,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,INDIANA_ACTION,CLEVELAND_SCORE,INDIANA_SCORE
38,1,7:32.0,J. Crowder makes free throw 3 of 3,,7,13
39,1,7:17.0,,T. Young makes 2-pt hook shot from 6 ft,7,15
40,1,6:58.0,J. Smith misses 2-pt jump shot from 4 ft,,7,15
41,1,6:56.0,,Defensive rebound by V. Oladipo,7,15
42,1,6:56.0,,Turnover by V. Oladipo (bad pass),7,15
43,1,6:48.0,L. James misses 2-pt layup from 1 ft,,7,15
44,1,6:46.0,Offensive rebound by L. James,,7,15
45,1,6:45.0,L. James makes 2-pt layup at rim,,9,15
46,1,6:18.0,,T. Young makes 3-pt jump shot from 26 ft (assist by V. Oladipo),9,18
47,1,6:02.0,J. Calderón misses 2-pt jump shot from 18 ft,,9,18
48,1,5:59.0,Offensive rebound by K. Love,,9,18
49,1,5:57.0,K. Love makes 2-pt jump shot from 8 ft,,11,18
50,1,5:57.0,Shooting foul by D. Collison (drawn by K. Love),,11,18
51,1,5:57.0,K. Love makes free throw 1 of 1,,12,18
52,1,5:42.0,,T. Young misses 2-pt jump shot from 6 ft,12,18
53,1,5:40.0,Defensive rebound by J. Calderón,,12,18
54,1,5:38.0,L. James makes 2-pt dunk from 1 ft (assist by J. Calderón),,14,18
55,1,5:20.0,,M. Turner makes 2-pt jump shot from 20 ft (assist by B. Bogdanović),14,20
56,1,5:03.0,J. Calderón makes 2-pt layup from 2 ft,,16,20
57,1,4:39.0,,M. Turner misses 3-pt jump shot from 27 ft,16,20
58,1,4:35.0,Defensive rebound by J. Smith,,16,20
59,1,4:22.0,Def 3 sec tech foul by V. Oladipo,,16,20
60,1,4:22.0,K. Love misses technical free throw,,16,20
61,1,4:22.0,Offensive rebound by Team,,16,20
62,1,4:17.0,J. Crowder misses 3-pt jump shot from 25 ft,,16,20
63,1,4:12.0,Offensive rebound by K. Love,,16,20
64,1,4:11.0,K. Love misses 2-pt jump shot from 1 ft,,16,20
65,1,4:11.0,Offensive rebound by J. Crowder,,16,20
66,1,4:07.0,J. Smith makes 3-pt jump shot from 27 ft (assist by J. Crowder),,19,20
67,1,4:00.0,,Indiana full timeout,19,20
68,1,3:51.0,,V. Oladipo makes 3-pt jump shot from 23 ft (assist by T. Young),19,23
69,1,3:32.0,J. Smith makes 3-pt jump shot from 23 ft (assist by K. Love),,22,23
70,1,3:18.0,,T. Young makes 2-pt layup at rim (assist by M. Turner),22,25
71,1,2:55.0,L. James makes 3-pt jump shot from 24 ft,,25,25
72,1,2:47.0,,V. Oladipo misses 2-pt jump shot from 19 ft,25,25
73,1,2:45.0,Defensive rebound by J. Calderón,,25,25
74,1,2:35.0,L. James makes 2-pt jump shot from 7 ft,,27,25
75,1,2:35.0,Shooting foul by B. Bogdanović (drawn by L. James),,27,25
76,1,2:35.0,,L. Stephenson enters the game for D. Collison,27,25
77,1,2:35.0,,C. Joseph enters the game for T. Young,27,25
78,1,2:35.0,,D. Sabonis enters the game for B. Bogdanović,27,25
79,1,2:35.0,D. Wade enters the game for J. Calderón,,27,25
80,1,2:35.0,L. James makes free throw 1 of 1,,28,25
81,1,2:20.0,,M. Turner misses 2-pt jump shot from 18 ft,28,25
82,1,2:20.0,Defensive rebound by Team,,28,25
83,1,2:20.0,,Loose ball foul by D. Sabonis (drawn by K. Love),28,25
84,1,2:20.0,K. Love misses free throw 1 of 2,,28,25
85,1,2:20.0,Offensive rebound by Team,,28,25
86,1,2:20.0,J. Green enters the game for J. Crowder,,28,25
87,1,2:20.0,K. Love misses free throw 2 of 2,,28,25
88,1,2:18.0,,Defensive rebound by D. Sabonis,28,25
89,1,2:09.0,,V. Oladipo makes 3-pt jump shot from 22 ft (assist by L. Stephenson),28,28
90,1,1:54.0,K. Love makes 3-pt jump shot from 26 ft (assist by D. Wade),,31,28
91,1,1:38.0,,V. Oladipo misses 3-pt jump shot from 26 ft,31,28
92,1,1:34.0,Defensive rebound by J. Smith,,31,28
93,1,1:29.0,K. Love misses 2-pt jump shot from 8 ft,,31,28
94,1,1:26.0,,Defensive rebound by L. Stephenson,31,28
95,1,1:21.0,,L. Stephenson makes 2-pt jump shot from 19 ft,31,30
96,1,1:06.0,L. James makes 2-pt jump shot from 1 ft (assist by K. Love),,33,30
97,1,1:06.0,,Violation by V. Oladipo (def goaltending),33,30
98,1,0:55.0,,M. Turner makes 2-pt jump shot from 6 ft (assist by C. Joseph),33,32
99,1,0:35.0,L. James misses 2-pt jump shot from 20 ft,,33,32
100,1,0:33.0,,Defensive rebound by Team,33,32
101,1,0:33.0,Loose ball foul by J. Green (drawn by M. Turner),,33,32
102,1,0:33.0,C. Osman enters the game for K. Love,,33,32
103,1,0:33.0,C. Frye enters the game for J. Smith,,33,32
104,1,0:33.0,K. Korver enters the game for L. James,,33,32
105,1,0:26.0,,M. Turner misses 2-pt layup from 3 ft (block by C. Frye),33,32
106,1,0:21.0,Defensive rebound by C. Osman,,33,32
107,1,0:01.0,C. Frye misses 3-pt jump shot from 27 ft (block by M. Turner),,33,32
108,1,0:01.0,Offensive rebound by Team,,33,32
109,2,11:46.0,Turnover by D. Wade (bad pass; steal by L. Stephenson),,33,32
110,2,11:43.0,,L. Stephenson makes 2-pt layup from 1 ft,33,34
111,2,11:29.0,J. Green makes 2-pt layup from 1 ft (assist by K. Korver),,35,34
112,2,11:29.0,Shooting foul by D. Wilkins (drawn by J. Green),,35,34
113,2,11:29.0,J. Green makes free throw 1 of 1,,36,34
114,2,11:13.0,,D. Sabonis makes 2-pt layup at rim (assist by L. Stephenson),36,36
115,2,11:03.0,D. Wade makes 3-pt jump shot from 25 ft,,39,36
116,2,10:50.0,,L. Stephenson misses 3-pt jump shot from 26 ft,39,36
117,2,10:47.0,Defensive rebound by C. Osman,,39,36
118,2,10:40.0,C. Frye makes 2-pt jump shot from 18 ft (assist by D. Wade),,41,36
119,2,10:29.0,,C. Joseph misses 2-pt jump shot from 13 ft,41,36
120,2,10:26.0,Defensive rebound by K. Korver,,41,36
121,2,10:12.0,C. Osman misses 2-pt jump shot from 19 ft,,41,36
122,2,10:08.0,,Defensive rebound by D. Sabonis,41,36
123,2,10:00.0,,D. Wilkins misses 3-pt jump shot from 26 ft,41,36
124,2,9:57.0,Defensive rebound by J. Green,,41,36
125,2,9:52.0,J. Green misses 2-pt jump shot at rim,,41,36
126,2,9:51.0,Offensive rebound by J. Green,,41,36
127,2,9:51.0,J. Green misses 2-pt layup at rim,,41,36
128,2,9:49.0,,Defensive rebound by C. Joseph,41,36
129,2,9:47.0,,Personal take foul by C. Osman (drawn by C. Joseph),41,36
130,2,9:38.0,,L. Stephenson makes 3-pt jump shot from 30 ft,41,39
131,2,9:27.0,K. Korver makes 2-pt jump shot from 18 ft (assist by D. Wade),,43,39
132,2,9:14.0,,C. Joseph makes 2-pt jump shot from 14 ft,43,41
133,2,9:06.0,Turnover by C. Osman (discontinued dribble),,43,41
134,2,8:57.0,,Personal foul by D. Wade (drawn by D. Sabonis),43,41
135,2,8:51.0,,C. Joseph makes 2-pt jump shot from 15 ft,43,43
136,2,8:34.0,Turnover by D. Wade (bad pass; steal by T. Leaf),,43,43
137,2,8:31.0,,Shooting foul by C. Frye (drawn by D. Wilkins),43,43
138,2,8:31.0,,D. Wilkins makes free throw 1 of 2,43,44
139,2,8:31.0,,T. Young enters the game for T. Leaf,43,44
140,2,8:31.0,,D. Wilkins misses free throw 2 of 2,43,44
141,2,8:28.0,Defensive rebound by C. Osman,,43,44
142,2,8:18.0,D. Wade misses 2-pt jump shot from 19 ft,,43,44
143,2,8:15.0,,Defensive rebound by D. Sabonis,43,44
144,2,8:01.0,,L. Stephenson misses 3-pt jump shot from 27 ft,43,44
145,2,7:58.0,Defensive rebound by C. Osman,,43,44
146,2,7:50.0,C. Osman makes 2-pt layup from 1 ft,,45,44
147,2,7:43.0,,C. Joseph makes 3-pt jump shot from 26 ft,45,47
148,2,7:22.0,D. Wade makes 2-pt jump shot from 17 ft (assist by C. Frye),,47,47
149,2,7:10.0,,D. Sabonis makes 2-pt dunk from 1 ft (assist by L. Stephenson),47,49
150,2,7:09.0,Cleveland full timeout,,47,49
151,2,7:09.0,,B. Bogdanović enters the game for D. Wilkins,47,49
152,2,7:09.0,L. James enters the game for C. Frye,,47,49
153,2,6:55.0,J. Green misses 2-pt jump shot from 6 ft (block by T. Young),,47,49
154,2,6:52.0,,Defensive rebound by T. Young,47,49
155,2,6:43.0,,T. Young misses 2-pt hook shot from 5 ft,47,49
156,2,6:40.0,Defensive rebound by L. James,,47,49
157,2,6:34.0,L. James makes 2-pt dunk from 1 ft (assist by D. Wade),,49,49
158,2,6:13.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,49,49
159,2,6:11.0,Defensive rebound by K. Korver,,49,49
160,2,5:56.0,D. Wade makes 2-pt dunk from 1 ft (assist by L. James),,51,49
161,2,5:33.0,,C. Joseph makes 3-pt jump shot from 27 ft (assist by D. Sabonis),51,52
162,2,5:15.0,J. Green makes 2-pt dunk from 1 ft,,53,52
163,2,5:06.0,,Indiana full timeout,53,52
164,2,5:06.0,,V. Oladipo enters the game for L. Stephenson,53,52
165,2,5:06.0,,M. Turner enters the game for D. Sabonis,53,52
166,2,5:06.0,J. Smith enters the game for C. Osman,,53,52
167,2,4:59.0,,Turnover by C. Joseph (lost ball; steal by D. Wade),53,52
168,2,4:54.0,,Violation by B. Bogdanović (kicked ball),53,52
169,2,4:36.0,L. James misses 3-pt jump shot from 27 ft,,53,52
170,2,4:33.0,,Defensive rebound by M. Turner,53,52
171,2,4:19.0,,M. Turner makes 2-pt dunk at rim (assist by V. Oladipo),53,54
172,2,4:19.0,,Shooting foul by D. Wade (drawn by M. Turner),53,54
173,2,4:19.0,K. Love enters the game for D. Wade,,53,54
174,2,4:19.0,J. Crowder enters the game for K. Korver,,53,54
175,2,4:19.0,J. Calderón enters the game for J. Green,,53,54
176,2,4:19.0,,D. Collison enters the game for C. Joseph,53,54
177,2,4:19.0,,M. Turner makes free throw 1 of 1,53,55
178,2,4:00.0,K. Love misses 3-pt jump shot from 28 ft,,53,55
179,2,3:57.0,Offensive rebound by J. Crowder,,53,55
180,2,3:47.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by L. James),,56,55
181,2,3:29.0,,V. Oladipo misses 3-pt jump shot from 27 ft,56,55
182,2,3:26.0,Defensive rebound by K. Love,,56,55
183,2,3:12.0,J. Calderón misses 3-pt jump shot from 23 ft,,56,55
184,2,3:09.0,,Defensive rebound by T. Young,56,55
185,2,3:05.0,,Turnover by T. Young (bad pass; steal by J. Calderón),56,55
186,2,3:00.0,J. Smith misses 3-pt jump shot from 22 ft,,56,55
187,2,2:58.0,,Defensive rebound by D. Collison,56,55
188,2,2:48.0,,V. Oladipo misses 3-pt jump shot from 27 ft,56,55
189,2,2:45.0,Defensive rebound by J. Crowder,,56,55
190,2,2:27.0,J. Crowder misses 2-pt jump shot from 19 ft,,56,55
191,2,2:22.0,Offensive rebound by J. Smith,,56,55
192,2,2:20.0,L. James makes 2-pt dunk at rim (assist by J. Calderón),,58,55
193,2,2:19.0,,Indiana full timeout,58,55
194,2,2:19.0,,L. Stephenson enters the game for B. Bogdanović,58,55
195,2,2:04.0,,V. Oladipo misses 2-pt jump shot from 17 ft,58,55
196,2,2:00.0,,Offensive rebound by T. Young,58,55
197,2,1:46.0,,M. Turner misses 2-pt hook shot from 7 ft,58,55
198,2,1:43.0,,Offensive rebound by V. Oladipo,58,55
199,2,1:42.0,,Turnover by T. Young (offensive goaltending),58,55
200,2,1:22.0,J. Calderón makes 3-pt jump shot from 26 ft (assist by L. James),,61,55
201,2,1:05.0,,M. Turner makes 2-pt jump shot from 19 ft (assist by D. Collison),61,57
202,2,0:50.0,Personal foul by D. Collison (drawn by J. Calderón),,61,57
203,2,0:43.0,J. Crowder misses 3-pt jump shot from 22 ft,,61,57
204,2,0:40.0,,Defensive rebound by L. Stephenson,61,57
205,2,0:31.0,,D. Collison misses 2-pt jump shot from 8 ft,61,57
206,2,0:29.0,Defensive rebound by J. Crowder,,61,57
207,2,0:25.0,Shooting foul by L. Stephenson (drawn by L. James),,61,57
208,2,0:25.0,L. James makes free throw 1 of 2,,62,57
209,2,0:25.0,,B. Bogdanović enters the game for L. Stephenson,62,57
210,2,0:25.0,C. Osman enters the game for K. Love,,62,57
211,2,0:25.0,J. Green enters the game for J. Calderón,,62,57
212,2,0:25.0,L. James makes free throw 2 of 2,,63,57
213,2,0:04.0,,V. Oladipo misses 2-pt layup from 1 ft (block by L. James),63,57
214,2,0:04.0,,Offensive rebound by M. Turner,63,57
215,2,0:03.0,,M. Turner misses 2-pt layup at rim (block by J. Crowder),63,57
216,2,0:01.0,,Offensive rebound by V. Oladipo,63,57
217,2,0:01.0,,Turnover by Team (shot clock),63,57
218,2,0:00.0,J. Green misses 3-pt jump shot from 61 ft,,63,57
219,2,0:00.0,Offensive rebound by Team,,63,57
220,3,11:46.0,Turnover by L. James (out of bounds lost ball),,63,57
221,3,11:39.0,,Personal foul by L. James (drawn by M. Turner),63,57
222,3,11:25.0,,D. Collison misses 2-pt jump shot from 18 ft,63,57
223,3,11:22.0,Defensive rebound by J. Calderón,,63,57
224,3,11:12.0,Turnover by J. Smith (bad pass; steal by T. Young),,63,57
225,3,11:07.0,,Turnover by V. Oladipo (lost ball; steal by L. James),63,57
226,3,10:59.0,J. Crowder misses 3-pt jump shot from 28 ft,,63,57
227,3,10:55.0,,Defensive rebound by M. Turner,63,57
228,3,10:43.0,,V. Oladipo makes 3-pt jump shot from 26 ft (assist by D. Collison),63,60
229,3,10:23.0,L. James misses 3-pt jump shot from 25 ft,,63,60
230,3,10:21.0,,Defensive rebound by M. Turner,63,60
231,3,10:09.0,,T. Young misses 3-pt jump shot from 22 ft,63,60
232,3,10:07.0,Defensive rebound by J. Smith,,63,60
233,3,9:54.0,K. Love misses 2-pt jump shot from 17 ft,,63,60
234,3,9:51.0,,Defensive rebound by D. Collison,63,60
235,3,9:47.0,,V. Oladipo misses 2-pt layup from 1 ft,63,60
236,3,9:44.0,,Offensive rebound by D. Collison,63,60
237,3,9:43.0,,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by D. Collison),63,63
238,3,9:41.0,Cleveland full timeout,,63,63
239,3,9:26.0,J. Calderón makes 2-pt jump shot from 19 ft (assist by J. Crowder),,65,63
240,3,9:08.0,,V. Oladipo makes 2-pt jump shot from 21 ft (assist by T. Young),65,65
241,3,8:44.0,K. Love makes 2-pt layup from 1 ft,,67,65
242,3,8:44.0,Shooting foul by B. Bogdanović (drawn by K. Love),,67,65
243,3,8:44.0,K. Love makes free throw 1 of 1,,68,65
244,3,8:31.0,,T. Young makes 2-pt layup from 1 ft (assist by M. Turner),68,67
245,3,8:21.0,K. Love misses 3-pt jump shot from 25 ft,,68,67
246,3,8:18.0,,Defensive rebound by V. Oladipo,68,67
247,3,8:02.0,,M. Turner misses 3-pt jump shot from 22 ft,68,67
248,3,8:01.0,,Offensive rebound by T. Young,68,67
249,3,7:51.0,,Personal foul by J. Crowder (drawn by M. Turner),68,67
250,3,7:44.0,,B. Bogdanović misses 3-pt jump shot from 27 ft,68,67
251,3,7:39.0,Defensive rebound by J. Crowder,,68,67
252,3,7:29.0,L. James makes 2-pt jump shot from 15 ft,,70,67
253,3,7:23.0,Violation by J. Smith (kicked ball),,70,67
254,3,7:13.0,,V. Oladipo makes 2-pt jump shot from 12 ft,70,69
255,3,7:02.0,K. Love makes 3-pt jump shot from 27 ft (assist by L. James),,73,69
256,3,6:51.0,,Shooting foul by J. Crowder (drawn by M. Turner),73,69
257,3,6:51.0,,M. Turner makes free throw 1 of 2,73,70
258,3,6:51.0,,M. Turner makes free throw 2 of 2,73,71
259,3,6:43.0,Personal foul by V. Oladipo (drawn by J. Calderón),,73,71
260,3,6:33.0,Shooting foul by M. Turner (drawn by K. Love),,73,71
261,3,6:33.0,K. Love misses free throw 1 of 3,,73,71
262,3,6:33.0,Offensive rebound by Team,,73,71
263,3,6:33.0,K. Love makes free throw 2 of 3,,74,71
264,3,6:33.0,K. Love makes free throw 3 of 3,,75,71
265,3,6:22.0,,V. Oladipo makes 2-pt jump shot from 4 ft,75,73
266,3,6:08.0,Personal foul by V. Oladipo (drawn by L. James),,75,73
267,3,5:53.0,Shooting foul by D. Collison (drawn by J. Calderón),,75,73
268,3,5:53.0,J. Calderón makes free throw 1 of 2,,76,73
269,3,5:53.0,J. Calderón makes free throw 2 of 2,,77,73
270,3,5:53.0,,Indiana full timeout,77,73
271,3,5:29.0,,T. Young misses 3-pt jump shot from 27 ft,77,73
272,3,5:28.0,Defensive rebound by L. James,,77,73
273,3,5:18.0,L. James makes 2-pt jump shot from 13 ft,,79,73
274,3,5:05.0,,V. Oladipo makes 3-pt jump shot from 29 ft,79,76
275,3,4:38.0,K. Love misses 2-pt jump shot from 17 ft (block by M. Turner),,79,76
276,3,4:38.0,,Defensive rebound by V. Oladipo,79,76
277,3,4:32.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,79,76
278,3,4:29.0,Defensive rebound by J. Crowder,,79,76
279,3,4:14.0,Personal foul by D. Collison (drawn by K. Love),,79,76
280,3,4:14.0,K. Love makes free throw 1 of 2,,80,76
281,3,4:14.0,,C. Joseph enters the game for D. Collison,80,76
282,3,4:14.0,K. Love makes free throw 2 of 2,,81,76
283,3,4:02.0,,V. Oladipo makes 2-pt jump shot from 22 ft,81,78
284,3,3:45.0,K. Love misses 2-pt layup at rim,,81,78
285,3,3:43.0,,Defensive rebound by C. Joseph,81,78
286,3,3:36.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,81,78
287,3,3:34.0,Defensive rebound by L. James,,81,78
288,3,3:21.0,L. James misses 2-pt jump shot from 17 ft,,81,78
289,3,3:18.0,,Defensive rebound by C. Joseph,81,78
290,3,3:18.0,,Personal foul by J. Calderón (drawn by V. Oladipo),81,78
291,3,3:18.0,,D. Sabonis enters the game for T. Young,81,78
292,3,3:18.0,J. Green enters the game for K. Love,,81,78
293,3,3:18.0,D. Wade enters the game for J. Calderón,,81,78
294,3,3:09.0,,V. Oladipo makes 3-pt jump shot from 27 ft,81,81
295,3,2:58.0,Offensive foul by J. Green (drawn by B. Bogdanović),,81,81
296,3,2:58.0,Turnover by J. Green (offensive foul),,81,81
297,3,2:52.0,,Shooting foul by J. Smith (drawn by V. Oladipo),81,81
298,3,2:52.0,,V. Oladipo misses free throw 1 of 2,81,81
299,3,2:52.0,,Offensive rebound by Team,81,81
300,3,2:52.0,,V. Oladipo makes free throw 2 of 2,81,82
301,3,2:41.0,D. Wade makes 2-pt dunk at rim (assist by L. James),,83,82
302,3,2:32.0,,Shooting foul by J. Smith (drawn by V. Oladipo),83,82
303,3,2:32.0,,V. Oladipo misses free throw 1 of 2,83,82
304,3,2:32.0,,Offensive rebound by Team,83,82
305,3,2:32.0,,V. Oladipo makes free throw 2 of 2,83,83
306,3,2:18.0,L. James misses 2-pt layup from 1 ft (block by M. Turner),,83,83
307,3,2:14.0,,Defensive rebound by C. Joseph,83,83
308,3,2:11.0,,D. Sabonis makes 2-pt hook shot from 3 ft (assist by M. Turner),83,85
309,3,2:11.0,,Shooting foul by J. Green (drawn by D. Sabonis),83,85
310,3,2:11.0,K. Korver enters the game for J. Crowder,,83,85
311,3,2:11.0,,D. Sabonis makes free throw 1 of 1,83,86
312,3,1:57.0,J. Smith misses 3-pt jump shot from 24 ft,,83,86
313,3,1:54.0,,Defensive rebound by M. Turner,83,86
314,3,1:45.0,,Personal foul by J. Smith (drawn by V. Oladipo),83,86
315,3,1:45.0,,V. Oladipo misses free throw 1 of 2,83,86
316,3,1:45.0,,Offensive rebound by Team,83,86
317,3,1:45.0,,L. Stephenson enters the game for M. Turner,83,86
318,3,1:45.0,C. Osman enters the game for J. Smith,,83,86
319,3,1:45.0,,V. Oladipo makes free throw 2 of 2,83,87
320,3,1:34.0,J. Green makes 2-pt layup from 2 ft (assist by L. James),,85,87
321,3,1:17.0,,B. Bogdanović makes 2-pt jump shot from 8 ft (assist by V. Oladipo),85,89
322,3,0:57.0,Def 3 sec tech foul by B. Bogdanović,,85,89
323,3,0:57.0,K. Korver makes technical free throw,,86,89
324,3,0:43.0,L. James misses 2-pt jump shot from 6 ft,,86,89
325,3,0:41.0,,Defensive rebound by L. Stephenson,86,89
326,3,0:18.0,,Turnover by Team (shot clock),86,89
327,3,0:02.0,L. James misses 3-pt jump shot from 27 ft,,86,89
328,3,0:02.0,,Defensive rebound by D. Sabonis,86,89
329,4,11:49.0,,L. Stephenson misses 2-pt jump shot from 18 ft,86,89
330,4,11:42.0,Defensive rebound by J. Green,,86,89
331,4,11:34.0,D. Wade misses 2-pt jump shot from 14 ft,,86,89
332,4,11:30.0,,Defensive rebound by D. Sabonis,86,89
333,4,11:23.0,,T. Young misses 3-pt jump shot from 23 ft,86,89
334,4,11:20.0,Defensive rebound by C. Osman,,86,89
335,4,11:05.0,K. Korver misses 3-pt jump shot from 26 ft,,86,89
336,4,11:02.0,,Defensive rebound by D. Sabonis,86,89
337,4,10:52.0,,D. Wilkins misses 2-pt layup from 1 ft,86,89
338,4,10:49.0,,Offensive rebound by D. Sabonis,86,89
339,4,10:49.0,,D. Sabonis makes 2-pt layup at rim,86,91
340,4,10:19.0,Turnover by Team (shot clock),,86,91
341,4,10:03.0,,C. Joseph misses 3-pt jump shot from 27 ft,86,91
342,4,10:02.0,Defensive rebound by Team,,86,91
343,4,9:50.0,C. Frye misses 3-pt jump shot from 26 ft,,86,91
344,4,9:46.0,,Defensive rebound by L. Stephenson,86,91
345,4,9:43.0,,T. Young makes 2-pt layup at rim (assist by L. Stephenson),86,93
346,4,9:17.0,Turnover by Team (shot clock),,86,93
347,4,9:01.0,,C. Joseph misses 3-pt jump shot from 25 ft,86,93
348,4,8:57.0,,Offensive rebound by T. Young,86,93
349,4,8:49.0,,Shooting block foul by J. Green (drawn by D. Sabonis),86,93
350,4,8:49.0,,D. Sabonis misses free throw 1 of 2,86,93
351,4,8:49.0,,Offensive rebound by Team,86,93
352,4,8:49.0,,B. Bogdanović enters the game for D. Wilkins,86,93
353,4,8:49.0,L. James enters the game for C. Frye,,86,93
354,4,8:49.0,,D. Sabonis misses free throw 2 of 2,86,93
355,4,8:46.0,Defensive rebound by L. James,,86,93
356,4,8:44.0,Turnover by C. Osman (traveling),,86,93
357,4,8:30.0,,C. Joseph misses 2-pt jump shot from 11 ft,86,93
358,4,8:26.0,,Offensive rebound by D. Sabonis,86,93
359,4,8:24.0,,D. Sabonis misses 2-pt jump shot from 2 ft (block by L. James),86,93
360,4,8:22.0,Defensive rebound by L. James,,86,93
361,4,8:22.0,Personal take foul by L. Stephenson (drawn by L. James),,86,93
362,4,8:07.0,Shooting foul by T. Young (drawn by L. James),,86,93
363,4,8:07.0,L. James makes free throw 1 of 2,,87,93
364,4,8:07.0,L. James misses free throw 2 of 2,,87,93
365,4,8:05.0,,Defensive rebound by D. Sabonis,87,93
366,4,7:47.0,,T. Young misses 2-pt jump shot from 4 ft,87,93
367,4,7:44.0,Defensive rebound by L. James,,87,93
368,4,7:26.0,L. James misses 3-pt jump shot from 29 ft,,87,93
369,4,7:22.0,,Defensive rebound by L. Stephenson,87,93
370,4,7:10.0,,B. Bogdanović misses 2-pt jump shot from 19 ft,87,93
371,4,7:09.0,,Offensive rebound by Team,87,93
372,4,7:09.0,Loose ball foul by C. Osman (drawn by D. Sabonis),,87,93
373,4,7:09.0,,V. Oladipo enters the game for C. Joseph,87,93
374,4,7:09.0,J. Smith enters the game for C. Osman,,87,93
375,4,6:56.0,,Indiana full timeout,87,93
376,4,6:46.0,,V. Oladipo misses 3-pt jump shot from 32 ft,87,93
377,4,6:42.0,Defensive rebound by J. Green,,87,93
378,4,6:35.0,Personal foul by V. Oladipo (drawn by D. Wade),,87,93
379,4,6:29.0,K. Korver misses 2-pt jump shot from 22 ft,,87,93
380,4,6:26.0,,Defensive rebound by L. Stephenson,87,93
381,4,6:17.0,,V. Oladipo misses 3-pt jump shot from 28 ft,87,93
382,4,6:12.0,Defensive rebound by K. Korver,,87,93
383,4,6:06.0,J. Smith makes 3-pt jump shot from 23 ft (assist by J. Green),,90,93
384,4,5:44.0,,D. Sabonis misses 2-pt jump shot from 19 ft,90,93
385,4,5:41.0,,Offensive rebound by T. Young,90,93
386,4,5:41.0,,T. Young makes 2-pt layup from 1 ft,90,95
387,4,5:15.0,L. James makes 2-pt layup from 1 ft,,92,95
388,4,4:57.0,,T. Young misses 2-pt layup from 3 ft,92,95
389,4,4:53.0,,Offensive rebound by T. Young,92,95
390,4,4:38.0,,V. Oladipo misses 2-pt layup from 1 ft,92,95
391,4,4:38.0,Defensive rebound by Team,,92,95
392,4,4:38.0,,Loose ball foul by D. Sabonis (drawn by L. James),92,95
