,QUARTER,TIME_REMAINING,UTAH_ACTION,SAN ANTONIO_ACTION,UTAH_SCORE,SAN ANTONIO_SCORE
48,1,5:12.0,,D. Green makes 2-pt layup from 2 ft (assist by D. Murray),8,19
49,1,4:53.0,J. Ingles misses 2-pt jump shot from 11 ft,,8,19
50,1,4:51.0,,Defensive rebound by L. Aldridge,8,19
51,1,4:46.0,,D. Green misses 3-pt jump shot from 25 ft,8,19
52,1,4:44.0,Defensive rebound by Team,,8,19
53,1,4:44.0,,Loose ball foul by D. Green (drawn by D. Mitchell),8,19
54,1,4:44.0,,T. Parker enters the game for D. Murray,8,19
55,1,4:44.0,,M. Ginóbili enters the game for D. Green,8,19
56,1,4:44.0,J. Jerebko enters the game for J. Ingles,,8,19
57,1,4:30.0,D. Mitchell makes 2-pt jump shot from 10 ft,,10,19
58,1,4:30.0,,San Antonio full timeout,10,19
59,1,4:11.0,,Turnover by L. Aldridge (lost ball; steal by R. Gobert),10,19
60,1,4:07.0,R. Gobert makes 2-pt dunk at rim (assist by J. Crowder),,12,19
61,1,3:52.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by P. Mills),12,21
62,1,3:36.0,R. Gobert makes 2-pt dunk at rim (assist by R. Rubio),,14,21
63,1,3:36.0,Shooting foul by M. Ginóbili (drawn by R. Gobert),,14,21
64,1,3:36.0,,R. Gay enters the game for K. Anderson,14,21
65,1,3:36.0,,D. Bertāns enters the game for P. Mills,14,21
66,1,3:36.0,R. O'Neale enters the game for R. Rubio,,14,21
67,1,3:36.0,R. Gobert misses free throw 1 of 1,,14,21
68,1,3:36.0,,Defensive rebound by M. Ginóbili,14,21
69,1,3:20.0,,M. Ginóbili makes 2-pt jump shot from 13 ft,14,23
70,1,3:02.0,D. Mitchell misses 2-pt jump shot from 16 ft,,14,23
71,1,2:58.0,,Defensive rebound by M. Ginóbili,14,23
72,1,2:49.0,,Shooting foul by J. Jerebko (drawn by L. Aldridge),14,23
73,1,2:49.0,,L. Aldridge makes free throw 1 of 2,14,24
74,1,2:49.0,D. Favors enters the game for R. Gobert,,14,24
75,1,2:49.0,,L. Aldridge makes free throw 2 of 2,14,25
76,1,2:35.0,J. Jerebko makes 3-pt jump shot from 23 ft (assist by D. Mitchell),,17,25
77,1,2:16.0,,L. Aldridge makes 2-pt jump shot from 20 ft (assist by T. Parker),17,27
78,1,2:03.0,D. Mitchell misses 2-pt layup from 5 ft,,17,27
79,1,1:59.0,,Defensive rebound by D. Bertāns,17,27
80,1,1:51.0,,Turnover by D. Bertāns (bad pass; steal by D. Mitchell),17,27
81,1,1:33.0,Personal foul by T. Parker (drawn by D. Mitchell),,17,27
82,1,1:33.0,,P. Gasol enters the game for L. Aldridge,17,27
83,1,1:33.0,D. Exum enters the game for D. Mitchell,,17,27
84,1,1:26.0,J. Crowder makes 2-pt layup from 2 ft (assist by D. Exum),,19,27
85,1,1:15.0,,P. Gasol misses 2-pt jump shot from 11 ft,19,27
86,1,1:11.0,,Offensive rebound by T. Parker,19,27
87,1,1:09.0,Violation by D. Favors (kicked ball),,19,27
88,1,0:59.0,,P. Gasol misses 2-pt layup from 2 ft,19,27
89,1,0:57.0,,Offensive rebound by R. Gay,19,27
90,1,0:53.0,,P. Gasol makes 2-pt dunk at rim (assist by M. Ginóbili),19,29
91,1,0:34.0,J. Jerebko misses 3-pt jump shot from 22 ft,,19,29
92,1,0:30.0,,Defensive rebound by M. Ginóbili,19,29
93,1,0:11.0,,R. Gay misses 2-pt jump shot from 18 ft,19,29
94,1,0:08.0,Defensive rebound by R. O'Neale,,19,29
95,1,0:01.0,R. O'Neale misses 2-pt layup from 2 ft,,19,29
96,1,0:01.0,Offensive rebound by D. Favors,,19,29
97,1,0:01.0,D. Favors makes 2-pt layup at rim,,21,29
98,2,11:47.0,,D. Bertāns misses 2-pt jump shot from 8 ft,21,29
99,2,11:44.0,Defensive rebound by J. Crowder,,21,29
100,2,11:33.0,Turnover by J. Crowder (lost ball; steal by P. Gasol),,21,29
101,2,11:22.0,,M. Ginóbili misses 2-pt layup from 3 ft,21,29
102,2,11:22.0,Defensive rebound by Team,,21,29
103,2,11:21.0,,Loose ball foul by P. Gasol (drawn by D. Favors),21,29
104,2,11:12.0,D. Exum makes 2-pt layup from 1 ft,,23,29
105,2,10:59.0,,T. Parker misses 2-pt jump shot from 19 ft,23,29
106,2,10:59.0,Defensive rebound by J. Crowder,,23,29
107,2,10:44.0,D. Favors makes 2-pt layup from 1 ft (assist by D. Exum),,25,29
108,2,10:44.0,,San Antonio full timeout,25,29
109,2,10:44.0,,D. Green enters the game for D. Bertāns,25,29
110,2,10:29.0,,R. Gay makes 2-pt layup from 1 ft (assist by T. Parker),25,31
111,2,10:29.0,,Shooting foul by J. Jerebko (drawn by R. Gay),25,31
112,2,10:29.0,,R. Gay makes free throw 1 of 1,25,32
113,2,10:19.0,D. Favors makes 2-pt jump shot from 15 ft (assist by D. Exum),,27,32
114,2,10:04.0,,P. Gasol misses 2-pt hook shot from 4 ft,27,32
115,2,10:02.0,Defensive rebound by D. Exum,,27,32
116,2,10:00.0,Turnover by D. Exum (bad pass),,27,32
117,2,10:00.0,R. O'Neale enters the game for J. Jerebko,,27,32
118,2,9:48.0,,M. Ginóbili misses 2-pt jump shot from 10 ft,27,32
119,2,9:46.0,,Offensive rebound by P. Gasol,27,32
120,2,9:45.0,,Turnover by P. Gasol (bad pass),27,32
121,2,9:45.0,,P. Mills enters the game for T. Parker,27,32
122,2,9:45.0,,D. Murray enters the game for M. Ginóbili,27,32
123,2,9:33.0,Shooting foul by D. Murray (drawn by D. Favors),,27,32
124,2,9:33.0,D. Favors makes free throw 1 of 2,,28,32
125,2,9:33.0,D. Favors misses free throw 2 of 2,,28,32
126,2,9:30.0,,Defensive rebound by P. Gasol,28,32
127,2,9:17.0,,R. Gay misses 2-pt jump shot from 9 ft,28,32
128,2,9:15.0,Defensive rebound by J. Ingles,,28,32
129,2,9:13.0,Personal foul by P. Mills (drawn by J. Ingles),,28,32
130,2,9:13.0,,L. Aldridge enters the game for P. Gasol,28,32
131,2,9:13.0,R. Gobert enters the game for J. Crowder,,28,32
132,2,9:08.0,J. Ingles makes 3-pt jump shot from 24 ft (assist by D. Exum),,31,32
133,2,8:53.0,,L. Aldridge misses 2-pt jump shot from 18 ft,31,32
134,2,8:51.0,Defensive rebound by D. Exum,,31,32
135,2,8:42.0,D. Exum makes 2-pt layup from 1 ft,,33,32
136,2,8:30.0,,Shooting foul by J. Ingles (drawn by P. Mills),33,32
137,2,8:30.0,,P. Mills makes free throw 1 of 3,33,33
138,2,8:30.0,,P. Mills makes free throw 2 of 3,33,34
139,2,8:30.0,,K. Anderson enters the game for R. Gay,33,34
140,2,8:30.0,R. Rubio enters the game for J. Ingles,,33,34
141,2,8:30.0,D. Mitchell enters the game for D. Exum,,33,34
142,2,8:30.0,,P. Mills makes free throw 3 of 3,33,35
143,2,8:11.0,D. Mitchell misses 2-pt layup from 2 ft (block by D. Green),,33,35
144,2,8:11.0,Offensive rebound by Team,,33,35
145,2,8:06.0,R. O'Neale makes 2-pt jump shot from 19 ft,,35,35
146,2,7:54.0,,L. Aldridge misses 2-pt jump shot from 18 ft,35,35
147,2,7:49.0,Defensive rebound by D. Favors,,35,35
148,2,7:44.0,Def 3 sec tech foul by L. Aldridge,,35,35
149,2,7:44.0,R. Rubio makes technical free throw,,36,35
150,2,7:33.0,D. Mitchell misses 3-pt jump shot from 24 ft,,36,35
151,2,7:30.0,,Defensive rebound by D. Murray,36,35
152,2,7:20.0,,L. Aldridge makes 2-pt layup from 3 ft (assist by D. Murray),36,37
153,2,7:09.0,R. Rubio misses 2-pt jump shot from 12 ft,,36,37
154,2,7:06.0,,Defensive rebound by D. Murray,36,37
155,2,7:02.0,,P. Mills misses 3-pt jump shot from 25 ft,36,37
156,2,6:57.0,Defensive rebound by R. O'Neale,,36,37
157,2,6:42.0,R. Rubio makes 2-pt jump shot from 11 ft,,38,37
158,2,6:23.0,,D. Murray misses 2-pt jump shot from 6 ft,38,37
159,2,6:21.0,Defensive rebound by R. Gobert,,38,37
160,2,6:05.0,D. Mitchell misses 3-pt jump shot from 25 ft,,38,37
161,2,6:02.0,,Defensive rebound by D. Green,38,37
162,2,5:49.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by P. Mills),38,39
163,2,5:26.0,R. Rubio makes 3-pt jump shot from 25 ft,,41,39
164,2,5:04.0,,K. Anderson makes 3-pt jump shot from 23 ft (assist by D. Murray),41,42
165,2,5:03.0,Utah full timeout,,41,42
166,2,5:03.0,J. Ingles enters the game for D. Favors,,41,42
167,2,5:03.0,J. Crowder enters the game for R. O'Neale,,41,42
168,2,4:53.0,D. Mitchell makes 2-pt layup at rim (assist by R. Rubio),,43,42
169,2,4:53.0,Shooting foul by D. Green (drawn by D. Mitchell),,43,42
170,2,4:53.0,D. Mitchell misses free throw 1 of 1,,43,42
171,2,4:50.0,,Defensive rebound by K. Anderson,43,42
172,2,4:39.0,,L. Aldridge makes 2-pt layup at rim,43,44
173,2,4:27.0,Offensive foul by R. Gobert (drawn by P. Mills),,43,44
174,2,4:27.0,Turnover by R. Gobert (offensive foul),,43,44
175,2,4:08.0,,L. Aldridge makes 3-pt jump shot from 26 ft (assist by P. Mills),43,47
176,2,3:49.0,J. Crowder misses 2-pt jump shot from 13 ft,,43,47
177,2,3:47.0,,Defensive rebound by K. Anderson,43,47
178,2,3:42.0,,D. Murray makes 2-pt jump shot from 10 ft (assist by K. Anderson),43,49
179,2,3:24.0,D. Mitchell makes 2-pt jump shot from 6 ft,,45,49
180,2,3:04.0,,Turnover by L. Aldridge (out of bounds lost ball),45,49
181,2,3:04.0,,M. Ginóbili enters the game for K. Anderson,45,49
182,2,3:04.0,,D. Bertāns enters the game for D. Green,45,49
183,2,2:52.0,D. Mitchell misses 2-pt jump shot from 15 ft,,45,49
184,2,2:48.0,,Defensive rebound by L. Aldridge,45,49
185,2,2:45.0,,Personal foul by J. Crowder (drawn by M. Ginóbili),45,49
186,2,2:42.0,,Personal foul by R. Gobert (drawn by P. Mills),45,49
187,2,2:42.0,D. Favors enters the game for R. Gobert,,45,49
188,2,2:32.0,,L. Aldridge misses 2-pt layup from 2 ft (block by D. Favors),45,49
189,2,2:28.0,Defensive rebound by D. Favors,,45,49
190,2,2:24.0,Turnover by R. Rubio (bad pass; steal by D. Bertāns),,45,49
191,2,2:12.0,,D. Bertāns misses 3-pt jump shot from 22 ft,45,49
192,2,2:09.0,,Offensive rebound by D. Bertāns,45,49
193,2,2:06.0,,Turnover by D. Bertāns (bad pass; steal by R. Rubio),45,49
194,2,2:01.0,J. Crowder makes 2-pt layup from 2 ft (assist by J. Ingles),,47,49
195,2,1:41.0,,M. Ginóbili misses 3-pt jump shot from 23 ft,47,49
196,2,1:41.0,,Offensive rebound by L. Aldridge,47,49
197,2,1:28.0,,L. Aldridge makes 2-pt layup from 3 ft,47,51
198,2,1:09.0,D. Favors makes 2-pt layup from 5 ft (assist by J. Ingles),,49,51
199,2,0:44.0,,D. Bertāns makes 3-pt jump shot from 24 ft (assist by M. Ginóbili),49,54
200,2,0:31.0,D. Mitchell misses 2-pt layup from 1 ft (block by L. Aldridge),,49,54
201,2,0:31.0,,Defensive rebound by Team,49,54
202,2,0:13.0,,Shooting foul by J. Ingles (drawn by M. Ginóbili),49,54
203,2,0:13.0,,M. Ginóbili makes free throw 1 of 2,49,55
204,2,0:13.0,,K. Anderson enters the game for P. Mills,49,55
205,2,0:13.0,,D. Green enters the game for D. Bertāns,49,55
206,2,0:13.0,,M. Ginóbili makes free throw 2 of 2,49,56
207,2,0:01.0,D. Favors makes 2-pt dunk at rim (assist by D. Mitchell),,51,56
208,3,11:40.0,,L. Aldridge makes 2-pt jump shot from 12 ft,51,58
209,3,11:25.0,J. Ingles misses 3-pt jump shot from 25 ft,,51,58
210,3,11:22.0,,Defensive rebound by K. Anderson,51,58
211,3,11:15.0,,K. Anderson misses 2-pt jump shot from 15 ft,51,58
212,3,11:11.0,Defensive rebound by R. Gobert,,51,58
213,3,11:05.0,Shooting foul by L. Aldridge (drawn by J. Ingles),,51,58
214,3,11:05.0,J. Ingles makes free throw 1 of 2,,52,58
215,3,11:05.0,J. Ingles makes free throw 2 of 2,,53,58
216,3,10:47.0,,P. Mills makes 2-pt jump shot from 15 ft,53,60
217,3,10:28.0,Personal foul by D. Murray (drawn by J. Ingles),,53,60
218,3,10:20.0,Personal foul by D. Green (drawn by R. Gobert),,53,60
219,3,10:08.0,R. Gobert misses 2-pt hook shot from 10 ft,,53,60
220,3,10:03.0,,Defensive rebound by D. Murray,53,60
221,3,9:53.0,,P. Mills makes 3-pt jump shot from 24 ft,53,63
222,3,9:37.0,R. Rubio misses 2-pt jump shot from 8 ft,,53,63
223,3,9:34.0,,Defensive rebound by D. Murray,53,63
224,3,9:34.0,,Personal foul by D. Mitchell (drawn by D. Murray),53,63
225,3,9:28.0,,P. Mills misses 3-pt jump shot from 25 ft,53,63
226,3,9:26.0,Defensive rebound by R. Gobert,,53,63
227,3,9:18.0,D. Mitchell misses 2-pt jump shot from 19 ft,,53,63
228,3,9:14.0,,Defensive rebound by D. Murray,53,63
229,3,9:07.0,,Personal foul by D. Favors (drawn by L. Aldridge),53,63
230,3,9:01.0,,P. Mills misses 2-pt jump shot from 11 ft,53,63
231,3,8:59.0,Defensive rebound by R. Rubio,,53,63
232,3,8:49.0,Shooting foul by D. Green (drawn by D. Favors),,53,63
233,3,8:49.0,D. Favors makes free throw 1 of 2,,54,63
234,3,8:49.0,,M. Ginóbili enters the game for D. Green,54,63
235,3,8:49.0,D. Favors misses free throw 2 of 2,,54,63
236,3,8:47.0,,Defensive rebound by K. Anderson,54,63
237,3,8:41.0,,Turnover by D. Murray (step out of bounds),54,63
238,3,8:23.0,D. Mitchell misses 3-pt jump shot from 26 ft,,54,63
239,3,8:18.0,,Defensive rebound by K. Anderson,54,63
240,3,8:14.0,,D. Murray misses 2-pt layup at rim,54,63
241,3,8:12.0,Defensive rebound by D. Favors,,54,63
242,3,7:59.0,Personal foul by D. Murray (drawn by D. Mitchell),,54,63
243,3,7:59.0,D. Mitchell makes free throw 1 of 2,,55,63
244,3,7:59.0,D. Mitchell makes free throw 2 of 2,,56,63
245,3,7:38.0,,L. Aldridge makes 2-pt jump shot from 15 ft,56,65
246,3,7:15.0,R. Rubio makes 3-pt jump shot from 25 ft (assist by J. Ingles),,59,65
247,3,7:01.0,,D. Murray makes 2-pt layup at rim,59,67
248,3,6:45.0,Turnover by R. Rubio (bad pass; steal by K. Anderson),,59,67
249,3,6:32.0,,L. Aldridge misses 2-pt jump shot from 12 ft,59,67
250,3,6:29.0,Defensive rebound by D. Mitchell,,59,67
251,3,6:22.0,D. Mitchell makes 2-pt layup at rim,,61,67
252,3,6:22.0,,San Antonio full timeout,61,67
253,3,6:22.0,,T. Parker enters the game for D. Murray,61,67
254,3,6:22.0,J. Crowder enters the game for R. Gobert,,61,67
255,3,6:07.0,,K. Anderson makes 2-pt layup at rim (assist by M. Ginóbili),61,69
256,3,5:47.0,Personal foul by T. Parker (drawn by D. Favors),,61,69
257,3,5:47.0,D. Favors makes free throw 1 of 2,,62,69
258,3,5:47.0,D. Favors makes free throw 2 of 2,,63,69
259,3,5:35.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,63,69
260,3,5:31.0,Defensive rebound by J. Crowder,,63,69
261,3,5:22.0,Turnover by J. Ingles (lost ball; steal by L. Aldridge),,63,69
262,3,5:03.0,,K. Anderson misses 2-pt jump shot from 12 ft,63,69
263,3,4:59.0,Defensive rebound by D. Favors,,63,69
264,3,4:50.0,R. Rubio makes 3-pt jump shot from 22 ft (assist by J. Ingles),,66,69
265,3,4:32.0,,P. Mills makes 2-pt layup from 3 ft,66,71
266,3,4:19.0,J. Crowder misses 2-pt layup from 1 ft (block by K. Anderson),,66,71
267,3,4:12.0,Offensive rebound by J. Crowder,,66,71
268,3,4:12.0,J. Crowder makes 2-pt layup from 1 ft,,68,71
269,3,3:54.0,,L. Aldridge makes 2-pt jump shot from 10 ft,68,73
270,3,3:33.0,D. Mitchell misses 2-pt jump shot from 12 ft,,68,73
271,3,3:33.0,Offensive rebound by Team,,68,73
272,3,3:33.0,,B. Forbes enters the game for K. Anderson,68,73
273,3,3:33.0,,P. Gasol enters the game for P. Mills,68,73
274,3,3:33.0,,R. Gay enters the game for L. Aldridge,68,73
275,3,3:33.0,R. Gobert enters the game for D. Favors,,68,73
276,3,3:33.0,J. Jerebko enters the game for J. Ingles,,68,73
277,3,3:33.0,,D. Murray enters the game for M. Ginóbili,68,73
278,3,3:30.0,D. Mitchell makes 3-pt jump shot from 25 ft (assist by J. Jerebko),,71,73
279,3,3:10.0,,D. Murray misses 2-pt jump shot from 6 ft,71,73
280,3,3:10.0,Defensive rebound by R. Gobert,,71,73
281,3,2:58.0,R. Rubio misses 2-pt layup from 7 ft,,71,73
282,3,2:58.0,,Defensive rebound by Team,71,73
283,3,2:58.0,Loose ball foul by R. Gobert (drawn by P. Gasol),,71,73
284,3,2:40.0,,R. Gay misses 2-pt jump shot from 16 ft,71,73
285,3,2:38.0,Defensive rebound by Team,,71,73
286,3,2:38.0,D. Exum enters the game for R. Rubio,,71,73
287,3,2:22.0,D. Mitchell makes 2-pt jump shot from 9 ft,,73,73
288,3,2:04.0,,R. Gay makes 2-pt jump shot from 9 ft,73,75
289,3,1:50.0,Turnover by D. Exum (traveling),,73,75
290,3,1:26.0,,R. Gay misses 2-pt layup from 6 ft,73,75
291,3,1:24.0,Defensive rebound by J. Jerebko,,73,75
292,3,1:15.0,J. Crowder misses 3-pt jump shot from 22 ft,,73,75
293,3,1:13.0,,Defensive rebound by Team,73,75
294,3,1:13.0,R. O'Neale enters the game for J. Jerebko,,73,75
295,3,0:56.0,,R. Gay makes 2-pt jump shot from 7 ft,73,77
296,3,0:47.0,D. Mitchell misses 3-pt jump shot from 25 ft,,73,77
297,3,0:47.0,,Defensive rebound by B. Forbes,73,77
298,3,0:25.0,,B. Forbes misses 2-pt jump shot from 9 ft,73,77
299,3,0:24.0,,Offensive rebound by P. Gasol,73,77
300,3,0:24.0,J. Ingles enters the game for D. Exum,,73,77
301,3,0:22.0,,T. Parker misses 3-pt jump shot from 23 ft,73,77
302,3,0:21.0,,Offensive rebound by Team,73,77
303,3,0:21.0,,Turnover by Team (shot clock),73,77
304,3,0:00.0,Turnover by R. O'Neale (bad pass; steal by D. Murray),,73,77
305,4,11:50.0,Shooting foul by P. Gasol (drawn by R. Gobert),,73,77
306,4,11:50.0,R. Gobert makes free throw 1 of 2,,74,77
307,4,11:50.0,R. Gobert makes free throw 2 of 2,,75,77
308,4,11:30.0,,P. Gasol misses 2-pt jump shot from 8 ft,75,77
309,4,11:28.0,,Offensive rebound by R. Gay,75,77
310,4,11:28.0,,Shooting foul by R. Gobert (drawn by R. Gay),75,77
311,4,11:28.0,,R. Gay misses free throw 1 of 2,75,77
312,4,11:28.0,,Offensive rebound by Team,75,77
313,4,11:28.0,,R. Gay makes free throw 2 of 2,75,78
314,4,11:17.0,J. Jerebko misses 2-pt layup from 1 ft,,75,78
315,4,11:13.0,Offensive rebound by J. Jerebko,,75,78
316,4,11:00.0,J. Jerebko misses 3-pt jump shot from 22 ft,,75,78
317,4,10:57.0,,Defensive rebound by P. Gasol,75,78
318,4,10:49.0,,D. Murray misses 2-pt layup at rim,75,78
319,4,10:48.0,,Offensive rebound by P. Gasol,75,78
320,4,10:48.0,,Shooting foul by J. Crowder (drawn by P. Gasol),75,78
321,4,10:48.0,,P. Gasol makes free throw 1 of 2,75,79
322,4,10:48.0,,P. Gasol makes free throw 2 of 2,75,80
323,4,10:34.0,J. Crowder makes 2-pt jump shot from 14 ft (assist by R. Gobert),,77,80
324,4,10:15.0,,R. Gay makes 2-pt hook shot from 7 ft,77,82
325,4,10:00.0,J. Ingles makes 2-pt layup from 5 ft,,79,82
326,4,9:42.0,,R. Gay misses 2-pt jump shot from 8 ft,79,82
327,4,9:42.0,Defensive rebound by R. Gobert,,79,82
328,4,9:42.0,Personal foul by R. Gay (drawn by R. Gobert),,79,82
329,4,9:27.0,J. Ingles misses 2-pt jump shot from 8 ft (block by P. Gasol),,79,82
330,4,9:24.0,,Defensive rebound by P. Gasol,79,82
331,4,9:17.0,,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by P. Gasol),79,85
332,4,9:10.0,Utah full timeout,,79,85
333,4,9:10.0,,P. Mills enters the game for D. Murray,79,85
334,4,9:10.0,,D. Green enters the game for B. Forbes,79,85
335,4,9:10.0,R. Rubio enters the game for D. Exum,,79,85
336,4,9:00.0,J. Crowder misses 2-pt jump shot from 18 ft,,79,85
337,4,8:55.0,,Defensive rebound by P. Gasol,79,85
338,4,8:41.0,,P. Mills makes 2-pt jump shot from 20 ft,79,87
339,4,8:29.0,Shooting foul by D. Green (drawn by R. Rubio),,79,87
340,4,8:29.0,R. Rubio makes free throw 1 of 2,,80,87
341,4,8:29.0,,B. Forbes enters the game for D. Green,80,87
342,4,8:29.0,R. O'Neale enters the game for J. Jerebko,,80,87
343,4,8:29.0,R. Rubio makes free throw 2 of 2,,81,87
344,4,8:14.0,,R. Gay makes 2-pt dunk at rim,81,89
345,4,7:58.0,Shooting foul by P. Gasol (drawn by R. Rubio),,81,89
346,4,7:58.0,R. Rubio makes free throw 1 of 2,,82,89
347,4,7:58.0,,L. Aldridge enters the game for P. Gasol,82,89
348,4,7:58.0,D. Favors enters the game for R. Gobert,,82,89
349,4,7:58.0,D. Mitchell enters the game for J. Crowder,,82,89
350,4,7:58.0,R. Rubio makes free throw 2 of 2,,83,89
351,4,7:44.0,,R. Gay misses 3-pt jump shot from 24 ft,83,89
352,4,7:42.0,,Offensive rebound by M. Ginóbili,83,89
353,4,7:42.0,,M. Ginóbili makes 2-pt layup at rim,83,91
354,4,7:42.0,,Shooting foul by R. O'Neale (drawn by M. Ginóbili),83,91
355,4,7:42.0,,M. Ginóbili makes free throw 1 of 1,83,92
356,4,7:32.0,D. Favors misses 2-pt jump shot from 18 ft,,83,92
357,4,7:28.0,,Defensive rebound by L. Aldridge,83,92
358,4,7:16.0,,Turnover by L. Aldridge (bad pass; steal by R. Rubio),83,92
359,4,7:12.0,D. Favors makes 2-pt layup from 4 ft (assist by R. Rubio),,85,92
360,4,7:12.0,Shooting foul by M. Ginóbili (drawn by D. Favors),,85,92
361,4,7:12.0,D. Favors makes free throw 1 of 1,,86,92
362,4,6:55.0,,M. Ginóbili makes 2-pt layup at rim (assist by L. Aldridge),86,94
363,4,6:42.0,D. Favors makes 2-pt dunk from 2 ft (assist by R. Rubio),,88,94
364,4,6:28.0,,Shooting foul by R. O'Neale (drawn by R. Gay),88,94
365,4,6:28.0,,R. Gay misses free throw 1 of 2,88,94
366,4,6:28.0,,Offensive rebound by Team,88,94
367,4,6:28.0,J. Crowder enters the game for J. Ingles,,88,94
368,4,6:28.0,,R. Gay makes free throw 2 of 2,88,95
369,4,6:20.0,Personal foul by L. Aldridge (drawn by R. Rubio),,88,95
370,4,6:20.0,R. Rubio makes free throw 1 of 2,,89,95
371,4,6:20.0,,K. Anderson enters the game for R. Gay,89,95
372,4,6:20.0,R. Gobert enters the game for R. O'Neale,,89,95
373,4,6:20.0,R. Rubio makes free throw 2 of 2,,90,95
374,4,5:58.0,,L. Aldridge makes 2-pt jump shot from 11 ft,90,97
375,4,5:41.0,D. Mitchell misses 2-pt jump shot from 19 ft,,90,97
376,4,5:39.0,,Defensive rebound by M. Ginóbili,90,97
377,4,5:36.0,,Personal foul by D. Favors (drawn by L. Aldridge),90,97
378,4,5:36.0,,L. Aldridge misses free throw 1 of 2,90,97
379,4,5:36.0,,Offensive rebound by Team,90,97
380,4,5:36.0,,L. Aldridge makes free throw 2 of 2,90,98
381,4,5:20.0,D. Favors makes 3-pt jump shot from 22 ft (assist by R. Rubio),,93,98
382,4,5:03.0,,P. Mills makes 2-pt jump shot from 19 ft,93,100
