,QUARTER,TIME_REMAINING,ATLANTA_ACTION,WASHINGTON_ACTION,ATLANTA_SCORE,WASHINGTON_SCORE
38,1,6:57.0,J. Collins misses 2-pt jump shot from 17 ft,,6,10
39,1,6:54.0,,Defensive rebound by T. Satoranský,6,10
40,1,6:42.0,,B. Beal misses 2-pt jump shot from 10 ft,6,10
41,1,6:39.0,Defensive rebound by J. Collins,,6,10
42,1,6:28.0,I. Taylor makes 2-pt layup from 4 ft (assist by T. Prince),,8,10
43,1,6:09.0,,M. Morris misses 2-pt jump shot from 16 ft,8,10
44,1,6:05.0,Defensive rebound by D. Dedmon,,8,10
45,1,6:01.0,T. Prince makes 3-pt jump shot from 25 ft (assist by D. Dedmon),,11,10
46,1,5:39.0,,B. Beal misses 3-pt jump shot from 26 ft,11,10
47,1,5:34.0,Defensive rebound by T. Prince,,11,10
48,1,5:25.0,D. Lee enters the game for I. Taylor,,11,10
49,1,5:22.0,Turnover by D. Dedmon (traveling),,11,10
50,1,5:10.0,,O. Porter misses 2-pt layup from 2 ft,11,10
51,1,5:08.0,Defensive rebound by D. Lee,,11,10
52,1,5:03.0,T. Dorsey misses 3-pt jump shot from 24 ft,,11,10
53,1,4:58.0,,Defensive rebound by T. Satoranský,11,10
54,1,4:50.0,,Personal foul by T. Dorsey (drawn by B. Beal),11,10
55,1,4:50.0,,K. Oubre enters the game for O. Porter,11,10
56,1,4:50.0,M. Muscala enters the game for D. Dedmon,,11,10
57,1,4:50.0,M. Plumlee enters the game for J. Collins,,11,10
58,1,4:45.0,,Shooting foul by M. Plumlee (drawn by K. Oubre),11,10
59,1,4:45.0,,K. Oubre makes free throw 1 of 2,11,11
60,1,4:45.0,,K. Oubre makes free throw 2 of 2,11,12
61,1,4:28.0,M. Plumlee misses 2-pt layup from 2 ft,,11,12
62,1,4:25.0,,Defensive rebound by M. Morris,11,12
63,1,4:18.0,,M. Morris misses 2-pt layup from 15 ft,11,12
64,1,4:15.0,Defensive rebound by M. Plumlee,,11,12
65,1,4:11.0,,Technical foul by M. Morris,11,12
66,1,4:11.0,,Technical foul by M. Morris,11,12
67,1,4:11.0,T. Prince makes technical free throw,,12,12
68,1,4:11.0,,M. Scott enters the game for M. Morris,12,12
69,1,4:11.0,T. Prince makes technical free throw,,13,12
70,1,4:04.0,T. Prince misses 3-pt jump shot from 26 ft,,13,12
71,1,4:00.0,,Defensive rebound by K. Oubre,13,12
72,1,3:49.0,,K. Oubre misses 2-pt jump shot from 16 ft,13,12
73,1,3:43.0,Defensive rebound by D. Lee,,13,12
74,1,3:38.0,M. Muscala misses 3-pt jump shot from 23 ft,,13,12
75,1,3:34.0,,Defensive rebound by K. Oubre,13,12
76,1,3:15.0,,B. Beal misses 2-pt jump shot from 18 ft,13,12
77,1,3:12.0,Defensive rebound by T. Dorsey,,13,12
78,1,3:05.0,Turnover by M. Muscala (turnover),,13,12
79,1,3:05.0,,Washington full timeout,13,12
80,1,3:05.0,,J. Smith enters the game for M. Gortat,13,12
81,1,3:05.0,,T. Frazier enters the game for T. Satoranský,13,12
82,1,2:50.0,,Shooting foul by T. Prince (drawn by J. Smith),13,12
83,1,2:50.0,,J. Smith makes free throw 1 of 2,13,13
84,1,2:50.0,,J. Smith makes free throw 2 of 2,13,14
85,1,2:37.0,D. Lee makes 3-pt jump shot from 22 ft (assist by T. Prince),,16,14
86,1,2:28.0,,B. Beal misses 3-pt jump shot from 26 ft,16,14
87,1,2:25.0,Defensive rebound by M. Muscala,,16,14
88,1,2:07.0,T. Dorsey misses 2-pt layup from 7 ft (block by J. Smith),,16,14
89,1,2:03.0,,Defensive rebound by J. Smith,16,14
90,1,2:02.0,,B. Beal makes 2-pt layup from 1 ft (assist by T. Frazier),16,16
91,1,1:44.0,D. Lee makes 2-pt jump shot from 19 ft (assist by M. Plumlee),,18,16
92,1,1:30.0,,J. Smith makes 2-pt jump shot from 19 ft (assist by K. Oubre),18,18
93,1,1:18.0,D. Lee misses 3-pt jump shot from 26 ft,,18,18
94,1,1:14.0,,Defensive rebound by M. Scott,18,18
95,1,1:09.0,,J. Smith makes 2-pt jump shot from 16 ft (assist by B. Beal),18,20
96,1,0:51.0,Turnover by M. Muscala (bad pass),,18,20
97,1,0:51.0,,J. Meeks enters the game for B. Beal,18,20
98,1,0:51.0,A. Cleveland enters the game for T. Dorsey,,18,20
99,1,0:51.0,I. Taylor enters the game for T. Prince,,18,20
100,1,0:35.0,,K. Oubre misses 2-pt jump shot from 11 ft,18,20
101,1,0:35.0,Defensive rebound by M. Plumlee,,18,20
102,1,0:28.0,A. Cleveland makes 3-pt jump shot from 25 ft (assist by I. Taylor),,21,20
103,1,0:08.0,,T. Frazier makes 2-pt jump shot from 17 ft,21,22
104,1,0:02.0,I. Taylor misses 3-pt jump shot from 29 ft,,21,22
105,1,0:02.0,,Defensive rebound by K. Oubre,21,22
106,2,11:40.0,D. Lee misses 3-pt jump shot from 25 ft,,21,22
107,2,11:35.0,,Defensive rebound by K. Oubre,21,22
108,2,11:33.0,,Shooting foul by A. Cleveland (drawn by J. Meeks),21,22
109,2,11:33.0,,J. Meeks misses free throw 1 of 2,21,22
110,2,11:33.0,,Offensive rebound by Team,21,22
111,2,11:33.0,,J. Meeks makes free throw 2 of 2,21,23
112,2,11:23.0,Shooting foul by T. Frazier (drawn by I. Taylor),,21,23
113,2,11:23.0,I. Taylor makes free throw 1 of 2,,22,23
114,2,11:23.0,I. Taylor makes free throw 2 of 2,,23,23
115,2,11:10.0,,M. Scott misses 2-pt jump shot from 13 ft,23,23
116,2,11:08.0,Defensive rebound by J. Collins,,23,23
117,2,10:57.0,I. Taylor misses 2-pt jump shot from 9 ft,,23,23
118,2,10:54.0,,Defensive rebound by M. Scott,23,23
119,2,10:49.0,,M. Scott makes 3-pt jump shot from 26 ft (assist by T. Frazier),23,26
120,2,10:37.0,Personal foul by J. Smith (drawn by M. Muscala),,23,26
121,2,10:37.0,T. Dorsey enters the game for D. Lee,,23,26
122,2,10:37.0,D. Dedmon enters the game for M. Muscala,,23,26
123,2,10:35.0,Turnover by A. Cleveland (step out of bounds),,23,26
124,2,10:30.0,,K. Oubre misses 2-pt layup from 1 ft,23,26
125,2,10:27.0,Defensive rebound by I. Taylor,,23,26
126,2,10:25.0,Personal foul by M. Scott (drawn by J. Collins),,23,26
127,2,10:25.0,,Technical foul by K. Oubre,23,26
128,2,10:25.0,I. Taylor misses technical free throw,,23,26
129,2,10:25.0,Offensive rebound by Team,,23,26
130,2,10:25.0,J. Collins misses free throw 1 of 2,,23,26
131,2,10:25.0,Offensive rebound by Team,,23,26
132,2,10:25.0,J. Collins misses free throw 2 of 2,,23,26
133,2,10:25.0,,Defensive rebound by K. Oubre,23,26
134,2,10:09.0,,Turnover by K. Oubre (traveling),23,26
135,2,9:47.0,J. Collins misses 2-pt layup from 4 ft,,23,26
136,2,9:46.0,Offensive rebound by J. Collins,,23,26
137,2,9:46.0,J. Collins makes 2-pt layup from 4 ft,,25,26
138,2,9:46.0,Shooting foul by M. Scott (drawn by J. Collins),,25,26
139,2,9:46.0,J. Collins misses free throw 1 of 1,,25,26
140,2,9:44.0,,Defensive rebound by K. Oubre,25,26
141,2,9:29.0,,Shooting foul by A. Cleveland (drawn by K. Oubre),25,26
142,2,9:29.0,,K. Oubre makes free throw 1 of 2,25,27
143,2,9:29.0,,K. Oubre makes free throw 2 of 2,25,28
144,2,9:18.0,I. Taylor makes 3-pt jump shot from 25 ft,,28,28
145,2,9:00.0,,J. Smith misses 3-pt jump shot from 26 ft,28,28
146,2,8:56.0,Defensive rebound by J. Collins,,28,28
147,2,8:43.0,T. Dorsey makes 3-pt jump shot from 24 ft (assist by I. Taylor),,31,28
148,2,8:41.0,,Washington full timeout,31,28
149,2,8:41.0,D. Bembry enters the game for A. Cleveland,,31,28
150,2,8:24.0,,T. Frazier misses 2-pt jump shot from 19 ft,31,28
151,2,8:20.0,Defensive rebound by D. Dedmon,,31,28
152,2,8:09.0,D. Bembry makes 2-pt layup from 1 ft,,33,28
153,2,7:54.0,,K. Oubre misses 2-pt layup from 3 ft,33,28
154,2,7:52.0,Defensive rebound by D. Dedmon,,33,28
155,2,7:46.0,Turnover by D. Bembry (lost ball; steal by T. Frazier),,33,28
156,2,7:44.0,,Turnover by K. Oubre (bad pass; steal by D. Dedmon),33,28
157,2,7:43.0,D. Dedmon makes 2-pt dunk from 6 ft (assist by J. Collins),,35,28
158,2,7:43.0,Shooting foul by T. Frazier (drawn by D. Dedmon),,35,28
159,2,7:43.0,,B. Beal enters the game for T. Frazier,35,28
160,2,7:43.0,,T. Satoranský enters the game for J. Meeks,35,28
161,2,7:43.0,,O. Porter enters the game for M. Scott,35,28
162,2,7:43.0,D. Dedmon makes free throw 1 of 1,,36,28
163,2,7:31.0,,Personal foul by I. Taylor (drawn by T. Satoranský),36,28
164,2,7:31.0,,M. Gortat enters the game for J. Smith,36,28
165,2,7:25.0,,Turnover by B. Beal (traveling),36,28
166,2,7:09.0,I. Taylor misses 2-pt hook shot from 2 ft,,36,28
167,2,7:07.0,,Defensive rebound by K. Oubre,36,28
168,2,6:57.0,,Turnover by M. Gortat (bad pass),36,28
169,2,6:41.0,J. Collins makes 2-pt layup from 1 ft (assist by I. Taylor),,38,28
170,2,6:32.0,,B. Beal misses 3-pt jump shot from 27 ft,38,28
171,2,6:29.0,,Offensive rebound by T. Satoranský,38,28
172,2,6:28.0,,K. Oubre makes 3-pt jump shot from 26 ft (assist by T. Satoranský),38,31
173,2,6:08.0,J. Collins makes 2-pt dunk from 1 ft (assist by D. Bembry),,40,31
174,2,6:07.0,,Washington full timeout,40,31
175,2,6:07.0,D. Lee enters the game for I. Taylor,,40,31
176,2,5:52.0,,O. Porter misses 2-pt jump shot from 10 ft,40,31
177,2,5:50.0,,Offensive rebound by O. Porter,40,31
178,2,5:50.0,,Shooting foul by D. Dedmon (drawn by O. Porter),40,31
179,2,5:50.0,,O. Porter misses free throw 1 of 2,40,31
180,2,5:50.0,,Offensive rebound by Team,40,31
181,2,5:50.0,,O. Porter makes free throw 2 of 2,40,32
182,2,5:40.0,,Offensive charge foul by J. Collins (drawn by T. Satoranský),40,32
183,2,5:40.0,Turnover by J. Collins (offensive foul),,40,32
184,2,5:29.0,,B. Beal makes 2-pt layup from 2 ft,40,34
185,2,5:04.0,T. Dorsey makes 2-pt jump shot from 18 ft,,42,34
186,2,4:50.0,,O. Porter misses 3-pt jump shot from 25 ft,42,34
187,2,4:47.0,,Offensive rebound by M. Gortat,42,34
188,2,4:42.0,,K. Oubre misses 3-pt jump shot from 26 ft,42,34
189,2,4:40.0,Defensive rebound by D. Lee,,42,34
190,2,4:35.0,Personal foul by O. Porter (drawn by T. Dorsey),,42,34
191,2,4:35.0,T. Dorsey makes free throw 1 of 2,,43,34
192,2,4:35.0,T. Prince enters the game for D. Dedmon,,43,34
193,2,4:35.0,M. Muscala enters the game for D. Bembry,,43,34
194,2,4:35.0,T. Dorsey makes free throw 2 of 2,,44,34
195,2,4:27.0,,T. Satoranský makes 2-pt jump shot from 16 ft,44,36
196,2,4:15.0,J. Collins makes 2-pt layup from 2 ft,,46,36
197,2,4:08.0,,B. Beal makes 2-pt layup from 1 ft,46,38
198,2,4:08.0,,Shooting foul by T. Dorsey (drawn by B. Beal),46,38
199,2,4:08.0,,B. Beal makes free throw 1 of 1,46,39
200,2,3:46.0,D. Lee makes 2-pt layup from 2 ft,,48,39
201,2,3:35.0,,Offensive foul by M. Gortat (drawn by J. Collins),48,39
202,2,3:35.0,,Turnover by M. Gortat (offensive foul),48,39
203,2,3:22.0,T. Prince makes 2-pt layup at rim (assist by J. Collins),,50,39
204,2,3:21.0,,Washington full timeout,50,39
205,2,3:11.0,,B. Beal makes 2-pt jump shot from 12 ft,50,41
206,2,2:52.0,J. Collins misses 2-pt layup from 2 ft (block by B. Beal),,50,41
207,2,2:49.0,Offensive rebound by J. Collins,,50,41
208,2,2:48.0,M. Muscala misses 3-pt jump shot from 26 ft,,50,41
209,2,2:46.0,,Defensive rebound by O. Porter,50,41
210,2,2:31.0,,M. Gortat misses 2-pt hook shot from 10 ft,50,41
211,2,2:29.0,Defensive rebound by J. Collins,,50,41
212,2,2:25.0,T. Dorsey misses 3-pt jump shot from 24 ft,,50,41
213,2,2:22.0,Offensive rebound by T. Prince,,50,41
214,2,2:09.0,T. Prince misses 2-pt jump shot from 14 ft,,50,41
215,2,2:06.0,Offensive rebound by J. Collins,,50,41
216,2,2:00.0,T. Dorsey makes 2-pt layup from 1 ft (assist by M. Muscala),,52,41
217,2,1:40.0,,M. Gortat makes 2-pt hook shot from 10 ft (assist by B. Beal),52,43
218,2,1:16.0,T. Dorsey misses 2-pt jump shot from 18 ft,,52,43
219,2,1:13.0,,Defensive rebound by M. Gortat,52,43
220,2,1:03.0,,K. Oubre makes 3-pt jump shot from 26 ft (assist by M. Gortat),52,46
221,2,0:55.0,Atlanta full timeout,,52,46
222,2,0:55.0,,M. Scott enters the game for M. Gortat,52,46
223,2,0:55.0,D. Dedmon enters the game for T. Dorsey,,52,46
224,2,0:55.0,I. Taylor enters the game for J. Collins,,52,46
225,2,0:44.0,D. Lee misses 2-pt jump shot from 20 ft,,52,46
226,2,0:40.0,,Defensive rebound by B. Beal,52,46
227,2,0:28.0,,B. Beal misses 2-pt layup from 3 ft,52,46
228,2,0:25.0,,Offensive rebound by T. Satoranský,52,46
229,2,0:25.0,,T. Satoranský misses 2-pt layup at rim,52,46
230,2,0:24.0,Defensive rebound by D. Dedmon,,52,46
231,2,0:08.0,,Offensive charge foul by I. Taylor (drawn by T. Satoranský),52,46
232,2,0:08.0,Turnover by I. Taylor (offensive foul),,52,46
233,2,0:02.0,,B. Beal makes 2-pt jump shot from 17 ft,52,48
234,2,0:00.0,I. Taylor misses 3-pt jump shot from 56 ft,,52,48
235,2,0:00.0,Offensive rebound by Team,,52,48
236,3,11:40.0,D. Dedmon misses 2-pt jump shot from 16 ft,,52,48
237,3,11:36.0,,Defensive rebound by T. Satoranský,52,48
238,3,11:27.0,,Personal foul by D. Dedmon (drawn by T. Satoranský),52,48
239,3,11:17.0,,T. Satoranský misses 2-pt jump shot from 17 ft,52,48
240,3,11:14.0,Defensive rebound by D. Dedmon,,52,48
241,3,10:56.0,D. Bembry makes 3-pt jump shot from 25 ft (assist by I. Taylor),,55,48
242,3,10:40.0,,O. Porter makes 2-pt jump shot from 19 ft,55,50
243,3,10:24.0,Turnover by T. Prince (lost ball; steal by K. Oubre),,55,50
244,3,10:23.0,,Personal foul by T. Prince (drawn by K. Oubre),55,50
245,3,10:17.0,,K. Oubre makes 3-pt jump shot from 25 ft (assist by T. Satoranský),55,53
246,3,9:54.0,Turnover by I. Taylor (bad pass),,55,53
247,3,9:45.0,,B. Beal makes 2-pt layup from 3 ft,55,55
248,3,9:33.0,I. Taylor makes 3-pt jump shot from 25 ft,,58,55
249,3,9:14.0,,M. Gortat makes 2-pt hook shot from 8 ft,58,57
250,3,9:05.0,J. Collins misses 2-pt layup from 7 ft,,58,57
251,3,9:02.0,,Defensive rebound by O. Porter,58,57
252,3,8:59.0,,K. Oubre misses 3-pt jump shot from 24 ft,58,57
253,3,8:56.0,Defensive rebound by J. Collins,,58,57
254,3,8:47.0,T. Prince misses 3-pt jump shot from 25 ft,,58,57
255,3,8:43.0,Offensive rebound by D. Dedmon,,58,57
256,3,8:33.0,Shooting foul by O. Porter (drawn by D. Dedmon),,58,57
257,3,8:33.0,D. Dedmon misses free throw 1 of 2,,58,57
258,3,8:33.0,Offensive rebound by Team,,58,57
259,3,8:33.0,D. Dedmon makes free throw 2 of 2,,59,57
260,3,8:22.0,,B. Beal makes 2-pt jump shot from 21 ft (assist by K. Oubre),59,59
261,3,8:05.0,Turnover by D. Bembry (bad pass; steal by K. Oubre),,59,59
262,3,7:59.0,,Turnover by B. Beal (lost ball; steal by T. Prince),59,59
263,3,7:53.0,T. Prince makes 2-pt layup from 2 ft (assist by D. Dedmon),,61,59
264,3,7:43.0,,Personal foul by I. Taylor (drawn by T. Satoranský),61,59
265,3,7:43.0,T. Dorsey enters the game for D. Bembry,,61,59
266,3,7:38.0,,T. Satoranský makes 2-pt dunk at rim (assist by M. Gortat),61,61
267,3,7:19.0,T. Prince misses 3-pt jump shot from 26 ft,,61,61
268,3,7:16.0,,Defensive rebound by M. Gortat,61,61
269,3,7:03.0,,Personal foul by T. Prince (drawn by M. Gortat),61,61
270,3,6:56.0,,O. Porter makes 2-pt jump shot from 11 ft (assist by B. Beal),61,63
271,3,6:35.0,T. Prince makes 2-pt layup from 1 ft (assist by J. Collins),,63,63
272,3,6:21.0,,K. Oubre misses 2-pt layup from 1 ft,63,63
273,3,6:18.0,Defensive rebound by D. Dedmon,,63,63
274,3,6:16.0,Personal foul by M. Gortat (drawn by J. Collins),,63,63
275,3,6:16.0,,Washington full timeout,63,63
276,3,6:16.0,M. Muscala enters the game for J. Collins,,63,63
277,3,6:16.0,D. Lee enters the game for I. Taylor,,63,63
278,3,6:04.0,T. Prince misses 2-pt jump shot from 17 ft (block by K. Oubre),,63,63
279,3,5:58.0,,Defensive rebound by M. Gortat,63,63
280,3,5:56.0,,Turnover by K. Oubre (bad pass),63,63
281,3,5:49.0,T. Dorsey makes 3-pt jump shot from 27 ft (assist by D. Lee),,66,63
282,3,5:30.0,,Turnover by K. Oubre (lost ball; steal by T. Prince),66,63
283,3,5:27.0,T. Prince makes 2-pt dunk from 2 ft,,68,63
284,3,5:09.0,,Personal foul by T. Prince (drawn by B. Beal),68,63
285,3,5:09.0,,B. Beal makes free throw 1 of 2,68,64
286,3,5:09.0,A. Cleveland enters the game for T. Prince,,68,64
287,3,5:09.0,,B. Beal misses free throw 2 of 2,68,64
288,3,5:06.0,Defensive rebound by D. Dedmon,,68,64
289,3,4:53.0,D. Dedmon misses 2-pt hook shot from 8 ft,,68,64
290,3,4:51.0,,Defensive rebound by M. Gortat,68,64
291,3,4:47.0,,B. Beal makes 2-pt layup from 3 ft,68,66
292,3,4:47.0,Violation by D. Dedmon (def goaltending),,68,66
293,3,4:47.0,,Shooting foul by D. Lee (drawn by B. Beal),68,66
294,3,4:47.0,,B. Beal makes free throw 1 of 1,68,67
295,3,4:33.0,Shooting foul by M. Gortat (drawn by D. Lee),,68,67
296,3,4:33.0,D. Lee makes free throw 1 of 2,,69,67
297,3,4:33.0,,M. Scott enters the game for O. Porter,69,67
298,3,4:33.0,M. Plumlee enters the game for D. Dedmon,,69,67
299,3,4:33.0,D. Lee makes free throw 2 of 2,,70,67
300,3,4:21.0,,M. Scott misses 2-pt jump shot from 14 ft,70,67
301,3,4:18.0,,Offensive rebound by B. Beal,70,67
302,3,4:07.0,,K. Oubre misses 3-pt jump shot from 25 ft,70,67
303,3,4:04.0,Defensive rebound by M. Muscala,,70,67
304,3,3:58.0,Turnover by D. Lee (lost ball; steal by M. Scott),,70,67
305,3,3:53.0,,B. Beal misses 3-pt jump shot from 26 ft,70,67
306,3,3:49.0,Defensive rebound by M. Muscala,,70,67
307,3,3:46.0,T. Dorsey makes 3-pt jump shot from 26 ft,,73,67
308,3,3:20.0,,T. Satoranský misses 2-pt layup from 4 ft,73,67
309,3,3:14.0,Defensive rebound by M. Muscala,,73,67
310,3,3:10.0,T. Dorsey misses 3-pt jump shot from 27 ft,,73,67
311,3,3:01.0,,Defensive rebound by M. Scott,73,67
312,3,2:55.0,,T. Satoranský misses 2-pt dunk from 1 ft,73,67
313,3,2:52.0,Defensive rebound by T. Dorsey,,73,67
314,3,2:50.0,T. Dorsey misses 2-pt layup from 3 ft,,73,67
315,3,2:50.0,Offensive rebound by M. Muscala,,73,67
316,3,2:45.0,M. Muscala makes 2-pt layup at rim,,75,67
317,3,2:33.0,,K. Oubre misses 3-pt jump shot from 23 ft,75,67
318,3,2:30.0,Defensive rebound by D. Lee,,75,67
319,3,2:19.0,Turnover by M. Muscala (bad pass; steal by K. Oubre),,75,67
320,3,2:16.0,,K. Oubre misses 2-pt layup from 2 ft (block by T. Dorsey),75,67
321,3,2:16.0,,Offensive rebound by Team,75,67
322,3,2:16.0,Atlanta full timeout,,75,67
323,3,2:16.0,,T. Frazier enters the game for K. Oubre,75,67
324,3,2:16.0,,J. Meeks enters the game for T. Satoranský,75,67
325,3,2:06.0,,M. Scott misses 3-pt jump shot from 24 ft,75,67
326,3,2:03.0,Defensive rebound by D. Lee,,75,67
327,3,2:01.0,M. Muscala makes 2-pt layup from 2 ft (assist by D. Lee),,77,67
328,3,1:44.0,,J. Meeks makes 3-pt jump shot from 23 ft (assist by T. Frazier),77,70
329,3,1:16.0,D. Lee makes 2-pt jump shot from 6 ft (assist by T. Dorsey),,79,70
330,3,1:02.0,,T. Frazier makes 2-pt jump shot from 12 ft (assist by M. Gortat),79,72
331,3,0:49.0,T. Dorsey makes 2-pt jump shot from 10 ft,,81,72
332,3,0:39.0,,T. Frazier makes 3-pt jump shot from 25 ft,81,75
333,3,0:23.0,Turnover by D. Lee (bad pass; steal by B. Beal),,81,75
334,3,0:03.0,,B. Beal makes 2-pt jump shot from 15 ft,81,77
335,4,11:40.0,,M. Scott makes 2-pt jump shot from 14 ft (assist by O. Porter),81,79
336,4,11:20.0,Shooting foul by M. Gortat (drawn by T. Prince),,81,79
337,4,11:20.0,T. Prince makes free throw 1 of 2,,82,79
338,4,11:20.0,T. Prince makes free throw 2 of 2,,83,79
339,4,11:06.0,,J. Meeks misses 2-pt jump shot from 19 ft (block by D. Bembry),83,79
340,4,11:03.0,Defensive rebound by D. Bembry,,83,79
341,4,10:56.0,Turnover by D. Bembry (bad pass),,83,79
342,4,10:42.0,,M. Scott misses 2-pt jump shot from 4 ft,83,79
343,4,10:38.0,,Offensive rebound by M. Gortat,83,79
344,4,10:38.0,,M. Gortat misses 2-pt layup at rim,83,79
345,4,10:37.0,Defensive rebound by M. Muscala,,83,79
346,4,10:33.0,M. Muscala misses 3-pt jump shot from 25 ft,,83,79
347,4,10:30.0,,Defensive rebound by T. Frazier,83,79
348,4,10:24.0,,Turnover by O. Porter (lost ball; steal by I. Taylor),83,79
349,4,10:19.0,Shooting block foul by T. Frazier (drawn by D. Bembry),,83,79
350,4,10:19.0,D. Bembry misses free throw 1 of 2,,83,79
351,4,10:19.0,Offensive rebound by Team,,83,79
352,4,10:19.0,D. Dedmon enters the game for M. Muscala,,83,79
353,4,10:19.0,D. Bembry misses free throw 2 of 2,,83,79
354,4,10:17.0,,Defensive rebound by T. Frazier,83,79
355,4,10:02.0,,O. Porter makes 3-pt jump shot from 24 ft (assist by J. Meeks),83,82
356,4,9:45.0,I. Taylor misses 3-pt jump shot from 25 ft,,83,82
357,4,9:43.0,,Defensive rebound by M. Gortat,83,82
358,4,9:33.0,,B. Beal enters the game for J. Meeks,83,82
359,4,9:31.0,,B. Beal misses 2-pt jump shot from 14 ft,83,82
360,4,9:27.0,Defensive rebound by T. Prince,,83,82
361,4,9:16.0,T. Prince misses 3-pt jump shot from 25 ft,,83,82
362,4,9:14.0,,Defensive rebound by T. Frazier,83,82
363,4,8:56.0,,M. Gortat makes 2-pt hook shot from 7 ft,83,84
364,4,8:56.0,Atlanta full timeout,,83,84
365,4,8:33.0,D. Dedmon makes 2-pt dunk from 1 ft (assist by J. Collins),,85,84
366,4,8:17.0,,M. Gortat misses 2-pt dunk from 4 ft (block by D. Dedmon),85,84
367,4,8:13.0,,Offensive rebound by B. Beal,85,84
368,4,8:13.0,,Shooting foul by D. Dedmon (drawn by M. Scott),85,84
369,4,8:13.0,,M. Scott makes free throw 1 of 2,85,85
370,4,8:13.0,T. Dorsey enters the game for D. Bembry,,85,85
371,4,8:13.0,,M. Scott makes free throw 2 of 2,85,86
372,4,8:00.0,T. Prince makes 2-pt layup from 1 ft (assist by J. Collins),,87,86
373,4,7:38.0,,M. Scott misses 3-pt jump shot from 25 ft,87,86
374,4,7:33.0,Defensive rebound by T. Dorsey,,87,86
375,4,7:21.0,,Offensive charge foul by I. Taylor (drawn by T. Frazier),87,86
376,4,7:21.0,Turnover by I. Taylor (offensive foul),,87,86
377,4,7:09.0,,B. Beal makes 3-pt jump shot from 24 ft,87,89
378,4,6:47.0,I. Taylor misses 3-pt jump shot from 26 ft,,87,89
379,4,6:45.0,,Defensive rebound by T. Frazier,87,89
380,4,6:42.0,,Turnover by T. Frazier (out of bounds lost ball),87,89
381,4,6:42.0,D. Lee enters the game for I. Taylor,,87,89
382,4,6:32.0,Turnover by D. Lee (lost ball; steal by T. Frazier),,87,89
383,4,6:27.0,,T. Frazier misses 2-pt layup from 3 ft,87,89
384,4,6:24.0,Defensive rebound by J. Collins,,87,89
385,4,6:17.0,T. Prince misses 3-pt jump shot from 26 ft,,87,89
386,4,6:14.0,,Defensive rebound by T. Frazier,87,89
387,4,6:03.0,,B. Beal makes 2-pt layup from 2 ft (assist by M. Gortat),87,91
388,4,5:45.0,D. Lee misses 3-pt jump shot from 24 ft,,87,91
