,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MINNESOTA_ACTION,LA CLIPPERS_SCORE,MINNESOTA_SCORE
24,1,8:35.0,M. Teodosić makes free throw 2 of 2,,12,11
25,1,8:23.0,,A. Wiggins misses 3-pt jump shot from 22 ft,12,11
26,1,8:20.0,,Offensive rebound by K. Towns,12,11
27,1,8:20.0,,T. Gibson makes 2-pt dunk from 1 ft (assist by K. Towns),12,13
28,1,8:05.0,T. Harris makes 2-pt jump shot from 7 ft (assist by D. Jordan),,14,13
29,1,7:46.0,,K. Towns makes 3-pt jump shot from 25 ft (assist by N. Bjelica),14,16
30,1,7:28.0,M. Teodosić misses 3-pt jump shot from 25 ft,,14,16
31,1,7:27.0,,Defensive rebound by N. Bjelica,14,16
32,1,7:26.0,,Turnover by N. Bjelica (out of bounds lost ball),14,16
33,1,7:18.0,T. Harris misses 2-pt layup at rim,,14,16
34,1,7:15.0,,Defensive rebound by T. Gibson,14,16
35,1,7:12.0,,J. Teague misses 2-pt layup from 3 ft,14,16
36,1,7:10.0,Defensive rebound by D. Jordan,,14,16
37,1,7:04.0,D. Jordan makes 2-pt dunk at rim (assist by T. Harris),,16,16
38,1,6:52.0,,Turnover by J. Teague (lost ball; steal by A. Rivers),16,16
39,1,6:49.0,A. Rivers misses 2-pt layup at rim,,16,16
40,1,6:46.0,,Defensive rebound by J. Teague,16,16
41,1,6:40.0,,A. Wiggins makes 2-pt dunk from 1 ft (assist by N. Bjelica),16,18
42,1,6:40.0,LA Clippers full timeout,,16,18
43,1,6:28.0,T. Harris misses 2-pt jump shot from 18 ft,,16,18
44,1,6:27.0,,Defensive rebound by J. Teague,16,18
45,1,6:21.0,,J. Teague misses 2-pt jump shot from 2 ft,16,18
46,1,6:19.0,Defensive rebound by D. Jordan,,16,18
47,1,6:11.0,D. Jordan misses 2-pt layup from 2 ft,,16,18
48,1,6:10.0,Offensive rebound by D. Jordan,,16,18
49,1,6:09.0,D. Jordan makes 2-pt dunk at rim,,18,18
50,1,5:53.0,,N. Bjelica misses 2-pt hook shot from 4 ft,18,18
51,1,5:51.0,Defensive rebound by T. Harris,,18,18
52,1,5:37.0,Personal foul by N. Bjelica (drawn by D. Jordan),,18,18
53,1,5:37.0,,J. Crawford enters the game for N. Bjelica,18,18
54,1,5:37.0,L. Williams enters the game for M. Teodosić,,18,18
55,1,5:28.0,A. Rivers misses 2-pt jump shot from 8 ft (block by A. Wiggins),,18,18
56,1,5:25.0,Offensive rebound by S. Thornwell,,18,18
57,1,5:22.0,Turnover by S. Thornwell (bad pass; steal by J. Crawford),,18,18
58,1,5:14.0,,K. Towns misses 2-pt layup from 2 ft,18,18
59,1,5:11.0,,Offensive rebound by K. Towns,18,18
60,1,5:10.0,,K. Towns misses 2-pt layup from 2 ft,18,18
61,1,5:08.0,Defensive rebound by S. Thornwell,,18,18
62,1,5:05.0,A. Rivers misses 3-pt jump shot from 26 ft,,18,18
63,1,5:02.0,,Defensive rebound by J. Crawford,18,18
64,1,4:54.0,,K. Towns misses 3-pt jump shot from 25 ft,18,18
65,1,4:52.0,Defensive rebound by S. Thornwell,,18,18
66,1,4:47.0,Personal foul by K. Towns (drawn by D. Jordan),,18,18
67,1,4:47.0,S. Kilpatrick enters the game for A. Rivers,,18,18
68,1,4:37.0,T. Harris misses 2-pt layup from 4 ft (block by T. Gibson),,18,18
69,1,4:37.0,Offensive rebound by Team,,18,18
70,1,4:32.0,T. Harris makes 2-pt jump shot from 8 ft,,20,18
71,1,4:18.0,,Turnover by J. Crawford (bad pass),20,18
72,1,4:13.0,L. Williams misses 2-pt jump shot from 17 ft,,20,18
73,1,4:10.0,,Defensive rebound by K. Towns,20,18
74,1,4:00.0,,T. Gibson misses 2-pt layup from 2 ft (block by D. Jordan),20,18
75,1,3:58.0,Defensive rebound by S. Kilpatrick,,20,18
76,1,3:55.0,S. Thornwell misses 2-pt layup at rim (block by A. Wiggins),,20,18
77,1,3:55.0,Offensive rebound by Team,,20,18
78,1,3:55.0,,T. Jones enters the game for J. Teague,20,18
79,1,3:55.0,,G. Dieng enters the game for K. Towns,20,18
80,1,3:51.0,L. Williams misses 2-pt jump shot from 5 ft,,20,18
81,1,3:48.0,,Defensive rebound by T. Gibson,20,18
82,1,3:40.0,,J. Crawford makes 2-pt layup from 2 ft,20,20
83,1,3:13.0,S. Kilpatrick misses 2-pt jump shot from 21 ft,,20,20
84,1,3:12.0,Offensive rebound by Team,,20,20
85,1,3:12.0,Turnover by Team (shot clock),,20,20
86,1,2:58.0,,G. Dieng misses 2-pt layup from 2 ft,20,20
87,1,2:56.0,Defensive rebound by T. Harris,,20,20
88,1,2:48.0,Shooting block foul by G. Dieng (drawn by S. Thornwell),,20,20
89,1,2:48.0,,Minnesota full timeout,20,20
90,1,2:48.0,M. Harrell enters the game for T. Harris,,20,20
91,1,2:48.0,S. Thornwell makes free throw 1 of 2,,21,20
92,1,2:48.0,S. Thornwell makes free throw 2 of 2,,22,20
93,1,2:36.0,,A. Wiggins makes 2-pt layup from 2 ft (assist by G. Dieng),22,22
94,1,2:36.0,,Shooting foul by D. Jordan (drawn by A. Wiggins),22,22
95,1,2:36.0,,A. Wiggins makes free throw 1 of 1,22,23
96,1,2:14.0,S. Kilpatrick misses 2-pt layup from 1 ft,,22,23
97,1,2:13.0,,Defensive rebound by Team,22,23
98,1,1:50.0,,J. Crawford makes 3-pt jump shot from 25 ft,22,26
99,1,1:32.0,S. Kilpatrick makes 3-pt jump shot from 22 ft (assist by M. Harrell),,25,26
100,1,1:17.0,,T. Jones misses 2-pt layup from 1 ft,25,26
101,1,1:15.0,Defensive rebound by S. Thornwell,,25,26
102,1,1:07.0,M. Harrell misses 2-pt jump shot from 7 ft,,25,26
103,1,1:04.0,Offensive rebound by M. Harrell,,25,26
104,1,1:03.0,D. Jordan makes 2-pt dunk from 1 ft (assist by M. Harrell),,27,26
105,1,0:43.0,,A. Wiggins misses 2-pt jump shot from 11 ft,27,26
106,1,0:41.0,Defensive rebound by M. Harrell,,27,26
107,1,0:34.0,L. Williams misses 2-pt jump shot from 9 ft (block by G. Dieng),,27,26
108,1,0:29.0,Offensive rebound by L. Williams,,27,26
109,1,0:28.0,L. Williams makes 2-pt layup at rim,,29,26
110,1,0:10.0,,Personal take foul by S. Kilpatrick (drawn by J. Crawford),29,26
111,1,0:10.0,,K. Towns enters the game for T. Gibson,29,26
112,1,0:10.0,B. Marjanović enters the game for D. Jordan,,29,26
113,1,0:10.0,W. Johnson enters the game for L. Williams,,29,26
114,1,0:04.0,,J. Crawford makes 2-pt jump shot from 16 ft,29,28
115,1,0:00.0,S. Kilpatrick makes 3-pt jump shot from 27 ft,,32,28
116,2,11:46.0,M. Harrell misses 2-pt layup from 2 ft,,32,28
117,2,11:41.0,Offensive rebound by M. Harrell,,32,28
118,2,11:41.0,M. Harrell makes 2-pt layup at rim,,34,28
119,2,11:25.0,,K. Towns makes 3-pt jump shot from 22 ft (assist by D. Rose),34,31
120,2,11:13.0,Personal foul by G. Dieng (drawn by B. Marjanović),,34,31
121,2,10:59.0,Turnover by S. Kilpatrick (bad pass; steal by K. Towns),,34,31
122,2,10:47.0,,K. Towns misses 2-pt layup from 3 ft,34,31
123,2,10:45.0,Defensive rebound by B. Marjanović,,34,31
124,2,10:39.0,B. Marjanović misses 2-pt layup from 2 ft (block by K. Towns),,34,31
125,2,10:37.0,,Defensive rebound by G. Dieng,34,31
126,2,10:32.0,,D. Rose makes 2-pt layup from 1 ft,34,33
127,2,10:15.0,L. Williams makes 2-pt jump shot from 16 ft,,36,33
128,2,10:03.0,,Offensive foul by J. Crawford (drawn by S. Kilpatrick),36,33
129,2,10:03.0,,Turnover by J. Crawford (offensive foul),36,33
130,2,10:03.0,M. Teodosić enters the game for S. Kilpatrick,,36,33
131,2,9:42.0,M. Harrell misses 2-pt layup from 2 ft,,36,33
132,2,9:40.0,,Defensive rebound by G. Dieng,36,33
133,2,9:30.0,,Personal foul by B. Marjanović (drawn by K. Towns),36,33
134,2,9:24.0,,Personal foul by M. Harrell (drawn by K. Towns),36,33
135,2,9:21.0,,D. Rose misses 2-pt layup from 2 ft (block by B. Marjanović),36,33
136,2,9:17.0,Defensive rebound by B. Marjanović,,36,33
137,2,9:12.0,B. Marjanović makes 2-pt dunk at rim (assist by L. Williams),,38,33
138,2,8:59.0,,D. Rose makes 2-pt layup from 1 ft,38,35
139,2,8:57.0,L. Williams makes technical free throw,,39,35
140,2,8:46.0,A. Rivers makes 2-pt layup at rim,,41,35
141,2,8:37.0,,J. Crawford makes 2-pt layup from 2 ft,41,37
142,2,8:16.0,Turnover by M. Harrell (bad pass; steal by T. Jones),,41,37
143,2,8:13.0,,D. Rose makes 2-pt layup from 1 ft (assist by T. Jones),41,39
144,2,8:13.0,,Shooting foul by M. Harrell (drawn by D. Rose),41,39
145,2,8:13.0,,J. Teague enters the game for T. Jones,41,39
146,2,8:13.0,T. Harris enters the game for M. Harrell,,41,39
147,2,8:13.0,,D. Rose makes free throw 1 of 1,41,40
148,2,8:01.0,L. Williams misses 2-pt jump shot from 18 ft,,41,40
149,2,7:57.0,,Defensive rebound by G. Dieng,41,40
150,2,7:49.0,,J. Crawford makes 2-pt jump shot from 19 ft,41,42
151,2,7:34.0,Shooting foul by G. Dieng (drawn by A. Rivers),,41,42
152,2,7:34.0,A. Rivers makes free throw 1 of 2,,42,42
153,2,7:34.0,,T. Gibson enters the game for G. Dieng,42,42
154,2,7:34.0,D. Jordan enters the game for B. Marjanović,,42,42
155,2,7:34.0,A. Rivers misses free throw 2 of 2,,42,42
156,2,7:31.0,,Defensive rebound by K. Towns,42,42
157,2,7:20.0,,D. Rose makes 2-pt jump shot from 22 ft,42,44
158,2,7:10.0,Turnover by D. Jordan (bad pass),,42,44
159,2,7:10.0,S. Thornwell enters the game for M. Teodosić,,42,44
160,2,6:59.0,,D. Rose misses 2-pt jump shot from 19 ft,42,44
161,2,6:57.0,Defensive rebound by D. Jordan,,42,44
162,2,6:47.0,A. Rivers misses 2-pt jump shot from 8 ft,,42,44
163,2,6:46.0,Offensive rebound by D. Jordan,,42,44
164,2,6:43.0,D. Jordan misses 2-pt layup from 1 ft,,42,44
165,2,6:43.0,,Defensive rebound by K. Towns,42,44
166,2,6:32.0,,T. Gibson makes 2-pt jump shot from 4 ft (assist by J. Teague),42,46
167,2,6:05.0,A. Rivers misses 2-pt jump shot from 8 ft,,42,46
168,2,6:05.0,Offensive rebound by D. Jordan,,42,46
169,2,6:05.0,Personal foul by K. Towns (drawn by D. Jordan),,42,46
170,2,6:05.0,,Minnesota full timeout,42,46
171,2,6:05.0,M. Teodosić enters the game for L. Williams,,42,46
172,2,5:52.0,A. Rivers makes 2-pt layup at rim,,44,46
173,2,5:28.0,Offensive charge foul by D. Rose (drawn by M. Teodosić),,44,46
174,2,5:28.0,,Turnover by D. Rose (offensive foul),44,46
175,2,5:28.0,,A. Wiggins enters the game for D. Rose,44,46
176,2,5:12.0,D. Jordan makes 2-pt dunk at rim (assist by S. Thornwell),,46,46
177,2,4:57.0,,K. Towns makes 2-pt dunk from 1 ft (assist by J. Teague),46,48
178,2,4:45.0,D. Jordan makes 2-pt layup at rim (assist by M. Teodosić),,48,48
179,2,4:24.0,,J. Teague misses 2-pt jump shot from 6 ft,48,48
180,2,4:23.0,,Offensive rebound by Team,48,48
181,2,4:20.0,,Personal foul by M. Teodosić (drawn by J. Teague),48,48
182,2,4:16.0,,Def 3 sec tech foul by T. Harris,48,48
183,2,4:16.0,,J. Teague makes technical free throw,48,49
184,2,4:06.0,,K. Towns makes 2-pt jump shot from 8 ft (assist by T. Gibson),48,51
185,2,3:57.0,D. Jordan makes 2-pt dunk at rim (assist by M. Teodosić),,50,51
186,2,3:46.0,,Turnover by J. Teague (lost ball; steal by D. Jordan),50,51
187,2,3:42.0,Shooting foul by T. Gibson (drawn by S. Thornwell),,50,51
188,2,3:42.0,S. Thornwell makes free throw 1 of 2,,51,51
189,2,3:42.0,,N. Bjelica enters the game for J. Crawford,51,51
190,2,3:42.0,S. Thornwell makes free throw 2 of 2,,52,51
191,2,3:28.0,,Turnover by T. Gibson (traveling),52,51
192,2,3:15.0,A. Rivers misses 2-pt layup from 1 ft (block by A. Wiggins),,52,51
193,2,3:15.0,Offensive rebound by Team,,52,51
194,2,3:05.0,T. Harris misses 3-pt jump shot from 25 ft,,52,51
195,2,3:02.0,,Defensive rebound by A. Wiggins,52,51
196,2,2:59.0,,A. Wiggins makes 2-pt jump shot from 4 ft,52,53
197,2,2:41.0,T. Harris makes 2-pt jump shot from 17 ft (assist by D. Jordan),,54,53
198,2,2:25.0,,A. Wiggins misses 2-pt jump shot from 16 ft,54,53
199,2,2:23.0,Defensive rebound by D. Jordan,,54,53
200,2,2:16.0,M. Teodosić misses 2-pt jump shot from 17 ft,,54,53
201,2,2:13.0,,Defensive rebound by K. Towns,54,53
202,2,2:10.0,,Personal foul by T. Harris (drawn by K. Towns),54,53
203,2,2:10.0,LA Clippers full timeout,,54,53
204,2,2:10.0,L. Williams enters the game for M. Teodosić,,54,53
205,2,2:10.0,,K. Towns makes free throw 1 of 2,54,54
206,2,2:10.0,,K. Towns makes free throw 2 of 2,54,55
207,2,1:54.0,Turnover by T. Harris (bad pass; steal by K. Towns),,54,55
208,2,1:36.0,,K. Towns makes 2-pt layup from 3 ft (assist by J. Teague),54,57
209,2,1:21.0,D. Jordan makes 2-pt layup from 2 ft (assist by L. Williams),,56,57
210,2,1:18.0,,Personal foul by L. Williams (drawn by T. Gibson),56,57
211,2,1:18.0,,T. Gibson makes free throw 1 of 2,56,58
212,2,1:18.0,,G. Dieng enters the game for K. Towns,56,58
213,2,1:18.0,,T. Gibson makes free throw 2 of 2,56,59
214,2,1:09.0,L. Williams misses 3-pt jump shot from 27 ft,,56,59
215,2,1:06.0,,Defensive rebound by A. Wiggins,56,59
216,2,0:58.0,,G. Dieng misses 2-pt jump shot from 21 ft,56,59
217,2,0:56.0,Defensive rebound by D. Jordan,,56,59
218,2,0:43.0,D. Jordan makes 2-pt layup from 1 ft (assist by S. Thornwell),,58,59
219,2,0:20.0,,J. Teague misses 3-pt jump shot from 25 ft,58,59
220,2,0:18.0,Defensive rebound by D. Jordan,,58,59
221,2,0:02.0,T. Harris misses 2-pt jump shot from 19 ft,,58,59
222,2,0:02.0,,Defensive rebound by N. Bjelica,58,59
223,3,11:41.0,M. Teodosić misses 3-pt jump shot from 25 ft,,58,59
224,3,11:37.0,,Defensive rebound by N. Bjelica,58,59
225,3,11:25.0,,K. Towns misses 3-pt jump shot from 25 ft,58,59
226,3,11:21.0,Defensive rebound by M. Teodosić,,58,59
227,3,11:19.0,Shooting foul by A. Wiggins (drawn by S. Thornwell),,58,59
228,3,11:19.0,S. Thornwell misses free throw 1 of 2,,58,59
229,3,11:19.0,Offensive rebound by Team,,58,59
230,3,11:19.0,S. Thornwell makes free throw 2 of 2,,59,59
231,3,11:03.0,,A. Wiggins makes 2-pt dunk from 1 ft (assist by K. Towns),59,61
232,3,10:49.0,S. Thornwell misses 2-pt jump shot from 5 ft,,59,61
233,3,10:46.0,Offensive rebound by S. Thornwell,,59,61
234,3,10:44.0,T. Harris misses 3-pt jump shot from 25 ft,,59,61
235,3,10:39.0,,Defensive rebound by N. Bjelica,59,61
236,3,10:33.0,,K. Towns misses 3-pt jump shot from 25 ft,59,61
237,3,10:30.0,,Offensive rebound by T. Gibson,59,61
238,3,10:22.0,,A. Wiggins misses 2-pt jump shot from 3 ft,59,61
239,3,10:21.0,Defensive rebound by Team,,59,61
240,3,10:03.0,T. Harris misses 2-pt jump shot from 12 ft,,59,61
241,3,10:01.0,,Defensive rebound by Team,59,61
242,3,10:01.0,Loose ball foul by T. Harris (drawn by N. Bjelica),,59,61
243,3,9:51.0,,K. Towns makes 2-pt layup at rim (assist by J. Teague),59,63
244,3,9:51.0,,Shooting foul by T. Harris (drawn by K. Towns),59,63
245,3,9:51.0,M. Harrell enters the game for T. Harris,,59,63
246,3,9:51.0,,K. Towns makes free throw 1 of 1,59,64
247,3,9:29.0,M. Teodosić misses 2-pt jump shot from 20 ft,,59,64
248,3,9:25.0,,Defensive rebound by K. Towns,59,64
249,3,9:24.0,,Personal foul by M. Teodosić (drawn by K. Towns),59,64
250,3,9:16.0,,Shooting foul by M. Harrell (drawn by K. Towns),59,64
251,3,9:16.0,,K. Towns misses free throw 1 of 2,59,64
252,3,9:16.0,,Offensive rebound by Team,59,64
253,3,9:16.0,,K. Towns makes free throw 2 of 2,59,65
254,3,8:53.0,A. Rivers misses 3-pt jump shot from 25 ft,,59,65
255,3,8:52.0,Offensive rebound by Team,,59,65
256,3,8:52.0,Turnover by Team (shot clock),,59,65
257,3,8:41.0,,J. Teague makes 2-pt layup at rim,59,67
258,3,8:40.0,LA Clippers full timeout,,59,67
259,3,8:40.0,L. Williams enters the game for M. Teodosić,,59,67
260,3,8:29.0,L. Williams misses 2-pt jump shot from 15 ft,,59,67
261,3,8:26.0,,Defensive rebound by A. Wiggins,59,67
262,3,8:14.0,,J. Teague makes 2-pt jump shot from 3 ft,59,69
263,3,8:06.0,A. Rivers misses 2-pt layup from 2 ft,,59,69
264,3,8:04.0,,Defensive rebound by Team,59,69
265,3,8:04.0,S. Kilpatrick enters the game for A. Rivers,,59,69
266,3,7:52.0,,A. Wiggins makes 3-pt jump shot from 22 ft (assist by J. Teague),59,72
267,3,7:31.0,S. Kilpatrick misses 3-pt jump shot from 24 ft,,59,72
268,3,7:27.0,,Defensive rebound by N. Bjelica,59,72
269,3,7:22.0,,N. Bjelica misses 3-pt jump shot from 26 ft,59,72
270,3,7:20.0,Defensive rebound by D. Jordan,,59,72
271,3,7:07.0,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),,61,72
272,3,6:49.0,Offensive charge foul by J. Teague (drawn by M. Harrell),,61,72
273,3,6:49.0,,Turnover by J. Teague (offensive foul),61,72
274,3,6:49.0,A. Rivers enters the game for S. Thornwell,,61,72
275,3,6:38.0,Shooting foul by K. Towns (drawn by L. Williams),,61,72
276,3,6:38.0,L. Williams makes free throw 1 of 2,,62,72
277,3,6:38.0,,J. Crawford enters the game for N. Bjelica,62,72
278,3,6:38.0,L. Williams makes free throw 2 of 2,,63,72
279,3,6:25.0,,K. Towns misses 3-pt jump shot from 25 ft,63,72
280,3,6:22.0,Defensive rebound by S. Kilpatrick,,63,72
281,3,6:10.0,Turnover by L. Williams (bad pass),,63,72
282,3,6:00.0,,J. Teague makes 2-pt jump shot from 10 ft,63,74
283,3,5:41.0,Turnover by L. Williams (turnover),,63,74
284,3,5:41.0,,Personal foul by D. Jordan (drawn by J. Crawford),63,74
285,3,5:41.0,LA Clippers full timeout,,63,74
286,3,5:41.0,,J. Crawford makes free throw 1 of 2,63,75
287,3,5:41.0,,J. Crawford makes free throw 2 of 2,63,76
288,3,5:22.0,S. Kilpatrick makes 3-pt jump shot from 25 ft,,66,76
289,3,4:58.0,,A. Wiggins misses 2-pt layup from 9 ft (block by A. Rivers),66,76
290,3,4:56.0,Defensive rebound by M. Harrell,,66,76
291,3,4:50.0,L. Williams makes 2-pt jump shot from 19 ft,,68,76
292,3,4:43.0,,Minnesota full timeout,68,76
293,3,4:32.0,,A. Wiggins misses 2-pt layup from 4 ft (block by M. Harrell),68,76
294,3,4:29.0,Defensive rebound by A. Rivers,,68,76
295,3,4:23.0,M. Harrell misses 2-pt jump shot from 6 ft,,68,76
296,3,4:17.0,Offensive rebound by D. Jordan,,68,76
297,3,4:17.0,D. Jordan makes 2-pt layup at rim,,70,76
298,3,4:05.0,,K. Towns makes 2-pt jump shot from 20 ft,70,78
299,3,3:53.0,S. Kilpatrick misses 3-pt jump shot from 22 ft,,70,78
300,3,3:51.0,,Defensive rebound by T. Gibson,70,78
301,3,3:45.0,,A. Wiggins makes 3-pt jump shot from 26 ft (assist by J. Teague),70,81
302,3,3:30.0,Shooting foul by T. Gibson (drawn by M. Harrell),,70,81
303,3,3:30.0,M. Harrell misses free throw 1 of 2,,70,81
304,3,3:30.0,Offensive rebound by Team,,70,81
305,3,3:30.0,M. Harrell makes free throw 2 of 2,,71,81
306,3,3:19.0,,J. Teague makes 2-pt jump shot from 11 ft,71,83
307,3,2:59.0,S. Kilpatrick makes 2-pt jump shot from 15 ft (assist by L. Williams),,73,83
308,3,2:43.0,,J. Teague makes 2-pt jump shot from 6 ft,73,85
309,3,2:19.0,M. Harrell makes 2-pt layup from 4 ft (assist by L. Williams),,75,85
310,3,2:02.0,,Shooting foul by M. Harrell (drawn by A. Wiggins),75,85
311,3,2:02.0,,A. Wiggins makes free throw 1 of 2,75,86
312,3,2:02.0,S. Thornwell enters the game for S. Kilpatrick,,75,86
313,3,2:02.0,,A. Wiggins makes free throw 2 of 2,75,87
314,3,1:49.0,M. Harrell misses 2-pt jump shot from 15 ft,,75,87
315,3,1:47.0,Offensive rebound by Team,,75,87
316,3,1:42.0,A. Rivers makes 3-pt jump shot from 25 ft (assist by S. Thornwell),,78,87
317,3,1:21.0,,A. Wiggins makes 3-pt jump shot from 23 ft (assist by K. Towns),78,90
318,3,1:12.0,Shooting block foul by J. Teague (drawn by L. Williams),,78,90
319,3,1:12.0,L. Williams makes free throw 1 of 2,,79,90
320,3,1:12.0,L. Williams makes free throw 2 of 2,,80,90
321,3,1:05.0,,Personal foul by L. Williams (drawn by J. Crawford),80,90
322,3,1:05.0,,J. Crawford makes free throw 1 of 2,80,91
323,3,1:05.0,,N. Bjelica enters the game for A. Wiggins,80,91
324,3,1:05.0,,J. Crawford makes free throw 2 of 2,80,92
325,3,0:59.0,Turnover by L. Williams (bad pass),,80,92
326,3,0:59.0,M. Teodosić enters the game for S. Thornwell,,80,92
327,3,0:50.0,,J. Crawford misses 2-pt jump shot from 16 ft,80,92
328,3,0:47.0,Defensive rebound by D. Jordan,,80,92
329,3,0:35.0,M. Harrell misses 2-pt jump shot from 2 ft,,80,92
330,3,0:32.0,,Defensive rebound by N. Bjelica,80,92
331,3,0:28.0,,T. Gibson makes 2-pt layup from 1 ft (assist by J. Teague),80,94
332,3,0:28.0,,Shooting foul by D. Jordan (drawn by T. Gibson),80,94
333,3,0:28.0,,T. Jones enters the game for J. Teague,80,94
334,3,0:28.0,,G. Dieng enters the game for K. Towns,80,94
335,3,0:28.0,T. Harris enters the game for D. Jordan,,80,94
336,3,0:28.0,,T. Gibson makes free throw 1 of 1,80,95
337,3,0:08.0,M. Teodosić makes 3-pt jump shot from 25 ft,,83,95
338,3,0:00.0,,J. Crawford misses 3-pt jump shot from 24 ft,83,95
339,3,0:00.0,,Offensive rebound by Team,83,95
340,4,11:47.0,,N. Bjelica misses 3-pt jump shot from 22 ft,83,95
341,4,11:43.0,Defensive rebound by T. Harris,,83,95
342,4,11:38.0,Shooting foul by A. Wiggins (drawn by L. Williams),,83,95
343,4,11:38.0,L. Williams makes free throw 1 of 2,,84,95
344,4,11:38.0,,K. Towns enters the game for T. Jones,84,95
345,4,11:38.0,,J. Teague enters the game for G. Dieng,84,95
346,4,11:38.0,L. Williams makes free throw 2 of 2,,85,95
347,4,11:23.0,,J. Crawford misses 3-pt jump shot from 25 ft,85,95
348,4,11:20.0,Defensive rebound by T. Harris,,85,95
349,4,11:08.0,L. Williams misses 3-pt jump shot from 23 ft,,85,95
350,4,11:05.0,,Defensive rebound by J. Teague,85,95
351,4,10:50.0,,J. Teague makes 2-pt jump shot from 1 ft,85,97
352,4,10:33.0,M. Teodosić makes 2-pt jump shot from 21 ft,,87,97
353,4,10:17.0,,J. Teague misses 2-pt layup from 1 ft,87,97
354,4,10:15.0,Defensive rebound by M. Harrell,,87,97
355,4,10:08.0,A. Rivers misses 3-pt jump shot from 25 ft,,87,97
356,4,10:05.0,,Defensive rebound by K. Towns,87,97
357,4,10:00.0,,N. Bjelica makes 2-pt layup from 1 ft,87,99
358,4,9:48.0,L. Williams makes 2-pt layup from 1 ft,,89,99
359,4,9:33.0,,Shooting foul by M. Harrell (drawn by A. Wiggins),89,99
360,4,9:33.0,,A. Wiggins makes free throw 1 of 2,89,100
361,4,9:33.0,,A. Wiggins makes free throw 2 of 2,89,101
362,4,9:24.0,M. Teodosić misses 3-pt jump shot from 24 ft,,89,101
363,4,9:22.0,,Defensive rebound by N. Bjelica,89,101
364,4,9:13.0,,K. Towns makes 3-pt jump shot from 24 ft (assist by J. Teague),89,104
365,4,8:56.0,T. Harris makes 2-pt layup from 2 ft,,91,104
366,4,8:40.0,,Turnover by A. Wiggins (traveling),91,104
367,4,8:40.0,D. Jordan enters the game for M. Harrell,,91,104
368,4,8:31.0,T. Harris misses 3-pt jump shot from 24 ft,,91,104
369,4,8:29.0,Offensive rebound by Team,,91,104
370,4,8:29.0,,Loose ball foul by K. Towns (drawn by D. Jordan),91,104
371,4,8:29.0,,T. Gibson enters the game for N. Bjelica,91,104
372,4,8:20.0,T. Harris misses 3-pt jump shot from 24 ft,,91,104
373,4,8:17.0,,Defensive rebound by J. Teague,91,104
374,4,8:07.0,,T. Gibson makes 2-pt layup at rim (assist by J. Teague),91,106
375,4,8:05.0,LA Clippers full timeout,,91,106
376,4,7:51.0,T. Harris misses 2-pt layup at rim,,91,106
377,4,7:48.0,,Defensive rebound by J. Crawford,91,106
378,4,7:33.0,,J. Teague makes 2-pt layup from 1 ft,91,108
379,4,7:24.0,J. Evans enters the game for M. Teodosić,,91,108
380,4,7:24.0,S. Kilpatrick enters the game for D. Jordan,,91,108
381,4,7:24.0,S. Dekker enters the game for L. Williams,,91,108
382,4,7:24.0,M. Harrell enters the game for A. Rivers,,91,108
383,4,7:24.0,W. Johnson enters the game for T. Harris,,91,108
384,4,7:10.0,J. Evans misses 2-pt jump shot from 20 ft,,91,108
