,QUARTER,TIME_REMAINING,INDIANA_ACTION,MIAMI_ACTION,INDIANA_SCORE,MIAMI_SCORE
140,2,7:08.0,,T. Johnson misses 2-pt jump shot from 4 ft,39,37
141,2,7:08.0,,Offensive rebound by Team,39,37
142,2,7:08.0,Loose ball foul by D. Sabonis (drawn by J. Richardson),,39,37
143,2,7:08.0,A. Jefferson enters the game for D. Sabonis,,39,37
144,2,6:57.0,,K. Olynyk makes 3-pt jump shot from 26 ft (assist by T. Johnson),39,40
145,2,6:36.0,A. Jefferson misses 2-pt jump shot from 5 ft,,39,40
146,2,6:33.0,,Defensive rebound by J. Winslow,39,40
147,2,6:30.0,,T. Johnson misses 3-pt jump shot from 25 ft,39,40
148,2,6:26.0,Defensive rebound by A. Jefferson,,39,40
149,2,6:16.0,A. Jefferson misses 2-pt layup at rim,,39,40
150,2,6:14.0,,Defensive rebound by J. Winslow,39,40
151,2,6:09.0,,J. Richardson makes 3-pt jump shot from 23 ft (assist by W. Ellington),39,43
152,2,6:09.0,Indiana full timeout,,39,43
153,2,6:09.0,,G. Dragić enters the game for J. Richardson,39,43
154,2,6:09.0,,D. Waiters enters the game for W. Ellington,39,43
155,2,6:09.0,T. Young enters the game for L. Stephenson,,39,43
156,2,6:09.0,D. Collison enters the game for C. Joseph,,39,43
157,2,6:09.0,V. Oladipo enters the game for T. Leaf,,39,43
158,2,5:55.0,A. Jefferson misses 2-pt layup from 1 ft (block by J. Winslow),,39,43
159,2,5:51.0,,Defensive rebound by J. Winslow,39,43
160,2,5:47.0,,G. Dragić makes 2-pt layup from 1 ft (assist by T. Johnson),39,45
161,2,5:38.0,Turnover by V. Oladipo (lost ball; steal by K. Olynyk),,39,45
162,2,5:34.0,,K. Olynyk makes 3-pt jump shot from 25 ft,39,48
163,2,5:13.0,Turnover by D. Collison (bad pass; steal by D. Waiters),,39,48
164,2,5:13.0,,Personal foul by A. Jefferson (drawn by D. Waiters),39,48
165,2,5:13.0,,J. Johnson enters the game for J. Winslow,39,48
166,2,4:49.0,,K. Olynyk makes 2-pt jump shot from 21 ft (assist by J. Johnson),39,50
167,2,4:29.0,T. Young makes 2-pt layup at rim,,41,50
168,2,4:20.0,,G. Dragić makes 2-pt layup from 2 ft,41,52
169,2,4:12.0,,Violation by J. Johnson (kicked ball),41,52
170,2,4:12.0,,J. Richardson enters the game for T. Johnson,41,52
171,2,4:02.0,Personal foul by J. Richardson (drawn by B. Bogdanović),,41,52
172,2,3:45.0,A. Jefferson makes 2-pt layup from 3 ft (assist by D. Collison),,43,52
173,2,3:41.0,,K. Olynyk misses 2-pt layup from 1 ft,43,52
174,2,3:38.0,Defensive rebound by A. Jefferson,,43,52
175,2,3:31.0,B. Bogdanović makes 2-pt jump shot from 10 ft,,45,52
176,2,3:27.0,,Miami full timeout,45,52
177,2,3:27.0,,J. Winslow enters the game for K. Olynyk,45,52
178,2,3:27.0,D. Wilkins enters the game for A. Jefferson,,45,52
179,2,3:18.0,,J. Johnson misses 3-pt jump shot from 23 ft,45,52
180,2,3:13.0,Defensive rebound by V. Oladipo,,45,52
181,2,3:01.0,T. Young misses 2-pt jump shot from 8 ft (block by J. Johnson),,45,52
182,2,2:57.0,,Defensive rebound by J. Richardson,45,52
183,2,2:52.0,,G. Dragić makes 2-pt layup from 2 ft,45,54
184,2,2:43.0,T. Young misses 3-pt jump shot from 24 ft,,45,54
185,2,2:41.0,,Defensive rebound by J. Richardson,45,54
186,2,2:39.0,,D. Waiters makes 2-pt layup from 2 ft,45,56
187,2,2:39.0,,Shooting foul by D. Wilkins (drawn by D. Waiters),45,56
188,2,2:39.0,,D. Waiters misses free throw 1 of 1,45,56
189,2,2:36.0,Defensive rebound by D. Wilkins,,45,56
190,2,2:25.0,T. Young misses 2-pt hook shot from 2 ft,,45,56
191,2,2:23.0,,Defensive rebound by D. Waiters,45,56
192,2,2:18.0,,D. Waiters makes 2-pt layup from 2 ft,45,58
193,2,1:59.0,V. Oladipo makes 2-pt layup from 1 ft,,47,58
194,2,1:41.0,,Def 3 sec tech foul by D. Wilkins,47,58
195,2,1:41.0,,G. Dragić makes technical free throw,47,59
196,2,1:41.0,,T. Johnson enters the game for J. Richardson,47,59
197,2,1:26.0,,T. Johnson makes 2-pt dunk at rim (assist by J. Johnson),47,61
198,2,1:05.0,D. Collison makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),,50,61
199,2,0:50.0,,J. Johnson misses 3-pt jump shot from 25 ft,50,61
200,2,0:47.0,,Offensive rebound by G. Dragić,50,61
201,2,0:43.0,,G. Dragić misses 2-pt layup from 4 ft (block by D. Collison),50,61
202,2,0:43.0,,Offensive rebound by J. Winslow,50,61
203,2,0:35.0,,D. Waiters misses 2-pt jump shot from 4 ft,50,61
204,2,0:34.0,,J. Johnson makes 2-pt layup at rim,50,63
205,2,0:32.0,,Offensive rebound by J. Johnson,50,63
206,2,0:12.0,D. Collison misses 2-pt jump shot from 15 ft,,50,63
207,2,0:10.0,,Defensive rebound by T. Johnson,50,63
208,2,0:00.0,,D. Waiters misses 3-pt jump shot from 25 ft,50,63
209,2,0:00.0,,Offensive rebound by Team,50,63
210,3,11:44.0,,G. Dragić makes 2-pt layup from 2 ft (assist by J. Johnson),64,80
211,3,11:23.0,V. Oladipo misses 2-pt jump shot from 16 ft,,64,80
212,3,11:23.0,,Defensive rebound by J. Richardson,64,80
213,3,11:12.0,,J. Richardson makes 3-pt jump shot from 28 ft (assist by D. Waiters),64,80
214,3,11:02.0,Personal foul by D. Waiters (drawn by V. Oladipo),,64,80
215,3,10:47.0,T. Young makes 2-pt jump shot from 20 ft,,64,80
216,3,10:27.0,,Turnover by G. Dragić (lost ball; steal by V. Oladipo),64,80
217,3,10:22.0,D. Collison makes 2-pt layup from 1 ft (assist by V. Oladipo),,64,80
218,3,10:07.0,,J. Johnson makes 3-pt jump shot from 27 ft (assist by D. Waiters),64,80
219,3,9:54.0,V. Oladipo misses 3-pt jump shot from 26 ft,,64,80
220,3,9:52.0,,Defensive rebound by G. Dragić,64,80
221,3,9:35.0,,J. Richardson misses 2-pt jump shot from 20 ft,64,80
222,3,9:35.0,Defensive rebound by Team,,64,80
223,3,9:25.0,D. Sabonis makes 2-pt layup from 2 ft (assist by D. Collison),,64,80
224,3,9:14.0,,G. Dragić makes 2-pt layup from 1 ft (assist by J. Johnson),64,80
225,3,9:01.0,V. Oladipo makes 2-pt jump shot from 5 ft,,64,80
226,3,8:49.0,,D. Waiters makes 3-pt jump shot from 26 ft (assist by J. Johnson),64,80
227,3,8:37.0,Shooting foul by D. Waiters (drawn by V. Oladipo),,64,80
228,3,8:37.0,V. Oladipo makes free throw 1 of 2,,64,80
229,3,8:37.0,V. Oladipo makes free throw 2 of 2,,64,80
230,3,8:29.0,,J. Mickey makes 2-pt layup from 2 ft (assist by G. Dragić),64,80
231,3,8:29.0,,Shooting foul by B. Bogdanović (drawn by J. Mickey),64,80
232,3,8:29.0,,J. Mickey misses free throw 1 of 1,64,80
233,3,8:29.0,Defensive rebound by T. Young,,64,80
234,3,8:25.0,Indiana full timeout,,64,80
235,3,8:18.0,V. Oladipo makes 2-pt dunk from 1 ft,,64,80
236,3,8:02.0,,J. Mickey makes 2-pt layup from 2 ft (assist by J. Richardson),64,80
237,3,7:55.0,D. Sabonis makes 2-pt dunk from 1 ft (assist by V. Oladipo),,64,80
238,3,7:22.0,,J. Johnson misses 2-pt jump shot from 17 ft,64,80
239,3,7:06.0,Defensive rebound by D. Sabonis,,64,80
240,3,7:00.0,V. Oladipo misses 2-pt jump shot from 20 ft,,64,80
241,3,6:55.0,,Defensive rebound by J. Johnson,64,80
242,3,6:50.0,,D. Waiters misses 3-pt jump shot from 26 ft,64,80
243,3,6:43.0,Defensive rebound by T. Young,,64,80
244,3,6:36.0,D. Sabonis misses 3-pt jump shot from 26 ft,,64,80
245,3,6:33.0,,Defensive rebound by J. Johnson,64,80
246,3,6:27.0,,Shooting foul by D. Collison (drawn by G. Dragić),64,80
247,3,6:27.0,,G. Dragić makes free throw 1 of 2,64,81
248,3,6:27.0,C. Joseph enters the game for B. Bogdanović,,64,81
249,3,6:27.0,,G. Dragić makes free throw 2 of 2,64,82
250,3,6:17.0,Personal foul by J. Mickey (drawn by D. Sabonis),,64,82
251,3,6:08.0,T. Young misses 2-pt hook shot from 6 ft,,64,82
252,3,6:03.0,,Defensive rebound by J. Mickey,64,82
253,3,5:43.0,,J. Johnson makes 2-pt layup from 3 ft,64,84
254,3,5:29.0,V. Oladipo makes 2-pt layup from 2 ft,,66,84
255,3,5:29.0,,Personal foul by T. Young (drawn by G. Dragić),66,84
256,3,5:29.0,,K. Olynyk enters the game for J. Richardson,66,84
257,3,5:29.0,,T. Johnson enters the game for J. Mickey,66,84
258,3,5:29.0,A. Jefferson enters the game for D. Sabonis,,66,84
259,3,5:22.0,,Personal foul by V. Oladipo (drawn by D. Waiters),66,84
260,3,5:09.0,,G. Dragić makes 3-pt jump shot from 25 ft (assist by K. Olynyk),66,87
261,3,4:58.0,V. Oladipo misses 2-pt jump shot from 19 ft,,66,87
262,3,4:53.0,,Defensive rebound by K. Olynyk,66,87
263,3,4:47.0,,J. Johnson misses 3-pt jump shot from 22 ft,66,87
264,3,4:43.0,Defensive rebound by A. Jefferson,,66,87
265,3,4:32.0,Shooting foul by T. Johnson (drawn by D. Collison),,66,87
266,3,4:32.0,D. Collison makes free throw 1 of 2,,67,87
267,3,4:32.0,,J. Winslow enters the game for J. Johnson,67,87
268,3,4:32.0,T. Leaf enters the game for T. Young,,67,87
269,3,4:32.0,D. Collison makes free throw 2 of 2,,68,87
270,3,4:19.0,,Turnover by K. Olynyk (bad pass; steal by C. Joseph),68,87
271,3,4:04.0,V. Oladipo misses 3-pt jump shot from 25 ft,,68,87
272,3,4:01.0,,Defensive rebound by K. Olynyk,68,87
273,3,3:59.0,,J. Winslow misses 2-pt layup from 3 ft (block by V. Oladipo),68,87
274,3,3:56.0,,Offensive rebound by Team,68,87
275,3,3:50.0,,D. Waiters misses 2-pt jump shot from 14 ft,68,87
276,3,3:46.0,Defensive rebound by D. Collison,,68,87
277,3,3:40.0,Personal foul by K. Olynyk (drawn by C. Joseph),,68,87
278,3,3:40.0,C. Joseph misses free throw 2 of 2,,68,87
279,3,3:40.0,,Defensive rebound by T. Johnson,68,87
280,3,3:40.0,C. Joseph misses free throw 1 of 2,,68,87
281,3,3:40.0,Offensive rebound by Team,,68,87
282,3,3:36.0,,Miami full timeout,68,87
283,3,3:30.0,,K. Olynyk misses 3-pt jump shot from 25 ft,68,87
284,3,3:22.0,Defensive rebound by A. Jefferson,,68,87
285,3,3:03.0,C. Joseph misses 2-pt jump shot from 22 ft,,68,87
286,3,2:59.0,,Defensive rebound by J. Winslow,68,87
287,3,2:55.0,,Shooting foul by T. Leaf (drawn by D. Waiters),68,87
288,3,2:55.0,,D. Waiters misses free throw 1 of 2,68,87
289,3,2:55.0,,Offensive rebound by Team,68,87
290,3,2:55.0,,D. Waiters makes free throw 2 of 2,68,88
291,3,2:30.0,C. Joseph misses 2-pt layup from 1 ft,,68,88
292,3,2:30.0,Offensive rebound by A. Jefferson,,68,88
293,3,2:30.0,Shooting foul by T. Johnson (drawn by A. Jefferson),,68,88
294,3,2:30.0,A. Jefferson makes free throw 1 of 2,,69,88
295,3,2:30.0,A. Jefferson misses free throw 2 of 2,,69,88
296,3,2:27.0,,Defensive rebound by K. Olynyk,69,88
297,3,2:19.0,,J. Winslow misses 2-pt jump shot from 4 ft,69,88
298,3,2:19.0,Defensive rebound by Team,,69,88
299,3,2:01.0,A. Jefferson makes 2-pt layup from 4 ft (assist by V. Oladipo),,71,88
300,3,1:51.0,,G. Dragić misses 2-pt jump shot from 9 ft,71,88
301,3,1:48.0,Defensive rebound by T. Leaf,,71,88
302,3,1:44.0,V. Oladipo makes 3-pt jump shot from 24 ft,,74,88
303,3,1:27.0,,D. Waiters misses 2-pt layup from 2 ft (block by A. Jefferson),74,88
304,3,1:27.0,,Offensive rebound by Team,74,88
305,3,1:27.0,,J. Richardson enters the game for G. Dragić,74,88
306,3,1:27.0,,W. Ellington enters the game for D. Waiters,74,88
307,3,1:14.0,,K. Olynyk makes 3-pt jump shot from 25 ft,74,91
308,3,1:08.0,V. Oladipo misses 2-pt layup from 1 ft,,74,91
309,3,1:08.0,Offensive rebound by Team,,74,91
310,3,1:08.0,L. Stephenson enters the game for D. Collison,,74,91
311,3,1:03.0,V. Oladipo misses 2-pt layup from 2 ft (block by K. Olynyk),,74,91
312,3,0:58.0,,Defensive rebound by W. Ellington,74,91
313,3,0:58.0,,Turnover by W. Ellington (bad pass; steal by V. Oladipo),74,91
314,3,0:41.0,C. Joseph misses 2-pt layup from 1 ft (block by T. Johnson),,74,91
315,3,0:41.0,Offensive rebound by A. Jefferson,,74,91
316,3,0:38.0,A. Jefferson makes 2-pt layup from 3 ft,,76,91
317,3,0:31.0,,Turnover by J. Winslow (bad pass),76,91
318,3,0:20.0,L. Stephenson misses 2-pt layup from 2 ft,,76,91
319,3,0:18.0,Offensive rebound by L. Stephenson,,76,91
320,3,0:15.0,V. Oladipo misses 3-pt jump shot from 25 ft,,76,91
321,3,0:13.0,,Defensive rebound by T. Johnson,76,91
322,4,11:52.0,L. Stephenson makes 2-pt layup from 1 ft,,78,91
323,4,11:52.0,Shooting foul by K. Olynyk (drawn by L. Stephenson),,78,91
324,4,11:52.0,L. Stephenson misses free throw 1 of 1,,78,91
325,4,11:48.0,,Defensive rebound by J. Richardson,78,91
326,4,11:28.0,,J. Winslow misses 2-pt jump shot from 17 ft,78,91
327,4,11:24.0,Defensive rebound by D. Sabonis,,78,91
328,4,11:18.0,Shooting foul by J. Winslow (drawn by D. Sabonis),,78,91
329,4,11:18.0,D. Sabonis makes free throw 1 of 2,,79,91
330,4,11:18.0,D. Sabonis makes free throw 2 of 2,,80,91
331,4,11:05.0,,W. Ellington misses 3-pt jump shot from 24 ft,80,91
332,4,11:01.0,Defensive rebound by D. Sabonis,,80,91
333,4,10:58.0,Turnover by L. Stephenson (lost ball; steal by K. Olynyk),,80,91
334,4,10:51.0,,J. Winslow misses 2-pt layup from 1 ft,80,91
335,4,10:46.0,Defensive rebound by C. Joseph,,80,91
336,4,10:42.0,T. Leaf makes 2-pt layup from 2 ft (assist by D. Wilkins),,82,91
337,4,10:19.0,,W. Ellington makes 3-pt jump shot from 26 ft (assist by J. Richardson),82,94
338,4,10:08.0,Turnover by T. Leaf (bad pass; steal by W. Ellington),,82,94
339,4,10:00.0,,T. Johnson misses 3-pt jump shot from 23 ft,82,94
340,4,9:59.0,Defensive rebound by Team,,82,94
341,4,9:51.0,D. Sabonis makes 2-pt jump shot from 15 ft (assist by L. Stephenson),,84,94
342,4,9:24.0,,T. Johnson makes 2-pt jump shot from 11 ft,84,96
343,4,9:10.0,L. Stephenson misses 3-pt jump shot from 25 ft,,84,96
344,4,9:07.0,,Defensive rebound by K. Olynyk,84,96
345,4,9:03.0,,J. Winslow misses 3-pt jump shot from 23 ft,84,96
346,4,8:58.0,Defensive rebound by C. Joseph,,84,96
347,4,8:43.0,L. Stephenson misses 2-pt jump shot from 18 ft,,84,96
348,4,8:39.0,,Defensive rebound by K. Olynyk,84,96
349,4,8:32.0,,Personal foul by L. Stephenson (drawn by K. Olynyk),84,96
350,4,8:32.0,V. Oladipo enters the game for D. Wilkins,,84,96
351,4,8:23.0,,Turnover by W. Ellington (out of bounds lost ball),84,96
352,4,8:02.0,L. Stephenson misses 2-pt jump shot from 15 ft,,84,96
353,4,7:57.0,Offensive rebound by D. Sabonis,,84,96
354,4,7:54.0,T. Leaf misses 3-pt jump shot from 26 ft,,84,96
355,4,7:53.0,Offensive rebound by D. Sabonis,,84,96
356,4,7:53.0,D. Sabonis makes 2-pt layup from 2 ft,,86,96
357,4,7:53.0,Shooting foul by K. Olynyk (drawn by D. Sabonis),,86,96
358,4,7:53.0,,J. Johnson enters the game for K. Olynyk,86,96
359,4,7:53.0,D. Sabonis misses free throw 1 of 1,,86,96
360,4,7:50.0,,Defensive rebound by W. Ellington,86,96
361,4,7:47.0,,Miami full timeout,86,96
362,4,7:47.0,T. Young enters the game for T. Leaf,,86,96
363,4,7:32.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by J. Johnson),86,99
364,4,7:12.0,L. Stephenson misses 2-pt layup at rim,,86,99
365,4,7:09.0,Offensive rebound by T. Young,,86,99
366,4,7:07.0,L. Stephenson misses 3-pt jump shot from 23 ft,,86,99
367,4,7:03.0,,Defensive rebound by J. Winslow,86,99
368,4,6:54.0,,W. Ellington misses 3-pt jump shot from 23 ft,86,99
369,4,6:51.0,Defensive rebound by D. Sabonis,,86,99
370,4,6:39.0,V. Oladipo makes 2-pt jump shot from 21 ft,,88,99
371,4,6:18.0,,J. Richardson makes 3-pt jump shot from 26 ft (assist by J. Johnson),88,102
372,4,6:05.0,C. Joseph misses 2-pt layup from 1 ft,,88,102
373,4,6:00.0,Offensive rebound by T. Young,,88,102
374,4,5:58.0,T. Young makes 2-pt layup from 2 ft,,90,102
375,4,5:45.0,,Turnover by J. Johnson (lost ball; steal by D. Sabonis),90,102
376,4,5:42.0,Personal foul by T. Johnson (drawn by V. Oladipo),,90,102
377,4,5:42.0,Indiana full timeout,,90,102
