,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,LA LAKERS_ACTION,GOLDEN STATE_SCORE,LA LAKERS_SCORE
41,1,7:10.0,Q. Cook misses 2-pt jump shot from 19 ft (block by L. Ball),,10,14
42,1,7:10.0,Offensive rebound by Team,,10,14
43,1,6:57.0,K. Durant misses 2-pt jump shot from 5 ft,,10,14
44,1,6:57.0,Offensive rebound by Team,,10,14
45,1,6:57.0,,Loose ball foul by L. Nance (drawn by J. McGee),10,14
46,1,6:44.0,Personal foul by B. Ingram (drawn by K. Durant),,10,14
47,1,6:40.0,Turnover by P. McCaw (lost ball; steal by B. Lopez),,10,14
48,1,6:37.0,,B. Ingram makes 2-pt layup from 1 ft,10,16
49,1,6:37.0,Violation by J. McGee (def goaltending),,10,16
50,1,6:22.0,K. Durant misses 2-pt jump shot from 18 ft,,10,16
51,1,6:21.0,,Defensive rebound by B. Ingram,10,16
52,1,6:20.0,,Offensive foul by B. Lopez (drawn by P. McCaw),10,16
53,1,6:20.0,,Turnover by B. Lopez (offensive foul),10,16
54,1,6:20.0,,J. Randle enters the game for L. Nance,10,16
55,1,6:20.0,,K. Kuzma enters the game for B. Lopez,10,16
56,1,6:20.0,O. Casspi enters the game for P. McCaw,,10,16
57,1,6:20.0,A. Iguodala enters the game for J. McGee,,10,16
58,1,6:07.0,J. Bell misses 2-pt layup from 2 ft,,10,16
59,1,6:05.0,,Defensive rebound by K. Kuzma,10,16
60,1,5:58.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,10,16
61,1,5:54.0,Defensive rebound by A. Iguodala,,10,16
62,1,5:50.0,Turnover by A. Iguodala (bad pass; steal by K. Caldwell-Pope),,10,16
63,1,5:33.0,,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by B. Ingram),10,18
64,1,5:15.0,O. Casspi makes 2-pt layup from 1 ft (assist by K. Durant),,12,18
65,1,4:51.0,,K. Caldwell-Pope misses 2-pt jump shot from 8 ft,12,18
66,1,4:47.0,Defensive rebound by K. Durant,,12,18
67,1,4:44.0,Shooting foul by B. Ingram (drawn by J. Bell),,12,18
68,1,4:44.0,J. Bell makes free throw 1 of 2,,13,18
69,1,4:44.0,,C. Brewer enters the game for B. Ingram,13,18
70,1,4:44.0,J. Bell makes free throw 2 of 2,,14,18
71,1,4:38.0,,K. Kuzma misses 3-pt jump shot from 25 ft,14,18
72,1,4:35.0,Defensive rebound by A. Iguodala,,14,18
73,1,4:25.0,K. Durant misses 2-pt jump shot from 14 ft,,14,18
74,1,4:22.0,,Defensive rebound by K. Caldwell-Pope,14,18
75,1,4:19.0,,J. Randle makes 2-pt dunk at rim (assist by C. Brewer),14,20
76,1,4:04.0,J. Bell misses 2-pt layup from 4 ft (block by K. Caldwell-Pope),,14,20
77,1,4:04.0,Offensive rebound by Team,,14,20
78,1,3:53.0,O. Casspi makes 2-pt layup from 1 ft (assist by K. Durant),,16,20
79,1,3:38.0,,L. Ball misses 2-pt layup from 2 ft (block by J. Bell),16,20
80,1,3:36.0,Defensive rebound by K. Durant,,16,20
81,1,3:34.0,O. Casspi misses 2-pt layup from 2 ft (block by K. Caldwell-Pope),,16,20
82,1,3:33.0,,Defensive rebound by Team,16,20
83,1,3:33.0,,LA Lakers full timeout,16,20
84,1,3:33.0,,J. Clarkson enters the game for L. Ball,16,20
85,1,3:33.0,K. Looney enters the game for J. Bell,,16,20
86,1,3:33.0,N. Young enters the game for Q. Cook,,16,20
87,1,3:16.0,,Turnover by J. Randle (turnover; steal by K. Looney),16,20
88,1,3:01.0,Shooting foul by C. Brewer (drawn by K. Durant),,16,20
89,1,3:01.0,K. Durant makes free throw 1 of 2,,17,20
90,1,3:01.0,K. Durant makes free throw 2 of 2,,18,20
91,1,2:45.0,,Turnover by J. Clarkson (bad pass; steal by O. Casspi),18,20
92,1,2:41.0,N. Young makes 2-pt layup from 2 ft,,20,20
93,1,2:41.0,,Violation by C. Brewer (def goaltending),20,20
94,1,2:18.0,,C. Brewer misses 3-pt jump shot from 22 ft,20,20
95,1,2:18.0,Defensive rebound by K. Durant,,20,20
96,1,2:11.0,K. Durant misses 3-pt jump shot from 25 ft,,20,20
97,1,2:05.0,,Defensive rebound by C. Brewer,20,20
98,1,2:05.0,,Turnover by C. Brewer (bad pass),20,20
99,1,1:52.0,Personal foul by K. Kuzma (drawn by K. Durant),,20,20
100,1,1:52.0,K. Durant misses free throw 1 of 2,,20,20
101,1,1:52.0,Offensive rebound by Team,,20,20
102,1,1:52.0,K. Durant makes free throw 2 of 2,,21,20
103,1,1:35.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,21,20
104,1,1:33.0,Defensive rebound by O. Casspi,,21,20
105,1,1:28.0,Shooting foul by C. Brewer (drawn by O. Casspi),,21,20
106,1,1:28.0,O. Casspi makes free throw 1 of 2,,22,20
107,1,1:28.0,,LA Lakers full timeout,22,20
108,1,1:28.0,O. Casspi makes free throw 2 of 2,,23,20
109,1,1:12.0,,J. Clarkson misses 2-pt jump shot from 19 ft,23,20
110,1,1:09.0,Defensive rebound by O. Casspi,,23,20
111,1,0:58.0,K. Durant makes 3-pt jump shot from 26 ft (assist by O. Casspi),,26,20
112,1,0:43.0,,K. Kuzma misses 2-pt jump shot from 13 ft,26,20
113,1,0:41.0,Defensive rebound by O. Casspi,,26,20
114,1,0:36.0,N. Young makes 3-pt jump shot from 25 ft (assist by K. Durant),,29,20
115,1,0:31.0,,J. Clarkson makes 2-pt dunk from 1 ft,29,22
116,1,0:11.0,N. Young makes 3-pt jump shot from 24 ft (assist by A. Iguodala),,32,22
117,1,0:06.0,,Personal take foul by A. Iguodala (drawn by J. Randle),32,22
118,1,0:06.0,P. McCaw enters the game for A. Iguodala,,32,22
119,1,0:06.0,J. Bell enters the game for K. Durant,,32,22
120,1,0:02.0,,J. Randle makes 2-pt layup from 1 ft,32,24
121,1,0:01.0,Turnover by N. Young (lost ball; steal by C. Brewer),,32,24
122,1,0:00.0,,C. Brewer misses 2-pt jump shot from 16 ft,32,24
123,1,0:00.0,,Offensive rebound by Team,32,24
124,2,11:47.0,,J. Randle misses 2-pt hook shot from 5 ft,32,24
125,2,11:44.0,Defensive rebound by N. Young,,32,24
126,2,11:31.0,O. Casspi makes 2-pt layup from 2 ft (assist by D. West),,34,24
127,2,11:02.0,,J. Hart misses 2-pt layup from 1 ft,34,24
128,2,10:56.0,,Offensive rebound by J. Hart,34,24
129,2,10:56.0,,J. Hart makes 2-pt layup at rim,34,26
130,2,10:51.0,N. Young misses 3-pt jump shot from 25 ft,,34,26
131,2,10:49.0,,Defensive rebound by J. Randle,34,26
132,2,10:42.0,,C. Brewer misses 2-pt jump shot from 4 ft,34,26
133,2,10:40.0,,Offensive rebound by J. Randle,34,26
134,2,10:38.0,,J. Randle makes 2-pt layup from 1 ft,34,28
135,2,10:37.0,Turnover by N. Young (turnover),,34,28
136,2,10:37.0,,B. Ingram enters the game for C. Brewer,34,28
137,2,10:28.0,,J. Randle misses 2-pt jump shot from 19 ft,34,28
138,2,10:25.0,Defensive rebound by A. Iguodala,,34,28
139,2,10:06.0,O. Casspi misses 2-pt layup from 2 ft,,34,28
140,2,10:05.0,,Defensive rebound by J. Randle,34,28
141,2,10:00.0,,K. Kuzma makes 2-pt layup from 1 ft (assist by J. Clarkson),34,30
142,2,9:54.0,Golden State full timeout,,34,30
143,2,9:38.0,D. West makes 2-pt layup from 2 ft (assist by A. Iguodala),,36,30
144,2,9:25.0,,K. Kuzma makes 2-pt hook shot from 5 ft,36,32
145,2,9:15.0,Personal foul by J. Clarkson (drawn by K. Thompson),,36,32
146,2,9:15.0,K. Looney enters the game for O. Casspi,,36,32
147,2,9:03.0,K. Thompson misses 2-pt jump shot from 19 ft,,36,32
148,2,9:03.0,,Defensive rebound by Team,36,32
149,2,8:50.0,,B. Ingram makes 2-pt layup at rim (assist by J. Randle),36,34
150,2,8:29.0,D. West misses 2-pt jump shot from 6 ft,,36,34
151,2,8:28.0,,Defensive rebound by Team,36,34
152,2,8:16.0,,Personal foul by A. Iguodala (drawn by B. Ingram),36,34
153,2,8:08.0,,J. Hart misses 2-pt jump shot from 15 ft,36,34
154,2,8:05.0,Defensive rebound by K. Looney,,36,34
155,2,7:52.0,Personal foul by K. Kuzma (drawn by D. West),,36,34
156,2,7:46.0,D. West misses 2-pt hook shot from 9 ft,,36,34
157,2,7:44.0,,Defensive rebound by Team,36,34
158,2,7:30.0,,J. Randle misses 2-pt hook shot from 4 ft,36,34
159,2,7:28.0,Defensive rebound by K. Thompson,,36,34
160,2,7:23.0,N. Young misses 3-pt jump shot from 23 ft,,36,34
161,2,7:20.0,,Defensive rebound by J. Randle,36,34
162,2,7:19.0,,Personal foul by K. Looney (drawn by J. Randle),36,34
163,2,7:19.0,P. McCaw enters the game for N. Young,,36,34
164,2,7:13.0,,B. Ingram misses 2-pt jump shot from 14 ft,36,34
165,2,7:11.0,Defensive rebound by P. McCaw,,36,34
166,2,7:04.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by P. McCaw),,39,34
167,2,6:50.0,,J. Clarkson misses 2-pt jump shot from 18 ft,39,34
168,2,6:50.0,,Offensive rebound by Team,39,34
169,2,6:49.0,,LA Lakers full timeout,39,34
170,2,6:49.0,,L. Ball enters the game for J. Hart,39,34
171,2,6:49.0,,B. Lopez enters the game for J. Randle,39,34
172,2,6:45.0,,K. Kuzma makes 3-pt jump shot from 23 ft (assist by L. Ball),39,37
173,2,6:27.0,P. McCaw makes 2-pt layup from 1 ft,,41,37
174,2,6:16.0,,K. Kuzma misses 2-pt jump shot from 12 ft,41,37
175,2,6:14.0,Defensive rebound by A. Iguodala,,41,37
176,2,6:06.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by A. Iguodala),,44,37
177,2,5:57.0,,Turnover by L. Ball (bad pass; steal by A. Iguodala),44,37
178,2,5:51.0,P. McCaw misses 3-pt jump shot from 25 ft,,44,37
179,2,5:40.0,Offensive rebound by K. Looney,,44,37
180,2,5:39.0,K. Thompson misses 3-pt jump shot from 25 ft,,44,37
181,2,5:37.0,,Defensive rebound by K. Kuzma,44,37
182,2,5:32.0,,Turnover by K. Kuzma (bad pass; steal by A. Iguodala),44,37
183,2,5:16.0,K. Thompson misses 2-pt jump shot from 8 ft,,44,37
184,2,5:13.0,Offensive rebound by D. West,,44,37
185,2,5:10.0,D. West misses 2-pt layup at rim,,44,37
186,2,5:10.0,Offensive rebound by D. West,,44,37
187,2,5:10.0,D. West makes 2-pt layup at rim,,46,37
188,2,5:10.0,,LA Lakers full timeout,46,37
189,2,5:10.0,,L. Nance enters the game for K. Kuzma,46,37
190,2,5:10.0,,K. Caldwell-Pope enters the game for J. Clarkson,46,37
191,2,5:10.0,K. Durant enters the game for A. Iguodala,,46,37
192,2,4:56.0,,Shooting foul by K. Looney (drawn by B. Ingram),46,37
193,2,4:56.0,,B. Ingram misses free throw 1 of 2,46,37
194,2,4:56.0,,Offensive rebound by Team,46,37
195,2,4:56.0,,B. Ingram makes free throw 2 of 2,46,38
196,2,4:37.0,Turnover by P. McCaw (bad pass; steal by L. Ball),,46,38
197,2,4:33.0,,B. Ingram misses 2-pt jump shot from 2 ft,46,38
198,2,4:29.0,Defensive rebound by P. McCaw,,46,38
199,2,4:28.0,Turnover by P. McCaw (out of bounds lost ball),,46,38
200,2,4:23.0,,B. Lopez misses 3-pt jump shot from 25 ft,46,38
201,2,4:20.0,,Offensive rebound by Team,46,38
202,2,4:20.0,O. Casspi enters the game for D. West,,46,38
203,2,4:05.0,,L. Nance misses 2-pt dunk from 2 ft (block by K. Durant),46,38
204,2,4:03.0,Defensive rebound by K. Thompson,,46,38
205,2,3:59.0,K. Thompson misses 3-pt jump shot from 25 ft,,46,38
206,2,3:55.0,Offensive rebound by K. Looney,,46,38
207,2,3:53.0,K. Looney misses 2-pt layup from 1 ft (block by B. Ingram),,46,38
208,2,3:53.0,,Defensive rebound by L. Ball,46,38
209,2,3:50.0,,Shooting foul by K. Durant (drawn by L. Ball),46,38
210,2,3:50.0,,L. Ball misses free throw 1 of 2,46,38
211,2,3:50.0,,Offensive rebound by Team,46,38
212,2,3:50.0,J. Bell enters the game for K. Looney,,46,38
213,2,3:50.0,,L. Ball makes free throw 2 of 2,46,39
214,2,3:35.0,J. Bell misses 2-pt jump shot from 8 ft (block by B. Lopez),,46,39
215,2,3:31.0,,Defensive rebound by K. Caldwell-Pope,46,39
216,2,3:26.0,,Personal foul by O. Casspi (drawn by L. Nance),46,39
217,2,3:26.0,,L. Nance makes free throw 1 of 2,46,40
218,2,3:26.0,,L. Nance makes free throw 2 of 2,46,41
219,2,3:13.0,P. McCaw misses 3-pt jump shot from 25 ft,,46,41
220,2,3:10.0,,Defensive rebound by L. Ball,46,41
221,2,3:06.0,,K. Caldwell-Pope misses 2-pt jump shot from 6 ft,46,41
222,2,3:04.0,Defensive rebound by K. Thompson,,46,41
223,2,3:00.0,O. Casspi misses 2-pt jump shot from 2 ft,,46,41
224,2,2:57.0,,Defensive rebound by B. Ingram,46,41
225,2,2:54.0,,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by B. Ingram),46,43
226,2,2:54.0,,Shooting foul by J. Bell (drawn by K. Caldwell-Pope),46,43
227,2,2:54.0,A. Iguodala enters the game for P. McCaw,,46,43
228,2,2:54.0,,K. Caldwell-Pope makes free throw 1 of 1,46,44
229,2,2:44.0,Personal foul by K. Caldwell-Pope (drawn by K. Durant),,46,44
230,2,2:39.0,K. Thompson misses 2-pt jump shot from 14 ft,,46,44
231,2,2:36.0,Offensive rebound by K. Thompson,,46,44
232,2,2:33.0,A. Iguodala makes 3-pt jump shot from 25 ft (assist by O. Casspi),,49,44
233,2,2:21.0,,Personal foul by K. Durant (drawn by B. Lopez),49,44
234,2,2:21.0,,B. Lopez misses free throw 1 of 2,49,44
235,2,2:21.0,,Offensive rebound by Team,49,44
236,2,2:21.0,,B. Lopez misses free throw 2 of 2,49,44
237,2,2:19.0,Defensive rebound by O. Casspi,,49,44
238,2,2:08.0,Turnover by O. Casspi (bad pass; steal by B. Ingram),,49,44
239,2,2:02.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by L. Nance),49,47
240,2,1:43.0,K. Durant makes 2-pt layup from 1 ft,,51,47
241,2,1:43.0,Shooting foul by B. Lopez (drawn by K. Durant),,51,47
242,2,1:43.0,,K. Kuzma enters the game for B. Lopez,51,47
243,2,1:43.0,K. Durant makes free throw 1 of 1,,52,47
244,2,1:36.0,Loose ball foul by J. Bell (drawn by L. Nance),,52,47
245,2,1:36.0,,L. Nance misses free throw 1 of 2,52,47
246,2,1:36.0,,Offensive rebound by Team,52,47
247,2,1:36.0,,L. Nance makes free throw 2 of 2,52,48
248,2,1:27.0,K. Durant makes 2-pt layup from 2 ft,,54,48
249,2,1:27.0,Shooting foul by L. Ball (drawn by K. Durant),,54,48
250,2,1:27.0,K. Looney enters the game for J. Bell,,54,48
251,2,1:27.0,K. Durant makes free throw 1 of 1,,55,48
252,2,1:18.0,,L. Ball makes 3-pt jump shot from 26 ft,55,51
253,2,1:03.0,K. Looney misses 2-pt dunk from 1 ft (block by B. Ingram),,55,51
254,2,1:03.0,Offensive rebound by O. Casspi,,55,51
255,2,1:03.0,Shooting foul by L. Ball (drawn by O. Casspi),,55,51
256,2,1:03.0,O. Casspi makes free throw 1 of 2,,56,51
257,2,1:03.0,,J. Clarkson enters the game for L. Ball,56,51
258,2,1:03.0,O. Casspi makes free throw 2 of 2,,57,51
259,2,0:51.0,,K. Caldwell-Pope misses 2-pt jump shot from 11 ft,57,51
260,2,0:49.0,Defensive rebound by K. Durant,,57,51
261,2,0:45.0,Turnover by K. Durant (bad pass; steal by K. Caldwell-Pope),,57,51
262,2,0:40.0,,L. Nance makes 2-pt dunk at rim (assist by K. Caldwell-Pope),57,53
263,2,0:31.0,K. Thompson misses 2-pt jump shot from 14 ft,,57,53
264,2,0:28.0,Offensive rebound by O. Casspi,,57,53
265,2,0:25.0,K. Durant misses 3-pt jump shot from 25 ft,,57,53
266,2,0:23.0,,Defensive rebound by L. Nance,57,53
267,2,0:03.0,,Turnover by B. Ingram (lost ball; steal by K. Durant),57,53
268,2,0:00.0,A. Iguodala misses 2-pt jump shot from 6 ft,,57,53
269,2,0:00.0,Offensive rebound by Team,,57,53
270,3,11:48.0,,L. Nance misses 2-pt jump shot from 21 ft,57,53
271,3,11:44.0,Defensive rebound by K. Durant,,57,53
272,3,11:32.0,K. Thompson misses 3-pt jump shot from 25 ft,,57,53
273,3,11:28.0,,Defensive rebound by K. Kuzma,57,53
274,3,11:09.0,,K. Kuzma makes 3-pt jump shot from 24 ft (assist by B. Ingram),57,56
275,3,10:50.0,K. Durant misses 2-pt jump shot from 20 ft,,57,56
276,3,10:47.0,,Defensive rebound by K. Caldwell-Pope,57,56
277,3,10:31.0,,L. Ball makes 2-pt jump shot from 12 ft (assist by B. Ingram),57,58
278,3,10:17.0,K. Durant misses 3-pt jump shot from 25 ft,,57,58
279,3,10:15.0,Offensive rebound by J. McGee,,57,58
280,3,10:12.0,J. McGee makes 2-pt layup from 3 ft,,59,58
281,3,9:58.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,59,58
282,3,9:55.0,Defensive rebound by J. McGee,,59,58
283,3,9:43.0,K. Thompson misses 2-pt jump shot from 8 ft,,59,58
284,3,9:40.0,,Defensive rebound by K. Kuzma,59,58
285,3,9:27.0,,Turnover by L. Ball (bad pass; steal by P. McCaw),59,58
286,3,9:11.0,K. Thompson misses 3-pt jump shot from 28 ft,,59,58
287,3,9:06.0,,Defensive rebound by K. Kuzma,59,58
288,3,9:01.0,,K. Kuzma makes 2-pt jump shot from 3 ft,59,60
289,3,9:01.0,Golden State full timeout,,59,60
290,3,8:46.0,K. Durant misses 2-pt jump shot from 12 ft,,59,60
291,3,8:45.0,,Defensive rebound by L. Nance,59,60
292,3,8:40.0,Violation by J. Bell (kicked ball),,59,60
293,3,8:30.0,,B. Ingram misses 2-pt layup from 4 ft (block by K. Durant),59,60
294,3,8:30.0,,Offensive rebound by Team,59,60
295,3,8:22.0,,B. Ingram misses 2-pt layup from 4 ft (block by J. McGee),59,60
296,3,8:19.0,Defensive rebound by K. Thompson,,59,60
297,3,8:16.0,Personal foul by K. Caldwell-Pope (drawn by K. Durant),,59,60
298,3,8:16.0,Technical foul by K. Durant,,59,60
299,3,8:16.0,,K. Kuzma makes technical free throw,59,61
300,3,8:06.0,Personal foul by B. Ingram (drawn by K. Durant),,59,61
301,3,8:02.0,Turnover by P. McCaw (turnover),,59,61
302,3,7:51.0,,B. Ingram misses 2-pt layup from 3 ft (block by J. Bell),59,61
303,3,7:48.0,Defensive rebound by P. McCaw,,59,61
304,3,7:44.0,P. McCaw misses 2-pt layup from 1 ft,,59,61
305,3,7:44.0,,Defensive rebound by L. Nance,59,61
306,3,7:38.0,,Turnover by K. Kuzma (out of bounds lost ball),59,61
307,3,7:38.0,,LA Lakers full timeout,59,61
308,3,7:38.0,,J. Hart enters the game for B. Ingram,59,61
309,3,7:38.0,K. Looney enters the game for J. Bell,,59,61
310,3,7:21.0,K. Durant misses 2-pt jump shot from 8 ft,,59,61
311,3,7:18.0,Offensive rebound by P. McCaw,,59,61
312,3,7:17.0,K. Durant misses 3-pt jump shot from 25 ft,,59,61
313,3,7:13.0,,Defensive rebound by L. Nance,59,61
314,3,7:09.0,,K. Caldwell-Pope misses 2-pt jump shot from 5 ft,59,61
315,3,7:07.0,Defensive rebound by K. Durant,,59,61
316,3,6:55.0,K. Thompson misses 2-pt jump shot from 12 ft,,59,61
317,3,6:49.0,,Defensive rebound by K. Caldwell-Pope,59,61
318,3,6:40.0,,K. Kuzma misses 2-pt hook shot from 2 ft,59,61
319,3,6:37.0,Defensive rebound by K. Looney,,59,61
320,3,6:32.0,K. Durant misses 2-pt layup from 2 ft,,59,61
321,3,6:29.0,Offensive rebound by K. Looney,,59,61
322,3,6:28.0,K. Looney makes 2-pt layup from 2 ft,,61,61
323,3,6:02.0,,Shooting foul by J. McGee (drawn by K. Caldwell-Pope),61,61
324,3,6:02.0,,K. Caldwell-Pope makes free throw 1 of 3,61,62
325,3,6:02.0,,K. Caldwell-Pope makes free throw 2 of 3,61,63
326,3,6:02.0,J. Bell enters the game for J. McGee,,61,63
327,3,6:02.0,,K. Caldwell-Pope makes free throw 3 of 3,61,64
328,3,5:47.0,Personal foul by K. Kuzma (drawn by P. McCaw),,61,64
329,3,5:38.0,K. Looney makes 2-pt layup from 1 ft (assist by K. Thompson),,63,64
330,3,5:27.0,,K. Kuzma misses 3-pt jump shot from 24 ft,63,64
331,3,5:24.0,Defensive rebound by K. Durant,,63,64
332,3,5:20.0,Shooting foul by J. Hart (drawn by K. Durant),,63,64
333,3,5:20.0,K. Durant makes free throw 1 of 2,,64,64
334,3,5:20.0,A. Iguodala enters the game for P. McCaw,,64,64
335,3,5:20.0,K. Durant makes free throw 2 of 2,,65,64
336,3,5:08.0,,L. Ball misses 3-pt jump shot from 26 ft,65,64
337,3,5:04.0,,Offensive rebound by K. Kuzma,65,64
338,3,5:03.0,,K. Kuzma makes 2-pt layup from 1 ft,65,66
339,3,4:47.0,Turnover by K. Looney (bad pass; steal by L. Nance),,65,66
340,3,4:40.0,,K. Caldwell-Pope misses 2-pt layup from 3 ft,65,66
341,3,4:35.0,Defensive rebound by K. Looney,,65,66
342,3,4:25.0,J. Bell makes 2-pt hook shot from 6 ft,,67,66
343,3,4:25.0,,Violation by L. Nance (def goaltending),67,66
344,3,4:11.0,,J. Hart makes 3-pt jump shot from 24 ft (assist by K. Kuzma),67,69
345,3,3:52.0,K. Looney makes 2-pt dunk at rim (assist by A. Iguodala),,69,69
346,3,3:39.0,,L. Ball misses 3-pt jump shot from 25 ft,69,69
347,3,3:34.0,Defensive rebound by K. Thompson,,69,69
348,3,3:28.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by K. Durant),,72,69
349,3,3:04.0,,K. Kuzma makes 2-pt hook shot from 5 ft,72,71
350,3,2:41.0,K. Thompson makes 2-pt jump shot from 6 ft,,74,71
351,3,2:26.0,,J. Hart makes 2-pt jump shot from 17 ft (assist by K. Kuzma),74,73
352,3,2:18.0,Golden State full timeout,,74,73
353,3,2:18.0,,J. Clarkson enters the game for L. Ball,74,73
354,3,2:18.0,N. Young enters the game for J. Bell,,74,73
355,3,2:18.0,O. Casspi enters the game for K. Thompson,,74,73
356,3,2:18.0,,J. Randle enters the game for L. Nance,74,73
357,3,2:12.0,K. Durant makes 2-pt layup from 2 ft,,76,73
358,3,2:12.0,Shooting foul by J. Hart (drawn by K. Durant),,76,73
359,3,2:12.0,K. Durant makes free throw 1 of 1,,77,73
360,3,1:53.0,,J. Randle makes 2-pt layup from 1 ft (assist by K. Kuzma),77,75
361,3,1:34.0,K. Looney makes 2-pt layup from 1 ft (assist by K. Durant),,79,75
362,3,1:22.0,,J. Randle makes 2-pt layup from 2 ft (assist by J. Clarkson),79,77
363,3,1:12.0,K. Durant misses 2-pt jump shot from 12 ft,,79,77
364,3,1:09.0,Offensive rebound by Team,,79,77
365,3,1:08.0,Personal foul by J. Hart (drawn by K. Durant),,79,77
366,3,1:08.0,K. Durant makes free throw 1 of 2,,80,77
367,3,1:08.0,K. Durant makes free throw 2 of 2,,81,77
368,3,0:51.0,,J. Clarkson makes 2-pt jump shot from 9 ft,81,79
369,3,0:32.0,O. Casspi makes 2-pt layup from 1 ft (assist by K. Durant),,83,79
370,3,0:29.0,,Personal foul by A. Iguodala (drawn by J. Clarkson),83,79
371,3,0:11.0,,K. Kuzma makes 3-pt jump shot from 26 ft (assist by J. Clarkson),83,82
372,3,0:00.0,K. Durant misses 2-pt layup from 3 ft (block by K. Kuzma),,83,82
373,3,0:00.0,Offensive rebound by Team,,83,82
374,4,11:41.0,D. West makes 2-pt layup from 1 ft (assist by O. Casspi),,85,82
375,4,11:21.0,,K. Kuzma makes 2-pt jump shot from 23 ft,85,84
376,4,10:57.0,O. Casspi makes 2-pt layup at rim (assist by D. West),,87,84
377,4,10:38.0,,J. Randle misses 2-pt layup from 3 ft (block by D. West),87,84
378,4,10:36.0,Defensive rebound by D. West,,87,84
379,4,10:29.0,A. Iguodala makes 2-pt dunk from 1 ft,,89,84
380,4,10:29.0,,LA Lakers full timeout,89,84
381,4,10:20.0,,Personal foul by N. Young (drawn by J. Clarkson),89,84
382,4,10:13.0,,J. Clarkson misses 2-pt layup from 2 ft,89,84
383,4,10:10.0,,Offensive rebound by J. Randle,89,84
384,4,10:10.0,,Turnover by J. Randle (out of bounds lost ball),89,84
