,QUARTER,TIME_REMAINING,BOSTON_ACTION,WASHINGTON_ACTION,BOSTON_SCORE,WASHINGTON_SCORE
82,1,2:38.0,,Defensive rebound by J. Wall,23,17
83,1,2:28.0,,M. Scott misses 3-pt jump shot from 24 ft,23,17
84,1,2:25.0,Defensive rebound by A. Horford,,23,17
85,1,2:19.0,Turnover by A. Horford (lost ball; steal by K. Oubre),,23,17
86,1,2:13.0,,K. Oubre misses 3-pt jump shot from 25 ft,23,17
87,1,2:10.0,Defensive rebound by M. Morris,,23,17
88,1,1:54.0,G. Monroe makes 2-pt hook shot from 8 ft (assist by M. Morris),,25,17
89,1,1:38.0,,Turnover by J. Wall (lost ball; steal by G. Monroe),25,17
90,1,1:19.0,M. Morris misses 3-pt jump shot from 24 ft,,25,17
91,1,1:16.0,,Defensive rebound by J. Wall,25,17
92,1,1:11.0,,J. Wall misses 2-pt layup from 2 ft,25,17
93,1,1:09.0,Defensive rebound by G. Monroe,,25,17
94,1,1:05.0,J. Brown makes 3-pt jump shot from 27 ft (assist by S. Larkin),,28,17
95,1,0:43.0,,B. Beal makes 2-pt jump shot from 13 ft,28,19
96,1,0:36.0,J. Brown misses 3-pt jump shot from 28 ft,,28,19
97,1,0:33.0,,Defensive rebound by I. Mahinmi,28,19
98,1,0:11.0,,B. Beal makes 2-pt jump shot from 16 ft (assist by J. Wall),28,21
99,1,0:06.0,Personal take foul by M. Scott (drawn by A. Horford),,28,21
100,1,0:06.0,,T. Satoranský enters the game for B. Beal,28,21
101,1,0:03.0,Shooting foul by I. Mahinmi (drawn by J. Brown),,28,21
102,1,0:03.0,J. Brown makes free throw 1 of 2,,29,21
103,1,0:03.0,S. Ojeleye enters the game for A. Horford,,29,21
104,1,0:03.0,J. Tatum enters the game for G. Monroe,,29,21
105,1,0:03.0,J. Brown makes free throw 2 of 2,,30,21
106,1,0:00.0,,Shooting foul by S. Ojeleye (drawn by J. Wall),30,21
107,1,0:00.0,,J. Wall misses free throw 1 of 2,30,21
108,1,0:00.0,,Offensive rebound by Team,30,21
109,1,0:00.0,G. Monroe enters the game for J. Brown,,30,21
110,1,0:00.0,,J. Wall makes free throw 2 of 2,30,22
111,2,11:49.0,,Violation by T. Satoranský (kicked ball),30,22
112,2,11:43.0,S. Larkin makes 2-pt jump shot from 16 ft,,32,22
113,2,11:21.0,,I. Mahinmi misses 2-pt hook shot from 9 ft,32,22
114,2,11:20.0,,Offensive rebound by M. Scott,32,22
115,2,11:19.0,,Turnover by M. Scott (step out of bounds),32,22
116,2,11:03.0,J. Tatum misses 2-pt jump shot from 17 ft,,32,22
117,2,11:00.0,,Defensive rebound by T. Satoranský,32,22
118,2,10:47.0,,O. Porter misses 2-pt jump shot from 17 ft,32,22
119,2,10:45.0,Defensive rebound by J. Tatum,,32,22
120,2,10:35.0,Turnover by M. Morris (lost ball; steal by O. Porter),,32,22
121,2,10:30.0,,O. Porter misses 2-pt layup from 2 ft,32,22
122,2,10:28.0,Defensive rebound by S. Larkin,,32,22
123,2,10:23.0,M. Morris misses 3-pt jump shot from 26 ft,,32,22
124,2,10:20.0,,Defensive rebound by T. Satoranský,32,22
125,2,9:59.0,,I. Mahinmi makes 2-pt dunk from 1 ft (assist by K. Oubre),32,24
126,2,9:44.0,S. Larkin misses 2-pt layup from 1 ft,,32,24
127,2,9:42.0,,Defensive rebound by I. Mahinmi,32,24
128,2,9:36.0,,Personal foul by S. Larkin (drawn by K. Oubre),32,24
129,2,9:31.0,,T. Satoranský makes 2-pt layup from 2 ft (assist by K. Oubre),32,26
130,2,9:09.0,M. Morris makes 2-pt dunk at rim (assist by G. Monroe),,34,26
131,2,8:51.0,,O. Porter makes 3-pt jump shot from 25 ft (assist by M. Scott),34,29
132,2,8:26.0,Shooting foul by T. Satoranský (drawn by J. Tatum),,34,29
133,2,8:26.0,J. Tatum makes free throw 1 of 2,,35,29
134,2,8:26.0,J. Tatum misses free throw 2 of 2,,35,29
135,2,8:24.0,,Defensive rebound by O. Porter,35,29
136,2,8:12.0,,Turnover by T. Satoranský (bad pass; steal by G. Monroe),35,29
137,2,8:04.0,Offensive foul by G. Monroe (drawn by I. Mahinmi),,35,29
138,2,8:04.0,Turnover by G. Monroe (offensive foul),,35,29
139,2,7:54.0,,M. Scott makes 2-pt hook shot from 9 ft (assist by T. Satoranský),35,31
140,2,7:42.0,S. Ojeleye makes 2-pt layup from 5 ft (assist by G. Monroe),,37,31
141,2,7:21.0,,K. Oubre makes 2-pt jump shot from 7 ft,37,33
142,2,7:05.0,G. Monroe makes 2-pt hook shot from 7 ft,,39,33
143,2,7:05.0,,Washington full timeout,39,33
144,2,7:05.0,,J. Wall enters the game for K. Oubre,39,33
145,2,7:05.0,,B. Beal enters the game for T. Satoranský,39,33
146,2,6:52.0,,J. Wall misses 2-pt jump shot from 10 ft,39,33
147,2,6:50.0,,Offensive rebound by O. Porter,39,33
148,2,6:50.0,,O. Porter makes 2-pt layup from 2 ft,39,35
149,2,6:28.0,G. Monroe misses 2-pt hook shot from 12 ft,,39,35
150,2,6:26.0,,Defensive rebound by I. Mahinmi,39,35
151,2,6:15.0,,M. Scott makes 2-pt jump shot from 15 ft (assist by B. Beal),39,37
152,2,5:59.0,J. Tatum misses 2-pt layup from 2 ft,,39,37
153,2,5:56.0,,Defensive rebound by J. Wall,39,37
154,2,5:51.0,,Turnover by J. Wall (bad pass),39,37
155,2,5:51.0,,M. Morris enters the game for I. Mahinmi,39,37
156,2,5:51.0,T. Rozier enters the game for M. Morris,,39,37
157,2,5:38.0,T. Rozier misses 3-pt jump shot from 25 ft,,39,37
158,2,5:35.0,,Defensive rebound by M. Morris,39,37
159,2,5:27.0,,M. Morris misses 2-pt jump shot from 9 ft,39,37
160,2,5:25.0,,Offensive rebound by M. Scott,39,37
161,2,5:24.0,,J. Wall makes 3-pt jump shot from 28 ft (assist by M. Scott),39,40
162,2,5:06.0,S. Ojeleye makes 3-pt jump shot from 25 ft (assist by J. Tatum),,42,40
163,2,4:55.0,,M. Scott misses 3-pt jump shot from 27 ft,42,40
164,2,4:50.0,Defensive rebound by T. Rozier,,42,40
165,2,4:42.0,T. Rozier makes 2-pt jump shot from 14 ft,,44,40
166,2,4:30.0,,B. Beal misses 2-pt jump shot from 10 ft,44,40
167,2,4:28.0,Defensive rebound by G. Monroe,,44,40
168,2,4:15.0,Personal foul by B. Beal (drawn by T. Rozier),,44,40
169,2,4:15.0,A. Horford enters the game for J. Tatum,,44,40
170,2,4:15.0,A. Baynes enters the game for S. Larkin,,44,40
171,2,4:15.0,J. Brown enters the game for G. Monroe,,44,40
172,2,4:06.0,T. Rozier makes 3-pt jump shot from 26 ft (assist by J. Brown),,47,40
173,2,3:54.0,,Shooting foul by S. Ojeleye (drawn by J. Wall),47,40
174,2,3:54.0,,J. Wall makes free throw 1 of 2,47,41
175,2,3:54.0,,M. Gortat enters the game for M. Scott,47,41
176,2,3:54.0,,J. Wall makes free throw 2 of 2,47,42
177,2,3:44.0,T. Rozier misses 3-pt jump shot from 24 ft,,47,42
178,2,3:42.0,,Defensive rebound by M. Morris,47,42
179,2,3:35.0,,J. Wall misses 2-pt jump shot from 14 ft,47,42
180,2,3:34.0,,Offensive rebound by Team,47,42
181,2,3:34.0,Loose ball foul by A. Baynes (drawn by M. Gortat),,47,42
182,2,3:27.0,,Turnover by B. Beal (bad pass; steal by A. Baynes),47,42
183,2,3:20.0,Shooting foul by O. Porter (drawn by T. Rozier),,47,42
184,2,3:20.0,T. Rozier makes free throw 1 of 2,,48,42
185,2,3:20.0,T. Rozier makes free throw 2 of 2,,49,42
186,2,3:08.0,,Shooting foul by A. Baynes (drawn by J. Wall),49,42
187,2,3:08.0,,J. Wall makes free throw 1 of 2,49,43
188,2,3:08.0,,J. Wall makes free throw 2 of 2,49,44
189,2,2:53.0,Turnover by A. Baynes (traveling),,49,44
190,2,2:53.0,Boston full timeout,,49,44
191,2,2:53.0,J. Tatum enters the game for S. Ojeleye,,49,44
192,2,2:39.0,,B. Beal makes 2-pt jump shot from 20 ft,49,46
193,2,2:16.0,A. Baynes misses 2-pt dunk from 1 ft (block by J. Wall),,49,46
194,2,2:13.0,,Defensive rebound by B. Beal,49,46
195,2,2:12.0,,B. Beal misses 3-pt jump shot from 25 ft,49,46
196,2,2:10.0,Defensive rebound by Team,,49,46
197,2,1:58.0,J. Tatum makes 3-pt jump shot from 26 ft,,52,46
198,2,1:43.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by J. Wall),52,49
199,2,1:17.0,A. Horford misses 2-pt hook shot from 9 ft,,52,49
200,2,1:13.0,Offensive rebound by A. Baynes,,52,49
201,2,1:13.0,A. Baynes misses 2-pt layup at rim,,52,49
202,2,1:13.0,,Defensive rebound by O. Porter,52,49
203,2,1:11.0,,J. Wall makes 3-pt jump shot from 25 ft (assist by O. Porter),52,52
204,2,1:00.0,Personal foul by O. Porter (drawn by J. Brown),,52,52
205,2,1:00.0,,T. Satoranský enters the game for O. Porter,52,52
206,2,1:00.0,M. Morris enters the game for A. Baynes,,52,52
207,2,0:56.0,J. Tatum makes 2-pt dunk from 2 ft (assist by T. Rozier),,54,52
208,2,0:45.0,,B. Beal misses 3-pt jump shot from 26 ft,54,52
209,2,0:42.0,Defensive rebound by A. Horford,,54,52
210,2,0:30.0,J. Brown misses 2-pt hook shot from 10 ft,,54,52
211,2,0:27.0,,Defensive rebound by M. Gortat,54,52
212,2,0:09.0,,M. Morris misses 3-pt jump shot from 26 ft,54,52
213,2,0:06.0,Defensive rebound by Team,,54,52
214,2,0:00.0,T. Rozier misses 3-pt jump shot from 24 ft,,54,52
215,2,0:00.0,Offensive rebound by Team,,54,52
216,3,11:44.0,T. Rozier misses 2-pt jump shot from 10 ft,,54,52
217,3,11:41.0,Offensive rebound by A. Baynes,,54,52
218,3,11:41.0,A. Baynes misses 2-pt layup at rim,,54,52
219,3,11:40.0,,Defensive rebound by K. Oubre,54,52
220,3,11:25.0,,M. Gortat misses 2-pt hook shot from 8 ft,54,52
221,3,11:24.0,Defensive rebound by A. Baynes,,54,52
222,3,11:08.0,J. Tatum misses 3-pt jump shot from 25 ft,,54,52
223,3,11:06.0,,Defensive rebound by M. Gortat,54,52
224,3,10:56.0,,Turnover by J. Wall (bad pass; steal by J. Tatum),54,52
225,3,10:53.0,Personal take foul by M. Morris (drawn by T. Rozier),,54,52
226,3,10:36.0,Turnover by J. Tatum (lost ball; steal by J. Wall),,54,52
227,3,10:33.0,,J. Wall makes 2-pt layup from 1 ft (assist by B. Beal),54,54
228,3,10:12.0,A. Baynes misses 2-pt hook shot from 9 ft,,54,54
229,3,10:10.0,,Defensive rebound by K. Oubre,54,54
230,3,9:57.0,,Turnover by M. Morris (bad pass; steal by A. Baynes),54,54
231,3,9:54.0,Shooting foul by J. Wall (drawn by J. Tatum),,54,54
232,3,9:54.0,J. Tatum makes free throw 1 of 2,,55,54
233,3,9:54.0,J. Tatum makes free throw 2 of 2,,56,54
234,3,9:38.0,,J. Wall misses 2-pt jump shot from 16 ft,56,54
235,3,9:34.0,Defensive rebound by A. Baynes,,56,54
236,3,9:27.0,Personal foul by M. Morris (drawn by A. Baynes),,56,54
237,3,9:12.0,Turnover by Team (shot clock),,56,54
238,3,8:53.0,,Shooting foul by A. Baynes (drawn by M. Morris),56,54
239,3,8:53.0,,M. Morris makes free throw 1 of 2,56,55
240,3,8:53.0,,M. Morris makes free throw 2 of 2,56,56
241,3,8:38.0,Turnover by J. Brown (lost ball; steal by J. Wall),,56,56
242,3,8:33.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by M. Morris),56,59
243,3,8:11.0,J. Brown misses 2-pt layup from 3 ft,,56,59
244,3,8:09.0,,Defensive rebound by J. Wall,56,59
245,3,8:06.0,,Turnover by J. Wall (bad pass; steal by J. Tatum),56,59
246,3,8:00.0,A. Baynes makes 2-pt hook shot from 7 ft (assist by J. Brown),,58,59
247,3,7:44.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by J. Wall),58,62
248,3,7:26.0,A. Baynes misses 3-pt jump shot from 26 ft,,58,62
249,3,7:24.0,,Defensive rebound by J. Wall,58,62
250,3,7:17.0,,K. Oubre misses 2-pt layup at rim,58,62
251,3,7:14.0,Defensive rebound by J. Tatum,,58,62
252,3,7:11.0,,Technical foul by K. Oubre,58,62
253,3,7:11.0,J. Tatum makes technical free throw,,59,62
254,3,7:11.0,M. Morris enters the game for J. Tatum,,59,62
255,3,7:05.0,T. Rozier misses 2-pt jump shot from 16 ft,,59,62
256,3,7:02.0,,Defensive rebound by M. Morris,59,62
257,3,6:47.0,,J. Wall makes 3-pt jump shot from 23 ft (assist by M. Morris),59,65
258,3,6:31.0,Shooting foul by J. Wall (drawn by M. Morris),,59,65
259,3,6:31.0,,Washington full timeout,59,65
260,3,6:31.0,M. Morris makes free throw 1 of 2,,60,65
261,3,6:31.0,M. Morris makes free throw 2 of 2,,61,65
262,3,6:21.0,,M. Gortat makes 2-pt layup from 1 ft (assist by J. Wall),61,67
263,3,6:02.0,A. Horford misses 3-pt jump shot from 25 ft,,61,67
264,3,5:59.0,Offensive rebound by A. Baynes,,61,67
265,3,5:58.0,Personal foul by J. Wall (drawn by J. Brown),,61,67
266,3,5:58.0,J. Brown makes free throw 1 of 2,,62,67
267,3,5:58.0,J. Brown misses free throw 2 of 2,,62,67
268,3,5:55.0,,Defensive rebound by K. Oubre,62,67
269,3,5:39.0,,K. Oubre misses 2-pt jump shot from 4 ft,62,67
270,3,5:37.0,Defensive rebound by A. Horford,,62,67
271,3,5:29.0,M. Morris misses 3-pt jump shot from 26 ft,,62,67
272,3,5:25.0,Offensive rebound by A. Horford,,62,67
273,3,5:24.0,T. Rozier misses 3-pt jump shot from 28 ft,,62,67
274,3,5:21.0,Offensive rebound by A. Horford,,62,67
275,3,5:20.0,Shooting foul by K. Oubre (drawn by A. Horford),,62,67
276,3,5:20.0,A. Horford makes free throw 1 of 2,,63,67
277,3,5:20.0,,T. Satoranský enters the game for K. Oubre,63,67
278,3,5:20.0,G. Monroe enters the game for A. Baynes,,63,67
279,3,5:20.0,A. Horford makes free throw 2 of 2,,64,67
280,3,5:10.0,,M. Morris misses 3-pt jump shot from 26 ft,64,67
281,3,5:07.0,Defensive rebound by G. Monroe,,64,67
282,3,4:57.0,T. Rozier misses 2-pt jump shot from 14 ft,,64,67
283,3,4:53.0,Offensive rebound by G. Monroe,,64,67
284,3,4:51.0,G. Monroe makes 2-pt hook shot from 1 ft,,66,67
285,3,4:34.0,,M. Morris makes 2-pt jump shot from 13 ft (assist by J. Wall),66,69
286,3,4:11.0,Turnover by M. Morris (bad pass; steal by M. Gortat),,66,69
287,3,4:08.0,,Shooting foul by T. Rozier (drawn by J. Wall),66,69
288,3,4:08.0,,J. Wall misses free throw 1 of 2,66,69
289,3,4:08.0,,Offensive rebound by Team,66,69
290,3,4:08.0,S. Larkin enters the game for J. Brown,,66,69
291,3,4:08.0,,J. Wall makes free throw 2 of 2,66,70
292,3,3:51.0,M. Morris misses 2-pt jump shot from 5 ft,,66,70
293,3,3:49.0,,Defensive rebound by M. Gortat,66,70
294,3,3:47.0,,Shooting foul by G. Monroe (drawn by M. Morris),66,70
295,3,3:47.0,,M. Morris makes free throw 1 of 2,66,71
296,3,3:47.0,,M. Morris misses free throw 2 of 2,66,71
297,3,3:44.0,Defensive rebound by A. Horford,,66,71
298,3,3:37.0,A. Horford makes 2-pt hook shot from 10 ft,,68,71
299,3,3:23.0,,M. Morris misses 3-pt jump shot from 23 ft,68,71
300,3,3:19.0,,Offensive rebound by T. Satoranský,68,71
301,3,3:18.0,,M. Gortat makes 2-pt layup from 1 ft (assist by T. Satoranský),68,73
302,3,3:01.0,T. Rozier misses 3-pt jump shot from 25 ft,,68,73
303,3,2:58.0,,Defensive rebound by J. Wall,68,73
304,3,2:42.0,,M. Morris misses 3-pt jump shot from 23 ft,68,73
305,3,2:39.0,Defensive rebound by T. Rozier,,68,73
306,3,2:23.0,G. Monroe misses 2-pt hook shot from 4 ft,,68,73
307,3,2:21.0,,Defensive rebound by M. Gortat,68,73
308,3,2:13.0,,J. Wall makes 2-pt layup from 1 ft,68,75
309,3,2:13.0,Boston full timeout,,68,75
310,3,2:13.0,,M. Scott enters the game for M. Morris,68,75
311,3,2:13.0,S. Ojeleye enters the game for T. Rozier,,68,75
312,3,2:13.0,J. Tatum enters the game for A. Horford,,68,75
313,3,1:56.0,Personal foul by M. Gortat (drawn by G. Monroe),,68,75
314,3,1:56.0,G. Monroe misses free throw 1 of 2,,68,75
315,3,1:56.0,Offensive rebound by Team,,68,75
316,3,1:56.0,,I. Mahinmi enters the game for M. Gortat,68,75
317,3,1:56.0,G. Monroe makes free throw 2 of 2,,69,75
318,3,1:37.0,,T. Satoranský makes 2-pt jump shot from 12 ft (assist by B. Beal),69,77
319,3,1:19.0,J. Tatum misses 2-pt jump shot from 19 ft,,69,77
320,3,1:16.0,,Defensive rebound by J. Wall,69,77
321,3,1:11.0,,Turnover by J. Wall (bad pass; steal by S. Larkin),69,77
322,3,1:04.0,J. Tatum makes 3-pt jump shot from 23 ft (assist by S. Larkin),,72,77
323,3,0:53.0,,Personal foul by S. Ojeleye (drawn by T. Satoranský),72,77
324,3,0:53.0,,K. Oubre enters the game for J. Wall,72,77
325,3,0:45.0,,B. Beal misses 3-pt jump shot from 25 ft,72,77
326,3,0:42.0,Defensive rebound by G. Monroe,,72,77
327,3,0:35.0,Offensive foul by G. Monroe (drawn by I. Mahinmi),,72,77
328,3,0:35.0,Turnover by G. Monroe (offensive foul),,72,77
329,3,0:30.0,,B. Beal misses 2-pt jump shot from 19 ft,72,77
330,3,0:26.0,Defensive rebound by M. Morris,,72,77
331,3,0:08.0,S. Larkin misses 2-pt jump shot from 19 ft,,72,77
332,3,0:04.0,,Defensive rebound by T. Satoranský,72,77
333,3,0:01.0,,M. Scott makes 2-pt layup from 1 ft (assist by T. Satoranský),72,79
334,3,0:01.0,M. Morris misses 3-pt jump shot from 48 ft,,72,79
335,3,0:01.0,Offensive rebound by Team,,72,79
336,4,11:52.0,,Turnover by K. Oubre (bad pass; steal by S. Larkin),72,79
337,4,11:52.0,,Loose ball foul by B. Beal (drawn by S. Larkin),72,79
338,4,11:37.0,M. Morris misses 2-pt jump shot from 8 ft,,72,79
339,4,11:35.0,Offensive rebound by S. Ojeleye,,72,79
340,4,11:26.0,Turnover by S. Ojeleye (lost ball; steal by K. Oubre),,72,79
341,4,11:11.0,,M. Scott makes 2-pt dunk from 1 ft (assist by T. Satoranský),72,81
342,4,10:55.0,Turnover by J. Tatum (bad pass; steal by T. Satoranský),,72,81
343,4,10:51.0,,Personal foul by J. Tatum (drawn by K. Oubre),72,81
344,4,10:51.0,J. Brown enters the game for J. Tatum,,72,81
345,4,10:51.0,T. Rozier enters the game for M. Morris,,72,81
346,4,10:51.0,A. Baynes enters the game for G. Monroe,,72,81
347,4,10:42.0,,Shooting foul by S. Larkin (drawn by B. Beal),72,81
348,4,10:42.0,,B. Beal makes free throw 1 of 2,72,82
349,4,10:42.0,Technical foul by S. Larkin,,72,82
350,4,10:42.0,,B. Beal makes technical free throw,72,83
351,4,10:42.0,,B. Beal makes free throw 2 of 2,72,84
352,4,10:26.0,Turnover by S. Ojeleye (out of bounds lost ball),,72,84
353,4,10:16.0,,Turnover by M. Scott (palming),72,84
354,4,10:01.0,J. Brown makes 2-pt dunk from 1 ft (assist by T. Rozier),,74,84
355,4,9:42.0,,Turnover by K. Oubre (step out of bounds),74,84
356,4,9:27.0,J. Brown misses 3-pt jump shot from 26 ft,,74,84
357,4,9:23.0,,Defensive rebound by T. Satoranský,74,84
358,4,9:20.0,,K. Oubre misses 2-pt jump shot from 12 ft,74,84
359,4,9:17.0,Defensive rebound by S. Larkin,,74,84
360,4,9:13.0,S. Ojeleye misses 3-pt jump shot from 24 ft,,74,84
361,4,9:10.0,,Defensive rebound by K. Oubre,74,84
362,4,8:57.0,,B. Beal makes 3-pt jump shot from 25 ft (assist by M. Scott),74,87
363,4,8:57.0,,Shooting foul by T. Rozier (drawn by B. Beal),74,87
364,4,8:57.0,A. Horford enters the game for A. Baynes,,74,87
365,4,8:57.0,,B. Beal makes free throw 1 of 1,74,88
366,4,8:43.0,J. Brown makes 3-pt jump shot from 26 ft (assist by A. Horford),,77,88
367,4,8:24.0,,B. Beal misses 2-pt jump shot from 17 ft,77,88
368,4,8:21.0,,Offensive rebound by M. Scott,77,88
369,4,8:20.0,,M. Scott misses 2-pt layup from 1 ft,77,88
370,4,8:20.0,,Offensive rebound by M. Scott,77,88
371,4,8:00.0,,B. Beal misses 2-pt layup from 1 ft,77,88
372,4,7:58.0,Defensive rebound by A. Horford,,77,88
373,4,7:52.0,Personal foul by K. Oubre (drawn by A. Horford),,77,88
374,4,7:52.0,,J. Wall enters the game for B. Beal,77,88
375,4,7:40.0,Turnover by S. Ojeleye (out of bounds lost ball),,77,88
376,4,7:24.0,,M. Scott makes 2-pt jump shot from 7 ft (assist by T. Satoranský),77,90
377,4,7:13.0,A. Horford misses 3-pt jump shot from 26 ft,,77,90
378,4,7:10.0,,Defensive rebound by I. Mahinmi,77,90
379,4,6:57.0,,M. Scott makes 2-pt jump shot from 15 ft (assist by J. Wall),77,92
380,4,6:33.0,T. Rozier misses 2-pt layup from 7 ft (block by J. Wall),,77,92
381,4,6:30.0,,Defensive rebound by K. Oubre,77,92
382,4,6:23.0,,T. Satoranský misses 3-pt jump shot from 25 ft,77,92
383,4,6:19.0,Defensive rebound by A. Horford,,77,92
384,4,6:15.0,A. Horford misses 2-pt layup from 3 ft,,77,92
385,4,6:13.0,,Defensive rebound by I. Mahinmi,77,92
386,4,6:06.0,,Turnover by I. Mahinmi (bad pass; steal by S. Larkin),77,92
