,QUARTER,TIME_REMAINING,NEW YORK_ACTION,MIAMI_ACTION,NEW YORK_SCORE,MIAMI_SCORE
57,1,3:33.0,,H. Whiteside makes 2-pt jump shot from 18 ft (assist by T. Johnson),17,18
58,1,3:21.0,C. Lee makes 2-pt jump shot from 4 ft,,19,18
59,1,3:03.0,,D. Jones misses 3-pt jump shot from 27 ft,19,18
60,1,3:00.0,,Offensive rebound by K. Olynyk,19,18
61,1,2:59.0,,K. Olynyk makes 2-pt layup from 1 ft,19,20
62,1,2:56.0,New York full timeout,,19,20
63,1,2:56.0,,B. Adebayo enters the game for K. Olynyk,19,20
64,1,2:56.0,,J. Johnson enters the game for H. Whiteside,19,20
65,1,2:56.0,K. O'Quinn enters the game for E. Freedom,,19,20
66,1,2:56.0,D. McDermott enters the game for L. Thomas,,19,20
67,1,2:48.0,K. Porziņģis misses 2-pt jump shot from 19 ft,,19,20
68,1,2:43.0,,Defensive rebound by D. Jones,19,20
69,1,2:38.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by T. Johnson),19,23
70,1,2:18.0,K. O'Quinn makes 2-pt jump shot from 15 ft,,21,23
71,1,1:52.0,,T. Johnson misses 3-pt jump shot from 24 ft,21,23
72,1,1:51.0,,Offensive rebound by Team,21,23
73,1,1:51.0,,Turnover by Team (shot clock),21,23
74,1,1:51.0,M. Beasley enters the game for K. Porziņģis,,21,23
75,1,1:39.0,D. McDermott makes 2-pt layup from 1 ft (assist by K. O'Quinn),,23,23
76,1,1:14.0,,W. Ellington misses 3-pt jump shot from 25 ft,23,23
77,1,1:12.0,Defensive rebound by M. Beasley,,23,23
78,1,0:58.0,C. Lee misses 2-pt jump shot from 9 ft (block by T. Johnson),,23,23
79,1,0:52.0,,Defensive rebound by B. Adebayo,23,23
80,1,0:46.0,,W. Ellington makes 3-pt jump shot from 24 ft (assist by J. Johnson),23,26
81,1,0:31.0,Shooting foul by T. Johnson (drawn by K. O'Quinn),,23,26
82,1,0:31.0,K. O'Quinn makes free throw 1 of 2,,24,26
83,1,0:31.0,,J. Richardson enters the game for T. Johnson,24,26
84,1,0:31.0,R. Baker enters the game for C. Lee,,24,26
85,1,0:31.0,K. O'Quinn makes free throw 2 of 2,,25,26
86,1,0:13.0,,J. Richardson misses 3-pt jump shot from 24 ft,25,26
87,1,0:10.0,Defensive rebound by M. Beasley,,25,26
88,1,0:00.0,D. McDermott misses 3-pt jump shot from 25 ft,,25,26
89,1,0:00.0,Offensive rebound by Team,,25,26
90,2,11:44.0,,W. Ellington misses 3-pt jump shot from 26 ft,25,26
91,2,11:44.0,Defensive rebound by F. Ntilikina,,25,26
92,2,11:25.0,K. O'Quinn misses 2-pt layup from 1 ft,,25,26
93,2,11:22.0,,Defensive rebound by B. Adebayo,25,26
94,2,11:11.0,,Turnover by W. Ellington (lost ball; steal by R. Baker),25,26
95,2,11:09.0,Turnover by M. Beasley (out of bounds lost ball),,25,26
96,2,10:58.0,,Turnover by J. Johnson (lost ball; steal by M. Beasley),25,26
97,2,10:48.0,M. Beasley makes 2-pt jump shot from 3 ft,,27,26
98,2,10:48.0,Shooting foul by D. Jones (drawn by M. Beasley),,27,26
99,2,10:48.0,M. Beasley makes free throw 1 of 1,,28,26
100,2,10:32.0,,J. Johnson misses 2-pt layup from 1 ft,28,26
101,2,10:29.0,Defensive rebound by D. McDermott,,28,26
102,2,10:25.0,F. Ntilikina misses 2-pt layup from 1 ft,,28,26
103,2,10:25.0,Offensive rebound by M. Beasley,,28,26
104,2,10:18.0,M. Beasley makes 2-pt layup at rim,,30,26
105,2,10:09.0,,Turnover by B. Adebayo (lost ball; steal by R. Baker),30,26
106,2,10:01.0,Turnover by M. Beasley (traveling),,30,26
107,2,9:48.0,,J. Richardson misses 2-pt jump shot from 15 ft,30,26
108,2,9:43.0,Defensive rebound by M. Beasley,,30,26
109,2,9:31.0,M. Beasley misses 2-pt jump shot from 12 ft,,30,26
110,2,9:27.0,,Defensive rebound by D. Jones,30,26
111,2,9:16.0,,W. Ellington makes 2-pt jump shot from 17 ft (assist by B. Adebayo),30,28
112,2,9:00.0,K. O'Quinn makes 2-pt jump shot from 3 ft (assist by F. Ntilikina),,32,28
113,2,8:45.0,,Shooting foul by K. O'Quinn (drawn by B. Adebayo),32,28
114,2,8:45.0,,B. Adebayo makes free throw 1 of 2,32,29
115,2,8:45.0,,B. Adebayo makes free throw 2 of 2,32,30
116,2,8:26.0,F. Ntilikina misses 3-pt jump shot from 25 ft,,32,30
117,2,8:26.0,,Defensive rebound by B. Adebayo,32,30
118,2,8:13.0,,D. Jones misses 2-pt jump shot from 3 ft,32,30
119,2,8:05.0,,Offensive rebound by D. Jones,32,30
120,2,8:05.0,,D. Jones makes 2-pt layup at rim,32,32
121,2,7:55.0,F. Ntilikina misses 2-pt layup from 4 ft,,32,32
122,2,7:49.0,Offensive rebound by R. Baker,,32,32
123,2,7:38.0,D. McDermott misses 2-pt layup from 1 ft,,32,32
124,2,7:36.0,,Defensive rebound by B. Adebayo,32,32
125,2,7:28.0,,Personal foul by F. Ntilikina (drawn by J. Richardson),32,32
126,2,7:28.0,J. Jack enters the game for R. Baker,,32,32
127,2,7:14.0,,W. Ellington makes 3-pt jump shot from 23 ft (assist by B. Adebayo),32,35
128,2,6:53.0,M. Beasley makes 2-pt jump shot from 9 ft,,34,35
129,2,6:39.0,,J. Richardson makes 2-pt layup from 1 ft (assist by J. Johnson),34,37
130,2,6:20.0,J. Jack misses 2-pt jump shot from 19 ft,,34,37
131,2,6:19.0,,Defensive rebound by Team,34,37
132,2,6:19.0,Loose ball foul by K. O'Quinn (drawn by B. Adebayo),,34,37
133,2,6:19.0,,Miami full timeout,34,37
134,2,6:19.0,,G. Dragić enters the game for J. Richardson,34,37
135,2,6:19.0,,T. Johnson enters the game for D. Jones,34,37
136,2,6:19.0,,H. Whiteside enters the game for B. Adebayo,34,37
137,2,6:19.0,E. Freedom enters the game for M. Beasley,,34,37
138,2,6:19.0,K. Porziņģis enters the game for K. O'Quinn,,34,37
139,2,6:19.0,C. Lee enters the game for F. Ntilikina,,34,37
140,2,6:19.0,L. Thomas enters the game for D. McDermott,,34,37
141,2,6:10.0,,Personal foul by C. Lee (drawn by W. Ellington),34,37
142,2,5:57.0,,G. Dragić misses 2-pt layup from 1 ft,34,37
143,2,5:56.0,,Offensive rebound by H. Whiteside,34,37
144,2,5:55.0,,H. Whiteside misses 2-pt layup from 1 ft (block by K. Porziņģis),34,37
145,2,5:54.0,Defensive rebound by K. Porziņģis,,34,37
146,2,5:44.0,E. Freedom makes 2-pt layup from 1 ft (assist by J. Jack),,36,37
147,2,5:26.0,,J. Johnson misses 3-pt jump shot from 24 ft,36,37
148,2,5:22.0,Defensive rebound by L. Thomas,,36,37
149,2,5:07.0,L. Thomas misses 2-pt jump shot from 18 ft,,36,37
150,2,5:05.0,,Defensive rebound by G. Dragić,36,37
151,2,5:05.0,,Personal foul by L. Thomas (drawn by T. Johnson),36,37
152,2,5:05.0,,T. Johnson makes free throw 1 of 2,36,38
153,2,5:05.0,,K. Olynyk enters the game for J. Johnson,36,38
154,2,5:05.0,,T. Johnson misses free throw 2 of 2,36,38
155,2,5:02.0,Defensive rebound by E. Freedom,,36,38
156,2,4:44.0,C. Lee makes 2-pt layup from 1 ft,,38,38
157,2,4:27.0,,Shooting foul by K. Porziņģis (drawn by T. Johnson),38,38
158,2,4:27.0,Technical foul by K. Porziņģis,,38,38
159,2,4:27.0,,T. Johnson makes technical free throw,38,39
160,2,4:27.0,,T. Johnson makes free throw 1 of 2,38,40
161,2,4:27.0,,T. Johnson makes free throw 2 of 2,38,41
162,2,4:04.0,Turnover by K. Porziņģis (lost ball; steal by K. Olynyk),,38,41
163,2,3:51.0,,Turnover by H. Whiteside (lost ball; steal by C. Lee),38,41
164,2,3:37.0,Turnover by J. Jack (lost ball; steal by T. Johnson),,38,41
165,2,3:36.0,,J. Richardson enters the game for W. Ellington,38,41
166,2,3:26.0,,T. Johnson misses 2-pt layup from 4 ft,38,41
167,2,3:25.0,,Offensive rebound by H. Whiteside,38,41
168,2,3:23.0,,H. Whiteside misses 2-pt layup from 2 ft,38,41
169,2,3:22.0,Defensive rebound by E. Freedom,,38,41
170,2,3:14.0,Turnover by C. Lee (lost ball; steal by J. Richardson),,38,41
171,2,3:09.0,,K. Olynyk misses 2-pt layup from 2 ft (block by K. Porziņģis),38,41
172,2,3:09.0,Defensive rebound by Team,,38,41
173,2,2:57.0,Turnover by C. Lee (bad pass; steal by T. Johnson),,38,41
174,2,2:54.0,,T. Johnson misses 2-pt layup from 2 ft (block by L. Thomas),38,41
175,2,2:54.0,Defensive rebound by Team,,38,41
176,2,2:54.0,New York full timeout,,38,41
177,2,2:38.0,K. Porziņģis makes 2-pt jump shot from 11 ft (assist by C. Lee),,40,41
178,2,2:21.0,,T. Johnson makes 3-pt jump shot from 26 ft (assist by G. Dragić),40,44
179,2,2:04.0,Shooting foul by K. Olynyk (drawn by L. Thomas),,40,44
180,2,2:04.0,L. Thomas misses free throw 1 of 2,,40,44
181,2,2:04.0,Offensive rebound by Team,,40,44
182,2,2:04.0,,J. Johnson enters the game for K. Olynyk,40,44
183,2,2:04.0,L. Thomas makes free throw 2 of 2,,41,44
184,2,1:47.0,,G. Dragić makes 3-pt jump shot from 26 ft (assist by T. Johnson),41,47
185,2,1:26.0,Personal foul by T. Johnson (drawn by L. Thomas),,41,47
186,2,1:10.0,J. Jack misses 3-pt jump shot from 26 ft,,41,47
187,2,1:07.0,,Defensive rebound by H. Whiteside,41,47
188,2,1:01.0,,T. Johnson makes 2-pt layup from 1 ft (assist by J. Johnson),41,49
189,2,0:49.0,J. Jack makes 2-pt jump shot from 14 ft,,43,49
190,2,0:33.0,,G. Dragić misses 3-pt jump shot from 25 ft,43,49
191,2,0:28.0,Defensive rebound by L. Thomas,,43,49
192,2,0:07.0,K. Porziņģis misses 2-pt jump shot from 4 ft,,43,49
193,2,0:03.0,,Defensive rebound by J. Johnson,43,49
194,2,0:02.0,,G. Dragić makes 2-pt jump shot from 2 ft,43,51
195,2,0:01.0,Personal foul by J. Richardson (drawn by E. Freedom),,43,51
196,2,0:01.0,E. Freedom makes free throw 1 of 2,,44,51
197,2,0:01.0,,W. Ellington enters the game for T. Johnson,44,51
198,2,0:01.0,E. Freedom makes free throw 2 of 2,,45,51
199,2,0:00.0,,G. Dragić misses 3-pt jump shot from 64 ft,45,51
200,2,0:00.0,,Offensive rebound by Team,45,51
201,3,11:45.0,,K. Olynyk misses 3-pt jump shot from 26 ft,45,51
202,3,11:41.0,Defensive rebound by E. Freedom,,45,51
203,3,11:28.0,Offensive foul by E. Freedom (drawn by K. Olynyk),,45,51
204,3,11:28.0,Turnover by E. Freedom (offensive foul),,45,51
205,3,11:13.0,,H. Whiteside makes 2-pt layup from 1 ft (assist by J. Richardson),45,53
206,3,11:01.0,,Offensive charge foul by L. Thomas (drawn by K. Olynyk),45,53
207,3,11:01.0,Turnover by L. Thomas (offensive foul),,45,53
208,3,10:49.0,,J. Richardson makes 2-pt jump shot from 21 ft,45,55
209,3,10:36.0,K. Porziņģis misses 3-pt jump shot from 24 ft,,45,55
210,3,10:34.0,,Defensive rebound by T. Johnson,45,55
211,3,10:23.0,,H. Whiteside misses 2-pt hook shot from 5 ft,45,55
212,3,10:19.0,,Offensive rebound by K. Olynyk,45,55
213,3,10:15.0,,T. Johnson misses 2-pt jump shot from 18 ft,45,55
214,3,10:12.0,Defensive rebound by E. Freedom,,45,55
215,3,10:04.0,J. Jack misses 2-pt jump shot from 4 ft,,45,55
216,3,10:01.0,Offensive rebound by E. Freedom,,45,55
217,3,10:00.0,E. Freedom makes 2-pt layup from 1 ft,,47,55
218,3,9:46.0,,Turnover by H. Whiteside (bad pass; steal by C. Lee),47,55
219,3,9:41.0,C. Lee makes 2-pt layup from 1 ft,,49,55
220,3,9:26.0,,H. Whiteside misses 2-pt hook shot from 4 ft,49,55
221,3,9:22.0,,Offensive rebound by K. Olynyk,49,55
222,3,9:20.0,,T. Johnson misses 3-pt jump shot from 23 ft,49,55
223,3,9:20.0,Defensive rebound by K. Porziņģis,,49,55
224,3,9:14.0,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by J. Jack),,52,55
225,3,8:48.0,,H. Whiteside makes 2-pt hook shot from 7 ft,52,57
226,3,8:29.0,Shooting foul by H. Whiteside (drawn by K. Porziņģis),,52,57
227,3,8:29.0,K. Porziņģis makes free throw 1 of 2,,53,57
228,3,8:29.0,K. Porziņģis makes free throw 2 of 2,,54,57
229,3,8:13.0,,K. Olynyk misses 3-pt jump shot from 23 ft,54,57
230,3,8:10.0,Defensive rebound by E. Freedom,,54,57
231,3,8:04.0,J. Jack makes 2-pt jump shot from 16 ft,,56,57
232,3,7:48.0,,H. Whiteside makes 2-pt jump shot from 18 ft (assist by G. Dragić),56,59
233,3,7:34.0,J. Jack makes 2-pt jump shot from 9 ft,,58,59
234,3,7:26.0,,Personal foul by K. Porziņģis (drawn by K. Olynyk),58,59
235,3,7:16.0,,J. Richardson misses 3-pt jump shot from 23 ft,58,59
236,3,7:16.0,,Offensive rebound by Team,58,59
237,3,7:06.0,,J. Richardson makes 2-pt jump shot from 6 ft,58,61
238,3,7:06.0,,Shooting foul by J. Jack (drawn by J. Richardson),58,61
239,3,7:06.0,,J. Richardson makes free throw 1 of 1,58,62
240,3,6:56.0,Shooting foul by H. Whiteside (drawn by C. Lee),,58,62
241,3,6:56.0,,Miami full timeout,58,62
242,3,6:56.0,C. Lee makes free throw 1 of 2,,59,62
243,3,6:56.0,C. Lee makes free throw 2 of 2,,60,62
244,3,6:36.0,,G. Dragić makes 2-pt jump shot from 9 ft,60,64
245,3,6:25.0,Turnover by L. Thomas (out of bounds lost ball),,60,64
246,3,6:06.0,,Offensive foul by H. Whiteside (drawn by L. Thomas),60,64
247,3,6:06.0,,Turnover by H. Whiteside (offensive foul),60,64
248,3,5:56.0,Turnover by E. Freedom (step out of bounds),,60,64
249,3,5:42.0,,H. Whiteside makes 2-pt dunk from 1 ft (assist by J. Richardson),60,66
250,3,5:28.0,,W. Ellington enters the game for J. Richardson,60,66
251,3,5:20.0,Shooting foul by W. Ellington (drawn by C. Lee),,60,66
252,3,5:20.0,C. Lee makes free throw 1 of 2,,61,66
253,3,5:20.0,C. Lee makes free throw 2 of 2,,62,66
254,3,5:10.0,,G. Dragić misses 2-pt layup from 1 ft (block by E. Freedom),62,66
255,3,5:06.0,Defensive rebound by C. Lee,,62,66
256,3,5:03.0,Turnover by J. Jack (lost ball; steal by W. Ellington),,62,66
257,3,4:56.0,,W. Ellington misses 3-pt jump shot from 25 ft,62,66
258,3,4:52.0,,Offensive rebound by H. Whiteside,62,66
259,3,4:49.0,,G. Dragić misses 3-pt jump shot from 25 ft,62,66
260,3,4:45.0,Defensive rebound by K. Porziņģis,,62,66
261,3,4:30.0,E. Freedom makes 2-pt layup from 1 ft,,64,66
262,3,4:13.0,,H. Whiteside makes 2-pt jump shot from 20 ft (assist by T. Johnson),64,68
263,3,4:01.0,Personal foul by K. Olynyk (drawn by K. Porziņģis),,64,68
264,3,4:01.0,,B. Adebayo enters the game for K. Olynyk,64,68
265,3,4:01.0,,J. Johnson enters the game for H. Whiteside,64,68
266,3,4:01.0,D. McDermott enters the game for L. Thomas,,64,68
267,3,4:01.0,F. Ntilikina enters the game for J. Jack,,64,68
268,3,3:55.0,K. Porziņģis misses 3-pt jump shot from 29 ft,,64,68
269,3,3:51.0,,Defensive rebound by J. Johnson,64,68
270,3,3:45.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by J. Johnson),64,71
271,3,3:32.0,Turnover by C. Lee (bad pass),,64,71
272,3,3:14.0,,Turnover by G. Dragić (bad pass; steal by E. Freedom),64,71
273,3,3:06.0,C. Lee makes 3-pt jump shot from 25 ft (assist by F. Ntilikina),,67,71
274,3,2:57.0,,Personal foul by K. Porziņģis (drawn by G. Dragić),67,71
275,3,2:57.0,New York full timeout,,67,71
276,3,2:57.0,M. Beasley enters the game for K. Porziņģis,,67,71
277,3,2:46.0,,W. Ellington misses 3-pt jump shot from 24 ft,67,71
278,3,2:42.0,,Offensive rebound by B. Adebayo,67,71
279,3,2:38.0,,Personal foul by F. Ntilikina (drawn by B. Adebayo),67,71
280,3,2:38.0,K. O'Quinn enters the game for E. Freedom,,67,71
281,3,2:22.0,,T. Johnson makes 2-pt jump shot from 7 ft,67,73
282,3,2:07.0,K. O'Quinn misses 2-pt layup from 1 ft (block by J. Johnson),,67,73
283,3,2:07.0,Offensive rebound by Team,,67,73
284,3,2:02.0,Offensive foul by K. O'Quinn (drawn by T. Johnson),,67,73
285,3,2:02.0,Turnover by K. O'Quinn (offensive foul),,67,73
286,3,1:46.0,,T. Johnson misses 2-pt layup from 2 ft (block by F. Ntilikina),67,73
287,3,1:41.0,Defensive rebound by K. O'Quinn,,67,73
288,3,1:30.0,K. O'Quinn misses 2-pt jump shot from 7 ft,,67,73
289,3,1:27.0,Offensive rebound by M. Beasley,,67,73
290,3,1:26.0,K. O'Quinn makes 2-pt jump shot from 15 ft,,69,73
291,3,1:10.0,,Turnover by G. Dragić (bad pass; steal by M. Beasley),69,73
292,3,1:06.0,C. Lee makes 2-pt layup from 1 ft (assist by M. Beasley),,71,73
293,3,0:48.0,,W. Ellington misses 3-pt jump shot from 26 ft,71,73
294,3,0:45.0,Defensive rebound by K. O'Quinn,,71,73
295,3,0:27.0,M. Beasley misses 2-pt layup from 2 ft,,71,73
296,3,0:24.0,,Defensive rebound by B. Adebayo,71,73
297,3,0:14.0,,Shooting foul by M. Beasley (drawn by J. Johnson),71,73
298,3,0:14.0,,J. Johnson makes free throw 1 of 2,71,74
299,3,0:14.0,,J. Richardson enters the game for G. Dragić,71,74
300,3,0:14.0,,J. Johnson makes free throw 2 of 2,71,75
301,3,0:02.0,C. Lee misses 2-pt jump shot from 7 ft,,71,75
302,3,0:01.0,Offensive rebound by Team,,71,75
303,4,12:00.0,New York full timeout,,71,75
304,4,11:42.0,Shooting foul by T. Johnson (drawn by F. Ntilikina),,71,75
305,4,11:42.0,F. Ntilikina misses free throw 1 of 2,,71,75
306,4,11:42.0,Offensive rebound by Team,,71,75
307,4,11:42.0,F. Ntilikina makes free throw 2 of 2,,72,75
308,4,11:29.0,,W. Ellington misses 3-pt jump shot from 24 ft,72,75
309,4,11:22.0,Defensive rebound by K. O'Quinn,,72,75
310,4,11:09.0,D. McDermott makes 3-pt jump shot from 24 ft (assist by F. Ntilikina),,75,75
311,4,11:09.0,Shooting foul by W. Ellington (drawn by D. McDermott),,75,75
312,4,11:09.0,D. McDermott makes free throw 1 of 1,,76,75
313,4,10:52.0,,Personal foul by F. Ntilikina (drawn by T. Johnson),76,75
314,4,10:43.0,,T. Johnson misses 3-pt jump shot from 24 ft,76,75
315,4,10:42.0,Defensive rebound by D. McDermott,,76,75
316,4,10:25.0,K. O'Quinn misses 2-pt layup from 1 ft,,76,75
317,4,10:21.0,,Defensive rebound by B. Adebayo,76,75
318,4,10:14.0,,W. Ellington misses 3-pt jump shot from 23 ft,76,75
319,4,10:11.0,Defensive rebound by M. Beasley,,76,75
320,4,9:58.0,K. O'Quinn makes 2-pt jump shot from 8 ft (assist by M. Beasley),,78,75
321,4,9:45.0,,K. Olynyk enters the game for B. Adebayo,78,75
322,4,9:40.0,,T. Johnson misses 2-pt jump shot from 19 ft,78,75
323,4,9:38.0,,Offensive rebound by K. Olynyk,78,75
324,4,9:37.0,,Turnover by K. Olynyk (out of bounds lost ball),78,75
325,4,9:18.0,M. Beasley makes 2-pt layup from 2 ft,,80,75
326,4,9:17.0,,Miami full timeout,80,75
327,4,8:58.0,,J. Johnson misses 2-pt layup from 1 ft,80,75
328,4,8:56.0,Defensive rebound by M. Beasley,,80,75
329,4,8:40.0,Turnover by D. McDermott (bad pass),,80,75
330,4,8:40.0,,G. Dragić enters the game for T. Johnson,80,75
331,4,8:28.0,,J. Richardson misses 2-pt jump shot from 2 ft,80,75
332,4,8:24.0,Defensive rebound by M. Beasley,,80,75
333,4,8:11.0,K. O'Quinn misses 2-pt jump shot from 2 ft,,80,75
334,4,8:10.0,,Defensive rebound by K. Olynyk,80,75
335,4,7:52.0,,K. Olynyk misses 2-pt hook shot from 3 ft,80,75
336,4,7:52.0,,Offensive rebound by Team,80,75
337,4,7:49.0,,W. Ellington makes 3-pt jump shot from 24 ft (assist by J. Johnson),80,78
338,4,7:15.0,M. Beasley makes 3-pt jump shot from 27 ft,,83,78
339,4,6:54.0,,G. Dragić misses 2-pt jump shot from 5 ft,83,78
340,4,6:50.0,,Offensive rebound by J. Johnson,83,78
341,4,6:50.0,,G. Dragić misses 3-pt jump shot from 23 ft,83,78
342,4,6:50.0,,Offensive rebound by Team,83,78
343,4,6:50.0,Loose ball foul by F. Ntilikina (drawn by K. Olynyk),,83,78
344,4,6:44.0,,K. Olynyk makes 2-pt jump shot from 18 ft (assist by G. Dragić),83,80
345,4,6:28.0,Shooting foul by J. Richardson (drawn by F. Ntilikina),,83,80
346,4,6:28.0,F. Ntilikina makes free throw 1 of 2,,84,80
347,4,6:28.0,K. Porziņģis enters the game for K. O'Quinn,,84,80
348,4,6:28.0,F. Ntilikina misses free throw 2 of 2,,84,80
349,4,6:23.0,Offensive rebound by M. Beasley,,84,80
350,4,6:23.0,M. Beasley makes 2-pt layup at rim,,86,80
351,4,6:07.0,,J. Richardson makes 2-pt jump shot from 17 ft,86,82
352,4,5:39.0,D. McDermott misses 3-pt jump shot from 24 ft,,86,82
353,4,5:36.0,,Defensive rebound by G. Dragić,86,82
354,4,5:31.0,,W. Ellington makes 2-pt layup from 1 ft (assist by K. Olynyk),86,84
355,4,5:30.0,New York full timeout,,86,84
356,4,5:30.0,C. Lee enters the game for D. McDermott,,86,84
357,4,5:30.0,J. Jack enters the game for R. Baker,,86,84
358,4,5:15.0,Turnover by F. Ntilikina (bad pass; steal by J. Richardson),,86,84
359,4,4:56.0,,J. Richardson misses 2-pt layup from 2 ft,86,84
360,4,4:52.0,,Offensive rebound by W. Ellington,86,84
361,4,4:50.0,,J. Johnson misses 3-pt jump shot from 34 ft,86,84
362,4,4:42.0,Defensive rebound by K. Porziņģis,,86,84
363,4,4:27.0,K. Porziņģis misses 2-pt jump shot from 17 ft,,86,84
364,4,4:23.0,,Defensive rebound by J. Johnson,86,84
365,4,4:08.0,,W. Ellington makes 2-pt jump shot from 19 ft (assist by G. Dragić),86,86
366,4,3:54.0,Personal foul by J. Johnson (drawn by M. Beasley),,86,86
367,4,3:48.0,K. Porziņģis makes 2-pt jump shot from 12 ft (assist by F. Ntilikina),,88,86
368,4,3:48.0,,Miami full timeout,88,86
369,4,3:34.0,,K. Olynyk misses 3-pt jump shot from 24 ft,88,86
370,4,3:31.0,,Offensive rebound by W. Ellington,88,86
371,4,3:27.0,,K. Olynyk makes 2-pt layup from 1 ft (assist by J. Johnson),88,88
372,4,3:12.0,K. Porziņģis makes 2-pt jump shot from 16 ft (assist by J. Jack),,90,88
373,4,2:51.0,,J. Johnson misses 2-pt jump shot from 4 ft,90,88
374,4,2:49.0,,Offensive rebound by J. Richardson,90,88
375,4,2:48.0,,G. Dragić misses 3-pt jump shot from 25 ft,90,88
376,4,2:48.0,,Offensive rebound by K. Olynyk,90,88
377,4,2:48.0,,Personal foul by F. Ntilikina (drawn by K. Olynyk),90,88
