,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,MEMPHIS_ACTION,SAN ANTONIO_SCORE,MEMPHIS_SCORE
168,2,3:10.0,,J. Ennis makes 2-pt layup from 1 ft (assist by M. Gasol),45,33
169,2,2:51.0,L. Aldridge misses 3-pt jump shot from 22 ft,,45,33
170,2,2:47.0,Offensive rebound by P. Gasol,,45,33
171,2,2:33.0,P. Mills misses 3-pt jump shot from 23 ft,,45,33
172,2,2:30.0,,Defensive rebound by M. Gasol,45,33
173,2,2:08.0,R. Gay enters the game for M. Ginóbili,,45,33
174,2,2:06.0,,Turnover by M. Gasol (turnover; steal by D. Green),45,33
175,2,1:56.0,D. Green misses 2-pt jump shot from 1 ft (block by J. Ennis),,45,33
176,2,1:56.0,Offensive rebound by Team,,45,33
177,2,1:54.0,L. Aldridge misses 2-pt layup from 3 ft (block by M. Gasol),,45,33
178,2,1:51.0,,Defensive rebound by M. Gasol,45,33
179,2,1:38.0,,J. Green makes 2-pt layup at rim (assist by M. Gasol),45,35
180,2,1:38.0,,Shooting foul by D. Green (drawn by J. Green),45,35
181,2,1:38.0,,J. Green makes free throw 1 of 1,45,36
182,2,1:16.0,R. Gay misses 2-pt layup at rim,,45,36
183,2,1:15.0,Offensive rebound by Team,,45,36
184,2,1:05.0,P. Gasol makes 2-pt dunk at rim (assist by D. Green),,47,36
185,2,0:41.0,,J. Green misses 2-pt hook shot from 5 ft,47,36
186,2,0:40.0,Defensive rebound by D. Green,,47,36
187,2,0:39.0,Turnover by D. Green (out of bounds lost ball),,47,36
188,2,0:32.0,,M. Gasol makes 2-pt jump shot from 18 ft (assist by T. Evans),47,38
189,2,0:12.0,R. Gay misses 2-pt jump shot from 11 ft,,47,38
190,2,0:08.0,Offensive rebound by L. Aldridge,,47,38
191,2,0:00.0,D. Green misses 3-pt jump shot from 26 ft,,47,38
192,2,0:00.0,Offensive rebound by Team,,47,38
193,3,11:50.0,,B. McLemore misses 2-pt jump shot from 22 ft,47,38
194,3,11:47.0,Defensive rebound by K. Anderson,,47,38
195,3,11:34.0,Turnover by T. Parker (bad pass; steal by M. Gasol),,47,38
196,3,11:21.0,,Shooting foul by P. Gasol (drawn by M. Gasol),47,38
197,3,11:21.0,,M. Gasol makes free throw 1 of 2,47,39
198,3,11:21.0,,M. Gasol makes free throw 2 of 2,47,40
199,3,11:08.0,Turnover by K. Anderson (lost ball; steal by T. Evans),,47,40
200,3,11:05.0,,T. Evans misses 2-pt layup at rim,47,40
201,3,11:03.0,,Offensive rebound by M. Gasol,47,40
202,3,11:01.0,,J. Green misses 3-pt jump shot from 24 ft,47,40
203,3,10:59.0,,Offensive rebound by Team,47,40
204,3,10:59.0,Loose ball foul by P. Gasol (drawn by B. McLemore),,47,40
205,3,10:59.0,M. Ginóbili enters the game for K. Anderson,,47,40
206,3,10:42.0,,M. Gasol misses 2-pt jump shot from 20 ft,47,40
207,3,10:40.0,Defensive rebound by M. Ginóbili,,47,40
208,3,10:32.0,Shooting foul by D. Brooks (drawn by T. Parker),,47,40
209,3,10:32.0,T. Parker misses free throw 1 of 2,,47,40
210,3,10:32.0,Offensive rebound by Team,,47,40
211,3,10:32.0,T. Parker misses free throw 2 of 2,,47,40
212,3,10:29.0,,Defensive rebound by J. Green,47,40
213,3,10:16.0,Offensive charge foul by B. McLemore (drawn by M. Ginóbili),,47,40
214,3,10:16.0,,Turnover by B. McLemore (offensive foul),47,40
215,3,9:57.0,L. Aldridge makes 3-pt jump shot from 22 ft (assist by M. Ginóbili),,50,40
216,3,9:46.0,,T. Evans misses 3-pt jump shot from 25 ft,50,40
217,3,9:42.0,Defensive rebound by M. Ginóbili,,50,40
218,3,9:31.0,L. Aldridge makes 3-pt jump shot from 23 ft (assist by T. Parker),,53,40
219,3,9:30.0,,Memphis full timeout,53,40
220,3,9:28.0,,Turnover by T. Evans (out of bounds lost ball),53,40
221,3,9:18.0,P. Gasol misses 3-pt jump shot from 25 ft,,53,40
222,3,9:13.0,,Defensive rebound by M. Gasol,53,40
223,3,8:59.0,,T. Evans makes 2-pt layup at rim,53,42
224,3,8:39.0,P. Gasol misses 2-pt jump shot from 11 ft (block by D. Brooks),,53,42
225,3,8:35.0,,Defensive rebound by M. Gasol,53,42
226,3,8:35.0,,Shooting foul by M. Ginóbili (drawn by J. Green),53,42
227,3,8:35.0,,J. Green makes free throw 1 of 2,53,43
228,3,8:35.0,K. Anderson enters the game for M. Ginóbili,,53,43
229,3,8:35.0,,J. Green makes free throw 2 of 2,53,44
230,3,8:21.0,T. Parker makes 2-pt layup from 1 ft (assist by P. Gasol),,55,44
231,3,7:59.0,,J. Green misses 3-pt jump shot from 25 ft,55,44
232,3,7:55.0,,Offensive rebound by M. Gasol,55,44
233,3,7:53.0,,B. McLemore makes 3-pt jump shot from 23 ft (assist by M. Gasol),55,47
234,3,7:29.0,T. Parker misses 2-pt layup from 1 ft,,55,47
235,3,7:27.0,,Defensive rebound by B. McLemore,55,47
236,3,7:18.0,Offensive charge foul by J. Green (drawn by P. Gasol),,55,47
237,3,7:18.0,,Turnover by J. Green (offensive foul),55,47
238,3,7:18.0,,J. Martin enters the game for J. Green,55,47
239,3,7:18.0,,M. Chalmers enters the game for T. Evans,55,47
240,3,6:58.0,L. Aldridge misses 2-pt jump shot from 12 ft,,55,47
241,3,6:57.0,,Defensive rebound by Team,55,47
242,3,6:57.0,Loose ball foul by K. Anderson (drawn by M. Chalmers),,55,47
243,3,6:46.0,,M. Gasol misses 2-pt jump shot from 19 ft,55,47
244,3,6:42.0,Defensive rebound by P. Gasol,,55,47
245,3,6:33.0,T. Parker misses 2-pt layup at rim,,55,47
246,3,6:29.0,Offensive rebound by L. Aldridge,,55,47
247,3,6:26.0,D. Green misses 3-pt jump shot from 26 ft,,55,47
248,3,6:22.0,,Defensive rebound by B. McLemore,55,47
249,3,6:03.0,,M. Gasol misses 2-pt layup at rim,55,47
250,3,6:00.0,Defensive rebound by D. Green,,55,47
251,3,5:57.0,Shooting foul by B. McLemore (drawn by T. Parker),,55,47
252,3,5:57.0,T. Parker makes free throw 1 of 2,,56,47
253,3,5:57.0,,C. Parsons enters the game for B. McLemore,56,47
254,3,5:57.0,,J. Ennis enters the game for D. Brooks,56,47
255,3,5:57.0,R. Gay enters the game for P. Gasol,,56,47
256,3,5:57.0,T. Parker makes free throw 2 of 2,,57,47
257,3,5:43.0,,Shooting foul by L. Aldridge (drawn by M. Gasol),57,47
258,3,5:43.0,,M. Gasol makes free throw 1 of 2,57,48
259,3,5:43.0,P. Mills enters the game for T. Parker,,57,48
260,3,5:43.0,B. Forbes enters the game for D. Green,,57,48
261,3,5:43.0,,M. Gasol misses free throw 2 of 2,57,48
262,3,5:41.0,Defensive rebound by R. Gay,,57,48
263,3,5:30.0,R. Gay makes 2-pt layup from 2 ft (assist by B. Forbes),,59,48
264,3,5:16.0,,M. Chalmers makes 2-pt jump shot from 10 ft,59,50
265,3,4:54.0,R. Gay misses 3-pt jump shot from 23 ft,,59,50
266,3,4:51.0,,Defensive rebound by M. Chalmers,59,50
267,3,4:50.0,,Shooting foul by K. Anderson (drawn by M. Chalmers),59,50
268,3,4:50.0,,M. Chalmers makes free throw 1 of 2,59,51
269,3,4:50.0,San Antonio full timeout,,59,51
270,3,4:50.0,,M. Chalmers makes free throw 2 of 2,59,52
271,3,4:32.0,L. Aldridge misses 2-pt jump shot from 14 ft,,59,52
272,3,4:29.0,,Defensive rebound by J. Ennis,59,52
273,3,4:08.0,,M. Gasol misses 2-pt layup from 2 ft,59,52
274,3,4:05.0,Defensive rebound by R. Gay,,59,52
275,3,3:52.0,R. Gay makes 2-pt jump shot from 14 ft,,61,52
276,3,3:29.0,,C. Parsons misses 2-pt jump shot from 9 ft,61,52
277,3,3:26.0,Defensive rebound by K. Anderson,,61,52
278,3,3:17.0,Turnover by R. Gay (bad pass; steal by M. Gasol),,61,52
279,3,3:09.0,,M. Chalmers misses 3-pt jump shot from 25 ft,61,52
280,3,3:05.0,Defensive rebound by K. Anderson,,61,52
281,3,2:57.0,Turnover by R. Gay (lost ball; steal by J. Ennis),,61,52
282,3,2:50.0,,C. Parsons makes 3-pt jump shot from 23 ft (assist by M. Chalmers),61,55
283,3,2:27.0,P. Mills makes 2-pt jump shot from 16 ft,,63,55
284,3,2:19.0,,Memphis full timeout,63,55
285,3,2:19.0,,J. Green enters the game for J. Martin,63,55
286,3,2:19.0,,T. Evans enters the game for M. Chalmers,63,55
287,3,2:19.0,,D. Davis enters the game for M. Gasol,63,55
288,3,2:19.0,P. Gasol enters the game for K. Anderson,,63,55
289,3,2:19.0,M. Ginóbili enters the game for L. Aldridge,,63,55
290,3,2:10.0,,C. Parsons makes 2-pt jump shot from 13 ft,63,57
291,3,1:52.0,Shooting foul by J. Green (drawn by R. Gay),,63,57
292,3,1:52.0,R. Gay misses free throw 1 of 2,,63,57
293,3,1:52.0,Offensive rebound by Team,,63,57
294,3,1:52.0,,J. Martin enters the game for J. Green,63,57
295,3,1:52.0,D. Green enters the game for B. Forbes,,63,57
296,3,1:52.0,R. Gay makes free throw 2 of 2,,64,57
297,3,1:39.0,,C. Parsons makes 2-pt jump shot from 12 ft,64,59
298,3,1:19.0,Shooting foul by D. Davis (drawn by P. Gasol),,64,59
299,3,1:19.0,P. Gasol makes free throw 1 of 2,,65,59
300,3,1:19.0,P. Gasol makes free throw 2 of 2,,66,59
301,3,1:01.0,,Offensive foul by J. Ennis (drawn by P. Mills),66,59
302,3,1:01.0,,Turnover by J. Ennis (offensive foul),66,59
303,3,0:47.0,M. Ginóbili makes 2-pt jump shot from 7 ft,,68,59
304,3,0:29.0,,T. Evans misses 2-pt layup from 2 ft (block by R. Gay),68,59
305,3,0:24.0,Defensive rebound by P. Gasol,,68,59
306,3,0:06.0,D. Green misses 3-pt jump shot from 25 ft,,68,59
307,3,0:02.0,,Defensive rebound by T. Evans,68,59
308,4,11:41.0,D. Green misses 2-pt jump shot from 16 ft,,68,59
309,4,11:38.0,,Defensive rebound by D. Davis,68,59
310,4,11:21.0,,Turnover by B. McLemore (bad pass; steal by R. Gay),68,59
311,4,11:18.0,R. Gay makes 2-pt dunk at rim,,70,59
312,4,10:57.0,,T. Evans misses 3-pt jump shot from 24 ft,70,59
313,4,10:55.0,Defensive rebound by D. Green,,70,59
314,4,10:52.0,Shooting foul by D. Brooks (drawn by R. Gay),,70,59
315,4,10:52.0,R. Gay misses free throw 1 of 2,,70,59
316,4,10:52.0,Offensive rebound by Team,,70,59
317,4,10:52.0,,M. Gasol enters the game for D. Davis,70,59
318,4,10:52.0,D. Murray enters the game for P. Mills,,70,59
319,4,10:52.0,R. Gay misses free throw 2 of 2,,70,59
320,4,10:49.0,,Defensive rebound by J. Martin,70,59
321,4,10:33.0,,J. Martin misses 3-pt jump shot from 25 ft,70,59
322,4,10:31.0,Defensive rebound by P. Gasol,,70,59
323,4,10:15.0,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by D. Green),,73,59
324,4,9:55.0,,M. Gasol misses 2-pt hook shot from 6 ft,73,59
325,4,9:52.0,Defensive rebound by P. Gasol,,73,59
326,4,9:52.0,Personal foul by M. Gasol (drawn by D. Green),,73,59
327,4,9:52.0,,C. Parsons enters the game for D. Brooks,73,59
328,4,9:52.0,,J. Ennis enters the game for B. McLemore,73,59
329,4,9:52.0,,J. Green enters the game for J. Martin,73,59
330,4,9:38.0,Shooting foul by C. Parsons (drawn by R. Gay),,73,59
331,4,9:38.0,R. Gay makes free throw 1 of 2,,74,59
332,4,9:38.0,R. Gay makes free throw 2 of 2,,75,59
333,4,9:25.0,,T. Evans misses 2-pt jump shot from 1 ft,75,59
334,4,9:21.0,,Offensive rebound by M. Gasol,75,59
335,4,9:06.0,,M. Gasol makes 3-pt jump shot from 25 ft (assist by T. Evans),75,62
336,4,8:51.0,M. Ginóbili misses 3-pt jump shot from 23 ft,,75,62
337,4,8:49.0,,Defensive rebound by M. Gasol,75,62
338,4,8:40.0,,Personal foul by M. Ginóbili (drawn by T. Evans),75,62
339,4,8:40.0,,M. Chalmers enters the game for T. Evans,75,62
340,4,8:40.0,L. Aldridge enters the game for R. Gay,,75,62
341,4,8:34.0,,M. Chalmers misses 2-pt jump shot from 19 ft,75,62
342,4,8:30.0,,Offensive rebound by J. Green,75,62
343,4,8:29.0,,Turnover by J. Green (bad pass; steal by M. Ginóbili),75,62
344,4,8:20.0,L. Aldridge misses 2-pt jump shot from 19 ft,,75,62
345,4,8:16.0,,Defensive rebound by C. Parsons,75,62
346,4,8:02.0,,M. Gasol makes 2-pt jump shot from 5 ft,75,64
347,4,7:48.0,Shooting foul by J. Green (drawn by L. Aldridge),,75,64
348,4,7:48.0,L. Aldridge makes free throw 1 of 2,,76,64
349,4,7:48.0,,D. Brooks enters the game for C. Parsons,76,64
350,4,7:48.0,,T. Evans enters the game for J. Green,76,64
351,4,7:48.0,K. Anderson enters the game for M. Ginóbili,,76,64
352,4,7:48.0,L. Aldridge makes free throw 2 of 2,,77,64
353,4,7:38.0,,J. Ennis makes 3-pt jump shot from 22 ft (assist by M. Chalmers),77,67
354,4,7:18.0,K. Anderson makes 2-pt jump shot from 18 ft,,79,67
355,4,6:59.0,,T. Evans misses 3-pt jump shot from 24 ft,79,67
356,4,6:57.0,Defensive rebound by D. Murray,,79,67
357,4,6:43.0,Personal foul by J. Ennis (drawn by P. Gasol),,79,67
358,4,6:43.0,,Memphis full timeout,79,67
359,4,6:43.0,P. Gasol misses free throw 1 of 2,,79,67
360,4,6:43.0,Offensive rebound by Team,,79,67
361,4,6:43.0,P. Gasol makes free throw 2 of 2,,80,67
362,4,6:31.0,,Offensive foul by J. Ennis (drawn by D. Green),80,67
363,4,6:31.0,,Turnover by J. Ennis (offensive foul),80,67
364,4,6:23.0,Personal foul by M. Gasol (drawn by L. Aldridge),,80,67
365,4,6:23.0,L. Aldridge makes free throw 1 of 2,,81,67
366,4,6:23.0,B. Forbes enters the game for P. Gasol,,81,67
367,4,6:23.0,L. Aldridge misses free throw 2 of 2,,81,67
368,4,6:21.0,,Defensive rebound by M. Gasol,81,67
369,4,6:05.0,,Shooting foul by K. Anderson (drawn by T. Evans),81,67
370,4,6:05.0,,T. Evans makes free throw 1 of 2,81,68
371,4,6:05.0,M. Ginóbili enters the game for D. Green,,81,68
372,4,6:05.0,,T. Evans misses free throw 2 of 2,81,68
373,4,6:02.0,Defensive rebound by M. Ginóbili,,81,68
374,4,5:43.0,L. Aldridge makes 2-pt layup at rim (assist by M. Ginóbili),,83,68
375,4,5:26.0,,M. Gasol misses 2-pt layup from 4 ft,83,68
376,4,5:24.0,Defensive rebound by K. Anderson,,83,68
377,4,5:18.0,L. Aldridge misses 2-pt layup at rim,,83,68
378,4,5:17.0,Offensive rebound by L. Aldridge,,83,68
379,4,5:15.0,Turnover by L. Aldridge (lost ball; steal by D. Brooks),,83,68
380,4,5:09.0,,D. Brooks misses 2-pt layup from 1 ft (block by K. Anderson),83,68
381,4,5:04.0,Defensive rebound by M. Ginóbili,,83,68
382,4,5:02.0,San Antonio full timeout,,83,68
383,4,5:02.0,,C. Parsons enters the game for D. Brooks,83,68
384,4,5:02.0,P. Mills enters the game for D. Murray,,83,68
385,4,4:57.0,P. Mills makes 2-pt layup from 1 ft (assist by L. Aldridge),,85,68
386,4,4:44.0,,M. Chalmers misses 2-pt layup from 1 ft (block by B. Forbes),85,68
387,4,4:40.0,Defensive rebound by M. Ginóbili,,85,68
388,4,4:34.0,B. Forbes makes 3-pt jump shot from 22 ft (assist by M. Ginóbili),,88,68
389,4,4:19.0,,C. Parsons misses 2-pt jump shot from 16 ft,88,68
390,4,4:16.0,Defensive rebound by M. Ginóbili,,88,68
