,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CHICAGO_ACTION,MILWAUKEE_SCORE,CHICAGO_SCORE
111,2,10:27.0,,J. Grant misses 2-pt jump shot from 17 ft,28,36
112,2,10:23.0,Defensive rebound by S. Muhammad,,28,36
113,2,10:17.0,S. Muhammad makes 2-pt layup from 1 ft,,30,36
114,2,10:05.0,,Turnover by D. Valentine (bad pass),30,36
115,2,9:53.0,T. Snell makes 3-pt jump shot from 25 ft (assist by K. Middleton),,33,36
116,2,9:52.0,,Chicago full timeout,33,36
117,2,9:43.0,,Shooting foul by S. Muhammad (drawn by B. Portis),33,36
118,2,9:43.0,,B. Portis makes free throw 1 of 2,33,37
119,2,9:43.0,,B. Portis misses free throw 2 of 2,33,37
120,2,9:41.0,Defensive rebound by S. Muhammad,,33,37
121,2,9:26.0,S. Muhammad makes 2-pt dunk at rim (assist by T. Maker),,35,37
122,2,9:10.0,,D. Nwaba misses 3-pt jump shot from 23 ft,35,37
123,2,9:04.0,,Offensive rebound by N. Vonleh,35,37
124,2,9:04.0,,N. Vonleh misses 2-pt layup at rim,35,37
125,2,9:04.0,Defensive rebound by B. Jennings,,35,37
126,2,8:53.0,B. Jennings makes 2-pt jump shot from 4 ft (assist by S. Muhammad),,37,37
127,2,8:53.0,Shooting foul by N. Vonleh (drawn by B. Jennings),,37,37
128,2,8:53.0,B. Jennings makes free throw 1 of 1,,38,37
129,2,8:40.0,,Turnover by J. Grant (bad pass; steal by K. Middleton),38,37
130,2,8:35.0,S. Muhammad misses 2-pt jump shot from 2 ft,,38,37
131,2,8:35.0,,Defensive rebound by Team,38,37
132,2,8:19.0,,B. Portis misses 2-pt jump shot from 13 ft,38,37
133,2,8:17.0,Defensive rebound by K. Middleton,,38,37
134,2,8:02.0,T. Maker misses 2-pt jump shot from 6 ft,,38,37
135,2,8:01.0,,Defensive rebound by D. Valentine,38,37
136,2,7:56.0,,D. Nwaba makes 2-pt layup from 2 ft (assist by D. Valentine),38,39
137,2,7:28.0,K. Middleton misses 2-pt jump shot from 16 ft,,38,39
138,2,7:25.0,,Defensive rebound by N. Vonleh,38,39
139,2,7:15.0,,J. Grant misses 2-pt layup from 3 ft,38,39
140,2,7:15.0,,Offensive rebound by D. Nwaba,38,39
141,2,7:15.0,,Shooting foul by K. Middleton (drawn by D. Nwaba),38,39
142,2,7:15.0,,D. Nwaba makes free throw 1 of 2,38,40
143,2,7:15.0,,C. Payne enters the game for J. Grant,38,40
144,2,7:15.0,,L. Markkanen enters the game for N. Vonleh,38,40
145,2,7:15.0,J. Terry enters the game for T. Snell,,38,40
146,2,7:15.0,,D. Nwaba makes free throw 2 of 2,38,41
147,2,7:01.0,B. Jennings misses 3-pt jump shot from 25 ft,,38,41
148,2,6:58.0,,Defensive rebound by L. Markkanen,38,41
149,2,6:41.0,,L. Markkanen misses 2-pt jump shot from 18 ft,38,41
150,2,6:36.0,,Offensive rebound by D. Nwaba,38,41
151,2,6:34.0,,D. Valentine makes 3-pt jump shot from 25 ft (assist by D. Nwaba),38,44
152,2,6:33.0,Milwaukee full timeout,,38,44
153,2,6:33.0,J. Parker enters the game for T. Maker,,38,44
154,2,6:33.0,J. Henson enters the game for K. Middleton,,38,44
155,2,6:10.0,J. Henson makes 3-pt jump shot from 25 ft (assist by J. Terry),,41,44
156,2,5:52.0,,L. Markkanen makes 3-pt jump shot from 23 ft (assist by D. Valentine),41,47
157,2,5:37.0,B. Jennings makes 2-pt jump shot from 3 ft,,43,47
158,2,5:27.0,,L. Markkanen makes 2-pt layup from 3 ft,43,49
159,2,5:15.0,Def 3 sec tech foul by B. Portis,,43,49
160,2,5:15.0,J. Terry makes technical free throw,,44,49
161,2,5:15.0,,C. Felício enters the game for B. Portis,44,49
162,2,5:01.0,S. Muhammad makes 2-pt dunk at rim (assist by B. Jennings),,46,49
163,2,4:41.0,,C. Payne misses 2-pt jump shot from 1 ft,46,49
164,2,4:39.0,Defensive rebound by S. Muhammad,,46,49
165,2,4:36.0,B. Jennings makes 3-pt jump shot from 25 ft (assist by S. Muhammad),,49,49
166,2,4:13.0,,D. Nwaba makes 2-pt layup from 1 ft (assist by C. Felício),49,51
167,2,3:58.0,S. Muhammad makes 3-pt jump shot from 25 ft,,52,51
168,2,3:37.0,,D. Nwaba misses 2-pt jump shot from 6 ft,52,51
169,2,3:35.0,,Offensive rebound by C. Felício,52,51
170,2,3:33.0,,D. Valentine misses 3-pt jump shot from 25 ft,52,51
171,2,3:33.0,Defensive rebound by J. Henson,,52,51
172,2,3:24.0,J. Parker makes 2-pt dunk from 1 ft (assist by B. Jennings),,54,51
173,2,3:24.0,,Chicago full timeout,54,51
174,2,3:24.0,,J. Holiday enters the game for D. Nwaba,54,51
175,2,3:10.0,,D. Valentine misses 3-pt jump shot from 22 ft,54,51
176,2,3:08.0,Defensive rebound by J. Terry,,54,51
177,2,3:02.0,B. Jennings makes 2-pt layup from 1 ft,,56,51
178,2,2:53.0,,Shooting foul by J. Parker (drawn by L. Markkanen),56,51
179,2,2:53.0,,L. Markkanen makes free throw 1 of 2,56,52
180,2,2:53.0,,L. Markkanen makes free throw 2 of 2,56,53
181,2,2:44.0,Personal foul by L. Markkanen (drawn by J. Henson),,56,53
182,2,2:44.0,K. Middleton enters the game for S. Muhammad,,56,53
183,2,2:33.0,J. Henson makes 2-pt hook shot from 1 ft (assist by K. Middleton),,58,53
184,2,2:18.0,,C. Payne makes 2-pt layup from 1 ft,58,55
185,2,2:03.0,J. Parker misses 2-pt dunk from 1 ft,,58,55
186,2,2:01.0,,Defensive rebound by C. Payne,58,55
187,2,2:01.0,,Personal foul by J. Parker (drawn by C. Payne),58,55
188,2,2:01.0,,C. Payne makes free throw 1 of 2,58,56
189,2,2:01.0,,C. Payne makes free throw 2 of 2,58,57
190,2,1:51.0,Turnover by B. Jennings (lost ball; steal by C. Payne),,58,57
191,2,1:49.0,,L. Markkanen misses 2-pt layup from 6 ft (block by B. Jennings),58,57
192,2,1:48.0,Defensive rebound by B. Jennings,,58,57
193,2,1:40.0,K. Middleton makes 3-pt jump shot from 25 ft (assist by B. Jennings),,61,57
194,2,1:19.0,,D. Valentine makes 2-pt jump shot from 3 ft,61,59
195,2,1:09.0,Personal foul by C. Payne (drawn by B. Jennings),,61,59
196,2,1:03.0,Turnover by J. Terry (step out of bounds),,61,59
197,2,0:50.0,,J. Holiday makes 2-pt dunk at rim (assist by C. Payne),61,61
198,2,0:37.0,Turnover by K. Middleton (bad pass; steal by D. Valentine),,61,61
199,2,0:23.0,,J. Holiday misses 3-pt jump shot from 26 ft,61,61
200,2,0:19.0,Defensive rebound by J. Henson,,61,61
201,2,0:01.0,J. Parker misses 2-pt jump shot from 2 ft,,61,61
202,2,0:01.0,,Defensive rebound by D. Valentine,61,61
203,3,11:50.0,,C. Payne makes 2-pt layup from 1 ft,61,63
204,3,11:32.0,K. Middleton misses 3-pt jump shot from 23 ft,,61,63
205,3,11:31.0,,Defensive rebound by Team,61,63
206,3,11:31.0,Loose ball foul by J. Henson (drawn by D. Valentine),,61,63
207,3,11:20.0,,C. Payne misses 3-pt jump shot from 24 ft,61,63
208,3,11:16.0,,Offensive rebound by C. Felício,61,63
209,3,11:13.0,,C. Felício misses 2-pt layup from 2 ft (block by K. Middleton),61,63
210,3,11:13.0,,Offensive rebound by Team,61,63
211,3,11:09.0,,J. Holiday misses 2-pt jump shot from 2 ft,61,63
212,3,11:07.0,Defensive rebound by E. Bledsoe,,61,63
213,3,10:46.0,S. Brown misses 2-pt jump shot from 12 ft,,61,63
214,3,10:43.0,,Defensive rebound by D. Valentine,61,63
215,3,10:26.0,,D. Valentine makes 2-pt layup from 2 ft (assist by C. Payne),61,65
216,3,10:14.0,Personal foul by C. Payne (drawn by E. Bledsoe),,61,65
217,3,10:05.0,Personal foul by L. Markkanen (drawn by K. Middleton),,61,65
218,3,10:00.0,E. Bledsoe misses 2-pt jump shot from 12 ft,,61,65
219,3,9:56.0,,Defensive rebound by L. Markkanen,61,65
220,3,9:35.0,,C. Felício misses 2-pt hook shot from 2 ft,61,65
221,3,9:35.0,,Offensive rebound by C. Felício,61,65
222,3,9:34.0,,C. Felício makes 2-pt layup from 2 ft,61,67
223,3,9:27.0,K. Middleton misses 2-pt layup from 1 ft,,61,67
224,3,9:26.0,Offensive rebound by J. Parker,,61,67
225,3,9:18.0,S. Brown makes 2-pt layup from 1 ft (assist by J. Parker),,63,67
226,3,8:59.0,,Turnover by D. Valentine (bad pass),63,67
227,3,8:46.0,J. Parker makes 2-pt dunk at rim,,65,67
228,3,8:33.0,,D. Valentine misses 2-pt jump shot from 7 ft,65,67
229,3,8:33.0,Defensive rebound by S. Brown,,65,67
230,3,8:26.0,E. Bledsoe misses 2-pt layup from 3 ft,,65,67
231,3,8:24.0,,Defensive rebound by J. Holiday,65,67
232,3,8:19.0,,J. Holiday misses 2-pt jump shot from 13 ft,65,67
233,3,8:17.0,,Offensive rebound by J. Holiday,65,67
234,3,8:15.0,,J. Holiday makes 2-pt layup from 1 ft,65,69
235,3,7:53.0,J. Henson makes 2-pt dunk at rim (assist by E. Bledsoe),,67,69
236,3,7:32.0,,J. Holiday misses 2-pt layup from 1 ft,67,69
237,3,7:32.0,Defensive rebound by J. Henson,,67,69
238,3,7:27.0,S. Brown misses 3-pt jump shot from 25 ft,,67,69
239,3,7:24.0,,Defensive rebound by L. Markkanen,67,69
240,3,7:17.0,,D. Valentine makes 3-pt jump shot from 25 ft (assist by J. Holiday),67,72
241,3,7:15.0,Milwaukee full timeout,,67,72
242,3,7:15.0,T. Snell enters the game for S. Brown,,67,72
243,3,7:00.0,Shooting foul by C. Payne (drawn by E. Bledsoe),,67,72
244,3,7:00.0,E. Bledsoe makes free throw 1 of 2,,68,72
245,3,7:00.0,E. Bledsoe makes free throw 2 of 2,,69,72
246,3,6:50.0,,Personal foul by J. Parker (drawn by L. Markkanen),69,72
247,3,6:38.0,,C. Payne misses 2-pt jump shot from 21 ft (block by E. Bledsoe),69,72
248,3,6:37.0,,Offensive rebound by C. Felício,69,72
249,3,6:36.0,,Turnover by Team (shot clock),69,72
250,3,6:21.0,T. Snell makes 3-pt jump shot from 24 ft (assist by J. Parker),,72,72
251,3,6:00.0,,C. Felício misses 2-pt jump shot from 10 ft,72,72
252,3,5:58.0,,Offensive rebound by L. Markkanen,72,72
253,3,5:54.0,,C. Payne misses 2-pt jump shot from 12 ft,72,72
254,3,5:51.0,Defensive rebound by J. Parker,,72,72
255,3,5:39.0,T. Snell makes 2-pt jump shot from 11 ft,,74,72
256,3,5:24.0,,R. Arcidiacono enters the game for C. Felício,74,72
257,3,5:24.0,,B. Portis enters the game for J. Holiday,74,72
258,3,5:24.0,,D. Nwaba enters the game for C. Payne,74,72
259,3,5:06.0,,D. Nwaba misses 2-pt jump shot from 8 ft (block by E. Bledsoe),74,72
260,3,5:04.0,,Offensive rebound by Team,74,72
261,3,4:58.0,,B. Portis misses 2-pt jump shot from 20 ft,74,72
262,3,4:58.0,Defensive rebound by E. Bledsoe,,74,72
263,3,4:52.0,K. Middleton misses 2-pt layup from 1 ft,,74,72
264,3,4:49.0,,Defensive rebound by D. Valentine,74,72
265,3,4:42.0,,B. Portis misses 2-pt jump shot from 13 ft,74,72
266,3,4:39.0,Defensive rebound by J. Henson,,74,72
267,3,4:35.0,J. Parker misses 2-pt jump shot from 18 ft,,74,72
268,3,4:32.0,,Defensive rebound by D. Valentine,74,72
269,3,4:23.0,,D. Valentine misses 2-pt jump shot from 12 ft,74,72
270,3,4:20.0,Defensive rebound by K. Middleton,,74,72
271,3,4:16.0,E. Bledsoe makes 2-pt layup from 1 ft (assist by K. Middleton),,76,72
272,3,4:16.0,,Chicago full timeout,76,72
273,3,4:16.0,,N. Vonleh enters the game for L. Markkanen,76,72
274,3,4:16.0,,J. Grant enters the game for D. Valentine,76,72
275,3,4:16.0,T. Maker enters the game for K. Middleton,,76,72
276,3,4:16.0,J. Terry enters the game for J. Henson,,76,72
277,3,4:07.0,,J. Grant makes 2-pt dunk from 1 ft,76,74
278,3,3:49.0,Personal foul by B. Portis (drawn by E. Bledsoe),,76,74
279,3,3:37.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,76,74
280,3,3:37.0,,Defensive rebound by N. Vonleh,76,74
281,3,3:27.0,,R. Arcidiacono misses 3-pt jump shot from 25 ft,76,74
282,3,3:25.0,Defensive rebound by Team,,76,74
283,3,3:14.0,Personal foul by J. Grant (drawn by E. Bledsoe),,76,74
284,3,3:14.0,E. Bledsoe makes free throw 1 of 2,,77,74
285,3,3:14.0,S. Muhammad enters the game for J. Parker,,77,74
286,3,3:14.0,E. Bledsoe makes free throw 2 of 2,,78,74
287,3,3:01.0,,Turnover by J. Grant (traveling),78,74
288,3,2:50.0,T. Snell makes 3-pt jump shot from 26 ft (assist by S. Muhammad),,81,74
289,3,2:35.0,,N. Vonleh makes 2-pt jump shot from 2 ft,81,76
290,3,2:16.0,S. Muhammad makes 3-pt jump shot from 22 ft (assist by T. Maker),,84,76
291,3,1:47.0,,Turnover by B. Portis (bad pass; steal by S. Muhammad),84,76
292,3,1:42.0,T. Maker makes 2-pt jump shot from 15 ft (assist by E. Bledsoe),,86,76
293,3,1:18.0,,D. Nwaba misses 2-pt jump shot from 8 ft,86,76
294,3,1:18.0,,Offensive rebound by Team,86,76
295,3,1:18.0,Loose ball foul by S. Muhammad (drawn by N. Vonleh),,86,76
296,3,1:18.0,B. Jennings enters the game for E. Bledsoe,,86,76
297,3,1:12.0,,B. Portis makes 3-pt jump shot from 25 ft (assist by J. Grant),86,79
298,3,0:54.0,S. Muhammad makes 2-pt jump shot from 10 ft (assist by J. Terry),,88,79
299,3,0:38.0,,J. Grant makes 3-pt jump shot from 24 ft (assist by B. Portis),88,82
300,3,0:24.0,S. Muhammad makes 2-pt jump shot from 12 ft,,90,82
301,3,0:01.0,,J. Grant misses 2-pt jump shot from 5 ft,90,82
302,3,0:01.0,,Offensive rebound by B. Portis,90,82
303,3,0:00.0,,B. Portis misses 2-pt layup at rim,90,82
304,3,0:00.0,,Offensive rebound by B. Portis,90,82
305,3,0:00.0,,B. Portis misses 2-pt layup at rim,90,82
306,3,0:00.0,,Offensive rebound by B. Portis,90,82
307,4,11:42.0,S. Muhammad misses 2-pt jump shot from 4 ft,,90,82
308,4,11:40.0,,Defensive rebound by N. Vonleh,90,82
309,4,11:23.0,,B. Portis misses 2-pt jump shot from 3 ft,90,82
310,4,11:21.0,Defensive rebound by S. Muhammad,,90,82
311,4,11:20.0,Personal foul by J. Grant (drawn by T. Maker),,90,82
312,4,11:16.0,T. Maker misses 3-pt jump shot from 25 ft,,90,82
313,4,11:12.0,,Defensive rebound by B. Portis,90,82
314,4,11:05.0,,B. Portis makes 2-pt dunk at rim (assist by J. Grant),90,84
315,4,10:52.0,Personal foul by D. Nwaba (drawn by B. Jennings),,90,84
316,4,10:52.0,,Technical foul by J. Grant,90,84
317,4,10:52.0,B. Jennings makes free throw 1 of 1,,91,84
318,4,10:52.0,K. Middleton enters the game for T. Snell,,91,84
319,4,10:40.0,J. Terry makes 3-pt jump shot from 27 ft (assist by K. Middleton),,94,84
320,4,10:23.0,,Personal foul by J. Terry (drawn by J. Grant),94,84
321,4,10:23.0,,C. Felício enters the game for N. Vonleh,94,84
322,4,10:16.0,,Turnover by C. Felício (lost ball; steal by S. Muhammad),94,84
323,4,10:16.0,S. Muhammad makes 2-pt layup at rim,,96,84
324,4,10:16.0,Shooting foul by D. Nwaba (drawn by S. Muhammad),,96,84
325,4,10:16.0,S. Muhammad makes free throw 1 of 1,,97,84
326,4,10:06.0,,R. Arcidiacono misses 3-pt jump shot from 25 ft,97,84
327,4,10:03.0,,Offensive rebound by D. Nwaba,97,84
328,4,9:54.0,,Shooting foul by J. Terry (drawn by D. Nwaba),97,84
329,4,9:54.0,,D. Nwaba makes free throw 1 of 2,97,85
330,4,9:54.0,,D. Nwaba makes free throw 2 of 2,97,86
331,4,9:38.0,Personal foul by B. Portis (drawn by T. Maker),,97,86
332,4,9:38.0,T. Maker makes free throw 1 of 2,,98,86
333,4,9:38.0,T. Maker misses free throw 2 of 2,,98,86
334,4,9:35.0,,Defensive rebound by C. Felício,98,86
335,4,9:29.0,,C. Felício makes 2-pt dunk from 1 ft (assist by R. Arcidiacono),98,88
336,4,9:29.0,,Shooting foul by T. Maker (drawn by C. Felício),98,88
337,4,9:29.0,,C. Felício makes free throw 1 of 1,98,89
338,4,9:13.0,B. Jennings misses 3-pt jump shot from 22 ft,,98,89
339,4,9:06.0,,Defensive rebound by R. Arcidiacono,98,89
340,4,8:55.0,,Turnover by D. Nwaba (lost ball; steal by K. Middleton),98,89
341,4,8:55.0,S. Muhammad makes 2-pt dunk at rim (assist by B. Jennings),,100,89
342,4,8:55.0,,Chicago full timeout,100,89
343,4,8:44.0,,Personal foul by T. Maker (drawn by C. Felício),100,89
344,4,8:38.0,,B. Portis misses 3-pt jump shot from 25 ft,100,89
345,4,8:35.0,Defensive rebound by B. Jennings,,100,89
346,4,8:18.0,T. Maker makes 2-pt dunk at rim,,102,89
347,4,8:18.0,Shooting foul by B. Portis (drawn by T. Maker),,102,89
348,4,8:18.0,T. Maker misses free throw 1 of 1,,102,89
349,4,8:15.0,,Defensive rebound by C. Felício,102,89
350,4,8:01.0,,B. Portis makes 3-pt jump shot from 22 ft (assist by J. Grant),102,92
351,4,7:37.0,J. Terry misses 3-pt jump shot from 23 ft,,102,92
352,4,7:36.0,Offensive rebound by Team,,102,92
353,4,7:27.0,K. Middleton misses 3-pt jump shot from 24 ft,,102,92
354,4,7:24.0,,Defensive rebound by D. Nwaba,102,92
355,4,7:18.0,,Turnover by D. Nwaba (bad pass; steal by T. Maker),102,92
356,4,7:09.0,B. Jennings misses 2-pt jump shot from 5 ft,,102,92
357,4,7:04.0,Offensive rebound by T. Maker,,102,92
358,4,7:04.0,T. Maker misses 2-pt layup at rim,,102,92
359,4,7:04.0,,Defensive rebound by R. Arcidiacono,102,92
360,4,7:04.0,,C. Payne enters the game for J. Grant,102,92
361,4,7:04.0,,D. Valentine enters the game for R. Arcidiacono,102,92
362,4,6:54.0,,Shooting foul by T. Maker (drawn by D. Nwaba),102,92
363,4,6:54.0,,D. Nwaba makes free throw 1 of 2,102,93
364,4,6:54.0,,N. Vonleh enters the game for B. Portis,102,93
365,4,6:54.0,E. Bledsoe enters the game for J. Terry,,102,93
366,4,6:54.0,J. Henson enters the game for T. Maker,,102,93
367,4,6:54.0,T. Snell enters the game for B. Jennings,,102,93
368,4,6:54.0,,D. Nwaba makes free throw 2 of 2,102,94
369,4,6:40.0,K. Middleton makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),,105,94
370,4,6:16.0,,C. Felício misses 2-pt layup from 2 ft (block by J. Henson),105,94
371,4,6:13.0,Defensive rebound by J. Henson,,105,94
372,4,6:02.0,J. Henson misses 2-pt layup from 1 ft (block by D. Valentine),,105,94
373,4,6:00.0,,Defensive rebound by C. Felício,105,94
374,4,5:58.0,,D. Nwaba misses 2-pt layup at rim,105,94
375,4,5:55.0,Defensive rebound by S. Muhammad,,105,94
376,4,5:44.0,K. Middleton misses 2-pt jump shot from 2 ft,,105,94
377,4,5:44.0,Offensive rebound by J. Henson,,105,94
378,4,5:44.0,J. Henson makes 2-pt dunk at rim,,107,94
379,4,5:44.0,,Chicago full timeout,107,94
380,4,5:44.0,,J. Grant enters the game for D. Nwaba,107,94
381,4,5:25.0,,C. Payne misses 2-pt layup from 4 ft (block by S. Muhammad),107,94
382,4,5:25.0,,Offensive rebound by Team,107,94
