,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,LA CLIPPERS_ACTION,GOLDEN STATE_SCORE,LA CLIPPERS_SCORE
77,1,3:15.0,,W. Johnson enters the game for D. Jordan,26,18
78,1,3:15.0,,M. Harrell enters the game for C. Williams,26,18
79,1,3:15.0,N. Young enters the game for A. Iguodala,,26,18
80,1,3:15.0,P. McCaw enters the game for K. Thompson,,26,18
81,1,3:02.0,D. Green misses 2-pt jump shot from 12 ft,,26,18
82,1,2:59.0,,Defensive rebound by B. Griffin,26,18
83,1,2:54.0,,Shooting block foul by N. Young (drawn by B. Griffin),26,18
84,1,2:54.0,,B. Griffin makes free throw 1 of 2,26,19
85,1,2:54.0,,B. Griffin makes free throw 2 of 2,26,20
86,1,2:42.0,P. McCaw misses 2-pt layup from 2 ft,,26,20
87,1,2:42.0,Offensive rebound by J. McGee,,26,20
88,1,2:42.0,J. McGee makes 2-pt layup at rim,,28,20
89,1,2:42.0,Shooting foul by W. Johnson (drawn by J. McGee),,28,20
90,1,2:42.0,J. McGee makes free throw 1 of 1,,29,20
91,1,2:23.0,,Turnover by B. Griffin (bad pass; steal by N. Young),29,20
92,1,2:16.0,N. Young misses 2-pt jump shot from 22 ft,,29,20
93,1,2:14.0,Offensive rebound by S. Curry,,29,20
94,1,2:11.0,D. Green misses 2-pt dunk from 2 ft (block by M. Harrell),,29,20
95,1,2:11.0,,Defensive rebound by T. Wallace,29,20
96,1,2:11.0,Technical foul by D. Green,,29,20
97,1,2:11.0,,L. Williams makes technical free throw,29,21
98,1,2:11.0,,W. Reed enters the game for B. Griffin,29,21
99,1,2:11.0,K. Looney enters the game for D. Green,,29,21
100,1,1:58.0,,M. Harrell misses 2-pt hook shot from 3 ft,29,21
101,1,1:58.0,Defensive rebound by J. McGee,,29,21
102,1,1:42.0,P. McCaw misses 3-pt jump shot from 23 ft,,29,21
103,1,1:42.0,Offensive rebound by K. Looney,,29,21
104,1,1:39.0,O. Casspi enters the game for J. McGee,,29,21
105,1,1:30.0,Defensive rebound by N. Young,,29,21
106,1,1:30.0,Turnover by S. Curry (bad pass; steal by W. Johnson),,29,21
107,1,1:25.0,,Turnover by W. Johnson (bad pass; steal by S. Curry),29,21
108,1,1:18.0,Personal foul by M. Harrell (drawn by O. Casspi),,29,21
109,1,1:18.0,O. Casspi makes free throw 1 of 2,,30,21
110,1,1:18.0,O. Casspi makes free throw 2 of 2,,31,21
111,1,0:58.0,,T. Wallace makes 2-pt jump shot from 4 ft,31,23
112,1,0:52.0,N. Young misses 3-pt jump shot from 24 ft,,31,23
113,1,0:48.0,,Defensive rebound by T. Wallace,31,23
114,1,0:48.0,,Personal foul by N. Young (drawn by T. Wallace),31,23
115,1,0:42.0,,Shooting foul by O. Casspi (drawn by L. Williams),31,23
116,1,0:42.0,,L. Williams makes free throw 1 of 2,31,24
117,1,0:42.0,,L. Williams makes free throw 2 of 2,31,25
118,1,0:30.0,N. Young misses 3-pt jump shot from 22 ft,,31,25
119,1,0:27.0,,Defensive rebound by M. Harrell,31,25
120,1,0:08.0,,L. Williams makes 3-pt jump shot from 23 ft,31,28
121,1,0:01.0,S. Curry misses 3-pt jump shot from 25 ft,,31,28
122,1,0:00.0,Offensive rebound by Team,,31,28
123,2,11:48.0,,T. Wallace misses 2-pt hook shot from 13 ft,31,28
124,2,11:44.0,Defensive rebound by S. Livingston,,31,28
125,2,11:29.0,D. West makes 2-pt jump shot from 15 ft (assist by K. Thompson),,33,28
126,2,11:23.0,,Shooting foul by D. West (drawn by L. Williams),33,28
127,2,11:23.0,,L. Williams makes free throw 1 of 2,33,29
128,2,11:23.0,,L. Williams makes free throw 2 of 2,33,30
129,2,11:11.0,Turnover by K. Thompson (bad pass),,33,30
130,2,11:01.0,,Personal foul by K. Looney (drawn by M. Harrell),33,30
131,2,10:55.0,,M. Harrell makes 2-pt hook shot from 6 ft,33,32
132,2,10:32.0,K. Thompson misses 2-pt layup from 3 ft (block by L. Williams),,33,32
133,2,10:25.0,Offensive rebound by K. Thompson,,33,32
134,2,10:25.0,K. Thompson misses 2-pt layup at rim,,33,32
135,2,10:25.0,,Defensive rebound by W. Johnson,33,32
136,2,10:23.0,,T. Wallace misses 2-pt layup from 2 ft,33,32
137,2,10:23.0,Defensive rebound by O. Casspi,,33,32
138,2,10:11.0,D. West makes 2-pt jump shot from 15 ft (assist by K. Thompson),,35,32
139,2,9:48.0,,W. Reed makes 2-pt dunk from 1 ft (assist by L. Williams),35,34
140,2,9:35.0,S. Livingston makes 2-pt layup from 1 ft (assist by K. Looney),,37,34
141,2,9:27.0,,Shooting foul by K. Looney (drawn by T. Wallace),37,34
142,2,9:27.0,,T. Wallace makes free throw 1 of 2,37,35
143,2,9:27.0,,T. Wallace makes free throw 2 of 2,37,36
144,2,9:16.0,Personal foul by W. Reed (drawn by D. West),,37,36
145,2,9:11.0,Shooting foul by T. Wallace (drawn by D. West),,37,36
146,2,9:11.0,D. West makes free throw 1 of 2,,38,36
147,2,9:11.0,D. West makes free throw 2 of 2,,39,36
148,2,8:59.0,,Turnover by M. Harrell (traveling),39,36
149,2,8:39.0,D. West misses 2-pt hook shot from 2 ft (block by W. Reed),,39,36
150,2,8:36.0,,Defensive rebound by W. Johnson,39,36
151,2,8:35.0,,Shooting foul by O. Casspi (drawn by W. Reed),39,36
152,2,8:35.0,,W. Reed makes free throw 1 of 2,39,37
153,2,8:35.0,,W. Reed misses free throw 2 of 2,39,37
154,2,8:32.0,Defensive rebound by O. Casspi,,39,37
155,2,8:13.0,S. Livingston makes 2-pt layup from 1 ft (assist by O. Casspi),,41,37
156,2,7:55.0,,W. Johnson misses 2-pt layup from 2 ft,41,37
157,2,7:52.0,Defensive rebound by D. West,,41,37
158,2,7:44.0,O. Casspi misses 2-pt jump shot from 9 ft,,41,37
159,2,7:42.0,,Defensive rebound by W. Reed,41,37
160,2,7:36.0,,W. Reed makes 2-pt dunk from 1 ft (assist by T. Wallace),41,39
161,2,7:22.0,D. West makes 2-pt jump shot from 13 ft (assist by S. Livingston),,43,39
162,2,7:11.0,,Turnover by L. Williams (bad pass; steal by D. West),43,39
163,2,7:01.0,O. Casspi misses 3-pt jump shot from 25 ft,,43,39
164,2,6:57.0,Offensive rebound by K. Thompson,,43,39
165,2,6:57.0,Shooting foul by W. Reed (drawn by O. Casspi),,43,39
166,2,6:57.0,,LA Clippers full timeout,43,39
167,2,6:57.0,,S. Dekker enters the game for T. Wallace,43,39
168,2,6:57.0,,C. Williams enters the game for W. Johnson,43,39
169,2,6:57.0,,D. Jordan enters the game for W. Reed,43,39
170,2,6:57.0,D. Green enters the game for K. Looney,,43,39
171,2,6:57.0,O. Casspi makes free throw 1 of 2,,44,39
172,2,6:57.0,O. Casspi makes free throw 2 of 2,,45,39
173,2,6:42.0,,L. Williams misses 2-pt jump shot from 16 ft,45,39
174,2,6:42.0,,Offensive rebound by Team,45,39
175,2,6:42.0,Loose ball foul by D. West (drawn by D. Jordan),,45,39
176,2,6:42.0,,D. Jordan makes free throw 1 of 2,45,40
177,2,6:42.0,A. Iguodala enters the game for O. Casspi,,45,40
178,2,6:42.0,,D. Jordan makes free throw 2 of 2,45,41
179,2,6:32.0,K. Thompson misses 3-pt jump shot from 25 ft,,45,41
180,2,6:30.0,Offensive rebound by Team,,45,41
181,2,6:28.0,Turnover by D. Green (bad pass; steal by C. Williams),,45,41
182,2,6:24.0,,C. Williams misses 2-pt jump shot from 15 ft,45,41
183,2,6:24.0,Defensive rebound by Team,,45,41
184,2,6:24.0,,Loose ball foul by D. Jordan (drawn by D. West),45,41
185,2,6:15.0,Turnover by D. Green (lost ball; steal by L. Williams),,45,41
186,2,6:11.0,,Turnover by L. Williams (bad pass; steal by S. Livingston),45,41
187,2,6:04.0,S. Livingston misses 2-pt jump shot from 19 ft,,45,41
188,2,6:04.0,Offensive rebound by D. Green,,45,41
189,2,6:01.0,D. Green misses 2-pt layup at rim,,45,41
190,2,6:01.0,Offensive rebound by D. Green,,45,41
191,2,5:59.0,D. Green misses 2-pt layup at rim,,45,41
192,2,5:58.0,Offensive rebound by D. Green,,45,41
193,2,5:58.0,D. Green misses 2-pt layup at rim,,45,41
194,2,5:58.0,,Defensive rebound by M. Harrell,45,41
195,2,5:56.0,,S. Dekker makes 2-pt jump shot from 12 ft (assist by M. Harrell),45,43
196,2,5:56.0,Golden State full timeout,,45,43
197,2,5:56.0,S. Curry enters the game for K. Thompson,,45,43
198,2,5:56.0,P. McCaw enters the game for S. Livingston,,45,43
199,2,5:40.0,D. West makes 2-pt jump shot from 12 ft (assist by D. Green),,47,43
200,2,5:20.0,,L. Williams makes 2-pt jump shot from 10 ft,47,45
201,2,5:07.0,D. Green misses 3-pt jump shot from 23 ft,,47,45
202,2,5:07.0,Offensive rebound by S. Curry,,47,45
203,2,5:00.0,S. Curry misses 2-pt jump shot from 14 ft,,47,45
204,2,5:00.0,,Defensive rebound by D. Jordan,47,45
205,2,4:49.0,,Turnover by C. Williams (bad pass),47,45
206,2,4:37.0,S. Curry makes 2-pt layup at rim,,49,45
207,2,4:26.0,,M. Harrell makes 2-pt jump shot from 2 ft,49,47
208,2,4:26.0,,Shooting foul by S. Curry (drawn by M. Harrell),49,47
209,2,4:26.0,,J. Evans enters the game for C. Williams,49,47
210,2,4:26.0,J. Bell enters the game for D. West,,49,47
211,2,4:26.0,,M. Harrell makes free throw 1 of 1,49,48
212,2,4:19.0,Personal foul by J. Evans (drawn by S. Curry),,49,48
213,2,4:19.0,S. Curry misses free throw 1 of 2,,49,48
214,2,4:19.0,Offensive rebound by Team,,49,48
215,2,4:19.0,S. Curry makes free throw 2 of 2,,50,48
216,2,4:09.0,,J. Evans misses 2-pt jump shot from 9 ft,50,48
217,2,4:06.0,Defensive rebound by S. Curry,,50,48
218,2,4:04.0,A. Iguodala misses 2-pt layup from 1 ft,,50,48
219,2,4:04.0,,Defensive rebound by J. Evans,50,48
220,2,3:52.0,,L. Williams misses 3-pt jump shot from 23 ft,50,48
221,2,3:50.0,Defensive rebound by S. Curry,,50,48
222,2,3:44.0,J. Bell misses 2-pt layup from 2 ft,,50,48
223,2,3:41.0,,Defensive rebound by D. Jordan,50,48
224,2,3:38.0,,M. Harrell misses 2-pt layup from 2 ft,50,48
225,2,3:38.0,,Offensive rebound by S. Dekker,50,48
226,2,3:30.0,,S. Dekker makes 2-pt layup at rim,50,50
227,2,3:23.0,S. Curry misses 3-pt jump shot from 26 ft,,50,50
228,2,3:19.0,,Defensive rebound by S. Dekker,50,50
229,2,3:02.0,,J. Evans misses 2-pt jump shot from 14 ft,50,50
230,2,2:59.0,Defensive rebound by D. Green,,50,50
231,2,2:59.0,Shooting foul by S. Dekker (drawn by A. Iguodala),,50,50
232,2,2:59.0,A. Iguodala makes free throw 1 of 2,,51,50
233,2,2:59.0,,C. Williams enters the game for L. Williams,51,50
234,2,2:59.0,K. Thompson enters the game for P. McCaw,,51,50
235,2,2:59.0,A. Iguodala makes free throw 2 of 2,,52,50
236,2,2:45.0,,J. Evans misses 2-pt jump shot from 2 ft,52,50
237,2,2:42.0,Defensive rebound by A. Iguodala,,52,50
238,2,2:39.0,K. Thompson misses 3-pt jump shot from 26 ft,,52,50
239,2,2:34.0,,Defensive rebound by M. Harrell,52,50
240,2,2:33.0,,Shooting foul by K. Thompson (drawn by D. Jordan),52,50
241,2,2:33.0,,D. Jordan misses free throw 1 of 2,52,50
242,2,2:33.0,,Offensive rebound by Team,52,50
243,2,2:33.0,,D. Jordan makes free throw 2 of 2,52,51
244,2,2:14.0,S. Curry makes 3-pt jump shot from 26 ft (assist by A. Iguodala),,55,51
245,2,1:50.0,,Turnover by D. Jordan (offensive goaltending),55,51
246,2,1:27.0,S. Curry misses 3-pt jump shot from 27 ft,,55,51
247,2,1:24.0,,Defensive rebound by M. Harrell,55,51
248,2,1:21.0,,J. Evans misses 2-pt jump shot from 18 ft,55,51
249,2,1:18.0,Defensive rebound by J. Bell,,55,51
250,2,1:06.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by J. Bell),,58,51
251,2,0:48.0,,D. Jordan makes 2-pt dunk from 2 ft (assist by C. Williams),58,53
252,2,0:40.0,Shooting foul by J. Evans (drawn by S. Curry),,58,53
253,2,0:40.0,S. Curry makes free throw 1 of 2,,59,53
254,2,0:40.0,,L. Williams enters the game for J. Evans,59,53
255,2,0:40.0,S. Curry makes free throw 2 of 2,,60,53
256,2,0:36.0,,Turnover by L. Williams (bad pass; steal by A. Iguodala),60,53
257,2,0:33.0,S. Curry makes 2-pt layup from 1 ft (assist by A. Iguodala),,62,53
258,2,0:11.0,,L. Williams misses 3-pt jump shot from 26 ft,62,53
259,2,0:09.0,Defensive rebound by A. Iguodala,,62,53
260,2,0:05.0,S. Curry makes 2-pt layup from 2 ft (assist by A. Iguodala),,64,53
261,2,0:00.0,,L. Williams makes 2-pt jump shot from 3 ft,64,55
262,3,11:42.0,,J. Evans misses 2-pt jump shot from 19 ft,64,55
263,3,11:40.0,Defensive rebound by D. Green,,64,55
264,3,11:25.0,Turnover by A. Iguodala (bad pass; steal by W. Johnson),,64,55
265,3,11:20.0,,C. Williams makes 2-pt layup from 1 ft (assist by J. Evans),64,57
266,3,11:07.0,D. Green makes 2-pt jump shot from 2 ft (assist by S. Curry),,66,57
267,3,11:07.0,Shooting block foul by J. Evans (drawn by D. Green),,66,57
268,3,11:07.0,D. Green misses free throw 1 of 1,,66,57
269,3,11:06.0,Offensive rebound by Team,,66,57
270,3,10:57.0,K. Thompson misses 3-pt jump shot from 24 ft,,66,57
271,3,10:54.0,Offensive rebound by Team,,66,57
272,3,10:54.0,,T. Wallace enters the game for J. Evans,66,57
273,3,10:48.0,K. Thompson makes 2-pt jump shot from 19 ft (assist by D. Green),,68,57
274,3,10:48.0,,LA Clippers full timeout,68,57
275,3,10:32.0,,C. Williams misses 3-pt jump shot from 29 ft,68,57
276,3,10:29.0,Defensive rebound by A. Iguodala,,68,57
277,3,10:29.0,Turnover by A. Iguodala (bad pass),,68,57
278,3,10:06.0,,S. Dekker misses 2-pt hook shot from 6 ft,68,57
279,3,10:06.0,,Offensive rebound by D. Jordan,68,57
280,3,10:06.0,,D. Jordan makes 2-pt layup at rim,68,59
281,3,10:06.0,,Shooting foul by Z. Pachulia (drawn by D. Jordan),68,59
282,3,10:06.0,,L. Williams enters the game for W. Johnson,68,59
283,3,10:06.0,,D. Jordan misses free throw 1 of 1,68,59
284,3,10:03.0,Defensive rebound by D. Green,,68,59
285,3,9:49.0,Z. Pachulia makes 2-pt layup from 1 ft (assist by K. Thompson),,70,59
286,3,9:30.0,,Turnover by L. Williams (bad pass; steal by K. Thompson),70,59
287,3,9:19.0,K. Thompson misses 3-pt jump shot from 25 ft,,70,59
288,3,9:17.0,Offensive rebound by Z. Pachulia,,70,59
289,3,9:15.0,K. Thompson misses 2-pt jump shot from 17 ft,,70,59
290,3,9:12.0,,Defensive rebound by D. Jordan,70,59
291,3,8:52.0,,Turnover by L. Williams (bad pass; steal by Z. Pachulia),70,59
292,3,8:41.0,S. Curry makes 3-pt jump shot from 26 ft (assist by A. Iguodala),,73,59
293,3,8:32.0,,S. Dekker misses 3-pt jump shot from 26 ft,73,59
294,3,8:29.0,Defensive rebound by D. Green,,73,59
295,3,8:24.0,Turnover by S. Curry (bad pass),,73,59
296,3,8:24.0,,M. Harrell enters the game for S. Dekker,73,59
297,3,8:01.0,,L. Williams misses 2-pt jump shot from 17 ft,73,59
298,3,8:00.0,,Offensive rebound by Team,73,59
299,3,7:53.0,,Personal foul by S. Curry (drawn by T. Wallace),73,59
300,3,7:53.0,,S. Thornwell enters the game for C. Williams,73,59
301,3,7:44.0,,L. Williams misses 2-pt layup from 1 ft,73,59
302,3,7:36.0,,Offensive rebound by D. Jordan,73,59
303,3,7:36.0,,D. Jordan makes 2-pt layup at rim,73,61
304,3,7:26.0,Shooting foul by T. Wallace (drawn by S. Curry),,73,61
305,3,7:26.0,S. Curry makes free throw 1 of 2,,74,61
306,3,7:26.0,S. Curry makes free throw 2 of 2,,75,61
307,3,7:08.0,,S. Thornwell misses 2-pt jump shot from 5 ft,75,61
308,3,7:05.0,Defensive rebound by S. Curry,,75,61
309,3,7:03.0,Personal foul by D. Jordan (drawn by A. Iguodala),,75,61
310,3,6:47.0,Z. Pachulia misses 2-pt layup from 2 ft,,75,61
311,3,6:42.0,Offensive rebound by D. Green,,75,61
312,3,6:42.0,D. Green misses 2-pt layup at rim,,75,61
313,3,6:42.0,,Defensive rebound by L. Williams,75,61
314,3,6:40.0,,M. Harrell makes 2-pt layup from 2 ft (assist by L. Williams),75,63
315,3,6:27.0,K. Thompson misses 3-pt jump shot from 26 ft,,75,63
316,3,6:27.0,Offensive rebound by Team,,75,63
317,3,6:27.0,,Loose ball foul by D. Jordan (drawn by Z. Pachulia),75,63
318,3,6:10.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by A. Iguodala),,78,63
319,3,5:54.0,,S. Thornwell misses 3-pt jump shot from 24 ft,78,63
320,3,5:52.0,Defensive rebound by Z. Pachulia,,78,63
321,3,5:49.0,Shooting foul by S. Thornwell (drawn by S. Curry),,78,63
322,3,5:49.0,S. Curry makes free throw 1 of 3,,79,63
323,3,5:49.0,S. Curry makes free throw 2 of 3,,80,63
324,3,5:49.0,S. Curry makes free throw 3 of 3,,81,63
325,3,5:42.0,,Personal foul by K. Thompson (drawn by L. Williams),81,63
326,3,5:36.0,,Shooting foul by D. Green (drawn by D. Jordan),81,63
327,3,5:36.0,Violation by D. Green (lane),,81,63
328,3,5:36.0,,D. Jordan makes free throw 1 of 2,81,64
329,3,5:36.0,,D. Jordan makes free throw 2 of 2,81,65
330,3,5:25.0,Personal foul by S. Thornwell (drawn by D. Green),,81,65
331,3,5:25.0,D. Green misses free throw 1 of 2,,81,65
332,3,5:25.0,Offensive rebound by Team,,81,65
333,3,5:25.0,D. Green misses free throw 2 of 2,,81,65
334,3,5:22.0,,Defensive rebound by D. Jordan,81,65
335,3,5:15.0,,T. Wallace makes 2-pt jump shot from 6 ft (assist by L. Williams),81,67
336,3,4:58.0,S. Curry makes 3-pt jump shot from 27 ft,,84,67
337,3,4:53.0,,Personal foul by D. Green (drawn by L. Williams),84,67
338,3,4:53.0,,L. Williams makes free throw 1 of 2,84,68
339,3,4:53.0,J. McGee enters the game for Z. Pachulia,,84,68
340,3,4:53.0,,L. Williams makes free throw 2 of 2,84,69
341,3,4:43.0,Personal foul by S. Thornwell (drawn by J. McGee),,84,69
342,3,4:43.0,J. McGee makes free throw 1 of 2,,85,69
343,3,4:43.0,N. Young enters the game for A. Iguodala,,85,69
344,3,4:43.0,J. McGee misses free throw 2 of 2,,85,69
345,3,4:41.0,,Defensive rebound by M. Harrell,85,69
346,3,4:26.0,,M. Harrell misses 2-pt layup from 1 ft,85,69
347,3,4:18.0,,Offensive rebound by D. Jordan,85,69
348,3,4:18.0,,D. Jordan misses 2-pt layup at rim,85,69
349,3,4:18.0,,Offensive rebound by D. Jordan,85,69
350,3,4:14.0,,D. Jordan makes 2-pt dunk at rim,85,71
351,3,4:14.0,S. Curry makes 3-pt jump shot from 26 ft,,88,71
352,3,4:14.0,,LA Clippers full timeout,88,71
353,3,4:14.0,,J. Evans enters the game for S. Thornwell,88,71
354,3,4:14.0,P. McCaw enters the game for K. Thompson,,88,71
355,3,3:58.0,,Turnover by M. Harrell (out of bounds lost ball),88,71
356,3,3:47.0,D. Green makes 2-pt layup from 1 ft (assist by S. Curry),,90,71
357,3,3:35.0,,L. Williams misses 2-pt jump shot from 2 ft,90,71
358,3,3:35.0,,Offensive rebound by Team,90,71
359,3,3:32.0,,T. Wallace misses 2-pt jump shot from 14 ft,90,71
360,3,3:32.0,Defensive rebound by D. Green,,90,71
361,3,3:23.0,N. Young makes 3-pt jump shot from 22 ft (assist by P. McCaw),,93,71
362,3,3:12.0,,Offensive foul by M. Harrell (drawn by D. Green),93,71
363,3,3:12.0,,Turnover by M. Harrell (offensive foul),93,71
364,3,3:12.0,,W. Reed enters the game for D. Jordan,93,71
365,3,3:04.0,S. Curry misses 3-pt jump shot from 27 ft,,93,71
366,3,2:59.0,Offensive rebound by N. Young,,93,71
367,3,2:54.0,J. McGee makes 2-pt dunk at rim (assist by D. Green),,95,71
368,3,2:47.0,,Turnover by T. Wallace (bad pass; steal by S. Curry),95,71
369,3,2:46.0,Personal take foul by L. Williams (drawn by S. Curry),,95,71
370,3,2:46.0,S. Curry makes free throw 1 of 2,,96,71
371,3,2:46.0,S. Curry makes free throw 2 of 2,,97,71
372,3,2:34.0,,Turnover by M. Harrell (bad pass; steal by P. McCaw),97,71
373,3,2:28.0,N. Young misses 3-pt jump shot from 24 ft,,97,71
374,3,2:23.0,Offensive rebound by J. McGee,,97,71
375,3,2:21.0,N. Young makes 3-pt jump shot from 23 ft (assist by D. Green),,100,71
376,3,2:10.0,,L. Williams makes 2-pt jump shot from 4 ft,100,73
377,3,1:59.0,Shooting foul by T. Wallace (drawn by J. McGee),,100,73
378,3,1:59.0,J. McGee makes free throw 1 of 2,,101,73
379,3,1:59.0,,C. Williams enters the game for L. Williams,101,73
380,3,1:59.0,J. McGee misses free throw 2 of 2,,101,73
381,3,1:57.0,,Defensive rebound by M. Harrell,101,73
382,3,1:33.0,,W. Reed misses 2-pt jump shot from 3 ft,101,73
383,3,1:30.0,Defensive rebound by D. Green,,101,73
384,3,1:16.0,S. Curry misses 3-pt jump shot from 25 ft,,101,73
385,3,1:14.0,,Defensive rebound by M. Harrell,101,73
386,3,1:11.0,,Turnover by J. Evans (lost ball; steal by S. Curry),101,73
387,3,1:06.0,S. Curry misses 2-pt layup from 2 ft (block by M. Harrell),,101,73
388,3,1:06.0,Offensive rebound by Team,,101,73
389,3,0:55.0,J. McGee makes 2-pt dunk from 2 ft (assist by N. Young),,103,73
390,3,0:37.0,,T. Wallace misses 2-pt jump shot from 18 ft,103,73
391,3,0:34.0,Defensive rebound by P. McCaw,,103,73
392,3,0:28.0,S. Curry misses 3-pt jump shot from 25 ft,,103,73
