,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,BOSTON_ACTION,CHARLOTTE_SCORE,BOSTON_SCORE
71,1,3:41.0,,Turnover by J. Brown (offensive foul),15,7
72,1,3:41.0,D. Bacon enters the game for M. Kidd-Gilchrist,,15,7
73,1,3:27.0,J. Lamb makes 2-pt jump shot from 10 ft (assist by K. Walker),,17,7
74,1,3:07.0,,Turnover by J. Brown (lost ball; steal by J. Lamb),17,7
75,1,3:03.0,J. Lamb misses 2-pt layup from 3 ft,,17,7
76,1,2:59.0,,Defensive rebound by M. Smart,17,7
77,1,2:52.0,,M. Smart misses 2-pt layup from 2 ft,17,7
78,1,2:46.0,,Offensive rebound by D. Theis,17,7
79,1,2:46.0,,D. Theis makes 2-pt layup at rim,17,9
80,1,2:38.0,Shooting foul by M. Smart (drawn by C. Zeller),,17,9
81,1,2:38.0,C. Zeller misses free throw 1 of 2,,17,9
82,1,2:38.0,Offensive rebound by Team,,17,9
83,1,2:38.0,M. Monk enters the game for J. Lamb,,17,9
84,1,2:38.0,C. Zeller misses free throw 2 of 2,,17,9
85,1,2:36.0,,Defensive rebound by J. Brown,17,9
86,1,2:18.0,,M. Smart misses 2-pt jump shot from 9 ft,17,9
87,1,2:16.0,Defensive rebound by D. Bacon,,17,9
88,1,2:06.0,Shooting foul by S. Ojeleye (drawn by F. Kaminsky),,17,9
89,1,2:06.0,F. Kaminsky makes free throw 1 of 2,,18,9
90,1,2:06.0,,A. Nader enters the game for J. Brown,18,9
91,1,2:06.0,M. Carter-Williams enters the game for K. Walker,,18,9
92,1,2:06.0,F. Kaminsky misses free throw 2 of 2,,18,9
93,1,2:03.0,,Defensive rebound by S. Ojeleye,18,9
94,1,1:44.0,,Turnover by T. Rozier (lost ball; steal by M. Carter-Williams),18,9
95,1,1:41.0,Shooting foul by D. Theis (drawn by C. Zeller),,18,9
96,1,1:41.0,C. Zeller misses free throw 1 of 2,,18,9
97,1,1:41.0,Offensive rebound by Team,,18,9
98,1,1:41.0,C. Zeller makes free throw 2 of 2,,19,9
99,1,1:29.0,,M. Smart misses 3-pt jump shot from 25 ft,19,9
100,1,1:25.0,Defensive rebound by C. Zeller,,19,9
101,1,1:13.0,D. Bacon makes 2-pt jump shot from 18 ft (assist by M. Carter-Williams),,21,9
102,1,0:54.0,,Offensive foul by D. Theis (drawn by M. Monk),21,9
103,1,0:54.0,,Turnover by D. Theis (offensive foul),21,9
104,1,0:39.0,F. Kaminsky makes 2-pt layup from 2 ft,,23,9
105,1,0:29.0,,S. Ojeleye misses 3-pt jump shot from 24 ft,23,9
106,1,0:25.0,Defensive rebound by M. Monk,,23,9
107,1,0:20.0,M. Monk makes 3-pt jump shot from 26 ft,,26,9
108,1,0:01.0,,M. Smart makes 2-pt jump shot from 17 ft,26,11
109,1,0:00.0,M. Monk misses 3-pt jump shot from 51 ft,,26,11
110,1,0:00.0,Offensive rebound by Team,,26,11
111,2,11:50.0,Offensive foul by D. Howard (drawn by T. Rozier),,26,11
112,2,11:50.0,Turnover by D. Howard (offensive foul),,26,11
113,2,11:26.0,,S. Larkin makes 2-pt layup from 1 ft,26,13
114,2,11:01.0,M. Monk misses 3-pt jump shot from 28 ft,,26,13
115,2,10:57.0,Offensive rebound by C. Zeller,,26,13
116,2,10:51.0,D. Howard makes 2-pt layup from 1 ft (assist by M. Carter-Williams),,28,13
117,2,10:33.0,,Shooting foul by M. Carter-Williams (drawn by T. Rozier),28,13
118,2,10:33.0,,T. Rozier makes free throw 1 of 3,28,14
119,2,10:33.0,,T. Rozier makes free throw 2 of 3,28,15
120,2,10:33.0,,A. Baynes enters the game for D. Theis,28,15
121,2,10:33.0,,T. Rozier makes free throw 3 of 3,28,16
122,2,10:23.0,Personal foul by T. Rozier (drawn by M. Carter-Williams),,28,16
123,2,10:17.0,M. Carter-Williams misses 2-pt jump shot from 10 ft,,28,16
124,2,10:15.0,,Defensive rebound by A. Nader,28,16
125,2,10:04.0,,J. Tatum makes 2-pt jump shot from 6 ft,28,18
126,2,9:47.0,M. Monk misses 3-pt jump shot from 28 ft,,28,18
127,2,9:44.0,,Defensive rebound by T. Rozier,28,18
128,2,9:38.0,,S. Larkin makes 3-pt jump shot from 26 ft (assist by T. Rozier),28,21
129,2,9:15.0,D. Howard misses 2-pt hook shot from 5 ft,,28,21
130,2,9:12.0,Offensive rebound by C. Zeller,,28,21
131,2,9:12.0,C. Zeller makes 2-pt layup from 1 ft (assist by D. Howard),,30,21
132,2,9:12.0,Shooting foul by T. Rozier (drawn by C. Zeller),,30,21
133,2,9:12.0,C. Zeller misses free throw 1 of 1,,30,21
134,2,9:10.0,,Defensive rebound by A. Nader,30,21
135,2,8:59.0,,S. Larkin misses 2-pt jump shot from 9 ft,30,21
136,2,8:56.0,Defensive rebound by M. Carter-Williams,,30,21
137,2,8:50.0,M. Carter-Williams misses 2-pt layup from 1 ft,,30,21
138,2,8:50.0,Offensive rebound by C. Zeller,,30,21
139,2,8:47.0,C. Zeller misses 2-pt layup from 2 ft (block by A. Baynes),,30,21
140,2,8:47.0,,Defensive rebound by A. Nader,30,21
141,2,8:41.0,,T. Rozier misses 3-pt jump shot from 23 ft,30,21
142,2,8:41.0,Defensive rebound by Team,,30,21
143,2,8:39.0,F. Kaminsky enters the game for C. Zeller,,30,21
144,2,8:22.0,D. Bacon makes 2-pt jump shot from 14 ft (assist by D. Howard),,32,21
145,2,8:11.0,,J. Tatum makes 3-pt jump shot from 25 ft (assist by T. Rozier),32,24
146,2,7:54.0,Personal foul by J. Tatum (drawn by F. Kaminsky),,32,24
147,2,7:54.0,,M. Smart enters the game for T. Rozier,32,24
148,2,7:48.0,M. Monk misses 2-pt layup from 1 ft,,32,24
149,2,7:46.0,Offensive rebound by D. Howard,,32,24
150,2,7:45.0,Shooting foul by A. Nader (drawn by M. Monk),,32,24
151,2,7:45.0,Technical foul by D. Howard,,32,24
152,2,7:45.0,,M. Smart makes technical free throw,32,25
153,2,7:45.0,M. Monk makes free throw 1 of 2,,33,25
154,2,7:45.0,M. Monk makes free throw 2 of 2,,34,25
155,2,7:33.0,,S. Larkin makes 3-pt jump shot from 24 ft (assist by M. Smart),34,28
156,2,7:21.0,D. Bacon makes 2-pt jump shot from 13 ft (assist by M. Carter-Williams),,36,28
157,2,7:08.0,,Personal foul by M. Carter-Williams (drawn by M. Smart),36,28
158,2,7:08.0,M. Williams enters the game for D. Howard,,36,28
159,2,7:08.0,K. Walker enters the game for M. Carter-Williams,,36,28
160,2,7:00.0,,J. Tatum misses 2-pt jump shot from 20 ft,36,28
161,2,6:57.0,,Offensive rebound by A. Baynes,36,28
162,2,6:55.0,,Turnover by A. Baynes (bad pass; steal by M. Williams),36,28
163,2,6:43.0,F. Kaminsky makes 2-pt layup from 1 ft (assist by K. Walker),,38,28
164,2,6:23.0,,J. Tatum misses 3-pt jump shot from 23 ft,38,28
165,2,6:20.0,Defensive rebound by K. Walker,,38,28
166,2,6:08.0,F. Kaminsky makes 3-pt jump shot from 28 ft (assist by K. Walker),,41,28
167,2,5:49.0,,M. Smart misses 3-pt jump shot from 25 ft,41,28
168,2,5:45.0,Defensive rebound by K. Walker,,41,28
169,2,5:40.0,F. Kaminsky makes 3-pt jump shot from 28 ft (assist by K. Walker),,44,28
170,2,5:39.0,,Boston full timeout,44,28
171,2,5:39.0,,T. Rozier enters the game for J. Tatum,44,28
172,2,5:39.0,,D. Theis enters the game for S. Larkin,44,28
173,2,5:39.0,,J. Brown enters the game for A. Nader,44,28
174,2,5:39.0,,M. Morris enters the game for A. Baynes,44,28
175,2,5:39.0,M. Kidd-Gilchrist enters the game for D. Bacon,,44,28
176,2,5:24.0,,D. Theis misses 3-pt jump shot from 24 ft,44,28
177,2,5:20.0,Defensive rebound by M. Kidd-Gilchrist,,44,28
178,2,5:07.0,K. Walker makes 2-pt jump shot from 17 ft,,46,28
179,2,4:48.0,,J. Brown misses 2-pt layup from 2 ft,46,28
180,2,4:44.0,Defensive rebound by M. Kidd-Gilchrist,,46,28
181,2,4:37.0,K. Walker misses 2-pt jump shot from 14 ft,,46,28
182,2,4:34.0,,Defensive rebound by T. Rozier,46,28
183,2,4:31.0,,T. Rozier misses 2-pt layup from 2 ft (block by M. Kidd-Gilchrist),46,28
184,2,4:27.0,,Offensive rebound by M. Morris,46,28
185,2,4:25.0,,Shooting foul by M. Monk (drawn by J. Brown),46,28
186,2,4:25.0,,J. Brown misses free throw 1 of 2,46,28
187,2,4:25.0,,Offensive rebound by Team,46,28
188,2,4:25.0,,J. Brown makes free throw 2 of 2,46,29
189,2,4:11.0,M. Monk misses 2-pt jump shot from 7 ft,,46,29
190,2,4:09.0,,Defensive rebound by M. Morris,46,29
191,2,4:00.0,,T. Rozier makes 3-pt jump shot from 24 ft (assist by M. Smart),46,32
192,2,3:36.0,K. Walker misses 2-pt jump shot from 17 ft,,46,32
193,2,3:33.0,,Defensive rebound by M. Morris,46,32
194,2,3:22.0,,M. Morris misses 2-pt jump shot from 6 ft,46,32
195,2,3:20.0,Defensive rebound by M. Williams,,46,32
196,2,3:18.0,J. Lamb enters the game for M. Monk,,46,32
197,2,3:18.0,D. Howard enters the game for F. Kaminsky,,46,32
198,2,3:16.0,Personal take foul by D. Theis (drawn by D. Howard),,46,32
199,2,3:16.0,D. Howard makes free throw 1 of 2,,47,32
200,2,3:16.0,D. Howard misses free throw 2 of 2,,47,32
201,2,3:13.0,,Defensive rebound by M. Morris,47,32
202,2,3:04.0,,M. Smart makes 2-pt jump shot from 11 ft,47,34
203,2,2:57.0,Personal take foul by D. Theis (drawn by D. Howard),,47,34
204,2,2:57.0,Charlotte full timeout,,47,34
205,2,2:57.0,,G. Yabusele enters the game for D. Theis,47,34
206,2,2:57.0,D. Howard misses free throw 1 of 2,,47,34
207,2,2:57.0,Offensive rebound by Team,,47,34
208,2,2:57.0,D. Howard misses free throw 2 of 2,,47,34
209,2,2:55.0,,Defensive rebound by J. Brown,47,34
210,2,2:43.0,,M. Morris misses 2-pt jump shot from 15 ft,47,34
211,2,2:39.0,Defensive rebound by M. Williams,,47,34
212,2,2:38.0,Personal take foul by M. Morris (drawn by D. Howard),,47,34
213,2,2:38.0,D. Howard misses free throw 1 of 2,,47,34
214,2,2:38.0,Offensive rebound by Team,,47,34
215,2,2:38.0,D. Howard misses free throw 2 of 2,,47,34
216,2,2:37.0,,Defensive rebound by M. Morris,47,34
217,2,2:23.0,,T. Rozier makes 3-pt jump shot from 26 ft,47,37
218,2,2:06.0,J. Lamb makes 3-pt jump shot from 28 ft (assist by K. Walker),,50,37
219,2,1:51.0,,M. Smart misses 2-pt jump shot from 5 ft,50,37
220,2,1:48.0,Defensive rebound by D. Howard,,50,37
221,2,1:48.0,Away from play foul by G. Yabusele (drawn by D. Howard),,50,37
222,2,1:48.0,D. Howard misses free throw 1 of 1,,50,37
223,2,1:48.0,Offensive rebound by Team,,50,37
224,2,1:48.0,,A. Baynes enters the game for G. Yabusele,50,37
225,2,1:39.0,M. Kidd-Gilchrist makes 2-pt dunk from 2 ft (assist by K. Walker),,52,37
226,2,1:22.0,,J. Brown misses 3-pt jump shot from 27 ft,52,37
227,2,1:16.0,Defensive rebound by D. Howard,,52,37
228,2,1:06.0,M. Williams makes 2-pt hook shot from 5 ft (assist by K. Walker),,54,37
229,2,0:46.0,,T. Rozier misses 2-pt layup from 5 ft (block by D. Howard),54,37
230,2,0:45.0,,Offensive rebound by A. Baynes,54,37
231,2,0:45.0,,A. Baynes makes 2-pt layup from 2 ft,54,39
232,2,0:34.0,K. Walker misses 3-pt jump shot from 26 ft,,54,39
233,2,0:31.0,,Defensive rebound by T. Rozier,54,39
234,2,0:23.0,,J. Brown misses 3-pt jump shot from 25 ft,54,39
235,2,0:19.0,,Offensive rebound by A. Baynes,54,39
236,2,0:19.0,,Shooting foul by M. Williams (drawn by M. Morris),54,39
237,2,0:19.0,,M. Morris makes free throw 1 of 2,54,40
238,2,0:19.0,M. Monk enters the game for M. Kidd-Gilchrist,,54,40
239,2,0:19.0,,M. Morris makes free throw 2 of 2,54,41
240,2,0:03.0,Shooting foul by T. Rozier (drawn by K. Walker),,54,41
241,2,0:03.0,K. Walker makes free throw 1 of 3,,55,41
242,2,0:03.0,K. Walker makes free throw 2 of 3,,56,41
243,2,0:03.0,M. Kidd-Gilchrist enters the game for M. Monk,,56,41
244,2,0:03.0,K. Walker makes free throw 3 of 3,,57,41
245,2,0:00.0,,T. Rozier misses 3-pt jump shot from 37 ft,57,41
246,2,0:00.0,,Offensive rebound by Team,57,41
247,3,11:45.0,Turnover by K. Walker (bad pass; steal by A. Baynes),,57,41
248,3,11:40.0,,J. Brown misses 2-pt dunk from 3 ft,57,41
249,3,11:39.0,,Offensive rebound by A. Baynes,57,41
250,3,11:38.0,,A. Baynes makes 2-pt layup at rim,57,43
251,3,11:19.0,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by J. Lamb),,59,43
252,3,11:04.0,,A. Baynes misses 2-pt jump shot from 19 ft,59,43
253,3,11:02.0,Defensive rebound by J. Lamb,,59,43
254,3,10:49.0,J. Lamb makes 2-pt jump shot from 19 ft (assist by D. Howard),,61,43
255,3,10:27.0,,M. Smart misses 3-pt jump shot from 27 ft,61,43
256,3,10:25.0,,Offensive rebound by Team,61,43
257,3,10:23.0,,A. Baynes misses 2-pt jump shot from 17 ft,61,43
258,3,10:20.0,Defensive rebound by M. Williams,,61,43
259,3,10:08.0,Turnover by J. Lamb (traveling),,61,43
260,3,9:58.0,,Personal foul by M. Kidd-Gilchrist (drawn by J. Tatum),61,43
261,3,9:46.0,,M. Morris makes 2-pt jump shot from 14 ft,61,45
262,3,9:30.0,K. Walker misses 3-pt jump shot from 26 ft,,61,45
263,3,9:26.0,,Defensive rebound by J. Brown,61,45
264,3,9:19.0,,M. Morris makes 3-pt jump shot from 27 ft (assist by J. Tatum),61,48
265,3,9:16.0,Charlotte full timeout,,61,48
266,3,9:06.0,J. Lamb misses 3-pt jump shot from 27 ft,,61,48
267,3,9:00.0,,Defensive rebound by J. Tatum,61,48
268,3,8:50.0,,M. Smart misses 3-pt jump shot from 26 ft,61,48
269,3,8:45.0,Defensive rebound by D. Howard,,61,48
270,3,8:37.0,M. Williams makes 3-pt jump shot from 26 ft (assist by J. Lamb),,64,48
271,3,8:37.0,,Boston full timeout,64,48
272,3,8:23.0,,J. Brown misses 2-pt jump shot from 7 ft (block by J. Lamb),64,48
273,3,8:18.0,Defensive rebound by J. Lamb,,64,48
274,3,8:13.0,J. Lamb misses 2-pt jump shot from 10 ft,,64,48
275,3,8:12.0,,Defensive rebound by J. Brown,64,48
276,3,8:02.0,,J. Brown misses 2-pt layup from 1 ft (block by M. Williams),64,48
277,3,8:02.0,,Offensive rebound by J. Brown,64,48
278,3,8:02.0,Violation by D. Howard (kicked ball),,64,48
279,3,7:54.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by A. Baynes),64,51
280,3,7:34.0,M. Williams makes 2-pt jump shot from 9 ft,,66,51
281,3,7:22.0,,Turnover by J. Tatum (discontinued dribble),66,51
282,3,7:02.0,D. Howard misses 2-pt jump shot from 9 ft (block by A. Baynes),,66,51
283,3,6:58.0,,Defensive rebound by J. Brown,66,51
284,3,6:51.0,,J. Tatum makes 2-pt layup at rim (assist by M. Smart),66,53
285,3,6:28.0,Turnover by D. Howard (step out of bounds),,66,53
286,3,6:14.0,,J. Brown misses 2-pt jump shot from 14 ft,66,53
287,3,6:10.0,Defensive rebound by J. Lamb,,66,53
288,3,6:08.0,Shooting foul by J. Brown (drawn by K. Walker),,66,53
289,3,6:08.0,K. Walker makes free throw 1 of 2,,67,53
290,3,6:08.0,K. Walker makes free throw 2 of 2,,68,53
291,3,6:01.0,,Personal foul by D. Howard (drawn by A. Baynes),68,53
292,3,5:53.0,,M. Smart makes 2-pt layup from 3 ft,68,55
293,3,5:41.0,Turnover by D. Howard (step out of bounds),,68,55
294,3,5:26.0,,M. Morris misses 2-pt layup from 6 ft (block by D. Howard),68,55
295,3,5:26.0,,Offensive rebound by Team,68,55
296,3,5:26.0,,T. Rozier enters the game for J. Brown,68,55
297,3,5:22.0,,M. Smart misses 2-pt jump shot from 8 ft,68,55
298,3,5:19.0,Defensive rebound by M. Williams,,68,55
299,3,5:05.0,M. Williams misses 3-pt jump shot from 24 ft,,68,55
300,3,5:02.0,,Defensive rebound by A. Baynes,68,55
301,3,4:56.0,,Personal foul by M. Williams (drawn by M. Morris),68,55
302,3,4:56.0,,S. Ojeleye enters the game for M. Morris,68,55
303,3,4:56.0,F. Kaminsky enters the game for M. Williams,,68,55
304,3,4:48.0,,T. Rozier misses 2-pt jump shot from 19 ft,68,55
305,3,4:45.0,Defensive rebound by K. Walker,,68,55
306,3,4:40.0,Personal foul by S. Ojeleye (drawn by K. Walker),,68,55
307,3,4:40.0,C. Zeller enters the game for D. Howard,,68,55
308,3,4:33.0,K. Walker misses 2-pt jump shot from 13 ft,,68,55
309,3,4:32.0,Offensive rebound by Team,,68,55
310,3,4:32.0,,Loose ball foul by A. Baynes (drawn by C. Zeller),68,55
311,3,4:32.0,,D. Theis enters the game for A. Baynes,68,55
312,3,4:23.0,Turnover by M. Kidd-Gilchrist (lost ball; steal by D. Theis),,68,55
313,3,4:15.0,,M. Smart misses 3-pt jump shot from 28 ft,68,55
314,3,4:11.0,Defensive rebound by J. Lamb,,68,55
315,3,3:58.0,F. Kaminsky misses 3-pt jump shot from 28 ft,,68,55
316,3,3:55.0,,Defensive rebound by D. Theis,68,55
317,3,3:47.0,,J. Tatum makes 2-pt layup from 5 ft,68,57
318,3,3:25.0,C. Zeller makes 2-pt hook shot from 2 ft (assist by K. Walker),,70,57
319,3,3:13.0,,Turnover by D. Theis (bad pass),70,57
320,3,3:13.0,D. Bacon enters the game for M. Kidd-Gilchrist,,70,57
321,3,2:53.0,K. Walker misses 3-pt jump shot from 25 ft,,70,57
322,3,2:50.0,,Defensive rebound by D. Theis,70,57
323,3,2:46.0,,Personal foul by C. Zeller (drawn by J. Tatum),70,57
324,3,2:46.0,,S. Larkin enters the game for M. Smart,70,57
325,3,2:38.0,,Personal foul by D. Bacon (drawn by J. Tatum),70,57
326,3,2:38.0,,J. Tatum misses free throw 1 of 2,70,57
327,3,2:38.0,,Offensive rebound by Team,70,57
328,3,2:38.0,,J. Tatum makes free throw 2 of 2,70,58
329,3,2:28.0,K. Walker misses 2-pt jump shot from 14 ft,,70,58
330,3,2:27.0,Offensive rebound by Team,,70,58
331,3,2:27.0,,Loose ball foul by S. Larkin (drawn by C. Zeller),70,58
332,3,2:27.0,M. Monk enters the game for J. Lamb,,70,58
333,3,2:22.0,D. Bacon makes 2-pt jump shot from 18 ft (assist by F. Kaminsky),,72,58
334,3,2:01.0,,Shooting foul by K. Walker (drawn by S. Larkin),72,58
335,3,2:01.0,,S. Larkin makes free throw 1 of 2,72,59
336,3,2:01.0,,S. Larkin makes free throw 2 of 2,72,60
337,3,1:46.0,D. Bacon makes 2-pt jump shot from 18 ft,,74,60
338,3,1:27.0,,Personal foul by C. Zeller (drawn by S. Larkin),74,60
339,3,1:27.0,,S. Larkin makes free throw 1 of 2,74,61
340,3,1:27.0,,J. Brown enters the game for J. Tatum,74,61
341,3,1:27.0,,S. Larkin makes free throw 2 of 2,74,62
342,3,1:17.0,Shooting foul by D. Theis (drawn by C. Zeller),,74,62
343,3,1:17.0,C. Zeller makes free throw 1 of 2,,75,62
344,3,1:17.0,,G. Yabusele enters the game for S. Ojeleye,75,62
345,3,1:17.0,C. Zeller makes free throw 2 of 2,,76,62
346,3,1:05.0,,T. Rozier misses 2-pt layup from 3 ft,76,62
347,3,1:01.0,Defensive rebound by D. Bacon,,76,62
348,3,0:57.0,D. Bacon misses 2-pt jump shot from 10 ft,,76,62
349,3,0:55.0,,Defensive rebound by J. Brown,76,62
350,3,0:46.0,,Turnover by S. Larkin (out of bounds lost ball),76,62
351,3,0:38.0,K. Walker misses 2-pt jump shot from 20 ft,,76,62
352,3,0:34.0,,Defensive rebound by G. Yabusele,76,62
353,3,0:15.0,,Shooting foul by M. Monk (drawn by T. Rozier),76,62
354,3,0:15.0,,T. Rozier makes free throw 1 of 3,76,63
355,3,0:15.0,,T. Rozier makes free throw 2 of 3,76,64
356,3,0:15.0,,S. Ojeleye enters the game for D. Theis,76,64
357,3,0:15.0,,T. Rozier misses free throw 3 of 3,76,64
358,3,0:12.0,Defensive rebound by D. Bacon,,76,64
359,3,0:01.0,C. Zeller misses 2-pt layup from 1 ft,,76,64
360,3,0:01.0,Offensive rebound by Team,,76,64
361,4,11:52.0,,S. Larkin misses 2-pt layup from 2 ft (block by C. Zeller),76,64
362,4,11:49.0,Defensive rebound by M. Monk,,76,64
363,4,11:45.0,F. Kaminsky misses 3-pt jump shot from 25 ft,,76,64
364,4,11:40.0,Offensive rebound by C. Zeller,,76,64
365,4,11:33.0,D. Bacon misses 2-pt jump shot from 21 ft,,76,64
366,4,11:30.0,,Defensive rebound by T. Rozier,76,64
367,4,11:28.0,,Shooting foul by M. Carter-Williams (drawn by J. Brown),76,64
368,4,11:28.0,,J. Brown makes free throw 1 of 2,76,65
369,4,11:28.0,,J. Brown makes free throw 2 of 2,76,66
370,4,11:15.0,,Violation by D. Theis (kicked ball),76,66
371,4,11:07.0,F. Kaminsky misses 2-pt layup from 1 ft,,76,66
372,4,11:04.0,,Defensive rebound by G. Yabusele,76,66
373,4,10:51.0,,J. Brown misses 2-pt layup from 2 ft,76,66
374,4,10:49.0,Defensive rebound by F. Kaminsky,,76,66
375,4,10:45.0,Turnover by F. Kaminsky (lost ball; steal by J. Brown),,76,66
376,4,10:40.0,,T. Rozier makes 2-pt layup from 2 ft,76,68
377,4,10:19.0,F. Kaminsky misses 2-pt layup from 3 ft (block by D. Theis),,76,68
378,4,10:15.0,,Defensive rebound by D. Theis,76,68
379,4,10:11.0,,J. Brown misses 3-pt jump shot from 27 ft,76,68
380,4,10:09.0,,Offensive rebound by G. Yabusele,76,68
381,4,10:00.0,,G. Yabusele misses 3-pt jump shot from 27 ft,76,68
382,4,9:56.0,Defensive rebound by M. Monk,,76,68
383,4,9:50.0,M. Monk misses 3-pt jump shot from 26 ft,,76,68
384,4,9:47.0,,Defensive rebound by T. Rozier,76,68
385,4,9:29.0,,T. Rozier misses 3-pt jump shot from 27 ft,76,68
386,4,9:24.0,Defensive rebound by D. Bacon,,76,68
387,4,9:04.0,Shooting foul by G. Yabusele (drawn by M. Monk),,76,68
388,4,9:04.0,M. Monk misses free throw 1 of 2,,76,68
389,4,9:04.0,Offensive rebound by Team,,76,68
