,QUARTER,TIME_REMAINING,BOSTON_ACTION,MIAMI_ACTION,BOSTON_SCORE,MIAMI_SCORE
41,1,6:22.0,,Personal foul by A. Baynes (drawn by D. Waiters),8,11
42,1,6:22.0,,Miami full timeout,8,11
43,1,6:22.0,M. Morris enters the game for J. Tatum,,8,11
44,1,6:22.0,M. Smart enters the game for A. Baynes,,8,11
45,1,6:05.0,,T. Johnson misses 2-pt jump shot from 12 ft,8,11
46,1,6:05.0,Defensive rebound by Team,,8,11
47,1,6:05.0,,Loose ball foul by H. Whiteside (drawn by A. Horford),8,11
48,1,5:54.0,Turnover by K. Irving (bad pass),,8,11
49,1,5:37.0,,J. Winslow makes 2-pt layup from 2 ft,8,13
50,1,5:18.0,A. Horford misses 3-pt jump shot from 25 ft,,8,13
51,1,5:15.0,,Defensive rebound by D. Waiters,8,13
52,1,5:03.0,,H. Whiteside makes 2-pt hook shot from 9 ft,8,15
53,1,4:47.0,K. Irving makes 2-pt jump shot from 18 ft,,10,15
54,1,4:34.0,,J. Winslow makes 2-pt layup from 2 ft (assist by D. Waiters),10,17
55,1,4:24.0,A. Horford misses 3-pt jump shot from 24 ft,,10,17
56,1,4:21.0,,Defensive rebound by H. Whiteside,10,17
57,1,4:11.0,,H. Whiteside makes 2-pt dunk from 1 ft (assist by D. Waiters),10,19
58,1,3:56.0,M. Morris makes 3-pt jump shot from 25 ft (assist by A. Horford),,13,19
59,1,3:40.0,,D. Waiters misses 2-pt layup from 1 ft,13,19
60,1,3:37.0,Defensive rebound by M. Morris,,13,19
61,1,3:30.0,J. Brown misses 3-pt jump shot from 23 ft,,13,19
62,1,3:27.0,,Defensive rebound by T. Johnson,13,19
63,1,3:07.0,,D. Waiters misses 3-pt jump shot from 26 ft,13,19
64,1,3:01.0,,Offensive rebound by J. Richardson,13,19
65,1,2:56.0,,J. Winslow misses 3-pt jump shot from 24 ft,13,19
66,1,2:55.0,Defensive rebound by M. Morris,,13,19
67,1,2:55.0,Boston full timeout,,13,19
68,1,2:55.0,,K. Olynyk enters the game for J. Richardson,13,19
69,1,2:55.0,,J. Johnson enters the game for J. Winslow,13,19
70,1,2:55.0,,W. Ellington enters the game for H. Whiteside,13,19
71,1,2:55.0,T. Rozier enters the game for K. Irving,,13,19
72,1,2:38.0,M. Morris misses 2-pt jump shot from 7 ft,,13,19
73,1,2:35.0,,Defensive rebound by T. Johnson,13,19
74,1,2:16.0,,K. Olynyk misses 2-pt layup from 2 ft (block by A. Horford),13,19
75,1,2:12.0,Defensive rebound by T. Rozier,,13,19
76,1,2:08.0,J. Brown makes 3-pt jump shot from 24 ft (assist by T. Rozier),,16,19
77,1,1:52.0,,J. Johnson makes 2-pt dunk at rim (assist by D. Waiters),16,21
78,1,1:44.0,Turnover by A. Horford (bad pass),,16,21
79,1,1:44.0,D. Theis enters the game for A. Horford,,16,21
80,1,1:25.0,,Turnover by D. Waiters (lost ball; steal by T. Rozier),16,21
81,1,1:18.0,Turnover by D. Theis (bad pass; steal by K. Olynyk),,16,21
82,1,1:06.0,,W. Ellington makes 3-pt jump shot from 26 ft (assist by J. Johnson),16,24
83,1,0:56.0,M. Morris misses 3-pt jump shot from 25 ft,,16,24
84,1,0:51.0,,Defensive rebound by W. Ellington,16,24
85,1,0:38.0,,T. Johnson makes 3-pt jump shot from 25 ft (assist by D. Waiters),16,27
86,1,0:20.0,M. Smart misses 3-pt jump shot from 22 ft,,16,27
87,1,0:17.0,,Defensive rebound by T. Johnson,16,27
88,1,0:00.0,,D. Waiters misses 2-pt layup from 1 ft,16,27
89,1,0:00.0,,Offensive rebound by Team,16,27
90,2,11:46.0,T. Rozier makes 3-pt jump shot from 25 ft (assist by M. Morris),,19,27
91,2,11:25.0,,T. Johnson makes 2-pt layup at rim (assist by J. Johnson),19,29
92,2,11:06.0,D. Theis makes 2-pt dunk at rim (assist by S. Ojeleye),,21,29
93,2,10:48.0,,Turnover by J. Johnson (lost ball; steal by M. Morris),21,29
94,2,10:41.0,M. Smart misses 2-pt layup from 3 ft,,21,29
95,2,10:38.0,,Defensive rebound by J. Johnson,21,29
96,2,10:34.0,,W. Ellington makes 3-pt jump shot from 24 ft (assist by J. Johnson),21,32
97,2,10:18.0,T. Rozier misses 3-pt jump shot from 25 ft,,21,32
98,2,10:16.0,Offensive rebound by M. Morris,,21,32
99,2,10:13.0,M. Morris misses 2-pt jump shot from 8 ft,,21,32
100,2,10:10.0,Offensive rebound by T. Rozier,,21,32
101,2,10:06.0,T. Rozier misses 3-pt jump shot from 24 ft,,21,32
102,2,10:05.0,,Defensive rebound by Team,21,32
103,2,10:05.0,,G. Dragić enters the game for T. Johnson,21,32
104,2,9:57.0,J. Tatum enters the game for M. Morris,,21,32
105,2,9:53.0,,G. Dragić makes 2-pt layup from 2 ft (assist by W. Ellington),21,34
106,2,9:39.0,M. Smart misses 3-pt jump shot from 24 ft,,21,34
107,2,9:35.0,,Defensive rebound by W. Ellington,21,34
108,2,9:21.0,,G. Dragić makes 3-pt jump shot from 25 ft,21,37
109,2,9:20.0,Boston full timeout,,21,37
110,2,9:20.0,A. Baynes enters the game for D. Theis,,21,37
111,2,9:02.0,T. Rozier misses 3-pt jump shot from 24 ft,,21,37
112,2,8:59.0,Offensive rebound by J. Tatum,,21,37
113,2,8:54.0,S. Ojeleye misses 3-pt jump shot from 22 ft,,21,37
114,2,8:51.0,,Defensive rebound by W. Ellington,21,37
115,2,8:40.0,,J. Richardson misses 3-pt jump shot from 25 ft,21,37
116,2,8:37.0,Defensive rebound by T. Rozier,,21,37
117,2,8:31.0,T. Rozier misses 2-pt layup from 1 ft,,21,37
118,2,8:28.0,,Defensive rebound by G. Dragić,21,37
119,2,8:25.0,,W. Ellington misses 3-pt jump shot from 25 ft,21,37
120,2,8:22.0,Defensive rebound by A. Baynes,,21,37
121,2,8:01.0,M. Smart makes 2-pt jump shot from 20 ft,,23,37
122,2,7:42.0,,W. Ellington misses 3-pt jump shot from 25 ft,23,37
123,2,7:39.0,Defensive rebound by J. Tatum,,23,37
124,2,7:33.0,Turnover by T. Rozier (out of bounds lost ball),,23,37
125,2,7:20.0,,Shooting foul by A. Baynes (drawn by G. Dragić),23,37
126,2,7:20.0,,G. Dragić makes free throw 1 of 2,23,38
127,2,7:20.0,K. Irving enters the game for T. Rozier,,23,38
128,2,7:20.0,,G. Dragić makes free throw 2 of 2,23,39
129,2,7:04.0,J. Tatum makes 2-pt layup at rim,,25,39
130,2,7:04.0,Shooting foul by J. Johnson (drawn by J. Tatum),,25,39
131,2,7:04.0,M. Morris enters the game for S. Ojeleye,,25,39
132,2,7:04.0,J. Tatum makes free throw 1 of 1,,26,39
133,2,6:52.0,,Turnover by J. Johnson (bad pass; steal by K. Irving),26,39
134,2,6:51.0,Shooting foul by J. Johnson (drawn by K. Irving),,26,39
135,2,6:51.0,K. Irving misses free throw 1 of 2,,26,39
136,2,6:51.0,Offensive rebound by Team,,26,39
137,2,6:51.0,K. Irving misses free throw 2 of 2,,26,39
138,2,6:48.0,,Defensive rebound by K. Olynyk,26,39
139,2,6:39.0,,W. Ellington makes 2-pt layup from 1 ft (assist by G. Dragić),26,41
140,2,6:39.0,,Shooting foul by M. Smart (drawn by W. Ellington),26,41
141,2,6:39.0,,W. Ellington makes free throw 1 of 1,26,42
142,2,6:21.0,M. Smart misses 2-pt jump shot from 12 ft,,26,42
143,2,6:19.0,,Defensive rebound by G. Dragić,26,42
144,2,6:06.0,,Turnover by G. Dragić (lost ball; steal by A. Baynes),26,42
145,2,6:02.0,K. Irving misses 2-pt layup from 1 ft (block by K. Olynyk),,26,42
146,2,6:02.0,Offensive rebound by Team,,26,42
147,2,6:02.0,A. Horford enters the game for M. Smart,,26,42
148,2,6:02.0,J. Brown enters the game for A. Baynes,,26,42
149,2,5:52.0,A. Horford misses 2-pt jump shot from 18 ft,,26,42
150,2,5:48.0,,Defensive rebound by G. Dragić,26,42
151,2,5:41.0,,G. Dragić misses 3-pt jump shot from 25 ft,26,42
152,2,5:41.0,,Offensive rebound by J. Richardson,26,42
153,2,5:27.0,,Turnover by K. Olynyk (lost ball; steal by K. Irving),26,42
154,2,5:15.0,Technical foul by J. Brown,,26,42
155,2,5:15.0,Turnover by J. Brown (turnover),,26,42
156,2,5:15.0,,Miami full timeout,26,42
157,2,5:15.0,,J. Winslow enters the game for J. Richardson,26,42
158,2,5:15.0,,D. Waiters enters the game for K. Olynyk,26,42
159,2,5:15.0,,H. Whiteside enters the game for J. Johnson,26,42
160,2,5:15.0,,G. Dragić makes free throw 2 of 2,26,43
161,2,5:15.0,,G. Dragić makes free throw 1 of 2,26,44
162,2,5:15.0,,J. Richardson enters the game for G. Dragić,26,44
163,2,5:14.0,,Offensive foul by H. Whiteside (drawn by J. Brown),26,44
164,2,5:14.0,,Turnover by H. Whiteside (offensive foul),26,44
165,2,4:52.0,M. Morris misses 2-pt layup from 1 ft,,26,44
166,2,4:52.0,Offensive rebound by Team,,26,44
167,2,4:52.0,Personal foul by J. Richardson (drawn by J. Brown),,26,44
168,2,4:46.0,K. Irving misses 2-pt layup from 2 ft,,26,44
169,2,4:43.0,,Defensive rebound by H. Whiteside,26,44
170,2,4:33.0,,J. Richardson misses 3-pt jump shot from 22 ft,26,44
171,2,4:33.0,Defensive rebound by J. Tatum,,26,44
172,2,4:19.0,J. Tatum makes 2-pt layup from 1 ft (assist by J. Brown),,28,44
173,2,3:57.0,,D. Waiters misses 2-pt layup from 1 ft,28,44
174,2,3:56.0,Defensive rebound by Team,,28,44
175,2,3:49.0,J. Brown misses 2-pt layup from 2 ft (block by J. Richardson),,28,44
176,2,3:49.0,,Defensive rebound by W. Ellington,28,44
177,2,3:29.0,,Turnover by H. Whiteside (bad pass; steal by J. Brown),28,44
178,2,3:28.0,Shooting foul by J. Richardson (drawn by J. Tatum),,28,44
179,2,3:28.0,J. Tatum makes free throw 1 of 2,,29,44
180,2,3:28.0,,T. Johnson enters the game for W. Ellington,29,44
181,2,3:28.0,,G. Dragić enters the game for J. Richardson,29,44
182,2,3:28.0,M. Smart enters the game for M. Morris,,29,44
183,2,3:28.0,J. Tatum makes free throw 2 of 2,,30,44
184,2,3:17.0,,G. Dragić makes 2-pt layup at rim (assist by D. Waiters),30,46
185,2,3:08.0,A. Horford misses 3-pt jump shot from 25 ft,,30,46
186,2,3:05.0,,Defensive rebound by G. Dragić,30,46
187,2,2:55.0,,T. Johnson makes 2-pt jump shot from 19 ft (assist by D. Waiters),30,48
188,2,2:37.0,K. Irving misses 2-pt jump shot from 13 ft,,30,48
189,2,2:34.0,,Defensive rebound by H. Whiteside,30,48
190,2,2:22.0,,D. Waiters misses 3-pt jump shot from 26 ft,30,48
191,2,2:18.0,Defensive rebound by J. Tatum,,30,48
192,2,2:17.0,J. Brown makes 3-pt jump shot from 23 ft (assist by J. Tatum),,33,48
193,2,1:54.0,,G. Dragić misses 2-pt jump shot from 14 ft,33,48
194,2,1:48.0,Defensive rebound by J. Brown,,33,48
195,2,1:44.0,K. Irving makes 2-pt jump shot from 21 ft (assist by A. Horford),,35,48
196,2,1:25.0,,Turnover by T. Johnson (bad pass; steal by A. Horford),35,48
197,2,1:24.0,Personal foul by T. Johnson (drawn by K. Irving),,35,48
198,2,1:24.0,K. Irving makes free throw 1 of 2,,36,48
199,2,1:24.0,,K. Olynyk enters the game for H. Whiteside,36,48
200,2,1:24.0,T. Rozier enters the game for J. Brown,,36,48
201,2,1:24.0,K. Irving misses free throw 2 of 2,,36,48
202,2,1:21.0,,Defensive rebound by J. Winslow,36,48
203,2,1:06.0,,D. Waiters makes 3-pt jump shot from 24 ft (assist by T. Johnson),36,51
204,2,0:48.0,J. Tatum makes 3-pt jump shot from 23 ft (assist by K. Irving),,39,51
205,2,0:36.0,,J. Winslow misses 2-pt layup from 2 ft (block by M. Smart),39,51
206,2,0:33.0,Defensive rebound by M. Smart,,39,51
207,2,0:30.0,A. Horford makes 2-pt jump shot from 7 ft (assist by K. Irving),,41,51
208,2,0:11.0,,G. Dragić makes 3-pt jump shot from 24 ft (assist by K. Olynyk),41,54
209,2,0:02.0,K. Irving misses 3-pt jump shot from 29 ft,,41,54
210,2,0:00.0,,Defensive rebound by K. Olynyk,41,54
211,3,11:45.0,K. Irving makes 2-pt jump shot from 8 ft,,43,54
212,3,11:22.0,,G. Dragić misses 2-pt jump shot from 12 ft,43,54
213,3,11:20.0,Defensive rebound by A. Horford,,43,54
214,3,11:15.0,A. Baynes misses 2-pt dunk from 2 ft,,43,54
215,3,11:13.0,,Defensive rebound by J. Winslow,43,54
216,3,11:05.0,,D. Waiters makes 2-pt jump shot from 17 ft,43,56
217,3,10:49.0,J. Tatum misses 2-pt layup from 1 ft (block by H. Whiteside),,43,56
218,3,10:49.0,Offensive rebound by Team,,43,56
219,3,10:48.0,Personal foul by J. Richardson (drawn by K. Irving),,43,56
220,3,10:38.0,A. Horford makes 2-pt jump shot from 11 ft,,45,56
221,3,10:18.0,,Turnover by G. Dragić (bad pass),45,56
222,3,10:09.0,K. Irving misses 3-pt jump shot from 25 ft,,45,56
223,3,10:07.0,,Defensive rebound by H. Whiteside,45,56
224,3,9:47.0,,D. Waiters misses 3-pt jump shot from 23 ft,45,56
225,3,9:45.0,Defensive rebound by A. Baynes,,45,56
226,3,9:39.0,Personal foul by D. Waiters (drawn by J. Brown),,45,56
227,3,9:33.0,K. Irving misses 2-pt jump shot from 7 ft,,45,56
228,3,9:31.0,,Defensive rebound by J. Winslow,45,56
229,3,9:21.0,,G. Dragić misses 2-pt layup from 1 ft,45,56
230,3,9:19.0,Defensive rebound by J. Tatum,,45,56
231,3,9:11.0,J. Tatum misses 2-pt jump shot from 17 ft,,45,56
232,3,9:07.0,,Defensive rebound by H. Whiteside,45,56
233,3,8:58.0,,D. Waiters makes 2-pt layup from 2 ft,45,58
234,3,8:45.0,Personal foul by J. Winslow (drawn by A. Horford),,45,58
235,3,8:45.0,M. Smart enters the game for A. Baynes,,45,58
236,3,8:38.0,J. Brown makes 2-pt layup from 1 ft (assist by J. Tatum),,47,58
237,3,8:24.0,,G. Dragić misses 3-pt jump shot from 25 ft,47,58
238,3,8:21.0,Defensive rebound by J. Brown,,47,58
239,3,8:09.0,A. Horford makes 3-pt jump shot from 25 ft (assist by M. Smart),,50,58
240,3,7:53.0,,H. Whiteside makes 2-pt jump shot from 10 ft (assist by G. Dragić),50,60
241,3,7:33.0,K. Irving misses 2-pt layup from 1 ft,,50,60
242,3,7:31.0,,Defensive rebound by J. Winslow,50,60
243,3,7:28.0,,J. Winslow makes 2-pt dunk at rim (assist by G. Dragić),50,62
244,3,7:28.0,Boston full timeout,,50,62
245,3,7:15.0,Personal foul by H. Whiteside (drawn by K. Irving),,50,62
246,3,6:59.0,A. Horford misses 2-pt jump shot from 14 ft,,50,62
247,3,6:55.0,,Defensive rebound by H. Whiteside,50,62
248,3,6:48.0,,Personal foul by K. Irving (drawn by J. Winslow),50,62
249,3,6:40.0,,G. Dragić makes 2-pt layup from 1 ft (assist by J. Winslow),50,64
250,3,6:18.0,M. Smart makes 2-pt jump shot from 8 ft,,52,64
251,3,6:07.0,,Personal foul by K. Irving (drawn by J. Richardson),52,64
252,3,5:51.0,,G. Dragić misses 2-pt jump shot from 12 ft,52,64
253,3,5:48.0,,Offensive rebound by J. Winslow,52,64
254,3,5:47.0,,J. Winslow makes 2-pt layup from 1 ft,52,66
255,3,5:37.0,M. Smart makes 2-pt layup from 1 ft,,54,66
256,3,5:32.0,,Personal foul by M. Smart (drawn by G. Dragić),54,66
257,3,5:32.0,,T. Johnson enters the game for G. Dragić,54,66
258,3,5:20.0,,T. Johnson misses 2-pt layup at rim,54,66
259,3,5:17.0,Defensive rebound by A. Horford,,54,66
260,3,5:00.0,,Offensive charge foul by J. Brown (drawn by J. Richardson),54,66
261,3,5:00.0,Turnover by J. Brown (offensive foul),,54,66
262,3,5:00.0,M. Morris enters the game for J. Brown,,54,66
263,3,4:48.0,,D. Waiters misses 2-pt layup from 1 ft (block by A. Horford),54,66
264,3,4:45.0,Defensive rebound by J. Tatum,,54,66
265,3,4:42.0,Shooting foul by J. Richardson (drawn by J. Tatum),,54,66
266,3,4:42.0,J. Tatum makes free throw 1 of 2,,55,66
267,3,4:42.0,,W. Ellington enters the game for J. Richardson,55,66
268,3,4:42.0,S. Larkin enters the game for K. Irving,,55,66
269,3,4:42.0,J. Tatum makes free throw 2 of 2,,56,66
270,3,4:25.0,,D. Waiters misses 3-pt jump shot from 25 ft,56,66
271,3,4:22.0,Defensive rebound by S. Larkin,,56,66
272,3,4:09.0,M. Morris makes 2-pt jump shot from 22 ft (assist by M. Smart),,58,66
273,3,4:00.0,,Miami full timeout,58,66
274,3,4:00.0,,J. Johnson enters the game for J. Winslow,58,66
275,3,3:44.0,,D. Waiters makes 2-pt layup from 1 ft,58,68
276,3,3:35.0,Personal foul by D. Waiters (drawn by M. Morris),,58,68
277,3,3:35.0,M. Morris makes free throw 1 of 2,,59,68
278,3,3:35.0,M. Morris makes free throw 2 of 2,,60,68
279,3,3:28.0,,Personal foul by S. Larkin (drawn by T. Johnson),60,68
280,3,3:28.0,,K. Olynyk enters the game for H. Whiteside,60,68
281,3,3:14.0,,T. Johnson makes 3-pt jump shot from 23 ft (assist by J. Johnson),60,71
282,3,2:51.0,M. Smart misses 2-pt jump shot from 11 ft,,60,71
283,3,2:47.0,,Defensive rebound by W. Ellington,60,71
284,3,2:25.0,,D. Waiters makes 2-pt jump shot from 21 ft,60,73
285,3,2:04.0,M. Morris makes 2-pt layup from 1 ft (assist by A. Horford),,62,73
286,3,1:41.0,,W. Ellington misses 3-pt jump shot from 26 ft,62,73
287,3,1:37.0,Defensive rebound by A. Horford,,62,73
288,3,1:30.0,J. Tatum misses 3-pt jump shot from 24 ft,,62,73
289,3,1:28.0,,Defensive rebound by J. Johnson,62,73
290,3,1:24.0,,J. Johnson makes 2-pt layup from 1 ft,62,75
291,3,1:24.0,,Shooting foul by J. Tatum (drawn by J. Johnson),62,75
292,3,1:24.0,T. Rozier enters the game for J. Tatum,,62,75
293,3,1:24.0,,J. Johnson misses free throw 1 of 1,62,75
294,3,1:20.0,Defensive rebound by M. Smart,,62,75
295,3,1:15.0,Personal foul by W. Ellington (drawn by M. Morris),,62,75
296,3,1:15.0,M. Morris makes free throw 1 of 2,,63,75
297,3,1:15.0,D. Theis enters the game for A. Horford,,63,75
298,3,1:15.0,M. Morris misses free throw 2 of 2,,63,75
299,3,1:12.0,,Defensive rebound by T. Johnson,63,75
300,3,0:59.0,,K. Olynyk misses 3-pt jump shot from 23 ft,63,75
301,3,0:57.0,Defensive rebound by T. Rozier,,63,75
302,3,0:47.0,M. Smart misses 2-pt jump shot from 9 ft,,63,75
303,3,0:46.0,,Defensive rebound by T. Johnson,63,75
304,3,0:46.0,,Personal foul by M. Smart (drawn by T. Johnson),63,75
305,3,0:46.0,,T. Johnson makes free throw 1 of 2,63,76
306,3,0:46.0,K. Irving enters the game for M. Smart,,63,76
307,3,0:46.0,,T. Johnson makes free throw 2 of 2,63,77
308,3,0:34.0,K. Irving misses 2-pt layup at rim,,63,77
309,3,0:32.0,,Defensive rebound by K. Olynyk,63,77
310,3,0:14.0,,D. Waiters makes 2-pt layup from 1 ft,63,79
311,3,0:02.0,M. Morris misses 2-pt jump shot from 7 ft,,63,79
312,3,0:00.0,,Defensive rebound by K. Olynyk,63,79
313,4,11:43.0,,Personal foul by S. Larkin (drawn by G. Dragić),63,79
314,4,11:35.0,,T. Johnson misses 2-pt jump shot from 18 ft,63,79
315,4,11:33.0,Defensive rebound by M. Morris,,63,79
316,4,11:12.0,Shooting block foul by K. Olynyk (drawn by S. Larkin),,63,79
317,4,11:12.0,S. Larkin makes free throw 1 of 2,,64,79
318,4,11:12.0,S. Larkin makes free throw 2 of 2,,65,79
319,4,10:51.0,,T. Johnson makes 2-pt layup from 1 ft (assist by K. Olynyk),65,81
320,4,10:41.0,Personal foul by K. Olynyk (drawn by K. Irving),,65,81
321,4,10:41.0,M. Smart enters the game for S. Larkin,,65,81
322,4,10:34.0,Shooting foul by J. Johnson (drawn by M. Morris),,65,81
323,4,10:34.0,M. Morris makes free throw 1 of 2,,66,81
324,4,10:34.0,M. Morris makes free throw 2 of 2,,67,81
325,4,10:23.0,,K. Olynyk makes 2-pt layup from 1 ft,67,83
326,4,10:13.0,K. Irving makes 2-pt layup from 1 ft,,69,83
327,4,10:02.0,,G. Dragić misses 2-pt jump shot from 11 ft,69,83
328,4,10:01.0,,Offensive rebound by K. Olynyk,69,83
329,4,9:59.0,,K. Olynyk makes 2-pt layup from 3 ft,69,85
330,4,9:48.0,K. Irving makes 2-pt jump shot from 10 ft,,71,85
331,4,9:30.0,,J. Johnson misses 2-pt jump shot from 19 ft,71,85
332,4,9:27.0,Defensive rebound by D. Theis,,71,85
333,4,9:24.0,Shooting foul by W. Ellington (drawn by M. Morris),,71,85
334,4,9:24.0,M. Morris makes free throw 1 of 2,,72,85
335,4,9:24.0,J. Brown enters the game for T. Rozier,,72,85
336,4,9:24.0,M. Morris makes free throw 2 of 2,,73,85
337,4,9:13.0,,Turnover by G. Dragić (step out of bounds),73,85
338,4,9:00.0,M. Morris misses 3-pt jump shot from 25 ft,,73,85
339,4,9:00.0,Offensive rebound by Team,,73,85
340,4,9:00.0,,Loose ball foul by K. Olynyk (drawn by D. Theis),73,85
341,4,9:00.0,D. Theis makes free throw 1 of 2,,74,85
342,4,9:00.0,D. Theis misses free throw 2 of 2,,74,85
343,4,8:57.0,,Defensive rebound by K. Olynyk,74,85
344,4,8:54.0,,Miami full timeout,74,85
345,4,8:35.0,,Shooting foul by D. Theis (drawn by T. Johnson),74,85
346,4,8:35.0,,T. Johnson makes free throw 1 of 2,74,86
347,4,8:35.0,,T. Johnson makes free throw 2 of 2,74,87
348,4,8:19.0,Turnover by D. Theis (bad pass; steal by G. Dragić),,74,87
349,4,8:04.0,,K. Olynyk makes 2-pt dunk from 1 ft,74,89
350,4,7:54.0,A. Horford enters the game for M. Morris,,74,89
351,4,7:54.0,J. Tatum enters the game for D. Theis,,74,89
352,4,7:50.0,K. Irving misses 2-pt jump shot from 14 ft,,74,89
353,4,7:46.0,,Defensive rebound by G. Dragić,74,89
354,4,7:26.0,,Turnover by K. Olynyk (bad pass),74,89
355,4,7:10.0,J. Tatum makes 3-pt jump shot from 26 ft (assist by A. Horford),,77,89
356,4,6:55.0,,W. Ellington misses 3-pt jump shot from 24 ft,77,89
357,4,6:55.0,,Offensive rebound by T. Johnson,77,89
358,4,6:40.0,,G. Dragić makes 2-pt layup from 1 ft,77,91
359,4,6:40.0,Boston full timeout,,77,91
360,4,6:40.0,,D. Waiters enters the game for G. Dragić,77,91
361,4,6:40.0,,H. Whiteside enters the game for K. Olynyk,77,91
362,4,6:40.0,T. Rozier enters the game for K. Irving,,77,91
363,4,6:19.0,J. Brown makes 2-pt jump shot from 2 ft,,79,91
364,4,5:59.0,,Turnover by T. Johnson (bad pass; steal by T. Rozier),79,91
365,4,5:57.0,Shooting foul by D. Waiters (drawn by T. Rozier),,79,91
366,4,5:57.0,T. Rozier makes free throw 1 of 2,,80,91
367,4,5:57.0,T. Rozier makes free throw 2 of 2,,81,91
368,4,5:42.0,,Personal foul by J. Brown (drawn by D. Waiters),81,91
369,4,5:42.0,,G. Dragić enters the game for W. Ellington,81,91
370,4,5:27.0,,D. Waiters misses 2-pt jump shot from 13 ft,81,91
371,4,5:24.0,Defensive rebound by T. Rozier,,81,91
372,4,5:20.0,J. Tatum makes 3-pt jump shot from 26 ft (assist by M. Smart),,84,91
373,4,5:03.0,,Miami full timeout,84,91
374,4,5:03.0,,J. Richardson enters the game for J. Johnson,84,91
375,4,4:59.0,,Turnover by J. Richardson (bad pass; steal by T. Rozier),84,91
376,4,4:55.0,T. Rozier misses 2-pt layup from 2 ft,,84,91
377,4,4:52.0,Offensive rebound by T. Rozier,,84,91
378,4,4:50.0,Turnover by T. Rozier (lost ball; steal by T. Johnson),,84,91
379,4,4:46.0,,J. Richardson misses 2-pt layup from 1 ft,84,91
380,4,4:42.0,,Offensive rebound by T. Johnson,84,91
381,4,4:41.0,,T. Johnson misses 2-pt layup from 1 ft (block by J. Tatum),84,91
382,4,4:41.0,Defensive rebound by A. Horford,,84,91
383,4,4:30.0,J. Brown makes 2-pt layup from 1 ft,,86,91
384,4,4:09.0,,D. Waiters misses 2-pt jump shot from 18 ft,86,91
385,4,4:09.0,Defensive rebound by Team,,86,91
386,4,4:09.0,,J. Winslow enters the game for T. Johnson,86,91
387,4,4:00.0,T. Rozier makes 3-pt jump shot from 26 ft (assist by M. Smart),,89,91
