,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,WASHINGTON_ACTION,CLEVELAND_SCORE,WASHINGTON_SCORE
27,1,7:37.0,,J. Wall makes 2-pt layup from 1 ft (assist by M. Morris),15,13
28,1,7:31.0,L. James makes 2-pt dunk from 1 ft (assist by J. Smith),,17,13
29,1,7:26.0,,B. Beal makes 2-pt layup from 2 ft,17,15
30,1,7:26.0,,Shooting foul by J. Smith (drawn by B. Beal),17,15
31,1,7:26.0,,K. Oubre enters the game for M. Morris,17,15
32,1,7:26.0,,B. Beal makes free throw 1 of 1,17,16
33,1,7:19.0,D. Rose makes 3-pt jump shot from 26 ft,,20,16
34,1,7:09.0,,J. Wall misses 2-pt layup at rim,20,16
35,1,7:06.0,Defensive rebound by K. Love,,20,16
36,1,7:03.0,Shooting foul by O. Porter (drawn by L. James),,20,16
37,1,7:03.0,L. James makes free throw 1 of 2,,21,16
38,1,7:03.0,L. James makes free throw 2 of 2,,22,16
39,1,6:53.0,,B. Beal misses 3-pt jump shot from 24 ft,22,16
40,1,6:50.0,Defensive rebound by J. Crowder,,22,16
41,1,6:37.0,J. Crowder misses 2-pt jump shot from 7 ft,,22,16
42,1,6:34.0,,Defensive rebound by J. Wall,22,16
43,1,6:30.0,,K. Oubre makes 3-pt jump shot from 25 ft (assist by J. Wall),22,19
44,1,6:13.0,D. Rose makes 2-pt jump shot from 5 ft,,24,19
45,1,5:52.0,,O. Porter makes 2-pt jump shot from 8 ft,24,21
46,1,5:38.0,Turnover by D. Rose (bad pass),,24,21
47,1,5:30.0,,Shooting foul by L. James (drawn by M. Gortat),24,21
48,1,5:30.0,,M. Gortat makes free throw 1 of 2,24,22
49,1,5:30.0,A. Žižić enters the game for J. Crowder,,24,22
50,1,5:30.0,,M. Gortat makes free throw 2 of 2,24,23
51,1,5:13.0,Turnover by L. James (bad pass; steal by M. Gortat),,24,23
52,1,5:11.0,Violation by L. James (kicked ball),,24,23
53,1,5:04.0,,M. Gortat makes 2-pt dunk from 1 ft (assist by J. Wall),24,25
54,1,5:04.0,Cleveland full timeout,,24,25
55,1,4:48.0,D. Rose makes 2-pt jump shot from 15 ft,,26,25
56,1,4:29.0,,K. Oubre misses 2-pt layup from 7 ft,26,25
57,1,4:26.0,Defensive rebound by L. James,,26,25
58,1,4:21.0,J. Green enters the game for K. Love,,26,25
59,1,4:21.0,,M. Scott enters the game for O. Porter,26,25
60,1,4:15.0,D. Rose misses 2-pt jump shot from 18 ft,,26,25
61,1,4:12.0,,Defensive rebound by K. Oubre,26,25
62,1,4:04.0,,J. Wall misses 2-pt layup from 3 ft (block by A. Žižić),26,25
63,1,4:04.0,,Offensive rebound by Team,26,25
64,1,3:55.0,,K. Oubre makes 3-pt jump shot from 23 ft (assist by J. Wall),26,28
65,1,3:28.0,J. Smith makes 3-pt jump shot from 25 ft (assist by D. Rose),,29,28
66,1,3:04.0,,Turnover by K. Oubre (bad pass; steal by L. James),29,28
67,1,3:00.0,L. James makes 2-pt dunk from 1 ft,,31,28
68,1,2:48.0,,Personal foul by J. Smith (drawn by M. Gortat),31,28
69,1,2:48.0,,J. Meeks enters the game for B. Beal,31,28
70,1,2:48.0,K. Korver enters the game for J. Smith,,31,28
71,1,2:37.0,,J. Meeks makes 2-pt jump shot from 20 ft (assist by K. Oubre),31,30
72,1,2:26.0,D. Rose makes 2-pt layup from 1 ft (assist by J. Green),,33,30
73,1,2:21.0,,Shooting foul by J. Green (drawn by J. Wall),33,30
74,1,2:21.0,,J. Wall misses free throw 1 of 2,33,30
75,1,2:21.0,,Offensive rebound by Team,33,30
76,1,2:21.0,D. Wade enters the game for D. Rose,,33,30
77,1,2:21.0,,J. Wall misses free throw 2 of 2,33,30
78,1,2:18.0,Defensive rebound by L. James,,33,30
79,1,2:08.0,L. James misses 2-pt jump shot from 15 ft,,33,30
80,1,2:05.0,,Defensive rebound by M. Gortat,33,30
81,1,1:55.0,,M. Scott makes 3-pt jump shot from 24 ft (assist by J. Wall),33,33
82,1,1:34.0,A. Žižić makes 2-pt dunk from 2 ft (assist by D. Wade),,35,33
83,1,1:11.0,,M. Gortat makes 2-pt layup at rim (assist by J. Wall),35,35
84,1,0:51.0,L. James makes 3-pt jump shot from 26 ft,,38,35
85,1,0:41.0,,Shooting foul by D. Wade (drawn by M. Gortat),38,35
86,1,0:41.0,,M. Gortat misses free throw 1 of 2,38,35
87,1,0:41.0,,Offensive rebound by Team,38,35
88,1,0:41.0,J. Crowder enters the game for L. James,,38,35
89,1,0:41.0,,M. Gortat makes free throw 2 of 2,38,36
90,1,0:32.0,K. Korver makes 2-pt jump shot from 14 ft (assist by D. Wade),,40,36
91,1,0:09.0,,J. Meeks misses 2-pt jump shot from 16 ft,40,36
92,1,0:06.0,Defensive rebound by D. Wade,,40,36
93,1,0:03.0,J. Green makes 2-pt jump shot from 20 ft,,42,36
94,2,11:48.0,Turnover by K. Korver (bad pass),,42,36
95,2,11:25.0,,M. Scott makes 2-pt hook shot from 11 ft,42,38
96,2,11:14.0,D. Wade misses 2-pt jump shot from 13 ft,,42,38
97,2,11:12.0,Offensive rebound by J. Crowder,,42,38
98,2,11:12.0,Shooting foul by I. Mahinmi (drawn by J. Crowder),,42,38
99,2,11:12.0,J. Crowder makes free throw 1 of 2,,43,38
100,2,11:12.0,J. Crowder makes free throw 2 of 2,,44,38
101,2,10:56.0,,I. Mahinmi misses 2-pt dunk from 1 ft,44,38
102,2,10:54.0,,Offensive rebound by Team,44,38
103,2,10:40.0,,M. Scott makes 2-pt jump shot from 11 ft,44,40
104,2,10:24.0,Personal foul by J. Meeks (drawn by K. Korver),,44,40
105,2,10:09.0,J. Crowder makes 2-pt layup from 1 ft (assist by D. Wade),,46,40
106,2,10:05.0,,Turnover by I. Mahinmi (bad pass; steal by D. Wade),46,40
107,2,10:04.0,Shooting foul by I. Mahinmi (drawn by J. Crowder),,46,40
108,2,10:04.0,J. Crowder makes free throw 1 of 2,,47,40
109,2,10:04.0,J. Crowder makes free throw 2 of 2,,48,40
110,2,9:46.0,,Shooting foul by C. Frye (drawn by K. Oubre),48,40
111,2,9:46.0,,K. Oubre makes free throw 1 of 2,48,41
112,2,9:46.0,,K. Oubre makes free throw 2 of 2,48,42
113,2,9:32.0,J. Green misses 3-pt jump shot from 24 ft,,48,42
114,2,9:27.0,,Defensive rebound by K. Oubre,48,42
115,2,9:24.0,,K. Oubre misses 2-pt jump shot from 11 ft,48,42
116,2,9:22.0,Defensive rebound by J. Crowder,,48,42
117,2,9:22.0,Personal foul by K. Oubre (drawn by J. Crowder),,48,42
118,2,9:11.0,C. Frye misses 3-pt jump shot from 23 ft,,48,42
119,2,9:08.0,,Defensive rebound by M. Scott,48,42
120,2,8:55.0,,M. Scott misses 2-pt jump shot from 15 ft,48,42
121,2,8:51.0,Defensive rebound by C. Frye,,48,42
122,2,8:47.0,D. Wade misses 2-pt jump shot from 16 ft,,48,42
123,2,8:47.0,,Defensive rebound by T. Frazier,48,42
124,2,8:37.0,,J. Meeks makes 2-pt jump shot from 7 ft (assist by T. Frazier),48,44
125,2,8:37.0,Cleveland full timeout,,48,44
126,2,8:23.0,Shooting foul by M. Scott (drawn by J. Green),,48,44
127,2,8:23.0,J. Green misses free throw 1 of 2,,48,44
128,2,8:23.0,Offensive rebound by Team,,48,44
129,2,8:23.0,J. Green misses free throw 2 of 2,,48,44
130,2,8:20.0,,Defensive rebound by M. Scott,48,44
131,2,8:00.0,,K. Oubre misses 2-pt jump shot from 1 ft (block by D. Wade),48,44
132,2,7:56.0,Defensive rebound by J. Green,,48,44
133,2,7:53.0,D. Wade makes 2-pt layup at rim (assist by J. Green),,50,44
134,2,7:34.0,,K. Oubre misses 3-pt jump shot from 25 ft,50,44
135,2,7:30.0,,Offensive rebound by I. Mahinmi,50,44
136,2,7:27.0,,K. Oubre makes 2-pt layup from 1 ft,50,46
137,2,7:23.0,,Offensive charge foul by J. Green (drawn by T. Frazier),50,46
138,2,7:23.0,Turnover by J. Green (offensive foul),,50,46
139,2,7:23.0,,M. Gortat enters the game for J. Meeks,50,46
140,2,7:23.0,,B. Beal enters the game for I. Mahinmi,50,46
141,2,7:23.0,K. Love enters the game for D. Wade,,50,46
142,2,7:23.0,L. James enters the game for J. Green,,50,46
143,2,7:23.0,J. Smith enters the game for C. Frye,,50,46
144,2,7:10.0,,T. Frazier misses 3-pt jump shot from 25 ft,50,46
145,2,7:05.0,,Offensive rebound by B. Beal,50,46
146,2,6:55.0,,K. Oubre misses 3-pt jump shot from 23 ft,50,46
147,2,6:52.0,Defensive rebound by J. Crowder,,50,46
148,2,6:51.0,Turnover by L. James (turnover),,50,46
149,2,6:51.0,,J. Wall enters the game for T. Frazier,50,46
150,2,6:37.0,,Turnover by M. Scott (lost ball; steal by K. Korver),50,46
151,2,6:16.0,Turnover by K. Love (lost ball; steal by J. Wall),,50,46
152,2,6:12.0,,J. Wall misses 2-pt layup at rim,50,46
153,2,6:10.0,Defensive rebound by L. James,,50,46
154,2,6:06.0,K. Love makes 3-pt jump shot from 22 ft (assist by L. James),,53,46
155,2,5:53.0,,B. Beal misses 3-pt jump shot from 27 ft,53,46
156,2,5:50.0,Defensive rebound by K. Love,,53,46
157,2,5:44.0,K. Love misses 3-pt jump shot from 26 ft,,53,46
158,2,5:39.0,,Defensive rebound by B. Beal,53,46
159,2,5:34.0,,B. Beal makes 2-pt layup at rim,53,48
160,2,5:15.0,Personal foul by M. Scott (drawn by K. Love),,53,48
161,2,5:15.0,K. Love makes free throw 1 of 2,,54,48
162,2,5:15.0,,M. Morris enters the game for K. Oubre,54,48
163,2,5:15.0,,O. Porter enters the game for M. Scott,54,48
164,2,5:15.0,D. Rose enters the game for K. Korver,,54,48
165,2,5:15.0,K. Love makes free throw 2 of 2,,55,48
166,2,5:06.0,Offensive charge foul by M. Gortat (drawn by L. James),,55,48
167,2,5:06.0,,Turnover by M. Gortat (offensive foul),55,48
168,2,4:58.0,Shooting foul by M. Morris (drawn by D. Rose),,55,48
169,2,4:58.0,D. Rose makes free throw 1 of 2,,56,48
170,2,4:58.0,,Washington full timeout,56,48
171,2,4:58.0,D. Rose makes free throw 2 of 2,,57,48
172,2,4:48.0,,M. Gortat makes 2-pt layup from 1 ft (assist by M. Morris),57,50
173,2,4:37.0,Personal foul by M. Gortat (drawn by K. Love),,57,50
174,2,4:37.0,K. Love makes free throw 1 of 2,,58,50
175,2,4:37.0,K. Love makes free throw 2 of 2,,59,50
176,2,4:24.0,,B. Beal makes 2-pt layup from 3 ft,59,52
177,2,3:59.0,L. James makes 2-pt jump shot from 22 ft,,61,52
178,2,3:46.0,,M. Morris misses 3-pt jump shot from 23 ft,61,52
179,2,3:46.0,,Offensive rebound by Team,61,52
180,2,3:40.0,,Personal foul by J. Crowder (drawn by M. Gortat),61,52
181,2,3:38.0,,Personal foul by K. Love (drawn by M. Gortat),61,52
182,2,3:38.0,J. Green enters the game for J. Crowder,,61,52
183,2,3:32.0,,M. Morris misses 3-pt jump shot from 23 ft,61,52
184,2,3:28.0,Defensive rebound by K. Love,,61,52
185,2,3:24.0,L. James misses 2-pt jump shot from 19 ft,,61,52
186,2,3:21.0,,Defensive rebound by M. Morris,61,52
187,2,3:17.0,,J. Wall makes 2-pt layup at rim,61,54
188,2,3:06.0,Turnover by D. Rose (out of bounds lost ball),,61,54
189,2,2:58.0,Violation by K. Love (kicked ball),,61,54
190,2,2:51.0,,B. Beal makes 2-pt layup at rim (assist by M. Morris),61,56
191,2,2:36.0,L. James misses 2-pt jump shot from 17 ft,,61,56
192,2,2:34.0,,Defensive rebound by O. Porter,61,56
193,2,2:27.0,,M. Morris misses 2-pt layup from 7 ft,61,56
194,2,2:24.0,Defensive rebound by K. Love,,61,56
195,2,2:19.0,L. James makes 2-pt layup from 1 ft,,63,56
196,2,2:02.0,,J. Wall makes 2-pt layup from 1 ft,63,58
197,2,1:58.0,Personal foul by M. Morris (drawn by L. James),,63,58
198,2,1:58.0,L. James makes free throw 1 of 2,,64,58
199,2,1:58.0,L. James makes free throw 2 of 2,,65,58
200,2,1:46.0,,Shooting foul by J. Green (drawn by B. Beal),65,58
201,2,1:46.0,,B. Beal makes free throw 1 of 2,65,59
202,2,1:46.0,J. Crowder enters the game for J. Smith,,65,59
203,2,1:46.0,K. Korver enters the game for J. Green,,65,59
204,2,1:46.0,,B. Beal makes free throw 2 of 2,65,60
205,2,1:34.0,J. Crowder makes 3-pt jump shot from 24 ft (assist by L. James),,68,60
206,2,1:16.0,,O. Porter makes 2-pt jump shot from 15 ft (assist by J. Wall),68,62
207,2,1:04.0,D. Rose makes 3-pt jump shot from 25 ft,,71,62
208,2,0:45.0,,Personal foul by D. Rose (drawn by J. Wall),71,62
209,2,0:45.0,,J. Wall makes free throw 1 of 2,71,63
210,2,0:45.0,,K. Oubre enters the game for M. Morris,71,63
211,2,0:45.0,,J. Wall makes free throw 2 of 2,71,64
212,2,0:38.0,L. James makes 2-pt layup at rim,,73,64
213,2,0:38.0,Shooting foul by O. Porter (drawn by L. James),,73,64
214,2,0:38.0,L. James makes free throw 1 of 1,,74,64
215,2,0:32.0,,B. Beal misses 3-pt jump shot from 25 ft,74,64
216,2,0:29.0,,Offensive rebound by B. Beal,74,64
217,2,0:28.0,,Shooting foul by K. Korver (drawn by B. Beal),74,64
218,2,0:28.0,,B. Beal misses free throw 1 of 3,74,64
219,2,0:28.0,,Offensive rebound by Team,74,64
220,2,0:28.0,,B. Beal makes free throw 2 of 3,74,65
221,2,0:28.0,,B. Beal makes free throw 3 of 3,74,66
222,2,0:06.0,L. James misses 2-pt hook shot from 11 ft,,74,66
223,2,0:03.0,,Defensive rebound by O. Porter,74,66
224,2,0:01.0,,Turnover by O. Porter (bad pass; steal by K. Korver),74,66
225,3,11:48.0,J. Smith misses 3-pt jump shot from 25 ft,,74,66
226,3,11:45.0,,Defensive rebound by J. Wall,74,66
227,3,11:35.0,,B. Beal makes 2-pt layup from 1 ft (assist by J. Wall),74,68
228,3,11:21.0,L. James misses 3-pt jump shot from 25 ft,,74,68
229,3,11:17.0,,Defensive rebound by M. Gortat,74,68
230,3,10:58.0,,Personal foul by D. Rose (drawn by J. Wall),74,68
231,3,10:54.0,,O. Porter misses 3-pt jump shot from 27 ft,74,68
232,3,10:47.0,,Offensive rebound by M. Morris,74,68
233,3,10:47.0,,M. Morris misses 2-pt layup at rim,74,68
234,3,10:47.0,Defensive rebound by J. Crowder,,74,68
235,3,10:42.0,L. James makes 2-pt layup at rim,,76,68
236,3,10:31.0,,Personal foul by L. James (drawn by B. Beal),76,68
237,3,10:24.0,,Washington full timeout,76,68
238,3,10:17.0,,M. Gortat misses 2-pt jump shot from 16 ft,76,68
239,3,10:13.0,Defensive rebound by L. James,,76,68
240,3,10:04.0,Turnover by J. Smith (bad pass),,76,68
241,3,9:53.0,,Personal foul by J. Smith (drawn by J. Wall),76,68
242,3,9:43.0,,J. Wall makes 2-pt layup from 2 ft,76,70
243,3,9:30.0,D. Rose misses 3-pt jump shot from 25 ft,,76,70
244,3,9:30.0,,Defensive rebound by J. Wall,76,70
245,3,9:25.0,,J. Wall misses 3-pt jump shot from 24 ft,76,70
246,3,9:25.0,,Offensive rebound by M. Gortat,76,70
247,3,9:20.0,,J. Wall misses 2-pt layup from 2 ft,76,70
248,3,9:20.0,Defensive rebound by Team,,76,70
249,3,9:16.0,,Technical foul by M. Morris,76,70
250,3,9:16.0,J. Crowder makes free throw 1 of 2,,77,70
251,3,9:16.0,J. Crowder makes free throw 2 of 2,,78,70
252,3,9:04.0,D. Rose misses 2-pt jump shot from 19 ft,,78,70
253,3,9:02.0,,Defensive rebound by O. Porter,78,70
254,3,8:52.0,,Turnover by B. Beal (lost ball; steal by J. Crowder),78,70
255,3,8:44.0,,Personal foul by K. Love (drawn by O. Porter),78,70
256,3,8:44.0,Turnover by K. Love (turnover),,78,70
257,3,8:20.0,,O. Porter misses 3-pt jump shot from 23 ft,78,70
258,3,8:18.0,Defensive rebound by K. Love,,78,70
259,3,8:01.0,J. Crowder misses 3-pt jump shot from 23 ft,,78,70
260,3,7:54.0,,Personal foul by J. Crowder (drawn by B. Beal),78,70
261,3,7:53.0,Offensive rebound by L. James,,80,70
262,3,7:53.0,L. James makes 2-pt layup at rim,,80,70
263,3,7:52.0,,Personal foul by J. Smith (drawn by J. Wall),80,70
264,3,7:39.0,,O. Porter makes 3-pt jump shot from 25 ft (assist by J. Wall),80,73
265,3,7:24.0,D. Rose misses 2-pt layup from 5 ft,,80,73
266,3,7:21.0,,Defensive rebound by M. Morris,80,73
267,3,7:19.0,,J. Wall misses 2-pt layup from 1 ft (block by L. James),80,73
268,3,7:19.0,Defensive rebound by K. Love,,80,73
269,3,7:13.0,D. Rose misses 2-pt layup from 2 ft,,80,73
270,3,7:13.0,Offensive rebound by J. Crowder,,80,73
271,3,7:09.0,J. Crowder makes 2-pt layup at rim,,82,73
272,3,7:09.0,,B. Beal makes 2-pt layup from 3 ft,82,75
273,3,6:46.0,Def 3 sec tech foul by M. Morris,,82,75
274,3,6:46.0,K. Love makes technical free throw,,83,75
275,3,6:46.0,K. Korver enters the game for J. Smith,,83,75
276,3,6:46.0,,K. Oubre enters the game for M. Morris,83,75
277,3,6:35.0,L. James makes 2-pt jump shot at rim,,85,75
278,3,6:13.0,,B. Beal misses 2-pt layup from 4 ft,85,75
279,3,6:10.0,Defensive rebound by K. Love,,85,75
280,3,6:05.0,K. Love misses 3-pt jump shot from 24 ft,,85,75
281,3,6:01.0,,Defensive rebound by J. Wall,85,75
282,3,5:58.0,,Turnover by J. Wall (bad pass),85,75
283,3,5:39.0,D. Rose misses 2-pt hook shot from 2 ft (block by M. Gortat),,85,75
284,3,5:32.0,Offensive rebound by D. Rose,,85,75
285,3,5:32.0,D. Rose makes 2-pt layup at rim,,87,75
286,3,5:24.0,,Personal foul by K. Love (drawn by B. Beal),87,75
287,3,5:24.0,,B. Beal makes free throw 1 of 2,87,76
288,3,5:24.0,,B. Beal makes free throw 2 of 2,87,77
289,3,5:14.0,Shooting foul by K. Oubre (drawn by L. James),,87,77
290,3,5:14.0,,M. Scott enters the game for O. Porter,87,77
291,3,5:14.0,L. James makes free throw 1 of 2,,88,77
292,3,5:14.0,L. James makes free throw 2 of 2,,89,77
293,3,5:03.0,,B. Beal misses 2-pt layup from 1 ft,89,77
294,3,4:59.0,Defensive rebound by L. James,,89,77
295,3,4:55.0,K. Korver makes 3-pt jump shot from 25 ft (assist by J. Crowder),,92,77
296,3,4:54.0,,Washington full timeout,92,77
297,3,4:46.0,,M. Gortat makes 2-pt layup from 1 ft (assist by J. Wall),92,79
298,3,4:20.0,K. Korver misses 3-pt jump shot from 25 ft,,92,79
299,3,4:17.0,,Defensive rebound by K. Oubre,92,79
300,3,3:56.0,,B. Beal makes 3-pt jump shot from 29 ft (assist by K. Oubre),92,82
301,3,3:44.0,D. Rose misses 2-pt jump shot from 18 ft,,92,82
302,3,3:40.0,,Defensive rebound by M. Gortat,92,82
303,3,3:30.0,,J. Wall misses 2-pt layup from 2 ft (block by L. James),92,82
304,3,3:30.0,,Offensive rebound by Team,92,82
305,3,3:30.0,A. Žižić enters the game for K. Love,,92,82
306,3,3:23.0,,B. Beal makes 2-pt jump shot from 16 ft,92,84
307,3,3:09.0,L. James misses 3-pt jump shot from 23 ft,,92,84
308,3,3:04.0,,Defensive rebound by K. Oubre,92,84
309,3,3:00.0,,Turnover by K. Oubre (bad pass; steal by L. James),92,84
310,3,3:00.0,Turnover by J. Crowder (bad pass),,92,84
311,3,3:00.0,Cleveland full timeout,,92,84
312,3,3:00.0,,I. Mahinmi enters the game for M. Gortat,92,84
313,3,3:00.0,J. Green enters the game for D. Rose,,92,84
314,3,2:50.0,,Turnover by B. Beal (bad pass; steal by J. Green),92,84
315,3,2:34.0,K. Korver misses 3-pt jump shot from 24 ft,,92,84
316,3,2:32.0,,Defensive rebound by M. Scott,92,84
317,3,2:27.0,,Shooting foul by A. Žižić (drawn by J. Wall),92,84
318,3,2:27.0,,J. Wall misses free throw 1 of 2,92,84
319,3,2:27.0,,Offensive rebound by Team,92,84
320,3,2:27.0,,J. Meeks enters the game for B. Beal,92,84
321,3,2:27.0,C. Frye enters the game for A. Žižić,,92,84
322,3,2:27.0,,J. Wall misses free throw 2 of 2,92,84
323,3,2:26.0,Defensive rebound by Team,,92,84
324,3,2:26.0,Personal foul by M. Scott (drawn by J. Green),,92,84
325,3,2:10.0,Personal foul by M. Scott (drawn by J. Green),,92,84
326,3,2:05.0,C. Frye makes 3-pt jump shot from 26 ft (assist by L. James),,95,84
327,3,1:43.0,,M. Scott makes 2-pt jump shot from 16 ft (assist by J. Wall),95,86
328,3,1:24.0,L. James makes 2-pt jump shot from 12 ft,,97,86
329,3,1:10.0,,M. Scott makes 3-pt jump shot from 26 ft (assist by J. Wall),97,89
330,3,0:56.0,Turnover by K. Korver (bad pass; steal by K. Oubre),,97,89
331,3,0:53.0,,K. Oubre makes 2-pt dunk at rim,97,91
332,3,0:45.0,K. Korver makes 3-pt jump shot from 24 ft (assist by J. Green),,100,91
333,3,0:39.0,,Personal foul by J. Green (drawn by J. Wall),100,91
334,3,0:39.0,,J. Wall misses free throw 1 of 2,100,91
335,3,0:39.0,,Offensive rebound by Team,100,91
336,3,0:39.0,,J. Wall makes free throw 2 of 2,100,92
337,3,0:31.0,L. James makes 2-pt jump shot from 14 ft,,102,92
338,3,0:10.0,,Personal foul by C. Frye (drawn by J. Wall),102,92
339,3,0:10.0,,Washington full timeout,102,92
340,3,0:10.0,,O. Porter enters the game for I. Mahinmi,102,92
341,3,0:10.0,,J. Wall makes free throw 1 of 2,102,93
342,3,0:10.0,,J. Wall misses free throw 2 of 2,102,93
343,3,0:08.0,Defensive rebound by J. Crowder,,102,93
344,3,0:02.0,L. James makes 2-pt jump shot from 17 ft (assist by J. Green),,104,93
345,3,0:00.0,,O. Porter misses 3-pt jump shot from 51 ft,104,93
346,3,0:00.0,Defensive rebound by Team,,104,93
347,4,11:38.0,,M. Scott misses 2-pt hook shot from 8 ft,104,93
348,4,11:36.0,Defensive rebound by D. Wade,,104,93
349,4,11:19.0,C. Frye misses 2-pt jump shot from 21 ft,,104,93
350,4,11:17.0,Offensive rebound by L. James,,104,93
351,4,11:03.0,K. Korver misses 3-pt jump shot from 24 ft,,104,93
352,4,11:01.0,Offensive rebound by L. James,,104,93
353,4,11:01.0,Personal foul by M. Scott (drawn by L. James),,104,93
354,4,11:01.0,,O. Porter enters the game for M. Scott,104,93
355,4,10:42.0,L. James makes 2-pt layup at rim (assist by J. Green),,106,93
356,4,10:42.0,Shooting foul by I. Mahinmi (drawn by L. James),,106,93
357,4,10:42.0,,B. Beal enters the game for T. Frazier,106,93
358,4,10:42.0,L. James makes free throw 1 of 1,,107,93
359,4,10:30.0,,Offensive foul by I. Mahinmi (drawn by C. Frye),107,93
360,4,10:30.0,,Turnover by I. Mahinmi (offensive foul),107,93
361,4,10:21.0,Turnover by L. James (bad pass),,107,93
362,4,10:05.0,,Shooting foul by K. Korver (drawn by B. Beal),107,93
363,4,10:05.0,,B. Beal makes free throw 1 of 2,107,94
364,4,10:05.0,,B. Beal misses free throw 2 of 2,107,94
365,4,10:01.0,Defensive rebound by D. Wade,,107,94
366,4,9:53.0,D. Wade misses 3-pt jump shot from 27 ft,,107,94
367,4,9:50.0,,Defensive rebound by I. Mahinmi,107,94
368,4,9:46.0,,Personal foul by K. Korver (drawn by B. Beal),107,94
369,4,9:46.0,J. Smith enters the game for K. Korver,,107,94
370,4,9:30.0,,K. Oubre makes 3-pt jump shot from 26 ft (assist by B. Beal),107,97
371,4,9:07.0,J. Green makes 3-pt jump shot from 24 ft (assist by L. James),,110,97
372,4,8:50.0,,J. Meeks misses 3-pt jump shot from 23 ft,110,97
373,4,8:47.0,,Offensive rebound by K. Oubre,110,97
374,4,8:47.0,,K. Oubre misses 2-pt layup from 1 ft,110,97
375,4,8:47.0,,Offensive rebound by I. Mahinmi,110,97
376,4,8:42.0,,I. Mahinmi makes 2-pt layup from 1 ft,110,99
377,4,8:30.0,Turnover by J. Green (bad pass; steal by J. Meeks),,110,99
378,4,8:24.0,,O. Porter misses 3-pt jump shot from 25 ft,110,99
379,4,8:20.0,Defensive rebound by C. Frye,,110,99
380,4,8:07.0,L. James makes 2-pt jump shot from 15 ft,,112,99
381,4,7:51.0,,B. Beal makes 2-pt layup at rim,112,101
382,4,7:37.0,Shooting foul by O. Porter (drawn by J. Green),,112,101
383,4,7:37.0,J. Green makes free throw 1 of 2,,113,101
384,4,7:37.0,,J. Wall enters the game for I. Mahinmi,113,101
385,4,7:37.0,K. Love enters the game for C. Frye,,113,101
386,4,7:37.0,J. Green makes free throw 2 of 2,,114,101
387,4,7:24.0,Cleveland full timeout,,114,101
388,4,7:23.0,,J. Meeks makes 2-pt jump shot from 7 ft (assist by B. Beal),114,103
389,4,7:13.0,Turnover by J. Green (lost ball; steal by B. Beal),,114,103
390,4,6:58.0,,O. Porter makes 3-pt jump shot from 26 ft (assist by J. Wall),114,106
391,4,6:41.0,L. James makes 2-pt layup at rim (assist by D. Wade),,116,106
392,4,6:29.0,,B. Beal makes 2-pt layup from 1 ft,116,108
393,4,6:02.0,L. James makes 2-pt jump shot from 13 ft,,118,108
394,4,5:46.0,,B. Beal misses 2-pt jump shot from 10 ft,118,108
395,4,5:44.0,Defensive rebound by K. Love,,118,108
396,4,5:25.0,L. James misses 2-pt jump shot from 17 ft,,118,108
397,4,5:21.0,,Defensive rebound by B. Beal,118,108
398,4,5:18.0,,K. Oubre makes 3-pt jump shot from 25 ft (assist by B. Beal),118,111
