,QUARTER,TIME_REMAINING,UTAH_ACTION,LA CLIPPERS_ACTION,UTAH_SCORE,LA CLIPPERS_SCORE
69,1,3:23.0,,W. Reed enters the game for D. Jordan,13,15
70,1,3:23.0,R. Neto enters the game for R. Rubio,,13,15
71,1,3:23.0,E. Udoh enters the game for R. Gobert,,13,15
72,1,3:16.0,A. Burks makes 3-pt jump shot from 25 ft (assist by E. Udoh),,16,15
73,1,3:00.0,,B. Griffin makes 3-pt jump shot from 24 ft (assist by A. Rivers),16,18
74,1,2:47.0,A. Burks misses 2-pt jump shot from 10 ft,,16,18
75,1,2:44.0,,Defensive rebound by W. Reed,16,18
76,1,2:33.0,,Personal foul by A. Burks (drawn by B. Griffin),16,18
77,1,2:33.0,Utah full timeout,,16,18
78,1,2:33.0,,P. Beverley enters the game for A. Rivers,16,18
79,1,2:33.0,,B. Griffin makes free throw 1 of 2,16,19
80,1,2:33.0,,B. Griffin makes free throw 2 of 2,16,20
81,1,2:17.0,J. Johnson makes 2-pt jump shot from 19 ft,,18,20
82,1,2:02.0,,L. Williams misses 2-pt layup from 1 ft,18,20
83,1,2:02.0,,Offensive rebound by L. Williams,18,20
84,1,1:55.0,,L. Williams misses 2-pt layup at rim,18,20
85,1,1:53.0,,Offensive rebound by W. Reed,18,20
86,1,1:53.0,,W. Reed misses 2-pt layup at rim,18,20
87,1,1:51.0,Defensive rebound by T. Sefolosha,,18,20
88,1,1:41.0,A. Burks misses 3-pt jump shot from 23 ft,,18,20
89,1,1:41.0,Offensive rebound by T. Sefolosha,,18,20
90,1,1:36.0,T. Sefolosha makes 2-pt layup from 1 ft,,20,20
91,1,1:27.0,,W. Reed misses 2-pt layup from 1 ft (block by E. Udoh),20,20
92,1,1:27.0,,Offensive rebound by Team,20,20
93,1,1:20.0,,P. Beverley makes 3-pt jump shot from 25 ft (assist by B. Griffin),20,23
94,1,1:02.0,Turnover by T. Sefolosha (bad pass; steal by L. Williams),,20,23
95,1,0:56.0,,P. Beverley misses 3-pt jump shot from 23 ft,20,23
96,1,0:48.0,,Offensive rebound by B. Griffin,20,23
97,1,0:48.0,,B. Griffin misses 2-pt dunk at rim,20,23
98,1,0:47.0,Defensive rebound by T. Sefolosha,,20,23
99,1,0:45.0,R. Neto misses 2-pt layup from 1 ft (block by W. Johnson),,20,23
100,1,0:45.0,Offensive rebound by T. Sefolosha,,20,23
101,1,0:40.0,A. Burks misses 3-pt jump shot from 24 ft,,20,23
102,1,0:40.0,,Defensive rebound by P. Beverley,20,23
103,1,0:40.0,,Shooting foul by R. Neto (drawn by B. Griffin),20,23
104,1,0:40.0,,B. Griffin misses free throw 1 of 2,20,23
105,1,0:40.0,,Offensive rebound by Team,20,23
106,1,0:40.0,,B. Griffin misses free throw 2 of 2,20,23
107,1,0:37.0,Defensive rebound by A. Burks,,20,23
108,1,0:35.0,,Offensive charge foul by A. Burks (drawn by P. Beverley),20,23
109,1,0:35.0,Turnover by A. Burks (offensive foul),,20,23
110,1,0:35.0,,D. Gallinari enters the game for B. Griffin,20,23
111,1,0:27.0,,L. Williams makes 2-pt jump shot from 19 ft,20,25
112,1,0:06.0,Turnover by A. Burks (bad pass; steal by P. Beverley),,20,25
113,1,0:02.0,,D. Gallinari makes 2-pt layup from 1 ft (assist by P. Beverley),20,27
114,1,0:00.0,A. Burks misses 3-pt jump shot from 26 ft,,20,27
115,1,0:00.0,Offensive rebound by Team,,20,27
116,2,11:35.0,J. Johnson misses 2-pt jump shot from 5 ft,,20,27
117,2,11:35.0,,Defensive rebound by Team,20,27
118,2,11:35.0,Loose ball foul by E. Udoh (drawn by W. Reed),,20,27
119,2,11:22.0,,D. Gallinari misses 2-pt layup from 1 ft (block by E. Udoh),20,27
120,2,11:15.0,Defensive rebound by A. Burks,,20,27
121,2,11:15.0,Personal foul by W. Johnson (drawn by T. Sefolosha),,20,27
122,2,11:15.0,J. Ingles enters the game for A. Burks,,20,27
123,2,11:04.0,E. Udoh misses 2-pt layup from 1 ft (block by P. Beverley),,20,27
124,2,10:54.0,,Defensive rebound by W. Reed,20,27
125,2,10:44.0,,Turnover by P. Beverley (bad pass; steal by J. Ingles),20,27
126,2,10:42.0,Shooting foul by D. Gallinari (drawn by T. Sefolosha),,20,27
127,2,10:42.0,T. Sefolosha makes free throw 1 of 2,,21,27
128,2,10:42.0,T. Sefolosha makes free throw 2 of 2,,22,27
129,2,10:28.0,,W. Reed makes 2-pt layup from 2 ft (assist by L. Williams),22,29
130,2,10:12.0,J. Johnson makes 2-pt jump shot from 9 ft,,24,29
131,2,10:03.0,,L. Williams misses 2-pt layup at rim (block by E. Udoh),24,29
132,2,9:55.0,Defensive rebound by J. Ingles,,24,29
133,2,9:49.0,J. Ingles misses 3-pt jump shot from 26 ft,,24,29
134,2,9:46.0,,Defensive rebound by D. Gallinari,24,29
135,2,9:42.0,,D. Gallinari misses 3-pt jump shot from 26 ft,24,29
136,2,9:34.0,Defensive rebound by T. Sefolosha,,24,29
137,2,9:22.0,Turnover by J. Ingles (bad pass; steal by P. Beverley),,24,29
138,2,9:16.0,,Turnover by P. Beverley (bad pass; steal by R. Neto),24,29
139,2,9:06.0,T. Sefolosha makes 2-pt jump shot from 13 ft (assist by J. Johnson),,26,29
140,2,8:51.0,,Turnover by P. Beverley (lost ball; steal by R. Neto),26,29
141,2,8:48.0,Shooting foul by W. Reed (drawn by E. Udoh),,26,29
142,2,8:48.0,E. Udoh misses free throw 1 of 2,,26,29
143,2,8:48.0,Offensive rebound by Team,,26,29
144,2,8:48.0,,D. Jordan enters the game for W. Reed,26,29
145,2,8:48.0,D. Favors enters the game for J. Johnson,,26,29
146,2,8:48.0,D. Mitchell enters the game for J. Ingles,,26,29
147,2,8:48.0,E. Udoh makes free throw 2 of 2,,27,29
148,2,8:35.0,,L. Williams misses 3-pt jump shot from 23 ft,27,29
149,2,8:31.0,Defensive rebound by T. Sefolosha,,27,29
150,2,8:18.0,D. Favors misses 2-pt jump shot from 9 ft,,27,29
151,2,8:15.0,,Defensive rebound by D. Jordan,27,29
152,2,7:56.0,,D. Gallinari makes 2-pt jump shot from 22 ft,27,31
153,2,7:52.0,Utah full timeout,,27,31
154,2,7:52.0,R. Gobert enters the game for R. Neto,,27,31
155,2,7:52.0,R. Rubio enters the game for E. Udoh,,27,31
156,2,7:43.0,D. Favors misses 2-pt jump shot from 15 ft,,27,31
157,2,7:38.0,,Defensive rebound by D. Jordan,27,31
158,2,7:30.0,,Personal foul by D. Mitchell (drawn by D. Gallinari),27,31
159,2,7:15.0,,P. Beverley misses 2-pt jump shot from 22 ft,27,31
160,2,7:12.0,Defensive rebound by T. Sefolosha,,27,31
161,2,7:05.0,Turnover by R. Rubio (turnover),,27,31
162,2,7:05.0,,A. Rivers enters the game for L. Williams,27,31
163,2,7:05.0,,B. Griffin enters the game for W. Johnson,27,31
164,2,6:51.0,,Turnover by P. Beverley (bad pass; steal by D. Mitchell),27,31
165,2,6:43.0,T. Sefolosha makes 3-pt jump shot from 26 ft (assist by D. Favors),,30,31
166,2,6:17.0,,B. Griffin misses 3-pt jump shot from 26 ft,30,31
167,2,6:17.0,Defensive rebound by Team,,30,31
168,2,6:17.0,A. Burks enters the game for T. Sefolosha,,30,31
169,2,6:06.0,Turnover by D. Mitchell (traveling),,30,31
170,2,5:46.0,,D. Gallinari misses 3-pt jump shot from 24 ft,30,31
171,2,5:42.0,,Offensive rebound by P. Beverley,30,31
172,2,5:34.0,,Turnover by B. Griffin (traveling),30,31
173,2,5:20.0,D. Mitchell misses 2-pt jump shot from 11 ft,,30,31
174,2,5:18.0,Offensive rebound by R. Gobert,,30,31
175,2,5:18.0,Shooting foul by D. Jordan (drawn by R. Gobert),,30,31
176,2,5:18.0,R. Gobert makes free throw 1 of 2,,31,31
177,2,5:18.0,R. Gobert misses free throw 2 of 2,,31,31
178,2,5:15.0,,Defensive rebound by B. Griffin,31,31
179,2,5:01.0,,D. Gallinari misses 2-pt jump shot from 11 ft,31,31
180,2,4:57.0,Defensive rebound by A. Burks,,31,31
181,2,4:52.0,D. Favors makes 2-pt layup from 1 ft (assist by A. Burks),,33,31
182,2,4:52.0,,LA Clippers full timeout,33,31
183,2,4:35.0,,A. Rivers misses 2-pt layup from 2 ft (block by R. Gobert),33,31
184,2,4:35.0,Defensive rebound by Team,,33,31
185,2,4:35.0,,Loose ball foul by D. Jordan (drawn by D. Mitchell),33,31
186,2,4:35.0,D. Mitchell makes free throw 1 of 2,,34,31
187,2,4:35.0,D. Mitchell makes free throw 2 of 2,,35,31
188,2,4:21.0,,B. Griffin makes 2-pt layup from 2 ft,35,33
189,2,4:01.0,R. Rubio misses 3-pt jump shot from 26 ft,,35,33
190,2,3:59.0,,Defensive rebound by D. Jordan,35,33
191,2,3:48.0,,Turnover by B. Griffin (step out of bounds),35,33
192,2,3:48.0,J. Ingles enters the game for A. Burks,,35,33
193,2,3:35.0,R. Gobert makes 2-pt dunk from 1 ft (assist by D. Favors),,37,33
194,2,3:16.0,,D. Gallinari makes 2-pt dunk from 1 ft (assist by P. Beverley),37,35
195,2,2:52.0,D. Mitchell misses 2-pt jump shot from 20 ft,,37,35
196,2,2:49.0,,Defensive rebound by D. Jordan,37,35
197,2,2:47.0,,Personal foul by D. Mitchell (drawn by B. Griffin),37,35
198,2,2:47.0,T. Sefolosha enters the game for D. Favors,,37,35
199,2,2:47.0,J. Johnson enters the game for D. Mitchell,,37,35
200,2,2:29.0,,P. Beverley makes 2-pt jump shot from 3 ft (assist by D. Gallinari),37,37
201,2,2:14.0,R. Rubio makes 2-pt jump shot from 21 ft,,39,37
202,2,2:04.0,,A. Rivers makes 3-pt jump shot from 26 ft (assist by B. Griffin),39,40
203,2,1:38.0,J. Johnson makes 2-pt jump shot from 15 ft,,41,40
204,2,1:07.0,,A. Rivers misses 2-pt layup from 1 ft,41,40
205,2,1:00.0,,Offensive rebound by D. Jordan,41,40
206,2,1:00.0,,D. Jordan makes 2-pt layup at rim,41,42
207,2,0:49.0,J. Ingles misses 3-pt jump shot from 22 ft,,41,42
208,2,0:46.0,,Defensive rebound by D. Gallinari,41,42
209,2,0:39.0,,B. Griffin misses 2-pt layup from 2 ft,41,42
210,2,0:36.0,Defensive rebound by J. Ingles,,41,42
211,2,0:29.0,T. Sefolosha misses 3-pt jump shot from 24 ft,,41,42
212,2,0:24.0,,Defensive rebound by D. Jordan,41,42
213,2,0:04.0,,Personal foul by T. Sefolosha (drawn by B. Griffin),41,42
214,2,0:04.0,,L. Williams enters the game for P. Beverley,41,42
215,2,0:04.0,,B. Griffin misses 3-pt jump shot from 23 ft,41,42
216,2,0:04.0,,Offensive rebound by D. Jordan,41,42
217,2,0:01.0,,D. Jordan misses 2-pt jump shot from 11 ft,41,42
218,2,0:00.0,Defensive rebound by T. Sefolosha,,41,42
219,3,11:47.0,Turnover by J. Ingles (bad pass),,41,42
220,3,11:34.0,,A. Rivers makes 2-pt jump shot from 7 ft,41,44
221,3,11:17.0,D. Mitchell misses 3-pt jump shot from 26 ft,,41,44
222,3,11:15.0,,Defensive rebound by D. Gallinari,41,44
223,3,11:05.0,,Turnover by P. Beverley (bad pass; steal by R. Rubio),41,44
224,3,10:59.0,R. Rubio misses 3-pt jump shot from 26 ft,,41,44
225,3,10:55.0,,Defensive rebound by B. Griffin,41,44
226,3,10:44.0,,D. Gallinari makes 2-pt layup from 1 ft,41,46
227,3,10:29.0,J. Ingles misses 3-pt jump shot from 25 ft,,41,46
228,3,10:26.0,,Defensive rebound by B. Griffin,41,46
229,3,10:20.0,,P. Beverley makes 3-pt jump shot from 26 ft (assist by B. Griffin),41,49
230,3,10:20.0,Utah full timeout,,41,49
231,3,10:04.0,D. Favors misses 2-pt hook shot from 2 ft (block by B. Griffin),,41,49
232,3,10:03.0,,Defensive rebound by B. Griffin,41,49
233,3,10:03.0,,Personal foul by D. Favors (drawn by B. Griffin),41,49
234,3,9:50.0,,P. Beverley misses 2-pt layup from 7 ft (block by R. Gobert),41,49
235,3,9:49.0,,Offensive rebound by D. Jordan,41,49
236,3,9:49.0,,D. Jordan makes 2-pt dunk from 1 ft,41,51
237,3,9:49.0,,Shooting foul by D. Favors (drawn by D. Jordan),41,51
238,3,9:49.0,,D. Jordan misses free throw 1 of 1,41,51
239,3,9:46.0,Defensive rebound by D. Favors,,41,51
240,3,9:38.0,R. Gobert makes 2-pt layup from 1 ft (assist by R. Rubio),,43,51
241,3,9:18.0,,A. Rivers makes 2-pt layup from 1 ft,43,53
242,3,9:02.0,D. Favors misses 2-pt jump shot from 20 ft,,43,53
243,3,8:58.0,,Defensive rebound by D. Jordan,43,53
244,3,8:49.0,,B. Griffin makes 2-pt layup from 3 ft (assist by D. Jordan),43,55
245,3,8:30.0,R. Rubio misses 2-pt jump shot from 18 ft,,43,55
246,3,8:26.0,,Defensive rebound by D. Jordan,43,55
247,3,8:18.0,,P. Beverley misses 3-pt jump shot from 24 ft,43,55
248,3,8:15.0,Defensive rebound by R. Gobert,,43,55
249,3,8:11.0,D. Mitchell misses 2-pt layup from 2 ft,,43,55
250,3,8:07.0,,Defensive rebound by P. Beverley,43,55
251,3,8:04.0,,B. Griffin makes 2-pt dunk from 1 ft (assist by P. Beverley),43,57
252,3,7:46.0,D. Mitchell misses 2-pt layup from 2 ft,,43,57
253,3,7:45.0,,Defensive rebound by B. Griffin,43,57
254,3,7:45.0,,Personal foul by J. Ingles (drawn by D. Gallinari),43,57
255,3,7:26.0,,A. Rivers misses 3-pt jump shot from 27 ft,43,57
256,3,7:21.0,Defensive rebound by R. Rubio,,43,57
257,3,7:14.0,D. Mitchell misses 3-pt jump shot from 26 ft,,43,57
258,3,7:09.0,,Defensive rebound by D. Gallinari,43,57
259,3,7:05.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by B. Griffin),43,59
260,3,6:42.0,Turnover by J. Ingles (bad pass; steal by D. Jordan),,43,59
261,3,6:40.0,,Shooting foul by D. Mitchell (drawn by D. Jordan),43,59
262,3,6:40.0,,D. Jordan misses free throw 1 of 2,43,59
263,3,6:40.0,,Offensive rebound by Team,43,59
264,3,6:40.0,J. Johnson enters the game for J. Ingles,,43,59
265,3,6:40.0,T. Sefolosha enters the game for D. Favors,,43,59
266,3,6:40.0,,D. Jordan makes free throw 2 of 2,43,60
267,3,6:31.0,R. Gobert makes 2-pt jump shot from 3 ft (assist by R. Rubio),,45,60
268,3,6:31.0,Shooting block foul by D. Jordan (drawn by R. Gobert),,45,60
269,3,6:31.0,R. Gobert makes free throw 1 of 1,,46,60
270,3,6:12.0,,B. Griffin misses 3-pt jump shot from 25 ft,46,60
271,3,6:10.0,Defensive rebound by T. Sefolosha,,46,60
272,3,5:58.0,J. Johnson misses 3-pt jump shot from 25 ft,,46,60
273,3,5:54.0,Offensive rebound by R. Gobert,,46,60
274,3,5:52.0,Turnover by R. Gobert (lost ball; steal by A. Rivers),,46,60
275,3,5:42.0,,Personal foul by T. Sefolosha (drawn by B. Griffin),46,60
276,3,5:42.0,,B. Griffin makes free throw 1 of 2,46,61
277,3,5:42.0,,B. Griffin makes free throw 2 of 2,46,62
278,3,5:30.0,R. Gobert makes 2-pt dunk from 1 ft (assist by R. Rubio),,48,62
279,3,5:17.0,,Turnover by D. Gallinari (traveling),48,62
280,3,4:56.0,D. Mitchell misses 2-pt jump shot from 14 ft,,48,62
281,3,4:56.0,,Defensive rebound by Team,48,62
282,3,4:35.0,,P. Beverley misses 3-pt jump shot from 26 ft,48,62
283,3,4:33.0,Defensive rebound by T. Sefolosha,,48,62
284,3,4:33.0,Personal foul by A. Rivers (drawn by R. Rubio),,48,62
285,3,4:33.0,,LA Clippers full timeout,48,62
286,3,4:33.0,,L. Williams enters the game for P. Beverley,48,62
287,3,4:33.0,A. Burks enters the game for D. Mitchell,,48,62
288,3,4:27.0,J. Johnson makes 2-pt jump shot from 15 ft (assist by A. Burks),,50,62
289,3,4:10.0,,B. Griffin makes 2-pt jump shot from 3 ft,50,64
290,3,3:58.0,R. Gobert makes 2-pt layup from 1 ft (assist by R. Rubio),,52,64
291,3,3:41.0,,B. Griffin misses 2-pt jump shot from 20 ft,52,64
292,3,3:38.0,Defensive rebound by R. Gobert,,52,64
293,3,3:32.0,Personal foul by A. Rivers (drawn by R. Gobert),,52,64
294,3,3:32.0,,W. Johnson enters the game for D. Gallinari,52,64
295,3,3:32.0,,P. Beverley enters the game for A. Rivers,52,64
296,3,3:18.0,Turnover by R. Rubio (bad pass; steal by W. Johnson),,52,64
297,3,3:00.0,,W. Johnson makes 3-pt jump shot from 27 ft (assist by L. Williams),52,67
298,3,2:36.0,A. Burks misses 3-pt jump shot from 23 ft,,52,67
299,3,2:33.0,,Defensive rebound by B. Griffin,52,67
300,3,2:25.0,,L. Williams makes 3-pt jump shot from 25 ft,52,70
301,3,2:16.0,T. Sefolosha misses 2-pt layup from 1 ft,,52,70
302,3,2:13.0,,Defensive rebound by D. Jordan,52,70
303,3,2:10.0,,Personal foul by J. Johnson (drawn by P. Beverley),52,70
304,3,2:10.0,,P. Beverley makes free throw 1 of 2,52,71
305,3,2:10.0,,W. Reed enters the game for D. Jordan,52,71
306,3,2:10.0,E. Udoh enters the game for R. Rubio,,52,71
307,3,2:10.0,R. Neto enters the game for R. Gobert,,52,71
308,3,2:10.0,,P. Beverley misses free throw 2 of 2,52,71
309,3,2:07.0,Defensive rebound by J. Johnson,,52,71
310,3,1:50.0,A. Burks misses 2-pt jump shot from 5 ft,,52,71
311,3,1:50.0,Offensive rebound by E. Udoh,,52,71
312,3,1:50.0,E. Udoh misses 2-pt layup at rim,,52,71
313,3,1:50.0,Offensive rebound by Team,,52,71
314,3,1:50.0,,S. Thornwell enters the game for B. Griffin,52,71
315,3,1:33.0,R. Neto misses 3-pt jump shot from 26 ft,,52,71
316,3,1:30.0,,Defensive rebound by W. Reed,52,71
317,3,1:23.0,,L. Williams makes 2-pt layup from 1 ft (assist by P. Beverley),52,73
318,3,1:12.0,Offensive foul by A. Burks (drawn by S. Thornwell),,52,73
319,3,1:12.0,Turnover by A. Burks (offensive foul),,52,73
320,3,1:04.0,,W. Johnson misses 3-pt jump shot from 25 ft,52,73
321,3,0:59.0,,Offensive rebound by P. Beverley,52,73
322,3,0:48.0,,S. Thornwell misses 3-pt jump shot from 25 ft,52,73
323,3,0:47.0,Defensive rebound by E. Udoh,,52,73
324,3,0:47.0,,Loose ball foul by W. Reed (drawn by E. Udoh),52,73
325,3,0:32.0,Shooting foul by W. Johnson (drawn by J. Johnson),,52,73
326,3,0:32.0,J. Johnson makes free throw 1 of 2,,53,73
327,3,0:32.0,J. Johnson makes free throw 2 of 2,,54,73
328,3,0:26.0,,L. Williams misses 3-pt jump shot from 26 ft,54,73
329,3,0:24.0,Defensive rebound by T. Sefolosha,,54,73
330,3,0:06.0,Turnover by J. Johnson (lost ball; steal by W. Johnson),,54,73
331,3,0:04.0,,Shooting foul by J. Johnson (drawn by W. Johnson),54,73
332,3,0:04.0,,W. Johnson makes free throw 1 of 2,54,74
333,3,0:04.0,,W. Johnson makes free throw 2 of 2,54,75
334,3,0:00.0,A. Burks makes 2-pt jump shot from 21 ft,,56,75
335,4,11:44.0,,W. Reed makes 2-pt dunk from 1 ft (assist by L. Williams),56,77
336,4,11:27.0,Personal foul by P. Beverley (drawn by R. Neto),,56,77
337,4,11:16.0,A. Burks makes 2-pt jump shot from 1 ft,,58,77
338,4,11:02.0,,S. Thornwell makes 2-pt layup from 1 ft (assist by L. Williams),58,79
339,4,11:02.0,Violation by A. Burks (def goaltending),,58,79
340,4,10:53.0,Personal foul by S. Thornwell (drawn by A. Burks),,58,79
341,4,10:53.0,D. Mitchell enters the game for A. Burks,,58,79
342,4,10:46.0,D. Mitchell makes 2-pt layup from 1 ft,,60,79
343,4,10:35.0,,L. Williams misses 3-pt jump shot from 25 ft,60,79
344,4,10:35.0,Defensive rebound by J. Johnson,,60,79
345,4,10:23.0,D. Mitchell misses 3-pt jump shot from 27 ft,,60,79
346,4,10:19.0,,Defensive rebound by L. Williams,60,79
347,4,10:16.0,,W. Johnson misses 2-pt layup at rim,60,79
348,4,10:16.0,Defensive rebound by T. Sefolosha,,60,79
349,4,10:05.0,R. Neto makes 2-pt layup from 1 ft (assist by T. Sefolosha),,62,79
350,4,9:45.0,,Turnover by L. Williams (bad pass; steal by J. Johnson),62,79
351,4,9:41.0,R. Neto makes 3-pt jump shot from 24 ft (assist by J. Johnson),,65,79
352,4,9:39.0,,LA Clippers full timeout,65,79
353,4,9:39.0,,D. Gallinari enters the game for S. Thornwell,65,79
354,4,9:39.0,,A. Rivers enters the game for P. Beverley,65,79
355,4,9:39.0,,D. Jordan enters the game for W. Reed,65,79
356,4,9:39.0,R. O'Neale enters the game for J. Johnson,,65,79
357,4,9:39.0,D. Favors enters the game for T. Sefolosha,,65,79
358,4,9:21.0,,Shooting foul by E. Udoh (drawn by L. Williams),65,79
359,4,9:21.0,,L. Williams makes free throw 1 of 2,65,80
360,4,9:21.0,,L. Williams makes free throw 2 of 2,65,81
361,4,9:06.0,D. Mitchell makes 3-pt jump shot from 24 ft (assist by E. Udoh),,68,81
362,4,8:50.0,,Turnover by A. Rivers (bad pass; steal by R. O'Neale),68,81
363,4,8:46.0,R. O'Neale misses 2-pt layup from 4 ft,,68,81
364,4,8:42.0,Offensive rebound by D. Mitchell,,68,81
365,4,8:39.0,D. Mitchell misses 2-pt layup from 3 ft (block by W. Johnson),,68,81
366,4,8:39.0,,Defensive rebound by W. Johnson,68,81
367,4,8:38.0,,A. Rivers misses 3-pt jump shot from 23 ft,68,81
368,4,8:38.0,Defensive rebound by Team,,68,81
369,4,8:38.0,,Loose ball foul by W. Johnson (drawn by E. Udoh),68,81
370,4,8:24.0,R. O'Neale misses 3-pt jump shot from 23 ft,,68,81
371,4,8:24.0,Offensive rebound by R. Neto,,68,81
372,4,8:12.0,D. Mitchell makes 3-pt jump shot from 27 ft (assist by E. Udoh),,71,81
373,4,8:03.0,,Shooting foul by E. Udoh (drawn by D. Gallinari),71,81
374,4,8:03.0,,D. Gallinari makes free throw 1 of 2,71,82
375,4,8:03.0,,P. Beverley enters the game for L. Williams,71,82
376,4,8:03.0,,B. Griffin enters the game for W. Johnson,71,82
377,4,8:03.0,,D. Gallinari makes free throw 2 of 2,71,83
378,4,7:48.0,D. Mitchell makes 3-pt jump shot from 26 ft,,74,83
379,4,7:21.0,,D. Gallinari misses 2-pt jump shot from 5 ft,74,83
380,4,7:21.0,Defensive rebound by R. O'Neale,,74,83
381,4,7:09.0,D. Mitchell misses 3-pt jump shot from 25 ft,,74,83
382,4,7:09.0,,Defensive rebound by Team,74,83
