,QUARTER,TIME_REMAINING,DENVER_ACTION,UTAH_ACTION,DENVER_SCORE,UTAH_SCORE
37,1,6:20.0,G. Harris makes 3-pt jump shot from 26 ft (assist by N. Jokić),,10,12
38,1,6:03.0,,J. Ingles misses 3-pt jump shot from 25 ft,10,12
39,1,6:00.0,Defensive rebound by P. Millsap,,10,12
40,1,5:56.0,P. Millsap makes 2-pt layup from 4 ft,,12,12
41,1,5:56.0,Shooting foul by R. Gobert (drawn by P. Millsap),,12,12
42,1,5:56.0,,R. Hood enters the game for D. Mitchell,12,12
43,1,5:56.0,W. Barton enters the game for N. Jokić,,12,12
44,1,5:56.0,M. Plumlee enters the game for W. Chandler,,12,12
45,1,5:56.0,P. Millsap makes free throw 1 of 1,,13,12
46,1,5:48.0,,J. Johnson misses 3-pt jump shot from 23 ft,13,12
47,1,5:43.0,Defensive rebound by W. Barton,,13,12
48,1,5:40.0,M. Plumlee makes 2-pt dunk from 3 ft (assist by W. Barton),,15,12
49,1,5:19.0,,R. Gobert makes 2-pt layup from 2 ft (assist by J. Ingles),15,14
50,1,5:08.0,Shooting foul by J. Ingles (drawn by P. Millsap),,15,14
51,1,5:08.0,P. Millsap makes free throw 1 of 2,,16,14
52,1,5:08.0,E. Mudiay enters the game for J. Murray,,16,14
53,1,5:08.0,P. Millsap makes free throw 2 of 2,,17,14
54,1,4:57.0,,Personal foul by E. Mudiay (drawn by R. Hood),17,14
55,1,4:43.0,,J. Johnson misses 3-pt jump shot from 24 ft,17,14
56,1,4:40.0,Defensive rebound by Team,,17,14
57,1,4:25.0,Offensive foul by P. Millsap (drawn by R. Rubio),,17,14
58,1,4:25.0,Turnover by P. Millsap (offensive foul),,17,14
59,1,4:25.0,,A. Burks enters the game for J. Ingles,17,14
60,1,4:25.0,N. Jokić enters the game for P. Millsap,,17,14
61,1,4:09.0,,R. Hood misses 3-pt jump shot from 25 ft,17,14
62,1,4:07.0,Defensive rebound by N. Jokić,,17,14
63,1,4:04.0,Turnover by N. Jokić (traveling),,17,14
64,1,3:43.0,,A. Burks makes 2-pt layup from 3 ft,17,16
65,1,3:33.0,W. Barton makes 3-pt jump shot from 22 ft (assist by G. Harris),,20,16
66,1,3:12.0,,R. Hood misses 2-pt jump shot from 13 ft,20,16
67,1,3:09.0,Defensive rebound by W. Barton,,20,16
68,1,3:07.0,Shooting foul by A. Burks (drawn by W. Barton),,20,16
69,1,3:07.0,W. Barton makes free throw 1 of 2,,21,16
70,1,3:07.0,,D. Mitchell enters the game for R. Rubio,21,16
71,1,3:07.0,W. Chandler enters the game for G. Harris,,21,16
72,1,3:07.0,W. Barton makes free throw 2 of 2,,22,16
73,1,2:48.0,,J. Johnson misses 2-pt hook shot from 5 ft,22,16
74,1,2:46.0,Defensive rebound by N. Jokić,,22,16
75,1,2:34.0,W. Barton makes 2-pt dunk from 1 ft (assist by N. Jokić),,24,16
76,1,2:10.0,,A. Burks misses 2-pt jump shot from 22 ft,24,16
77,1,2:06.0,Defensive rebound by M. Plumlee,,24,16
78,1,1:54.0,,Violation by J. Johnson (kicked ball),24,16
79,1,1:54.0,Denver full timeout,,24,16
80,1,1:54.0,,E. Udoh enters the game for R. Gobert,24,16
81,1,1:42.0,E. Mudiay misses 2-pt jump shot from 7 ft (block by E. Udoh),,24,16
82,1,1:40.0,Offensive rebound by Team,,24,16
83,1,1:40.0,Turnover by Team (shot clock),,24,16
84,1,1:21.0,,R. Hood makes 3-pt jump shot from 24 ft,24,19
85,1,1:08.0,N. Jokić misses 2-pt jump shot from 11 ft,,24,19
86,1,1:05.0,,Defensive rebound by J. Johnson,24,19
87,1,0:59.0,,D. Mitchell misses 3-pt jump shot from 25 ft,24,19
88,1,0:57.0,Defensive rebound by W. Barton,,24,19
89,1,0:53.0,W. Barton makes 3-pt jump shot from 25 ft,,27,19
90,1,0:36.0,,J. Johnson makes 2-pt jump shot from 10 ft,27,21
91,1,0:28.0,W. Chandler makes 3-pt jump shot from 25 ft (assist by N. Jokić),,30,21
92,1,0:09.0,,Personal foul by M. Plumlee (drawn by D. Mitchell),30,21
93,1,0:01.0,,A. Burks misses 2-pt layup from 2 ft,30,21
94,1,0:00.0,Defensive rebound by N. Jokić,,30,21
95,1,0:00.0,N. Jokić misses 3-pt jump shot from 61 ft,,30,21
96,1,0:00.0,Offensive rebound by Team,,30,21
97,2,11:43.0,E. Mudiay misses 2-pt layup from 4 ft,,30,21
98,2,11:40.0,,Defensive rebound by D. Favors,30,21
99,2,11:29.0,,Turnover by D. Mitchell (lost ball; steal by W. Barton),30,21
100,2,11:25.0,W. Barton makes 2-pt dunk from 2 ft,,32,21
101,2,11:05.0,,T. Sefolosha makes 2-pt layup from 3 ft,32,23
102,2,10:51.0,Turnover by K. Faried (lost ball; steal by A. Burks),,32,23
103,2,10:46.0,,A. Burks makes 2-pt dunk from 1 ft,32,25
104,2,10:33.0,N. Jokić makes 2-pt jump shot from 21 ft (assist by E. Mudiay),,34,25
105,2,10:18.0,,D. Favors misses 2-pt jump shot from 18 ft,34,25
106,2,10:18.0,Defensive rebound by E. Mudiay,,34,25
107,2,9:57.0,Personal foul by D. Favors (drawn by N. Jokić),,34,25
108,2,9:57.0,,J. Ingles enters the game for A. Burks,34,25
109,2,9:46.0,W. Barton makes 3-pt jump shot from 24 ft,,37,25
110,2,9:24.0,,J. Ingles makes 3-pt jump shot from 22 ft (assist by T. Sefolosha),37,28
111,2,9:09.0,E. Mudiay misses 2-pt jump shot from 14 ft,,37,28
112,2,9:06.0,,Defensive rebound by J. Ingles,37,28
113,2,8:52.0,,D. Favors makes 2-pt dunk from 1 ft (assist by J. Ingles),37,30
114,2,8:52.0,Denver full timeout,,37,30
115,2,8:52.0,P. Millsap enters the game for N. Jokić,,37,30
116,2,8:32.0,E. Mudiay misses 2-pt jump shot from 15 ft (block by E. Udoh),,37,30
117,2,8:32.0,Offensive rebound by K. Faried,,37,30
118,2,8:32.0,Personal foul by J. Ingles (drawn by K. Faried),,37,30
119,2,8:26.0,P. Millsap misses 2-pt jump shot from 17 ft,,37,30
120,2,8:24.0,,Defensive rebound by D. Favors,37,30
121,2,8:18.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by D. Mitchell),37,33
122,2,7:49.0,P. Millsap misses 3-pt jump shot from 25 ft,,37,33
123,2,7:46.0,,Defensive rebound by T. Sefolosha,37,33
124,2,7:39.0,G. Harris enters the game for J. Hernangómez,,37,33
125,2,7:34.0,,Turnover by E. Udoh (out of bounds lost ball),37,33
126,2,7:17.0,Turnover by P. Millsap (bad pass; steal by J. Ingles),,37,33
127,2,7:14.0,,R. Gobert enters the game for E. Udoh,37,33
128,2,7:14.0,J. Murray enters the game for E. Mudiay,,37,33
129,2,7:12.0,,Personal foul by W. Barton (drawn by J. Ingles),37,33
130,2,7:12.0,,R. Rubio enters the game for D. Mitchell,37,33
131,2,6:59.0,,T. Sefolosha misses 2-pt jump shot from 14 ft,37,33
132,2,6:56.0,Defensive rebound by P. Millsap,,37,33
133,2,6:49.0,,Violation by D. Favors (kicked ball),37,33
134,2,6:49.0,,R. Hood enters the game for T. Sefolosha,37,33
135,2,6:43.0,W. Barton makes 2-pt layup from 3 ft,,39,33
136,2,6:28.0,,D. Favors misses 3-pt jump shot from 23 ft,39,33
137,2,6:24.0,Defensive rebound by G. Harris,,39,33
138,2,6:15.0,P. Millsap makes 3-pt jump shot from 25 ft (assist by W. Barton),,42,33
139,2,5:58.0,,R. Gobert misses 2-pt layup from 2 ft,42,33
140,2,5:54.0,Defensive rebound by P. Millsap,,42,33
141,2,5:53.0,K. Faried makes 2-pt dunk from 3 ft (assist by P. Millsap),,44,33
142,2,5:51.0,,Utah full timeout,44,33
143,2,5:51.0,,J. Johnson enters the game for D. Favors,44,33
144,2,5:51.0,M. Plumlee enters the game for K. Faried,,44,33
145,2,5:51.0,W. Chandler enters the game for W. Barton,,44,33
146,2,5:41.0,,Def 3 sec tech foul by M. Plumlee,44,33
147,2,5:41.0,,R. Rubio makes technical free throw,44,34
148,2,5:34.0,,J. Ingles makes 3-pt jump shot from 22 ft (assist by R. Rubio),44,37
149,2,5:14.0,J. Murray misses 3-pt jump shot from 25 ft,,44,37
150,2,5:12.0,,Defensive rebound by R. Gobert,44,37
151,2,5:06.0,,R. Gobert makes 2-pt dunk from 3 ft (assist by R. Rubio),44,39
152,2,5:02.0,Turnover by J. Murray (traveling),,44,39
153,2,5:02.0,N. Jokić enters the game for M. Plumlee,,44,39
154,2,4:52.0,,J. Ingles makes 2-pt layup from 2 ft (assist by R. Rubio),44,41
155,2,4:52.0,Denver full timeout,,44,41
156,2,4:52.0,W. Barton enters the game for J. Murray,,44,41
157,2,4:39.0,N. Jokić misses 3-pt jump shot from 25 ft,,44,41
158,2,4:35.0,Offensive rebound by P. Millsap,,44,41
159,2,4:32.0,Shooting foul by J. Johnson (drawn by W. Barton),,44,41
160,2,4:32.0,W. Barton makes free throw 1 of 2,,45,41
161,2,4:32.0,W. Barton makes free throw 2 of 2,,46,41
162,2,4:07.0,,Turnover by R. Gobert (offensive goaltending),46,41
163,2,3:56.0,W. Barton makes 2-pt jump shot from 12 ft,,48,41
164,2,3:39.0,,R. Rubio makes 2-pt jump shot from 18 ft (assist by R. Gobert),48,43
165,2,3:24.0,N. Jokić makes 3-pt jump shot from 24 ft (assist by G. Harris),,51,43
166,2,3:11.0,,D. Mitchell enters the game for R. Hood,51,43
167,2,3:01.0,,D. Mitchell misses 3-pt jump shot from 26 ft,51,43
168,2,2:58.0,,Offensive rebound by J. Johnson,51,43
169,2,2:57.0,,J. Johnson misses 2-pt dunk from 8 ft,51,43
170,2,2:57.0,,Offensive rebound by R. Gobert,51,43
171,2,2:46.0,,R. Gobert makes 2-pt dunk from 2 ft (assist by J. Ingles),51,45
172,2,2:31.0,P. Millsap misses 2-pt jump shot from 8 ft,,51,45
173,2,2:28.0,,Defensive rebound by J. Johnson,51,45
174,2,2:25.0,,Turnover by J. Johnson (bad pass; steal by G. Harris),51,45
175,2,2:23.0,G. Harris makes 2-pt jump shot from 1 ft,,53,45
176,2,2:17.0,,R. Rubio misses 3-pt jump shot from 24 ft,53,45
177,2,2:17.0,Defensive rebound by N. Jokić,,53,45
178,2,2:08.0,W. Barton misses 2-pt jump shot from 11 ft,,53,45
179,2,2:08.0,,Defensive rebound by D. Mitchell,53,45
180,2,1:56.0,,D. Mitchell makes 2-pt layup from 2 ft,53,47
181,2,1:42.0,G. Harris makes 3-pt jump shot from 24 ft (assist by N. Jokić),,56,47
182,2,1:20.0,,R. Rubio misses 3-pt jump shot from 24 ft,56,47
183,2,1:18.0,Defensive rebound by N. Jokić,,56,47
184,2,1:02.0,Turnover by W. Barton (traveling),,56,47
185,2,1:02.0,M. Plumlee enters the game for P. Millsap,,56,47
186,2,0:51.0,,R. Gobert makes 2-pt layup from 1 ft (assist by J. Ingles),56,49
187,2,0:37.0,M. Plumlee misses 2-pt jump shot from 8 ft (block by R. Gobert),,56,49
188,2,0:37.0,Turnover by W. Chandler (lost ball; steal by R. Rubio),,56,49
189,2,0:31.0,Offensive rebound by W. Chandler,,56,49
190,2,0:29.0,,D. Mitchell misses 2-pt layup from 2 ft,56,49
191,2,0:29.0,Defensive rebound by N. Jokić,,56,49
192,2,0:24.0,W. Chandler makes 2-pt layup from 3 ft (assist by N. Jokić),,58,49
193,2,0:04.0,,D. Mitchell misses 2-pt jump shot from 22 ft,58,49
194,2,0:00.0,Defensive rebound by W. Barton,,58,49
195,3,11:51.0,P. Millsap makes 2-pt jump shot from 13 ft (assist by J. Murray),,60,49
196,3,11:37.0,,Offensive foul by R. Gobert (drawn by J. Murray),60,49
197,3,11:37.0,,Turnover by R. Gobert (offensive foul),60,49
198,3,11:27.0,P. Millsap misses 3-pt jump shot from 25 ft,,60,49
199,3,11:25.0,,Defensive rebound by R. Hood,60,49
200,3,11:09.0,,Turnover by R. Gobert (turnover; steal by W. Chandler),60,49
201,3,11:00.0,G. Harris misses 2-pt jump shot from 10 ft,,60,49
202,3,10:56.0,Offensive rebound by G. Harris,,60,49
203,3,10:53.0,J. Murray makes 3-pt jump shot from 24 ft (assist by G. Harris),,63,49
204,3,10:32.0,,D. Favors makes 2-pt layup from 2 ft (assist by R. Rubio),63,51
205,3,10:23.0,,Violation by R. Rubio (kicked ball),63,51
206,3,10:11.0,P. Millsap makes 2-pt layup from 6 ft,,65,51
207,3,9:56.0,,D. Favors makes 2-pt jump shot from 16 ft (assist by R. Rubio),65,53
208,3,9:36.0,J. Murray misses 2-pt jump shot from 12 ft,,65,53
209,3,9:34.0,,Defensive rebound by R. Hood,65,53
210,3,9:29.0,Offensive charge foul by D. Favors (drawn by P. Millsap),,65,53
211,3,9:29.0,,Turnover by D. Favors (offensive foul),65,53
212,3,9:16.0,Turnover by P. Millsap (traveling),,65,53
213,3,9:03.0,,D. Favors misses 2-pt jump shot from 9 ft,65,53
214,3,9:01.0,Defensive rebound by G. Harris,,65,53
215,3,8:57.0,G. Harris makes 2-pt jump shot from 8 ft,,67,53
216,3,8:57.0,Shooting foul by R. Hood (drawn by G. Harris),,67,53
217,3,8:57.0,G. Harris makes free throw 1 of 1,,68,53
218,3,8:47.0,,Turnover by R. Rubio (bad pass; steal by W. Chandler),68,53
219,3,8:42.0,J. Murray misses 3-pt jump shot from 23 ft,,68,53
220,3,8:38.0,,Defensive rebound by R. Rubio,68,53
221,3,8:31.0,,R. Rubio misses 3-pt jump shot from 22 ft,68,53
222,3,8:27.0,Defensive rebound by G. Harris,,68,53
223,3,8:22.0,W. Chandler misses 2-pt layup from 2 ft,,68,53
224,3,8:21.0,,Defensive rebound by D. Favors,68,53
225,3,8:14.0,,D. Favors makes 2-pt dunk from 1 ft (assist by R. Rubio),68,55
226,3,7:58.0,Personal foul by D. Favors (drawn by N. Jokić),,68,55
227,3,7:47.0,Shooting foul by J. Ingles (drawn by J. Murray),,68,55
228,3,7:47.0,J. Murray makes free throw 1 of 2,,69,55
229,3,7:47.0,J. Murray makes free throw 2 of 2,,70,55
230,3,7:36.0,,D. Favors makes 2-pt jump shot from 13 ft (assist by R. Rubio),70,57
231,3,7:22.0,Turnover by P. Millsap (traveling),,70,57
232,3,7:06.0,,Personal foul by J. Murray (drawn by J. Ingles),70,57
233,3,6:57.0,,R. Hood makes 3-pt jump shot from 25 ft (assist by D. Favors),70,60
234,3,6:57.0,Denver full timeout,,70,60
235,3,6:41.0,J. Murray makes 3-pt jump shot from 24 ft (assist by W. Chandler),,73,60
236,3,6:25.0,,Shooting foul by W. Chandler (drawn by R. Gobert),73,60
237,3,6:25.0,,R. Gobert makes free throw 1 of 2,73,61
238,3,6:25.0,,R. Gobert makes free throw 2 of 2,73,62
239,3,6:13.0,P. Millsap makes 2-pt dunk from 2 ft (assist by N. Jokić),,75,62
240,3,5:57.0,,R. Gobert makes 2-pt layup from 1 ft (assist by R. Rubio),75,64
241,3,5:40.0,P. Millsap misses 2-pt layup from 2 ft,,75,64
242,3,5:37.0,,Defensive rebound by R. Gobert,75,64
243,3,5:19.0,,R. Gobert makes 2-pt dunk from 1 ft (assist by D. Favors),75,66
244,3,4:57.0,W. Chandler makes 2-pt jump shot from 20 ft,,77,66
245,3,4:39.0,,J. Ingles misses 3-pt jump shot from 25 ft,77,66
246,3,4:38.0,Defensive rebound by N. Jokić,,77,66
247,3,4:29.0,W. Chandler misses 2-pt jump shot from 13 ft,,77,66
248,3,4:27.0,,Defensive rebound by J. Ingles,77,66
249,3,4:21.0,,R. Rubio makes 3-pt jump shot from 24 ft (assist by D. Favors),77,69
250,3,3:54.0,P. Millsap makes 2-pt jump shot from 5 ft (assist by N. Jokić),,79,69
251,3,3:54.0,,Utah full timeout,79,69
252,3,3:54.0,,A. Burks enters the game for J. Ingles,79,69
253,3,3:54.0,,D. Mitchell enters the game for R. Hood,79,69
254,3,3:54.0,,J. Johnson enters the game for D. Favors,79,69
255,3,3:54.0,M. Plumlee enters the game for N. Jokić,,79,69
256,3,3:54.0,E. Mudiay enters the game for W. Chandler,,79,69
257,3,3:54.0,W. Barton enters the game for J. Murray,,79,69
258,3,3:45.0,,J. Johnson misses 3-pt jump shot from 24 ft,79,69
259,3,3:41.0,Defensive rebound by G. Harris,,79,69
260,3,3:20.0,G. Harris misses 2-pt jump shot from 13 ft,,79,69
261,3,3:19.0,,Defensive rebound by Team,79,69
262,3,3:19.0,,T. Sefolosha enters the game for R. Rubio,79,69
263,3,3:05.0,,Turnover by D. Mitchell (traveling),79,69
264,3,2:46.0,M. Plumlee makes 2-pt dunk at rim (assist by E. Mudiay),,81,69
265,3,2:32.0,,A. Burks misses 2-pt layup from 3 ft,81,69
266,3,2:30.0,,Offensive rebound by J. Johnson,81,69
267,3,2:21.0,,A. Burks makes 2-pt jump shot from 15 ft,81,71
268,3,2:05.0,P. Millsap misses 3-pt jump shot from 25 ft,,81,71
269,3,2:04.0,,Defensive rebound by R. Gobert,81,71
270,3,1:52.0,,Turnover by D. Mitchell (traveling),81,71
271,3,1:52.0,,E. Udoh enters the game for R. Gobert,81,71
272,3,1:52.0,W. Chandler enters the game for P. Millsap,,81,71
273,3,1:38.0,W. Barton misses 2-pt hook shot from 4 ft,,81,71
274,3,1:38.0,Offensive rebound by Team,,81,71
275,3,1:38.0,Loose ball foul by M. Plumlee (drawn by D. Mitchell),,81,71
276,3,1:38.0,Turnover by M. Plumlee (turnover),,81,71
277,3,1:19.0,,J. Johnson makes 2-pt jump shot from 9 ft,81,73
278,3,1:00.0,E. Mudiay makes 2-pt layup from 2 ft (assist by M. Plumlee),,83,73
279,3,0:44.0,,D. Mitchell misses 2-pt layup from 2 ft (block by M. Plumlee),83,73
280,3,0:44.0,,Offensive rebound by Team,83,73
281,3,0:40.0,,Shooting foul by M. Plumlee (drawn by E. Udoh),83,73
282,3,0:40.0,,E. Udoh makes free throw 1 of 2,83,74
283,3,0:40.0,,E. Udoh makes free throw 2 of 2,83,75
284,3,0:31.0,M. Plumlee misses 2-pt dunk from 2 ft,,83,75
285,3,0:28.0,,Defensive rebound by T. Sefolosha,83,75
286,3,0:22.0,,T. Sefolosha misses 3-pt jump shot from 24 ft,83,75
287,3,0:18.0,,Offensive rebound by E. Udoh,83,75
288,3,0:02.0,,D. Mitchell misses 2-pt layup from 1 ft (block by W. Chandler),83,75
289,3,0:02.0,,Offensive rebound by Team,83,75
290,3,0:00.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by D. Mitchell),83,78
291,4,11:39.0,,A. Burks makes 2-pt dunk from 1 ft (assist by J. Johnson),83,80
292,4,11:29.0,Offensive foul by M. Plumlee (drawn by A. Burks),,83,80
293,4,11:29.0,Turnover by M. Plumlee (offensive foul),,83,80
294,4,11:18.0,Denver full timeout,,83,80
295,4,11:17.0,,J. Johnson makes 2-pt layup from 2 ft,83,82
296,4,11:09.0,Personal foul by D. Mitchell (drawn by W. Barton),,83,82
297,4,11:00.0,Personal foul by J. Johnson (drawn by N. Jokić),,83,82
298,4,10:48.0,W. Chandler misses 2-pt jump shot from 12 ft,,83,82
299,4,10:45.0,Offensive rebound by M. Plumlee,,83,82
300,4,10:44.0,M. Plumlee makes 2-pt dunk from 1 ft,,85,82
301,4,10:25.0,,Shooting foul by W. Chandler (drawn by J. Johnson),85,82
302,4,10:25.0,,J. Johnson makes free throw 1 of 2,85,83
303,4,10:25.0,,J. Johnson makes free throw 2 of 2,85,84
304,4,10:09.0,N. Jokić misses 2-pt jump shot from 7 ft,,85,84
305,4,10:06.0,,Defensive rebound by A. Burks,85,84
306,4,9:59.0,,A. Burks makes 3-pt jump shot from 24 ft,85,87
307,4,9:41.0,Turnover by N. Jokić (lost ball; steal by J. Johnson),,85,87
308,4,9:35.0,,D. Mitchell makes 2-pt layup from 2 ft (assist by T. Sefolosha),85,89
309,4,9:28.0,Personal foul by J. Johnson (drawn by N. Jokić),,85,89
310,4,9:28.0,,D. Favors enters the game for J. Johnson,85,89
311,4,9:28.0,P. Millsap enters the game for M. Plumlee,,85,89
312,4,9:13.0,Turnover by N. Jokić (bad pass),,85,89
313,4,9:05.0,,A. Burks makes 3-pt jump shot from 26 ft (assist by D. Mitchell),85,92
314,4,8:52.0,E. Mudiay misses 2-pt layup from 3 ft (block by E. Udoh),,85,92
315,4,8:50.0,,Defensive rebound by E. Udoh,85,92
316,4,8:45.0,,A. Burks makes 2-pt layup from 1 ft (assist by D. Mitchell),85,94
317,4,8:45.0,Denver full timeout,,85,94
318,4,8:45.0,G. Harris enters the game for E. Mudiay,,85,94
319,4,8:28.0,Shooting foul by D. Favors (drawn by P. Millsap),,85,94
320,4,8:28.0,P. Millsap misses free throw 1 of 2,,85,94
321,4,8:28.0,Offensive rebound by Team,,85,94
322,4,8:28.0,P. Millsap makes free throw 2 of 2,,86,94
323,4,8:04.0,,E. Udoh misses 2-pt jump shot from 10 ft,86,94
324,4,8:01.0,Defensive rebound by W. Barton,,86,94
325,4,7:55.0,W. Barton misses 2-pt jump shot from 9 ft,,86,94
326,4,7:53.0,Offensive rebound by W. Barton,,86,94
327,4,7:52.0,Turnover by W. Barton (lost ball; steal by T. Sefolosha),,86,94
328,4,7:33.0,,Shooting foul by W. Barton (drawn by D. Mitchell),86,94
329,4,7:33.0,,D. Mitchell makes free throw 1 of 2,86,95
330,4,7:33.0,,R. Gobert enters the game for E. Udoh,86,95
331,4,7:33.0,M. Plumlee enters the game for N. Jokić,,86,95
332,4,7:33.0,,D. Mitchell makes free throw 2 of 2,86,96
333,4,7:21.0,W. Barton misses 2-pt layup from 4 ft,,86,96
334,4,7:18.0,,Defensive rebound by R. Gobert,86,96
335,4,7:03.0,,T. Sefolosha misses 3-pt jump shot from 22 ft,86,96
336,4,7:01.0,,Offensive rebound by R. Gobert,86,96
337,4,7:00.0,,Shooting foul by M. Plumlee (drawn by R. Gobert),86,96
338,4,7:00.0,,R. Gobert makes free throw 1 of 2,86,97
339,4,7:00.0,,R. Rubio enters the game for A. Burks,86,97
340,4,7:00.0,,J. Ingles enters the game for D. Mitchell,86,97
341,4,7:00.0,J. Murray enters the game for W. Chandler,,86,97
342,4,7:00.0,,R. Gobert makes free throw 2 of 2,86,98
343,4,6:44.0,Turnover by G. Harris (step out of bounds),,86,98
344,4,6:35.0,Offensive charge foul by R. Gobert (drawn by P. Millsap),,86,98
345,4,6:35.0,,Turnover by R. Gobert (offensive foul),86,98
346,4,6:22.0,W. Barton misses 3-pt jump shot from 23 ft,,86,98
347,4,6:19.0,,Defensive rebound by J. Ingles,86,98
348,4,6:14.0,,Personal foul by G. Harris (drawn by R. Rubio),86,98
349,4,6:14.0,,Utah full timeout,86,98
350,4,6:08.0,,Offensive foul by R. Gobert (drawn by W. Barton),86,98
351,4,6:08.0,,Turnover by R. Gobert (offensive foul),86,98
352,4,5:52.0,Offensive foul by J. Murray (drawn by R. Rubio),,86,98
353,4,5:52.0,Turnover by J. Murray (offensive foul),,86,98
354,4,5:52.0,N. Jokić enters the game for M. Plumlee,,86,98
355,4,5:52.0,W. Chandler enters the game for J. Murray,,86,98
356,4,5:35.0,,D. Favors makes 2-pt jump shot from 15 ft (assist by R. Rubio),86,100
357,4,5:24.0,P. Millsap makes 2-pt jump shot from 18 ft,,88,100
358,4,5:09.0,,Personal foul by P. Millsap (drawn by R. Rubio),88,100
359,4,5:09.0,,R. Rubio misses free throw 1 of 2,88,100
360,4,5:09.0,,Offensive rebound by Team,88,100
361,4,5:09.0,,R. Rubio makes free throw 2 of 2,88,101
362,4,4:58.0,N. Jokić misses 3-pt jump shot from 25 ft,,88,101
363,4,4:53.0,,Defensive rebound by J. Ingles,88,101
364,4,4:31.0,,R. Rubio misses 2-pt jump shot from 8 ft (block by W. Barton),88,101
365,4,4:28.0,Defensive rebound by P. Millsap,,88,101
366,4,4:24.0,P. Millsap misses 3-pt jump shot from 25 ft,,88,101
367,4,4:21.0,,Defensive rebound by R. Gobert,88,101
368,4,4:04.0,,D. Favors misses 2-pt jump shot from 16 ft,88,101
369,4,3:58.0,,Offensive rebound by R. Gobert,88,101
370,4,3:58.0,,R. Gobert misses 2-pt layup at rim,88,101
371,4,3:57.0,Defensive rebound by W. Chandler,,88,101
372,4,3:47.0,W. Chandler misses 3-pt jump shot from 25 ft,,88,101
373,4,3:45.0,,Defensive rebound by R. Rubio,88,101
374,4,3:44.0,,T. Sefolosha makes 2-pt layup from 1 ft (assist by R. Rubio),88,103
375,4,3:44.0,,Shooting foul by G. Harris (drawn by T. Sefolosha),88,103
376,4,3:44.0,,T. Sefolosha makes free throw 1 of 1,88,104
377,4,3:40.0,Offensive foul by N. Jokić (drawn by R. Rubio),,88,104
378,4,3:40.0,Turnover by N. Jokić (offensive foul),,88,104
379,4,3:40.0,,Utah full timeout,88,104
380,4,3:18.0,,Turnover by R. Gobert (traveling),88,104
381,4,3:10.0,Turnover by W. Barton (bad pass; steal by T. Sefolosha),,88,104
382,4,2:54.0,,D. Favors misses 2-pt jump shot from 12 ft,88,104
