,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,LA CLIPPERS_ACTION,LA LAKERS_SCORE,LA CLIPPERS_SCORE
99,1,2:04.0,,Offensive charge foul by J. Randle (drawn by S. Thornwell),24,28
100,1,2:04.0,Turnover by J. Randle (offensive foul),,24,28
101,1,2:04.0,,C. Williams enters the game for L. Williams,24,28
102,1,1:55.0,,B. Griffin makes 2-pt layup at rim (assist by J. Evans),24,30
103,1,1:38.0,J. Hart makes 3-pt jump shot from 23 ft (assist by K. Kuzma),,27,30
104,1,1:19.0,,B. Griffin misses 3-pt jump shot from 25 ft,27,30
105,1,1:17.0,Defensive rebound by J. Hart,,27,30
106,1,1:13.0,K. Kuzma misses 3-pt jump shot from 23 ft,,27,30
107,1,1:08.0,,Defensive rebound by S. Thornwell,27,30
108,1,1:01.0,,B. Griffin makes 2-pt layup from 2 ft,27,32
109,1,0:47.0,J. Clarkson misses 2-pt jump shot from 18 ft,,27,32
110,1,0:45.0,Offensive rebound by K. Kuzma,,27,32
111,1,0:44.0,Turnover by K. Kuzma (lost ball; steal by J. Evans),,27,32
112,1,0:38.0,,C. Williams misses 3-pt jump shot from 26 ft,27,32
113,1,0:36.0,Defensive rebound by J. Clarkson,,27,32
114,1,0:31.0,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by J. Clarkson),,30,32
115,1,0:07.0,,C. Williams makes 2-pt jump shot from 14 ft,30,34
116,1,0:00.0,J. Hart makes 2-pt layup from 1 ft (assist by J. Clarkson),,32,34
117,2,11:40.0,J. Clarkson misses 2-pt jump shot from 7 ft,,32,34
118,2,11:38.0,Offensive rebound by C. Brewer,,32,34
119,2,11:35.0,J. Clarkson misses 2-pt layup from 1 ft,,32,34
120,2,11:35.0,Offensive rebound by J. Clarkson,,32,34
121,2,11:35.0,J. Clarkson makes 2-pt layup from 1 ft,,34,34
122,2,11:19.0,,J. Evans makes 2-pt layup from 3 ft (assist by C. Williams),34,36
123,2,11:06.0,J. Randle makes 2-pt jump shot from 19 ft (assist by C. Brewer),,36,36
124,2,10:53.0,,J. Evans misses 3-pt jump shot from 26 ft,36,36
125,2,10:53.0,Defensive rebound by J. Randle,,36,36
126,2,10:42.0,J. Randle misses 2-pt jump shot from 12 ft,,36,36
127,2,10:42.0,Offensive rebound by J. Clarkson,,36,36
128,2,10:38.0,J. Clarkson makes 2-pt layup from 1 ft,,38,36
129,2,10:38.0,,LA Clippers full timeout,38,36
130,2,10:38.0,,A. Rivers enters the game for S. Thornwell,38,36
131,2,10:38.0,,W. Johnson enters the game for J. Evans,38,36
132,2,10:20.0,,A. Rivers misses 2-pt layup from 2 ft (block by J. Randle),38,36
133,2,10:18.0,Defensive rebound by J. Hart,,38,36
134,2,10:06.0,C. Brewer makes 2-pt layup from 1 ft (assist by K. Kuzma),,40,36
135,2,9:56.0,,A. Rivers makes 2-pt layup from 1 ft,40,38
136,2,9:41.0,K. Kuzma makes 3-pt jump shot from 25 ft,,43,38
137,2,9:21.0,,W. Johnson misses 3-pt jump shot from 24 ft,43,38
138,2,9:16.0,,Offensive rebound by A. Rivers,43,38
139,2,9:08.0,,A. Rivers misses 3-pt jump shot from 26 ft,43,38
140,2,9:06.0,Defensive rebound by J. Clarkson,,43,38
141,2,9:04.0,Shooting foul by M. Harrell (drawn by J. Randle),,43,38
142,2,9:04.0,J. Randle misses free throw 1 of 2,,43,38
143,2,9:04.0,Offensive rebound by Team,,43,38
144,2,9:04.0,J. Randle misses free throw 2 of 2,,43,38
145,2,9:01.0,,Defensive rebound by A. Rivers,43,38
146,2,8:44.0,,D. Jordan enters the game for M. Harrell,43,38
147,2,8:38.0,,Turnover by A. Rivers (lost ball; steal by C. Brewer),43,38
148,2,8:36.0,Shooting foul by C. Williams (drawn by J. Randle),,43,38
149,2,8:36.0,J. Randle makes free throw 1 of 2,,44,38
150,2,8:36.0,J. Randle makes free throw 2 of 2,,45,38
151,2,8:21.0,,C. Williams makes 2-pt jump shot from 2 ft,45,40
152,2,8:14.0,Turnover by J. Randle (bad pass; steal by S. Dekker),,45,40
153,2,8:10.0,,S. Dekker makes 2-pt dunk from 1 ft,45,42
154,2,8:10.0,LA Lakers full timeout,,45,42
155,2,8:10.0,,L. Williams enters the game for C. Williams,45,42
156,2,8:10.0,B. Ingram enters the game for J. Hart,,45,42
157,2,8:00.0,K. Kuzma makes 2-pt jump shot from 11 ft (assist by J. Clarkson),,47,42
158,2,7:41.0,,L. Williams misses 2-pt layup from 3 ft,47,42
159,2,7:38.0,Defensive rebound by K. Kuzma,,47,42
160,2,7:35.0,Turnover by K. Kuzma (bad pass),,47,42
161,2,7:35.0,,B. Griffin enters the game for S. Dekker,47,42
162,2,7:18.0,,B. Griffin makes 3-pt jump shot from 24 ft (assist by A. Rivers),47,45
163,2,7:01.0,Turnover by K. Kuzma (bad pass),,47,45
164,2,7:01.0,L. Nance enters the game for K. Kuzma,,47,45
165,2,6:43.0,,Turnover by D. Jordan (turnover),47,45
166,2,6:30.0,J. Randle misses 3-pt jump shot from 24 ft,,47,45
167,2,6:27.0,,Defensive rebound by D. Jordan,47,45
168,2,6:27.0,,Turnover by D. Jordan (lost ball; steal by C. Brewer),47,45
169,2,6:22.0,C. Brewer misses 3-pt jump shot from 25 ft,,47,45
170,2,6:22.0,,Defensive rebound by Team,47,45
171,2,6:22.0,Loose ball foul by J. Randle (drawn by L. Williams),,47,45
172,2,6:22.0,,LA Clippers full timeout,47,45
173,2,6:22.0,B. Lopez enters the game for J. Randle,,47,45
174,2,6:12.0,,Shooting foul by L. Nance (drawn by L. Williams),47,45
175,2,6:12.0,,L. Williams makes free throw 1 of 2,47,46
176,2,6:12.0,,L. Williams makes free throw 2 of 2,47,47
177,2,5:56.0,,Offensive charge foul by B. Ingram (drawn by B. Griffin),47,47
178,2,5:56.0,Turnover by B. Ingram (offensive foul),,47,47
179,2,5:56.0,K. Caldwell-Pope enters the game for C. Brewer,,47,47
180,2,5:56.0,L. Ball enters the game for B. Ingram,,47,47
181,2,5:37.0,,Turnover by A. Rivers (bad pass; steal by L. Nance),47,47
182,2,5:33.0,J. Clarkson makes 2-pt layup from 1 ft,,49,47
183,2,5:23.0,,L. Williams makes 2-pt dunk from 1 ft,49,49
184,2,5:08.0,Personal foul by L. Williams (drawn by L. Ball),,49,49
185,2,4:58.0,Turnover by J. Clarkson (lost ball; steal by W. Johnson),,49,49
186,2,4:41.0,,Turnover by B. Griffin (bad pass),49,49
187,2,4:41.0,,S. Thornwell enters the game for A. Rivers,49,49
188,2,4:19.0,Turnover by J. Clarkson (bad pass; steal by L. Williams),,49,49
189,2,4:11.0,,B. Griffin misses 2-pt layup from 4 ft (block by L. Nance),49,49
190,2,4:11.0,,Offensive rebound by B. Griffin,49,49
191,2,4:00.0,,W. Johnson misses 2-pt jump shot from 19 ft,49,49
192,2,3:57.0,Defensive rebound by L. Nance,,49,49
193,2,3:52.0,K. Caldwell-Pope makes 2-pt jump shot from 6 ft,,51,49
194,2,3:48.0,,Turnover by D. Jordan (bad pass; steal by L. Ball),51,49
195,2,3:40.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,51,49
196,2,3:36.0,Offensive rebound by L. Ball,,51,49
197,2,3:34.0,Turnover by L. Ball (bad pass; steal by D. Jordan),,51,49
198,2,3:24.0,,B. Griffin makes 3-pt jump shot from 25 ft (assist by L. Williams),51,52
199,2,3:10.0,Personal foul by W. Johnson (drawn by B. Lopez),,51,52
200,2,3:10.0,,A. Rivers enters the game for W. Johnson,51,52
201,2,3:02.0,L. Ball misses 3-pt jump shot from 24 ft,,51,52
202,2,3:02.0,Offensive rebound by L. Nance,,51,52
203,2,2:55.0,L. Ball misses 3-pt jump shot from 25 ft,,51,52
204,2,2:55.0,,Defensive rebound by B. Griffin,51,52
205,2,2:46.0,,A. Rivers makes 2-pt layup from 2 ft (assist by B. Griffin),51,54
206,2,2:29.0,B. Lopez makes 2-pt layup from 1 ft (assist by L. Ball),,53,54
207,2,2:08.0,,D. Jordan makes 2-pt dunk from 1 ft (assist by B. Griffin),53,56
208,2,2:08.0,,Shooting foul by B. Lopez (drawn by D. Jordan),53,56
209,2,2:08.0,J. Hart enters the game for J. Clarkson,,53,56
210,2,2:08.0,A. Bogut enters the game for B. Lopez,,53,56
211,2,2:08.0,,D. Jordan makes free throw 1 of 1,53,57
212,2,1:56.0,L. Nance makes 2-pt jump shot from 17 ft (assist by L. Ball),,55,57
213,2,1:42.0,,Personal foul by L. Ball (drawn by B. Griffin),55,57
214,2,1:38.0,,Offensive foul by D. Jordan (drawn by L. Ball),55,57
215,2,1:38.0,,Turnover by D. Jordan (offensive foul),55,57
216,2,1:25.0,K. Caldwell-Pope misses 2-pt jump shot at rim,,55,57
217,2,1:24.0,Offensive rebound by K. Caldwell-Pope,,55,57
218,2,1:24.0,K. Caldwell-Pope makes 2-pt layup at rim,,57,57
219,2,0:59.0,,Turnover by A. Rivers (traveling),57,57
220,2,0:59.0,,C. Williams enters the game for S. Thornwell,57,57
221,2,0:44.0,L. Nance misses 2-pt layup from 2 ft,,57,57
222,2,0:40.0,Offensive rebound by L. Nance,,57,57
223,2,0:40.0,L. Nance makes 2-pt layup at rim,,59,57
224,2,0:27.0,,A. Rivers makes 2-pt layup from 1 ft,59,59
225,2,0:27.0,,Shooting foul by L. Ball (drawn by A. Rivers),59,59
226,2,0:27.0,,S. Thornwell enters the game for L. Williams,59,59
227,2,0:27.0,K. Kuzma enters the game for A. Bogut,,59,59
228,2,0:27.0,,A. Rivers makes free throw 1 of 1,59,60
229,2,0:08.0,K. Kuzma makes 3-pt jump shot from 22 ft (assist by J. Hart),,62,60
230,2,0:04.0,,Offensive foul by D. Jordan (drawn by K. Kuzma),62,60
231,2,0:04.0,,Turnover by D. Jordan (offensive foul),62,60
232,2,0:04.0,,M. Harrell enters the game for D. Jordan,62,60
233,2,0:00.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,62,60
234,2,0:00.0,Offensive rebound by Team,,62,60
235,3,11:46.0,B. Ingram makes 2-pt layup at rim,,64,60
236,3,11:28.0,,Turnover by L. Williams (bad pass; steal by L. Nance),64,60
237,3,11:24.0,K. Caldwell-Pope misses 2-pt jump shot from 15 ft,,64,60
238,3,11:18.0,,Defensive rebound by D. Jordan,64,60
239,3,11:10.0,,Personal foul by L. Ball (drawn by B. Griffin),64,60
240,3,10:55.0,,L. Williams makes 3-pt jump shot from 28 ft,64,63
241,3,10:39.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,64,63
242,3,10:36.0,,Defensive rebound by L. Williams,64,63
243,3,10:32.0,,Personal foul by L. Ball (drawn by D. Jordan),64,63
244,3,10:26.0,,Personal foul by L. Nance (drawn by A. Rivers),64,63
245,3,10:16.0,,A. Rivers misses 3-pt jump shot from 28 ft,64,63
246,3,10:13.0,Defensive rebound by B. Ingram,,64,63
247,3,10:07.0,B. Ingram makes 2-pt layup from 2 ft (assist by B. Lopez),,66,63
248,3,10:07.0,Shooting foul by D. Jordan (drawn by B. Ingram),,66,63
249,3,10:07.0,B. Ingram makes free throw 1 of 1,,67,63
250,3,9:54.0,,L. Williams makes 2-pt jump shot from 2 ft (assist by B. Griffin),67,65
251,3,9:36.0,B. Lopez misses 2-pt hook shot from 6 ft,,67,65
252,3,9:34.0,Offensive rebound by L. Nance,,67,65
253,3,9:33.0,L. Nance misses 2-pt hook shot from 4 ft,,67,65
254,3,9:33.0,,Defensive rebound by A. Rivers,67,65
255,3,9:16.0,,L. Williams misses 3-pt jump shot from 26 ft,67,65
256,3,9:16.0,Defensive rebound by K. Caldwell-Pope,,67,65
257,3,9:06.0,B. Lopez misses 3-pt jump shot from 25 ft,,67,65
258,3,9:02.0,,Defensive rebound by B. Griffin,67,65
259,3,8:55.0,,L. Williams misses 2-pt jump shot from 16 ft,67,65
260,3,8:52.0,Defensive rebound by B. Ingram,,67,65
261,3,8:44.0,B. Ingram makes 2-pt dunk from 2 ft,,69,65
262,3,8:44.0,,LA Clippers full timeout,69,65
263,3,8:29.0,,A. Rivers makes 2-pt jump shot from 9 ft,69,67
264,3,8:11.0,Shooting foul by D. Jordan (drawn by B. Ingram),,69,67
265,3,8:11.0,B. Ingram misses free throw 1 of 2,,69,67
266,3,8:11.0,Offensive rebound by Team,,69,67
267,3,8:11.0,,W. Reed enters the game for D. Jordan,69,67
268,3,8:11.0,B. Ingram misses free throw 2 of 2,,69,67
269,3,8:09.0,,Defensive rebound by B. Griffin,69,67
270,3,7:52.0,,B. Griffin makes 3-pt jump shot from 26 ft (assist by A. Rivers),69,70
271,3,7:40.0,B. Lopez makes 2-pt hook shot from 8 ft,,71,70
272,3,7:22.0,,B. Griffin misses 2-pt hook shot from 3 ft,71,70
273,3,7:19.0,Defensive rebound by L. Nance,,71,70
274,3,7:13.0,B. Ingram misses 2-pt layup from 3 ft (block by W. Reed),,71,70
275,3,7:09.0,,Defensive rebound by L. Williams,71,70
276,3,7:07.0,,W. Johnson misses 2-pt layup from 1 ft,71,70
277,3,7:07.0,Defensive rebound by L. Nance,,71,70
278,3,7:02.0,Shooting foul by B. Griffin (drawn by B. Ingram),,71,70
279,3,7:02.0,B. Ingram misses free throw 1 of 2,,71,70
280,3,7:02.0,Offensive rebound by Team,,71,70
281,3,7:02.0,B. Ingram makes free throw 2 of 2,,72,70
282,3,6:43.0,,Personal foul by B. Lopez (drawn by W. Johnson),72,70
283,3,6:27.0,,B. Griffin misses 3-pt jump shot from 26 ft,72,70
284,3,6:25.0,Defensive rebound by L. Ball,,72,70
285,3,6:23.0,Turnover by B. Ingram (step out of bounds),,72,70
286,3,6:08.0,,B. Griffin misses 2-pt hook shot from 9 ft,72,70
287,3,6:05.0,Defensive rebound by L. Nance,,72,70
288,3,6:03.0,,Offensive charge foul by B. Ingram (drawn by W. Johnson),72,70
289,3,6:03.0,Turnover by B. Ingram (offensive foul),,72,70
290,3,6:03.0,,C. Williams enters the game for W. Johnson,72,70
291,3,6:03.0,J. Hart enters the game for B. Ingram,,72,70
292,3,5:48.0,,C. Williams makes 3-pt jump shot from 22 ft (assist by L. Williams),72,73
293,3,5:35.0,K. Caldwell-Pope makes 2-pt jump shot from 17 ft (assist by L. Ball),,74,73
294,3,5:20.0,,A. Rivers misses 2-pt layup from 2 ft (block by B. Lopez),74,73
295,3,5:17.0,,Offensive rebound by A. Rivers,74,73
296,3,5:12.0,,L. Williams makes 3-pt jump shot from 27 ft,74,76
297,3,5:03.0,Shooting foul by W. Reed (drawn by B. Lopez),,74,76
298,3,5:03.0,B. Lopez misses free throw 1 of 2,,74,76
299,3,5:03.0,Offensive rebound by Team,,74,76
300,3,5:03.0,J. Clarkson enters the game for L. Ball,,74,76
301,3,5:03.0,B. Lopez makes free throw 2 of 2,,75,76
302,3,4:46.0,,B. Griffin makes 2-pt layup from 1 ft,75,78
303,3,4:37.0,Turnover by K. Caldwell-Pope (bad pass),,75,78
304,3,4:24.0,,B. Griffin misses 2-pt layup from 4 ft,75,78
305,3,4:20.0,Defensive rebound by B. Lopez,,75,78
306,3,4:13.0,K. Caldwell-Pope makes 2-pt jump shot from 15 ft (assist by J. Clarkson),,77,78
307,3,3:51.0,,Turnover by B. Griffin (lost ball; steal by L. Nance),77,78
308,3,3:44.0,J. Clarkson makes 2-pt layup from 2 ft,,79,78
309,3,3:28.0,,Personal foul by L. Nance (drawn by L. Williams),79,78
310,3,3:28.0,,L. Williams makes free throw 1 of 2,79,79
311,3,3:28.0,,S. Dekker enters the game for B. Griffin,79,79
312,3,3:28.0,J. Randle enters the game for L. Nance,,79,79
313,3,3:28.0,K. Kuzma enters the game for B. Lopez,,79,79
314,3,3:28.0,,L. Williams makes free throw 2 of 2,79,80
315,3,3:19.0,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by J. Clarkson),,82,80
316,3,3:11.0,,L. Williams misses 2-pt jump shot from 10 ft,82,80
317,3,3:05.0,,Offensive rebound by W. Reed,82,80
318,3,3:05.0,Offensive charge foul by W. Reed (drawn by K. Kuzma),,82,80
319,3,3:05.0,,Turnover by W. Reed (offensive foul),82,80
320,3,2:50.0,K. Caldwell-Pope misses 2-pt layup from 2 ft,,82,80
321,3,2:48.0,,Defensive rebound by L. Williams,82,80
322,3,2:34.0,,A. Rivers misses 3-pt jump shot from 25 ft,82,80
323,3,2:31.0,Defensive rebound by J. Clarkson,,82,80
324,3,2:19.0,J. Randle makes 2-pt hook shot from 5 ft,,84,80
325,3,2:00.0,,S. Dekker misses 3-pt jump shot from 24 ft,84,80
326,3,1:57.0,Defensive rebound by J. Clarkson,,84,80
327,3,1:45.0,Shooting block foul by W. Reed (drawn by J. Randle),,84,80
328,3,1:45.0,LA Lakers full timeout,,84,80
329,3,1:45.0,,J. Evans enters the game for A. Rivers,84,80
330,3,1:45.0,,M. Harrell enters the game for W. Reed,84,80
331,3,1:45.0,J. Randle makes free throw 1 of 2,,85,80
332,3,1:45.0,J. Randle makes free throw 2 of 2,,86,80
333,3,1:31.0,,L. Williams makes 2-pt layup from 1 ft,86,82
334,3,1:31.0,,Shooting foul by K. Kuzma (drawn by L. Williams),86,82
335,3,1:31.0,,L. Williams makes free throw 1 of 1,86,83
336,3,1:16.0,K. Caldwell-Pope misses 2-pt jump shot from 20 ft,,86,83
337,3,1:14.0,,Defensive rebound by M. Harrell,86,83
338,3,1:07.0,,L. Williams makes 2-pt jump shot from 2 ft,86,85
339,3,0:54.0,K. Caldwell-Pope misses 2-pt jump shot from 18 ft,,86,85
340,3,0:52.0,,Defensive rebound by S. Dekker,86,85
341,3,0:44.0,,Turnover by L. Williams (bad pass; steal by K. Caldwell-Pope),86,85
342,3,0:41.0,Shooting foul by L. Williams (drawn by J. Randle),,86,85
343,3,0:41.0,J. Randle misses free throw 1 of 2,,86,85
344,3,0:41.0,Offensive rebound by Team,,86,85
345,3,0:41.0,J. Randle makes free throw 2 of 2,,87,85
346,3,0:29.0,,L. Williams misses 3-pt jump shot from 26 ft,87,85
347,3,0:28.0,,Offensive rebound by S. Dekker,87,85
348,3,0:28.0,,Shooting foul by K. Caldwell-Pope (drawn by S. Dekker),87,85
349,3,0:28.0,,S. Dekker makes free throw 1 of 2,87,86
350,3,0:28.0,,S. Thornwell enters the game for L. Williams,87,86
351,3,0:28.0,,S. Dekker makes free throw 2 of 2,87,87
352,3,0:08.0,J. Clarkson makes 2-pt jump shot from 12 ft,,89,87
353,3,0:01.0,,J. Evans misses 2-pt layup at rim,89,87
354,3,0:01.0,,Offensive rebound by Team,89,87
355,4,11:47.0,,M. Harrell misses 2-pt layup from 1 ft,89,87
356,4,11:42.0,,Offensive rebound by M. Harrell,89,87
357,4,11:42.0,,M. Harrell misses 2-pt layup at rim,89,87
358,4,11:41.0,,Offensive rebound by S. Dekker,89,87
359,4,11:34.0,,J. Evans makes 2-pt jump shot from 9 ft (assist by C. Williams),89,89
360,4,11:24.0,K. Kuzma makes 3-pt jump shot from 25 ft (assist by C. Brewer),,92,89
361,4,11:06.0,,Shooting foul by J. Randle (drawn by B. Griffin),92,89
362,4,11:06.0,,B. Griffin makes free throw 1 of 2,92,90
363,4,11:06.0,,B. Griffin makes free throw 2 of 2,92,91
364,4,10:51.0,K. Kuzma misses 3-pt jump shot from 25 ft,,92,91
365,4,10:48.0,,Defensive rebound by S. Dekker,92,91
366,4,10:33.0,,B. Griffin misses 2-pt hook shot from 6 ft,92,91
367,4,10:32.0,Defensive rebound by J. Clarkson,,92,91
368,4,10:25.0,J. Clarkson makes 2-pt jump shot from 10 ft,,94,91
369,4,10:16.0,,S. Dekker makes 2-pt jump shot from 5 ft (assist by J. Evans),94,93
370,4,10:00.0,J. Clarkson makes 2-pt jump shot from 18 ft,,96,93
371,4,9:41.0,,S. Dekker misses 3-pt jump shot from 26 ft,96,93
372,4,9:38.0,Defensive rebound by J. Randle,,96,93
373,4,9:33.0,C. Brewer misses 2-pt layup from 2 ft (block by S. Dekker),,96,93
374,4,9:29.0,,Defensive rebound by S. Dekker,96,93
375,4,9:25.0,,J. Evans misses 2-pt layup at rim,96,93
376,4,9:25.0,Defensive rebound by Team,,96,93
377,4,9:25.0,,Loose ball foul by M. Harrell (drawn by J. Randle),96,93
378,4,9:25.0,,A. Rivers enters the game for J. Evans,96,93
379,4,9:25.0,,W. Johnson enters the game for M. Harrell,96,93
