,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,PORTLAND_ACTION,LA CLIPPERS_SCORE,PORTLAND_SCORE
43,1,6:02.0,Personal foul by A. Aminu (drawn by B. Griffin),,12,11
44,1,6:02.0,,E. Davis enters the game for A. Aminu,12,11
45,1,5:58.0,Turnover by B. Griffin (traveling),,12,11
46,1,5:45.0,,J. Nurkić misses 2-pt hook shot from 5 ft,12,11
47,1,5:41.0,,Offensive rebound by E. Davis,12,11
48,1,5:41.0,,E. Davis misses 2-pt layup at rim,12,11
49,1,5:41.0,,Offensive rebound by E. Davis,12,11
50,1,5:40.0,,E. Davis misses 2-pt layup at rim,12,11
51,1,5:40.0,,Offensive rebound by J. Nurkić,12,11
52,1,5:36.0,,J. Nurkić misses 2-pt layup at rim,12,11
53,1,5:36.0,Defensive rebound by D. Jordan,,12,11
54,1,5:24.0,D. Jordan misses 2-pt hook shot from 2 ft,,12,11
55,1,5:24.0,Offensive rebound by Team,,12,11
56,1,5:24.0,L. Williams enters the game for A. Rivers,,12,11
57,1,5:14.0,Shooting foul by E. Davis (drawn by B. Griffin),,12,11
58,1,5:14.0,B. Griffin misses free throw 1 of 2,,12,11
59,1,5:14.0,Offensive rebound by Team,,12,11
60,1,5:14.0,B. Griffin misses free throw 2 of 2,,12,11
61,1,5:12.0,,Defensive rebound by E. Turner,12,11
62,1,5:05.0,,E. Turner makes 2-pt jump shot from 16 ft,12,13
63,1,4:42.0,D. Gallinari misses 3-pt jump shot from 22 ft,,12,13
64,1,4:40.0,,Defensive rebound by P. Connaughton,12,13
65,1,4:32.0,,E. Davis misses 2-pt hook shot from 4 ft (block by D. Jordan),12,13
66,1,4:29.0,Defensive rebound by D. Jordan,,12,13
67,1,4:26.0,Personal foul by E. Turner (drawn by D. Gallinari),,12,13
68,1,4:26.0,D. Gallinari makes free throw 1 of 2,,13,13
69,1,4:26.0,D. Gallinari makes free throw 2 of 2,,14,13
70,1,4:13.0,,P. Connaughton misses 3-pt jump shot from 25 ft,14,13
71,1,4:10.0,Defensive rebound by D. Jordan,,14,13
72,1,4:01.0,L. Williams makes 3-pt jump shot from 23 ft (assist by D. Gallinari),,17,13
73,1,3:47.0,,P. Connaughton misses 3-pt jump shot from 24 ft,17,13
74,1,3:44.0,Defensive rebound by D. Jordan,,17,13
75,1,3:38.0,D. Gallinari misses 3-pt jump shot from 25 ft,,17,13
76,1,3:34.0,Offensive rebound by B. Griffin,,17,13
77,1,3:34.0,B. Griffin makes 2-pt layup at rim,,19,13
78,1,3:19.0,,D. Lillard makes 3-pt jump shot from 29 ft,19,16
79,1,3:04.0,P. Beverley misses 2-pt jump shot from 20 ft,,19,16
80,1,3:02.0,Offensive rebound by D. Jordan,,19,16
81,1,2:55.0,P. Beverley makes 3-pt jump shot from 24 ft (assist by B. Griffin),,22,16
82,1,2:35.0,,D. Lillard misses 2-pt jump shot from 14 ft,22,16
83,1,2:35.0,,Offensive rebound by Team,22,16
84,1,2:35.0,LA Clippers full timeout,,22,16
85,1,2:35.0,,C. McCollum enters the game for D. Lillard,22,16
86,1,2:35.0,,C. Swanigan enters the game for J. Nurkić,22,16
87,1,2:35.0,W. Johnson enters the game for D. Gallinari,,22,16
88,1,2:35.0,S. Dekker enters the game for B. Griffin,,22,16
89,1,2:18.0,,E. Turner misses 2-pt jump shot from 4 ft,22,16
90,1,2:16.0,Defensive rebound by S. Dekker,,22,16
91,1,2:06.0,L. Williams misses 3-pt jump shot from 25 ft,,22,16
92,1,2:04.0,,Defensive rebound by C. Swanigan,22,16
93,1,2:02.0,,Personal block foul by P. Beverley (drawn by E. Davis),22,16
94,1,2:02.0,A. Rivers enters the game for P. Beverley,,22,16
95,1,1:55.0,,P. Connaughton makes 3-pt jump shot from 25 ft (assist by C. McCollum),22,19
96,1,1:33.0,S. Dekker misses 3-pt jump shot from 25 ft,,22,19
97,1,1:30.0,Offensive rebound by D. Jordan,,22,19
98,1,1:27.0,W. Johnson makes 3-pt jump shot from 27 ft (assist by D. Jordan),,25,19
99,1,1:13.0,,C. McCollum makes 2-pt jump shot from 14 ft,25,21
100,1,1:03.0,Personal foul by C. McCollum (drawn by A. Rivers),,25,21
101,1,1:03.0,A. Rivers makes free throw 1 of 2,,26,21
102,1,1:03.0,A. Rivers makes free throw 2 of 2,,27,21
103,1,0:47.0,,E. Turner misses 3-pt jump shot from 24 ft,27,21
104,1,0:44.0,,Offensive rebound by E. Davis,27,21
105,1,0:43.0,,Shooting foul by S. Dekker (drawn by E. Davis),27,21
106,1,0:43.0,,E. Davis makes free throw 1 of 2,27,22
107,1,0:43.0,,E. Davis misses free throw 2 of 2,27,22
108,1,0:42.0,Defensive rebound by D. Jordan,,27,22
109,1,0:34.0,A. Rivers makes 3-pt jump shot from 24 ft,,30,22
110,1,0:28.0,,C. McCollum misses 2-pt layup from 2 ft,30,22
111,1,0:28.0,,Offensive rebound by E. Davis,30,22
112,1,0:28.0,,E. Davis misses 2-pt layup at rim,30,22
113,1,0:28.0,,Offensive rebound by Team,30,22
114,1,0:28.0,S. Thornwell enters the game for A. Rivers,,30,22
115,1,0:25.0,,Shooting foul by S. Thornwell (drawn by C. McCollum),30,22
116,1,0:25.0,,C. McCollum makes free throw 1 of 2,30,23
117,1,0:25.0,A. Rivers enters the game for S. Thornwell,,30,23
118,1,0:25.0,,C. McCollum makes free throw 2 of 2,30,24
119,1,0:04.0,A. Rivers misses 3-pt jump shot from 25 ft,,30,24
120,1,0:01.0,,Defensive rebound by P. Connaughton,30,24
121,1,0:00.0,,P. Connaughton misses 3-pt jump shot from 68 ft,30,24
122,1,0:00.0,,Offensive rebound by Team,30,24
123,2,11:49.0,L. Williams misses 2-pt jump shot from 17 ft,,30,24
124,2,11:47.0,,Defensive rebound by E. Turner,30,24
125,2,11:31.0,,P. Connaughton misses 2-pt jump shot from 16 ft,30,24
126,2,11:28.0,Defensive rebound by W. Reed,,30,24
127,2,11:19.0,W. Johnson misses 3-pt jump shot from 25 ft,,30,24
128,2,11:16.0,,Defensive rebound by E. Davis,30,24
129,2,11:13.0,,Personal foul by S. Dekker (drawn by C. Swanigan),30,24
130,2,10:56.0,,C. McCollum makes 3-pt jump shot from 26 ft,30,27
131,2,10:46.0,Shooting foul by E. Davis (drawn by L. Williams),,30,27
132,2,10:46.0,L. Williams makes free throw 1 of 2,,31,27
133,2,10:46.0,,S. Napier enters the game for P. Connaughton,31,27
134,2,10:46.0,D. Gallinari enters the game for S. Dekker,,31,27
135,2,10:46.0,L. Williams misses free throw 2 of 2,,31,27
136,2,10:44.0,,Defensive rebound by E. Turner,31,27
137,2,10:24.0,,Turnover by C. Swanigan (turnover),31,27
138,2,10:24.0,,Loose ball foul by C. Swanigan (drawn by W. Reed),31,27
139,2,10:05.0,W. Reed makes 2-pt hook shot from 2 ft (assist by L. Williams),,33,27
140,2,9:55.0,,Turnover by E. Davis (traveling),33,27
141,2,9:55.0,,M. Harkless enters the game for C. Swanigan,33,27
142,2,9:41.0,Turnover by A. Rivers (lost ball; steal by E. Turner),,33,27
143,2,9:34.0,,C. McCollum misses 2-pt jump shot from 19 ft,33,27
144,2,9:32.0,,Offensive rebound by E. Davis,33,27
145,2,9:30.0,,E. Davis misses 2-pt layup from 2 ft (block by W. Johnson),33,27
146,2,9:30.0,,Offensive rebound by C. McCollum,33,27
147,2,9:24.0,,S. Napier makes 3-pt jump shot from 25 ft (assist by C. McCollum),33,30
148,2,9:16.0,W. Reed makes 2-pt hook shot from 6 ft (assist by W. Johnson),,35,30
149,2,9:16.0,Shooting foul by E. Turner (drawn by W. Reed),,35,30
150,2,9:16.0,W. Reed makes free throw 1 of 1,,36,30
151,2,9:02.0,,E. Davis misses 2-pt layup from 1 ft,36,30
152,2,8:59.0,Defensive rebound by A. Rivers,,36,30
153,2,8:50.0,W. Johnson misses 2-pt jump shot from 20 ft,,36,30
154,2,8:46.0,,Defensive rebound by S. Napier,36,30
155,2,8:41.0,,S. Napier misses 2-pt jump shot from 16 ft,36,30
156,2,8:36.0,Defensive rebound by W. Johnson,,36,30
157,2,8:35.0,Turnover by W. Johnson (bad pass; steal by M. Harkless),,36,30
158,2,8:34.0,,Shooting foul by W. Johnson (drawn by M. Harkless),36,30
159,2,8:34.0,,M. Harkless makes free throw 1 of 2,36,31
160,2,8:34.0,B. Griffin enters the game for W. Johnson,,36,31
161,2,8:34.0,,M. Harkless makes free throw 2 of 2,36,32
162,2,8:19.0,Shooting foul by E. Davis (drawn by D. Gallinari),,36,32
163,2,8:19.0,D. Gallinari makes free throw 1 of 2,,37,32
164,2,8:19.0,,D. Lillard enters the game for C. McCollum,37,32
165,2,8:19.0,,J. Nurkić enters the game for E. Davis,37,32
166,2,8:19.0,D. Gallinari makes free throw 2 of 2,,38,32
167,2,8:05.0,,M. Harkless makes 2-pt layup at rim (assist by S. Napier),38,34
168,2,7:51.0,L. Williams misses 3-pt jump shot from 23 ft,,38,34
169,2,7:48.0,,Defensive rebound by S. Napier,38,34
170,2,7:34.0,,J. Nurkić makes 2-pt layup at rim (assist by D. Lillard),38,36
171,2,7:16.0,Shooting foul by D. Lillard (drawn by A. Rivers),,38,36
172,2,7:16.0,A. Rivers misses free throw 1 of 2,,38,36
173,2,7:16.0,Offensive rebound by Team,,38,36
174,2,7:16.0,D. Jordan enters the game for W. Reed,,38,36
175,2,7:16.0,A. Rivers makes free throw 2 of 2,,39,36
176,2,7:03.0,,D. Lillard misses 3-pt jump shot from 24 ft,39,36
177,2,7:00.0,Defensive rebound by D. Jordan,,39,36
178,2,6:42.0,A. Rivers makes 3-pt jump shot from 22 ft,,42,36
179,2,6:39.0,,Portland full timeout,42,36
180,2,6:39.0,P. Beverley enters the game for L. Williams,,42,36
181,2,6:19.0,,J. Nurkić makes 2-pt jump shot from 5 ft,42,38
182,2,6:06.0,D. Gallinari makes 2-pt jump shot from 14 ft (assist by B. Griffin),,44,38
183,2,5:55.0,,A. Aminu enters the game for E. Turner,44,38
184,2,5:55.0,,C. McCollum enters the game for S. Napier,44,38
185,2,5:44.0,,A. Aminu makes 3-pt jump shot from 24 ft (assist by M. Harkless),44,41
186,2,5:26.0,Shooting foul by M. Harkless (drawn by D. Gallinari),,44,41
187,2,5:26.0,D. Gallinari makes free throw 1 of 2,,45,41
188,2,5:26.0,D. Gallinari makes free throw 2 of 2,,46,41
189,2,5:09.0,,C. McCollum makes 2-pt jump shot from 21 ft (assist by M. Harkless),46,43
190,2,4:53.0,Personal foul by J. Nurkić (drawn by D. Jordan),,46,43
191,2,4:53.0,D. Jordan misses free throw 1 of 2,,46,43
192,2,4:53.0,Offensive rebound by Team,,46,43
193,2,4:53.0,D. Jordan makes free throw 2 of 2,,47,43
194,2,4:42.0,,J. Nurkić misses 2-pt jump shot from 16 ft,47,43
195,2,4:38.0,Defensive rebound by B. Griffin,,47,43
196,2,4:29.0,B. Griffin misses 3-pt jump shot from 25 ft,,47,43
197,2,4:23.0,,Defensive rebound by J. Nurkić,47,43
198,2,4:08.0,,J. Nurkić makes 2-pt hook shot from 6 ft,47,45
199,2,3:58.0,Turnover by P. Beverley (bad pass),,47,45
200,2,3:58.0,S. Thornwell enters the game for A. Rivers,,47,45
201,2,3:49.0,,Turnover by J. Nurkić (bad pass; steal by B. Griffin),47,45
202,2,3:45.0,D. Jordan makes 2-pt dunk from 2 ft (assist by D. Gallinari),,49,45
203,2,3:31.0,,D. Lillard misses 2-pt jump shot from 2 ft,49,45
204,2,3:28.0,Defensive rebound by S. Thornwell,,49,45
205,2,3:24.0,Shooting foul by M. Harkless (drawn by S. Thornwell),,49,45
206,2,3:24.0,S. Thornwell makes free throw 1 of 2,,50,45
207,2,3:24.0,S. Thornwell makes free throw 2 of 2,,51,45
208,2,3:07.0,,J. Nurkić makes 2-pt layup from 1 ft (assist by D. Lillard),51,47
209,2,2:51.0,P. Beverley makes 2-pt layup from 1 ft,,53,47
210,2,2:39.0,,A. Aminu makes 3-pt jump shot from 26 ft (assist by D. Lillard),53,50
211,2,2:29.0,Turnover by P. Beverley (bad pass),,53,50
212,2,2:29.0,LA Clippers full timeout,,53,50
213,2,2:17.0,,D. Lillard misses 3-pt jump shot from 22 ft,53,50
214,2,2:14.0,Defensive rebound by P. Beverley,,53,50
215,2,2:08.0,S. Thornwell makes 2-pt jump shot from 20 ft (assist by D. Gallinari),,55,50
216,2,1:52.0,,C. McCollum misses 2-pt jump shot from 10 ft,55,50
217,2,1:51.0,Defensive rebound by Team,,55,50
218,2,1:51.0,,Loose ball foul by J. Nurkić (drawn by S. Thornwell),55,50
219,2,1:51.0,S. Thornwell makes free throw 1 of 2,,56,50
220,2,1:51.0,S. Thornwell makes free throw 2 of 2,,57,50
221,2,1:36.0,,C. McCollum misses 2-pt jump shot from 4 ft,57,50
222,2,1:36.0,Defensive rebound by Team,,57,50
223,2,1:36.0,,Loose ball foul by C. McCollum (drawn by D. Jordan),57,50
224,2,1:36.0,D. Jordan makes free throw 1 of 2,,58,50
225,2,1:36.0,D. Jordan misses free throw 2 of 2,,58,50
226,2,1:33.0,,Defensive rebound by J. Nurkić,58,50
227,2,1:24.0,,Shooting foul by P. Beverley (drawn by D. Lillard),58,50
228,2,1:24.0,,D. Lillard makes free throw 1 of 3,58,51
229,2,1:24.0,,D. Lillard makes free throw 2 of 3,58,52
230,2,1:24.0,A. Rivers enters the game for P. Beverley,,58,52
231,2,1:24.0,,D. Lillard makes free throw 3 of 3,58,53
232,2,1:04.0,A. Rivers misses 3-pt jump shot from 27 ft,,58,53
233,2,1:02.0,Offensive rebound by S. Thornwell,,58,53
234,2,1:00.0,S. Thornwell misses 2-pt layup from 1 ft,,58,53
235,2,0:58.0,,Defensive rebound by A. Aminu,58,53
236,2,0:53.0,,Turnover by A. Aminu (bad pass; steal by A. Rivers),58,53
237,2,0:35.0,B. Griffin makes 3-pt jump shot from 24 ft,,61,53
238,2,0:30.0,,D. Lillard misses 3-pt jump shot from 24 ft,61,53
239,2,0:28.0,Defensive rebound by D. Jordan,,61,53
240,2,0:09.0,Personal foul by J. Nurkić (drawn by B. Griffin),,61,53
241,2,0:09.0,B. Griffin misses free throw 1 of 2,,61,53
242,2,0:09.0,Offensive rebound by Team,,61,53
243,2,0:09.0,,E. Davis enters the game for J. Nurkić,61,53
244,2,0:09.0,W. Johnson enters the game for A. Rivers,,61,53
245,2,0:09.0,B. Griffin makes free throw 2 of 2,,62,53
246,2,0:00.0,,M. Harkless misses 3-pt jump shot from 22 ft,62,53
247,2,0:00.0,,Offensive rebound by Team,62,53
248,3,11:36.0,Shooting foul by J. Nurkić (drawn by D. Jordan),,62,53
249,3,11:36.0,D. Jordan makes free throw 1 of 2,,63,53
250,3,11:36.0,D. Jordan misses free throw 2 of 2,,63,53
251,3,11:33.0,,Defensive rebound by J. Nurkić,63,53
252,3,11:13.0,,J. Nurkić misses 2-pt jump shot from 6 ft,63,53
253,3,11:11.0,Defensive rebound by D. Gallinari,,63,53
254,3,11:00.0,D. Gallinari misses 2-pt jump shot from 6 ft,,63,53
255,3,10:58.0,,Defensive rebound by J. Nurkić,63,53
256,3,10:51.0,,Shooting foul by A. Rivers (drawn by D. Lillard),63,53
257,3,10:51.0,,D. Lillard makes free throw 1 of 2,63,54
258,3,10:51.0,,D. Lillard makes free throw 2 of 2,63,55
259,3,10:30.0,D. Gallinari misses 2-pt layup from 1 ft (block by J. Nurkić),,63,55
260,3,10:28.0,,Defensive rebound by J. Nurkić,63,55
261,3,10:23.0,,D. Lillard makes 3-pt jump shot from 26 ft,63,58
262,3,9:56.0,B. Griffin misses 3-pt jump shot from 24 ft,,63,58
263,3,9:51.0,Offensive rebound by P. Beverley,,63,58
264,3,9:51.0,P. Beverley makes 2-pt layup at rim,,65,58
265,3,9:40.0,,D. Lillard misses 3-pt jump shot from 28 ft,65,58
266,3,9:37.0,Defensive rebound by B. Griffin,,65,58
267,3,9:24.0,A. Rivers misses 2-pt jump shot from 6 ft,,65,58
268,3,9:21.0,,Defensive rebound by A. Aminu,65,58
269,3,9:17.0,,D. Lillard makes 2-pt jump shot from 19 ft (assist by A. Aminu),65,60
270,3,8:54.0,Shooting foul by J. Nurkić (drawn by B. Griffin),,65,60
271,3,8:54.0,B. Griffin makes free throw 1 of 2,,66,60
272,3,8:54.0,,E. Davis enters the game for J. Nurkić,66,60
273,3,8:54.0,B. Griffin misses free throw 2 of 2,,66,60
274,3,8:52.0,,Defensive rebound by E. Davis,66,60
275,3,8:41.0,,D. Lillard misses 2-pt layup from 1 ft,66,60
276,3,8:40.0,,Personal foul by B. Griffin (drawn by E. Davis),66,60
277,3,8:39.0,,Defensive rebound by E. Davis,66,60
278,3,8:34.0,,C. McCollum makes 2-pt jump shot from 11 ft,66,62
279,3,8:17.0,P. Beverley misses 3-pt jump shot from 24 ft,,66,62
280,3,8:15.0,,Defensive rebound by M. Harkless,66,62
281,3,8:07.0,,C. McCollum misses 2-pt jump shot from 14 ft,66,62
282,3,8:02.0,,Offensive rebound by C. McCollum,66,62
283,3,8:02.0,,C. McCollum makes 2-pt layup at rim,66,64
284,3,7:43.0,B. Griffin misses 2-pt hook shot from 3 ft,,66,64
285,3,7:39.0,Offensive rebound by D. Jordan,,66,64
286,3,7:39.0,D. Jordan makes 2-pt layup at rim,,68,64
287,3,7:22.0,,A. Aminu misses 3-pt jump shot from 25 ft,68,64
288,3,7:19.0,,Offensive rebound by E. Davis,68,64
289,3,7:12.0,,E. Davis misses 2-pt hook shot from 4 ft,68,64
290,3,7:11.0,Defensive rebound by D. Gallinari,,68,64
291,3,6:54.0,A. Rivers misses 2-pt layup from 1 ft (block by A. Aminu),,68,64
292,3,6:54.0,Offensive rebound by Team,,68,64
293,3,6:54.0,,Portland full timeout,68,64
294,3,6:54.0,Offensive foul by A. Rivers (drawn by E. Davis),,68,64
295,3,6:54.0,Turnover by A. Rivers (offensive foul),,68,64
296,3,6:39.0,,C. McCollum misses 2-pt jump shot from 4 ft,68,64
297,3,6:33.0,,Offensive rebound by M. Harkless,68,64
298,3,6:33.0,,M. Harkless makes 2-pt layup at rim,68,66
299,3,6:23.0,D. Gallinari misses 3-pt jump shot from 24 ft,,68,66
300,3,6:18.0,Offensive rebound by P. Beverley,,68,66
301,3,6:18.0,P. Beverley makes 2-pt layup at rim,,70,66
302,3,5:54.0,,A. Aminu makes 3-pt jump shot from 24 ft (assist by D. Lillard),70,69
303,3,5:37.0,P. Beverley makes 2-pt jump shot from 2 ft (assist by B. Griffin),,72,69
304,3,5:16.0,,A. Aminu misses 2-pt jump shot from 16 ft,72,69
305,3,5:14.0,Defensive rebound by D. Jordan,,72,69
306,3,5:04.0,A. Rivers misses 2-pt hook shot from 5 ft,,72,69
307,3,5:02.0,Offensive rebound by D. Jordan,,72,69
308,3,5:01.0,D. Jordan misses 2-pt layup from 1 ft,,72,69
309,3,5:01.0,,Defensive rebound by A. Aminu,72,69
310,3,4:48.0,,A. Aminu makes 3-pt jump shot from 25 ft (assist by C. McCollum),72,72
311,3,4:21.0,D. Gallinari makes 2-pt jump shot from 20 ft,,74,72
312,3,4:09.0,,Offensive foul by A. Aminu (drawn by P. Beverley),74,72
313,3,4:09.0,,Turnover by A. Aminu (offensive foul),74,72
314,3,4:09.0,,E. Turner enters the game for M. Harkless,74,72
315,3,4:09.0,W. Johnson enters the game for B. Griffin,,74,72
316,3,3:51.0,W. Johnson misses 3-pt jump shot from 23 ft,,74,72
317,3,3:41.0,Offensive rebound by P. Beverley,,74,72
318,3,3:41.0,P. Beverley misses 2-pt layup at rim,,74,72
319,3,3:41.0,,Defensive rebound by E. Davis,74,72
320,3,3:30.0,,C. McCollum misses 2-pt jump shot from 14 ft,74,72
321,3,3:26.0,Defensive rebound by D. Jordan,,74,72
322,3,3:17.0,D. Gallinari misses 2-pt layup from 1 ft (block by E. Turner),,74,72
323,3,3:17.0,Offensive rebound by Team,,74,72
324,3,3:17.0,,P. Connaughton enters the game for C. McCollum,74,72
325,3,3:17.0,L. Williams enters the game for A. Rivers,,74,72
326,3,3:11.0,D. Gallinari misses 3-pt jump shot from 25 ft,,74,72
327,3,3:05.0,,Defensive rebound by D. Lillard,74,72
328,3,2:53.0,,D. Lillard misses 2-pt jump shot from 15 ft,74,72
329,3,2:49.0,Defensive rebound by D. Jordan,,74,72
330,3,2:32.0,Turnover by D. Gallinari (bad pass),,74,72
331,3,2:32.0,LA Clippers full timeout,,74,72
332,3,2:32.0,B. Griffin enters the game for D. Gallinari,,74,72
333,3,2:15.0,,D. Lillard makes 2-pt jump shot from 12 ft,74,74
334,3,2:04.0,P. Beverley makes 2-pt layup at rim (assist by B. Griffin),,76,74
335,3,2:04.0,Shooting foul by D. Lillard (drawn by P. Beverley),,76,74
336,3,2:04.0,P. Beverley misses free throw 1 of 1,,76,74
337,3,2:00.0,,Defensive rebound by A. Aminu,76,74
338,3,1:51.0,,D. Lillard makes 3-pt jump shot from 31 ft,76,77
339,3,1:35.0,L. Williams makes 2-pt jump shot from 6 ft,,78,77
340,3,1:09.0,,D. Lillard misses 2-pt jump shot from 23 ft,78,77
341,3,1:05.0,Defensive rebound by P. Beverley,,78,77
342,3,0:49.0,L. Williams makes 2-pt layup from 1 ft,,80,77
343,3,0:33.0,,Shooting foul by W. Johnson (drawn by D. Lillard),80,77
344,3,0:33.0,,D. Lillard makes free throw 1 of 2,80,78
345,3,0:33.0,W. Reed enters the game for D. Jordan,,80,78
346,3,0:33.0,S. Thornwell enters the game for P. Beverley,,80,78
347,3,0:33.0,,D. Lillard makes free throw 2 of 2,80,79
348,3,0:25.0,L. Williams misses 2-pt jump shot from 4 ft,,80,79
349,3,0:25.0,,Defensive rebound by Team,80,79
350,3,0:02.0,,D. Lillard misses 2-pt jump shot from 15 ft,80,79
351,3,0:02.0,Defensive rebound by W. Reed,,80,79
352,4,11:50.0,,M. Harkless misses 3-pt jump shot from 25 ft,80,79
353,4,11:47.0,Defensive rebound by W. Johnson,,80,79
354,4,11:38.0,Personal block foul by S. Napier (drawn by L. Williams),,80,79
355,4,11:32.0,Personal foul by E. Davis (drawn by B. Griffin),,80,79
356,4,11:21.0,B. Griffin makes 2-pt dunk at rim,,82,79
357,4,11:12.0,,E. Turner misses 3-pt jump shot from 25 ft,82,79
358,4,11:10.0,Defensive rebound by W. Johnson,,82,79
359,4,11:05.0,Shooting foul by E. Davis (drawn by W. Reed),,82,79
360,4,11:05.0,W. Reed misses free throw 1 of 2,,82,79
361,4,11:05.0,Offensive rebound by Team,,82,79
362,4,11:05.0,W. Reed misses free throw 2 of 2,,82,79
363,4,11:03.0,Offensive rebound by W. Johnson,,82,79
364,4,10:54.0,W. Johnson misses 2-pt jump shot from 19 ft,,82,79
365,4,10:52.0,,Defensive rebound by C. McCollum,82,79
366,4,10:35.0,,C. McCollum misses 3-pt jump shot from 22 ft,82,79
367,4,10:32.0,Defensive rebound by B. Griffin,,82,79
368,4,10:23.0,L. Williams makes 2-pt jump shot from 17 ft,,84,79
369,4,9:57.0,,M. Harkless makes 3-pt jump shot from 22 ft (assist by S. Napier),84,82
370,4,9:38.0,B. Griffin makes 2-pt hook shot from 2 ft,,86,82
371,4,9:25.0,,M. Harkless makes 2-pt dunk from 1 ft (assist by S. Napier),86,84
372,4,9:10.0,L. Williams makes 3-pt jump shot from 25 ft,,89,84
373,4,8:58.0,,Personal foul by S. Thornwell (drawn by E. Turner),89,84
374,4,8:58.0,,A. Aminu enters the game for E. Davis,89,84
375,4,8:46.0,,E. Turner misses 2-pt jump shot from 8 ft (block by W. Johnson),89,84
376,4,8:46.0,,Offensive rebound by Team,89,84
377,4,8:46.0,D. Gallinari enters the game for W. Reed,,89,84
378,4,8:42.0,,A. Aminu misses 2-pt jump shot from 17 ft,89,84
379,4,8:40.0,Defensive rebound by B. Griffin,,89,84
380,4,8:36.0,Turnover by B. Griffin (lost ball; steal by A. Aminu),,89,84
381,4,8:36.0,,Personal foul by D. Gallinari (drawn by A. Aminu),89,84
382,4,8:36.0,,A. Aminu makes clear path free throw 2 of 2,89,85
383,4,8:36.0,,A. Aminu makes clear path free throw 1 of 2,89,86
384,4,8:36.0,,D. Lillard enters the game for S. Napier,89,86
385,4,8:21.0,,A. Aminu makes 3-pt jump shot from 25 ft (assist by C. McCollum),89,89
386,4,8:04.0,Personal foul by E. Turner (drawn by D. Gallinari),,89,89
387,4,8:04.0,A. Rivers enters the game for S. Thornwell,,89,89
388,4,7:54.0,D. Gallinari misses 2-pt jump shot from 20 ft,,89,89
