,QUARTER,TIME_REMAINING,INDIANA_ACTION,NEW YORK_ACTION,INDIANA_SCORE,NEW YORK_SCORE
58,1,5:12.0,D. Sabonis makes 2-pt jump shot from 13 ft (assist by D. Collison),,15,15
59,1,5:01.0,,Offensive foul by E. Freedom (drawn by D. Collison),15,15
60,1,5:01.0,,Turnover by E. Freedom (offensive foul),15,15
61,1,5:01.0,,D. McDermott enters the game for T. Hardaway,15,15
62,1,5:01.0,L. Stephenson enters the game for B. Bogdanović,,15,15
63,1,4:44.0,V. Oladipo misses 2-pt layup from 1 ft,,15,15
64,1,4:41.0,,Defensive rebound by E. Freedom,15,15
65,1,4:32.0,,K. Porziņģis makes 2-pt jump shot from 11 ft,15,17
66,1,4:16.0,T. Young misses 2-pt layup from 4 ft,,15,17
67,1,4:14.0,Offensive rebound by D. Sabonis,,15,17
68,1,4:06.0,L. Stephenson makes 2-pt jump shot from 18 ft,,17,17
69,1,3:42.0,,K. Porziņģis misses 2-pt jump shot from 12 ft,17,17
70,1,3:41.0,,Offensive rebound by E. Freedom,17,17
71,1,3:40.0,,E. Freedom misses 2-pt layup at rim,17,17
72,1,3:40.0,,Offensive rebound by E. Freedom,17,17
73,1,3:35.0,,E. Freedom makes 2-pt layup at rim,17,19
74,1,3:28.0,D. Collison makes 2-pt layup from 1 ft,,19,19
75,1,3:28.0,Shooting foul by E. Freedom (drawn by D. Collison),,19,19
76,1,3:28.0,,F. Ntilikina enters the game for E. Freedom,19,19
77,1,3:28.0,,K. O'Quinn enters the game for J. Jack,19,19
78,1,3:28.0,D. Collison makes free throw 1 of 1,,20,19
79,1,3:14.0,,D. McDermott makes 2-pt layup at rim (assist by K. O'Quinn),20,21
80,1,2:54.0,T. Young makes 3-pt jump shot from 25 ft (assist by V. Oladipo),,23,21
81,1,2:42.0,,Turnover by D. McDermott (lost ball; steal by D. Collison),23,21
82,1,2:38.0,D. Collison misses 2-pt layup from 2 ft,,23,21
83,1,2:38.0,,Defensive rebound by Team,23,21
84,1,2:38.0,Indiana full timeout,,23,21
85,1,2:38.0,,M. Beasley enters the game for K. Porziņģis,23,21
86,1,2:38.0,C. Joseph enters the game for T. Young,,23,21
87,1,2:38.0,A. Poythress enters the game for D. Collison,,23,21
88,1,2:13.0,,C. Lee misses 2-pt jump shot from 18 ft,23,21
89,1,2:10.0,Defensive rebound by D. Sabonis,,23,21
90,1,1:59.0,L. Stephenson misses 2-pt jump shot from 13 ft,,23,21
91,1,1:57.0,,Defensive rebound by K. O'Quinn,23,21
92,1,1:50.0,,Turnover by K. O'Quinn (bad pass; steal by L. Stephenson),23,21
93,1,1:47.0,V. Oladipo makes 2-pt layup from 2 ft,,25,21
94,1,1:47.0,Shooting foul by F. Ntilikina (drawn by V. Oladipo),,25,21
95,1,1:47.0,V. Oladipo makes free throw 1 of 1,,26,21
96,1,1:34.0,,D. McDermott makes 2-pt jump shot from 19 ft,26,23
97,1,1:16.0,D. Sabonis makes 2-pt layup from 1 ft,,28,23
98,1,1:00.0,,K. O'Quinn makes 2-pt layup at rim (assist by M. Beasley),28,25
99,1,0:49.0,D. Sabonis makes 2-pt layup from 2 ft (assist by C. Joseph),,30,25
100,1,0:36.0,,M. Beasley misses 3-pt jump shot from 26 ft,30,25
101,1,0:33.0,Defensive rebound by Team,,30,25
102,1,0:21.0,L. Stephenson makes 3-pt jump shot from 23 ft (assist by D. Sabonis),,33,25
103,1,0:00.0,,Shooting foul by C. Joseph (drawn by F. Ntilikina),33,25
104,1,0:00.0,,F. Ntilikina misses free throw 1 of 2,33,25
105,1,0:00.0,,Offensive rebound by Team,33,25
106,1,0:00.0,,F. Ntilikina misses free throw 2 of 2,33,25
107,1,0:00.0,Defensive rebound by L. Stephenson,,33,25
108,2,11:35.0,,M. Beasley makes 2-pt layup from 2 ft (assist by F. Ntilikina),33,27
109,2,11:18.0,C. Joseph makes 3-pt jump shot from 23 ft (assist by D. Sabonis),,36,27
110,2,11:04.0,,Offensive foul by K. O'Quinn (drawn by L. Stephenson),36,27
111,2,11:04.0,,Turnover by K. O'Quinn (offensive foul),36,27
112,2,10:51.0,Shooting foul by M. Beasley (drawn by D. Sabonis),,36,27
113,2,10:51.0,D. Sabonis makes free throw 1 of 2,,37,27
114,2,10:51.0,D. Sabonis makes free throw 2 of 2,,38,27
115,2,10:32.0,,F. Ntilikina makes 2-pt jump shot from 14 ft (assist by M. Beasley),38,29
116,2,10:12.0,Personal foul by D. McDermott (drawn by L. Stephenson),,38,29
117,2,10:02.0,C. Joseph makes 3-pt jump shot from 25 ft (assist by D. Sabonis),,41,29
118,2,9:46.0,,F. Ntilikina misses 2-pt jump shot from 17 ft,41,29
119,2,9:44.0,,K. O'Quinn makes 2-pt layup from 1 ft,41,31
120,2,9:44.0,,Shooting foul by A. Poythress (drawn by K. O'Quinn),41,31
121,2,9:44.0,,K. O'Quinn misses free throw 1 of 1,41,31
122,2,9:43.0,,Offensive rebound by K. O'Quinn,41,31
123,2,9:41.0,Defensive rebound by D. Sabonis,,41,31
124,2,9:22.0,L. Stephenson misses 2-pt layup from 1 ft,,41,31
125,2,9:22.0,,Defensive rebound by K. O'Quinn,41,31
126,2,9:12.0,,Turnover by F. Ntilikina (bad pass; steal by L. Stephenson),41,31
127,2,9:04.0,D. Collison misses 3-pt jump shot from 22 ft,,41,31
128,2,8:59.0,,Defensive rebound by T. Hardaway,41,31
129,2,8:55.0,,T. Hardaway misses 3-pt jump shot from 26 ft,41,31
130,2,8:55.0,Defensive rebound by D. Sabonis,,41,31
131,2,8:43.0,D. Sabonis misses 2-pt jump shot from 16 ft,,41,31
132,2,8:40.0,,Defensive rebound by K. O'Quinn,41,31
133,2,8:24.0,,K. O'Quinn misses 2-pt jump shot from 20 ft,41,31
134,2,8:24.0,Defensive rebound by A. Poythress,,41,31
135,2,8:09.0,D. Sabonis makes 2-pt hook shot from 1 ft,,43,31
136,2,7:55.0,,T. Hardaway misses 3-pt jump shot from 26 ft,43,31
137,2,7:55.0,Defensive rebound by L. Stephenson,,43,31
138,2,7:51.0,Personal foul by F. Ntilikina (drawn by L. Stephenson),,43,31
139,2,7:51.0,,J. Jack enters the game for M. Beasley,43,31
140,2,7:51.0,,E. Freedom enters the game for K. O'Quinn,43,31
141,2,7:51.0,,K. Porziņģis enters the game for F. Ntilikina,43,31
142,2,7:51.0,M. Turner enters the game for A. Poythress,,43,31
143,2,7:51.0,B. Bogdanović enters the game for L. Stephenson,,43,31
144,2,7:44.0,M. Turner makes 2-pt jump shot from 18 ft (assist by D. Collison),,45,31
145,2,7:25.0,,K. Porziņģis misses 2-pt jump shot from 11 ft,45,31
146,2,7:23.0,Defensive rebound by D. Sabonis,,45,31
147,2,7:12.0,D. Collison misses 2-pt jump shot from 9 ft,,45,31
148,2,7:08.0,,Defensive rebound by K. Porziņģis,45,31
149,2,7:05.0,,T. Hardaway makes 2-pt jump shot from 15 ft,45,33
150,2,6:51.0,D. Collison makes 2-pt layup from 2 ft,,47,33
151,2,6:39.0,,E. Freedom misses 2-pt layup at rim,47,33
152,2,6:37.0,Defensive rebound by D. Sabonis,,47,33
153,2,6:37.0,Personal foul by D. McDermott (drawn by B. Bogdanović),,47,33
154,2,6:37.0,,New York full timeout,47,33
155,2,6:37.0,,C. Lee enters the game for D. McDermott,47,33
156,2,6:26.0,D. Sabonis makes 2-pt layup from 2 ft (assist by D. Collison),,49,33
157,2,6:09.0,,K. Porziņģis makes 2-pt jump shot from 13 ft (assist by T. Hardaway),49,35
158,2,5:52.0,D. Collison misses 2-pt layup from 3 ft (block by K. Porziņģis),,49,35
159,2,5:49.0,,Defensive rebound by J. Jack,49,35
160,2,5:46.0,,K. Porziņģis misses 3-pt jump shot from 28 ft,49,35
161,2,5:46.0,Defensive rebound by B. Bogdanović,,49,35
162,2,5:32.0,B. Bogdanović misses 2-pt layup from 1 ft,,49,35
163,2,5:30.0,,Defensive rebound by E. Freedom,49,35
164,2,5:27.0,,Turnover by T. Hardaway (out of bounds lost ball),49,35
165,2,5:27.0,T. Young enters the game for D. Sabonis,,49,35
166,2,5:27.0,V. Oladipo enters the game for D. Collison,,49,35
167,2,5:19.0,,Violation by E. Freedom (kicked ball),49,35
168,2,5:15.0,V. Oladipo misses 2-pt jump shot from 19 ft,,49,35
169,2,5:13.0,,Defensive rebound by T. Hardaway,49,35
170,2,4:54.0,,T. Hardaway makes 2-pt layup from 2 ft,49,37
171,2,4:41.0,M. Turner makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),,52,37
172,2,4:23.0,,C. Lee misses 3-pt jump shot from 26 ft,52,37
173,2,4:21.0,Defensive rebound by V. Oladipo,,52,37
174,2,4:16.0,M. Turner misses 3-pt jump shot from 27 ft,,52,37
175,2,4:12.0,,Defensive rebound by C. Lee,52,37
176,2,4:04.0,,E. Freedom misses 2-pt layup from 1 ft,52,37
177,2,4:02.0,Defensive rebound by M. Turner,,52,37
178,2,4:00.0,B. Bogdanović misses 2-pt layup from 2 ft,,52,37
179,2,4:00.0,,Defensive rebound by C. Lee,52,37
180,2,3:55.0,L. Stephenson enters the game for B. Bogdanović,,52,37
181,2,3:51.0,,K. Porziņģis makes 2-pt layup from 4 ft (assist by T. Hardaway),52,39
182,2,3:41.0,V. Oladipo misses 3-pt jump shot from 24 ft,,52,39
183,2,3:37.0,,Defensive rebound by K. Porziņģis,52,39
184,2,3:30.0,,J. Jack makes 2-pt jump shot from 19 ft,52,41
185,2,3:29.0,Indiana full timeout,,52,41
186,2,3:29.0,D. Collison enters the game for C. Joseph,,52,41
187,2,3:20.0,Turnover by D. Collison (bad pass; steal by T. Hardaway),,52,41
188,2,3:15.0,,J. Jack makes 2-pt layup at rim (assist by T. Hardaway),52,43
189,2,2:55.0,Shooting foul by K. Porziņģis (drawn by M. Turner),,52,43
190,2,2:55.0,M. Turner makes free throw 1 of 2,,53,43
191,2,2:55.0,M. Turner makes free throw 2 of 2,,54,43
192,2,2:33.0,,K. Porziņģis makes 2-pt jump shot from 8 ft,54,45
193,2,2:20.0,M. Turner makes 2-pt jump shot from 16 ft (assist by D. Collison),,56,45
194,2,2:09.0,,T. Hardaway misses 2-pt jump shot from 20 ft,56,45
195,2,2:04.0,Defensive rebound by D. Collison,,56,45
196,2,1:57.0,Def 3 sec tech foul by K. Porziņģis,,56,45
197,2,1:57.0,D. Collison makes technical free throw,,57,45
198,2,1:57.0,D. Sabonis enters the game for M. Turner,,57,45
199,2,1:45.0,Turnover by V. Oladipo (bad pass; steal by J. Jack),,57,45
200,2,1:41.0,,C. Lee makes 2-pt layup from 1 ft (assist by J. Jack),57,47
201,2,1:24.0,T. Young makes 2-pt jump shot from 10 ft (assist by D. Collison),,59,47
202,2,1:13.0,,J. Jack misses 3-pt jump shot from 26 ft,59,47
203,2,1:11.0,Defensive rebound by L. Stephenson,,59,47
204,2,1:09.0,Personal foul by J. Jack (drawn by L. Stephenson),,59,47
205,2,1:09.0,L. Stephenson makes free throw 1 of 2,,60,47
206,2,1:09.0,L. Stephenson misses free throw 2 of 2,,60,47
207,2,1:07.0,,Defensive rebound by E. Freedom,60,47
208,2,0:53.0,,T. Hardaway misses 2-pt jump shot from 5 ft,60,47
209,2,0:50.0,Defensive rebound by T. Young,,60,47
210,2,0:44.0,T. Young makes 2-pt layup from 3 ft (assist by V. Oladipo),,62,47
211,2,0:30.0,,C. Lee misses 2-pt jump shot from 14 ft,62,47
212,2,0:26.0,Defensive rebound by T. Young,,62,47
213,2,0:23.0,L. Stephenson misses 2-pt dunk from 2 ft (block by K. Porziņģis),,62,47
214,2,0:23.0,Offensive rebound by Team,,62,47
215,2,0:04.0,D. Sabonis misses 2-pt layup from 4 ft,,62,47
216,2,0:02.0,,Defensive rebound by E. Freedom,62,47
217,2,0:00.0,,J. Jack makes 2-pt jump shot from 7 ft,62,49
218,3,11:41.0,,E. Freedom misses 2-pt jump shot from 6 ft,62,49
219,3,11:38.0,Defensive rebound by M. Turner,,62,49
220,3,11:19.0,Turnover by M. Turner (bad pass; steal by C. Lee),,62,49
221,3,11:07.0,,K. Porziņģis makes 2-pt jump shot from 12 ft (assist by C. Lee),62,51
222,3,10:52.0,Turnover by V. Oladipo (bad pass; steal by C. Lee),,62,51
223,3,10:32.0,,Turnover by C. Lee (out of bounds lost ball),62,51
224,3,10:13.0,M. Turner makes 2-pt hook shot from 8 ft (assist by D. Collison),,64,51
225,3,9:51.0,,Offensive foul by E. Freedom (drawn by M. Turner),64,51
226,3,9:51.0,,Turnover by E. Freedom (offensive foul),64,51
227,3,9:34.0,V. Oladipo misses 2-pt jump shot from 20 ft,,64,51
228,3,9:31.0,,Defensive rebound by E. Freedom,64,51
229,3,9:24.0,,T. Hardaway misses 2-pt layup from 2 ft (block by M. Turner),64,51
230,3,9:20.0,Defensive rebound by D. Collison,,64,51
231,3,9:18.0,T. Young misses 2-pt layup from 2 ft (block by K. Porziņģis),,64,51
232,3,9:15.0,,Defensive rebound by C. Lee,64,51
233,3,9:09.0,,E. Freedom misses 2-pt layup from 2 ft,64,51
234,3,9:05.0,Defensive rebound by V. Oladipo,,64,51
235,3,8:52.0,M. Turner misses 2-pt jump shot from 3 ft,,64,51
236,3,8:51.0,,Defensive rebound by E. Freedom,64,51
237,3,8:44.0,,J. Jack makes 2-pt layup from 1 ft,64,53
238,3,8:25.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by T. Young),,67,53
239,3,8:13.0,,E. Freedom makes 2-pt jump shot from 14 ft (assist by J. Jack),67,55
240,3,7:56.0,Personal foul by J. Jack (drawn by D. Collison),,67,55
241,3,7:56.0,D. Sabonis enters the game for M. Turner,,67,55
242,3,7:45.0,D. Sabonis misses 2-pt layup from 2 ft (block by K. Porziņģis),,67,55
243,3,7:43.0,,Defensive rebound by K. Porziņģis,67,55
244,3,7:39.0,,K. Porziņģis misses 3-pt jump shot from 27 ft,67,55
245,3,7:36.0,Defensive rebound by Team,,67,55
246,3,7:17.0,D. Collison misses 2-pt jump shot from 20 ft,,67,55
247,3,7:15.0,,Defensive rebound by J. Jack,67,55
248,3,7:08.0,,Personal foul by V. Oladipo (drawn by K. Porziņģis),67,55
249,3,7:03.0,Offensive charge foul by E. Freedom (drawn by V. Oladipo),,67,55
250,3,7:03.0,,Turnover by E. Freedom (offensive foul),67,55
251,3,7:03.0,,K. O'Quinn enters the game for E. Freedom,67,55
252,3,6:46.0,V. Oladipo makes 2-pt layup from 2 ft,,69,55
253,3,6:46.0,Shooting foul by T. Hardaway (drawn by V. Oladipo),,69,55
254,3,6:46.0,,New York full timeout,69,55
255,3,6:46.0,V. Oladipo makes free throw 1 of 1,,70,55
256,3,6:34.0,,C. Lee misses 2-pt jump shot from 20 ft,70,55
257,3,6:29.0,,Offensive rebound by K. O'Quinn,70,55
258,3,6:29.0,,K. O'Quinn makes 2-pt layup at rim,70,57
259,3,6:13.0,D. Collison makes 2-pt jump shot from 18 ft,,72,57
260,3,5:51.0,,T. Hardaway misses 3-pt jump shot from 26 ft,72,57
261,3,5:48.0,Defensive rebound by T. Young,,72,57
262,3,5:36.0,T. Young makes 3-pt jump shot from 27 ft (assist by D. Collison),,75,57
263,3,5:12.0,,T. Hardaway makes 2-pt jump shot from 12 ft,75,59
264,3,5:02.0,V. Oladipo misses 2-pt layup from 1 ft (block by T. Hardaway),,75,59
265,3,5:02.0,,Defensive rebound by K. Porziņģis,75,59
266,3,4:53.0,,K. O'Quinn makes 2-pt layup from 2 ft (assist by C. Lee),75,61
267,3,4:37.0,Shooting foul by J. Jack (drawn by B. Bogdanović),,75,61
268,3,4:37.0,B. Bogdanović makes free throw 1 of 2,,76,61
269,3,4:37.0,,L. Thomas enters the game for K. Porziņģis,76,61
270,3,4:37.0,B. Bogdanović makes free throw 2 of 2,,77,61
271,3,4:23.0,,L. Thomas misses 2-pt layup from 3 ft,77,61
272,3,4:21.0,Defensive rebound by D. Sabonis,,77,61
273,3,4:09.0,Turnover by D. Sabonis (traveling),,77,61
274,3,4:09.0,,F. Ntilikina enters the game for J. Jack,77,61
275,3,3:44.0,,T. Hardaway makes 2-pt layup from 1 ft,77,63
276,3,3:21.0,V. Oladipo makes 3-pt jump shot from 23 ft (assist by D. Collison),,80,63
277,3,3:06.0,,L. Thomas misses 2-pt jump shot from 19 ft,80,63
278,3,3:02.0,Defensive rebound by V. Oladipo,,80,63
279,3,2:59.0,Turnover by D. Collison (out of bounds lost ball),,80,63
280,3,2:59.0,Indiana full timeout,,80,63
281,3,2:59.0,,D. McDermott enters the game for C. Lee,80,63
282,3,2:59.0,C. Joseph enters the game for D. Collison,,80,63
283,3,2:59.0,M. Turner enters the game for T. Young,,80,63
284,3,2:59.0,L. Stephenson enters the game for B. Bogdanović,,80,63
285,3,2:45.0,,F. Ntilikina makes 2-pt layup from 4 ft,80,65
286,3,2:30.0,Shooting foul by L. Thomas (drawn by M. Turner),,80,65
287,3,2:30.0,M. Turner makes free throw 1 of 2,,81,65
288,3,2:30.0,M. Turner makes free throw 2 of 2,,82,65
289,3,2:14.0,,T. Hardaway misses 3-pt jump shot from 25 ft,82,65
290,3,2:13.0,Defensive rebound by Team,,82,65
291,3,1:53.0,Turnover by D. Sabonis (bad pass; steal by F. Ntilikina),,82,65
292,3,1:45.0,,T. Hardaway misses 3-pt jump shot from 25 ft,82,65
293,3,1:43.0,Defensive rebound by Team,,82,65
294,3,1:43.0,,Loose ball foul by K. O'Quinn (drawn by D. Sabonis),82,65
295,3,1:43.0,D. Sabonis makes free throw 1 of 2,,83,65
296,3,1:43.0,,K. Porziņģis enters the game for T. Hardaway,83,65
297,3,1:43.0,D. Sabonis makes free throw 2 of 2,,84,65
298,3,1:26.0,,K. Porziņģis makes 2-pt jump shot from 18 ft,84,67
299,3,1:09.0,V. Oladipo misses 3-pt jump shot from 26 ft,,84,67
300,3,1:06.0,,Defensive rebound by K. O'Quinn,84,67
301,3,0:50.0,,K. Porziņģis makes 2-pt jump shot from 15 ft (assist by F. Ntilikina),84,69
302,3,0:31.0,C. Joseph misses 2-pt jump shot from 14 ft,,84,69
303,3,0:29.0,,Defensive rebound by L. Thomas,84,69
304,3,0:12.0,,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by F. Ntilikina),84,72
305,3,0:01.0,V. Oladipo misses 3-pt jump shot from 26 ft,,84,72
306,3,0:01.0,Offensive rebound by Team,,84,72
307,4,11:47.0,T. Young misses 2-pt layup from 1 ft,,84,72
308,4,11:44.0,,Defensive rebound by D. McDermott,84,72
309,4,11:39.0,,Personal foul by L. Stephenson (drawn by D. McDermott),84,72
310,4,11:27.0,,K. Porziņģis makes 2-pt dunk from 1 ft (assist by F. Ntilikina),84,74
311,4,11:14.0,Personal foul by F. Ntilikina (drawn by M. Turner),,84,74
312,4,11:08.0,Turnover by C. Joseph (bad pass),,84,74
313,4,10:57.0,,F. Ntilikina misses 3-pt jump shot from 25 ft,84,74
314,4,10:54.0,Defensive rebound by M. Turner,,84,74
315,4,10:39.0,T. Young makes 3-pt jump shot from 25 ft (assist by D. Collison),,87,74
316,4,10:20.0,,K. Porziņģis misses 2-pt layup from 3 ft,87,74
317,4,10:18.0,,Offensive rebound by F. Ntilikina,87,74
318,4,10:16.0,,D. McDermott misses 3-pt jump shot from 25 ft,87,74
319,4,10:16.0,,Offensive rebound by K. O'Quinn,87,74
320,4,10:12.0,,K. O'Quinn misses 2-pt layup from 1 ft,87,74
321,4,10:09.0,Defensive rebound by C. Joseph,,87,74
322,4,10:02.0,T. Young makes 3-pt jump shot from 23 ft (assist by C. Joseph),,90,74
323,4,10:00.0,,New York full timeout,90,74
324,4,10:00.0,,E. Freedom enters the game for K. O'Quinn,90,74
325,4,9:49.0,,K. Porziņģis makes 2-pt layup from 2 ft (assist by F. Ntilikina),90,76
326,4,9:49.0,,Shooting foul by M. Turner (drawn by K. Porziņģis),90,76
327,4,9:49.0,,K. Porziņģis makes free throw 1 of 1,90,77
328,4,9:34.0,L. Stephenson misses 3-pt jump shot from 24 ft,,90,77
329,4,9:33.0,,Defensive rebound by Team,90,77
330,4,9:24.0,,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by F. Ntilikina),90,80
331,4,9:00.0,C. Joseph misses 2-pt layup from 3 ft (block by K. Porziņģis),,90,80
332,4,8:57.0,,Defensive rebound by K. Porziņģis,90,80
333,4,8:50.0,,K. Porziņģis misses 2-pt jump shot from 18 ft,90,80
334,4,8:44.0,,Offensive rebound by E. Freedom,90,80
335,4,8:44.0,,E. Freedom makes 2-pt layup at rim,90,82
336,4,8:44.0,Indiana full timeout,,90,82
337,4,8:44.0,V. Oladipo enters the game for L. Stephenson,,90,82
338,4,8:44.0,B. Bogdanović enters the game for M. Turner,,90,82
339,4,8:44.0,D. Sabonis enters the game for D. Collison,,90,82
340,4,8:27.0,Personal foul by L. Thomas (drawn by V. Oladipo),,90,82
341,4,8:17.0,V. Oladipo misses 2-pt jump shot from 22 ft,,90,82
342,4,8:14.0,,Defensive rebound by F. Ntilikina,90,82
343,4,8:01.0,,D. McDermott misses 3-pt jump shot from 26 ft,90,82
344,4,7:58.0,Defensive rebound by T. Young,,90,82
345,4,7:42.0,B. Bogdanović misses 3-pt jump shot from 23 ft,,90,82
346,4,7:38.0,,Defensive rebound by K. Porziņģis,90,82
347,4,7:32.0,,Shooting foul by T. Young (drawn by K. Porziņģis),90,82
348,4,7:32.0,,K. Porziņģis misses free throw 1 of 3,90,82
349,4,7:32.0,,Offensive rebound by Team,90,82
350,4,7:32.0,,K. Porziņģis makes free throw 2 of 3,90,83
351,4,7:32.0,,K. Porziņģis makes free throw 3 of 3,90,84
352,4,7:21.0,V. Oladipo makes 2-pt jump shot from 16 ft (assist by C. Joseph),,92,84
353,4,7:04.0,,L. Thomas makes 2-pt dunk at rim,92,86
354,4,6:49.0,Turnover by T. Young (bad pass; steal by F. Ntilikina),,92,86
355,4,6:33.0,,F. Ntilikina makes 3-pt jump shot from 26 ft (assist by D. McDermott),92,89
356,4,6:31.0,Indiana full timeout,,92,89
357,4,6:31.0,,T. Hardaway enters the game for D. McDermott,92,89
358,4,6:31.0,M. Turner enters the game for C. Joseph,,92,89
359,4,6:31.0,D. Collison enters the game for D. Sabonis,,92,89
360,4,6:13.0,V. Oladipo makes 2-pt jump shot from 21 ft,,94,89
361,4,5:56.0,,Shooting foul by T. Young (drawn by K. Porziņģis),94,89
362,4,5:56.0,,K. Porziņģis makes free throw 1 of 2,94,90
363,4,5:56.0,,K. Porziņģis makes free throw 2 of 2,94,91
364,4,5:39.0,V. Oladipo misses 2-pt dunk at rim (block by K. Porziņģis),,94,91
365,4,5:39.0,,Defensive rebound by Team,94,91
366,4,5:22.0,,T. Hardaway makes 2-pt layup from 2 ft (assist by E. Freedom),94,93
367,4,4:57.0,V. Oladipo misses 2-pt layup from 1 ft,,94,93
368,4,4:55.0,,Defensive rebound by E. Freedom,94,93
369,4,4:35.0,,L. Thomas misses 2-pt layup from 5 ft,94,93
370,4,4:33.0,,Offensive rebound by E. Freedom,94,93
371,4,4:31.0,,Turnover by E. Freedom (lost ball; steal by V. Oladipo),94,93
372,4,4:11.0,M. Turner misses 2-pt jump shot from 21 ft,,94,93
373,4,4:07.0,,Defensive rebound by E. Freedom,94,93
374,4,4:04.0,,Personal foul by B. Bogdanović (drawn by T. Hardaway),94,93
375,4,4:04.0,,T. Hardaway misses free throw 1 of 2,94,93
