,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,UTAH_ACTION,SAN ANTONIO_SCORE,UTAH_SCORE
387,4,7:20.0,D. Bertāns misses 2-pt layup from 1 ft,,85,77
388,4,7:19.0,,Defensive rebound by R. Gobert,85,77
389,4,7:12.0,,D. Mitchell misses 2-pt layup from 4 ft (block by D. Bertāns),85,77
390,4,7:12.0,,Offensive rebound by Team,85,77
391,4,7:12.0,,R. Neto enters the game for R. O'Neale,85,77
392,4,7:12.0,P. Mills enters the game for B. Forbes,,85,77
393,4,7:05.0,,R. Gobert makes 2-pt jump shot from 20 ft (assist by J. Ingles),85,79
394,4,6:49.0,P. Mills misses 3-pt jump shot from 25 ft,,85,79
395,4,6:47.0,,Defensive rebound by D. Mitchell,85,79
396,4,6:34.0,,R. Gobert misses 2-pt jump shot from 18 ft,85,79
397,4,6:34.0,Defensive rebound by Team,,85,79
398,4,6:23.0,Personal foul by R. Neto (drawn by P. Mills),,85,79
399,4,6:23.0,,D. Favors enters the game for R. Gobert,85,79
400,4,6:11.0,K. Anderson misses 3-pt jump shot from 22 ft,,85,79
401,4,6:07.0,,Defensive rebound by D. Favors,85,79
402,4,5:59.0,,D. Mitchell misses 2-pt jump shot from 8 ft,85,79
403,4,5:54.0,,Offensive rebound by D. Favors,85,79
404,4,5:54.0,,D. Favors makes 2-pt layup at rim,85,81
405,4,5:41.0,D. Murray misses 2-pt jump shot from 11 ft,,85,81
406,4,5:39.0,,Defensive rebound by J. Ingles,85,81
407,4,5:30.0,,J. Ingles misses 2-pt jump shot from 11 ft,85,81
408,4,5:29.0,Defensive rebound by D. Murray,,85,81
409,4,5:25.0,D. Bertāns makes 2-pt dunk from 2 ft (assist by D. Murray),,87,81
410,4,5:24.0,,Utah full timeout,87,81
411,4,5:24.0,,R. O'Neale enters the game for J. Crowder,87,81
412,4,5:24.0,M. Ginóbili enters the game for D. Bertāns,,87,81
413,4,5:14.0,,J. Ingles makes 3-pt jump shot from 25 ft (assist by D. Mitchell),87,84
414,4,5:00.0,M. Ginóbili misses 2-pt layup from 6 ft,,87,84
415,4,4:58.0,,Defensive rebound by D. Favors,87,84
416,4,4:53.0,,D. Mitchell makes 3-pt jump shot from 25 ft,87,87
417,4,4:30.0,M. Ginóbili misses 3-pt jump shot from 24 ft,,87,87
418,4,4:26.0,,Defensive rebound by J. Ingles,87,87
419,4,4:19.0,,Shooting foul by P. Gasol (drawn by D. Favors),87,87
420,4,4:19.0,,D. Favors misses free throw 1 of 2,87,87
421,4,4:19.0,,Offensive rebound by Team,87,87
422,4,4:19.0,,J. Crowder enters the game for R. Neto,87,87
423,4,4:19.0,D. Green enters the game for D. Murray,,87,87
424,4,4:19.0,,D. Favors makes free throw 2 of 2,87,88
425,4,4:02.0,P. Gasol makes 2-pt layup from 4 ft (assist by M. Ginóbili),,89,88
426,4,4:02.0,,Violation by D. Favors (def goaltending),89,88
427,4,3:47.0,,D. Favors makes 2-pt layup from 1 ft (assist by J. Ingles),89,90
428,4,3:30.0,P. Gasol makes 2-pt jump shot from 8 ft,,91,90
429,4,3:11.0,,D. Favors makes 2-pt layup from 1 ft (assist by J. Ingles),91,92
430,4,2:56.0,Turnover by K. Anderson (bad pass; steal by D. Mitchell),,91,92
431,4,2:54.0,,Personal foul by P. Mills (drawn by D. Mitchell),91,92
432,4,2:54.0,,D. Mitchell makes free throw 1 of 2,91,93
433,4,2:54.0,,D. Mitchell makes free throw 2 of 2,91,94
434,4,2:40.0,K. Anderson makes 2-pt layup from 2 ft (assist by P. Gasol),,93,94
435,4,2:27.0,,Personal foul by M. Ginóbili (drawn by D. Mitchell),93,94
436,4,2:27.0,,D. Mitchell misses free throw 1 of 2,93,94
437,4,2:27.0,,Offensive rebound by Team,93,94
438,4,2:27.0,D. Murray enters the game for K. Anderson,,93,94
439,4,2:27.0,,D. Mitchell makes free throw 2 of 2,93,95
440,4,2:16.0,D. Green misses 3-pt jump shot from 25 ft,,93,95
441,4,2:11.0,Offensive rebound by P. Gasol,,93,95
442,4,2:09.0,Shooting foul by J. Crowder (drawn by P. Gasol),,93,95
443,4,2:09.0,P. Gasol misses free throw 1 of 2,,93,95
444,4,2:09.0,Offensive rebound by Team,,93,95
445,4,2:09.0,P. Gasol makes free throw 2 of 2,,94,95
446,4,1:51.0,,D. Mitchell misses 2-pt jump shot from 8 ft,94,95
447,4,1:50.0,,Offensive rebound by D. Favors,94,95
448,4,1:38.0,,Shooting foul by D. Green (drawn by D. Favors),94,95
449,4,1:38.0,,D. Favors misses free throw 1 of 2,94,95
450,4,1:38.0,,Offensive rebound by Team,94,95
451,4,1:38.0,,D. Favors makes free throw 2 of 2,94,96
452,4,1:27.0,D. Green makes 3-pt jump shot from 24 ft (assist by P. Mills),,97,96
453,4,1:12.0,,D. Mitchell misses 2-pt jump shot from 3 ft,97,96
454,4,1:11.0,Defensive rebound by Team,,97,96
455,4,1:11.0,K. Anderson enters the game for D. Murray,,97,96
456,4,1:01.0,Turnover by K. Anderson (lost ball; steal by D. Mitchell),,97,96
457,4,0:59.0,,D. Mitchell makes 2-pt layup at rim,97,98
458,4,0:47.0,K. Anderson misses 2-pt jump shot from 11 ft (block by D. Favors),,97,98
459,4,0:47.0,Offensive rebound by K. Anderson,,97,98
460,4,0:47.0,Personal foul by J. Ingles (drawn by K. Anderson),,97,98
461,4,0:47.0,K. Anderson makes free throw 1 of 2,,98,98
462,4,0:47.0,K. Anderson makes free throw 2 of 2,,99,98
463,4,0:39.0,,D. Mitchell makes 2-pt jump shot from 18 ft,99,100
464,4,0:22.0,Turnover by M. Ginóbili (bad pass; steal by D. Favors),,99,100
465,4,0:17.0,,Personal foul by K. Anderson (drawn by D. Mitchell),99,100
466,4,0:17.0,,D. Mitchell makes free throw 1 of 2,99,101
467,4,0:17.0,,D. Mitchell misses free throw 2 of 2,99,101
468,4,0:16.0,Defensive rebound by P. Gasol,,99,101
469,4,0:16.0,San Antonio full timeout,,99,101
470,4,0:16.0,,R. Gobert enters the game for D. Favors,99,101
471,4,0:00.0,M. Ginóbili misses 3-pt jump shot from 23 ft,,99,101
472,4,0:00.0,Offensive rebound by Team,,99,101
