,QUARTER,TIME_REMAINING,BOSTON_ACTION,DETROIT_ACTION,BOSTON_SCORE,DETROIT_SCORE
53,1,4:54.0,Turnover by J. Tatum (lost ball; steal by S. Johnson),,11,17
54,1,4:49.0,,S. Johnson misses 2-pt layup from 2 ft (block by J. Tatum),11,17
55,1,4:46.0,Defensive rebound by M. Morris,,11,17
56,1,4:44.0,J. Tatum makes 3-pt jump shot from 25 ft (assist by M. Morris),,14,17
57,1,4:29.0,,I. Smith makes 2-pt layup at rim,14,19
58,1,4:23.0,K. Irving makes 2-pt layup at rim,,16,19
59,1,4:08.0,,R. Bullock makes 3-pt jump shot from 25 ft (assist by I. Smith),16,22
60,1,3:46.0,G. Monroe makes 2-pt layup at rim (assist by K. Irving),,18,22
61,1,3:35.0,,Turnover by A. Drummond (bad pass),18,22
62,1,3:35.0,,J. Ennis enters the game for S. Johnson,18,22
63,1,3:15.0,G. Monroe misses 2-pt layup from 2 ft,,18,22
64,1,3:12.0,,Defensive rebound by A. Tolliver,18,22
65,1,3:08.0,,I. Smith makes 2-pt jump shot from 10 ft,18,24
66,1,2:49.0,Turnover by M. Smart (step out of bounds),,18,24
67,1,2:49.0,,Detroit full timeout,18,24
68,1,2:49.0,D. Theis enters the game for K. Irving,,18,24
69,1,2:49.0,T. Rozier enters the game for G. Monroe,,18,24
70,1,2:36.0,,R. Bullock misses 3-pt jump shot from 27 ft,18,24
71,1,2:35.0,,Offensive rebound by Team,18,24
72,1,2:35.0,Loose ball foul by M. Morris (drawn by A. Drummond),,18,24
73,1,2:35.0,,J. Nelson enters the game for I. Smith,18,24
74,1,2:28.0,,Shooting foul by D. Theis (drawn by J. Ennis),18,24
75,1,2:28.0,,J. Ennis misses free throw 1 of 2,18,24
76,1,2:28.0,,Offensive rebound by Team,18,24
77,1,2:28.0,,J. Ennis misses free throw 2 of 2,18,24
78,1,2:25.0,Defensive rebound by M. Morris,,18,24
79,1,2:17.0,,B. Griffin enters the game for A. Drummond,18,24
80,1,2:09.0,M. Smart makes 3-pt jump shot from 27 ft (assist by T. Rozier),,21,24
81,1,1:49.0,Violation by D. Theis (kicked ball),,21,24
82,1,1:49.0,S. Ojeleye enters the game for J. Tatum,,21,24
83,1,1:49.0,,L. Kennard enters the game for R. Bullock,21,24
84,1,1:41.0,,A. Tolliver misses 2-pt layup from 4 ft,21,24
85,1,1:38.0,,Offensive rebound by A. Tolliver,21,24
86,1,1:37.0,,A. Tolliver misses 2-pt layup from 2 ft,21,24
87,1,1:37.0,Defensive rebound by T. Rozier,,21,24
88,1,1:30.0,M. Smart misses 3-pt jump shot from 25 ft,,21,24
89,1,1:30.0,Offensive rebound by D. Theis,,21,24
90,1,1:24.0,T. Rozier misses 3-pt jump shot from 25 ft,,21,24
91,1,1:24.0,,Defensive rebound by J. Ennis,21,24
92,1,1:10.0,,J. Ennis makes 2-pt layup from 1 ft (assist by J. Nelson),21,26
93,1,0:55.0,M. Morris misses 3-pt jump shot from 23 ft,,21,26
94,1,0:52.0,,Defensive rebound by A. Tolliver,21,26
95,1,0:45.0,,B. Griffin makes 2-pt dunk from 2 ft (assist by J. Nelson),21,28
96,1,0:25.0,M. Morris makes 2-pt jump shot from 13 ft (assist by M. Smart),,23,28
97,1,0:04.0,,J. Ennis misses 3-pt jump shot from 23 ft,23,28
98,1,0:01.0,Defensive rebound by Team,,23,28
99,1,0:00.0,Turnover by M. Smart (out of bounds lost ball),,23,28
100,2,11:43.0,M. Morris misses 2-pt jump shot from 11 ft,,23,28
101,2,11:39.0,,Defensive rebound by J. Nelson,23,28
102,2,11:36.0,,L. Kennard misses 3-pt jump shot from 24 ft,23,28
103,2,11:32.0,Defensive rebound by M. Morris,,23,28
104,2,11:22.0,T. Rozier misses 2-pt jump shot from 7 ft,,23,28
105,2,11:18.0,Offensive rebound by D. Theis,,23,28
106,2,11:17.0,D. Theis makes 2-pt layup from 2 ft,,25,28
107,2,11:05.0,,Personal foul by M. Smart (drawn by B. Griffin),25,28
108,2,10:53.0,,B. Griffin misses 2-pt jump shot from 10 ft,25,28
109,2,10:47.0,,Offensive rebound by J. Ennis,25,28
110,2,10:47.0,,J. Ennis makes 2-pt layup at rim,25,30
111,2,10:36.0,M. Smart makes 3-pt jump shot from 26 ft (assist by T. Rozier),,28,30
112,2,10:10.0,,B. Griffin misses 2-pt layup from 3 ft,28,30
113,2,10:10.0,Defensive rebound by Team,,28,30
114,2,10:01.0,M. Morris misses 3-pt jump shot from 26 ft,,28,30
115,2,9:53.0,,Defensive rebound by A. Tolliver,28,30
116,2,9:45.0,,J. Nelson makes 2-pt jump shot from 22 ft,28,32
117,2,9:30.0,Personal foul by J. Ennis (drawn by M. Smart),,28,32
118,2,9:24.0,M. Morris makes 2-pt jump shot from 7 ft (assist by M. Smart),,30,32
119,2,9:07.0,,Turnover by J. Ennis (traveling),30,32
120,2,8:50.0,D. Theis makes 2-pt layup from 1 ft (assist by T. Rozier),,32,32
121,2,8:44.0,,Detroit full timeout,32,32
122,2,8:44.0,A. Horford enters the game for D. Theis,,32,32
123,2,8:33.0,,J. Ennis misses 2-pt layup from 3 ft,32,32
124,2,8:29.0,Defensive rebound by A. Horford,,32,32
125,2,8:20.0,Personal foul by J. Nelson (drawn by T. Rozier),,32,32
126,2,8:09.0,M. Morris misses 2-pt jump shot from 12 ft,,32,32
127,2,8:06.0,,Defensive rebound by J. Nelson,32,32
128,2,8:02.0,,Turnover by J. Nelson (lost ball; steal by M. Morris),32,32
129,2,8:01.0,Personal foul by L. Kennard (drawn by T. Rozier),,32,32
130,2,7:50.0,M. Smart misses 3-pt jump shot from 25 ft,,32,32
131,2,7:46.0,Offensive rebound by M. Morris,,32,32
132,2,7:46.0,Shooting foul by A. Tolliver (drawn by M. Morris),,32,32
133,2,7:46.0,M. Morris makes free throw 1 of 2,,33,32
134,2,7:46.0,M. Morris makes free throw 2 of 2,,34,32
135,2,7:32.0,,B. Griffin misses 2-pt jump shot from 20 ft,34,32
136,2,7:30.0,Defensive rebound by T. Rozier,,34,32
137,2,7:18.0,A. Horford misses 2-pt hook shot from 10 ft,,34,32
138,2,7:13.0,,Defensive rebound by A. Tolliver,34,32
139,2,7:02.0,,B. Griffin makes 2-pt jump shot from 8 ft,34,34
140,2,6:40.0,A. Horford makes 3-pt jump shot from 23 ft (assist by M. Smart),,37,34
141,2,6:26.0,,J. Nelson makes 2-pt jump shot from 16 ft (assist by A. Tolliver),37,36
142,2,6:10.0,A. Horford misses 3-pt jump shot from 26 ft,,37,36
143,2,6:06.0,,Defensive rebound by J. Ennis,37,36
144,2,5:59.0,,A. Tolliver makes 3-pt jump shot from 25 ft (assist by J. Nelson),37,39
145,2,5:41.0,M. Morris makes 3-pt jump shot from 25 ft (assist by M. Smart),,40,39
146,2,5:25.0,,B. Griffin misses 3-pt jump shot from 26 ft,40,39
147,2,5:21.0,Defensive rebound by M. Smart,,40,39
148,2,5:19.0,Personal foul by J. Nelson (drawn by T. Rozier),,40,39
149,2,5:19.0,T. Rozier misses free throw 1 of 2,,40,39
150,2,5:19.0,Offensive rebound by Team,,40,39
151,2,5:19.0,,A. Drummond enters the game for L. Kennard,40,39
152,2,5:19.0,,S. Johnson enters the game for B. Griffin,40,39
153,2,5:19.0,,R. Bullock enters the game for J. Ennis,40,39
154,2,5:19.0,,I. Smith enters the game for J. Nelson,40,39
155,2,5:19.0,K. Irving enters the game for M. Morris,,40,39
156,2,5:19.0,D. Theis enters the game for M. Smart,,40,39
157,2,5:19.0,J. Brown enters the game for S. Ojeleye,,40,39
158,2,5:19.0,T. Rozier misses free throw 2 of 2,,40,39
159,2,5:16.0,,Defensive rebound by A. Tolliver,40,39
160,2,4:56.0,,A. Drummond misses 2-pt hook shot from 5 ft,40,39
161,2,4:53.0,Defensive rebound by D. Theis,,40,39
162,2,4:49.0,Shooting foul by A. Tolliver (drawn by J. Brown),,40,39
163,2,4:49.0,J. Brown makes free throw 1 of 2,,41,39
164,2,4:49.0,S. Ojeleye enters the game for D. Theis,,41,39
165,2,4:49.0,J. Brown makes free throw 2 of 2,,42,39
166,2,4:29.0,,I. Smith makes 2-pt jump shot from 15 ft,42,41
167,2,4:11.0,K. Irving makes 3-pt jump shot from 27 ft (assist by A. Horford),,45,41
168,2,3:57.0,,Turnover by R. Bullock (bad pass),45,41
169,2,3:44.0,T. Rozier makes 3-pt jump shot from 26 ft (assist by K. Irving),,48,41
170,2,3:23.0,,Shooting foul by J. Brown (drawn by S. Johnson),48,41
171,2,3:23.0,,S. Johnson misses free throw 1 of 2,48,41
172,2,3:23.0,,Offensive rebound by Team,48,41
173,2,3:23.0,,B. Griffin enters the game for A. Tolliver,48,41
174,2,3:23.0,D. Theis enters the game for S. Ojeleye,,48,41
175,2,3:23.0,,S. Johnson makes free throw 2 of 2,48,42
176,2,3:11.0,Turnover by K. Irving (bad pass; steal by S. Johnson),,48,42
177,2,3:02.0,,Turnover by B. Griffin (bad pass; steal by D. Theis),48,42
178,2,2:55.0,T. Rozier misses 3-pt jump shot from 26 ft,,48,42
179,2,2:50.0,,Defensive rebound by B. Griffin,48,42
180,2,2:38.0,Boston full timeout,,48,42
181,2,2:38.0,J. Tatum enters the game for T. Rozier,,48,42
182,2,2:36.0,,R. Bullock makes 2-pt jump shot from 12 ft (assist by I. Smith),48,44
183,2,2:14.0,D. Theis makes 3-pt jump shot from 27 ft (assist by K. Irving),,51,44
184,2,1:59.0,,R. Bullock misses 2-pt jump shot from 18 ft,51,44
185,2,1:56.0,,Offensive rebound by I. Smith,51,44
186,2,1:53.0,,S. Johnson misses 3-pt jump shot from 26 ft,51,44
187,2,1:49.0,Defensive rebound by D. Theis,,51,44
188,2,1:42.0,K. Irving misses 3-pt jump shot from 26 ft,,51,44
189,2,1:40.0,,Defensive rebound by A. Drummond,51,44
190,2,1:27.0,,Turnover by B. Griffin (bad pass; steal by J. Brown),51,44
191,2,1:24.0,J. Tatum makes 2-pt layup from 1 ft (assist by J. Brown),,53,44
192,2,1:24.0,Shooting foul by S. Johnson (drawn by J. Tatum),,53,44
193,2,1:24.0,J. Tatum makes free throw 1 of 1,,54,44
194,2,1:14.0,,S. Johnson misses 2-pt layup at rim,54,44
195,2,1:13.0,,Offensive rebound by S. Johnson,54,44
196,2,1:13.0,,S. Johnson misses 2-pt layup at rim,54,44
197,2,1:12.0,Defensive rebound by Team,,54,44
198,2,1:07.0,Shooting foul by I. Smith (drawn by J. Brown),,54,44
199,2,1:07.0,J. Brown makes free throw 1 of 2,,55,44
200,2,1:07.0,J. Brown makes free throw 2 of 2,,56,44
201,2,0:54.0,,R. Bullock misses 3-pt jump shot from 25 ft,56,44
202,2,0:51.0,,Offensive rebound by A. Drummond,56,44
203,2,0:50.0,,A. Drummond misses 2-pt layup from 4 ft (block by A. Horford),56,44
204,2,0:50.0,Defensive rebound by J. Tatum,,56,44
205,2,0:44.0,J. Brown misses 2-pt layup from 4 ft,,56,44
206,2,0:42.0,Offensive rebound by D. Theis,,56,44
207,2,0:42.0,D. Theis misses 2-pt layup from 3 ft (block by R. Bullock),,56,44
208,2,0:42.0,Offensive rebound by D. Theis,,56,44
209,2,0:39.0,D. Theis makes 2-pt dunk from 2 ft,,58,44
210,2,0:31.0,,Personal foul by J. Tatum (drawn by B. Griffin),58,44
211,2,0:23.0,,S. Johnson misses 3-pt jump shot from 23 ft,58,44
212,2,0:21.0,,Offensive rebound by A. Drummond,58,44
213,2,0:21.0,,A. Drummond makes 2-pt layup from 1 ft,58,46
214,2,0:06.0,D. Theis makes 3-pt jump shot from 26 ft (assist by K. Irving),,61,46
215,2,0:00.0,,I. Smith makes 3-pt jump shot from 24 ft,61,49
216,3,11:46.0,J. Tatum misses 3-pt jump shot from 28 ft,,61,49
217,3,11:43.0,,Defensive rebound by A. Drummond,61,49
218,3,11:29.0,,B. Griffin makes 2-pt layup from 2 ft (assist by R. Bullock),61,51
219,3,11:29.0,,Shooting foul by D. Theis (drawn by B. Griffin),61,51
220,3,11:29.0,,B. Griffin makes free throw 1 of 1,61,52
221,3,11:18.0,J. Tatum misses 2-pt jump shot from 12 ft,,61,52
222,3,11:13.0,,Defensive rebound by A. Drummond,61,52
223,3,11:06.0,,I. Smith makes 2-pt layup at rim,61,54
224,3,10:41.0,K. Irving makes 3-pt jump shot from 24 ft (assist by A. Horford),,64,54
225,3,10:26.0,Offensive charge foul by B. Griffin (drawn by D. Theis),,64,54
226,3,10:26.0,,Turnover by B. Griffin (offensive foul),64,54
227,3,10:08.0,A. Horford misses 2-pt hook shot from 6 ft,,64,54
228,3,10:04.0,,Defensive rebound by A. Drummond,64,54
229,3,10:04.0,,Personal foul by K. Irving (drawn by I. Smith),64,54
230,3,9:52.0,,R. Bullock misses 2-pt jump shot from 13 ft,64,54
231,3,9:47.0,Defensive rebound by D. Theis,,64,54
232,3,9:43.0,J. Tatum makes 2-pt layup at rim (assist by K. Irving),,66,54
233,3,9:28.0,,B. Griffin misses 3-pt jump shot from 26 ft,66,54
234,3,9:25.0,,Offensive rebound by A. Drummond,66,54
235,3,9:22.0,,A. Drummond makes 2-pt hook shot from 9 ft,66,56
236,3,9:11.0,D. Theis misses 2-pt layup from 3 ft,,66,56
237,3,9:11.0,,Defensive rebound by Team,66,56
238,3,9:01.0,,B. Griffin misses 2-pt layup from 6 ft (block by D. Theis),66,56
239,3,9:01.0,,Offensive rebound by A. Drummond,66,56
240,3,8:56.0,,A. Drummond makes 2-pt dunk from 1 ft,66,58
241,3,8:41.0,D. Theis makes 2-pt dunk from 1 ft (assist by J. Brown),,68,58
242,3,8:20.0,,Personal foul by A. Horford (drawn by A. Drummond),68,58
243,3,8:12.0,,I. Smith makes 2-pt jump shot from 5 ft,68,60
244,3,8:01.0,K. Irving makes 2-pt jump shot from 10 ft,,70,60
245,3,7:44.0,,Shooting foul by A. Horford (drawn by B. Griffin),70,60
246,3,7:44.0,,B. Griffin makes free throw 1 of 2,70,61
247,3,7:44.0,,B. Griffin makes free throw 2 of 2,70,62
248,3,7:28.0,Shooting foul by B. Griffin (drawn by D. Theis),,70,62
249,3,7:28.0,D. Theis misses free throw 1 of 2,,70,62
250,3,7:28.0,Offensive rebound by Team,,70,62
251,3,7:28.0,D. Theis makes free throw 2 of 2,,71,62
252,3,7:17.0,,Personal foul by D. Theis (drawn by B. Griffin),71,62
253,3,7:17.0,,B. Griffin makes free throw 1 of 2,71,63
254,3,7:17.0,G. Monroe enters the game for A. Horford,,71,63
255,3,7:17.0,,B. Griffin makes free throw 2 of 2,71,64
256,3,6:54.0,J. Brown misses 2-pt layup from 2 ft,,71,64
257,3,6:52.0,,Defensive rebound by A. Drummond,71,64
258,3,6:43.0,,B. Griffin misses 2-pt hook shot from 3 ft,71,64
259,3,6:40.0,Defensive rebound by G. Monroe,,71,64
260,3,6:38.0,Personal foul by I. Smith (drawn by D. Theis),,71,64
261,3,6:38.0,,Detroit full timeout,71,64
262,3,6:33.0,K. Irving misses 3-pt jump shot from 25 ft,,71,64
263,3,6:27.0,,Defensive rebound by B. Griffin,71,64
264,3,6:16.0,,Shooting foul by K. Irving (drawn by S. Johnson),71,64
265,3,6:16.0,,S. Johnson makes free throw 1 of 2,71,65
266,3,6:16.0,M. Smart enters the game for J. Tatum,,71,65
267,3,6:16.0,,S. Johnson makes free throw 2 of 2,71,66
268,3,5:54.0,M. Smart misses 3-pt jump shot from 24 ft,,71,66
269,3,5:51.0,,Defensive rebound by B. Griffin,71,66
270,3,5:44.0,,Turnover by S. Johnson (bad pass; steal by K. Irving),71,66
271,3,5:35.0,D. Theis makes 2-pt layup at rim (assist by K. Irving),,73,66
272,3,5:15.0,,B. Griffin misses 2-pt dunk from 3 ft,73,66
273,3,5:11.0,Defensive rebound by G. Monroe,,73,66
274,3,5:07.0,J. Brown misses 3-pt jump shot from 24 ft,,73,66
275,3,5:04.0,,Defensive rebound by A. Drummond,73,66
276,3,5:00.0,,S. Johnson misses 2-pt layup from 3 ft (block by J. Brown),73,66
277,3,5:00.0,,Offensive rebound by Team,73,66
278,3,5:00.0,,A. Tolliver enters the game for B. Griffin,73,66
279,3,5:00.0,M. Morris enters the game for D. Theis,,73,66
280,3,4:57.0,,A. Tolliver misses 3-pt jump shot from 25 ft,73,66
281,3,4:55.0,Defensive rebound by J. Brown,,73,66
282,3,4:47.0,K. Irving misses 3-pt jump shot from 28 ft,,73,66
283,3,4:44.0,,Defensive rebound by S. Johnson,73,66
284,3,4:32.0,,R. Bullock misses 3-pt jump shot from 26 ft,73,66
285,3,4:28.0,Defensive rebound by M. Morris,,73,66
286,3,4:16.0,J. Brown makes 2-pt layup from 2 ft (assist by M. Smart),,75,66
287,3,4:06.0,,Detroit full timeout,75,66
288,3,4:06.0,,J. Ennis enters the game for S. Johnson,75,66
289,3,4:00.0,,R. Bullock makes 3-pt jump shot from 26 ft (assist by I. Smith),75,69
290,3,3:40.0,Turnover by M. Smart (turnover; steal by A. Tolliver),,75,69
291,3,3:30.0,,I. Smith makes 2-pt layup from 1 ft,75,71
292,3,3:15.0,J. Brown misses 3-pt jump shot from 24 ft,,75,71
293,3,3:12.0,Offensive rebound by G. Monroe,,75,71
294,3,3:08.0,J. Brown misses 2-pt layup from 3 ft (block by A. Drummond),,75,71
295,3,3:07.0,Offensive rebound by J. Brown,,75,71
296,3,3:02.0,G. Monroe makes 2-pt layup from 1 ft,,77,71
297,3,2:47.0,,I. Smith makes 2-pt jump shot from 16 ft,77,73
298,3,2:32.0,M. Smart makes 2-pt jump shot from 15 ft,,79,73
299,3,2:16.0,,I. Smith misses 3-pt jump shot from 22 ft,79,73
300,3,2:12.0,,Offensive rebound by A. Drummond,79,73
301,3,2:12.0,,A. Drummond makes 2-pt layup at rim,79,75
302,3,2:02.0,K. Irving makes 2-pt jump shot from 13 ft,,81,75
303,3,1:47.0,,I. Smith misses 2-pt jump shot from 8 ft,81,75
304,3,1:45.0,Defensive rebound by K. Irving,,81,75
305,3,1:41.0,K. Irving makes 3-pt jump shot from 27 ft,,84,75
306,3,1:23.0,,J. Ennis misses 3-pt jump shot from 25 ft,84,75
307,3,1:20.0,Defensive rebound by K. Irving,,84,75
308,3,1:17.0,K. Irving misses 3-pt jump shot from 26 ft,,84,75
309,3,1:14.0,,Defensive rebound by A. Drummond,84,75
310,3,0:56.0,,R. Bullock misses 3-pt jump shot from 25 ft,84,75
311,3,0:52.0,,Offensive rebound by A. Drummond,84,75
312,3,0:51.0,,R. Bullock misses 3-pt jump shot from 26 ft,84,75
313,3,0:51.0,Defensive rebound by K. Irving,,84,75
314,3,0:35.0,G. Monroe makes 2-pt layup from 1 ft (assist by M. Smart),,86,75
315,3,0:24.0,,J. Ennis makes 2-pt dunk from 1 ft (assist by I. Smith),86,77
316,3,0:00.0,M. Morris misses 3-pt jump shot from 25 ft,,86,77
317,3,0:00.0,Offensive rebound by Team,,86,77
318,4,11:50.0,,Personal foul by S. Ojeleye (drawn by J. Ennis),86,77
319,4,11:44.0,,Personal foul by S. Ojeleye (drawn by J. Ennis),86,77
320,4,11:31.0,,B. Griffin misses 2-pt hook shot from 5 ft,86,77
321,4,11:27.0,,Offensive rebound by J. Ennis,86,77
322,4,11:15.0,,A. Tolliver misses 3-pt jump shot from 25 ft,86,77
323,4,11:12.0,Defensive rebound by M. Smart,,86,77
324,4,10:54.0,M. Morris makes 3-pt jump shot from 23 ft (assist by T. Rozier),,89,77
325,4,10:31.0,,J. Nelson misses 3-pt jump shot from 27 ft,89,77
326,4,10:30.0,Defensive rebound by Team,,89,77
327,4,10:09.0,M. Morris misses 3-pt jump shot from 25 ft,,89,77
328,4,10:06.0,,Defensive rebound by L. Kennard,89,77
329,4,10:01.0,,L. Kennard misses 3-pt jump shot from 25 ft,89,77
330,4,9:58.0,Defensive rebound by M. Morris,,89,77
331,4,9:52.0,M. Smart makes 2-pt layup from 1 ft (assist by T. Rozier),,91,77
332,4,9:38.0,,B. Griffin misses 3-pt jump shot from 27 ft,91,77
333,4,9:35.0,,Offensive rebound by J. Nelson,91,77
334,4,9:29.0,,A. Tolliver misses 2-pt hook shot from 6 ft,91,77
335,4,9:27.0,Defensive rebound by A. Horford,,91,77
336,4,9:19.0,Personal foul by B. Griffin (drawn by A. Horford),,91,77
337,4,9:08.0,M. Smart makes 2-pt layup at rim (assist by M. Morris),,93,77
338,4,9:01.0,,Detroit full timeout,93,77
339,4,9:01.0,,S. Johnson enters the game for J. Ennis,93,77
340,4,8:54.0,,B. Griffin misses 2-pt layup from 2 ft,93,77
341,4,8:51.0,Defensive rebound by T. Rozier,,93,77
342,4,8:41.0,Offensive foul by T. Rozier (drawn by B. Griffin),,93,77
343,4,8:41.0,Turnover by T. Rozier (offensive foul),,93,77
344,4,8:22.0,,S. Johnson misses 3-pt jump shot from 27 ft,93,77
345,4,8:17.0,Defensive rebound by S. Ojeleye,,93,77
346,4,8:06.0,,I. Smith enters the game for J. Nelson,93,77
347,4,7:58.0,M. Morris misses 2-pt jump shot from 21 ft,,93,77
348,4,7:55.0,Offensive rebound by A. Horford,,93,77
349,4,7:53.0,M. Smart misses 3-pt jump shot from 27 ft,,93,77
350,4,7:50.0,,Defensive rebound by S. Johnson,93,77
351,4,7:44.0,,A. Tolliver misses 3-pt jump shot from 22 ft,93,77
352,4,7:41.0,Defensive rebound by M. Smart,,93,77
353,4,7:36.0,T. Rozier misses 3-pt jump shot from 25 ft,,93,77
354,4,7:33.0,,Defensive rebound by A. Tolliver,93,77
355,4,7:20.0,,S. Johnson makes 2-pt jump shot from 7 ft,93,79
356,4,7:06.0,Offensive foul by M. Morris (drawn by I. Smith),,93,79
357,4,7:06.0,Turnover by M. Morris (offensive foul),,93,79
358,4,7:06.0,,A. Drummond enters the game for A. Tolliver,93,79
359,4,6:53.0,Offensive charge foul by B. Griffin (drawn by M. Morris),,93,79
360,4,6:53.0,,Turnover by B. Griffin (offensive foul),93,79
361,4,6:40.0,Personal foul by S. Johnson (drawn by M. Smart),,93,79
362,4,6:26.0,T. Rozier makes 3-pt jump shot from 26 ft (assist by A. Horford),,96,79
363,4,6:11.0,,S. Johnson misses 3-pt jump shot from 27 ft,96,79
364,4,6:07.0,Defensive rebound by T. Rozier,,96,79
365,4,6:01.0,M. Morris makes 3-pt jump shot from 26 ft (assist by T. Rozier),,99,79
366,4,5:37.0,,Personal foul by S. Ojeleye (drawn by A. Drummond),99,79
367,4,5:37.0,,R. Bullock enters the game for L. Kennard,99,79
368,4,5:37.0,G. Monroe enters the game for A. Horford,,99,79
369,4,5:30.0,,Turnover by I. Smith (lost ball; steal by T. Rozier),99,79
370,4,5:25.0,Turnover by M. Morris (bad pass),,99,79
371,4,5:12.0,,I. Smith makes 2-pt layup from 1 ft,99,81
372,4,5:02.0,M. Morris misses 3-pt jump shot from 27 ft,,99,81
373,4,5:00.0,,Defensive rebound by A. Drummond,99,81
374,4,4:44.0,,Shooting foul by G. Monroe (drawn by A. Drummond),99,81
375,4,4:44.0,,A. Drummond makes free throw 1 of 2,99,82
376,4,4:44.0,,A. Drummond makes free throw 2 of 2,99,83
377,4,4:28.0,T. Rozier misses 2-pt jump shot from 8 ft,,99,83
378,4,4:27.0,,Defensive rebound by Team,99,83
379,4,4:12.0,,B. Griffin makes 3-pt jump shot from 22 ft,99,86
380,4,4:11.0,Boston full timeout,,99,86
381,4,4:11.0,K. Irving enters the game for M. Smart,,99,86
382,4,4:11.0,J. Tatum enters the game for S. Ojeleye,,99,86
383,4,3:57.0,Shooting foul by R. Bullock (drawn by T. Rozier),,99,86
384,4,3:57.0,T. Rozier makes free throw 1 of 3,,100,86
385,4,3:57.0,T. Rozier makes free throw 2 of 3,,101,86
386,4,3:57.0,D. Theis enters the game for M. Morris,,101,86
387,4,3:57.0,T. Rozier misses free throw 3 of 3,,101,86
388,4,3:55.0,,Defensive rebound by A. Drummond,101,86
