,QUARTER,TIME_REMAINING,MIAMI_ACTION,BROOKLYN_ACTION,MIAMI_SCORE,BROOKLYN_SCORE
55,1,4:51.0,,R. Hollis-Jefferson makes free throw 1 of 1,13,19
56,1,4:33.0,D. Waiters misses 2-pt jump shot from 19 ft,,13,19
57,1,4:29.0,,Defensive rebound by J. Allen,13,19
58,1,4:18.0,,Turnover by C. LeVert (step out of bounds),13,19
59,1,4:18.0,J. Richardson enters the game for K. Olynyk,,13,19
60,1,4:18.0,B. Adebayo enters the game for D. Waiters,,13,19
61,1,4:00.0,T. Johnson makes 2-pt jump shot from 9 ft,,15,19
62,1,3:44.0,,C. LeVert makes 2-pt layup at rim,15,21
63,1,3:33.0,J. Richardson misses 2-pt jump shot from 14 ft,,15,21
64,1,3:31.0,Offensive rebound by B. Adebayo,,15,21
65,1,3:31.0,B. Adebayo misses 2-pt layup at rim,,15,21
66,1,3:31.0,Offensive rebound by Team,,15,21
67,1,3:31.0,,Loose ball foul by Q. Acy (drawn by J. Richardson),15,21
68,1,3:31.0,,A. Crabbe enters the game for S. Dinwiddie,15,21
69,1,3:21.0,T. Johnson makes 2-pt jump shot from 19 ft,,17,21
70,1,3:09.0,,J. Allen makes 2-pt dunk at rim (assist by C. LeVert),17,23
71,1,3:06.0,Miami full timeout,,17,23
72,1,3:06.0,,D. Carroll enters the game for R. Hollis-Jefferson,17,23
73,1,2:57.0,T. Johnson misses 3-pt jump shot from 25 ft,,17,23
74,1,2:55.0,,Defensive rebound by J. Allen,17,23
75,1,2:46.0,,Offensive foul by Q. Acy (drawn by T. Johnson),17,23
76,1,2:46.0,,Turnover by Q. Acy (offensive foul),17,23
77,1,2:31.0,T. Johnson misses 2-pt jump shot from 20 ft,,17,23
78,1,2:28.0,,Defensive rebound by Q. Acy,17,23
79,1,2:06.0,,Q. Acy misses 2-pt jump shot from 18 ft,17,23
80,1,2:06.0,,Offensive rebound by Team,17,23
81,1,2:06.0,,Turnover by Team (shot clock),17,23
82,1,1:53.0,J. Richardson misses 2-pt jump shot from 18 ft,,17,23
83,1,1:50.0,,Defensive rebound by J. Allen,17,23
84,1,1:29.0,,Q. Acy misses 3-pt jump shot from 22 ft,17,23
85,1,1:26.0,Defensive rebound by B. Adebayo,,17,23
86,1,1:18.0,J. Winslow makes 2-pt jump shot from 14 ft,,19,23
87,1,1:09.0,,Shooting foul by T. Johnson (drawn by C. LeVert),19,23
88,1,1:09.0,,C. LeVert makes free throw 1 of 2,19,24
89,1,1:09.0,G. Dragić enters the game for T. Johnson,,19,24
90,1,1:09.0,,C. LeVert makes free throw 2 of 2,19,25
91,1,0:55.0,J. Winslow makes 3-pt jump shot from 22 ft (assist by G. Dragić),,22,25
92,1,0:43.0,,Personal block foul by J. Richardson (drawn by D. Carroll),22,25
93,1,0:43.0,,D. Carroll makes free throw 1 of 2,22,26
94,1,0:43.0,J. Johnson enters the game for J. Richardson,,22,26
95,1,0:43.0,,D. Carroll misses free throw 2 of 2,22,26
96,1,0:41.0,Defensive rebound by J. Winslow,,22,26
97,1,0:30.0,B. Adebayo makes 2-pt dunk at rim (assist by J. Winslow),,24,26
98,1,0:16.0,,D. Carroll misses 3-pt jump shot from 24 ft,24,26
99,1,0:14.0,,Offensive rebound by D. Carroll,24,26
100,1,0:01.0,,Q. Acy misses 3-pt jump shot from 23 ft,24,26
101,1,0:01.0,Defensive rebound by J. Winslow,,24,26
102,2,11:48.0,Turnover by J. Winslow (bad pass; steal by S. Dinwiddie),,24,26
103,2,11:29.0,,S. Dinwiddie makes 3-pt jump shot from 24 ft,24,29
104,2,11:15.0,J. Winslow makes 3-pt jump shot from 24 ft (assist by J. Johnson),,27,29
105,2,10:50.0,,S. Dinwiddie misses 3-pt jump shot from 22 ft,27,29
106,2,10:48.0,,Offensive rebound by Team,27,29
107,2,10:48.0,Loose ball foul by B. Adebayo (drawn by J. Allen),,27,29
108,2,10:34.0,,D. Carroll misses 2-pt jump shot from 7 ft,27,29
109,2,10:31.0,Defensive rebound by B. Adebayo,,27,29
110,2,10:19.0,G. Dragić makes 2-pt jump shot from 13 ft,,29,29
111,2,10:05.0,,A. Crabbe misses 3-pt jump shot from 25 ft,29,29
112,2,10:04.0,Defensive rebound by G. Dragić,,29,29
113,2,9:57.0,G. Dragić makes 2-pt jump shot from 10 ft,,31,29
114,2,9:29.0,,A. Crabbe misses 3-pt jump shot from 24 ft,31,29
115,2,9:28.0,Defensive rebound by Team,,31,29
116,2,9:28.0,,Loose ball foul by J. Allen (drawn by B. Adebayo),31,29
117,2,9:14.0,G. Dragić makes 2-pt jump shot from 15 ft,,33,29
118,2,8:51.0,,A. Crabbe misses 3-pt jump shot from 26 ft,33,29
119,2,8:48.0,Defensive rebound by J. Johnson,,33,29
120,2,8:38.0,W. Ellington misses 3-pt jump shot from 24 ft,,33,29
121,2,8:38.0,,Defensive rebound by Team,33,29
122,2,8:38.0,,R. Hollis-Jefferson enters the game for J. Allen,33,29
123,2,8:38.0,T. Johnson enters the game for W. Ellington,,33,29
124,2,8:18.0,,S. Dinwiddie misses 3-pt jump shot from 24 ft,33,29
125,2,8:14.0,Defensive rebound by J. Johnson,,33,29
126,2,8:07.0,G. Dragić misses 2-pt jump shot from 16 ft,,33,29
127,2,8:05.0,,Defensive rebound by R. Hollis-Jefferson,33,29
128,2,7:52.0,,A. Crabbe makes 2-pt layup from 1 ft (assist by S. Dinwiddie),33,31
129,2,7:31.0,Shooting block foul by T. Mozgov (drawn by T. Johnson),,33,31
130,2,7:31.0,T. Johnson makes free throw 1 of 2,,34,31
131,2,7:31.0,,I. Whitehead enters the game for D. Carroll,34,31
132,2,7:31.0,D. Waiters enters the game for B. Adebayo,,34,31
133,2,7:31.0,K. Olynyk enters the game for J. Winslow,,34,31
134,2,7:31.0,T. Johnson makes free throw 2 of 2,,35,31
135,2,7:17.0,,Shooting foul by G. Dragić (drawn by I. Whitehead),35,31
136,2,7:17.0,,I. Whitehead misses free throw 1 of 2,35,31
137,2,7:17.0,,Offensive rebound by Team,35,31
138,2,7:17.0,,I. Whitehead makes free throw 2 of 2,35,32
139,2,6:57.0,,Brooklyn full timeout,35,32
140,2,6:55.0,K. Olynyk misses 3-pt jump shot from 22 ft,,35,32
141,2,6:52.0,Offensive rebound by Team,,35,32
142,2,6:42.0,G. Dragić misses 2-pt jump shot from 15 ft,,35,32
143,2,6:40.0,,Defensive rebound by A. Crabbe,35,32
144,2,6:30.0,,R. Hollis-Jefferson misses 2-pt layup from 1 ft,35,32
145,2,6:28.0,Defensive rebound by J. Johnson,,35,32
146,2,6:10.0,D. Waiters misses 3-pt jump shot from 22 ft,,35,32
147,2,6:08.0,,Defensive rebound by I. Whitehead,35,32
148,2,6:00.0,,R. Hollis-Jefferson makes 2-pt jump shot from 9 ft,35,34
149,2,5:44.0,G. Dragić misses 2-pt layup from 1 ft,,35,34
150,2,5:41.0,,Defensive rebound by T. Mozgov,35,34
151,2,5:37.0,,Shooting foul by J. Johnson (drawn by R. Hollis-Jefferson),35,34
152,2,5:37.0,,R. Hollis-Jefferson makes free throw 1 of 2,35,35
153,2,5:37.0,,T. Zeller enters the game for T. Mozgov,35,35
154,2,5:37.0,,C. LeVert enters the game for A. Crabbe,35,35
155,2,5:37.0,J. Richardson enters the game for G. Dragić,,35,35
156,2,5:37.0,,R. Hollis-Jefferson makes free throw 2 of 2,35,36
157,2,5:25.0,T. Johnson makes 3-pt jump shot from 24 ft (assist by J. Johnson),,38,36
158,2,5:12.0,,T. Zeller makes 2-pt layup from 1 ft (assist by I. Whitehead),38,38
159,2,5:03.0,J. Johnson makes 2-pt layup from 1 ft,,40,38
160,2,4:43.0,,C. LeVert makes 2-pt layup from 2 ft,40,40
161,2,4:28.0,J. Johnson makes 2-pt layup at rim,,42,40
162,2,4:19.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by S. Dinwiddie),42,42
163,2,4:12.0,Miami full timeout,,42,42
164,2,4:12.0,,Q. Acy enters the game for S. Dinwiddie,42,42
165,2,4:12.0,J. Winslow enters the game for J. Johnson,,42,42
166,2,3:59.0,T. Johnson makes 2-pt jump shot from 15 ft,,44,42
167,2,3:42.0,,T. Zeller makes 2-pt hook shot from 4 ft (assist by C. LeVert),44,44
168,2,3:26.0,K. Olynyk misses 3-pt jump shot from 25 ft,,44,44
169,2,3:24.0,,Defensive rebound by R. Hollis-Jefferson,44,44
170,2,3:01.0,,Turnover by T. Zeller (lost ball; steal by K. Olynyk),44,44
171,2,2:55.0,T. Johnson makes 3-pt jump shot from 23 ft,,47,44
172,2,2:44.0,,I. Whitehead misses 2-pt layup from 1 ft,47,44
173,2,2:42.0,,Offensive rebound by I. Whitehead,47,44
174,2,2:40.0,,I. Whitehead makes 2-pt layup from 1 ft,47,46
175,2,2:20.0,J. Winslow makes 3-pt jump shot from 22 ft (assist by J. Richardson),,50,46
176,2,1:57.0,,I. Whitehead makes 3-pt jump shot from 24 ft,50,49
177,2,1:39.0,Turnover by K. Olynyk (lost ball; steal by C. LeVert),,50,49
178,2,1:36.0,,Shooting foul by K. Olynyk (drawn by C. LeVert),50,49
179,2,1:36.0,,C. LeVert makes free throw 1 of 2,50,50
180,2,1:36.0,G. Dragić enters the game for J. Richardson,,50,50
181,2,1:36.0,J. Johnson enters the game for T. Johnson,,50,50
182,2,1:36.0,,C. LeVert makes free throw 2 of 2,50,51
183,2,1:28.0,J. Johnson misses 2-pt dunk at rim,,50,51
184,2,1:25.0,,Defensive rebound by I. Whitehead,50,51
185,2,1:19.0,,Turnover by T. Zeller (bad pass; steal by G. Dragić),50,51
186,2,1:17.0,Personal foul by I. Whitehead (drawn by G. Dragić),,50,51
187,2,1:09.0,,Violation by C. LeVert (kicked ball),50,51
188,2,1:02.0,D. Waiters misses 3-pt jump shot from 24 ft,,50,51
189,2,1:00.0,,Defensive rebound by T. Zeller,50,51
190,2,0:48.0,,Q. Acy misses 3-pt jump shot from 25 ft,50,51
191,2,0:45.0,Defensive rebound by J. Johnson,,50,51
192,2,0:26.0,D. Waiters misses 3-pt jump shot from 25 ft,,50,51
193,2,0:22.0,,Defensive rebound by R. Hollis-Jefferson,50,51
194,2,0:04.0,,C. LeVert makes 2-pt jump shot from 15 ft,50,53
195,2,0:00.0,G. Dragić misses 2-pt layup from 3 ft,,50,53
196,2,0:00.0,Offensive rebound by Team,,50,53
197,3,11:45.0,K. Olynyk misses 3-pt jump shot from 24 ft,,50,53
198,3,11:42.0,,Defensive rebound by T. Zeller,50,53
199,3,11:20.0,,D. Carroll makes 2-pt layup from 1 ft (assist by S. Dinwiddie),50,55
200,3,11:10.0,K. Olynyk misses 3-pt jump shot from 24 ft,,50,55
201,3,11:08.0,,Defensive rebound by R. Hollis-Jefferson,50,55
202,3,11:00.0,,S. Dinwiddie misses 2-pt jump shot from 15 ft,50,55
203,3,10:57.0,Defensive rebound by G. Dragić,,50,55
204,3,10:45.0,Personal foul by R. Hollis-Jefferson (drawn by D. Waiters),,50,55
205,3,10:39.0,D. Waiters misses 2-pt jump shot from 18 ft,,50,55
206,3,10:37.0,,Defensive rebound by R. Hollis-Jefferson,50,55
207,3,10:15.0,,S. Dinwiddie misses 2-pt jump shot from 9 ft (block by J. Johnson),50,55
208,3,10:14.0,,Offensive rebound by S. Dinwiddie,50,55
209,3,10:14.0,,S. Dinwiddie misses 2-pt jump shot from 9 ft,50,55
210,3,10:14.0,,Offensive rebound by Team,50,55
211,3,10:14.0,,Turnover by Team (shot clock),50,55
212,3,10:03.0,K. Olynyk misses 2-pt layup from 4 ft (block by R. Hollis-Jefferson),,50,55
213,3,10:00.0,,Defensive rebound by T. Zeller,50,55
214,3,9:55.0,,D. Carroll misses 2-pt jump shot from 13 ft,50,55
215,3,9:53.0,,Offensive rebound by T. Zeller,50,55
216,3,9:52.0,,T. Zeller misses 2-pt layup from 1 ft,50,55
217,3,9:52.0,,Offensive rebound by T. Zeller,50,55
218,3,9:47.0,,T. Zeller makes 2-pt layup at rim,50,57
219,3,9:38.0,B. Adebayo enters the game for K. Olynyk,,50,57
220,3,9:25.0,J. Johnson makes 2-pt jump shot from 13 ft,,52,57
221,3,9:13.0,,Personal foul by D. Waiters (drawn by A. Crabbe),52,57
222,3,9:04.0,,T. Zeller misses 2-pt jump shot from 7 ft,52,57
223,3,9:02.0,Defensive rebound by D. Waiters,,52,57
224,3,8:54.0,G. Dragić makes 2-pt jump shot from 13 ft,,54,57
225,3,8:29.0,,D. Carroll misses 2-pt layup from 2 ft (block by J. Richardson),54,57
226,3,8:29.0,,C. LeVert enters the game for S. Dinwiddie,54,57
227,3,8:29.0,Defensive rebound by Team,,54,57
228,3,8:15.0,J. Johnson makes 2-pt jump shot from 17 ft,,56,57
229,3,7:55.0,,T. Zeller makes 2-pt layup from 1 ft (assist by C. LeVert),56,59
230,3,7:41.0,G. Dragić makes 2-pt jump shot from 17 ft,,58,59
231,3,7:25.0,,R. Hollis-Jefferson misses 2-pt jump shot from 11 ft,58,59
232,3,7:23.0,Defensive rebound by G. Dragić,,58,59
233,3,7:18.0,Turnover by G. Dragić (lost ball; steal by C. LeVert),,58,59
234,3,7:13.0,,D. Carroll misses 3-pt jump shot from 24 ft,58,59
235,3,7:09.0,Defensive rebound by G. Dragić,,58,59
236,3,6:57.0,G. Dragić misses 3-pt jump shot from 23 ft,,58,59
237,3,6:53.0,,Defensive rebound by D. Carroll,58,59
238,3,6:51.0,,D. Carroll misses 2-pt layup from 2 ft (block by J. Johnson),58,59
239,3,6:48.0,Defensive rebound by J. Richardson,,58,59
240,3,6:45.0,D. Waiters misses 2-pt jump shot from 18 ft,,58,59
241,3,6:45.0,,Defensive rebound by A. Crabbe,58,59
242,3,6:32.0,,Turnover by C. LeVert (lost ball; steal by G. Dragić),58,59
243,3,6:28.0,G. Dragić makes 2-pt layup at rim,,60,59
244,3,6:28.0,,Brooklyn full timeout,60,59
245,3,6:28.0,,I. Whitehead enters the game for D. Carroll,60,59
246,3,6:28.0,,J. Allen enters the game for T. Zeller,60,59
247,3,6:28.0,T. Johnson enters the game for G. Dragić,,60,59
248,3,6:28.0,W. Ellington enters the game for D. Waiters,,60,59
249,3,6:28.0,J. Winslow enters the game for J. Johnson,,60,59
250,3,6:14.0,,J. Allen misses 2-pt layup at rim,60,59
251,3,6:12.0,Defensive rebound by J. Richardson,,60,59
252,3,6:06.0,J. Richardson misses 2-pt jump shot from 16 ft,,60,59
253,3,6:04.0,,Defensive rebound by J. Allen,60,59
254,3,5:55.0,,A. Crabbe makes 2-pt jump shot from 6 ft,60,61
255,3,5:37.0,T. Johnson makes 2-pt jump shot from 19 ft (assist by B. Adebayo),,62,61
256,3,5:19.0,,A. Crabbe makes 2-pt jump shot from 17 ft (assist by C. LeVert),62,63
257,3,4:59.0,J. Winslow makes 3-pt jump shot from 24 ft (assist by T. Johnson),,65,63
258,3,4:48.0,,C. LeVert misses 2-pt layup from 2 ft,65,63
259,3,4:47.0,,Offensive rebound by J. Allen,65,63
260,3,4:46.0,,J. Allen misses 2-pt layup from 1 ft (block by J. Winslow),65,63
261,3,4:46.0,Defensive rebound by T. Johnson,,65,63
262,3,4:39.0,T. Johnson misses 3-pt jump shot from 25 ft,,65,63
263,3,4:36.0,,Defensive rebound by J. Allen,65,63
264,3,4:24.0,,A. Crabbe misses 3-pt jump shot from 26 ft,65,63
265,3,4:22.0,Defensive rebound by J. Richardson,,65,63
266,3,4:03.0,W. Ellington makes 3-pt jump shot from 24 ft (assist by B. Adebayo),,68,63
267,3,3:45.0,,I. Whitehead makes 2-pt jump shot from 5 ft,68,65
268,3,3:16.0,B. Adebayo misses 2-pt layup from 3 ft (block by R. Hollis-Jefferson),,68,65
269,3,3:14.0,,Defensive rebound by I. Whitehead,68,65
270,3,3:10.0,,C. LeVert misses 2-pt layup from 2 ft,68,65
271,3,3:10.0,,Offensive rebound by R. Hollis-Jefferson,68,65
272,3,3:10.0,,R. Hollis-Jefferson makes 2-pt layup at rim,68,67
273,3,3:10.0,Miami full timeout,,68,67
274,3,3:10.0,,Q. Acy enters the game for R. Hollis-Jefferson,68,67
275,3,3:10.0,,S. Dinwiddie enters the game for A. Crabbe,68,67
276,3,3:10.0,J. Johnson enters the game for J. Richardson,,68,67
277,3,2:53.0,W. Ellington misses 3-pt jump shot from 24 ft,,68,67
278,3,2:50.0,Offensive rebound by B. Adebayo,,68,67
279,3,2:39.0,W. Ellington misses 3-pt jump shot from 23 ft,,68,67
280,3,2:37.0,,Defensive rebound by Q. Acy,68,67
281,3,2:25.0,,Q. Acy misses 3-pt jump shot from 24 ft,68,67
282,3,2:23.0,Defensive rebound by W. Ellington,,68,67
283,3,2:11.0,W. Ellington makes 2-pt jump shot from 23 ft (assist by J. Johnson),,70,67
284,3,1:54.0,,Shooting foul by B. Adebayo (drawn by I. Whitehead),70,67
285,3,1:54.0,,I. Whitehead makes free throw 1 of 2,70,68
286,3,1:54.0,G. Dragić enters the game for J. Winslow,,70,68
287,3,1:54.0,,I. Whitehead makes free throw 2 of 2,70,69
288,3,1:38.0,Shooting foul by J. Allen (drawn by J. Johnson),,70,69
289,3,1:38.0,J. Johnson makes free throw 1 of 2,,71,69
290,3,1:38.0,J. Johnson makes free throw 2 of 2,,72,69
291,3,1:26.0,,Turnover by S. Dinwiddie (out of bounds lost ball),72,69
292,3,1:17.0,J. Johnson misses 2-pt layup from 3 ft (block by J. Allen),,72,69
293,3,1:14.0,Offensive rebound by Team,,72,69
294,3,0:54.0,,I. Whitehead makes 2-pt jump shot from 12 ft (assist by S. Dinwiddie),72,71
295,3,0:54.0,,Shooting foul by B. Adebayo (drawn by I. Whitehead),72,71
296,3,0:54.0,,I. Whitehead makes free throw 1 of 1,72,72
297,3,0:39.0,G. Dragić makes 2-pt jump shot from 7 ft,,74,72
298,3,0:26.0,,I. Whitehead misses 2-pt jump shot from 8 ft (block by T. Johnson),74,72
299,3,0:22.0,Defensive rebound by B. Adebayo,,74,72
300,3,0:07.0,Personal block foul by S. Dinwiddie (drawn by G. Dragić),,74,72
301,3,0:07.0,G. Dragić misses free throw 1 of 2,,74,72
302,3,0:07.0,Offensive rebound by Team,,74,72
303,3,0:07.0,J. Winslow enters the game for W. Ellington,,74,72
304,3,0:07.0,G. Dragić makes free throw 2 of 2,,75,72
305,3,0:01.0,,S. Dinwiddie misses 3-pt jump shot from 26 ft (block by B. Adebayo),75,72
306,3,0:01.0,Defensive rebound by J. Winslow,,75,72
307,4,11:40.0,,Turnover by S. Dinwiddie (bad pass; steal by J. Johnson),75,72
308,4,11:19.0,J. Johnson misses 3-pt jump shot from 24 ft,,75,72
309,4,11:16.0,,Defensive rebound by S. Dinwiddie,75,72
310,4,11:11.0,,Shooting foul by G. Dragić (drawn by S. Dinwiddie),75,72
311,4,11:11.0,,S. Dinwiddie makes free throw 1 of 2,75,73
312,4,11:11.0,,S. Dinwiddie makes free throw 2 of 2,75,74
313,4,10:49.0,W. Ellington makes 2-pt jump shot from 18 ft,,77,74
314,4,10:29.0,,Offensive foul by S. Dinwiddie (drawn by G. Dragić),77,74
315,4,10:29.0,,Turnover by S. Dinwiddie (offensive foul),77,74
316,4,10:29.0,J. Winslow enters the game for B. Adebayo,,77,74
317,4,10:29.0,K. Olynyk enters the game for J. Johnson,,77,74
318,4,10:17.0,G. Dragić makes 2-pt jump shot from 13 ft,,79,74
319,4,9:54.0,,C. LeVert misses 2-pt jump shot from 20 ft,79,74
320,4,9:53.0,Defensive rebound by K. Olynyk,,79,74
321,4,9:44.0,Personal foul by S. Dinwiddie (drawn by K. Olynyk),,79,74
322,4,9:44.0,,T. Zeller enters the game for J. Allen,79,74
323,4,9:44.0,J. Richardson enters the game for T. Johnson,,79,74
324,4,9:35.0,J. Richardson makes 2-pt layup from 4 ft,,81,74
325,4,9:20.0,,S. Dinwiddie misses 2-pt layup from 1 ft,81,74
326,4,9:19.0,Defensive rebound by G. Dragić,,81,74
327,4,9:06.0,G. Dragić misses 3-pt jump shot from 24 ft,,81,74
328,4,9:01.0,,Defensive rebound by D. Carroll,81,74
329,4,8:58.0,,C. LeVert makes 2-pt layup from 1 ft,81,76
330,4,8:41.0,G. Dragić makes 3-pt jump shot from 25 ft (assist by K. Olynyk),,84,76
331,4,8:21.0,,Turnover by C. LeVert (lost ball; steal by W. Ellington),84,76
332,4,8:18.0,W. Ellington makes 2-pt dunk at rim,,86,76
333,4,8:18.0,,Brooklyn full timeout,86,76
334,4,8:18.0,,A. Crabbe enters the game for S. Dinwiddie,86,76
335,4,8:18.0,,R. Hollis-Jefferson enters the game for Q. Acy,86,76
336,4,8:18.0,D. Waiters enters the game for G. Dragić,,86,76
337,4,7:56.0,,R. Hollis-Jefferson makes 3-pt jump shot from 22 ft (assist by C. LeVert),86,79
338,4,7:30.0,J. Richardson misses 2-pt layup from 1 ft,,86,79
339,4,7:29.0,Offensive rebound by J. Winslow,,86,79
340,4,7:29.0,Shooting foul by D. Carroll (drawn by J. Winslow),,86,79
341,4,7:29.0,J. Winslow misses free throw 1 of 2,,86,79
342,4,7:29.0,Offensive rebound by Team,,86,79
343,4,7:29.0,J. Winslow makes free throw 2 of 2,,87,79
344,4,7:14.0,,C. LeVert misses 2-pt jump shot from 19 ft,87,79
345,4,7:11.0,Defensive rebound by W. Ellington,,87,79
346,4,6:58.0,K. Olynyk makes 2-pt dunk at rim,,89,79
347,4,6:47.0,,Personal foul by J. Richardson (drawn by R. Hollis-Jefferson),89,79
348,4,6:47.0,,I. Whitehead enters the game for D. Carroll,89,79
349,4,6:37.0,,Turnover by I. Whitehead (lost ball; steal by W. Ellington),89,79
350,4,6:20.0,W. Ellington misses 3-pt jump shot from 24 ft,,89,79
351,4,6:16.0,Offensive rebound by J. Richardson,,89,79
352,4,6:12.0,K. Olynyk misses 2-pt jump shot from 20 ft,,89,79
353,4,6:10.0,Offensive rebound by W. Ellington,,89,79
354,4,5:59.0,Offensive foul by K. Olynyk (drawn by R. Hollis-Jefferson),,89,79
355,4,5:59.0,Turnover by K. Olynyk (offensive foul),,89,79
356,4,5:59.0,,S. Dinwiddie enters the game for C. LeVert,89,79
357,4,5:39.0,,T. Zeller misses 2-pt dunk from 1 ft (block by J. Winslow),89,79
358,4,5:36.0,Defensive rebound by J. Winslow,,89,79
359,4,5:21.0,K. Olynyk misses 3-pt jump shot from 24 ft,,89,79
360,4,5:17.0,,Defensive rebound by I. Whitehead,89,79
361,4,5:07.0,,I. Whitehead misses 2-pt layup from 5 ft (block by K. Olynyk),89,79
362,4,5:05.0,Defensive rebound by J. Winslow,,89,79
363,4,5:02.0,J. Winslow misses 2-pt layup at rim,,89,79
364,4,5:00.0,,Defensive rebound by T. Zeller,89,79
365,4,4:53.0,,S. Dinwiddie makes 2-pt layup from 1 ft,89,81
366,4,4:52.0,Miami full timeout,,89,81
367,4,4:52.0,,C. LeVert enters the game for I. Whitehead,89,81
368,4,4:52.0,,J. Allen enters the game for T. Zeller,89,81
369,4,4:52.0,J. Johnson enters the game for W. Ellington,,89,81
370,4,4:52.0,T. Johnson enters the game for J. Winslow,,89,81
371,4,4:33.0,J. Johnson makes 2-pt jump shot from 5 ft,,91,81
372,4,4:24.0,,S. Dinwiddie makes 3-pt jump shot from 25 ft,91,84
373,4,4:04.0,Turnover by K. Olynyk (turnover),,91,84
374,4,4:04.0,G. Dragić enters the game for D. Waiters,,91,84
375,4,3:56.0,,A. Crabbe misses 3-pt jump shot from 25 ft,91,84
376,4,3:51.0,Defensive rebound by J. Richardson,,91,84
