,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,PHOENIX_ACTION,SACRAMENTO_SCORE,PHOENIX_SCORE
35,1,7:17.0,J. Jackson misses 2-pt jump shot from 3 ft,,8,4
36,1,7:16.0,Offensive rebound by J. Jackson,,8,4
37,1,7:14.0,J. Jackson makes 2-pt layup at rim,,10,4
38,1,7:12.0,,Phoenix full timeout,10,4
39,1,7:12.0,,A. Len enters the game for M. Chriss,10,4
40,1,7:12.0,N. Hayes enters the game for J. Jackson,,10,4
41,1,7:12.0,B. Hield enters the game for W. Cauley-Stein,,10,4
42,1,6:48.0,,T. Ulis makes 2-pt jump shot from 15 ft,10,6
43,1,6:28.0,B. Bogdanović misses 2-pt layup at rim (block by D. Bender),,10,6
44,1,6:20.0,,Defensive rebound by T. Ulis,10,6
45,1,6:19.0,,J. Jackson makes 2-pt dunk at rim (assist by T. Ulis),10,8
46,1,6:15.0,B. Bogdanović makes 2-pt layup at rim (assist by D. Fox),,12,8
47,1,6:08.0,,Personal foul by B. Bogdanović (drawn by A. Len),12,8
48,1,5:58.0,,J. Jackson makes 2-pt jump shot from 18 ft,12,10
49,1,5:39.0,N. Hayes misses 3-pt jump shot from 24 ft,,12,10
50,1,5:37.0,Offensive rebound by V. Carter,,12,10
51,1,5:35.0,B. Hield misses 3-pt jump shot from 24 ft,,12,10
52,1,5:32.0,,Defensive rebound by J. Jackson,12,10
53,1,5:24.0,,Shooting foul by V. Carter (drawn by D. Bender),12,10
54,1,5:24.0,,D. Bender misses free throw 1 of 2,12,10
55,1,5:24.0,,Offensive rebound by Team,12,10
56,1,5:24.0,B. Caboclo enters the game for V. Carter,,12,10
57,1,5:24.0,,D. Bender makes free throw 2 of 2,12,11
58,1,5:07.0,B. Hield makes 2-pt jump shot from 12 ft,,14,11
59,1,4:42.0,,A. Len misses 2-pt dunk from 1 ft (block by D. Fox),14,11
60,1,4:42.0,,Offensive rebound by Team,14,11
61,1,4:42.0,,Personal foul by B. Hield (drawn by J. Jackson),14,11
62,1,4:42.0,,D. House enters the game for T. Daniels,14,11
63,1,4:30.0,,D. House makes 3-pt jump shot from 25 ft (assist by T. Ulis),14,14
64,1,4:13.0,N. Hayes misses 2-pt jump shot from 2 ft,,14,14
65,1,4:09.0,,Defensive rebound by T. Ulis,14,14
66,1,4:01.0,,D. Bender misses 3-pt jump shot from 22 ft,14,14
67,1,4:01.0,,Offensive rebound by Team,14,14
68,1,4:01.0,Loose ball foul by D. Fox (drawn by A. Len),,14,14
69,1,4:01.0,F. Mason enters the game for D. Fox,,14,14
70,1,3:56.0,,J. Jackson misses 2-pt jump shot from 19 ft,14,14
71,1,3:53.0,Defensive rebound by F. Mason,,14,14
72,1,3:34.0,B. Hield misses 2-pt jump shot from 10 ft,,14,14
73,1,3:29.0,,Defensive rebound by A. Len,14,14
74,1,3:20.0,,J. Jackson makes 2-pt layup from 1 ft,14,16
75,1,3:16.0,F. Mason misses 2-pt layup at rim,,14,16
76,1,3:11.0,,Defensive rebound by D. House,14,16
77,1,3:09.0,,D. House makes 2-pt dunk at rim (assist by T. Ulis),14,18
78,1,2:59.0,Sacramento full timeout,,14,18
79,1,2:59.0,,S. Harrison enters the game for J. Jackson,14,18
80,1,2:59.0,,A. Peters enters the game for D. Bender,14,18
81,1,2:59.0,W. Cauley-Stein enters the game for B. Bogdanović,,14,18
82,1,2:50.0,Turnover by B. Hield (lost ball; steal by S. Harrison),,14,18
83,1,2:46.0,,S. Harrison makes 2-pt layup at rim (assist by D. House),14,20
84,1,2:21.0,N. Hayes makes 2-pt jump shot from 14 ft,,16,20
85,1,2:05.0,,Shooting foul by F. Mason (drawn by A. Peters),16,20
86,1,2:05.0,,A. Peters misses free throw 1 of 2,16,20
87,1,2:05.0,,Offensive rebound by Team,16,20
88,1,2:05.0,,A. Peters misses free throw 2 of 2,16,20
89,1,2:02.0,Defensive rebound by B. Caboclo,,16,20
90,1,1:45.0,B. Hield misses 2-pt jump shot from 17 ft,,16,20
91,1,1:42.0,,Defensive rebound by D. House,16,20
92,1,1:34.0,,T. Ulis misses 2-pt jump shot from 12 ft,16,20
93,1,1:31.0,Defensive rebound by W. Cauley-Stein,,16,20
94,1,1:17.0,B. Hield makes 2-pt jump shot from 15 ft,,18,20
95,1,0:55.0,,D. House misses 2-pt layup from 1 ft,18,20
96,1,0:55.0,Defensive rebound by Team,,18,20
97,1,0:47.0,Shooting foul by T. Ulis (drawn by F. Mason),,18,20
98,1,0:47.0,F. Mason makes free throw 1 of 2,,19,20
99,1,0:47.0,J. Jackson enters the game for B. Caboclo,,19,20
100,1,0:47.0,F. Mason makes free throw 2 of 2,,20,20
101,1,0:36.0,,T. Ulis makes 2-pt layup at rim,20,22
102,1,0:27.0,W. Cauley-Stein makes 2-pt layup at rim (assist by F. Mason),,22,22
103,1,0:04.0,,T. Ulis misses 2-pt jump shot from 11 ft,22,22
104,1,0:01.0,Defensive rebound by W. Cauley-Stein,,22,22
105,1,0:00.0,F. Mason misses 3-pt jump shot from 38 ft,,22,22
106,1,0:00.0,Offensive rebound by Team,,22,22
107,2,11:46.0,,Personal foul by J. Jackson (drawn by J. Jackson),22,22
108,2,11:42.0,,J. Jackson makes 2-pt dunk at rim,22,24
109,2,11:14.0,W. Cauley-Stein misses 2-pt hook shot from 3 ft,,22,24
110,2,11:11.0,,Defensive rebound by A. Len,22,24
111,2,10:59.0,,J. Jackson misses 2-pt jump shot from 21 ft,22,24
112,2,10:56.0,Defensive rebound by B. Hield,,22,24
113,2,10:48.0,B. Hield misses 2-pt jump shot from 18 ft,,22,24
114,2,10:45.0,,Defensive rebound by D. House,22,24
115,2,10:33.0,,A. Len makes 2-pt dunk at rim (assist by J. Jackson),22,26
116,2,10:12.0,F. Mason misses 2-pt layup from 1 ft,,22,26
117,2,10:09.0,,Defensive rebound by A. Len,22,26
118,2,10:00.0,,S. Harrison makes 2-pt layup at rim,22,28
119,2,9:45.0,Sacramento full timeout,,22,28
120,2,9:45.0,B. Bogdanović enters the game for B. Hield,,22,28
121,2,9:37.0,Shooting block foul by D. House (drawn by J. Jackson),,22,28
122,2,9:37.0,J. Jackson makes free throw 1 of 2,,23,28
123,2,9:37.0,J. Jackson makes free throw 2 of 2,,24,28
124,2,9:24.0,,A. Len makes 2-pt layup at rim (assist by J. Jackson),24,30
125,2,9:04.0,N. Hayes misses 3-pt jump shot from 24 ft,,24,30
126,2,9:02.0,,Defensive rebound by A. Len,24,30
127,2,8:43.0,,Offensive foul by D. House (drawn by W. Cauley-Stein),24,30
128,2,8:43.0,,Turnover by D. House (offensive foul),24,30
129,2,8:43.0,,M. Chriss enters the game for A. Peters,24,30
130,2,8:43.0,V. Carter enters the game for F. Mason,,24,30
131,2,8:43.0,D. Fox enters the game for N. Hayes,,24,30
132,2,8:31.0,B. Bogdanović misses 2-pt jump shot from 12 ft,,24,30
133,2,8:28.0,,Defensive rebound by A. Len,24,30
134,2,8:08.0,,J. Jackson misses 2-pt jump shot from 17 ft,24,30
135,2,8:04.0,Defensive rebound by V. Carter,,24,30
136,2,7:54.0,W. Cauley-Stein misses 2-pt hook shot from 3 ft,,24,30
137,2,7:52.0,,Defensive rebound by M. Chriss,24,30
138,2,7:43.0,,A. Len makes 2-pt dunk at rim (assist by D. House),24,32
139,2,7:29.0,J. Jackson makes 2-pt jump shot from 14 ft,,26,32
140,2,7:07.0,,S. Harrison makes 2-pt layup at rim,26,34
141,2,6:53.0,D. Fox misses 2-pt layup from 1 ft,,26,34
142,2,6:50.0,,Defensive rebound by M. Chriss,26,34
143,2,6:41.0,,A. Len makes 3-pt jump shot from 25 ft (assist by D. House),26,37
144,2,6:28.0,Shooting foul by S. Harrison (drawn by D. Fox),,26,37
145,2,6:28.0,D. Fox makes free throw 1 of 2,,27,37
146,2,6:28.0,,A. Williams enters the game for A. Len,27,37
147,2,6:28.0,,T. Daniels enters the game for D. House,27,37
148,2,6:28.0,D. Fox makes free throw 2 of 2,,28,37
149,2,6:15.0,,Personal block foul by V. Carter (drawn by M. Chriss),28,37
150,2,6:08.0,,Personal foul by W. Cauley-Stein (drawn by J. Jackson),28,37
151,2,6:00.0,,Offensive foul by A. Williams (drawn by V. Carter),28,37
152,2,6:00.0,,Turnover by A. Williams (offensive foul),28,37
153,2,5:44.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by V. Carter),,31,37
154,2,5:23.0,,Turnover by J. Jackson (lost ball; steal by J. Jackson),31,37
155,2,5:14.0,B. Bogdanović makes 3-pt jump shot from 22 ft (assist by J. Jackson),,34,37
156,2,5:14.0,Shooting foul by A. Williams (drawn by B. Bogdanović),,34,37
157,2,5:14.0,,T. Ulis enters the game for T. Daniels,34,37
158,2,5:14.0,B. Bogdanović makes free throw 1 of 1,,35,37
159,2,5:08.0,,Phoenix full timeout,35,37
160,2,5:08.0,,D. Reed enters the game for S. Harrison,35,37
161,2,5:08.0,N. Hayes enters the game for W. Cauley-Stein,,35,37
162,2,4:49.0,,T. Ulis misses 3-pt jump shot from 22 ft,35,37
163,2,4:46.0,Defensive rebound by J. Jackson,,35,37
164,2,4:34.0,J. Jackson misses 2-pt layup at rim (block by J. Jackson),,35,37
165,2,4:31.0,,Defensive rebound by A. Williams,35,37
166,2,4:28.0,,M. Chriss misses 2-pt dunk at rim,35,37
167,2,4:26.0,Defensive rebound by N. Hayes,,35,37
168,2,4:16.0,Turnover by J. Jackson (bad pass; steal by D. Reed),,35,37
169,2,3:57.0,,Shooting foul by N. Hayes (drawn by J. Jackson),35,37
170,2,3:57.0,,J. Jackson makes free throw 1 of 2,35,38
171,2,3:57.0,,J. Jackson makes free throw 2 of 2,35,39
172,2,3:45.0,D. Fox misses 2-pt jump shot from 14 ft,,35,39
173,2,3:42.0,,Defensive rebound by M. Chriss,35,39
174,2,3:30.0,Violation by N. Hayes (kicked ball),,35,39
175,2,3:30.0,,D. Bender enters the game for A. Williams,35,39
176,2,3:26.0,,Shooting foul by V. Carter (drawn by D. Reed),35,39
177,2,3:26.0,,D. Reed misses free throw 1 of 2,35,39
178,2,3:26.0,,Offensive rebound by Team,35,39
179,2,3:26.0,W. Cauley-Stein enters the game for V. Carter,,35,39
180,2,3:26.0,,D. Reed makes free throw 2 of 2,35,40
181,2,3:10.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by B. Bogdanović),,37,40
182,2,3:10.0,Shooting foul by D. Reed (drawn by W. Cauley-Stein),,37,40
183,2,3:10.0,W. Cauley-Stein misses free throw 1 of 1,,37,40
184,2,3:08.0,,Defensive rebound by M. Chriss,37,40
185,2,3:07.0,,Turnover by M. Chriss (bad pass),37,40
186,2,2:56.0,W. Cauley-Stein misses 2-pt layup at rim,,37,40
187,2,2:55.0,,Defensive rebound by D. Bender,37,40
188,2,2:36.0,,J. Jackson makes 3-pt jump shot from 25 ft (assist by T. Ulis),37,43
189,2,2:23.0,W. Cauley-Stein misses 2-pt jump shot from 2 ft,,37,43
190,2,2:20.0,Offensive rebound by D. Fox,,37,43
191,2,2:19.0,D. Fox misses 2-pt layup from 1 ft,,37,43
192,2,2:13.0,,Defensive rebound by M. Chriss,37,43
193,2,2:13.0,,D. Reed misses 3-pt jump shot from 25 ft,37,43
194,2,2:09.0,Defensive rebound by B. Bogdanović,,37,43
195,2,2:06.0,B. Bogdanović misses 2-pt layup at rim (block by M. Chriss),,37,43
196,2,2:06.0,Offensive rebound by Team,,37,43
197,2,1:55.0,W. Cauley-Stein misses 2-pt hook shot from 4 ft,,37,43
198,2,1:53.0,Offensive rebound by N. Hayes,,37,43
199,2,1:51.0,B. Bogdanović misses 3-pt jump shot from 31 ft,,37,43
200,2,1:49.0,,Defensive rebound by M. Chriss,37,43
201,2,1:44.0,,Shooting foul by W. Cauley-Stein (drawn by J. Jackson),37,43
202,2,1:44.0,,J. Jackson misses free throw 1 of 2,37,43
203,2,1:44.0,,Offensive rebound by Team,37,43
204,2,1:44.0,,J. Jackson makes free throw 2 of 2,37,44
205,2,1:28.0,W. Cauley-Stein misses 2-pt hook shot from 4 ft,,37,44
206,2,1:24.0,,Defensive rebound by D. Bender,37,44
207,2,1:03.0,,J. Jackson makes 2-pt jump shot from 20 ft,37,46
208,2,0:50.0,Shooting foul by D. Reed (drawn by B. Bogdanović),,37,46
209,2,0:50.0,B. Bogdanović makes free throw 1 of 2,,38,46
210,2,0:50.0,,D. House enters the game for J. Jackson,38,46
211,2,0:50.0,B. Hield enters the game for N. Hayes,,38,46
212,2,0:50.0,B. Bogdanović misses free throw 2 of 2,,38,46
213,2,0:48.0,Offensive rebound by J. Jackson,,38,46
214,2,0:42.0,B. Hield misses 2-pt jump shot from 19 ft,,38,46
215,2,0:40.0,Offensive rebound by B. Hield,,38,46
216,2,0:31.0,D. Fox misses 2-pt jump shot from 18 ft,,38,46
217,2,0:27.0,,Defensive rebound by M. Chriss,38,46
218,2,0:11.0,,D. House misses 3-pt jump shot from 25 ft,38,46
219,2,0:07.0,Defensive rebound by B. Bogdanović,,38,46
220,2,0:01.0,W. Cauley-Stein makes 2-pt jump shot from 7 ft (assist by B. Bogdanović),,40,46
221,3,11:45.0,,M. Chriss makes 2-pt dunk at rim (assist by T. Ulis),40,48
222,3,11:28.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,40,48
223,3,11:26.0,,Defensive rebound by D. House,40,48
224,3,11:15.0,,D. Bender makes 3-pt jump shot from 26 ft (assist by T. Ulis),40,51
225,3,10:59.0,B. Bogdanović misses 2-pt layup from 2 ft,,40,51
226,3,10:53.0,Offensive rebound by W. Cauley-Stein,,40,51
227,3,10:53.0,W. Cauley-Stein makes 2-pt dunk at rim,,42,51
228,3,10:44.0,,D. House makes 3-pt jump shot from 24 ft,42,54
229,3,10:29.0,V. Carter misses 3-pt jump shot from 24 ft,,42,54
230,3,10:28.0,,Defensive rebound by D. Bender,42,54
231,3,10:18.0,,T. Ulis makes 2-pt jump shot from 12 ft,42,56
232,3,10:10.0,Shooting foul by D. Bender (drawn by D. Fox),,42,56
233,3,10:10.0,D. Fox makes free throw 1 of 2,,43,56
234,3,10:10.0,D. Fox makes free throw 2 of 2,,44,56
235,3,9:55.0,,J. Jackson misses 2-pt jump shot from 12 ft,44,56
236,3,9:51.0,Defensive rebound by W. Cauley-Stein,,44,56
237,3,9:49.0,Shooting foul by D. House (drawn by W. Cauley-Stein),,44,56
238,3,9:49.0,W. Cauley-Stein misses free throw 1 of 2,,44,56
239,3,9:49.0,Offensive rebound by Team,,44,56
240,3,9:49.0,W. Cauley-Stein makes free throw 2 of 2,,45,56
241,3,9:29.0,,J. Jackson makes 3-pt jump shot from 24 ft (assist by D. House),45,59
242,3,9:10.0,Turnover by D. Fox (traveling),,45,59
243,3,9:00.0,,Offensive foul by M. Chriss (drawn by D. Fox),45,59
244,3,9:00.0,,Turnover by M. Chriss (offensive foul),45,59
245,3,8:51.0,D. Fox misses 2-pt layup at rim,,45,59
246,3,8:49.0,Offensive rebound by D. Fox,,45,59
247,3,8:33.0,B. Bogdanović makes 2-pt jump shot from 11 ft,,47,59
248,3,8:14.0,,D. Bender misses 3-pt jump shot from 24 ft,47,59
249,3,8:11.0,Defensive rebound by J. Jackson,,47,59
250,3,8:03.0,B. Bogdanović misses 2-pt jump shot from 13 ft,,47,59
251,3,8:01.0,,Defensive rebound by D. Bender,47,59
252,3,7:51.0,,M. Chriss misses 2-pt jump shot from 22 ft,47,59
253,3,7:47.0,Defensive rebound by D. Fox,,47,59
254,3,7:43.0,W. Cauley-Stein makes 2-pt layup from 1 ft (assist by B. Bogdanović),,49,59
255,3,7:43.0,Shooting foul by M. Chriss (drawn by W. Cauley-Stein),,49,59
256,3,7:43.0,W. Cauley-Stein makes free throw 1 of 1,,50,59
257,3,7:39.0,,Phoenix full timeout,50,59
258,3,7:39.0,,A. Len enters the game for M. Chriss,50,59
259,3,7:39.0,,S. Harrison enters the game for D. House,50,59
260,3,7:32.0,,J. Jackson misses 2-pt jump shot from 18 ft,50,59
261,3,7:28.0,Defensive rebound by D. Fox,,50,59
262,3,7:20.0,Personal foul by D. Bender (drawn by W. Cauley-Stein),,50,59
263,3,7:11.0,B. Bogdanović misses 2-pt jump shot from 11 ft,,50,59
264,3,7:08.0,Offensive rebound by W. Cauley-Stein,,50,59
265,3,7:06.0,W. Cauley-Stein misses 2-pt layup from 2 ft (block by D. Bender),,50,59
266,3,7:02.0,,Defensive rebound by D. Bender,50,59
267,3,7:00.0,,J. Jackson makes 2-pt layup from 1 ft (assist by T. Ulis),50,61
268,3,6:47.0,Shooting foul by S. Harrison (drawn by V. Carter),,50,61
269,3,6:47.0,V. Carter makes free throw 1 of 2,,51,61
270,3,6:47.0,V. Carter makes free throw 2 of 2,,52,61
271,3,6:39.0,,T. Ulis misses 3-pt jump shot from 25 ft,52,61
272,3,6:36.0,Defensive rebound by V. Carter,,52,61
273,3,6:26.0,D. Fox misses 2-pt jump shot from 19 ft,,52,61
274,3,6:23.0,,Defensive rebound by J. Jackson,52,61
275,3,6:19.0,Offensive charge foul by J. Jackson (drawn by D. Fox),,52,61
276,3,6:19.0,,Turnover by J. Jackson (offensive foul),52,61
277,3,6:09.0,Turnover by B. Bogdanović (bad pass; steal by T. Ulis),,52,61
278,3,6:06.0,,D. Bender makes 2-pt dunk from 1 ft (assist by T. Ulis),52,63
279,3,5:48.0,B. Bogdanović misses 2-pt jump shot from 14 ft,,52,63
280,3,5:48.0,,Defensive rebound by A. Len,52,63
281,3,5:32.0,,Offensive foul by A. Len (drawn by D. Fox),52,63
282,3,5:32.0,,Turnover by A. Len (offensive foul),52,63
283,3,5:12.0,Turnover by B. Bogdanović (traveling),,52,63
284,3,5:02.0,,S. Harrison makes 2-pt layup at rim (assist by A. Len),52,65
285,3,5:02.0,,Shooting foul by B. Bogdanović (drawn by S. Harrison),52,65
286,3,5:02.0,N. Hayes enters the game for W. Cauley-Stein,,52,65
287,3,5:02.0,,S. Harrison misses free throw 1 of 1,52,65
288,3,5:02.0,Defensive rebound by V. Carter,,52,65
289,3,4:50.0,J. Jackson makes 3-pt jump shot from 25 ft (assist by N. Hayes),,55,65
290,3,4:22.0,,J. Jackson misses 2-pt jump shot from 19 ft,55,65
291,3,4:19.0,Defensive rebound by D. Fox,,55,65
292,3,4:13.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by J. Jackson),,58,65
293,3,3:48.0,,S. Harrison misses 2-pt layup at rim,58,65
294,3,3:44.0,,Offensive rebound by A. Len,58,65
295,3,3:44.0,,A. Len misses 2-pt layup at rim,58,65
296,3,3:43.0,Defensive rebound by B. Bogdanović,,58,65
297,3,3:37.0,V. Carter makes 3-pt jump shot from 25 ft (assist by D. Fox),,61,65
298,3,3:11.0,,D. Bender misses 3-pt jump shot from 24 ft,61,65
299,3,3:10.0,Defensive rebound by Team,,61,65
300,3,3:10.0,,A. Peters enters the game for D. Bender,61,65
301,3,3:10.0,B. Hield enters the game for V. Carter,,61,65
302,3,3:10.0,Sacramento full timeout,,61,65
303,3,2:48.0,Turnover by N. Hayes (bad pass; steal by J. Jackson),,61,65
304,3,2:41.0,,A. Len makes 2-pt dunk at rim (assist by T. Ulis),61,67
305,3,2:22.0,J. Jackson makes 3-pt jump shot from 25 ft (assist by N. Hayes),,64,67
306,3,2:06.0,,Personal foul by N. Hayes (drawn by A. Len),64,67
307,3,1:55.0,,J. Jackson misses 2-pt jump shot from 20 ft,64,67
308,3,1:51.0,Defensive rebound by B. Hield,,64,67
309,3,1:44.0,Turnover by B. Hield (lost ball; steal by S. Harrison),,64,67
310,3,1:39.0,,S. Harrison makes 2-pt layup at rim,64,69
311,3,1:19.0,N. Hayes misses 3-pt jump shot from 26 ft,,64,69
312,3,1:17.0,,Defensive rebound by J. Jackson,64,69
313,3,1:00.0,,Shooting foul by B. Bogdanović (drawn by J. Jackson),64,69
314,3,1:00.0,,J. Jackson misses free throw 1 of 2,64,69
315,3,1:00.0,,Offensive rebound by Team,64,69
316,3,1:00.0,,J. Jackson makes free throw 2 of 2,64,70
317,3,0:48.0,Shooting foul by A. Len (drawn by D. Fox),,64,70
318,3,0:48.0,D. Fox makes free throw 1 of 2,,65,70
319,3,0:48.0,,D. House enters the game for J. Jackson,65,70
320,3,0:48.0,D. Fox makes free throw 2 of 2,,66,70
321,3,0:36.0,,Shooting foul by D. Fox (drawn by T. Ulis),66,70
322,3,0:36.0,,T. Ulis makes free throw 1 of 2,66,71
323,3,0:36.0,,T. Ulis makes free throw 2 of 2,66,72
324,3,0:26.0,D. Fox makes 3-pt jump shot from 25 ft (assist by J. Jackson),,69,72
325,3,0:06.0,,Shooting foul by N. Hayes (drawn by T. Ulis),69,72
326,3,0:06.0,,T. Ulis makes free throw 1 of 2,69,73
327,3,0:06.0,,T. Ulis misses free throw 2 of 2,69,73
328,3,0:04.0,,Offensive rebound by A. Len,69,73
329,3,0:02.0,,D. House misses 3-pt jump shot from 26 ft,69,73
330,3,0:02.0,Defensive rebound by J. Jackson,,69,73
331,4,11:42.0,W. Cauley-Stein misses 2-pt hook shot at rim (block by S. Harrison),,69,73
332,4,11:38.0,,Defensive rebound by D. Reed,69,73
333,4,11:28.0,,S. Harrison misses 2-pt layup from 2 ft (block by W. Cauley-Stein),69,73
334,4,11:28.0,,Offensive rebound by A. Len,69,73
335,4,11:28.0,,Shooting foul by J. Jackson (drawn by A. Len),69,73
336,4,11:28.0,,A. Len misses free throw 1 of 2,69,73
337,4,11:28.0,,Offensive rebound by Team,69,73
338,4,11:28.0,,A. Len makes free throw 2 of 2,69,74
339,4,11:17.0,B. Hield misses 2-pt jump shot from 19 ft,,69,74
340,4,11:15.0,,Defensive rebound by D. House,69,74
341,4,11:02.0,,Turnover by S. Harrison (bad pass; steal by B. Hield),69,74
342,4,11:02.0,Personal take foul by A. Peters (drawn by B. Hield),,69,74
343,4,10:43.0,N. Hayes misses 2-pt layup from 2 ft,,69,74
344,4,10:41.0,,Defensive rebound by A. Len,69,74
345,4,10:26.0,,A. Len makes 2-pt dunk at rim (assist by D. House),69,76
346,4,10:06.0,B. Hield misses 2-pt jump shot from 21 ft,,69,76
347,4,10:03.0,,Defensive rebound by D. House,69,76
348,4,9:57.0,,Turnover by D. House (out of bounds lost ball),69,76
349,4,9:57.0,,M. Chriss enters the game for A. Peters,69,76
350,4,9:57.0,D. Fox enters the game for N. Hayes,,69,76
351,4,9:46.0,D. Fox misses 2-pt jump shot from 12 ft,,69,76
352,4,9:45.0,,Defensive rebound by A. Len,69,76
353,4,9:39.0,,D. House makes 2-pt layup at rim (assist by S. Harrison),69,78
354,4,9:23.0,J. Jackson makes 2-pt jump shot from 13 ft,,71,78
355,4,9:07.0,,Shooting foul by B. Hield (drawn by A. Len),71,78
356,4,9:07.0,,A. Len makes free throw 1 of 2,71,79
357,4,9:07.0,,A. Len makes free throw 2 of 2,71,80
358,4,8:51.0,Turnover by W. Cauley-Stein (traveling),,71,80
359,4,8:31.0,,M. Chriss makes 2-pt layup from 1 ft,71,82
360,4,8:17.0,F. Mason misses 2-pt jump shot from 12 ft,,71,82
361,4,8:16.0,,Defensive rebound by Team,71,82
362,4,8:03.0,,A. Len misses 2-pt layup from 1 ft (block by W. Cauley-Stein),71,82
363,4,8:03.0,,Offensive rebound by Team,71,82
364,4,7:59.0,,D. Reed misses 2-pt jump shot from 20 ft,71,82
365,4,7:59.0,Defensive rebound by F. Mason,,71,82
366,4,7:52.0,Personal foul by D. Reed (drawn by D. Fox),,71,82
367,4,7:46.0,F. Mason misses 2-pt layup from 1 ft,,71,82
368,4,7:44.0,,Defensive rebound by M. Chriss,71,82
369,4,7:37.0,,Turnover by S. Harrison (bad pass; steal by D. Fox),71,82
370,4,7:31.0,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by J. Jackson),,73,82
371,4,7:13.0,,D. House makes 2-pt layup at rim,73,84
372,4,7:13.0,Sacramento full timeout,,73,84
373,4,7:13.0,,T. Ulis enters the game for S. Harrison,73,84
374,4,7:13.0,,J. Jackson enters the game for D. Reed,73,84
375,4,6:57.0,J. Jackson makes 3-pt jump shot from 25 ft (assist by W. Cauley-Stein),,76,84
376,4,6:41.0,,Shooting foul by W. Cauley-Stein (drawn by M. Chriss),76,84
377,4,6:41.0,,M. Chriss makes free throw 1 of 2,76,85
378,4,6:41.0,,M. Chriss makes free throw 2 of 2,76,86
379,4,6:29.0,D. Fox makes 2-pt jump shot from 22 ft (assist by W. Cauley-Stein),,78,86
380,4,6:12.0,,T. Ulis misses 2-pt layup from 6 ft (block by F. Mason),78,86
381,4,6:12.0,,Offensive rebound by Team,78,86
382,4,6:12.0,B. Bogdanović enters the game for F. Mason,,78,86
383,4,6:10.0,,Shooting foul by W. Cauley-Stein (drawn by A. Len),78,86
384,4,6:10.0,,A. Len misses free throw 1 of 2,78,86
385,4,6:10.0,,Offensive rebound by Team,78,86
386,4,6:10.0,,A. Len misses free throw 2 of 2,78,86
387,4,6:07.0,Defensive rebound by J. Jackson,,78,86
388,4,5:52.0,J. Jackson makes 2-pt jump shot from 19 ft,,80,86
389,4,5:33.0,,T. Ulis misses 2-pt jump shot from 13 ft,80,86
390,4,5:29.0,,Offensive rebound by A. Len,80,86
