,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,TORONTO_ACTION,MILWAUKEE_SCORE,TORONTO_SCORE
28,1,7:47.0,,Shooting foul by T. Snell (drawn by D. DeRozan),9,12
29,1,7:47.0,,D. DeRozan makes free throw 1 of 2,9,13
30,1,7:47.0,S. Brown enters the game for T. Snell,,9,13
31,1,7:47.0,,D. DeRozan makes free throw 2 of 2,9,14
32,1,7:29.0,E. Bledsoe makes 2-pt layup from 2 ft,,11,14
33,1,7:12.0,,O. Anunoby misses 2-pt layup from 3 ft,11,14
34,1,7:09.0,Defensive rebound by E. Bledsoe,,11,14
35,1,7:04.0,J. Henson misses 2-pt layup from 1 ft,,11,14
36,1,7:02.0,Offensive rebound by J. Henson,,11,14
37,1,7:00.0,J. Henson makes 2-pt hook shot from 1 ft,,13,14
38,1,6:56.0,,Toronto full timeout,13,14
39,1,6:48.0,,Turnover by D. DeRozan (bad pass),13,14
40,1,6:32.0,G. Antetokounmpo misses 2-pt jump shot from 8 ft,,13,14
41,1,6:29.0,,Defensive rebound by J. Valančiūnas,13,14
42,1,6:23.0,,S. Ibaka makes 2-pt dunk from 1 ft (assist by K. Lowry),13,16
43,1,6:05.0,S. Brown misses 3-pt jump shot from 23 ft,,13,16
44,1,6:02.0,,Defensive rebound by J. Valančiūnas,13,16
45,1,5:53.0,,S. Ibaka makes 2-pt jump shot from 15 ft (assist by J. Valančiūnas),13,18
46,1,5:33.0,Turnover by E. Bledsoe (bad pass; steal by D. DeRozan),,13,18
47,1,5:29.0,,D. DeRozan misses 2-pt layup from 2 ft (block by S. Brown),13,18
48,1,5:29.0,,Offensive rebound by Team,13,18
49,1,5:29.0,J. Parker enters the game for G. Antetokounmpo,,13,18
50,1,5:21.0,,J. Valančiūnas misses 2-pt hook shot from 1 ft,13,18
51,1,5:19.0,Defensive rebound by S. Brown,,13,18
52,1,5:12.0,J. Henson makes 2-pt dunk from 1 ft (assist by K. Middleton),,15,18
53,1,5:02.0,,Personal foul by K. Middleton (drawn by D. DeRozan),15,18
54,1,5:02.0,,C. Miles enters the game for O. Anunoby,15,18
55,1,5:02.0,S. Kilpatrick enters the game for K. Middleton,,15,18
56,1,4:54.0,,K. Lowry misses 3-pt jump shot from 26 ft,15,18
57,1,4:54.0,Defensive rebound by Team,,15,18
58,1,4:37.0,J. Henson misses 2-pt jump shot from 1 ft (block by S. Ibaka),,15,18
59,1,4:37.0,Offensive rebound by J. Henson,,15,18
60,1,4:31.0,J. Parker misses 2-pt jump shot from 3 ft,,15,18
61,1,4:29.0,,Defensive rebound by S. Ibaka,15,18
62,1,4:20.0,,D. DeRozan makes 2-pt jump shot from 7 ft (assist by K. Lowry),15,20
63,1,4:10.0,Turnover by J. Parker (bad pass),,15,20
64,1,4:03.0,,D. DeRozan misses 2-pt layup from 3 ft,15,20
65,1,4:01.0,Defensive rebound by J. Henson,,15,20
66,1,3:59.0,Shooting foul by C. Miles (drawn by J. Parker),,15,20
67,1,3:59.0,J. Parker makes free throw 1 of 2,,16,20
68,1,3:59.0,J. Parker makes free throw 2 of 2,,17,20
69,1,3:46.0,,D. DeRozan misses 3-pt jump shot from 23 ft,17,20
70,1,3:43.0,Defensive rebound by J. Parker,,17,20
71,1,3:31.0,J. Henson makes 2-pt layup from 2 ft (assist by S. Kilpatrick),,19,20
72,1,3:16.0,,C. Miles makes 3-pt jump shot from 22 ft (assist by K. Lowry),19,23
73,1,3:16.0,,Shooting foul by S. Kilpatrick (drawn by C. Miles),19,23
74,1,3:16.0,,F. VanVleet enters the game for K. Lowry,19,23
75,1,3:16.0,,P. Siakam enters the game for S. Ibaka,19,23
76,1,3:16.0,,J. Poeltl enters the game for J. Valančiūnas,19,23
77,1,3:16.0,T. Maker enters the game for J. Henson,,19,23
78,1,3:16.0,,C. Miles makes free throw 1 of 1,19,24
79,1,2:55.0,S. Kilpatrick misses 3-pt jump shot from 24 ft,,19,24
80,1,2:52.0,,Defensive rebound by D. DeRozan,19,24
81,1,2:43.0,,Shooting foul by T. Maker (drawn by P. Siakam),19,24
82,1,2:43.0,Milwaukee full timeout,,19,24
83,1,2:43.0,G. Antetokounmpo enters the game for E. Bledsoe,,19,24
84,1,2:43.0,,P. Siakam misses free throw 1 of 2,19,24
85,1,2:43.0,,Offensive rebound by Team,19,24
86,1,2:43.0,,P. Siakam makes free throw 2 of 2,19,25
87,1,2:31.0,S. Kilpatrick misses 3-pt jump shot from 22 ft,,19,25
88,1,2:28.0,,Defensive rebound by D. DeRozan,19,25
89,1,2:12.0,,F. VanVleet makes 2-pt layup from 2 ft,19,27
90,1,1:49.0,Shooting foul by F. VanVleet (drawn by S. Kilpatrick),,19,27
91,1,1:49.0,S. Kilpatrick makes free throw 1 of 2,,20,27
92,1,1:49.0,S. Kilpatrick makes free throw 2 of 2,,21,27
93,1,1:32.0,,J. Poeltl makes 2-pt layup from 2 ft (assist by D. DeRozan),21,29
94,1,1:19.0,J. Parker makes 2-pt dunk from 1 ft (assist by G. Antetokounmpo),,23,29
95,1,1:06.0,,Turnover by F. VanVleet (bad pass; steal by S. Brown),23,29
96,1,1:03.0,Turnover by S. Kilpatrick (out of bounds lost ball),,23,29
97,1,1:03.0,,D. Wright enters the game for D. DeRozan,23,29
98,1,0:47.0,,J. Poeltl misses 2-pt layup at rim,23,29
99,1,0:45.0,Defensive rebound by S. Kilpatrick,,23,29
100,1,0:37.0,S. Brown misses 2-pt layup from 2 ft (block by J. Poeltl),,23,29
101,1,0:37.0,Offensive rebound by Team,,23,29
102,1,0:23.0,Turnover by Team (shot clock),,23,29
103,1,0:01.0,,C. Miles misses 3-pt jump shot from 25 ft,23,29
104,1,0:01.0,Defensive rebound by S. Brown,,23,29
105,2,11:41.0,J. Parker misses 2-pt layup from 8 ft,,23,29
106,2,11:39.0,Offensive rebound by J. Parker,,23,29
107,2,11:39.0,J. Parker misses 2-pt layup at rim,,23,29
108,2,11:39.0,Offensive rebound by T. Maker,,23,29
109,2,11:39.0,T. Maker makes 2-pt layup at rim,,25,29
110,2,11:39.0,Shooting foul by J. Poeltl (drawn by T. Maker),,25,29
111,2,11:39.0,T. Maker misses free throw 1 of 1,,25,29
112,2,11:36.0,,Defensive rebound by P. Siakam,25,29
113,2,11:14.0,,F. VanVleet misses 2-pt layup from 3 ft,25,29
114,2,11:14.0,Defensive rebound by Team,,25,29
115,2,10:59.0,J. Parker misses 2-pt jump shot from 16 ft,,25,29
116,2,10:55.0,,Defensive rebound by F. VanVleet,25,29
117,2,10:36.0,,C. Miles misses 2-pt layup from 2 ft,25,29
118,2,10:34.0,Defensive rebound by J. Parker,,25,29
119,2,10:25.0,T. Maker makes 3-pt jump shot from 25 ft (assist by S. Brown),,28,29
120,2,10:04.0,,Shooting foul by J. Parker (drawn by P. Siakam),28,29
121,2,10:04.0,,P. Siakam makes free throw 1 of 2,28,30
122,2,10:04.0,,P. Siakam makes free throw 2 of 2,28,31
123,2,9:43.0,J. Terry makes 3-pt jump shot from 22 ft (assist by G. Antetokounmpo),,31,31
124,2,9:16.0,,Personal foul by S. Brown (drawn by F. VanVleet),31,31
125,2,9:10.0,,C. Miles makes 3-pt jump shot from 24 ft (assist by D. Wright),31,34
126,2,8:58.0,Turnover by J. Parker (lost ball; steal by F. VanVleet),,31,34
127,2,8:52.0,,F. VanVleet misses 3-pt jump shot from 25 ft,31,34
128,2,8:48.0,Defensive rebound by G. Antetokounmpo,,31,34
129,2,8:42.0,G. Antetokounmpo misses 2-pt hook shot from 3 ft,,31,34
130,2,8:40.0,,Defensive rebound by J. Poeltl,31,34
131,2,8:23.0,,P. Siakam misses 2-pt layup from 2 ft,31,34
132,2,8:21.0,,Offensive rebound by P. Siakam,31,34
133,2,8:19.0,,P. Siakam makes 2-pt layup from 2 ft,31,36
134,2,8:19.0,Milwaukee full timeout,,31,36
135,2,8:19.0,K. Middleton enters the game for J. Parker,,31,36
136,2,8:04.0,G. Antetokounmpo makes 2-pt jump shot from 8 ft,,33,36
137,2,7:39.0,,P. Siakam makes 2-pt hook shot from 7 ft (assist by D. Wright),33,38
138,2,7:39.0,Violation by G. Antetokounmpo (def goaltending),,33,38
139,2,7:19.0,J. Terry makes 3-pt jump shot from 25 ft (assist by K. Middleton),,36,38
140,2,7:07.0,,F. VanVleet makes 2-pt layup from 1 ft (assist by J. Poeltl),36,40
141,2,6:50.0,T. Maker makes 2-pt hook shot from 7 ft (assist by G. Antetokounmpo),,38,40
142,2,6:40.0,,F. VanVleet misses 2-pt layup from 2 ft,38,40
143,2,6:38.0,Defensive rebound by S. Brown,,38,40
144,2,6:32.0,S. Brown makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),,41,40
145,2,6:23.0,,Toronto full timeout,41,40
146,2,6:23.0,,J. Valančiūnas enters the game for C. Miles,41,40
147,2,6:23.0,,D. DeRozan enters the game for F. VanVleet,41,40
148,2,6:23.0,,S. Ibaka enters the game for J. Poeltl,41,40
149,2,6:23.0,,K. Lowry enters the game for P. Siakam,41,40
150,2,6:23.0,J. Henson enters the game for T. Maker,,41,40
151,2,6:23.0,T. Snell enters the game for S. Brown,,41,40
152,2,6:23.0,E. Bledsoe enters the game for G. Antetokounmpo,,41,40
153,2,6:17.0,,D. Wright makes 2-pt jump shot from 4 ft,41,42
154,2,6:17.0,,Shooting foul by J. Terry (drawn by D. Wright),41,42
155,2,6:17.0,,D. Wright makes free throw 1 of 1,41,43
156,2,6:05.0,K. Middleton makes 2-pt jump shot from 18 ft,,43,43
157,2,5:54.0,,D. DeRozan makes 2-pt jump shot from 11 ft,43,45
158,2,5:54.0,,Shooting foul by T. Snell (drawn by D. DeRozan),43,45
159,2,5:54.0,G. Antetokounmpo enters the game for T. Snell,,43,45
160,2,5:54.0,,D. DeRozan makes free throw 1 of 1,43,46
161,2,5:44.0,K. Middleton makes 2-pt jump shot from 15 ft,,45,46
162,2,5:33.0,,D. DeRozan misses 2-pt jump shot from 16 ft,45,46
163,2,5:31.0,Defensive rebound by E. Bledsoe,,45,46
164,2,5:23.0,Shooting foul by K. Lowry (drawn by K. Middleton),,45,46
165,2,5:23.0,K. Middleton makes free throw 1 of 2,,46,46
166,2,5:23.0,K. Middleton makes free throw 2 of 2,,47,46
167,2,5:06.0,,D. Wright misses 3-pt jump shot from 25 ft,47,46
168,2,5:03.0,Defensive rebound by G. Antetokounmpo,,47,46
169,2,4:58.0,Shooting foul by S. Ibaka (drawn by E. Bledsoe),,47,46
170,2,4:58.0,E. Bledsoe makes free throw 1 of 2,,48,46
171,2,4:58.0,E. Bledsoe makes free throw 2 of 2,,49,46
172,2,4:45.0,,D. DeRozan makes 2-pt jump shot from 6 ft,49,48
173,2,4:29.0,G. Antetokounmpo misses 2-pt jump shot from 20 ft,,49,48
174,2,4:26.0,Offensive rebound by E. Bledsoe,,49,48
175,2,4:21.0,E. Bledsoe makes 3-pt jump shot from 22 ft (assist by K. Middleton),,52,48
176,2,4:07.0,,D. DeRozan makes 3-pt jump shot from 24 ft,52,51
177,2,3:44.0,J. Henson makes 2-pt layup from 1 ft (assist by E. Bledsoe),,54,51
178,2,3:31.0,,Shooting foul by J. Henson (drawn by S. Ibaka),54,51
179,2,3:31.0,,S. Ibaka makes free throw 1 of 2,54,52
180,2,3:31.0,,S. Ibaka makes free throw 2 of 2,54,53
181,2,3:14.0,Turnover by E. Bledsoe (bad pass),,54,53
182,2,2:58.0,,S. Ibaka makes 3-pt jump shot from 22 ft (assist by K. Lowry),54,56
183,2,2:43.0,G. Antetokounmpo misses 2-pt layup from 8 ft (block by S. Ibaka),,54,56
184,2,2:42.0,Offensive rebound by G. Antetokounmpo,,54,56
185,2,2:41.0,G. Antetokounmpo makes 2-pt layup at rim,,56,56
186,2,2:41.0,Shooting foul by J. Valančiūnas (drawn by G. Antetokounmpo),,56,56
187,2,2:41.0,J. Parker enters the game for J. Terry,,56,56
188,2,2:41.0,,Technical foul by J. Valančiūnas,56,56
189,2,2:41.0,K. Middleton makes technical free throw,,57,56
190,2,2:41.0,G. Antetokounmpo makes free throw 1 of 1,,58,56
191,2,2:31.0,,K. Lowry misses 3-pt jump shot from 24 ft,58,56
192,2,2:31.0,Defensive rebound by G. Antetokounmpo,,58,56
193,2,2:23.0,G. Antetokounmpo makes 2-pt dunk from 1 ft,,60,56
194,2,2:06.0,,S. Ibaka misses 2-pt jump shot from 5 ft,60,56
195,2,2:04.0,Defensive rebound by J. Henson,,60,56
196,2,1:55.0,J. Henson misses 2-pt layup from 1 ft,,60,56
197,2,1:53.0,,Defensive rebound by J. Valančiūnas,60,56
198,2,1:48.0,,D. DeRozan misses 2-pt jump shot from 9 ft,60,56
199,2,1:45.0,Defensive rebound by J. Parker,,60,56
200,2,1:38.0,Turnover by J. Parker (bad pass),,60,56
201,2,1:23.0,,K. Lowry misses 2-pt layup from 1 ft,60,56
202,2,1:19.0,Defensive rebound by G. Antetokounmpo,,60,56
203,2,1:18.0,Turnover by G. Antetokounmpo (out of bounds lost ball),,60,56
204,2,1:00.0,,Personal foul by E. Bledsoe (drawn by D. DeRozan),60,56
205,2,1:00.0,,D. DeRozan makes free throw 1 of 2,60,57
206,2,1:00.0,,D. DeRozan misses free throw 2 of 2,60,57
207,2,0:57.0,Defensive rebound by J. Parker,,60,57
208,2,0:35.0,Turnover by Team (shot clock),,60,57
209,2,0:35.0,,O. Anunoby enters the game for D. Wright,60,57
210,2,0:26.0,,D. DeRozan misses 3-pt jump shot from 32 ft,60,57
211,2,0:23.0,Defensive rebound by J. Henson,,60,57
212,2,0:15.0,K. Middleton makes 3-pt jump shot from 24 ft,,63,57
213,2,0:15.0,Shooting foul by D. DeRozan (drawn by K. Middleton),,63,57
214,2,0:15.0,,Technical foul by D. DeRozan,63,57
215,2,0:15.0,K. Middleton makes technical free throw,,64,57
216,2,0:15.0,K. Middleton makes free throw 1 of 1,,65,57
217,2,0:03.0,,Turnover by D. DeRozan (lost ball; steal by G. Antetokounmpo),65,57
218,2,0:00.0,Turnover by J. Henson (bad pass; steal by D. DeRozan),,65,57
219,2,0:00.0,,K. Lowry misses 3-pt jump shot from 30 ft,65,57
220,2,0:00.0,,Offensive rebound by Team,65,57
221,3,11:46.0,Turnover by E. Bledsoe (bad pass; steal by O. Anunoby),,65,57
222,3,11:40.0,,Turnover by D. DeRozan (out of bounds lost ball),65,57
223,3,11:30.0,E. Bledsoe makes 3-pt jump shot from 26 ft,,68,57
224,3,11:15.0,,Shooting foul by E. Bledsoe (drawn by K. Lowry),68,57
225,3,11:15.0,,K. Lowry makes free throw 1 of 2,68,58
226,3,11:15.0,,K. Lowry makes free throw 2 of 2,68,59
227,3,11:06.0,Personal foul by K. Lowry (drawn by E. Bledsoe),,68,59
228,3,11:02.0,Turnover by G. Antetokounmpo (traveling),,68,59
229,3,10:49.0,,Turnover by J. Valančiūnas (bad pass; steal by G. Antetokounmpo),68,59
230,3,10:44.0,G. Antetokounmpo misses 2-pt layup from 1 ft (block by S. Ibaka),,68,59
231,3,10:40.0,,Defensive rebound by D. DeRozan,68,59
232,3,10:37.0,,Shooting foul by J. Henson (drawn by S. Ibaka),68,59
233,3,10:37.0,,S. Ibaka makes free throw 1 of 2,68,60
234,3,10:37.0,,S. Ibaka makes free throw 2 of 2,68,61
235,3,10:26.0,Turnover by K. Middleton (lost ball; steal by K. Lowry),,68,61
236,3,10:26.0,,Personal foul by K. Middleton (drawn by K. Lowry),68,61
237,3,10:12.0,,D. DeRozan makes 2-pt jump shot from 22 ft (assist by J. Valančiūnas),68,63
238,3,9:47.0,K. Middleton misses 3-pt jump shot from 22 ft,,68,63
239,3,9:46.0,Offensive rebound by Team,,68,63
240,3,9:46.0,,Loose ball foul by S. Ibaka (drawn by K. Middleton),68,63
241,3,9:40.0,G. Antetokounmpo misses 2-pt layup from 3 ft (block by O. Anunoby),,68,63
242,3,9:40.0,Offensive rebound by G. Antetokounmpo,,68,63
243,3,9:40.0,Shooting foul by J. Valančiūnas (drawn by G. Antetokounmpo),,68,63
244,3,9:40.0,G. Antetokounmpo makes free throw 1 of 2,,69,63
245,3,9:40.0,G. Antetokounmpo makes free throw 2 of 2,,70,63
246,3,9:30.0,,K. Lowry misses 3-pt jump shot from 25 ft,70,63
247,3,9:27.0,Defensive rebound by J. Henson,,70,63
248,3,9:08.0,G. Antetokounmpo misses 2-pt jump shot from 8 ft,,70,63
249,3,9:05.0,,Defensive rebound by S. Ibaka,70,63
250,3,9:01.0,,Turnover by D. DeRozan (turnover),70,63
251,3,8:51.0,K. Middleton makes 2-pt jump shot from 7 ft,,72,63
252,3,8:29.0,,Turnover by D. DeRozan (lost ball; steal by K. Middleton),72,63
253,3,8:27.0,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by T. Snell),,74,63
254,3,8:27.0,Shooting foul by J. Valančiūnas (drawn by G. Antetokounmpo),,74,63
255,3,8:27.0,,Toronto full timeout,74,63
256,3,8:27.0,G. Antetokounmpo makes free throw 1 of 1,,75,63
257,3,8:07.0,,J. Valančiūnas makes 2-pt hook shot from 3 ft,75,65
258,3,7:49.0,T. Snell misses 2-pt jump shot from 6 ft,,75,65
259,3,7:47.0,,Defensive rebound by J. Valančiūnas,75,65
260,3,7:40.0,,D. DeRozan makes 3-pt jump shot from 25 ft,75,68
261,3,7:22.0,J. Henson makes 2-pt dunk at rim (assist by K. Middleton),,77,68
262,3,7:06.0,,Personal foul by K. Middleton (drawn by D. DeRozan),77,68
263,3,6:52.0,,Shooting foul by G. Antetokounmpo (drawn by K. Lowry),77,68
264,3,6:52.0,,K. Lowry makes free throw 1 of 2,77,69
265,3,6:52.0,J. Parker enters the game for K. Middleton,,77,69
266,3,6:52.0,,K. Lowry makes free throw 2 of 2,77,70
267,3,6:30.0,E. Bledsoe makes 3-pt jump shot from 22 ft (assist by G. Antetokounmpo),,80,70
268,3,6:15.0,,S. Ibaka misses 3-pt jump shot from 24 ft,80,70
269,3,6:13.0,Defensive rebound by J. Parker,,80,70
270,3,6:08.0,Shooting foul by S. Ibaka (drawn by J. Henson),,80,70
271,3,6:08.0,J. Henson misses free throw 1 of 2,,80,70
272,3,6:08.0,Offensive rebound by Team,,80,70
273,3,6:08.0,,C. Miles enters the game for O. Anunoby,80,70
274,3,6:08.0,S. Brown enters the game for G. Antetokounmpo,,80,70
275,3,6:08.0,J. Henson misses free throw 2 of 2,,80,70
276,3,6:06.0,,Defensive rebound by S. Ibaka,80,70
277,3,5:51.0,,D. DeRozan makes 2-pt jump shot from 13 ft,80,72
278,3,5:51.0,,Shooting foul by S. Brown (drawn by D. DeRozan),80,72
279,3,5:51.0,,D. DeRozan makes free throw 1 of 1,80,73
280,3,5:39.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,80,73
281,3,5:36.0,Offensive rebound by S. Brown,,80,73
282,3,5:31.0,J. Parker makes 2-pt dunk at rim (assist by S. Brown),,82,73
283,3,5:07.0,,C. Miles misses 3-pt jump shot from 25 ft,82,73
284,3,5:01.0,,Offensive rebound by J. Valančiūnas,82,73
285,3,5:01.0,,J. Valančiūnas makes 2-pt layup at rim,82,75
286,3,4:43.0,J. Henson makes 2-pt dunk from 1 ft (assist by J. Parker),,84,75
287,3,4:29.0,,J. Valančiūnas makes 2-pt dunk from 1 ft (assist by K. Lowry),84,77
288,3,4:20.0,Offensive foul by J. Henson (drawn by K. Lowry),,84,77
289,3,4:20.0,Turnover by J. Henson (offensive foul),,84,77
290,3,4:20.0,T. Maker enters the game for J. Henson,,84,77
291,3,4:07.0,,K. Lowry makes 3-pt jump shot from 25 ft (assist by D. DeRozan),84,80
292,3,4:06.0,Milwaukee full timeout,,84,80
293,3,3:55.0,T. Maker makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),,87,80
294,3,3:39.0,,D. DeRozan misses 2-pt jump shot from 18 ft,87,80
295,3,3:37.0,Defensive rebound by E. Bledsoe,,87,80
296,3,3:31.0,S. Brown makes 3-pt jump shot from 22 ft (assist by E. Bledsoe),,90,80
297,3,3:06.0,,D. DeRozan makes 2-pt layup at rim,90,82
298,3,2:51.0,J. Parker makes 2-pt dunk from 2 ft (assist by E. Bledsoe),,92,82
299,3,2:38.0,,S. Ibaka misses 2-pt jump shot from 8 ft,92,82
300,3,2:33.0,,Offensive rebound by J. Valančiūnas,92,82
301,3,2:31.0,,J. Valančiūnas misses 2-pt hook shot from 2 ft (block by J. Parker),92,82
302,3,2:31.0,Defensive rebound by T. Snell,,92,82
303,3,2:20.0,T. Snell misses 3-pt jump shot from 24 ft,,92,82
304,3,2:15.0,Offensive rebound by E. Bledsoe,,92,82
305,3,2:15.0,E. Bledsoe makes 2-pt layup at rim,,94,82
306,3,2:00.0,,Shooting foul by J. Parker (drawn by K. Lowry),94,82
307,3,2:00.0,,K. Lowry makes free throw 1 of 2,94,83
308,3,2:00.0,,J. Poeltl enters the game for S. Ibaka,94,83
309,3,2:00.0,,P. Siakam enters the game for D. DeRozan,94,83
310,3,2:00.0,,F. VanVleet enters the game for J. Valančiūnas,94,83
311,3,2:00.0,,K. Lowry makes free throw 2 of 2,94,84
312,3,1:45.0,Turnover by E. Bledsoe (bad pass; steal by F. VanVleet),,94,84
313,3,1:45.0,,Personal foul by E. Bledsoe (drawn by F. VanVleet),94,84
314,3,1:45.0,,F. VanVleet makes clear path free throw 1 of 2,94,85
315,3,1:45.0,G. Antetokounmpo enters the game for E. Bledsoe,,94,85
316,3,1:45.0,J. Terry enters the game for T. Snell,,94,85
317,3,1:45.0,,F. VanVleet makes clear path free throw 2 of 2,94,86
318,3,1:38.0,,P. Siakam misses 2-pt layup from 2 ft,94,86
319,3,1:36.0,Defensive rebound by J. Terry,,94,86
320,3,1:33.0,Turnover by G. Antetokounmpo (bad pass),,94,86
321,3,1:19.0,,Turnover by J. Poeltl (bad pass; steal by J. Parker),94,86
322,3,1:13.0,,Offensive charge foul by J. Parker (drawn by K. Lowry),94,86
323,3,1:13.0,Turnover by J. Parker (offensive foul),,94,86
324,3,1:00.0,,J. Poeltl makes 2-pt hook shot from 1 ft (assist by K. Lowry),94,88
325,3,0:45.0,T. Maker misses 3-pt jump shot from 24 ft,,94,88
326,3,0:43.0,Offensive rebound by J. Parker,,94,88
327,3,0:36.0,S. Brown misses 2-pt layup from 2 ft,,94,88
328,3,0:34.0,,Defensive rebound by P. Siakam,94,88
329,3,0:29.0,,C. Miles misses 3-pt jump shot from 22 ft,94,88
330,3,0:26.0,Defensive rebound by G. Antetokounmpo,,94,88
331,3,0:06.0,G. Antetokounmpo makes 2-pt jump shot from 21 ft,,96,88
332,3,0:00.0,,K. Lowry misses 3-pt jump shot from 24 ft,96,88
333,3,0:00.0,,Offensive rebound by Team,96,88
334,4,11:47.0,,P. Siakam makes 2-pt dunk from 1 ft (assist by D. Wright),96,90
335,4,11:27.0,T. Maker misses 3-pt jump shot from 22 ft,,96,90
336,4,11:24.0,,Defensive rebound by P. Siakam,96,90
337,4,11:19.0,,C. Miles misses 3-pt jump shot from 24 ft,96,90
338,4,11:17.0,Defensive rebound by S. Brown,,96,90
339,4,10:57.0,J. Terry misses 3-pt jump shot from 25 ft,,96,90
340,4,10:54.0,,Defensive rebound by P. Siakam,96,90
341,4,10:45.0,,C. Miles misses 3-pt jump shot from 25 ft,96,90
342,4,10:41.0,Defensive rebound by S. Brown,,96,90
343,4,10:33.0,Turnover by S. Brown (bad pass),,96,90
344,4,10:16.0,,P. Siakam makes 2-pt hook shot from 7 ft (assist by J. Poeltl),96,92
345,4,10:16.0,Violation by J. Parker (def goaltending),,96,92
346,4,9:58.0,Shooting foul by J. Poeltl (drawn by T. Maker),,96,92
347,4,9:58.0,T. Maker makes free throw 1 of 2,,97,92
348,4,9:58.0,K. Middleton enters the game for J. Parker,,97,92
349,4,9:58.0,T. Maker makes free throw 2 of 2,,98,92
350,4,9:46.0,,D. Wright misses 3-pt jump shot from 25 ft,98,92
351,4,9:43.0,Defensive rebound by S. Brown,,98,92
352,4,9:26.0,T. Maker misses 3-pt jump shot from 25 ft,,98,92
353,4,9:24.0,,Defensive rebound by P. Siakam,98,92
354,4,9:05.0,,P. Siakam makes 2-pt jump shot from 9 ft,98,94
355,4,8:43.0,S. Brown misses 2-pt jump shot from 6 ft (block by F. VanVleet),,98,94
356,4,8:43.0,Offensive rebound by Team,,98,94
357,4,8:36.0,T. Maker misses 2-pt hook shot from 8 ft,,98,94
358,4,8:35.0,,Defensive rebound by D. Wright,98,94
359,4,8:27.0,,Turnover by C. Miles (lost ball; steal by J. Terry),98,94
360,4,8:21.0,J. Terry makes 3-pt jump shot from 25 ft (assist by K. Middleton),,101,94
361,4,8:18.0,,Toronto full timeout,101,94
362,4,8:18.0,,D. DeRozan enters the game for C. Miles,101,94
363,4,8:04.0,,J. Poeltl makes 2-pt layup from 3 ft (assist by F. VanVleet),101,96
364,4,7:43.0,G. Antetokounmpo misses 2-pt dunk from 3 ft (block by J. Poeltl),,101,96
365,4,7:35.0,Offensive rebound by T. Maker,,101,96
366,4,7:35.0,T. Maker misses 2-pt layup at rim,,101,96
367,4,7:35.0,,Defensive rebound by J. Poeltl,101,96
368,4,7:22.0,,Turnover by D. Wright (bad pass),101,96
369,4,7:22.0,J. Henson enters the game for T. Maker,,101,96
370,4,7:07.0,Personal foul by D. DeRozan (drawn by G. Antetokounmpo),,101,96
371,4,7:01.0,K. Middleton misses 2-pt jump shot from 14 ft,,101,96
372,4,6:58.0,,Defensive rebound by F. VanVleet,101,96
