,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,DENVER_ACTION,SACRAMENTO_SCORE,DENVER_SCORE
49,1,6:00.0,J. Jackson misses free throw 1 of 2,,10,12
50,1,6:00.0,Offensive rebound by Team,,10,12
51,1,6:00.0,F. Mason enters the game for D. Fox,,10,12
52,1,6:00.0,J. Jackson makes free throw 2 of 2,,11,12
53,1,5:42.0,,P. Millsap makes 2-pt jump shot from 4 ft (assist by G. Harris),11,14
54,1,5:42.0,,Shooting foul by Z. Randolph (drawn by P. Millsap),11,14
55,1,5:42.0,W. Cauley-Stein enters the game for K. Koufos,,11,14
56,1,5:42.0,,P. Millsap misses free throw 1 of 1,11,14
57,1,5:39.0,,Offensive rebound by W. Chandler,11,14
58,1,5:37.0,,W. Chandler misses 2-pt layup from 1 ft,11,14
59,1,5:37.0,,Offensive rebound by Team,11,14
60,1,5:25.0,,Shooting foul by J. Jackson (drawn by W. Chandler),11,14
61,1,5:25.0,,W. Chandler misses free throw 1 of 2,11,14
62,1,5:25.0,,Offensive rebound by Team,11,14
63,1,5:25.0,,W. Chandler misses free throw 2 of 2,11,14
64,1,5:21.0,Defensive rebound by W. Cauley-Stein,,11,14
65,1,5:04.0,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by Z. Randolph),,14,14
66,1,4:38.0,,G. Harris makes 3-pt jump shot from 22 ft (assist by N. Jokić),14,17
67,1,4:21.0,Z. Randolph makes 2-pt hook shot from 4 ft,,16,17
68,1,4:05.0,,J. Murray misses 3-pt jump shot from 24 ft,16,17
69,1,4:05.0,,Offensive rebound by W. Chandler,16,17
70,1,4:00.0,,J. Murray makes 2-pt dunk from 1 ft (assist by W. Chandler),16,19
71,1,3:37.0,B. Bogdanović misses 2-pt jump shot from 12 ft,,16,19
72,1,3:34.0,,Defensive rebound by N. Jokić,16,19
73,1,3:28.0,,P. Millsap misses 3-pt jump shot from 24 ft,16,19
74,1,3:24.0,Defensive rebound by W. Cauley-Stein,,16,19
75,1,3:21.0,F. Mason misses 2-pt jump shot from 14 ft,,16,19
76,1,3:18.0,,Defensive rebound by N. Jokić,16,19
77,1,3:13.0,,G. Harris makes 2-pt layup from 2 ft (assist by N. Jokić),16,21
78,1,3:08.0,Sacramento full timeout,,16,21
79,1,3:08.0,,M. Plumlee enters the game for P. Millsap,16,21
80,1,3:08.0,,W. Barton enters the game for W. Chandler,16,21
81,1,3:08.0,G. Temple enters the game for B. Bogdanović,,16,21
82,1,3:08.0,B. Hield enters the game for J. Jackson,,16,21
83,1,2:49.0,Shooting foul by M. Plumlee (drawn by W. Cauley-Stein),,16,21
84,1,2:49.0,W. Cauley-Stein makes free throw 1 of 2,,17,21
85,1,2:49.0,V. Carter enters the game for Z. Randolph,,17,21
86,1,2:49.0,W. Cauley-Stein makes free throw 2 of 2,,18,21
87,1,2:32.0,,N. Jokić makes 2-pt layup from 1 ft (assist by M. Plumlee),18,23
88,1,2:18.0,B. Hield makes 2-pt jump shot from 7 ft (assist by W. Cauley-Stein),,20,23
89,1,1:56.0,,N. Jokić makes 3-pt jump shot from 22 ft,20,26
90,1,1:46.0,W. Cauley-Stein misses 2-pt jump shot from 14 ft,,20,26
91,1,1:43.0,,Defensive rebound by N. Jokić,20,26
92,1,1:27.0,,J. Murray makes 2-pt jump shot from 9 ft (assist by N. Jokić),20,28
93,1,1:05.0,B. Hield makes 3-pt jump shot from 22 ft (assist by F. Mason),,23,28
94,1,1:00.0,,G. Harris makes 2-pt layup from 1 ft (assist by N. Jokić),23,30
95,1,0:50.0,V. Carter misses 3-pt jump shot from 24 ft,,23,30
96,1,0:46.0,Offensive rebound by W. Cauley-Stein,,23,30
97,1,0:45.0,W. Cauley-Stein makes 2-pt layup from 1 ft,,25,30
98,1,0:28.0,,D. Harris enters the game for N. Jokić,25,30
99,1,0:28.0,,T. Lyles enters the game for J. Murray,25,30
100,1,0:23.0,,M. Plumlee makes 2-pt hook shot from 6 ft (assist by W. Barton),25,32
101,1,0:04.0,F. Mason misses 3-pt jump shot from 23 ft,,25,32
102,1,0:01.0,,Defensive rebound by T. Lyles,25,32
103,2,11:47.0,,W. Barton misses 2-pt jump shot from 5 ft,25,32
104,2,11:45.0,Defensive rebound by W. Cauley-Stein,,25,32
105,2,11:25.0,W. Cauley-Stein misses 2-pt layup from 1 ft (block by M. Plumlee),,25,32
106,2,11:23.0,Offensive rebound by W. Cauley-Stein,,25,32
107,2,11:21.0,W. Cauley-Stein misses 2-pt hook shot from 1 ft (block by M. Plumlee),,25,32
108,2,11:21.0,,Defensive rebound by D. Harris,25,32
109,2,11:19.0,,Turnover by D. Harris (lost ball; steal by W. Cauley-Stein),25,32
110,2,11:15.0,G. Temple makes 2-pt layup from 1 ft (assist by W. Cauley-Stein),,27,32
111,2,11:03.0,,W. Chandler makes 2-pt jump shot from 7 ft,27,34
112,2,10:50.0,F. Mason misses 2-pt jump shot from 5 ft,,27,34
113,2,10:45.0,Offensive rebound by B. Hield,,27,34
114,2,10:44.0,B. Hield makes 2-pt jump shot from 16 ft,,29,34
115,2,10:29.0,,W. Chandler makes 2-pt jump shot from 9 ft,29,36
116,2,10:04.0,Shooting foul by M. Plumlee (drawn by F. Mason),,29,36
117,2,10:04.0,F. Mason makes free throw 1 of 2,,30,36
118,2,10:04.0,K. Koufos enters the game for W. Cauley-Stein,,30,36
119,2,10:04.0,F. Mason makes free throw 2 of 2,,31,36
120,2,9:46.0,,T. Lyles misses 2-pt jump shot from 22 ft,31,36
121,2,9:43.0,Defensive rebound by B. Hield,,31,36
122,2,9:38.0,B. Hield makes 2-pt layup from 2 ft,,33,36
123,2,9:38.0,,Denver full timeout,33,36
124,2,9:18.0,,M. Plumlee misses 2-pt hook shot from 2 ft,33,36
125,2,9:17.0,,Offensive rebound by W. Chandler,33,36
126,2,9:17.0,,Shooting foul by G. Temple (drawn by W. Chandler),33,36
127,2,9:17.0,,W. Chandler makes free throw 1 of 2,33,37
128,2,9:17.0,,W. Chandler makes free throw 2 of 2,33,38
129,2,9:04.0,V. Carter misses 3-pt jump shot from 24 ft,,33,38
130,2,9:01.0,,Defensive rebound by W. Chandler,33,38
131,2,8:53.0,,W. Barton makes 2-pt layup from 2 ft,33,40
132,2,8:32.0,B. Hield misses 2-pt jump shot from 15 ft,,33,40
133,2,8:30.0,,Defensive rebound by M. Plumlee,33,40
134,2,8:25.0,D. Fox enters the game for F. Mason,,33,40
135,2,8:20.0,,D. Harris misses 3-pt jump shot from 26 ft,33,40
136,2,8:16.0,Defensive rebound by B. Hield,,33,40
137,2,8:07.0,V. Carter misses 3-pt jump shot from 24 ft,,33,40
138,2,8:04.0,,Defensive rebound by W. Chandler,33,40
139,2,7:56.0,,W. Chandler misses 2-pt jump shot from 6 ft,33,40
140,2,7:52.0,Defensive rebound by K. Koufos,,33,40
141,2,7:48.0,Shooting block foul by D. Harris (drawn by D. Fox),,33,40
142,2,7:48.0,D. Fox makes free throw 1 of 2,,34,40
143,2,7:48.0,D. Fox misses free throw 2 of 2,,34,40
144,2,7:44.0,,Defensive rebound by T. Lyles,34,40
145,2,7:34.0,,M. Plumlee makes 2-pt dunk from 1 ft (assist by W. Barton),34,42
146,2,7:19.0,K. Koufos makes 2-pt hook shot from 3 ft (assist by B. Hield),,36,42
147,2,7:07.0,,Turnover by M. Plumlee (bad pass; steal by K. Koufos),36,42
148,2,7:03.0,Shooting foul by D. Harris (drawn by D. Fox),,36,42
149,2,7:03.0,D. Fox makes free throw 1 of 2,,37,42
150,2,7:03.0,D. Fox misses free throw 2 of 2,,37,42
151,2,7:01.0,,Defensive rebound by T. Lyles,37,42
152,2,6:49.0,,T. Lyles makes 2-pt dunk from 1 ft (assist by M. Plumlee),37,44
153,2,6:24.0,K. Koufos makes 2-pt layup from 1 ft (assist by B. Hield),,39,44
154,2,6:17.0,,D. Harris makes 2-pt layup from 2 ft,39,46
155,2,6:17.0,,Shooting foul by V. Carter (drawn by D. Harris),39,46
156,2,6:17.0,,P. Millsap enters the game for T. Lyles,39,46
157,2,6:17.0,,N. Jokić enters the game for M. Plumlee,39,46
158,2,6:17.0,Z. Randolph enters the game for V. Carter,,39,46
159,2,6:17.0,,D. Harris misses free throw 1 of 1,39,46
160,2,6:15.0,Defensive rebound by Z. Randolph,,39,46
161,2,6:05.0,G. Temple misses 2-pt jump shot from 20 ft,,39,46
162,2,6:05.0,,Defensive rebound by P. Millsap,39,46
163,2,5:56.0,,W. Barton makes 2-pt layup from 1 ft (assist by P. Millsap),39,48
164,2,5:41.0,Z. Randolph misses 2-pt jump shot from 13 ft,,39,48
165,2,5:39.0,,Defensive rebound by W. Barton,39,48
166,2,5:30.0,,N. Jokić makes 2-pt layup from 1 ft (assist by W. Barton),39,50
167,2,5:23.0,Sacramento full timeout,,39,50
168,2,5:23.0,,G. Harris enters the game for W. Chandler,39,50
169,2,5:23.0,,J. Murray enters the game for D. Harris,39,50
170,2,5:23.0,W. Cauley-Stein enters the game for G. Temple,,39,50
171,2,5:23.0,B. Bogdanović enters the game for K. Koufos,,39,50
172,2,5:08.0,W. Cauley-Stein misses 2-pt hook shot from 6 ft,,39,50
173,2,5:05.0,,Defensive rebound by N. Jokić,39,50
174,2,5:03.0,,Personal foul by B. Hield (drawn by G. Harris),39,50
175,2,4:53.0,,P. Millsap misses 2-pt jump shot from 17 ft,39,50
176,2,4:50.0,Defensive rebound by B. Hield,,39,50
177,2,4:33.0,Z. Randolph makes 2-pt jump shot from 23 ft (assist by D. Fox),,41,50
178,2,4:12.0,,G. Harris misses 3-pt jump shot from 22 ft,41,50
179,2,4:09.0,Defensive rebound by D. Fox,,41,50
180,2,4:01.0,W. Cauley-Stein misses 2-pt jump shot from 18 ft,,41,50
181,2,3:58.0,Offensive rebound by B. Bogdanović,,41,50
182,2,3:52.0,D. Fox misses 3-pt jump shot from 24 ft,,41,50
183,2,3:48.0,,Defensive rebound by W. Barton,41,50
184,2,3:45.0,,G. Harris makes 2-pt layup from 1 ft (assist by W. Barton),41,52
185,2,3:39.0,B. Bogdanović misses 3-pt jump shot from 23 ft,,41,52
186,2,3:39.0,,Defensive rebound by W. Barton,41,52
187,2,3:31.0,,W. Barton makes 2-pt layup from 2 ft,41,54
188,2,3:31.0,,Shooting foul by W. Cauley-Stein (drawn by W. Barton),41,54
189,2,3:31.0,,W. Barton makes free throw 1 of 1,41,55
190,2,3:23.0,Personal foul by W. Barton (drawn by B. Hield),,41,55
191,2,3:23.0,J. Jackson enters the game for B. Hield,,41,55
192,2,3:17.0,Shooting foul by G. Harris (drawn by W. Cauley-Stein),,41,55
193,2,3:17.0,W. Cauley-Stein misses free throw 1 of 2,,41,55
194,2,3:17.0,Offensive rebound by Team,,41,55
195,2,3:17.0,W. Cauley-Stein makes free throw 2 of 2,,42,55
196,2,3:03.0,,J. Murray misses 2-pt layup from 2 ft,42,55
197,2,3:00.0,Defensive rebound by D. Fox,,42,55
198,2,2:55.0,Z. Randolph makes 2-pt layup from 2 ft (assist by D. Fox),,44,55
199,2,2:41.0,,Shooting foul by B. Bogdanović (drawn by W. Barton),44,55
200,2,2:41.0,,W. Barton makes free throw 1 of 2,44,56
201,2,2:41.0,,W. Barton makes free throw 2 of 2,44,57
202,2,2:25.0,Turnover by B. Bogdanović (bad pass; steal by N. Jokić),,44,57
203,2,2:19.0,,Personal foul by W. Cauley-Stein (drawn by P. Millsap),44,57
204,2,2:19.0,,P. Millsap makes free throw 1 of 2,44,58
205,2,2:19.0,,P. Millsap makes free throw 2 of 2,44,59
206,2,2:08.0,Shooting foul by P. Millsap (drawn by B. Bogdanović),,44,59
207,2,2:08.0,B. Bogdanović makes free throw 1 of 2,,45,59
208,2,2:08.0,B. Bogdanović misses free throw 2 of 2,,45,59
209,2,2:05.0,,Defensive rebound by W. Barton,45,59
210,2,1:42.0,,J. Murray makes 2-pt layup from 1 ft (assist by N. Jokić),45,61
211,2,1:26.0,Z. Randolph makes 2-pt layup from 1 ft (assist by W. Cauley-Stein),,47,61
212,2,1:07.0,,G. Harris makes 2-pt jump shot from 6 ft,47,63
213,2,0:40.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,47,63
214,2,0:38.0,,Defensive rebound by P. Millsap,47,63
215,2,0:31.0,,P. Millsap misses 3-pt jump shot from 25 ft,47,63
216,2,0:28.0,Defensive rebound by Z. Randolph,,47,63
217,2,0:21.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,47,63
218,2,0:18.0,,Defensive rebound by P. Millsap,47,63
219,2,0:16.0,,G. Harris makes 2-pt layup from 1 ft (assist by P. Millsap),47,65
220,2,0:16.0,,Shooting foul by B. Bogdanović (drawn by G. Harris),47,65
221,2,0:16.0,,M. Plumlee enters the game for P. Millsap,47,65
222,2,0:16.0,B. Hield enters the game for W. Cauley-Stein,,47,65
223,2,0:16.0,,G. Harris makes free throw 1 of 1,47,66
224,2,0:16.0,,W. Chandler enters the game for N. Jokić,47,66
225,2,0:00.0,D. Fox makes 2-pt jump shot from 15 ft,,49,66
226,3,11:44.0,,W. Chandler misses 3-pt jump shot from 22 ft,49,66
227,3,11:41.0,Defensive rebound by K. Koufos,,49,66
228,3,11:27.0,K. Koufos makes 2-pt layup from 2 ft,,51,66
229,3,11:04.0,,W. Chandler makes 3-pt jump shot from 24 ft (assist by J. Murray),51,69
230,3,10:51.0,K. Koufos makes 2-pt jump shot from 6 ft (assist by D. Fox),,53,69
231,3,10:36.0,,G. Harris makes 3-pt jump shot from 24 ft (assist by N. Jokić),53,72
232,3,10:11.0,J. Jackson misses 3-pt jump shot from 25 ft,,53,72
233,3,10:07.0,,Defensive rebound by G. Harris,53,72
234,3,10:01.0,,J. Murray makes 3-pt jump shot from 24 ft,53,75
235,3,9:44.0,Z. Randolph misses 3-pt jump shot from 24 ft,,53,75
236,3,9:43.0,,Defensive rebound by N. Jokić,53,75
237,3,9:33.0,,J. Murray misses 2-pt layup from 1 ft,53,75
238,3,9:31.0,Defensive rebound by K. Koufos,,53,75
239,3,9:25.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,53,75
240,3,9:21.0,,Defensive rebound by W. Chandler,53,75
241,3,9:13.0,,W. Chandler makes 2-pt layup from 1 ft,53,77
242,3,9:02.0,K. Koufos misses 2-pt layup from 2 ft,,53,77
243,3,9:01.0,,Defensive rebound by P. Millsap,53,77
244,3,8:52.0,,Personal foul by Z. Randolph (drawn by P. Millsap),53,77
245,3,8:50.0,,G. Harris misses 3-pt jump shot from 24 ft,53,77
246,3,8:47.0,Defensive rebound by Z. Randolph,,53,77
247,3,8:43.0,D. Fox misses 2-pt layup from 2 ft (block by N. Jokić),,53,77
248,3,8:43.0,Offensive rebound by Team,,53,77
249,3,8:29.0,Z. Randolph misses 2-pt jump shot from 10 ft,,53,77
250,3,8:26.0,,Defensive rebound by N. Jokić,53,77
251,3,8:21.0,,J. Murray makes 3-pt jump shot from 22 ft (assist by W. Chandler),53,80
252,3,8:17.0,Sacramento full timeout,,53,80
253,3,8:02.0,B. Bogdanović misses 2-pt jump shot from 12 ft,,53,80
254,3,7:59.0,,Defensive rebound by J. Murray,53,80
255,3,7:56.0,,G. Harris misses 3-pt jump shot from 24 ft,53,80
256,3,7:52.0,Defensive rebound by K. Koufos,,53,80
257,3,7:44.0,Personal foul by N. Jokić (drawn by Z. Randolph),,53,80
258,3,7:34.0,K. Koufos makes 2-pt hook shot from 5 ft,,55,80
259,3,7:13.0,,J. Murray misses 3-pt jump shot from 24 ft,55,80
260,3,7:09.0,Defensive rebound by K. Koufos,,55,80
261,3,7:02.0,Turnover by Z. Randolph (bad pass; steal by N. Jokić),,55,80
262,3,7:01.0,,Personal take foul by Z. Randolph (drawn by G. Harris),55,80
263,3,6:49.0,,N. Jokić makes 3-pt jump shot from 24 ft (assist by J. Murray),55,83
264,3,6:34.0,Z. Randolph misses 2-pt jump shot from 5 ft (block by W. Chandler),,55,83
265,3,6:34.0,Offensive rebound by Team,,55,83
266,3,6:26.0,Turnover by Z. Randolph (out of bounds lost ball),,55,83
267,3,6:15.0,,P. Millsap misses 2-pt jump shot from 8 ft,55,83
268,3,6:13.0,Defensive rebound by K. Koufos,,55,83
269,3,6:09.0,D. Fox misses 2-pt jump shot from 15 ft,,55,83
270,3,6:05.0,,Defensive rebound by N. Jokić,55,83
271,3,5:58.0,,G. Harris makes 2-pt dunk at rim (assist by N. Jokić),55,85
272,3,5:36.0,Z. Randolph misses 2-pt layup from 2 ft,,55,85
273,3,5:34.0,Offensive rebound by K. Koufos,,55,85
274,3,5:30.0,Z. Randolph makes 2-pt layup at rim (assist by B. Bogdanović),,57,85
275,3,5:30.0,,Denver full timeout,57,85
276,3,5:30.0,W. Cauley-Stein enters the game for Z. Randolph,,57,85
277,3,5:13.0,,Personal foul by K. Koufos (drawn by N. Jokić),57,85
278,3,5:06.0,,W. Chandler makes 3-pt jump shot from 24 ft (assist by N. Jokić),57,88
279,3,4:48.0,K. Koufos makes 2-pt jump shot from 6 ft (assist by D. Fox),,59,88
280,3,4:33.0,,N. Jokić makes 3-pt jump shot from 24 ft (assist by J. Murray),59,91
281,3,4:03.0,K. Koufos misses 2-pt hook shot from 4 ft,,59,91
282,3,4:00.0,,Defensive rebound by N. Jokić,59,91
283,3,3:51.0,,N. Jokić makes 2-pt layup from 3 ft (assist by W. Chandler),59,93
284,3,3:36.0,J. Jackson makes 2-pt jump shot from 6 ft (assist by D. Fox),,61,93
285,3,3:22.0,,J. Murray misses 3-pt jump shot from 23 ft,61,93
286,3,3:20.0,,Offensive rebound by P. Millsap,61,93
287,3,3:17.0,,J. Murray makes 2-pt dunk at rim (assist by P. Millsap),61,95
288,3,3:07.0,Shooting foul by W. Chandler (drawn by D. Fox),,61,95
289,3,3:07.0,D. Fox makes free throw 1 of 2,,62,95
290,3,3:07.0,,W. Barton enters the game for P. Millsap,62,95
291,3,3:07.0,,M. Plumlee enters the game for G. Harris,62,95
292,3,3:07.0,B. Hield enters the game for J. Jackson,,62,95
293,3,3:07.0,B. Caboclo enters the game for K. Koufos,,62,95
294,3,3:07.0,D. Fox makes free throw 2 of 2,,63,95
295,3,2:51.0,,Personal foul by B. Caboclo (drawn by N. Jokić),63,95
296,3,2:51.0,F. Mason enters the game for D. Fox,,63,95
297,3,2:51.0,G. Temple enters the game for B. Bogdanović,,63,95
298,3,2:44.0,,J. Murray makes 2-pt jump shot from 17 ft,63,97
299,3,2:29.0,F. Mason makes 2-pt jump shot from 9 ft (assist by B. Hield),,65,97
300,3,2:09.0,,Turnover by N. Jokić (traveling),65,97
301,3,1:53.0,B. Hield misses 3-pt jump shot from 25 ft,,65,97
302,3,1:51.0,Offensive rebound by W. Cauley-Stein,,65,97
303,3,1:45.0,G. Temple misses 3-pt jump shot from 25 ft,,65,97
304,3,1:43.0,,Defensive rebound by W. Barton,65,97
305,3,1:34.0,,N. Jokić misses 2-pt jump shot from 4 ft,65,97
306,3,1:32.0,Defensive rebound by W. Cauley-Stein,,65,97
307,3,1:28.0,B. Hield misses 2-pt layup at rim,,65,97
308,3,1:25.0,,Defensive rebound by N. Jokić,65,97
309,3,1:18.0,,Shooting foul by B. Caboclo (drawn by M. Plumlee),65,97
310,3,1:18.0,,M. Plumlee makes free throw 1 of 2,65,98
311,3,1:18.0,,D. Harris enters the game for W. Chandler,65,98
312,3,1:18.0,,Turnover by N. Jokić (turnover),65,98
313,3,1:00.0,B. Caboclo misses 3-pt jump shot from 22 ft,,65,98
314,3,0:57.0,,Defensive rebound by N. Jokić,65,98
315,3,0:51.0,,J. Murray misses 3-pt jump shot from 23 ft,65,98
316,3,0:50.0,Defensive rebound by W. Cauley-Stein,,65,98
317,3,0:45.0,F. Mason misses 3-pt jump shot from 24 ft,,65,98
318,3,0:41.0,,Defensive rebound by J. Murray,65,98
319,3,0:33.0,,N. Jokić makes 3-pt jump shot from 25 ft (assist by J. Murray),65,101
320,3,0:21.0,Personal foul by D. Harris (drawn by B. Hield),,65,101
321,3,0:15.0,W. Cauley-Stein misses 2-pt jump shot from 14 ft,,65,101
322,3,0:11.0,Offensive rebound by B. Caboclo,,65,101
323,3,0:10.0,G. Temple makes 3-pt jump shot from 25 ft (assist by B. Caboclo),,68,101
324,3,0:04.0,,Turnover by J. Murray (bad pass),68,101
325,3,0:00.0,B. Hield misses 2-pt jump shot from 13 ft,,68,101
326,3,0:00.0,Offensive rebound by Team,,68,101
327,4,11:40.0,W. Cauley-Stein makes 2-pt hook shot from 4 ft,,70,101
328,4,11:20.0,,T. Lyles misses 3-pt jump shot from 23 ft,70,101
329,4,11:18.0,Defensive rebound by F. Mason,,70,101
330,4,11:13.0,F. Mason makes 2-pt jump shot from 21 ft,,72,101
331,4,10:47.0,,D. Harris makes 3-pt jump shot from 24 ft (assist by T. Lyles),72,104
332,4,10:29.0,B. Hield misses 3-pt jump shot from 24 ft,,72,104
333,4,10:26.0,,Defensive rebound by T. Lyles,72,104
334,4,10:16.0,,T. Lyles misses 2-pt jump shot from 4 ft,72,104
335,4,10:14.0,Defensive rebound by F. Mason,,72,104
336,4,10:13.0,Shooting foul by W. Barton (drawn by F. Mason),,72,104
337,4,10:13.0,F. Mason makes free throw 1 of 2,,73,104
338,4,10:13.0,F. Mason makes free throw 2 of 2,,74,104
339,4,9:49.0,,T. Lyles makes 2-pt layup from 1 ft (assist by M. Plumlee),74,106
340,4,9:37.0,B. Hield misses 3-pt jump shot from 24 ft,,74,106
341,4,9:34.0,,Defensive rebound by T. Lyles,74,106
342,4,9:23.0,,Turnover by D. Harris (bad pass; steal by B. Caboclo),74,106
343,4,9:22.0,Personal foul by T. Lyles (drawn by B. Caboclo),,74,106
344,4,9:22.0,B. Caboclo misses clear path free throw 1 of 2,,74,106
345,4,9:22.0,Offensive rebound by Team,,74,106
346,4,9:22.0,B. Caboclo makes clear path free throw 2 of 2,,75,106
347,4,9:14.0,Shooting foul by D. Harris (drawn by F. Mason),,75,106
348,4,9:14.0,F. Mason makes free throw 1 of 2,,76,106
349,4,9:14.0,F. Mason makes free throw 2 of 2,,77,106
350,4,9:09.0,,Personal foul by F. Mason (drawn by D. Harris),77,106
351,4,8:54.0,,D. Harris misses 3-pt jump shot from 24 ft,77,106
352,4,8:52.0,,Offensive rebound by M. Plumlee,77,106
353,4,8:52.0,,Personal foul by G. Temple (drawn by M. Plumlee),77,106
354,4,8:37.0,,D. Harris makes 3-pt jump shot from 23 ft (assist by G. Harris),77,109
355,4,8:21.0,B. Hield makes 2-pt jump shot from 18 ft (assist by F. Mason),,79,109
356,4,8:04.0,,T. Lyles misses 2-pt jump shot from 3 ft,79,109
357,4,8:00.0,,Offensive rebound by M. Plumlee,79,109
358,4,8:00.0,,M. Plumlee makes 2-pt layup at rim,79,111
359,4,7:50.0,G. Temple misses 3-pt jump shot from 24 ft,,79,111
360,4,7:47.0,,Defensive rebound by W. Barton,79,111
361,4,7:32.0,,G. Harris misses 3-pt jump shot from 24 ft,79,111
362,4,7:30.0,Defensive rebound by Team,,79,111
363,4,7:10.0,B. Hield makes 2-pt layup from 2 ft,,81,111
364,4,6:50.0,,M. Plumlee misses 2-pt layup from 2 ft (block by B. Hield),81,111
365,4,6:48.0,Defensive rebound by B. Hield,,81,111
366,4,6:48.0,Personal foul by D. Harris (drawn by B. Hield),,81,111
367,4,6:48.0,,Denver full timeout,81,111
368,4,6:48.0,,M. Beasley enters the game for G. Harris,81,111
369,4,6:48.0,J. Jackson enters the game for F. Mason,,81,111
370,4,6:48.0,D. Fox enters the game for B. Caboclo,,81,111
371,4,6:36.0,W. Cauley-Stein makes 2-pt hook shot from 1 ft (assist by D. Fox),,83,111
372,4,6:15.0,,W. Barton misses 3-pt jump shot from 24 ft,83,111
373,4,6:13.0,Defensive rebound by D. Fox,,83,111
374,4,6:11.0,Shooting foul by W. Barton (drawn by G. Temple),,83,111
375,4,6:11.0,G. Temple makes free throw 1 of 2,,84,111
376,4,6:11.0,G. Temple makes free throw 2 of 2,,85,111
377,4,6:01.0,,Turnover by W. Barton (out of bounds lost ball),85,111
