,QUARTER,TIME_REMAINING,PORTLAND_ACTION,LA LAKERS_ACTION,PORTLAND_SCORE,LA LAKERS_SCORE
35,1,7:22.0,,Defensive rebound by A. Bogut,7,7
36,1,7:17.0,,Turnover by L. Ball (bad pass),7,7
37,1,7:00.0,J. Nurkić misses 2-pt hook shot from 4 ft,,7,7
38,1,6:57.0,,Defensive rebound by J. Hart,7,7
39,1,6:53.0,,K. Kuzma misses 3-pt jump shot from 26 ft,7,7
40,1,6:48.0,Defensive rebound by J. Nurkić,,7,7
41,1,6:41.0,E. Turner misses 2-pt jump shot from 9 ft,,7,7
42,1,6:35.0,Offensive rebound by A. Aminu,,7,7
43,1,6:28.0,C. McCollum misses 2-pt jump shot from 21 ft,,7,7
44,1,6:25.0,,Defensive rebound by K. Caldwell-Pope,7,7
45,1,6:17.0,,J. Hart makes 3-pt jump shot from 24 ft (assist by A. Bogut),7,10
46,1,5:56.0,J. Nurkić makes 2-pt jump shot from 22 ft (assist by E. Turner),,9,10
47,1,5:39.0,,L. Ball misses 2-pt jump shot from 11 ft,9,10
48,1,5:37.0,,Offensive rebound by K. Kuzma,9,10
49,1,5:37.0,,K. Kuzma misses 2-pt layup from 3 ft,9,10
50,1,5:37.0,Defensive rebound by Team,,9,10
51,1,5:37.0,,LA Lakers full timeout,9,10
52,1,5:37.0,,J. Randle enters the game for A. Bogut,9,10
53,1,5:37.0,Z. Collins enters the game for A. Aminu,,9,10
54,1,5:37.0,P. Connaughton enters the game for S. Napier,,9,10
55,1,5:21.0,J. Nurkić misses 2-pt jump shot from 3 ft,,9,10
56,1,5:19.0,,Defensive rebound by J. Randle,9,10
57,1,5:14.0,,J. Randle makes 2-pt layup from 1 ft,9,12
58,1,5:14.0,,Loose ball foul by J. Randle (drawn by J. Nurkić),9,12
59,1,5:14.0,E. Davis enters the game for J. Nurkić,,9,12
60,1,4:53.0,Shooting foul by J. Hart (drawn by E. Turner),,9,12
61,1,4:53.0,E. Turner misses free throw 1 of 2,,9,12
62,1,4:53.0,Offensive rebound by Team,,9,12
63,1,4:53.0,E. Turner makes free throw 2 of 2,,10,12
64,1,4:43.0,,J. Randle makes 2-pt layup from 2 ft (assist by L. Ball),10,14
65,1,4:43.0,,Shooting foul by E. Davis (drawn by J. Randle),10,14
66,1,4:43.0,,J. Randle misses free throw 1 of 1,10,14
67,1,4:41.0,Defensive rebound by E. Davis,,10,14
68,1,4:32.0,C. McCollum misses 2-pt jump shot from 5 ft,,10,14
69,1,4:29.0,,Defensive rebound by L. Ball,10,14
70,1,4:22.0,,K. Kuzma misses 2-pt hook shot from 4 ft,10,14
71,1,4:17.0,,Offensive rebound by J. Hart,10,14
72,1,4:16.0,,Turnover by J. Hart (bad pass; steal by C. McCollum),10,14
73,1,4:04.0,P. Connaughton makes 2-pt layup from 1 ft,,12,14
74,1,4:04.0,Shooting foul by K. Kuzma (drawn by P. Connaughton),,12,14
75,1,4:04.0,,J. Clarkson enters the game for K. Caldwell-Pope,12,14
76,1,4:04.0,M. Harkless enters the game for E. Turner,,12,14
77,1,4:04.0,P. Connaughton misses free throw 1 of 1,,12,14
78,1,4:00.0,,Defensive rebound by K. Kuzma,12,14
79,1,3:48.0,,J. Hart misses 3-pt jump shot from 24 ft,12,14
80,1,3:45.0,Defensive rebound by Z. Collins,,12,14
81,1,3:32.0,Turnover by M. Harkless (lost ball; steal by K. Kuzma),,12,14
82,1,3:27.0,,J. Hart makes 2-pt layup from 2 ft (assist by J. Clarkson),12,16
83,1,3:26.0,Portland full timeout,,12,16
84,1,3:26.0,,A. Caruso enters the game for K. Kuzma,12,16
85,1,3:26.0,,C. Brewer enters the game for J. Hart,12,16
86,1,3:08.0,C. McCollum makes 3-pt jump shot from 25 ft (assist by M. Harkless),,15,16
87,1,2:50.0,,J. Randle misses 2-pt jump shot from 20 ft,15,16
88,1,2:46.0,Defensive rebound by P. Connaughton,,15,16
89,1,2:28.0,C. McCollum misses 2-pt jump shot from 17 ft,,15,16
90,1,2:24.0,,Defensive rebound by J. Randle,15,16
91,1,2:19.0,,C. Brewer makes 2-pt jump shot from 8 ft (assist by J. Randle),15,18
92,1,1:54.0,C. McCollum misses 2-pt layup from 2 ft,,15,18
93,1,1:51.0,,Defensive rebound by L. Ball,15,18
94,1,1:45.0,,J. Clarkson makes 3-pt jump shot from 25 ft (assist by L. Ball),15,21
95,1,1:25.0,M. Harkless makes 2-pt layup from 1 ft (assist by Z. Collins),,17,21
96,1,1:14.0,,Turnover by C. Brewer (turnover),17,21
97,1,1:14.0,,T. Ennis enters the game for L. Ball,17,21
98,1,1:14.0,S. Napier enters the game for C. McCollum,,17,21
99,1,0:59.0,S. Napier misses 2-pt jump shot from 9 ft,,17,21
100,1,0:56.0,,Defensive rebound by J. Clarkson,17,21
101,1,0:52.0,,Shooting foul by E. Davis (drawn by C. Brewer),17,21
102,1,0:52.0,,C. Brewer makes free throw 1 of 2,17,22
103,1,0:52.0,,C. Brewer misses free throw 2 of 2,17,22
104,1,0:51.0,Defensive rebound by E. Davis,,17,22
105,1,0:33.0,S. Napier misses 2-pt jump shot from 15 ft,,17,22
106,1,0:30.0,,Defensive rebound by J. Clarkson,17,22
107,1,0:10.0,,J. Randle makes 2-pt layup at rim,17,24
108,1,0:09.0,Personal foul by C. Brewer (drawn by S. Napier),,17,24
109,1,0:09.0,,J. Hart enters the game for T. Ennis,17,24
110,1,0:09.0,C. McCollum enters the game for E. Davis,,17,24
111,2,11:48.0,,J. Clarkson misses 2-pt jump shot from 13 ft,17,24
112,2,11:43.0,Defensive rebound by S. Napier,,17,24
113,2,11:23.0,M. Harkless misses 2-pt layup from 2 ft,,17,24
114,2,11:18.0,Offensive rebound by Z. Collins,,17,24
115,2,11:18.0,Z. Collins makes 2-pt layup at rim,,19,24
116,2,11:06.0,,C. Brewer misses 2-pt layup from 2 ft (block by M. Harkless),19,24
117,2,11:03.0,Defensive rebound by E. Davis,,19,24
118,2,11:00.0,Turnover by Z. Collins (bad pass),,19,24
119,2,10:42.0,,J. Clarkson misses 2-pt hook shot from 2 ft,19,24
120,2,10:40.0,Defensive rebound by Z. Collins,,19,24
121,2,10:32.0,Shooting foul by T. Ennis (drawn by S. Napier),,19,24
122,2,10:32.0,S. Napier makes free throw 1 of 2,,20,24
123,2,10:32.0,S. Napier misses free throw 2 of 2,,20,24
124,2,10:28.0,,Defensive rebound by T. Ennis,20,24
125,2,10:18.0,,Turnover by A. Caruso (bad pass; steal by P. Connaughton),20,24
126,2,10:12.0,S. Napier makes 3-pt jump shot from 24 ft,,23,24
127,2,10:11.0,,LA Lakers full timeout,23,24
128,2,10:11.0,,K. Caldwell-Pope enters the game for A. Caruso,23,24
129,2,10:11.0,,J. Hart enters the game for J. Randle,23,24
130,2,10:11.0,,L. Nance enters the game for T. Ennis,23,24
131,2,10:01.0,,J. Clarkson makes 2-pt jump shot from 18 ft,23,26
132,2,9:40.0,Z. Collins misses 2-pt hook shot from 5 ft,,23,26
133,2,9:37.0,,Defensive rebound by J. Hart,23,26
134,2,9:35.0,,J. Clarkson makes 3-pt jump shot from 25 ft (assist by J. Hart),23,29
135,2,9:06.0,E. Davis misses 2-pt layup from 2 ft,,23,29
136,2,9:04.0,,Defensive rebound by L. Nance,23,29
137,2,8:56.0,,J. Clarkson misses 3-pt jump shot from 25 ft,23,29
138,2,8:51.0,Defensive rebound by Z. Collins,,23,29
139,2,8:43.0,M. Harkless misses 2-pt layup from 4 ft,,23,29
140,2,8:38.0,Offensive rebound by M. Harkless,,23,29
141,2,8:37.0,M. Harkless makes 2-pt layup from 1 ft,,25,29
142,2,8:26.0,,Turnover by C. Brewer (bad pass; steal by S. Napier),25,29
143,2,8:22.0,S. Napier makes 2-pt layup from 1 ft,,27,29
144,2,8:03.0,,J. Clarkson misses 2-pt jump shot from 21 ft,27,29
145,2,7:59.0,Defensive rebound by Z. Collins,,27,29
146,2,7:54.0,S. Napier makes 2-pt layup from 2 ft,,29,29
147,2,7:29.0,,Turnover by C. Brewer (lost ball; steal by S. Napier),29,29
148,2,7:25.0,P. Connaughton misses 3-pt jump shot from 26 ft,,29,29
149,2,7:19.0,,Defensive rebound by J. Hart,29,29
150,2,7:10.0,,J. Clarkson makes 2-pt layup from 1 ft (assist by J. Hart),29,31
151,2,6:45.0,S. Napier makes 2-pt jump shot from 22 ft,,31,31
152,2,6:29.0,,C. Brewer misses 3-pt jump shot from 23 ft,31,31
153,2,6:27.0,,Offensive rebound by Team,31,31
154,2,6:27.0,,K. Kuzma enters the game for C. Brewer,31,31
155,2,6:27.0,,L. Ball enters the game for J. Clarkson,31,31
156,2,6:27.0,A. Aminu enters the game for P. Connaughton,,31,31
157,2,6:27.0,E. Turner enters the game for E. Davis,,31,31
158,2,6:22.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by K. Kuzma),31,34
159,2,6:00.0,Personal foul by L. Ball (drawn by E. Turner),,31,34
160,2,5:46.0,E. Turner misses 2-pt jump shot from 14 ft,,31,34
161,2,5:42.0,,Defensive rebound by K. Caldwell-Pope,31,34
162,2,5:36.0,,L. Ball misses 2-pt jump shot from 15 ft,31,34
163,2,5:32.0,Defensive rebound by M. Harkless,,31,34
164,2,5:27.0,Personal foul by L. Nance (drawn by S. Napier),,31,34
165,2,5:27.0,C. McCollum enters the game for M. Harkless,,31,34
166,2,5:13.0,A. Aminu misses 2-pt layup from 2 ft,,31,34
167,2,5:10.0,,Defensive rebound by J. Hart,31,34
168,2,5:01.0,,L. Nance makes 2-pt hook shot from 8 ft (assist by K. Caldwell-Pope),31,36
169,2,4:37.0,J. Nurkić enters the game for Z. Collins,,31,36
170,2,4:35.0,J. Nurkić misses 3-pt jump shot from 26 ft,,31,36
171,2,4:31.0,,Defensive rebound by K. Caldwell-Pope,31,36
172,2,4:18.0,,Shooting foul by J. Nurkić (drawn by L. Nance),31,36
173,2,4:18.0,,L. Nance misses free throw 1 of 2,31,36
174,2,4:18.0,,Offensive rebound by Team,31,36
175,2,4:18.0,,L. Nance misses free throw 2 of 2,31,36
176,2,4:15.0,Defensive rebound by A. Aminu,,31,36
177,2,4:03.0,J. Nurkić misses 2-pt layup from 1 ft,,31,36
178,2,3:59.0,Offensive rebound by A. Aminu,,31,36
179,2,3:56.0,A. Aminu makes 2-pt layup from 1 ft,,33,36
180,2,3:47.0,,L. Ball makes 2-pt dunk from 1 ft (assist by L. Nance),33,38
181,2,3:47.0,Portland full timeout,,33,38
182,2,3:47.0,P. Connaughton enters the game for S. Napier,,33,38
183,2,3:29.0,P. Connaughton makes 2-pt dunk from 1 ft (assist by A. Aminu),,35,38
184,2,3:20.0,,Turnover by L. Ball (bad pass),35,38
185,2,3:04.0,Turnover by C. McCollum (bad pass; steal by L. Ball),,35,38
186,2,2:58.0,,J. Hart makes 2-pt layup from 1 ft,35,40
187,2,2:48.0,P. Connaughton makes 2-pt dunk at rim (assist by E. Turner),,37,40
188,2,2:35.0,,K. Caldwell-Pope misses 2-pt jump shot from 18 ft,37,40
189,2,2:28.0,,Offensive rebound by L. Nance,37,40
190,2,2:25.0,,K. Caldwell-Pope makes 2-pt jump shot from 17 ft,37,42
191,2,2:08.0,C. McCollum makes 3-pt jump shot from 25 ft,,40,42
192,2,1:58.0,,K. Caldwell-Pope makes 2-pt jump shot from 9 ft (assist by L. Ball),40,44
193,2,1:36.0,J. Nurkić misses 2-pt layup from 1 ft,,40,44
194,2,1:36.0,,Defensive rebound by K. Caldwell-Pope,40,44
195,2,1:28.0,,K. Kuzma makes 2-pt jump shot from 5 ft,40,46
196,2,1:28.0,,Shooting foul by P. Connaughton (drawn by K. Kuzma),40,46
197,2,1:28.0,,K. Kuzma makes free throw 1 of 1,40,47
198,2,1:15.0,C. McCollum makes 2-pt jump shot from 21 ft,,42,47
199,2,0:53.0,,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,42,47
200,2,0:49.0,Defensive rebound by C. McCollum,,42,47
201,2,0:44.0,Turnover by P. Connaughton (bad pass; steal by L. Nance),,42,47
202,2,0:40.0,,Shooting foul by E. Turner (drawn by K. Kuzma),42,47
203,2,0:40.0,,K. Kuzma makes free throw 1 of 2,42,48
204,2,0:40.0,,A. Caruso enters the game for L. Ball,42,48
205,2,0:40.0,,K. Kuzma makes free throw 2 of 2,42,49
206,2,0:40.0,S. Napier enters the game for J. Nurkić,,42,49
207,2,0:35.0,C. McCollum makes 2-pt jump shot from 9 ft,,44,49
208,2,0:23.0,,K. Kuzma misses 2-pt jump shot from 2 ft,44,49
209,2,0:23.0,,Offensive rebound by L. Nance,44,49
210,2,0:19.0,,L. Nance misses 2-pt layup at rim,44,49
211,2,0:17.0,Defensive rebound by A. Aminu,,44,49
212,2,0:05.0,Personal foul by A. Caruso (drawn by C. McCollum),,44,49
213,2,0:00.0,A. Aminu misses 3-pt jump shot from 24 ft,,44,49
214,2,0:00.0,Offensive rebound by Team,,44,49
215,3,11:41.0,,J. Hart makes 2-pt layup at rim (assist by K. Kuzma),44,51
216,3,11:24.0,C. McCollum misses 2-pt jump shot from 6 ft,,44,51
217,3,11:20.0,,Defensive rebound by J. Hart,44,51
218,3,11:11.0,,K. Kuzma makes 2-pt layup from 1 ft (assist by A. Bogut),44,53
219,3,10:50.0,Personal block foul by A. Bogut (drawn by J. Nurkić),,44,53
220,3,10:49.0,,Technical foul by Team,44,53
221,3,10:49.0,C. McCollum misses technical free throw,,44,53
222,3,10:49.0,Offensive rebound by Team,,44,53
223,3,10:39.0,S. Napier makes 3-pt jump shot from 25 ft (assist by C. McCollum),,47,53
224,3,10:22.0,,K. Kuzma makes 3-pt jump shot from 23 ft (assist by L. Ball),47,56
225,3,10:03.0,J. Nurkić misses 2-pt jump shot from 6 ft,,47,56
226,3,10:02.0,,Defensive rebound by Team,47,56
227,3,9:49.0,,L. Ball misses 3-pt jump shot from 25 ft,47,56
228,3,9:46.0,,Offensive rebound by Team,47,56
229,3,9:46.0,Loose ball foul by E. Turner (drawn by J. Hart),,47,56
230,3,9:33.0,,L. Ball misses 2-pt layup from 4 ft,47,56
231,3,9:30.0,Defensive rebound by J. Nurkić,,47,56
232,3,9:24.0,Personal foul by A. Bogut (drawn by C. McCollum),,47,56
233,3,9:16.0,C. McCollum misses 2-pt jump shot from 16 ft,,47,56
234,3,9:11.0,,Defensive rebound by L. Ball,47,56
235,3,9:02.0,,J. Hart misses 3-pt jump shot from 26 ft,47,56
236,3,9:00.0,Defensive rebound by Team,,47,56
237,3,8:49.0,E. Turner makes 2-pt layup from 1 ft (assist by J. Nurkić),,49,56
238,3,8:43.0,,K. Kuzma misses 2-pt layup from 1 ft,49,56
239,3,8:39.0,Defensive rebound by J. Nurkić,,49,56
240,3,8:34.0,E. Turner misses 3-pt jump shot from 24 ft,,49,56
241,3,8:31.0,,Defensive rebound by J. Hart,49,56
242,3,8:21.0,,J. Hart makes 2-pt layup at rim (assist by K. Kuzma),49,58
243,3,8:13.0,S. Napier makes 3-pt jump shot from 22 ft (assist by C. McCollum),,52,58
244,3,7:55.0,,L. Ball misses 3-pt jump shot from 22 ft,52,58
245,3,7:53.0,Defensive rebound by A. Aminu,,52,58
246,3,7:41.0,J. Nurkić misses 2-pt jump shot from 16 ft,,52,58
247,3,7:37.0,,Defensive rebound by J. Hart,52,58
248,3,7:31.0,,J. Hart misses 2-pt jump shot from 11 ft,52,58
249,3,7:26.0,,Offensive rebound by K. Caldwell-Pope,52,58
250,3,7:25.0,,K. Kuzma misses 3-pt jump shot from 25 ft,52,58
251,3,7:25.0,Defensive rebound by J. Nurkić,,52,58
252,3,7:13.0,C. McCollum misses 3-pt jump shot from 24 ft,,52,58
253,3,7:09.0,,Defensive rebound by L. Ball,52,58
254,3,7:05.0,,K. Caldwell-Pope makes 2-pt jump shot from 9 ft (assist by L. Ball),52,60
255,3,6:51.0,C. McCollum misses 2-pt jump shot from 6 ft (block by A. Bogut),,52,60
256,3,6:46.0,Offensive rebound by E. Turner,,52,60
257,3,6:44.0,E. Turner makes 2-pt jump shot from 13 ft,,54,60
258,3,6:40.0,,LA Lakers full timeout,54,60
259,3,6:30.0,,K. Kuzma misses 3-pt jump shot from 24 ft,54,60
260,3,6:25.0,,Offensive rebound by K. Kuzma,54,60
261,3,6:14.0,,J. Hart misses 2-pt jump shot from 18 ft,54,60
262,3,6:11.0,Defensive rebound by A. Aminu,,54,60
263,3,6:04.0,C. McCollum misses 3-pt jump shot from 25 ft,,54,60
264,3,6:00.0,,Defensive rebound by K. Caldwell-Pope,54,60
265,3,5:51.0,,K. Caldwell-Pope misses 2-pt layup from 4 ft (block by C. McCollum),54,60
266,3,5:49.0,Defensive rebound by A. Aminu,,54,60
267,3,5:49.0,Personal take foul by A. Bogut (drawn by A. Aminu),,54,60
268,3,5:49.0,,J. Clarkson enters the game for J. Hart,54,60
269,3,5:49.0,,J. Randle enters the game for A. Bogut,54,60
270,3,5:49.0,E. Davis enters the game for E. Turner,,54,60
271,3,5:49.0,Z. Collins enters the game for J. Nurkić,,54,60
272,3,5:23.0,E. Davis misses 2-pt layup from 3 ft,,54,60
273,3,5:20.0,Offensive rebound by C. McCollum,,54,60
274,3,5:18.0,C. McCollum makes 2-pt layup from 2 ft,,56,60
275,3,5:07.0,,J. Randle makes 2-pt layup from 1 ft (assist by L. Ball),56,62
276,3,4:55.0,Shooting foul by J. Randle (drawn by Z. Collins),,56,62
277,3,4:55.0,Z. Collins makes free throw 1 of 2,,57,62
278,3,4:55.0,P. Connaughton enters the game for S. Napier,,57,62
279,3,4:55.0,Z. Collins makes free throw 2 of 2,,58,62
280,3,4:40.0,,J. Randle misses 2-pt hook shot from 8 ft,58,62
281,3,4:36.0,Defensive rebound by E. Davis,,58,62
282,3,4:30.0,C. McCollum misses 2-pt jump shot from 15 ft,,58,62
283,3,4:25.0,,Defensive rebound by L. Ball,58,62
284,3,4:22.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,58,62
285,3,4:15.0,Defensive rebound by E. Davis,,58,62
286,3,4:06.0,Turnover by C. McCollum (lost ball; steal by L. Ball),,58,62
287,3,4:02.0,,Turnover by L. Ball (bad pass; steal by C. McCollum),58,62
288,3,3:47.0,E. Davis makes 2-pt layup from 1 ft (assist by A. Aminu),,60,62
289,3,3:37.0,,J. Clarkson makes 2-pt jump shot from 9 ft,60,64
290,3,3:12.0,Personal foul by K. Kuzma (drawn by Z. Collins),,60,64
291,3,3:12.0,Z. Collins misses free throw 1 of 2,,60,64
292,3,3:12.0,Offensive rebound by Team,,60,64
293,3,3:12.0,,A. Caruso enters the game for K. Caldwell-Pope,60,64
294,3,3:12.0,Z. Collins misses free throw 2 of 2,,60,64
295,3,3:10.0,,Defensive rebound by J. Randle,60,64
296,3,2:58.0,,K. Kuzma misses 2-pt hook shot from 9 ft,60,64
297,3,2:51.0,,Offensive rebound by J. Clarkson,60,64
298,3,2:51.0,,J. Clarkson makes 2-pt layup at rim,60,66
299,3,2:45.0,P. Connaughton misses 3-pt jump shot from 26 ft,,60,66
300,3,2:41.0,,Defensive rebound by J. Randle,60,66
301,3,2:40.0,Offensive charge foul by K. Kuzma (drawn by P. Connaughton),,60,66
302,3,2:40.0,,Turnover by K. Kuzma (offensive foul),60,66
303,3,2:40.0,Portland full timeout,,60,66
304,3,2:40.0,S. Napier enters the game for C. McCollum,,60,66
305,3,2:40.0,M. Harkless enters the game for A. Aminu,,60,66
306,3,2:29.0,M. Harkless misses 2-pt layup from 2 ft (block by A. Caruso),,60,66
307,3,2:25.0,,Defensive rebound by K. Kuzma,60,66
308,3,2:22.0,,J. Clarkson misses 3-pt jump shot from 24 ft,60,66
309,3,2:16.0,Defensive rebound by P. Connaughton,,60,66
310,3,2:05.0,Turnover by Z. Collins (bad pass; steal by J. Clarkson),,60,66
311,3,2:02.0,,Shooting foul by S. Napier (drawn by J. Clarkson),60,66
312,3,2:02.0,,J. Clarkson makes free throw 1 of 2,60,67
313,3,2:02.0,,J. Clarkson makes free throw 2 of 2,60,68
314,3,1:46.0,M. Harkless misses 2-pt jump shot from 7 ft,,60,68
315,3,1:41.0,Offensive rebound by M. Harkless,,60,68
316,3,1:38.0,M. Harkless makes 2-pt layup from 1 ft,,62,68
317,3,1:26.0,,L. Ball makes 2-pt jump shot from 11 ft,62,70
318,3,1:13.0,Z. Collins makes 2-pt layup from 1 ft (assist by S. Napier),,64,70
319,3,0:59.0,,L. Ball misses 2-pt layup from 2 ft (block by P. Connaughton),64,70
320,3,0:57.0,Defensive rebound by S. Napier,,64,70
321,3,0:53.0,M. Harkless makes 3-pt jump shot from 23 ft (assist by S. Napier),,67,70
322,3,0:41.0,,Personal foul by M. Harkless (drawn by J. Clarkson),67,70
323,3,0:34.0,,J. Clarkson misses 2-pt jump shot from 22 ft,67,70
324,3,0:29.0,Defensive rebound by S. Napier,,67,70
325,3,0:26.0,S. Napier misses 2-pt layup from 2 ft,,67,70
326,3,0:26.0,Offensive rebound by Team,,67,70
327,3,0:26.0,C. McCollum enters the game for E. Davis,,67,70
328,3,0:04.0,S. Napier makes 3-pt jump shot from 25 ft,,70,70
329,3,0:02.0,,Turnover by J. Randle (lost ball; steal by S. Napier),70,70
330,3,0:00.0,S. Napier misses 3-pt jump shot from 25 ft,,70,70
331,3,0:00.0,Offensive rebound by Team,,70,70
332,4,11:47.0,Z. Collins misses 3-pt jump shot from 25 ft,,70,70
333,4,11:43.0,,Defensive rebound by J. Randle,70,70
334,4,11:30.0,,A. Caruso misses 2-pt jump shot from 9 ft,70,70
335,4,11:27.0,,Offensive rebound by J. Randle,70,70
336,4,11:20.0,,Shooting foul by E. Davis (drawn by J. Randle),70,70
337,4,11:20.0,,J. Randle makes free throw 1 of 2,70,71
338,4,11:20.0,,J. Randle makes free throw 2 of 2,70,72
339,4,11:09.0,M. Harkless makes 2-pt layup from 1 ft (assist by Z. Collins),,72,72
340,4,10:59.0,,Turnover by J. Clarkson (out of bounds lost ball),72,72
341,4,10:46.0,P. Connaughton misses 3-pt jump shot from 25 ft,,72,72
342,4,10:42.0,,Defensive rebound by C. Brewer,72,72
343,4,10:38.0,,Shooting foul by M. Harkless (drawn by T. Bryant),72,72
344,4,10:38.0,,T. Bryant misses free throw 1 of 2,72,72
345,4,10:38.0,,Offensive rebound by Team,72,72
346,4,10:38.0,,T. Bryant makes free throw 2 of 2,72,73
347,4,10:17.0,Z. Collins makes 2-pt hook shot from 8 ft,,74,73
348,4,10:02.0,,Turnover by C. Brewer (bad pass),74,73
349,4,9:41.0,M. Harkless makes 2-pt layup from 1 ft (assist by P. Connaughton),,76,73
350,4,9:22.0,,Shooting foul by Z. Collins (drawn by J. Randle),76,73
351,4,9:22.0,,J. Randle makes free throw 1 of 2,76,74
352,4,9:22.0,,J. Hart enters the game for A. Caruso,76,74
353,4,9:22.0,C. McCollum enters the game for S. Napier,,76,74
354,4,9:22.0,,J. Randle misses free throw 2 of 2,76,74
355,4,9:18.0,Defensive rebound by Z. Collins,,76,74
356,4,9:07.0,M. Harkless makes 2-pt jump shot from 5 ft (assist by Z. Collins),,78,74
357,4,8:53.0,,J. Clarkson makes 2-pt layup from 4 ft,78,76
358,4,8:30.0,Personal foul by C. Brewer (drawn by P. Connaughton),,78,76
359,4,8:21.0,M. Harkless misses 3-pt jump shot from 24 ft,,78,76
360,4,8:19.0,Offensive rebound by Team,,78,76
361,4,8:19.0,,Loose ball foul by J. Randle (drawn by Z. Collins),78,76
362,4,8:09.0,Z. Collins makes 3-pt jump shot from 25 ft (assist by C. McCollum),,81,76
363,4,7:57.0,,LA Lakers full timeout,81,76
364,4,7:57.0,,L. Ball enters the game for C. Brewer,81,76
365,4,7:57.0,,K. Kuzma enters the game for T. Bryant,81,76
366,4,7:55.0,,Turnover by K. Kuzma (traveling),81,76
367,4,7:36.0,Turnover by Z. Collins (step out of bounds),,81,76
368,4,7:15.0,,K. Kuzma misses 2-pt hook shot from 3 ft,81,76
369,4,7:12.0,Defensive rebound by P. Connaughton,,81,76
370,4,7:07.0,M. Harkless misses 2-pt layup from 2 ft,,81,76
371,4,7:04.0,,Defensive rebound by J. Randle,81,76
372,4,6:59.0,,K. Kuzma misses 2-pt layup from 2 ft,81,76
373,4,6:59.0,,Offensive rebound by J. Randle,81,76
374,4,6:53.0,,J. Randle misses 2-pt layup from 1 ft (block by P. Connaughton),81,76
375,4,6:53.0,,Offensive rebound by J. Randle,81,76
376,4,6:49.0,,J. Randle makes 2-pt layup from 1 ft,81,78
377,4,6:42.0,C. McCollum makes 2-pt dunk at rim,,83,78
378,4,6:22.0,,J. Clarkson misses 2-pt jump shot from 4 ft,83,78
379,4,6:19.0,Defensive rebound by C. McCollum,,83,78
380,4,6:18.0,Offensive foul by M. Harkless (drawn by L. Ball),,83,78
381,4,6:18.0,Turnover by M. Harkless (offensive foul),,83,78
382,4,6:18.0,,A. Bogut enters the game for J. Clarkson,83,78
383,4,6:18.0,,K. Caldwell-Pope enters the game for J. Randle,83,78
