,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,UTAH_ACTION,LA CLIPPERS_SCORE,UTAH_SCORE
420,4,3:14.0,,A. Burks makes 3-pt jump shot from 27 ft,90,114
421,4,2:52.0,Offensive foul by B. Marjanović (drawn by E. Udoh),,90,114
422,4,2:52.0,Turnover by B. Marjanović (offensive foul),,90,114
423,4,2:52.0,,Utah full timeout,90,114
424,4,2:52.0,,D. Stockton enters the game for D. Exum,90,114
425,4,2:35.0,,A. Burks misses 2-pt jump shot from 14 ft,90,114
426,4,2:32.0,Defensive rebound by C. Williams,,90,114
427,4,2:20.0,Shooting foul by D. Stockton (drawn by S. Thornwell),,90,114
428,4,2:20.0,S. Thornwell misses free throw 1 of 2,,90,114
429,4,2:20.0,Offensive rebound by Team,,90,114
430,4,2:20.0,W. Johnson enters the game for M. Harrell,,90,114
431,4,2:20.0,S. Thornwell makes free throw 2 of 2,,91,114
432,4,2:05.0,,D. Stockton makes 3-pt jump shot from 25 ft,91,117
433,4,1:46.0,S. Dekker makes 2-pt layup from 3 ft,,93,117
434,4,1:32.0,,E. Udoh misses 2-pt jump shot from 10 ft,93,117
435,4,1:30.0,Defensive rebound by S. Dekker,,93,117
436,4,1:14.0,B. Marjanović misses 2-pt hook shot from 6 ft,,93,117
437,4,1:12.0,,Defensive rebound by E. Udoh,93,117
438,4,1:05.0,,A. Burks misses 3-pt jump shot from 24 ft,93,117
439,4,1:02.0,,Offensive rebound by E. Udoh,93,117
440,4,1:00.0,,G. Niang misses 3-pt jump shot from 24 ft,93,117
441,4,0:56.0,Defensive rebound by W. Johnson,,93,117
442,4,0:50.0,S. Dekker makes 2-pt dunk from 2 ft (assist by S. Thornwell),,95,117
443,4,0:31.0,,Turnover by A. Burks (lost ball; steal by W. Johnson),95,117
444,4,0:27.0,C. Williams misses 3-pt jump shot from 22 ft,,95,117
445,4,0:24.0,,Defensive rebound by G. Niang,95,117
446,4,0:01.0,,Turnover by Team (shot clock),95,117
