,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,DALLAS_ACTION,MEMPHIS_SCORE,DALLAS_SCORE
52,1,5:21.0,Defensive rebound by M. Conley,,10,19
53,1,5:13.0,M. Gasol misses 3-pt jump shot from 25 ft,,10,19
54,1,5:12.0,,Defensive rebound by Team,10,19
55,1,4:50.0,,Shooting foul by D. Brooks (drawn by W. Matthews),10,19
56,1,4:50.0,,W. Matthews misses free throw 1 of 2,10,19
57,1,4:50.0,,Offensive rebound by Team,10,19
58,1,4:50.0,T. Evans enters the game for J. Martin,,10,19
59,1,4:50.0,,W. Matthews makes free throw 2 of 2,10,20
60,1,4:37.0,M. Chalmers misses 3-pt jump shot from 23 ft,,10,20
61,1,4:33.0,M. Gasol makes 2-pt layup at rim,,12,20
62,1,4:31.0,Offensive rebound by M. Gasol,,12,20
63,1,4:12.0,,W. Matthews makes 2-pt jump shot from 11 ft,12,22
64,1,4:03.0,Turnover by D. Brooks (traveling),,12,22
65,1,4:03.0,J. Ennis enters the game for M. Conley,,12,22
66,1,3:48.0,,D. Harris misses 2-pt jump shot from 7 ft,12,22
67,1,3:45.0,Defensive rebound by T. Evans,,12,22
68,1,3:38.0,M. Chalmers misses 2-pt layup from 2 ft,,12,22
69,1,3:35.0,,Defensive rebound by Y. Ferrell,12,22
70,1,3:27.0,,D. Harris misses 3-pt jump shot from 23 ft,12,22
71,1,3:24.0,,Offensive rebound by N. Noel,12,22
72,1,3:24.0,,Personal foul by D. Brooks (drawn by N. Noel),12,22
73,1,3:24.0,,N. Noel makes free throw 1 of 2,12,23
74,1,3:24.0,,Dallas full timeout,12,23
75,1,3:24.0,,N. Noel makes free throw 2 of 2,12,24
76,1,3:07.0,Shooting block foul by D. Harris (drawn by M. Gasol),,12,24
77,1,3:07.0,M. Gasol misses free throw 1 of 2,,12,24
78,1,3:07.0,Offensive rebound by Team,,12,24
79,1,3:07.0,,D. Powell enters the game for N. Noel,12,24
80,1,3:07.0,M. Gasol misses free throw 2 of 2,,12,24
81,1,3:04.0,,Defensive rebound by H. Barnes,12,24
82,1,2:50.0,,D. Harris misses 2-pt jump shot from 20 ft,12,24
83,1,2:47.0,Defensive rebound by M. Chalmers,,12,24
84,1,2:45.0,Shooting foul by D. Harris (drawn by J. Ennis),,12,24
85,1,2:45.0,J. Ennis makes free throw 1 of 2,,13,24
86,1,2:45.0,J. Ennis makes free throw 2 of 2,,14,24
87,1,2:27.0,,Shooting foul by T. Evans (drawn by D. Harris),14,24
88,1,2:27.0,,D. Harris makes free throw 1 of 2,14,25
89,1,2:27.0,,D. Harris misses free throw 2 of 2,14,25
90,1,2:25.0,Defensive rebound by T. Evans,,14,25
91,1,2:10.0,M. Gasol makes 2-pt jump shot from 9 ft,,16,25
92,1,1:57.0,,H. Barnes misses 2-pt jump shot from 15 ft,16,25
93,1,1:54.0,Defensive rebound by M. Chalmers,,16,25
94,1,1:49.0,Turnover by D. Brooks (bad pass; steal by Y. Ferrell),,16,25
95,1,1:45.0,,Y. Ferrell makes 2-pt jump shot from 5 ft,16,27
96,1,1:45.0,,Shooting foul by M. Chalmers (drawn by Y. Ferrell),16,27
97,1,1:45.0,,J. Barea enters the game for W. Matthews,16,27
98,1,1:45.0,,D. Nowitzki enters the game for H. Barnes,16,27
99,1,1:45.0,,Y. Ferrell makes free throw 1 of 1,16,28
100,1,1:31.0,Loose ball foul by M. Gasol (drawn by J. Barea),,16,28
101,1,1:31.0,Turnover by M. Gasol (turnover),,16,28
102,1,1:31.0,,J. Barea makes free throw 2 of 2,16,29
103,1,1:31.0,,J. Barea misses free throw 1 of 2,16,29
104,1,1:31.0,,Offensive rebound by Team,16,29
105,1,1:31.0,B. Wright enters the game for M. Gasol,,16,29
106,1,1:17.0,T. Evans makes 2-pt jump shot from 6 ft,,18,29
107,1,1:07.0,,Shooting foul by T. Evans (drawn by D. Harris),18,29
108,1,1:07.0,,D. Harris misses free throw 1 of 2,18,29
109,1,1:07.0,,Offensive rebound by Team,18,29
110,1,1:07.0,,D. Harris makes free throw 2 of 2,18,30
111,1,0:46.0,B. Wright misses 2-pt jump shot from 11 ft,,18,30
112,1,0:44.0,,Defensive rebound by J. Barea,18,30
113,1,0:33.0,,D. Nowitzki makes 2-pt jump shot from 14 ft (assist by J. Barea),18,32
114,1,0:15.0,T. Evans misses 2-pt jump shot from 5 ft,,18,32
115,1,0:15.0,Offensive rebound by B. Wright,,18,32
116,1,0:15.0,B. Wright misses 2-pt dunk at rim,,18,32
117,1,0:15.0,Offensive rebound by B. Wright,,18,32
118,1,0:15.0,Personal foul by J. Barea (drawn by B. Wright),,18,32
119,1,0:15.0,,D. Finney-Smith enters the game for D. Nowitzki,18,32
120,1,0:01.0,Turnover by J. Ennis (bad pass; steal by J. Barea),,18,32
121,1,0:00.0,,J. Barea misses 3-pt jump shot from 58 ft,18,32
122,1,0:00.0,,Offensive rebound by Team,18,32
123,2,11:43.0,,D. Nowitzki makes 2-pt jump shot from 14 ft,18,34
124,2,11:33.0,Offensive foul by M. Chalmers (drawn by J. Barea),,18,34
125,2,11:33.0,Turnover by M. Chalmers (offensive foul),,18,34
126,2,11:14.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,18,34
127,2,11:12.0,Defensive rebound by Team,,18,34
128,2,11:00.0,Turnover by M. Chalmers (lost ball; steal by J. Barea),,18,34
129,2,10:50.0,,J. Barea makes 3-pt jump shot from 25 ft (assist by D. Nowitzki),18,37
130,2,10:41.0,Memphis full timeout,,18,37
131,2,10:41.0,M. Conley enters the game for M. Chalmers,,18,37
132,2,10:27.0,D. Brooks makes 2-pt jump shot from 13 ft,,20,37
133,2,10:03.0,,Shooting foul by J. Ennis (drawn by D. Smith),20,37
134,2,10:03.0,,D. Smith misses free throw 1 of 2,20,37
135,2,10:03.0,,Offensive rebound by Team,20,37
136,2,10:03.0,J. Martin enters the game for J. Ennis,,20,37
137,2,10:03.0,,D. Smith misses free throw 2 of 2,20,37
138,2,10:00.0,Defensive rebound by B. Wright,,20,37
139,2,9:51.0,M. Conley misses 3-pt jump shot from 22 ft,,20,37
140,2,9:49.0,,Defensive rebound by J. Barea,20,37
141,2,9:38.0,,D. Nowitzki misses 2-pt jump shot from 11 ft,20,37
142,2,9:34.0,Defensive rebound by M. Conley,,20,37
143,2,9:26.0,T. Evans makes 2-pt layup from 3 ft,,22,37
144,2,9:12.0,,Turnover by J. Barea (bad pass),22,37
145,2,8:56.0,T. Evans makes 2-pt jump shot from 2 ft,,24,37
146,2,8:46.0,,Turnover by J. Barea (bad pass),24,37
147,2,8:45.0,,J. Barea misses 2-pt layup from 3 ft (block by J. Martin),24,37
148,2,8:45.0,,Offensive rebound by J. Barea,24,37
149,2,8:30.0,D. Brooks misses 3-pt jump shot from 23 ft,,24,37
150,2,8:28.0,,Defensive rebound by D. Smith,24,37
151,2,8:13.0,,J. Barea makes 3-pt jump shot from 24 ft (assist by D. Nowitzki),24,40
152,2,8:03.0,Shooting foul by D. Powell (drawn by M. Conley),,24,40
153,2,8:03.0,M. Conley misses free throw 1 of 2,,24,40
154,2,8:03.0,Offensive rebound by Team,,24,40
155,2,8:03.0,,Y. Ferrell enters the game for J. Barea,24,40
156,2,8:03.0,,H. Barnes enters the game for D. Powell,24,40
157,2,8:03.0,,N. Noel enters the game for D. Finney-Smith,24,40
158,2,8:03.0,,W. Matthews enters the game for D. Nowitzki,24,40
159,2,8:03.0,M. Gasol enters the game for B. Wright,,24,40
160,2,8:03.0,M. Conley makes free throw 2 of 2,,25,40
161,2,7:42.0,,Y. Ferrell misses 3-pt jump shot from 26 ft,25,40
162,2,7:39.0,Defensive rebound by M. Gasol,,25,40
163,2,7:32.0,T. Evans makes 3-pt jump shot from 24 ft (assist by M. Gasol),,28,40
164,2,7:10.0,,D. Smith misses 3-pt jump shot from 23 ft,28,40
165,2,7:06.0,Defensive rebound by M. Gasol,,28,40
166,2,6:54.0,J. Martin makes 2-pt jump shot from 18 ft,,30,40
167,2,6:52.0,,Dallas full timeout,30,40
168,2,6:30.0,,H. Barnes makes 2-pt jump shot from 18 ft (assist by W. Matthews),30,42
169,2,6:13.0,M. Conley misses 3-pt jump shot from 24 ft,,30,42
170,2,6:11.0,,Defensive rebound by H. Barnes,30,42
171,2,6:04.0,,H. Barnes misses 3-pt jump shot from 25 ft,30,42
172,2,6:00.0,Defensive rebound by M. Gasol,,30,42
173,2,5:55.0,M. Gasol makes 3-pt jump shot from 25 ft (assist by T. Evans),,33,42
174,2,5:41.0,,Turnover by D. Smith (bad pass; steal by T. Evans),33,42
175,2,5:36.0,J. Martin misses 2-pt layup from 1 ft,,33,42
176,2,5:35.0,,Defensive rebound by H. Barnes,33,42
177,2,5:28.0,,N. Noel misses 2-pt jump shot from 19 ft,33,42
178,2,5:25.0,Defensive rebound by M. Gasol,,33,42
179,2,5:21.0,Shooting foul by N. Noel (drawn by M. Conley),,33,42
180,2,5:21.0,M. Conley makes free throw 1 of 2,,34,42
181,2,5:21.0,,J. Barea enters the game for D. Smith,34,42
182,2,5:21.0,J. Ennis enters the game for D. Brooks,,34,42
183,2,5:21.0,M. Conley makes free throw 2 of 2,,35,42
184,2,5:06.0,,H. Barnes makes 2-pt jump shot from 3 ft,35,44
185,2,5:06.0,,Shooting foul by J. Martin (drawn by H. Barnes),35,44
186,2,5:06.0,,H. Barnes makes free throw 1 of 1,35,45
187,2,4:57.0,Def 3 sec tech foul by W. Matthews,,35,45
188,2,4:57.0,M. Conley misses technical free throw,,35,45
189,2,4:57.0,Offensive rebound by Team,,35,45
190,2,4:49.0,M. Conley makes 2-pt layup from 1 ft,,37,45
191,2,4:22.0,,Turnover by N. Noel (turnover),37,45
192,2,4:16.0,T. Evans misses 3-pt jump shot from 23 ft,,37,45
193,2,4:13.0,,Defensive rebound by N. Noel,37,45
194,2,3:59.0,,J. Barea makes 2-pt jump shot from 10 ft (assist by Y. Ferrell),37,47
195,2,3:47.0,J. Martin makes 3-pt jump shot from 24 ft (assist by M. Conley),,40,47
196,2,3:30.0,,J. Barea makes 3-pt jump shot from 25 ft,40,50
197,2,3:16.0,M. Gasol makes 3-pt jump shot from 24 ft (assist by M. Conley),,43,50
198,2,3:11.0,,Dallas full timeout,43,50
199,2,3:11.0,D. Brooks enters the game for T. Evans,,43,50
200,2,3:11.0,,D. Nowitzki enters the game for N. Noel,43,50
201,2,2:53.0,,H. Barnes makes 2-pt jump shot from 5 ft,43,52
202,2,2:53.0,,Shooting foul by D. Brooks (drawn by H. Barnes),43,52
203,2,2:53.0,,H. Barnes makes free throw 1 of 1,43,53
204,2,2:39.0,J. Martin misses 3-pt jump shot from 24 ft,,43,53
205,2,2:38.0,Offensive rebound by Team,,43,53
206,2,2:32.0,D. Brooks misses 3-pt jump shot from 24 ft,,43,53
207,2,2:29.0,,Defensive rebound by Y. Ferrell,43,53
208,2,2:14.0,,W. Matthews makes 3-pt jump shot from 22 ft (assist by D. Nowitzki),43,56
209,2,1:53.0,J. Martin makes 2-pt layup at rim,,45,56
210,2,1:37.0,,Shooting foul by J. Martin (drawn by H. Barnes),45,56
211,2,1:37.0,,H. Barnes makes free throw 1 of 2,45,57
212,2,1:37.0,T. Evans enters the game for D. Brooks,,45,57
213,2,1:37.0,,H. Barnes misses free throw 2 of 2,45,57
214,2,1:35.0,Defensive rebound by M. Gasol,,45,57
215,2,1:15.0,Turnover by J. Martin (bad pass),,45,57
216,2,1:00.0,,J. Barea misses 2-pt jump shot from 22 ft,45,57
217,2,1:00.0,Defensive rebound by T. Evans,,45,57
218,2,0:42.0,M. Conley misses 3-pt jump shot from 25 ft,,45,57
219,2,0:39.0,,Defensive rebound by Y. Ferrell,45,57
220,2,0:32.0,,Turnover by Y. Ferrell (lost ball; steal by M. Gasol),45,57
221,2,0:29.0,T. Evans makes 2-pt layup at rim,,47,57
222,2,0:11.0,,Turnover by J. Barea (bad pass; steal by M. Gasol),47,57
223,2,0:07.0,J. Ennis makes 2-pt layup at rim (assist by T. Evans),,49,57
224,2,0:00.0,,H. Barnes misses 3-pt jump shot from 23 ft,49,57
225,2,0:00.0,,Offensive rebound by Team,49,57
226,3,11:41.0,,H. Barnes misses 2-pt layup at rim (block by J. Martin),49,57
227,3,11:40.0,,Offensive rebound by Team,49,57
228,3,11:32.0,,W. Matthews misses 2-pt jump shot from 16 ft,49,57
229,3,11:29.0,Defensive rebound by J. Martin,,49,57
230,3,11:09.0,M. Gasol misses 2-pt jump shot from 15 ft,,49,57
231,3,11:07.0,,Defensive rebound by N. Noel,49,57
232,3,11:01.0,,Turnover by N. Noel (bad pass; steal by A. Harrison),49,57
233,3,10:56.0,J. Ennis misses 3-pt jump shot from 24 ft,,49,57
234,3,10:53.0,,Defensive rebound by D. Nowitzki,49,57
235,3,10:33.0,,D. Nowitzki misses 2-pt jump shot from 13 ft,49,57
236,3,10:30.0,Defensive rebound by M. Conley,,49,57
237,3,10:13.0,M. Gasol makes 3-pt jump shot from 25 ft (assist by J. Ennis),,52,57
238,3,9:50.0,,N. Noel misses 2-pt jump shot from 11 ft,52,57
239,3,9:50.0,Defensive rebound by Team,,52,57
240,3,9:50.0,,Loose ball foul by N. Noel (drawn by M. Gasol),52,57
241,3,9:37.0,Personal foul by D. Smith (drawn by M. Conley),,52,57
242,3,9:31.0,M. Conley misses 3-pt jump shot from 25 ft,,52,57
243,3,9:28.0,,Defensive rebound by N. Noel,52,57
244,3,9:07.0,,D. Smith makes 3-pt jump shot from 24 ft (assist by H. Barnes),52,60
245,3,8:49.0,M. Conley makes 2-pt jump shot from 8 ft,,54,60
246,3,8:49.0,Shooting foul by N. Noel (drawn by M. Conley),,54,60
247,3,8:49.0,M. Conley makes free throw 1 of 1,,55,60
248,3,8:35.0,,D. Smith makes 2-pt jump shot from 15 ft,55,62
249,3,8:17.0,Shooting foul by N. Noel (drawn by M. Gasol),,55,62
250,3,8:17.0,M. Gasol misses free throw 1 of 2,,55,62
251,3,8:17.0,Offensive rebound by Team,,55,62
252,3,8:17.0,,D. Powell enters the game for N. Noel,55,62
253,3,8:17.0,M. Gasol makes free throw 2 of 2,,56,62
254,3,8:04.0,,D. Nowitzki makes 2-pt jump shot from 11 ft (assist by D. Smith),56,64
255,3,7:45.0,M. Gasol makes 2-pt jump shot from 9 ft,,58,64
256,3,7:29.0,,D. Smith makes 2-pt layup from 1 ft,58,66
257,3,7:15.0,M. Gasol makes 3-pt jump shot from 25 ft (assist by J. Martin),,61,66
258,3,6:56.0,,D. Smith makes 2-pt hook shot from 1 ft,61,68
259,3,6:43.0,M. Gasol makes 3-pt jump shot from 25 ft (assist by A. Harrison),,64,68
260,3,6:22.0,,Shooting foul by J. Martin (drawn by D. Nowitzki),64,68
261,3,6:22.0,,Dallas full timeout,64,68
262,3,6:22.0,D. Brooks enters the game for J. Martin,,64,68
263,3,6:22.0,,D. Nowitzki makes free throw 1 of 2,64,69
264,3,6:22.0,,D. Nowitzki makes free throw 2 of 2,64,70
265,3,6:02.0,A. Harrison misses 3-pt jump shot from 22 ft,,64,70
266,3,5:58.0,,Defensive rebound by D. Nowitzki,64,70
267,3,5:48.0,,Turnover by W. Matthews (lost ball; steal by J. Ennis),64,70
268,3,5:46.0,A. Harrison makes 2-pt layup at rim,,66,70
269,3,5:46.0,Shooting foul by D. Smith (drawn by A. Harrison),,66,70
270,3,5:46.0,,D. Harris enters the game for D. Nowitzki,66,70
271,3,5:46.0,A. Harrison makes free throw 1 of 1,,67,70
272,3,5:26.0,,Turnover by D. Harris (bad pass; steal by M. Conley),67,70
273,3,5:18.0,M. Conley misses 2-pt jump shot from 7 ft,,67,70
274,3,5:15.0,,Defensive rebound by D. Powell,67,70
275,3,5:06.0,,D. Powell makes 2-pt dunk at rim (assist by D. Smith),67,72
276,3,4:51.0,Turnover by D. Brooks (palming),,67,72
277,3,4:51.0,,Y. Ferrell enters the game for D. Smith,67,72
278,3,4:51.0,M. Chalmers enters the game for M. Conley,,67,72
279,3,4:38.0,,Y. Ferrell misses 2-pt jump shot from 12 ft,67,72
280,3,4:37.0,Defensive rebound by M. Gasol,,67,72
281,3,4:29.0,A. Harrison makes 2-pt jump shot from 21 ft,,69,72
282,3,4:12.0,,H. Barnes misses 3-pt jump shot from 25 ft,69,72
283,3,4:08.0,Defensive rebound by M. Gasol,,69,72
284,3,3:55.0,M. Chalmers misses 3-pt jump shot from 25 ft,,69,72
285,3,3:53.0,Offensive rebound by M. Gasol,,69,72
286,3,3:53.0,Personal foul by D. Harris (drawn by M. Gasol),,69,72
287,3,3:53.0,M. Gasol misses free throw 1 of 2,,69,72
288,3,3:53.0,Offensive rebound by Team,,69,72
289,3,3:53.0,T. Evans enters the game for J. Ennis,,69,72
290,3,3:53.0,M. Gasol misses free throw 2 of 2,,69,72
291,3,3:51.0,,Defensive rebound by D. Powell,69,72
292,3,3:37.0,,D. Harris makes 2-pt layup at rim (assist by D. Powell),69,74
293,3,3:18.0,Offensive foul by M. Gasol (drawn by D. Powell),,69,74
294,3,3:18.0,Turnover by M. Gasol (offensive foul),,69,74
295,3,3:05.0,,Shooting foul by A. Harrison (drawn by H. Barnes),69,74
296,3,3:05.0,,H. Barnes misses free throw 1 of 2,69,74
297,3,3:05.0,,Offensive rebound by Team,69,74
298,3,3:05.0,,H. Barnes makes free throw 2 of 2,69,75
299,3,2:57.0,Shooting foul by D. Harris (drawn by M. Chalmers),,69,75
300,3,2:57.0,Memphis full timeout,,69,75
301,3,2:57.0,,J. Barea enters the game for D. Harris,69,75
302,3,2:57.0,M. Chalmers makes free throw 1 of 2,,70,75
303,3,2:57.0,M. Chalmers misses free throw 2 of 2,,70,75
304,3,2:55.0,,Defensive rebound by D. Powell,70,75
305,3,2:45.0,,D. Powell misses 3-pt jump shot from 24 ft,70,75
306,3,2:40.0,Defensive rebound by D. Brooks,,70,75
307,3,2:22.0,A. Harrison makes 2-pt jump shot from 16 ft,,72,75
308,3,2:04.0,,H. Barnes misses 2-pt jump shot from 14 ft,72,75
309,3,2:01.0,Defensive rebound by M. Chalmers,,72,75
310,3,2:01.0,Turnover by M. Chalmers (step out of bounds),,72,75
311,3,1:53.0,,Shooting foul by A. Harrison (drawn by Y. Ferrell),72,75
312,3,1:53.0,,Y. Ferrell makes free throw 1 of 2,72,76
313,3,1:53.0,,Y. Ferrell makes free throw 2 of 2,72,77
314,3,1:33.0,M. Gasol misses 2-pt jump shot from 11 ft,,72,77
315,3,1:30.0,Offensive rebound by D. Brooks,,72,77
316,3,1:26.0,D. Brooks misses 2-pt layup from 2 ft (block by D. Powell),,72,77
317,3,1:23.0,,Defensive rebound by W. Matthews,72,77
318,3,1:05.0,,Personal foul by D. Brooks (drawn by H. Barnes),72,77
319,3,1:05.0,,H. Barnes makes free throw 2 of 2,72,78
320,3,1:05.0,,H. Barnes makes free throw 1 of 2,72,79
321,3,1:05.0,,D. Harris enters the game for W. Matthews,72,79
322,3,1:05.0,M. Conley enters the game for A. Harrison,,72,79
323,3,1:05.0,B. Wright enters the game for D. Brooks,,72,79
324,3,1:05.0,J. Ennis enters the game for M. Gasol,,72,79
325,3,0:52.0,M. Chalmers misses 2-pt jump shot from 4 ft (block by D. Powell),,72,79
326,3,0:49.0,,Defensive rebound by J. Barea,72,79
327,3,0:43.0,,J. Barea misses 2-pt jump shot from 17 ft,72,79
328,3,0:38.0,Defensive rebound by M. Chalmers,,72,79
329,3,0:23.0,T. Evans misses 2-pt layup from 3 ft,,72,79
330,3,0:21.0,,Defensive rebound by D. Harris,72,79
331,3,0:01.0,,H. Barnes misses 2-pt jump shot from 13 ft,72,79
332,3,0:01.0,Defensive rebound by J. Ennis,,72,79
333,4,11:39.0,M. Chalmers misses 2-pt jump shot from 19 ft,,72,79
334,4,11:36.0,,Defensive rebound by J. Barea,72,79
335,4,11:30.0,,Offensive foul by W. Matthews (drawn by M. Conley),72,79
336,4,11:30.0,,Turnover by W. Matthews (offensive foul),72,79
337,4,11:14.0,Offensive foul by J. Ennis (drawn by J. Barea),,72,79
338,4,11:14.0,Turnover by J. Ennis (offensive foul),,72,79
339,4,10:57.0,,J. Barea makes 2-pt layup from 1 ft,72,81
340,4,10:45.0,M. Chalmers makes 3-pt jump shot from 23 ft (assist by M. Conley),,75,81
341,4,10:21.0,,D. Nowitzki makes 2-pt jump shot from 10 ft (assist by J. Barea),75,83
342,4,10:06.0,Away from play foul by J. Barea (drawn by M. Chalmers),,75,83
343,4,10:06.0,M. Chalmers makes free throw 1 of 1,,76,83
344,4,10:06.0,Offensive foul by M. Chalmers (drawn by J. Barea),,76,83
345,4,10:06.0,Turnover by M. Chalmers (offensive foul),,76,83
346,4,9:56.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,76,83
347,4,9:52.0,,Offensive rebound by W. Matthews,76,83
348,4,9:49.0,,Y. Ferrell misses 3-pt jump shot from 24 ft,76,83
349,4,9:47.0,Defensive rebound by J. Ennis,,76,83
350,4,9:36.0,M. Conley makes 2-pt jump shot from 13 ft,,78,83
351,4,9:10.0,,J. Barea misses 2-pt layup from 2 ft,78,83
352,4,9:08.0,Defensive rebound by T. Evans,,78,83
353,4,9:05.0,Shooting foul by Y. Ferrell (drawn by T. Evans),,78,83
354,4,9:05.0,T. Evans makes free throw 1 of 2,,79,83
355,4,9:05.0,,D. Smith enters the game for J. Barea,79,83
356,4,9:05.0,,N. Noel enters the game for D. Powell,79,83
357,4,9:05.0,T. Evans makes free throw 2 of 2,,80,83
358,4,8:41.0,,D. Smith makes 2-pt jump shot from 21 ft,80,85
359,4,8:25.0,Personal foul by Y. Ferrell (drawn by M. Conley),,80,85
360,4,8:11.0,Turnover by Team (shot clock),,80,85
361,4,7:48.0,,N. Noel makes 2-pt dunk at rim (assist by W. Matthews),80,87
362,4,7:44.0,Memphis full timeout,,80,87
363,4,7:44.0,,H. Barnes enters the game for D. Nowitzki,80,87
364,4,7:44.0,M. Gasol enters the game for M. Conley,,80,87
365,4,7:44.0,D. Brooks enters the game for B. Wright,,80,87
366,4,7:26.0,M. Gasol misses 2-pt jump shot from 14 ft,,80,87
367,4,7:23.0,,Defensive rebound by N. Noel,80,87
368,4,7:14.0,,N. Noel makes 2-pt layup from 1 ft (assist by D. Smith),80,89
369,4,6:47.0,M. Chalmers misses 2-pt jump shot from 7 ft (block by Y. Ferrell),,80,89
370,4,6:43.0,,Defensive rebound by Y. Ferrell,80,89
371,4,6:38.0,,W. Matthews makes 3-pt jump shot from 22 ft (assist by D. Smith),80,92
372,4,6:21.0,Personal block foul by N. Noel (drawn by J. Ennis),,80,92
373,4,6:21.0,,D. Powell enters the game for N. Noel,80,92
374,4,6:10.0,J. Ennis misses 3-pt jump shot from 25 ft,,80,92
375,4,6:08.0,Offensive rebound by Team,,80,92
376,4,6:01.0,Shooting block foul by D. Powell (drawn by J. Ennis),,80,92
377,4,6:01.0,J. Ennis makes free throw 1 of 2,,81,92
378,4,6:01.0,,J. Barea enters the game for Y. Ferrell,81,92
379,4,6:01.0,A. Harrison enters the game for T. Evans,,81,92
380,4,6:01.0,J. Ennis makes free throw 2 of 2,,82,92
381,4,5:41.0,,W. Matthews misses 2-pt jump shot from 17 ft,82,92
382,4,5:38.0,Defensive rebound by M. Gasol,,82,92
383,4,5:26.0,M. Chalmers makes 3-pt jump shot from 26 ft (assist by M. Gasol),,85,92
384,4,5:07.0,,H. Barnes makes 3-pt jump shot from 24 ft (assist by J. Barea),85,95
385,4,4:47.0,Turnover by M. Chalmers (bad pass; steal by D. Powell),,85,95
386,4,4:31.0,,D. Smith makes 3-pt jump shot from 24 ft (assist by J. Barea),85,98
387,4,4:30.0,Memphis full timeout,,85,98
388,4,4:12.0,M. Chalmers misses 3-pt jump shot from 23 ft,,85,98
389,4,4:11.0,Offensive rebound by Team,,85,98
390,4,4:11.0,Personal foul by H. Barnes (drawn by M. Gasol),,85,98
