,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,GOLDEN STATE_ACTION,SACRAMENTO_SCORE,GOLDEN STATE_SCORE
23,1,7:10.0,J. Jackson makes 2-pt layup from 1 ft (assist by W. Cauley-Stein),,9,15
24,1,6:49.0,,Shooting foul by J. Jackson (drawn by A. Iguodala),9,15
25,1,6:49.0,,Golden State full timeout,9,15
26,1,6:49.0,,A. Iguodala makes free throw 1 of 2,9,16
27,1,6:49.0,,A. Iguodala misses free throw 2 of 2,9,16
28,1,6:47.0,Defensive rebound by J. Jackson,,9,16
29,1,6:34.0,Z. Randolph misses 3-pt jump shot from 25 ft,,9,16
30,1,6:29.0,,Defensive rebound by D. Green,9,16
31,1,6:17.0,,Personal foul by B. Bogdanović (drawn by N. Young),9,16
32,1,6:04.0,,N. Young makes 3-pt jump shot from 28 ft (assist by A. Iguodala),9,19
33,1,5:56.0,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by D. Fox),,12,19
34,1,5:38.0,,Z. Pachulia misses 2-pt layup from 2 ft,12,19
35,1,5:33.0,Defensive rebound by Z. Randolph,,12,19
36,1,5:30.0,Turnover by D. Fox (lost ball; steal by Q. Cook),,12,19
37,1,5:19.0,,Z. Pachulia misses 2-pt jump shot from 7 ft,12,19
38,1,5:15.0,Defensive rebound by J. Jackson,,12,19
39,1,5:12.0,Turnover by B. Bogdanović (bad pass; steal by D. Green),,12,19
40,1,5:06.0,,Q. Cook makes 2-pt layup from 2 ft (assist by D. Green),12,21
41,1,4:56.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by W. Cauley-Stein),,15,21
42,1,4:43.0,,Personal foul by B. Bogdanović (drawn by A. Iguodala),15,21
43,1,4:43.0,,J. McGee enters the game for D. Green,15,21
44,1,4:43.0,,K. Looney enters the game for Z. Pachulia,15,21
45,1,4:43.0,S. Labissière enters the game for W. Cauley-Stein,,15,21
46,1,4:37.0,,N. Young misses 3-pt jump shot from 24 ft,15,21
47,1,4:34.0,Defensive rebound by B. Bogdanović,,15,21
48,1,4:29.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,15,21
49,1,4:28.0,Offensive rebound by Team,,15,21
50,1,4:28.0,,Loose ball foul by J. McGee (drawn by S. Labissière),15,21
51,1,4:15.0,S. Labissière makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),,18,21
52,1,3:51.0,,A. Iguodala makes 2-pt dunk from 2 ft (assist by K. Looney),18,23
53,1,3:24.0,B. Bogdanović misses 2-pt layup from 2 ft (block by J. McGee),,18,23
54,1,3:21.0,,Defensive rebound by Q. Cook,18,23
55,1,3:18.0,,N. Young misses 2-pt layup from 1 ft,18,23
56,1,3:16.0,,Offensive rebound by N. Young,18,23
57,1,3:13.0,,Q. Cook makes 3-pt jump shot from 23 ft (assist by N. Young),18,26
58,1,3:02.0,Sacramento full timeout,,18,26
59,1,3:02.0,,O. Casspi enters the game for N. Young,18,26
60,1,3:02.0,,S. Livingston enters the game for A. Iguodala,18,26
61,1,3:02.0,K. Koufos enters the game for B. Bogdanović,,18,26
62,1,3:02.0,G. Temple enters the game for J. Jackson,,18,26
63,1,3:02.0,B. Hield enters the game for Z. Randolph,,18,26
64,1,2:50.0,S. Labissière misses 2-pt hook shot from 6 ft,,18,26
65,1,2:47.0,,Defensive rebound by J. McGee,18,26
66,1,2:27.0,,S. Livingston misses 2-pt jump shot from 13 ft,18,26
67,1,2:23.0,Defensive rebound by B. Hield,,18,26
68,1,2:20.0,B. Hield makes 2-pt layup at rim,,20,26
69,1,1:56.0,,K. Looney makes 2-pt jump shot from 10 ft (assist by O. Casspi),20,28
70,1,1:41.0,Turnover by D. Fox (bad pass; steal by Q. Cook),,20,28
71,1,1:36.0,,S. Livingston makes 2-pt jump shot from 10 ft,20,30
72,1,1:18.0,B. Hield makes 3-pt jump shot from 25 ft (assist by S. Labissière),,23,30
73,1,1:00.0,,Q. Cook makes 3-pt jump shot from 27 ft,23,33
74,1,0:51.0,S. Labissière misses 2-pt jump shot from 7 ft,,23,33
75,1,0:46.0,Offensive rebound by S. Labissière,,23,33
76,1,0:46.0,S. Labissière misses 2-pt dunk at rim,,23,33
77,1,0:46.0,Offensive rebound by K. Koufos,,23,33
78,1,0:45.0,K. Koufos misses 2-pt layup at rim,,23,33
79,1,0:44.0,,Defensive rebound by K. Looney,23,33
80,1,0:43.0,,Personal foul by K. Koufos (drawn by O. Casspi),23,33
81,1,0:43.0,,D. Green enters the game for Q. Cook,23,33
82,1,0:43.0,F. Mason enters the game for D. Fox,,23,33
83,1,0:33.0,,O. Casspi misses 2-pt jump shot from 10 ft,23,33
84,1,0:28.0,Defensive rebound by S. Labissière,,23,33
85,1,0:11.0,G. Temple makes 3-pt jump shot from 25 ft (assist by F. Mason),,26,33
86,1,0:05.0,,D. Green makes 3-pt jump shot from 26 ft,26,36
87,1,0:00.0,B. Hield makes 3-pt jump shot from 25 ft (assist by S. Labissière),,29,36
88,2,11:42.0,,D. West misses 2-pt jump shot from 13 ft,29,36
89,2,11:41.0,,Offensive rebound by Team,29,36
90,2,11:35.0,,D. Green misses 3-pt jump shot from 25 ft,29,36
91,2,11:27.0,,Offensive rebound by O. Casspi,29,36
92,2,11:27.0,,O. Casspi makes 2-pt layup at rim,29,38
93,2,11:06.0,G. Temple misses 3-pt jump shot from 25 ft,,29,38
94,2,10:59.0,Offensive rebound by F. Mason,,29,38
95,2,10:58.0,F. Mason makes 2-pt jump shot from 15 ft,,31,38
96,2,10:41.0,,O. Casspi makes 2-pt layup from 2 ft (assist by J. Bell),31,40
97,2,10:23.0,G. Temple misses 3-pt jump shot from 25 ft,,31,40
98,2,10:18.0,Offensive rebound by S. Labissière,,31,40
99,2,10:16.0,B. Hield makes 3-pt jump shot from 22 ft (assist by S. Labissière),,34,40
100,2,10:10.0,,S. Livingston makes 2-pt jump shot from 14 ft,34,42
101,2,9:56.0,S. Labissière misses 2-pt jump shot from 17 ft,,34,42
102,2,9:53.0,Offensive rebound by K. Koufos,,34,42
103,2,9:51.0,F. Mason makes 2-pt layup from 1 ft (assist by B. Hield),,36,42
104,2,9:38.0,,Shooting foul by K. Koufos (drawn by D. West),36,42
105,2,9:38.0,Technical foul by K. Koufos,,36,42
106,2,9:38.0,,S. Livingston makes technical free throw,36,43
107,2,9:38.0,,D. West makes free throw 1 of 2,36,45
108,2,9:38.0,,D. West makes free throw 2 of 2,36,45
109,2,9:22.0,Shooting foul by J. Bell (drawn by K. Koufos),,36,45
110,2,9:22.0,K. Koufos misses free throw 1 of 2,,36,45
111,2,9:22.0,Offensive rebound by Team,,36,45
112,2,9:22.0,K. Koufos makes free throw 2 of 2,,37,45
113,2,9:04.0,,O. Casspi makes 2-pt hook shot from 6 ft (assist by J. Bell),37,47
114,2,9:00.0,Personal foul by S. Livingston (drawn by F. Mason),,37,47
115,2,9:00.0,,Golden State full timeout,37,47
116,2,9:00.0,,N. Young enters the game for O. Casspi,37,47
117,2,8:39.0,Shooting foul by S. Livingston (drawn by S. Labissière),,37,47
118,2,8:39.0,S. Labissière makes free throw 1 of 2,,38,47
119,2,8:39.0,S. Labissière makes free throw 2 of 2,,39,47
120,2,8:25.0,,Shooting foul by F. Mason (drawn by N. Young),39,47
121,2,8:25.0,,N. Young makes free throw 1 of 2,39,48
122,2,8:25.0,,N. Young makes free throw 2 of 2,39,49
123,2,8:08.0,Turnover by B. Hield (bad pass; steal by D. Green),,39,49
124,2,7:54.0,,Shooting foul by G. Temple (drawn by D. West),39,49
125,2,7:54.0,,D. West misses free throw 1 of 2,39,49
126,2,7:54.0,,Offensive rebound by Team,39,49
127,2,7:54.0,,Q. Cook enters the game for D. Green,39,49
128,2,7:54.0,,D. West makes free throw 2 of 2,39,50
129,2,7:36.0,K. Koufos misses 2-pt hook shot from 10 ft,,39,50
130,2,7:32.0,,Defensive rebound by J. Bell,39,50
131,2,7:22.0,,Turnover by J. Bell (bad pass; steal by K. Koufos),39,50
132,2,7:18.0,F. Mason makes 2-pt layup from 1 ft (assist by B. Hield),,41,50
133,2,7:02.0,,Turnover by D. West (bad pass),41,50
134,2,6:43.0,K. Koufos makes 2-pt hook shot from 1 ft (assist by B. Hield),,43,50
135,2,6:26.0,,S. Livingston misses 2-pt jump shot from 12 ft (block by S. Labissière),43,50
136,2,6:21.0,Defensive rebound by K. Koufos,,43,50
137,2,6:17.0,Personal foul by J. Bell (drawn by S. Labissière),,43,50
138,2,6:17.0,,A. Iguodala enters the game for S. Livingston,43,50
139,2,6:17.0,W. Cauley-Stein enters the game for S. Labissière,,43,50
140,2,6:05.0,B. Hield makes 3-pt jump shot from 25 ft (assist by F. Mason),,46,50
141,2,5:51.0,,Turnover by J. Bell (lost ball; steal by F. Mason),46,50
142,2,5:49.0,F. Mason makes 2-pt layup from 1 ft,,48,50
143,2,5:49.0,Shooting foul by Q. Cook (drawn by F. Mason),,48,50
144,2,5:49.0,,D. Green enters the game for J. Bell,48,50
145,2,5:49.0,F. Mason makes free throw 1 of 1,,49,50
146,2,5:33.0,,Turnover by D. Green (bad pass; steal by K. Koufos),49,50
147,2,5:27.0,Personal foul by N. Young (drawn by K. Koufos),,49,50
148,2,5:27.0,K. Koufos misses free throw 1 of 2,,49,50
149,2,5:27.0,Offensive rebound by Team,,49,50
150,2,5:27.0,,Z. Pachulia enters the game for D. West,49,50
151,2,5:27.0,K. Koufos misses free throw 2 of 2,,49,50
152,2,5:27.0,,Defensive rebound by D. Green,49,50
153,2,5:03.0,,Turnover by Team (shot clock),49,50
154,2,4:49.0,B. Hield misses 3-pt jump shot from 26 ft,,49,50
155,2,4:46.0,,Defensive rebound by D. Green,49,50
156,2,4:39.0,,N. Young misses 2-pt jump shot from 15 ft,49,50
157,2,4:37.0,Defensive rebound by Team,,49,50
158,2,4:37.0,Sacramento full timeout,,49,50
159,2,4:25.0,Shooting foul by N. Young (drawn by G. Temple),,49,50
160,2,4:25.0,G. Temple makes free throw 1 of 2,,50,50
161,2,4:25.0,G. Temple makes free throw 2 of 2,,51,50
162,2,4:07.0,,Z. Pachulia misses 2-pt jump shot from 10 ft,51,50
163,2,4:04.0,Defensive rebound by B. Hield,,51,50
164,2,3:49.0,Personal foul by A. Iguodala (drawn by W. Cauley-Stein),,51,50
165,2,3:49.0,W. Cauley-Stein makes free throw 1 of 2,,52,50
166,2,3:49.0,W. Cauley-Stein misses free throw 2 of 2,,52,50
167,2,3:45.0,Offensive rebound by K. Koufos,,52,50
168,2,3:41.0,F. Mason misses 2-pt jump shot from 16 ft,,52,50
169,2,3:36.0,,Defensive rebound by A. Iguodala,52,50
170,2,3:30.0,,A. Iguodala makes 2-pt jump shot from 4 ft (assist by D. Green),52,52
171,2,3:11.0,F. Mason misses 2-pt jump shot from 11 ft,,52,52
172,2,3:09.0,,Defensive rebound by D. Green,52,52
173,2,3:04.0,,D. Green misses 3-pt jump shot from 28 ft,52,52
174,2,3:01.0,,Offensive rebound by Team,52,52
175,2,2:56.0,,Q. Cook makes 3-pt jump shot from 25 ft,52,55
176,2,2:55.0,Sacramento full timeout,,52,55
177,2,2:55.0,,K. Looney enters the game for Z. Pachulia,52,55
178,2,2:31.0,Turnover by K. Koufos (turnover; steal by K. Looney),,52,55
179,2,2:30.0,,Q. Cook makes 2-pt layup from 1 ft,52,57
180,2,2:30.0,Violation by F. Mason (def goaltending),,52,57
181,2,2:10.0,B. Hield misses 3-pt jump shot from 25 ft,,52,57
182,2,2:07.0,,Defensive rebound by D. Green,52,57
183,2,2:01.0,,Turnover by A. Iguodala (bad pass),52,57
184,2,1:40.0,W. Cauley-Stein makes 2-pt jump shot from 11 ft (assist by G. Temple),,54,57
185,2,1:19.0,,A. Iguodala makes 2-pt jump shot from 19 ft (assist by D. Green),54,59
186,2,1:19.0,,Shooting foul by K. Koufos (drawn by A. Iguodala),54,59
187,2,1:19.0,,A. Iguodala misses free throw 1 of 1,54,59
188,2,1:17.0,Defensive rebound by K. Koufos,,54,59
189,2,1:00.0,K. Koufos misses 2-pt layup from 2 ft,,54,59
190,2,0:56.0,,Defensive rebound by N. Young,54,59
191,2,0:41.0,,A. Iguodala misses 2-pt jump shot from 15 ft,54,59
192,2,0:36.0,Defensive rebound by K. Koufos,,54,59
193,2,0:25.0,G. Temple makes 3-pt jump shot from 22 ft (assist by B. Hield),,57,59
194,2,0:04.0,,N. Young misses 3-pt jump shot from 24 ft,57,59
195,2,0:02.0,Defensive rebound by B. Hield,,57,59
196,3,11:44.0,,Q. Cook misses 3-pt jump shot from 26 ft,57,59
197,3,11:41.0,Defensive rebound by B. Bogdanović,,57,59
198,3,11:21.0,W. Cauley-Stein misses 2-pt jump shot from 8 ft,,57,59
199,3,11:20.0,Offensive rebound by Team,,57,59
200,3,11:20.0,Personal foul by A. Iguodala (drawn by Z. Randolph),,57,59
201,3,11:10.0,B. Bogdanović misses 2-pt jump shot from 9 ft,,57,59
202,3,11:06.0,,Defensive rebound by Z. Pachulia,57,59
203,3,10:56.0,,D. Green misses 3-pt jump shot from 27 ft,57,59
204,3,10:49.0,Defensive rebound by W. Cauley-Stein,,57,59
205,3,10:37.0,Turnover by Z. Randolph (step out of bounds),,57,59
206,3,10:24.0,,D. Green misses 2-pt jump shot from 17 ft,57,59
207,3,10:23.0,,Offensive rebound by Team,57,59
208,3,10:23.0,Loose ball foul by J. Jackson (drawn by A. Iguodala),,57,59
209,3,10:16.0,,N. Young misses 2-pt jump shot from 10 ft,57,59
210,3,10:13.0,Defensive rebound by J. Jackson,,57,59
211,3,10:09.0,D. Fox misses 2-pt layup from 2 ft,,57,59
212,3,10:03.0,Offensive rebound by W. Cauley-Stein,,57,59
213,3,10:03.0,W. Cauley-Stein misses 2-pt layup at rim,,57,59
214,3,10:02.0,,Defensive rebound by A. Iguodala,57,59
215,3,10:00.0,,A. Iguodala misses 2-pt layup from 3 ft,57,59
216,3,9:55.0,Defensive rebound by W. Cauley-Stein,,57,59
217,3,9:49.0,Z. Randolph misses 2-pt jump shot from 20 ft,,57,59
218,3,9:45.0,,Defensive rebound by Z. Pachulia,57,59
219,3,9:32.0,,Z. Pachulia misses 2-pt jump shot from 14 ft,57,59
220,3,9:28.0,Defensive rebound by J. Jackson,,57,59
221,3,9:27.0,Personal foul by D. Green (drawn by D. Fox),,57,59
222,3,9:14.0,D. Fox misses 2-pt jump shot from 9 ft,,57,59
223,3,9:11.0,,Defensive rebound by D. Green,57,59
224,3,9:04.0,,A. Iguodala misses 2-pt hook shot from 4 ft,57,59
225,3,9:01.0,Defensive rebound by J. Jackson,,57,59
226,3,8:50.0,J. Jackson makes 2-pt layup from 1 ft (assist by Z. Randolph),,59,59
227,3,8:30.0,,N. Young misses 3-pt jump shot from 25 ft,59,59
228,3,8:26.0,Defensive rebound by W. Cauley-Stein,,59,59
229,3,8:08.0,Z. Randolph misses 2-pt jump shot from 17 ft,,59,59
230,3,8:06.0,,Defensive rebound by Team,59,59
231,3,7:46.0,Violation by Z. Randolph (kicked ball),,59,59
232,3,7:36.0,,D. Green makes 3-pt jump shot from 24 ft (assist by A. Iguodala),59,62
233,3,7:26.0,,Violation by D. Green (kicked ball),59,62
234,3,7:10.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,59,62
235,3,7:06.0,,Defensive rebound by Z. Pachulia,59,62
236,3,6:56.0,,A. Iguodala misses 2-pt jump shot from 11 ft,59,62
237,3,6:53.0,Defensive rebound by Z. Randolph,,59,62
238,3,6:44.0,J. Jackson misses 3-pt jump shot from 25 ft,,59,62
239,3,6:40.0,,Defensive rebound by D. Green,59,62
240,3,6:36.0,,Turnover by D. Green (bad pass; steal by W. Cauley-Stein),59,62
241,3,6:26.0,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by B. Bogdanović),,61,62
242,3,6:26.0,,Golden State full timeout,61,62
243,3,6:26.0,,K. Looney enters the game for D. Green,61,62
244,3,6:11.0,,K. Looney misses 2-pt hook shot from 2 ft,61,62
245,3,6:10.0,,Offensive rebound by Z. Pachulia,61,62
246,3,6:10.0,,Z. Pachulia misses 2-pt layup at rim (block by W. Cauley-Stein),61,62
247,3,6:07.0,,Offensive rebound by Z. Pachulia,61,62
248,3,6:07.0,,Shooting foul by W. Cauley-Stein (drawn by Z. Pachulia),61,62
249,3,6:07.0,,Z. Pachulia makes free throw 1 of 2,61,63
250,3,6:07.0,,Z. Pachulia makes free throw 2 of 2,61,64
251,3,5:51.0,B. Bogdanović misses 2-pt jump shot from 20 ft,,61,64
252,3,5:45.0,,Defensive rebound by A. Iguodala,61,64
253,3,5:45.0,,Shooting foul by B. Bogdanović (drawn by A. Iguodala),61,64
254,3,5:45.0,,A. Iguodala misses free throw 1 of 2,61,64
255,3,5:45.0,,Offensive rebound by Team,61,64
256,3,5:45.0,,A. Iguodala makes free throw 2 of 2,61,65
257,3,5:31.0,J. Jackson makes 2-pt layup at rim (assist by Z. Randolph),,63,65
258,3,5:12.0,,N. Young misses 3-pt jump shot from 25 ft,63,65
259,3,5:08.0,Defensive rebound by B. Bogdanović,,63,65
260,3,5:00.0,J. Jackson misses 3-pt jump shot from 25 ft,,63,65
261,3,4:56.0,Offensive rebound by W. Cauley-Stein,,63,65
262,3,4:54.0,W. Cauley-Stein makes 2-pt layup from 3 ft,,65,65
263,3,4:43.0,Violation by D. Fox (kicked ball),,65,65
264,3,4:43.0,,J. McGee enters the game for A. Iguodala,65,65
265,3,4:43.0,,S. Livingston enters the game for Z. Pachulia,65,65
266,3,4:37.0,,Q. Cook makes 2-pt jump shot from 9 ft,65,67
267,3,4:26.0,D. Fox misses 2-pt jump shot from 5 ft (block by K. Looney),,65,67
268,3,4:26.0,Offensive rebound by Team,,65,67
269,3,4:18.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,65,67
270,3,4:15.0,,Defensive rebound by J. McGee,65,67
271,3,4:08.0,,S. Livingston makes 2-pt jump shot from 10 ft,65,69
272,3,3:43.0,Z. Randolph misses 2-pt jump shot from 15 ft,,65,69
273,3,3:39.0,,Defensive rebound by Q. Cook,65,69
274,3,3:21.0,,Turnover by Q. Cook (bad pass; steal by B. Bogdanović),65,69
275,3,3:09.0,Z. Randolph misses 2-pt layup from 3 ft,,65,69
276,3,3:06.0,,Defensive rebound by K. Looney,65,69
277,3,3:04.0,,Personal foul by D. Fox (drawn by Q. Cook),65,69
278,3,3:04.0,S. Labissière enters the game for W. Cauley-Stein,,65,69
279,3,3:04.0,B. Hield enters the game for J. Jackson,,65,69
280,3,2:57.0,,N. Young makes 2-pt jump shot from 22 ft (assist by S. Livingston),65,71
281,3,2:57.0,Sacramento full timeout,,65,71
282,3,2:57.0,,D. Green enters the game for Q. Cook,65,71
283,3,2:33.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by Z. Randolph),,68,71
284,3,2:14.0,,N. Young misses 2-pt jump shot from 18 ft,68,71
285,3,2:08.0,,Offensive rebound by J. McGee,68,71
286,3,2:07.0,,N. Young makes 3-pt jump shot from 25 ft (assist by J. McGee),68,74
287,3,1:45.0,S. Labissière makes 2-pt jump shot from 13 ft,,70,74
288,3,1:36.0,,Turnover by D. Green (bad pass),70,74
289,3,1:36.0,K. Koufos enters the game for D. Fox,,70,74
290,3,1:36.0,F. Mason enters the game for Z. Randolph,,70,74
291,3,1:23.0,Turnover by B. Bogdanović (bad pass; steal by K. Looney),,70,74
292,3,1:21.0,,Shooting foul by S. Labissière (drawn by K. Looney),70,74
293,3,1:21.0,,K. Looney misses free throw 1 of 2,70,74
294,3,1:21.0,,Offensive rebound by Team,70,74
295,3,1:21.0,,K. Looney makes free throw 2 of 2,70,75
296,3,0:57.0,B. Hield makes 3-pt jump shot from 25 ft,,73,75
297,3,0:48.0,,S. Livingston misses 2-pt jump shot from 11 ft,73,75
298,3,0:43.0,Defensive rebound by B. Bogdanović,,73,75
299,3,0:43.0,Personal foul by D. Green (drawn by B. Bogdanović),,73,75
300,3,0:31.0,B. Hield misses 3-pt jump shot from 26 ft,,73,75
301,3,0:28.0,,Defensive rebound by D. Green,73,75
302,3,0:09.0,,S. Livingston misses 2-pt jump shot from 7 ft,73,75
303,3,0:07.0,Defensive rebound by S. Labissière,,73,75
304,3,0:01.0,B. Hield makes 2-pt jump shot from 18 ft (assist by B. Bogdanović),,75,75
305,4,11:47.0,S. Labissière misses 2-pt hook shot from 2 ft (block by D. Green),,75,75
306,4,11:43.0,,Defensive rebound by D. West,75,75
307,4,11:33.0,,Personal foul by B. Hield (drawn by D. Green),75,75
308,4,11:21.0,,D. Green makes 2-pt layup from 1 ft (assist by D. West),75,77
309,4,11:21.0,,Shooting foul by G. Temple (drawn by D. Green),75,77
310,4,11:21.0,,D. Green makes free throw 1 of 1,75,78
311,4,11:03.0,B. Hield misses 2-pt jump shot from 15 ft,,75,78
312,4,10:57.0,,Defensive rebound by Team,75,78
313,4,10:53.0,,Turnover by D. Green (bad pass; steal by F. Mason),75,78
314,4,10:39.0,S. Labissière misses 2-pt jump shot from 9 ft,,75,78
315,4,10:33.0,Offensive rebound by K. Koufos,,75,78
316,4,10:32.0,K. Koufos makes 2-pt hook shot from 9 ft,,77,78
317,4,10:13.0,,J. Bell misses 2-pt jump shot from 12 ft,77,78
318,4,10:09.0,Defensive rebound by F. Mason,,77,78
319,4,9:55.0,S. Labissière makes 3-pt jump shot from 26 ft (assist by B. Hield),,80,78
320,4,9:30.0,,D. Green misses 2-pt jump shot from 16 ft,80,78
321,4,9:26.0,Defensive rebound by K. Koufos,,80,78
322,4,9:19.0,Personal foul by Q. Cook (drawn by F. Mason),,80,78
323,4,9:11.0,Personal foul by D. West (drawn by F. Mason),,80,78
324,4,8:57.0,F. Mason misses 3-pt jump shot from 27 ft,,80,78
325,4,8:57.0,Offensive rebound by Team,,80,78
326,4,8:57.0,Turnover by Team (shot clock),,80,78
327,4,8:35.0,,D. Green misses 2-pt layup from 1 ft,80,78
328,4,8:30.0,,Offensive rebound by D. West,80,78
329,4,8:27.0,,D. West misses 2-pt hook shot from 4 ft,80,78
330,4,8:26.0,Defensive rebound by B. Hield,,80,78
331,4,8:26.0,,A. Iguodala enters the game for D. Green,80,78
332,4,8:20.0,S. Labissière misses 3-pt jump shot from 26 ft,,80,78
333,4,8:13.0,,Defensive rebound by Q. Cook,80,78
334,4,8:09.0,,Q. Cook makes 3-pt jump shot from 27 ft,80,81
335,4,7:54.0,Personal foul by S. Livingston (drawn by S. Labissière),,80,81
336,4,7:44.0,Turnover by B. Hield (bad pass; steal by Q. Cook),,80,81
337,4,7:32.0,,S. Livingston misses 2-pt jump shot from 11 ft,80,81
338,4,7:28.0,Defensive rebound by K. Koufos,,80,81
339,4,7:22.0,F. Mason misses 2-pt layup from 1 ft,,80,81
340,4,7:22.0,Offensive rebound by Team,,80,81
341,4,7:22.0,,Loose ball foul by D. West (drawn by S. Labissière),80,81
342,4,7:12.0,B. Hield misses 3-pt jump shot from 26 ft,,80,81
343,4,7:08.0,Offensive rebound by K. Koufos,,80,81
344,4,6:54.0,F. Mason misses 2-pt jump shot from 5 ft,,80,81
345,4,6:51.0,,Defensive rebound by Q. Cook,80,81
346,4,6:40.0,,Q. Cook misses 3-pt jump shot from 26 ft,80,81
347,4,6:36.0,Defensive rebound by B. Hield,,80,81
348,4,6:30.0,G. Temple misses 2-pt jump shot from 17 ft,,80,81
349,4,6:27.0,,Defensive rebound by J. Bell,80,81
350,4,6:23.0,,Golden State full timeout,80,81
351,4,6:23.0,,N. Young enters the game for J. Bell,80,81
352,4,6:23.0,,K. Looney enters the game for S. Livingston,80,81
353,4,6:18.0,,D. West misses 2-pt jump shot from 18 ft,80,81
354,4,6:12.0,Defensive rebound by K. Koufos,,80,81
355,4,6:02.0,B. Hield misses 3-pt jump shot from 27 ft (block by D. West),,80,81
356,4,5:57.0,,Defensive rebound by K. Looney,80,81
357,4,5:51.0,,K. Looney misses 2-pt layup from 4 ft,80,81
358,4,5:47.0,,Offensive rebound by D. West,80,81
359,4,5:46.0,,D. West makes 2-pt layup from 1 ft,80,83
360,4,5:28.0,S. Labissière makes 2-pt jump shot from 11 ft,,82,83
361,4,5:11.0,,D. West misses 2-pt hook shot from 8 ft,82,83
362,4,5:06.0,,Offensive rebound by K. Looney,82,83
363,4,5:06.0,,K. Looney makes 2-pt layup at rim,82,85
364,4,4:56.0,S. Labissière makes 3-pt jump shot from 26 ft (assist by F. Mason),,85,85
365,4,4:34.0,,A. Iguodala misses 3-pt jump shot from 26 ft,85,85
366,4,4:29.0,Defensive rebound by F. Mason,,85,85
367,4,4:09.0,Turnover by B. Hield (lost ball; steal by A. Iguodala),,85,85
368,4,4:06.0,,Q. Cook misses 2-pt layup from 2 ft (block by G. Temple),85,85
369,4,4:03.0,,Offensive rebound by A. Iguodala,85,85
370,4,3:45.0,,D. West misses 2-pt layup from 7 ft,85,85
371,4,3:43.0,Defensive rebound by K. Koufos,,85,85
372,4,3:43.0,Sacramento full timeout,,85,85
373,4,3:43.0,,D. Green enters the game for D. West,85,85
374,4,3:43.0,W. Cauley-Stein enters the game for F. Mason,,85,85
375,4,3:43.0,D. Fox enters the game for K. Koufos,,85,85
376,4,3:29.0,Turnover by S. Labissière (lost ball; steal by D. Green),,85,85
377,4,3:23.0,,N. Young makes 2-pt layup from 1 ft (assist by D. Green),85,87
378,4,3:23.0,,Shooting foul by S. Labissière (drawn by N. Young),85,87
379,4,3:23.0,B. Bogdanović enters the game for G. Temple,,85,87
380,4,3:23.0,,N. Young makes free throw 1 of 1,85,88
381,4,3:08.0,Personal foul by D. Green (drawn by B. Bogdanović),,85,88
382,4,3:08.0,B. Bogdanović makes free throw 1 of 2,,86,88
383,4,3:08.0,B. Bogdanović makes free throw 2 of 2,,87,88
384,4,2:54.0,,Q. Cook makes 2-pt layup from 1 ft (assist by D. Green),87,90
