,QUARTER,TIME_REMAINING,MIAMI_ACTION,ATLANTA_ACTION,MIAMI_SCORE,ATLANTA_SCORE
91,1,2:40.0,,Defensive rebound by T. Dorsey,19,26
92,1,2:22.0,,M. Muscala misses 3-pt jump shot from 23 ft,19,26
93,1,2:20.0,Defensive rebound by W. Ellington,,19,26
94,1,2:00.0,K. Olynyk misses 2-pt jump shot from 21 ft,,19,26
95,1,1:57.0,,Defensive rebound by M. Muscala,19,26
96,1,1:41.0,,T. Dorsey misses 2-pt layup from 13 ft (block by J. Richardson),19,26
97,1,1:39.0,Defensive rebound by Team,,19,26
98,1,1:32.0,J. Richardson makes 2-pt jump shot from 12 ft,,21,26
99,1,1:19.0,,Turnover by T. Dorsey (bad pass; steal by J. Richardson),21,26
100,1,1:17.0,Shooting foul by T. Dorsey (drawn by J. Winslow),,21,26
101,1,1:17.0,J. Winslow makes free throw 1 of 2,,22,26
102,1,1:17.0,J. Winslow makes free throw 2 of 2,,23,26
103,1,1:07.0,,Turnover by A. Cleveland (traveling),23,26
104,1,0:54.0,W. Ellington misses 3-pt jump shot from 24 ft,,23,26
105,1,0:54.0,,Defensive rebound by M. Plumlee,23,26
106,1,0:45.0,,M. Muscala misses 2-pt jump shot from 18 ft,23,26
107,1,0:40.0,Defensive rebound by B. Adebayo,,23,26
108,1,0:38.0,,Offensive charge foul by B. Adebayo (drawn by J. Magette),23,26
109,1,0:38.0,Turnover by B. Adebayo (offensive foul),,23,26
110,1,0:32.0,,M. Muscala misses 3-pt jump shot from 25 ft,23,26
111,1,0:32.0,Defensive rebound by Team,,23,26
112,1,0:08.0,K. Olynyk misses 2-pt jump shot from 10 ft,,23,26
113,1,0:03.0,Offensive rebound by B. Adebayo,,23,26
114,1,0:03.0,B. Adebayo misses 2-pt layup at rim,,23,26
115,1,0:03.0,,Defensive rebound by A. Cleveland,23,26
116,1,0:01.0,,A. Cleveland makes 3-pt jump shot from 25 ft,23,29
117,2,11:46.0,,Turnover by T. Prince (bad pass; steal by B. Adebayo),23,29
118,2,11:34.0,J. Richardson misses 2-pt jump shot from 18 ft,,23,29
119,2,11:31.0,,Defensive rebound by J. Magette,23,29
120,2,11:19.0,,D. Dedmon makes 2-pt jump shot from 17 ft (assist by J. Collins),23,31
121,2,11:00.0,K. Olynyk makes 3-pt jump shot from 23 ft (assist by J. Winslow),,26,31
122,2,10:40.0,,D. Dedmon misses 3-pt jump shot from 22 ft,26,31
123,2,10:36.0,Defensive rebound by B. Adebayo,,26,31
124,2,10:28.0,Shooting foul by T. Prince (drawn by B. Adebayo),,26,31
125,2,10:28.0,B. Adebayo makes free throw 1 of 2,,27,31
126,2,10:28.0,B. Adebayo makes free throw 2 of 2,,28,31
127,2,10:15.0,,T. Prince makes 3-pt jump shot from 24 ft (assist by J. Collins),28,34
128,2,10:01.0,Turnover by K. Olynyk (lost ball; steal by J. Magette),,28,34
129,2,9:54.0,,D. Dedmon makes 2-pt dunk at rim (assist by J. Magette),28,36
130,2,9:32.0,B. Adebayo misses 2-pt layup from 3 ft (block by M. Muscala),,28,36
131,2,9:32.0,Offensive rebound by Team,,28,36
132,2,9:32.0,,I. Taylor enters the game for J. Magette,28,36
133,2,9:28.0,J. Winslow misses 3-pt jump shot from 24 ft,,28,36
134,2,9:26.0,Offensive rebound by K. Olynyk,,28,36
135,2,9:26.0,K. Olynyk misses 2-pt layup at rim,,28,36
136,2,9:26.0,Offensive rebound by K. Olynyk,,28,36
137,2,9:26.0,Turnover by Team (shot clock),,28,36
138,2,9:10.0,,Turnover by J. Collins (bad pass; steal by B. Adebayo),28,36
139,2,9:02.0,W. Ellington makes 3-pt jump shot from 22 ft (assist by K. Olynyk),,31,36
140,2,8:36.0,,I. Taylor misses 2-pt jump shot from 12 ft,31,36
141,2,8:34.0,Defensive rebound by B. Adebayo,,31,36
142,2,8:27.0,J. Winslow makes 2-pt layup from 1 ft (assist by K. Olynyk),,33,36
143,2,8:09.0,,T. Prince misses 3-pt jump shot from 24 ft,33,36
144,2,8:05.0,Defensive rebound by W. Ellington,,33,36
145,2,7:58.0,J. Winslow misses 2-pt layup from 1 ft,,33,36
146,2,7:54.0,,Defensive rebound by D. Dedmon,33,36
147,2,7:53.0,,Turnover by D. Dedmon (bad pass; steal by J. Richardson),33,36
148,2,7:44.0,J. Richardson misses 2-pt jump shot from 3 ft,,33,36
149,2,7:39.0,,Defensive rebound by D. Dedmon,33,36
150,2,7:36.0,,Atlanta full timeout,33,36
151,2,7:36.0,,T. Dorsey enters the game for M. Muscala,33,36
152,2,7:36.0,R. McGruder enters the game for J. Richardson,,33,36
153,2,7:25.0,,J. Collins misses 2-pt jump shot from 12 ft,33,36
154,2,7:22.0,Defensive rebound by R. McGruder,,33,36
155,2,7:11.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by J. Winslow),,36,36
156,2,6:54.0,,T. Prince misses 3-pt jump shot from 26 ft,36,36
157,2,6:51.0,Defensive rebound by K. Olynyk,,36,36
158,2,6:33.0,K. Olynyk makes 3-pt jump shot from 24 ft (assist by B. Adebayo),,39,36
159,2,6:22.0,,Turnover by J. Collins (out of bounds lost ball),39,36
160,2,6:22.0,,D. Lee enters the game for T. Prince,39,36
161,2,6:10.0,K. Olynyk makes 3-pt jump shot from 25 ft (assist by B. Adebayo),,42,36
162,2,5:53.0,,J. Collins misses 2-pt jump shot from 14 ft,42,36
163,2,5:51.0,Defensive rebound by R. McGruder,,42,36
164,2,5:46.0,J. Winslow misses 2-pt layup at rim,,42,36
165,2,5:43.0,,Defensive rebound by J. Collins,42,36
166,2,5:35.0,,D. Lee makes 2-pt jump shot from 22 ft,42,38
167,2,5:16.0,W. Ellington misses 3-pt jump shot from 25 ft,,42,38
168,2,5:12.0,,Defensive rebound by D. Dedmon,42,38
169,2,5:08.0,,I. Taylor misses 2-pt layup from 2 ft (block by B. Adebayo),42,38
170,2,5:06.0,Defensive rebound by K. Olynyk,,42,38
171,2,5:02.0,K. Olynyk makes 3-pt jump shot from 25 ft,,45,38
172,2,4:32.0,,J. Collins makes 2-pt dunk from 1 ft (assist by I. Taylor),45,40
173,2,4:25.0,Miami full timeout,,45,40
174,2,4:25.0,,J. Magette enters the game for D. Dedmon,45,40
175,2,4:25.0,,M. Plumlee enters the game for I. Taylor,45,40
176,2,4:25.0,J. Richardson enters the game for W. Ellington,,45,40
177,2,4:25.0,T. Johnson enters the game for B. Adebayo,,45,40
178,2,4:25.0,H. Whiteside enters the game for J. Winslow,,45,40
179,2,4:15.0,K. Olynyk makes 3-pt jump shot from 28 ft (assist by T. Johnson),,48,40
180,2,3:56.0,,Shooting foul by R. McGruder (drawn by T. Dorsey),48,40
181,2,3:56.0,,T. Dorsey makes free throw 1 of 2,48,41
182,2,3:56.0,D. Jones enters the game for R. McGruder,,48,41
183,2,3:56.0,,T. Dorsey makes free throw 2 of 2,48,42
184,2,3:46.0,K. Olynyk misses 3-pt jump shot from 25 ft,,48,42
185,2,3:38.0,,Defensive rebound by D. Lee,48,42
186,2,3:36.0,,D. Lee misses 2-pt jump shot from 16 ft (block by J. Richardson),48,42
187,2,3:32.0,Defensive rebound by K. Olynyk,,48,42
188,2,3:32.0,,Offensive charge foul by D. Jones (drawn by J. Magette),48,42
189,2,3:32.0,Turnover by D. Jones (offensive foul),,48,42
190,2,3:32.0,,M. Muscala enters the game for J. Collins,48,42
191,2,3:17.0,,D. Lee misses 2-pt layup from 1 ft (block by H. Whiteside),48,42
192,2,3:16.0,,Offensive rebound by Team,48,42
193,2,3:14.0,,M. Muscala misses 2-pt jump shot from 14 ft,48,42
194,2,3:10.0,Defensive rebound by D. Jones,,48,42
195,2,3:04.0,Personal foul by D. Lee (drawn by J. Richardson),,48,42
196,2,3:04.0,,A. Cleveland enters the game for T. Dorsey,48,42
197,2,2:56.0,T. Johnson misses 2-pt jump shot from 10 ft,,48,42
198,2,2:51.0,,Defensive rebound by M. Plumlee,48,42
199,2,2:42.0,,M. Muscala misses 3-pt jump shot from 23 ft,48,42
200,2,2:37.0,,Offensive rebound by M. Plumlee,48,42
201,2,2:36.0,,J. Magette makes 3-pt jump shot from 28 ft (assist by D. Lee),48,45
202,2,2:19.0,Personal foul by J. Magette (drawn by T. Johnson),,48,45
203,2,2:19.0,,T. Dorsey enters the game for D. Lee,48,45
204,2,2:14.0,T. Johnson misses 2-pt jump shot from 12 ft,,48,45
205,2,2:11.0,Offensive rebound by H. Whiteside,,48,45
206,2,2:09.0,H. Whiteside makes 2-pt layup at rim,,50,45
207,2,1:55.0,,T. Dorsey misses 3-pt jump shot from 24 ft,50,45
208,2,1:53.0,Defensive rebound by H. Whiteside,,50,45
209,2,1:43.0,H. Whiteside misses 2-pt jump shot from 11 ft (block by M. Plumlee),,50,45
210,2,1:40.0,,Defensive rebound by M. Plumlee,50,45
211,2,1:22.0,,M. Plumlee misses 2-pt layup from 3 ft,50,45
212,2,1:18.0,Defensive rebound by K. Olynyk,,50,45
213,2,1:09.0,L. Babbitt enters the game for K. Olynyk,,50,45
214,2,1:01.0,L. Babbitt misses 3-pt jump shot from 24 ft,,50,45
215,2,0:58.0,,Defensive rebound by A. Cleveland,50,45
216,2,0:47.0,,A. Cleveland misses 2-pt jump shot from 19 ft,50,45
217,2,0:43.0,Defensive rebound by H. Whiteside,,50,45
218,2,0:28.0,J. Richardson makes 2-pt layup at rim,,52,45
219,2,0:28.0,Shooting foul by A. Cleveland (drawn by J. Richardson),,52,45
220,2,0:28.0,J. Winslow enters the game for L. Babbitt,,52,45
221,2,0:28.0,J. Richardson makes free throw 1 of 1,,53,45
222,2,0:05.0,,J. Magette makes 2-pt jump shot from 21 ft,53,47
223,2,0:00.0,T. Johnson misses 2-pt layup from 4 ft (block by J. Magette),,53,47
224,2,0:00.0,,Defensive rebound by Team,53,47
225,3,11:43.0,,Shooting foul by H. Whiteside (drawn by J. Collins),53,47
226,3,11:43.0,,J. Collins misses free throw 1 of 2,53,47
227,3,11:43.0,,Offensive rebound by Team,53,47
228,3,11:43.0,,J. Collins misses free throw 2 of 2,53,47
229,3,11:40.0,Defensive rebound by H. Whiteside,,53,47
230,3,11:21.0,R. McGruder makes 3-pt jump shot from 24 ft (assist by H. Whiteside),,56,47
231,3,11:04.0,,D. Lee makes 2-pt layup from 1 ft (assist by J. Collins),56,49
232,3,10:51.0,L. Babbitt makes 3-pt jump shot from 25 ft (assist by J. Richardson),,59,49
233,3,10:36.0,,I. Taylor misses 2-pt jump shot from 6 ft,59,49
234,3,10:32.0,Defensive rebound by J. Richardson,,59,49
235,3,10:21.0,T. Johnson misses 2-pt jump shot from 10 ft,,59,49
236,3,10:20.0,Offensive rebound by Team,,59,49
237,3,10:14.0,H. Whiteside misses 2-pt layup from 4 ft (block by J. Collins),,59,49
238,3,10:09.0,,Defensive rebound by J. Collins,59,49
239,3,10:06.0,,I. Taylor makes 2-pt layup from 2 ft (assist by T. Prince),59,51
240,3,9:45.0,J. Richardson misses 2-pt jump shot from 13 ft,,59,51
241,3,9:42.0,,Defensive rebound by D. Dedmon,59,51
242,3,9:37.0,,D. Lee misses 3-pt jump shot from 25 ft,59,51
243,3,9:34.0,Defensive rebound by H. Whiteside,,59,51
244,3,9:20.0,R. McGruder makes 2-pt jump shot from 11 ft,,61,51
245,3,9:05.0,,T. Prince makes 2-pt jump shot from 16 ft,61,53
246,3,8:45.0,L. Babbitt misses 3-pt jump shot from 28 ft,,61,53
247,3,8:42.0,,Defensive rebound by I. Taylor,61,53
248,3,8:39.0,,I. Taylor misses 2-pt layup from 1 ft (block by T. Johnson),61,53
249,3,8:35.0,Defensive rebound by H. Whiteside,,61,53
250,3,8:28.0,J. Richardson makes 3-pt jump shot from 24 ft (assist by L. Babbitt),,64,53
251,3,8:00.0,,T. Prince makes 3-pt jump shot from 26 ft (assist by D. Dedmon),64,56
252,3,7:49.0,Personal foul by D. Dedmon (drawn by H. Whiteside),,64,56
253,3,7:30.0,J. Richardson misses 2-pt jump shot from 22 ft,,64,56
254,3,7:27.0,,Defensive rebound by J. Collins,64,56
255,3,7:21.0,,J. Collins makes 2-pt layup at rim (assist by I. Taylor),64,58
256,3,7:08.0,Personal foul by T. Prince (drawn by L. Babbitt),,64,58
257,3,7:05.0,Offensive foul by T. Johnson (drawn by I. Taylor),,64,58
258,3,7:05.0,Turnover by T. Johnson (offensive foul),,64,58
259,3,6:46.0,,T. Prince misses 2-pt jump shot from 20 ft,64,58
260,3,6:43.0,Defensive rebound by H. Whiteside,,64,58
261,3,6:40.0,Turnover by T. Johnson (lost ball; steal by T. Prince),,64,58
262,3,6:33.0,,D. Lee makes 2-pt layup from 4 ft (assist by T. Prince),64,60
263,3,6:33.0,Miami full timeout,,64,60
264,3,6:23.0,J. Winslow enters the game for J. Richardson,,64,60
265,3,6:10.0,R. McGruder makes 3-pt jump shot from 26 ft,,67,60
266,3,5:57.0,,D. Dedmon makes 2-pt layup from 2 ft (assist by T. Prince),67,62
267,3,5:33.0,L. Babbitt misses 3-pt jump shot from 25 ft,,67,62
268,3,5:31.0,Offensive rebound by T. Johnson,,67,62
269,3,5:29.0,J. Winslow misses 3-pt jump shot from 24 ft,,67,62
270,3,5:26.0,Offensive rebound by H. Whiteside,,67,62
271,3,5:22.0,J. Winslow makes 3-pt jump shot from 24 ft (assist by R. McGruder),,70,62
272,3,5:07.0,,T. Prince misses 2-pt layup from 5 ft (block by H. Whiteside),70,62
273,3,5:04.0,Defensive rebound by H. Whiteside,,70,62
274,3,5:02.0,R. McGruder misses 3-pt jump shot from 25 ft,,70,62
275,3,4:58.0,,Defensive rebound by D. Dedmon,70,62
276,3,4:50.0,,T. Prince makes 2-pt jump shot from 12 ft,70,64
277,3,4:33.0,Personal foul by I. Taylor (drawn by T. Johnson),,70,64
278,3,4:33.0,,T. Dorsey enters the game for D. Lee,70,64
279,3,4:33.0,,J. Magette enters the game for J. Collins,70,64
280,3,4:33.0,,M. Muscala enters the game for I. Taylor,70,64
281,3,4:26.0,J. Winslow makes 2-pt jump shot from 9 ft,,72,64
282,3,4:19.0,,T. Prince misses 2-pt layup from 1 ft,72,64
283,3,4:15.0,Defensive rebound by H. Whiteside,,72,64
284,3,4:04.0,L. Babbitt misses 3-pt jump shot from 22 ft,,72,64
285,3,4:02.0,,Defensive rebound by T. Dorsey,72,64
286,3,3:56.0,,Offensive foul by D. Dedmon (drawn by R. McGruder),72,64
287,3,3:56.0,,Turnover by D. Dedmon (offensive foul),72,64
288,3,3:56.0,K. Olynyk enters the game for H. Whiteside,,72,64
289,3,3:56.0,B. Adebayo enters the game for L. Babbitt,,72,64
290,3,3:46.0,J. Winslow misses 3-pt jump shot from 22 ft,,72,64
291,3,3:43.0,,Defensive rebound by T. Prince,72,64
292,3,3:36.0,,D. Dedmon misses 2-pt jump shot from 18 ft,72,64
293,3,3:33.0,Defensive rebound by J. Winslow,,72,64
294,3,3:28.0,R. McGruder makes 3-pt jump shot from 23 ft (assist by J. Winslow),,75,64
295,3,3:27.0,,Atlanta full timeout,75,64
296,3,3:27.0,,A. Cleveland enters the game for D. Dedmon,75,64
297,3,3:15.0,,T. Prince misses 3-pt jump shot from 25 ft,75,64
298,3,3:12.0,Defensive rebound by B. Adebayo,,75,64
299,3,2:53.0,B. Adebayo misses 2-pt layup from 2 ft (block by M. Muscala),,75,64
300,3,2:53.0,Offensive rebound by Team,,75,64
301,3,2:51.0,K. Olynyk makes 2-pt layup from 1 ft (assist by J. Winslow),,77,64
302,3,2:31.0,,T. Dorsey misses 3-pt jump shot from 26 ft,77,64
303,3,2:28.0,Defensive rebound by B. Adebayo,,77,64
304,3,2:26.0,J. Winslow makes 2-pt jump shot from 9 ft,,79,64
305,3,2:26.0,Shooting foul by A. Cleveland (drawn by J. Winslow),,79,64
306,3,2:26.0,,J. Collins enters the game for T. Prince,79,64
307,3,2:26.0,W. Ellington enters the game for T. Johnson,,79,64
308,3,2:26.0,J. Winslow makes free throw 1 of 1,,80,64
309,3,2:02.0,,J. Magette misses 2-pt jump shot from 19 ft,80,64
310,3,2:02.0,,Offensive rebound by Team,80,64
311,3,2:02.0,,Turnover by Team (shot clock),80,64
312,3,1:57.0,K. Olynyk makes 2-pt layup at rim (assist by J. Winslow),,82,64
313,3,1:43.0,,M. Muscala misses 3-pt jump shot from 24 ft,82,64
314,3,1:40.0,Defensive rebound by B. Adebayo,,82,64
315,3,1:35.0,K. Olynyk misses 3-pt jump shot from 25 ft,,82,64
316,3,1:31.0,,Defensive rebound by T. Dorsey,82,64
317,3,1:26.0,,Personal foul by W. Ellington (drawn by J. Collins),82,64
318,3,1:16.0,,Turnover by A. Cleveland (bad pass; steal by B. Adebayo),82,64
319,3,1:08.0,B. Adebayo misses 2-pt layup from 5 ft (block by A. Cleveland),,82,64
320,3,1:04.0,Offensive rebound by B. Adebayo,,82,64
321,3,1:03.0,B. Adebayo misses 2-pt layup from 3 ft,,82,64
322,3,1:01.0,,Defensive rebound by T. Dorsey,82,64
323,3,0:49.0,,Shooting foul by K. Olynyk (drawn by A. Cleveland),82,64
324,3,0:49.0,,A. Cleveland makes free throw 1 of 2,82,65
325,3,0:49.0,,A. Cleveland makes free throw 2 of 2,82,66
326,3,0:33.0,J. Winslow makes 2-pt layup from 1 ft,,84,66
327,3,0:26.0,,T. Dorsey makes 2-pt jump shot from 14 ft (assist by J. Collins),84,68
328,3,0:02.0,W. Ellington misses 3-pt jump shot from 23 ft,,84,68
329,3,0:02.0,,Defensive rebound by J. Collins,84,68
330,4,11:43.0,B. Adebayo makes 2-pt jump shot from 12 ft (assist by K. Olynyk),,86,68
331,4,11:22.0,,J. Collins misses 2-pt jump shot from 16 ft,86,68
332,4,11:18.0,Defensive rebound by J. Richardson,,86,68
333,4,11:06.0,J. Richardson makes 2-pt jump shot from 20 ft,,88,68
334,4,10:51.0,,J. Magette misses 2-pt jump shot from 20 ft,88,68
335,4,10:48.0,Defensive rebound by K. Olynyk,,88,68
336,4,10:41.0,W. Ellington makes 3-pt jump shot from 24 ft (assist by K. Olynyk),,91,68
337,4,10:26.0,,M. Muscala misses 3-pt jump shot from 22 ft,91,68
338,4,10:24.0,Defensive rebound by K. Olynyk,,91,68
339,4,10:14.0,Turnover by B. Adebayo (bad pass; steal by T. Dorsey),,91,68
340,4,10:09.0,,T. Dorsey misses 2-pt jump shot from 18 ft,91,68
341,4,10:05.0,,Offensive rebound by J. Collins,91,68
342,4,10:00.0,,J. Collins makes 3-pt jump shot from 24 ft (assist by M. Muscala),91,71
343,4,9:45.0,J. Winslow misses 2-pt jump shot from 22 ft,,91,71
344,4,9:41.0,,Defensive rebound by M. Muscala,91,71
345,4,9:37.0,,A. White enters the game for J. Magette,91,71
346,4,9:37.0,,D. Lee enters the game for J. Collins,91,71
347,4,9:37.0,,T. Cavanaugh enters the game for M. Muscala,91,71
348,4,9:33.0,,T. Dorsey misses 2-pt jump shot from 10 ft (block by J. Richardson),91,71
349,4,9:31.0,Defensive rebound by J. Richardson,,91,71
350,4,9:28.0,W. Ellington misses 3-pt jump shot from 24 ft,,91,71
351,4,9:24.0,,Defensive rebound by M. Plumlee,91,71
352,4,9:09.0,,T. Dorsey misses 2-pt jump shot from 18 ft (block by W. Ellington),91,71
353,4,9:06.0,Defensive rebound by B. Adebayo,,91,71
354,4,9:00.0,J. Winslow misses 2-pt layup from 1 ft,,91,71
355,4,8:57.0,Offensive rebound by Team,,91,71
356,4,8:47.0,J. Richardson makes 3-pt jump shot from 24 ft (assist by K. Olynyk),,94,71
357,4,8:29.0,,A. White misses 3-pt jump shot from 23 ft,94,71
358,4,8:26.0,Defensive rebound by B. Adebayo,,94,71
359,4,8:18.0,J. Winslow makes 2-pt jump shot from 1 ft,,96,71
360,4,8:01.0,,A. White misses 3-pt jump shot from 22 ft,96,71
361,4,7:56.0,,Offensive rebound by D. Lee,96,71
362,4,7:56.0,,Turnover by D. Lee (bad pass; steal by J. Richardson),96,71
363,4,7:52.0,W. Ellington makes 2-pt layup from 1 ft (assist by J. Richardson),,98,71
364,4,7:52.0,,Atlanta full timeout,98,71
365,4,7:52.0,,A. Cleveland enters the game for T. Dorsey,98,71
366,4,7:52.0,D. Jones enters the game for J. Richardson,,98,71
367,4,7:35.0,,Shooting foul by K. Olynyk (drawn by M. Plumlee),98,71
368,4,7:35.0,,M. Plumlee misses free throw 1 of 2,98,71
369,4,7:35.0,,Offensive rebound by Team,98,71
370,4,7:35.0,L. Babbitt enters the game for K. Olynyk,,98,71
371,4,7:35.0,,M. Plumlee misses free throw 2 of 2,98,71
372,4,7:33.0,Defensive rebound by L. Babbitt,,98,71
373,4,7:14.0,Turnover by B. Adebayo (bad pass),,98,71
374,4,7:14.0,J. Mickey enters the game for B. Adebayo,,98,71
375,4,6:56.0,,T. Cavanaugh makes 3-pt jump shot from 24 ft (assist by A. White),98,74
376,4,6:37.0,D. Jones misses 2-pt jump shot from 13 ft,,98,74
377,4,6:33.0,,Defensive rebound by M. Plumlee,98,74
378,4,6:28.0,,D. Lee misses 2-pt layup from 1 ft,98,74
379,4,6:24.0,Defensive rebound by W. Ellington,,98,74
