,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PHOENIX_ACTION,MEMPHIS_SCORE,PHOENIX_SCORE
397,4,4:11.0,,T. Warren makes 2-pt jump shot from 20 ft (assist by G. Monroe),93,94
398,4,3:45.0,T. Evans makes 2-pt layup at rim,,95,94
399,4,3:25.0,,T. Ulis misses 2-pt jump shot from 18 ft (block by B. Wright),95,94
400,4,3:22.0,Defensive rebound by K. Simmons,,95,94
401,4,3:15.0,T. Evans misses 3-pt jump shot from 26 ft,,95,94
402,4,3:12.0,,Defensive rebound by G. Monroe,95,94
403,4,2:54.0,,M. Chriss misses 3-pt jump shot from 25 ft,95,94
404,4,2:51.0,,Offensive rebound by J. Jackson,95,94
405,4,2:48.0,,T. Ulis misses 3-pt jump shot from 24 ft,95,94
406,4,2:44.0,Defensive rebound by B. Wright,,95,94
407,4,2:43.0,Memphis full timeout,,95,94
408,4,2:43.0,,I. Canaan enters the game for M. Chriss,95,94
409,4,2:43.0,,D. Bender enters the game for T. Ulis,95,94
410,4,2:43.0,A. Harrison enters the game for K. Simmons,,95,94
411,4,2:25.0,M. Gasol misses 2-pt hook shot from 3 ft,,95,94
412,4,2:23.0,Offensive rebound by A. Harrison,,95,94
413,4,2:15.0,T. Evans misses 2-pt layup from 1 ft,,95,94
414,4,2:13.0,Offensive rebound by M. Gasol,,95,94
415,4,2:13.0,M. Gasol misses 2-pt layup from 1 ft,,95,94
416,4,2:13.0,Offensive rebound by M. Gasol,,95,94
417,4,2:13.0,M. Gasol misses 2-pt layup from 1 ft,,95,94
418,4,2:11.0,,Defensive rebound by T. Warren,95,94
419,4,1:54.0,,Turnover by T. Warren (out of bounds lost ball),95,94
420,4,1:29.0,T. Evans misses 2-pt jump shot from 3 ft,,95,94
421,4,1:26.0,Offensive rebound by T. Evans,,95,94
422,4,1:12.0,Personal foul by J. Jackson (drawn by M. Gasol),,95,94
423,4,1:05.0,T. Evans misses 2-pt layup from 1 ft,,95,94
424,4,1:03.0,,Defensive rebound by J. Jackson,95,94
425,4,0:47.0,,I. Canaan misses 2-pt layup from 1 ft,95,94
426,4,0:46.0,Defensive rebound by T. Evans,,95,94
427,4,0:41.0,B. Wright misses 2-pt layup from 1 ft,,95,94
428,4,0:40.0,,Defensive rebound by J. Jackson,95,94
429,4,0:36.0,,Phoenix full timeout,95,94
430,4,0:36.0,,T. Daniels enters the game for J. Jackson,95,94
431,4,0:23.0,,D. Bender misses 3-pt jump shot from 25 ft,95,94
432,4,0:19.0,,Offensive rebound by G. Monroe,95,94
433,4,0:17.0,,T. Daniels makes 3-pt jump shot from 24 ft (assist by G. Monroe),95,97
434,4,0:17.0,Memphis full timeout,,95,97
435,4,0:17.0,,J. Jackson enters the game for T. Daniels,95,97
436,4,0:17.0,J. Green enters the game for B. Wright,,95,97
437,4,0:13.0,T. Evans misses 2-pt layup from 2 ft,,95,97
438,4,0:11.0,Offensive rebound by J. Green,,95,97
439,4,0:08.0,J. Green misses 2-pt layup from 1 ft (block by T. Warren),,95,97
440,4,0:08.0,,Defensive rebound by I. Canaan,95,97
441,4,0:08.0,,Personal take foul by T. Evans (drawn by I. Canaan),95,97
442,4,0:08.0,,T. Daniels enters the game for J. Jackson,95,97
443,4,0:08.0,B. Wright enters the game for D. Brooks,,95,97
444,4,0:05.0,,Turnover by D. Bender (bad pass; steal by T. Evans),95,97
445,4,0:01.0,T. Evans misses 3-pt jump shot from 25 ft,,95,97
446,4,0:01.0,Offensive rebound by Team,,95,97
