,QUARTER,TIME_REMAINING,HOUSTON_ACTION,DALLAS_ACTION,HOUSTON_SCORE,DALLAS_SCORE
86,1,2:33.0,,Y. Ferrell enters the game for D. Smith,21,10
87,1,2:16.0,G. Green misses 2-pt layup from 5 ft,,21,10
88,1,2:14.0,,Defensive rebound by Y. Ferrell,21,10
89,1,2:09.0,,H. Barnes misses 3-pt jump shot from 25 ft,21,10
90,1,2:09.0,Defensive rebound by T. Black,,21,10
91,1,1:58.0,Offensive foul by J. Johnson (drawn by J. Barea),,21,10
92,1,1:58.0,Turnover by J. Johnson (offensive foul),,21,10
93,1,1:40.0,,N. Noel makes 2-pt jump shot from 7 ft (assist by J. Barea),21,12
94,1,1:28.0,J. Johnson misses 3-pt jump shot from 25 ft,,21,12
95,1,1:28.0,,Defensive rebound by Y. Ferrell,21,12
96,1,1:18.0,,Turnover by J. Barea (bad pass),21,12
97,1,1:09.0,C. Paul misses 2-pt jump shot from 6 ft,,21,12
98,1,1:08.0,Offensive rebound by T. Black,,21,12
99,1,1:07.0,T. Black makes 2-pt dunk at rim,,23,12
100,1,0:56.0,,N. Noel makes 2-pt layup from 2 ft (assist by J. Barea),23,14
101,1,0:43.0,C. Paul makes 2-pt jump shot from 10 ft,,25,14
102,1,0:31.0,,D. McDermott misses 3-pt jump shot from 25 ft,25,14
103,1,0:31.0,Defensive rebound by T. Black,,25,14
104,1,0:07.0,C. Paul misses 2-pt jump shot from 18 ft,,25,14
105,1,0:04.0,,Defensive rebound by H. Barnes,25,14
106,1,0:02.0,,Personal take foul by C. Paul (drawn by J. Barea),25,14
107,1,0:00.0,,N. Noel misses 3-pt jump shot from 27 ft,25,14
108,1,0:00.0,,Offensive rebound by Team,25,14
109,2,11:43.0,,D. Nowitzki makes 2-pt jump shot from 15 ft (assist by J. Barea),25,16
110,2,11:26.0,Turnover by C. Paul (lost ball; steal by D. Powell),,25,16
111,2,11:18.0,,D. Powell makes 2-pt dunk from 1 ft (assist by D. Nowitzki),25,18
112,2,11:00.0,T. Black misses 2-pt layup from 3 ft (block by D. Nowitzki),,25,18
113,2,10:58.0,Offensive rebound by T. Black,,25,18
114,2,10:58.0,Turnover by L. Mbah a Moute (step out of bounds),,25,18
115,2,10:37.0,,Y. Ferrell misses 2-pt layup from 4 ft,25,18
116,2,10:35.0,Defensive rebound by L. Mbah a Moute,,25,18
117,2,10:25.0,C. Paul misses 3-pt jump shot from 26 ft,,25,18
118,2,10:24.0,Offensive rebound by T. Black,,25,18
119,2,10:24.0,,Loose ball foul by D. McDermott (drawn by T. Black),25,18
120,2,10:24.0,,K. Collinsworth enters the game for D. McDermott,25,18
121,2,10:24.0,C. Capela enters the game for T. Black,,25,18
122,2,10:12.0,J. Johnson makes 2-pt hook shot from 3 ft,,27,18
123,2,10:03.0,,D. Powell makes 2-pt dunk from 2 ft (assist by J. Barea),27,20
124,2,9:52.0,Personal foul by D. Powell (drawn by C. Capela),,27,20
125,2,9:47.0,Turnover by C. Capela (lost ball; steal by J. Barea),,27,20
126,2,9:39.0,,D. Powell makes 3-pt jump shot from 25 ft (assist by J. Barea),27,23
127,2,9:26.0,Turnover by C. Paul (bad pass),,27,23
128,2,9:18.0,,Y. Ferrell makes 2-pt layup from 3 ft (assist by J. Barea),27,25
129,2,9:04.0,Personal foul by K. Collinsworth (drawn by J. Johnson),,27,25
130,2,9:04.0,T. Ariza enters the game for J. Johnson,,27,25
131,2,9:04.0,E. Gordon enters the game for L. Mbah a Moute,,27,25
132,2,8:50.0,E. Gordon makes 3-pt jump shot from 28 ft (assist by C. Paul),,30,25
133,2,8:30.0,,Y. Ferrell misses 3-pt jump shot from 25 ft,30,25
134,2,8:28.0,Defensive rebound by C. Capela,,30,25
135,2,8:18.0,P. Tucker makes 3-pt jump shot from 24 ft (assist by C. Paul),,33,25
136,2,8:06.0,,J. Barea makes 2-pt jump shot from 10 ft,33,27
137,2,8:00.0,Offensive foul by E. Gordon (drawn by J. Barea),,33,27
138,2,8:00.0,Turnover by E. Gordon (offensive foul),,33,27
139,2,7:37.0,,J. Barea makes 2-pt hook shot from 4 ft,33,29
140,2,7:27.0,C. Capela makes 2-pt layup from 2 ft (assist by C. Paul),,35,29
141,2,7:03.0,,D. Nowitzki makes 2-pt jump shot from 12 ft (assist by Y. Ferrell),35,31
142,2,6:54.0,Personal foul by K. Collinsworth (drawn by C. Capela),,35,31
143,2,6:54.0,,Dallas full timeout,35,31
144,2,6:54.0,,D. McDermott enters the game for J. Barea,35,31
145,2,6:54.0,,H. Barnes enters the game for D. Powell,35,31
146,2,6:54.0,,D. Smith enters the game for Y. Ferrell,35,31
147,2,6:54.0,,N. Noel enters the game for D. Nowitzki,35,31
148,2,6:47.0,Personal foul by D. Smith (drawn by C. Paul),,35,31
149,2,6:47.0,C. Paul makes free throw 1 of 2,,36,31
150,2,6:47.0,C. Paul makes free throw 2 of 2,,37,31
151,2,6:36.0,,Personal foul by P. Tucker (drawn by H. Barnes),37,31
152,2,6:36.0,L. Mbah a Moute enters the game for C. Paul,,37,31
153,2,6:24.0,,K. Collinsworth makes 3-pt jump shot from 25 ft (assist by H. Barnes),37,34
154,2,6:11.0,E. Gordon misses 2-pt jump shot from 18 ft,,37,34
155,2,6:08.0,,Defensive rebound by N. Noel,37,34
156,2,5:50.0,,H. Barnes misses 3-pt jump shot from 23 ft,37,34
157,2,5:47.0,Defensive rebound by C. Capela,,37,34
158,2,5:42.0,T. Ariza misses 3-pt jump shot from 25 ft,,37,34
159,2,5:40.0,,Defensive rebound by N. Noel,37,34
160,2,5:30.0,,Personal foul by T. Ariza (drawn by K. Collinsworth),37,34
161,2,5:15.0,,K. Collinsworth misses 2-pt layup from 5 ft,37,34
162,2,5:14.0,,Offensive rebound by K. Collinsworth,37,34
163,2,5:13.0,,K. Collinsworth misses 2-pt layup from 3 ft (block by T. Ariza),37,34
164,2,5:12.0,,Offensive rebound by K. Collinsworth,37,34
165,2,5:06.0,,Personal foul by E. Gordon (drawn by D. Smith),37,34
166,2,4:54.0,,D. McDermott makes 2-pt layup from 1 ft (assist by N. Noel),37,36
167,2,4:36.0,Turnover by E. Gordon (lost ball; steal by D. Smith),,37,36
168,2,4:31.0,,D. Smith makes 2-pt layup from 3 ft (assist by K. Collinsworth),37,38
169,2,4:26.0,Turnover by P. Tucker (bad pass; steal by K. Collinsworth),,37,38
170,2,4:22.0,,D. Smith misses 3-pt jump shot from 25 ft,37,38
171,2,4:20.0,Defensive rebound by P. Tucker,,37,38
172,2,4:14.0,Turnover by T. Ariza (lost ball; steal by N. Noel),,37,38
173,2,4:11.0,,N. Noel makes 2-pt dunk from 2 ft (assist by K. Collinsworth),37,40
174,2,4:11.0,Houston full timeout,,37,40
175,2,4:11.0,C. Paul enters the game for P. Tucker,,37,40
176,2,3:53.0,E. Gordon makes 2-pt layup from 2 ft (assist by C. Paul),,39,40
177,2,3:53.0,Shooting foul by K. Collinsworth (drawn by E. Gordon),,39,40
178,2,3:53.0,E. Gordon makes free throw 1 of 1,,40,40
179,2,3:34.0,,N. Noel makes 2-pt dunk from 2 ft (assist by H. Barnes),40,42
180,2,3:16.0,C. Capela misses 2-pt hook shot from 5 ft,,40,42
181,2,3:14.0,,Defensive rebound by D. McDermott,40,42
182,2,3:04.0,,H. Barnes makes 2-pt jump shot from 1 ft (assist by D. Smith),40,44
183,2,2:57.0,T. Ariza misses 2-pt layup from 3 ft (block by K. Collinsworth),,40,44
184,2,2:53.0,,Defensive rebound by N. Noel,40,44
185,2,2:45.0,,D. McDermott misses 3-pt jump shot from 22 ft,40,44
186,2,2:43.0,,Offensive rebound by K. Collinsworth,40,44
187,2,2:41.0,,Shooting foul by C. Capela (drawn by D. McDermott),40,44
188,2,2:41.0,,D. McDermott makes free throw 1 of 2,40,45
189,2,2:41.0,,Y. Ferrell enters the game for K. Collinsworth,40,45
190,2,2:41.0,P. Tucker enters the game for C. Capela,,40,45
191,2,2:41.0,,D. McDermott makes free throw 2 of 2,40,46
192,2,2:17.0,C. Paul misses 2-pt jump shot from 5 ft,,40,46
193,2,2:15.0,,Defensive rebound by D. McDermott,40,46
194,2,1:59.0,,Turnover by D. McDermott (bad pass; steal by P. Tucker),40,46
195,2,1:59.0,,Loose ball foul by D. McDermott (drawn by P. Tucker),40,46
196,2,1:59.0,P. Tucker makes free throw 1 of 2,,41,46
197,2,1:59.0,,M. Kleber enters the game for N. Noel,41,46
198,2,1:59.0,,K. Collinsworth enters the game for D. McDermott,41,46
199,2,1:59.0,P. Tucker makes free throw 2 of 2,,42,46
200,2,1:50.0,,D. Smith misses 3-pt jump shot from 25 ft,42,46
201,2,1:48.0,Defensive rebound by E. Gordon,,42,46
202,2,1:40.0,C. Paul makes 2-pt jump shot from 13 ft,,44,46
203,2,1:25.0,,H. Barnes misses 2-pt layup from 5 ft,44,46
204,2,1:23.0,Defensive rebound by P. Tucker,,44,46
205,2,1:04.0,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by E. Gordon),,46,46
206,2,0:46.0,,D. Smith misses 2-pt layup from 4 ft,46,46
207,2,0:45.0,Defensive rebound by E. Gordon,,46,46
208,2,0:31.0,C. Paul misses 2-pt jump shot from 18 ft,,46,46
209,2,0:27.0,,Defensive rebound by H. Barnes,46,46
210,2,0:10.0,,H. Barnes misses 2-pt layup from 3 ft,46,46
211,2,0:09.0,,Offensive rebound by Team,46,46
212,2,0:08.0,Loose ball foul by C. Paul (drawn by H. Barnes),,46,46
213,2,0:08.0,,H. Barnes misses free throw 1 of 2,46,46
214,2,0:08.0,,Offensive rebound by Team,46,46
215,2,0:08.0,,H. Barnes makes free throw 2 of 2,46,47
216,2,0:01.0,C. Paul makes 2-pt jump shot from 5 ft,,48,47
217,2,0:00.0,,M. Kleber misses 3-pt jump shot from 46 ft,48,47
218,2,0:00.0,,Offensive rebound by Team,48,47
219,3,11:52.0,,Personal foul by T. Ariza (drawn by H. Barnes),48,47
220,3,11:36.0,,Y. Ferrell misses 2-pt jump shot from 22 ft,48,47
221,3,11:34.0,Defensive rebound by P. Tucker,,48,47
222,3,11:21.0,C. Capela makes 2-pt layup from 1 ft (assist by C. Paul),,50,47
223,3,10:59.0,,D. Smith misses 2-pt layup from 2 ft,50,47
224,3,10:57.0,,Offensive rebound by D. Powell,50,47
225,3,10:57.0,,D. Powell makes 2-pt layup from 2 ft,50,49
226,3,10:49.0,E. Gordon makes 3-pt jump shot from 25 ft (assist by C. Paul),,53,49
227,3,10:34.0,,D. Nowitzki makes 3-pt jump shot from 26 ft (assist by D. Smith),53,52
228,3,10:23.0,C. Paul makes 3-pt jump shot from 26 ft,,56,52
229,3,10:04.0,,D. Powell makes 2-pt layup from 2 ft (assist by H. Barnes),56,54
230,3,9:45.0,E. Gordon misses 2-pt jump shot from 21 ft,,56,54
231,3,9:43.0,,Defensive rebound by D. Nowitzki,56,54
232,3,9:39.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,56,54
233,3,9:35.0,Defensive rebound by C. Paul,,56,54
234,3,9:31.0,E. Gordon makes 3-pt jump shot from 23 ft (assist by C. Paul),,59,54
235,3,9:10.0,,Shooting foul by T. Ariza (drawn by H. Barnes),59,54
236,3,9:10.0,,H. Barnes misses free throw 1 of 2,59,54
237,3,9:10.0,,Offensive rebound by Team,59,54
238,3,9:10.0,,H. Barnes makes free throw 2 of 2,59,55
239,3,9:01.0,E. Gordon makes 3-pt jump shot from 23 ft (assist by C. Paul),,62,55
240,3,8:35.0,,D. Nowitzki makes 2-pt jump shot from 13 ft (assist by D. Smith),62,57
241,3,8:19.0,P. Tucker makes 3-pt jump shot from 23 ft (assist by C. Paul),,65,57
242,3,8:09.0,,Personal foul by E. Gordon (drawn by Y. Ferrell),65,57
243,3,7:54.0,,D. Powell misses 2-pt dunk from 2 ft,65,57
244,3,7:51.0,Defensive rebound by T. Ariza,,65,57
245,3,7:47.0,C. Paul makes 3-pt jump shot from 24 ft,,68,57
246,3,7:46.0,,Dallas full timeout,68,57
247,3,7:46.0,,D. McDermott enters the game for D. Powell,68,57
248,3,7:46.0,,N. Noel enters the game for D. Nowitzki,68,57
249,3,7:33.0,,Turnover by D. McDermott (traveling),68,57
250,3,7:23.0,Personal block foul by Y. Ferrell (drawn by E. Gordon),,68,57
251,3,7:14.0,P. Tucker misses 2-pt jump shot from 20 ft,,68,57
252,3,7:12.0,,Defensive rebound by H. Barnes,68,57
253,3,7:10.0,,Personal foul by E. Gordon (drawn by D. Smith),68,57
254,3,7:10.0,L. Mbah a Moute enters the game for C. Paul,,68,57
255,3,7:10.0,J. Johnson enters the game for P. Tucker,,68,57
256,3,7:03.0,,D. McDermott misses 2-pt jump shot from 16 ft,68,57
257,3,7:01.0,Defensive rebound by T. Ariza,,68,57
258,3,6:53.0,L. Mbah a Moute misses 3-pt jump shot from 23 ft,,68,57
259,3,6:50.0,,Defensive rebound by Y. Ferrell,68,57
260,3,6:40.0,,H. Barnes misses 2-pt jump shot from 4 ft,68,57
261,3,6:40.0,,Offensive rebound by N. Noel,68,57
262,3,6:32.0,,H. Barnes misses 2-pt layup from 4 ft,68,57
263,3,6:30.0,Defensive rebound by J. Johnson,,68,57
264,3,6:22.0,J. Johnson makes 2-pt layup from 5 ft,,70,57
265,3,6:08.0,,D. Smith misses 2-pt layup from 2 ft,70,57
266,3,6:08.0,Defensive rebound by J. Johnson,,70,57
267,3,5:58.0,J. Johnson misses 2-pt layup from 4 ft,,70,57
268,3,5:56.0,,Defensive rebound by N. Noel,70,57
269,3,5:49.0,,Y. Ferrell misses 3-pt jump shot from 26 ft,70,57
270,3,5:46.0,Defensive rebound by C. Capela,,70,57
271,3,5:41.0,T. Ariza misses 3-pt jump shot from 24 ft,,70,57
272,3,5:38.0,,Defensive rebound by Y. Ferrell,70,57
273,3,5:29.0,,N. Noel makes 2-pt dunk from 1 ft (assist by Y. Ferrell),70,59
274,3,5:13.0,E. Gordon misses 3-pt jump shot from 28 ft,,70,59
275,3,5:10.0,,Defensive rebound by Y. Ferrell,70,59
276,3,4:55.0,,H. Barnes misses 3-pt jump shot from 25 ft,70,59
277,3,4:53.0,Defensive rebound by C. Capela,,70,59
278,3,4:43.0,Offensive foul by T. Ariza (drawn by Y. Ferrell),,70,59
279,3,4:43.0,Turnover by T. Ariza (offensive foul),,70,59
280,3,4:43.0,,J. Barea enters the game for Y. Ferrell,70,59
281,3,4:43.0,G. Green enters the game for T. Ariza,,70,59
282,3,4:43.0,T. Black enters the game for C. Capela,,70,59
283,3,4:31.0,,Turnover by D. Smith (lost ball; steal by L. Mbah a Moute),70,59
284,3,4:13.0,G. Green misses 3-pt jump shot from 25 ft,,70,59
285,3,4:11.0,Offensive rebound by T. Black,,70,59
286,3,4:11.0,Shooting foul by N. Noel (drawn by T. Black),,70,59
287,3,4:11.0,T. Black misses free throw 1 of 2,,70,59
288,3,4:11.0,Offensive rebound by Team,,70,59
289,3,4:11.0,T. Black makes free throw 2 of 2,,71,59
290,3,3:50.0,,H. Barnes makes 2-pt jump shot from 21 ft (assist by J. Barea),71,61
291,3,3:34.0,E. Gordon makes 2-pt layup from 1 ft,,73,61
292,3,3:34.0,Shooting foul by D. Smith (drawn by E. Gordon),,73,61
293,3,3:34.0,,K. Collinsworth enters the game for D. Smith,73,61
294,3,3:34.0,E. Gordon makes free throw 1 of 1,,74,61
295,3,3:19.0,,N. Noel misses 2-pt jump shot from 14 ft,74,61
296,3,3:17.0,Defensive rebound by G. Green,,74,61
297,3,3:02.0,E. Gordon misses 3-pt jump shot from 28 ft,,74,61
298,3,3:00.0,,Defensive rebound by N. Noel,74,61
299,3,2:50.0,,Shooting block foul by T. Black (drawn by H. Barnes),74,61
300,3,2:50.0,Houston full timeout,,74,61
301,3,2:50.0,,D. Powell enters the game for N. Noel,74,61
302,3,2:50.0,C. Paul enters the game for E. Gordon,,74,61
303,3,2:50.0,,H. Barnes misses free throw 1 of 2,74,61
304,3,2:50.0,,Offensive rebound by Team,74,61
305,3,2:50.0,,H. Barnes makes free throw 2 of 2,74,62
306,3,2:33.0,L. Mbah a Moute misses 3-pt jump shot from 24 ft,,74,62
307,3,2:31.0,,Defensive rebound by K. Collinsworth,74,62
308,3,2:17.0,,H. Barnes misses 2-pt jump shot from 14 ft,74,62
309,3,2:15.0,Defensive rebound by G. Green,,74,62
310,3,2:07.0,Offensive foul by L. Mbah a Moute (drawn by J. Barea),,74,62
311,3,2:07.0,Turnover by L. Mbah a Moute (offensive foul),,74,62
312,3,2:07.0,,D. Nowitzki enters the game for H. Barnes,74,62
313,3,1:47.0,,D. McDermott misses 3-pt jump shot from 24 ft,74,62
314,3,1:44.0,,Offensive rebound by J. Barea,74,62
315,3,1:41.0,,D. Nowitzki misses 3-pt jump shot from 29 ft,74,62
316,3,1:38.0,Defensive rebound by L. Mbah a Moute,,74,62
317,3,1:33.0,C. Paul makes 3-pt jump shot from 26 ft (assist by L. Mbah a Moute),,77,62
318,3,1:13.0,,D. Nowitzki misses 2-pt jump shot from 18 ft,77,62
319,3,1:11.0,Defensive rebound by C. Paul,,77,62
320,3,0:58.0,C. Paul makes 3-pt jump shot from 24 ft,,80,62
321,3,0:46.0,,Personal block foul by C. Paul (drawn by D. Powell),80,62
322,3,0:46.0,,D. Powell misses free throw 1 of 2,80,62
323,3,0:46.0,,Offensive rebound by Team,80,62
324,3,0:46.0,,Y. Ferrell enters the game for D. McDermott,80,62
325,3,0:46.0,,D. Powell makes free throw 2 of 2,80,63
326,3,0:31.0,G. Green misses 3-pt jump shot from 24 ft,,80,63
327,3,0:28.0,,Defensive rebound by D. Powell,80,63
328,3,0:08.0,,J. Barea misses 3-pt jump shot from 26 ft,80,63
329,3,0:06.0,Defensive rebound by C. Paul,,80,63
330,3,0:06.0,Personal take foul by J. Barea (drawn by C. Paul),,80,63
331,3,0:02.0,C. Paul misses 3-pt jump shot from 25 ft,,80,63
332,3,0:02.0,,Defensive rebound by D. Powell,80,63
333,4,11:44.0,G. Green makes 3-pt jump shot from 26 ft (assist by J. Johnson),,83,63
334,4,11:25.0,,D. Powell makes 2-pt layup from 2 ft (assist by J. Barea),83,65
335,4,11:00.0,L. Mbah a Moute misses 3-pt jump shot from 25 ft,,83,65
336,4,11:00.0,,Defensive rebound by Team,83,65
337,4,10:42.0,,D. Powell makes 2-pt layup at rim (assist by J. Barea),83,67
338,4,10:27.0,J. Johnson makes 2-pt jump shot from 3 ft,,85,67
339,4,10:07.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,85,67
340,4,10:04.0,Defensive rebound by T. Black,,85,67
341,4,9:53.0,J. Johnson makes 2-pt jump shot from 3 ft,,87,67
342,4,9:53.0,,Dallas full timeout,87,67
343,4,9:53.0,T. Ariza enters the game for L. Mbah a Moute,,87,67
344,4,9:39.0,,Y. Ferrell misses 3-pt jump shot from 24 ft,87,67
345,4,9:37.0,Defensive rebound by Team,,87,67
346,4,9:18.0,G. Green makes 2-pt jump shot from 12 ft (assist by J. Johnson),,89,67
347,4,9:08.0,,J. Barea misses 3-pt jump shot from 25 ft,89,67
348,4,9:08.0,Defensive rebound by J. Johnson,,89,67
349,4,9:02.0,G. Green misses 3-pt jump shot from 25 ft,,89,67
350,4,8:59.0,,Defensive rebound by Y. Ferrell,89,67
351,4,8:47.0,,D. Nowitzki makes 2-pt jump shot from 16 ft (assist by J. Barea),89,69
352,4,8:23.0,G. Green makes 3-pt jump shot from 22 ft (assist by T. Ariza),,92,69
353,4,8:00.0,,D. Powell misses 2-pt layup from 5 ft,92,69
354,4,8:00.0,,Offensive rebound by D. Nowitzki,92,69
355,4,8:00.0,,Shooting foul by C. Paul (drawn by D. Nowitzki),92,69
356,4,8:00.0,,D. Nowitzki makes free throw 1 of 2,92,70
357,4,8:00.0,,J. Warney enters the game for D. Powell,92,70
358,4,8:00.0,,D. Nowitzki makes free throw 2 of 2,92,71
359,4,7:43.0,T. Ariza misses 3-pt jump shot from 22 ft,,92,71
360,4,7:40.0,,Defensive rebound by K. Collinsworth,92,71
361,4,7:35.0,,J. Barea misses 3-pt jump shot from 27 ft,92,71
362,4,7:30.0,,Offensive rebound by J. Warney,92,71
363,4,7:30.0,,J. Warney misses 2-pt layup from 2 ft (block by T. Black),92,71
364,4,7:27.0,Defensive rebound by C. Paul,,92,71
365,4,7:21.0,G. Green misses 3-pt jump shot from 22 ft,,92,71
366,4,7:20.0,Offensive rebound by Team,,92,71
367,4,7:20.0,,Loose ball foul by J. Warney (drawn by T. Black),92,71
368,4,7:12.0,C. Paul misses 2-pt jump shot from 11 ft,,92,71
369,4,7:10.0,,Defensive rebound by D. Nowitzki,92,71
370,4,7:02.0,,Shooting foul by J. Johnson (drawn by J. Warney),92,71
371,4,7:02.0,,J. Warney misses free throw 1 of 2,92,71
372,4,7:02.0,,Offensive rebound by Team,92,71
373,4,7:02.0,E. Gordon enters the game for C. Paul,,92,71
374,4,7:02.0,,J. Warney makes free throw 2 of 2,92,72
375,4,6:44.0,J. Johnson makes 2-pt jump shot from 18 ft,,94,72
376,4,6:27.0,,Turnover by Y. Ferrell (bad pass; steal by G. Green),94,72
377,4,6:22.0,T. Ariza misses 3-pt jump shot from 22 ft,,94,72
378,4,6:18.0,,Defensive rebound by K. Collinsworth,94,72
379,4,6:09.0,,Y. Ferrell misses 2-pt jump shot from 15 ft,94,72
380,4,6:07.0,Defensive rebound by E. Gordon,,94,72
381,4,5:57.0,T. Ariza misses 3-pt jump shot from 24 ft,,94,72
382,4,5:57.0,,Defensive rebound by D. Nowitzki,94,72
383,4,5:57.0,,Dallas full timeout,94,72
384,4,5:57.0,,D. McDermott enters the game for J. Barea,94,72
