,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MEMPHIS_ACTION,ORLANDO_SCORE,MEMPHIS_SCORE
70,1,2:34.0,Shooting foul by B. Wright (drawn by A. Gordon),,20,18
71,1,2:34.0,A. Gordon misses free throw 1 of 2,,20,18
72,1,2:34.0,Offensive rebound by Team,,20,18
73,1,2:34.0,S. Mack enters the game for N. Vučević,,20,18
74,1,2:34.0,B. Biyombo enters the game for D. Augustin,,20,18
75,1,2:34.0,A. Gordon makes free throw 2 of 2,,21,18
76,1,2:22.0,,J. Ennis misses 3-pt jump shot from 22 ft,21,18
77,1,2:20.0,Defensive rebound by A. Gordon,,21,18
78,1,2:15.0,J. Simmons makes 2-pt jump shot from 16 ft,,23,18
79,1,2:00.0,,D. Brooks misses 3-pt jump shot from 24 ft,23,18
80,1,1:56.0,Defensive rebound by J. Simmons,,23,18
81,1,1:48.0,A. Gordon misses 3-pt jump shot from 25 ft,,23,18
82,1,1:42.0,,Defensive rebound by B. Wright,23,18
83,1,1:37.0,,T. Evans makes 3-pt jump shot from 25 ft (assist by C. Parsons),23,21
84,1,1:28.0,Turnover by S. Mack (traveling),,23,21
85,1,1:28.0,J. Isaac enters the game for A. Gordon,,23,21
86,1,1:12.0,,D. Brooks makes 3-pt jump shot from 24 ft (assist by C. Parsons),23,24
87,1,0:59.0,Turnover by J. Simmons (step out of bounds),,23,24
88,1,0:52.0,,Personal foul by J. Simmons (drawn by T. Evans),23,24
89,1,0:43.0,,Turnover by T. Evans (bad pass; steal by J. Simmons),23,24
90,1,0:26.0,J. Simmons misses 2-pt layup from 7 ft,,23,24
91,1,0:25.0,Offensive rebound by J. Isaac,,23,24
92,1,0:25.0,Personal foul by D. Brooks (drawn by J. Isaac),,23,24
93,1,0:17.0,E. Fournier misses 3-pt jump shot from 25 ft,,23,24
94,1,0:13.0,,Defensive rebound by B. Wright,23,24
95,1,0:00.0,,T. Evans makes 2-pt jump shot from 6 ft,23,26
96,2,11:48.0,,T. Evans makes 2-pt layup from 2 ft,23,28
97,2,11:33.0,Turnover by J. Simmons (bad pass; steal by J. Ennis),,23,28
98,2,11:31.0,,Shooting foul by J. Isaac (drawn by J. Ennis),23,28
99,2,11:31.0,,J. Ennis makes free throw 1 of 2,23,29
100,2,11:31.0,,J. Ennis makes free throw 2 of 2,23,30
101,2,11:09.0,J. Isaac misses 2-pt jump shot from 23 ft,,23,30
102,2,11:06.0,,Defensive rebound by T. Evans,23,30
103,2,10:49.0,,C. Parsons misses 2-pt layup from 6 ft (block by J. Isaac),23,30
104,2,10:47.0,Defensive rebound by S. Mack,,23,30
105,2,10:47.0,Personal take foul by T. Evans (drawn by S. Mack),,23,30
106,2,10:33.0,J. Simmons misses 3-pt jump shot from 26 ft,,23,30
107,2,10:31.0,Offensive rebound by Team,,23,30
108,2,10:25.0,M. Hezonja misses 3-pt jump shot from 24 ft,,23,30
109,2,10:21.0,,Defensive rebound by C. Parsons,23,30
110,2,10:01.0,,D. Brooks misses 2-pt jump shot from 12 ft,23,30
111,2,9:58.0,Defensive rebound by J. Isaac,,23,30
112,2,9:45.0,Offensive foul by B. Biyombo (drawn by D. Brooks),,23,30
113,2,9:45.0,Turnover by B. Biyombo (offensive foul),,23,30
114,2,9:31.0,,J. Ennis makes 3-pt jump shot from 23 ft (assist by T. Evans),23,33
115,2,9:17.0,Shooting foul by C. Parsons (drawn by J. Simmons),,23,33
116,2,9:17.0,J. Simmons makes free throw 1 of 2,,24,33
117,2,9:17.0,J. Simmons makes free throw 2 of 2,,25,33
118,2,8:56.0,,T. Evans makes 3-pt jump shot from 24 ft,25,36
119,2,8:48.0,S. Mack makes 2-pt layup from 5 ft,,27,36
120,2,8:38.0,,Shooting foul by B. Biyombo (drawn by B. Wright),27,36
121,2,8:38.0,,B. Wright misses free throw 1 of 2,27,36
122,2,8:38.0,,Offensive rebound by Team,27,36
123,2,8:38.0,,J. Martin enters the game for T. Evans,27,36
124,2,8:38.0,,M. Chalmers enters the game for C. Parsons,27,36
125,2,8:38.0,,B. Wright makes free throw 2 of 2,27,37
126,2,8:30.0,Shooting foul by J. Ennis (drawn by S. Mack),,27,37
127,2,8:30.0,S. Mack makes free throw 1 of 2,,28,37
128,2,8:30.0,S. Mack makes free throw 2 of 2,,29,37
129,2,8:18.0,,M. Chalmers misses 2-pt jump shot from 11 ft,29,37
130,2,8:14.0,Defensive rebound by B. Biyombo,,29,37
131,2,8:04.0,Turnover by M. Hezonja (lost ball; steal by J. Ennis),,29,37
132,2,8:02.0,,Shooting foul by J. Isaac (drawn by J. Ennis),29,37
133,2,8:02.0,,J. Ennis makes free throw 1 of 2,29,38
134,2,8:02.0,,A. Harrison enters the game for D. Brooks,29,38
135,2,8:02.0,,J. Ennis makes free throw 2 of 2,29,39
136,2,7:53.0,J. Simmons misses 3-pt jump shot from 24 ft,,29,39
137,2,7:50.0,,Defensive rebound by J. Ennis,29,39
138,2,7:41.0,,J. Ennis misses 3-pt jump shot from 27 ft,29,39
139,2,7:39.0,Defensive rebound by Team,,29,39
140,2,7:23.0,Shooting foul by M. Chalmers (drawn by J. Isaac),,29,39
141,2,7:23.0,J. Isaac makes free throw 1 of 2,,30,39
142,2,7:23.0,,M. Gasol enters the game for B. Wright,30,39
143,2,7:23.0,J. Isaac makes free throw 2 of 2,,31,39
144,2,7:13.0,Offensive charge foul by M. Chalmers,,31,39
145,2,7:13.0,,Turnover by M. Chalmers (offensive foul),31,39
146,2,7:12.0,,Technical foul by M. Chalmers,31,39
147,2,7:12.0,J. Simmons makes technical free throw,,32,39
148,2,7:12.0,,T. Evans enters the game for M. Chalmers,32,39
149,2,6:53.0,Turnover by J. Isaac (bad pass; steal by J. Martin),,32,39
150,2,6:49.0,,J. Ennis makes 2-pt layup from 2 ft (assist by A. Harrison),32,41
151,2,6:48.0,Orlando full timeout,,32,41
152,2,6:48.0,T. Ross enters the game for S. Mack,,32,41
153,2,6:48.0,E. Fournier enters the game for M. Hezonja,,32,41
154,2,6:48.0,D. Augustin enters the game for J. Simmons,,32,41
155,2,6:32.0,T. Ross makes 3-pt jump shot from 24 ft (assist by D. Augustin),,35,41
156,2,6:14.0,,Personal foul by T. Ross (drawn by M. Gasol),35,41
157,2,6:14.0,J. Simmons enters the game for T. Ross,,35,41
158,2,6:14.0,,Personal foul by B. Biyombo (drawn by M. Gasol),35,41
159,2,6:14.0,,M. Gasol misses free throw 1 of 1,35,41
160,2,6:14.0,,Offensive rebound by Team,35,41
161,2,6:14.0,N. Vučević enters the game for B. Biyombo,,35,41
162,2,6:03.0,,A. Harrison misses 3-pt jump shot from 24 ft,35,41
163,2,6:00.0,,Offensive rebound by J. Martin,35,41
164,2,5:54.0,,T. Evans misses 2-pt jump shot from 4 ft (block by J. Isaac),35,41
165,2,5:50.0,Defensive rebound by D. Augustin,,35,41
166,2,5:47.0,,Offensive charge foul by D. Augustin,35,41
167,2,5:47.0,Turnover by D. Augustin (offensive foul),,35,41
168,2,5:47.0,Technical foul by D. Augustin,,35,41
169,2,5:47.0,,T. Evans makes technical free throw,35,42
170,2,5:47.0,,D. Brooks enters the game for J. Ennis,35,42
171,2,5:38.0,,M. Gasol makes 3-pt jump shot from 25 ft (assist by T. Evans),35,45
172,2,5:28.0,N. Vučević makes 3-pt jump shot from 25 ft (assist by D. Augustin),,38,45
173,2,5:08.0,,Shooting foul by J. Simmons (drawn by T. Evans),38,45
174,2,5:08.0,,T. Evans misses free throw 1 of 2,38,45
175,2,5:08.0,,Offensive rebound by Team,38,45
176,2,5:08.0,A. Gordon enters the game for J. Isaac,,38,45
177,2,5:08.0,,T. Evans makes free throw 2 of 2,38,46
178,2,4:55.0,N. Vučević misses 2-pt jump shot from 15 ft,,38,46
179,2,4:51.0,,Defensive rebound by J. Martin,38,46
180,2,4:42.0,,M. Gasol makes 2-pt jump shot from 14 ft (assist by J. Martin),38,48
181,2,4:18.0,E. Fournier makes 2-pt jump shot from 12 ft,,40,48
182,2,4:09.0,,A. Harrison makes 2-pt layup from 3 ft,40,50
183,2,3:53.0,A. Gordon misses 2-pt jump shot from 9 ft,,40,50
184,2,3:49.0,,Defensive rebound by M. Gasol,40,50
185,2,3:38.0,,T. Evans misses 2-pt layup from 4 ft,40,50
186,2,3:36.0,Defensive rebound by N. Vučević,,40,50
187,2,3:28.0,E. Fournier makes 3-pt jump shot from 24 ft (assist by D. Augustin),,43,50
188,2,3:01.0,,Turnover by T. Evans (bad pass; steal by D. Augustin),43,50
189,2,2:58.0,D. Augustin makes 2-pt layup from 2 ft,,45,50
190,2,2:38.0,,A. Harrison misses 3-pt jump shot from 23 ft,45,50
191,2,2:34.0,,Offensive rebound by A. Harrison,45,50
192,2,2:29.0,,A. Harrison misses 3-pt jump shot from 25 ft,45,50
193,2,2:24.0,,Offensive rebound by M. Gasol,45,50
194,2,2:22.0,,T. Evans misses 3-pt jump shot from 25 ft,45,50
195,2,2:20.0,Defensive rebound by J. Simmons,,45,50
196,2,2:20.0,Orlando full timeout,,45,50
197,2,2:20.0,,J. Ennis enters the game for J. Martin,45,50
198,2,2:20.0,S. Mack enters the game for D. Augustin,,45,50
199,2,2:08.0,E. Fournier makes 2-pt layup from 4 ft (assist by S. Mack),,47,50
200,2,1:43.0,,D. Brooks makes 2-pt layup from 4 ft,47,52
201,2,1:17.0,A. Gordon misses 2-pt layup from 5 ft,,47,52
202,2,1:10.0,Offensive rebound by J. Simmons,,47,52
203,2,1:10.0,J. Simmons makes 2-pt layup at rim,,49,52
204,2,1:00.0,,A. Harrison makes 2-pt layup from 4 ft,49,54
205,2,0:49.0,E. Fournier makes 2-pt layup from 3 ft (assist by S. Mack),,51,54
206,2,0:35.0,,Turnover by T. Evans (step out of bounds),51,54
207,2,0:35.0,,C. Parsons enters the game for J. Ennis,51,54
208,2,0:31.0,S. Mack misses 3-pt jump shot from 26 ft,,51,54
209,2,0:27.0,,Defensive rebound by M. Gasol,51,54
210,2,0:06.0,,Turnover by M. Gasol (bad pass; steal by A. Gordon),51,54
211,2,0:03.0,A. Gordon makes 2-pt layup from 3 ft,,53,54
212,2,0:03.0,Shooting foul by T. Evans (drawn by A. Gordon),,53,54
213,2,0:03.0,M. Hezonja enters the game for J. Simmons,,53,54
214,2,0:03.0,A. Gordon makes free throw 1 of 1,,54,54
215,2,0:00.0,,T. Evans misses 3-pt jump shot from 43 ft,54,54
216,2,0:00.0,,Offensive rebound by Team,54,54
217,3,11:43.0,,J. Martin misses 3-pt jump shot from 24 ft,54,54
218,3,11:40.0,Defensive rebound by S. Mack,,54,54
219,3,11:37.0,A. Gordon makes 2-pt dunk from 1 ft (assist by S. Mack),,56,54
220,3,11:20.0,,Turnover by A. Harrison (bad pass; steal by A. Gordon),56,54
221,3,11:13.0,N. Vučević makes 2-pt jump shot from 21 ft (assist by E. Fournier),,58,54
222,3,11:11.0,,Memphis full timeout,58,54
223,3,11:00.0,,Turnover by A. Harrison (traveling),58,54
224,3,10:50.0,Offensive foul by N. Vučević (drawn by M. Chalmers),,58,54
225,3,10:50.0,Turnover by N. Vučević (offensive foul),,58,54
226,3,10:41.0,,M. Chalmers makes 2-pt layup from 4 ft,58,56
227,3,10:14.0,A. Gordon makes 2-pt layup from 2 ft (assist by E. Fournier),,60,56
228,3,10:05.0,,Personal foul by S. Mack (drawn by M. Chalmers),60,56
229,3,9:50.0,,M. Gasol makes 2-pt jump shot from 11 ft (assist by J. Ennis),60,58
230,3,9:29.0,N. Vučević misses 2-pt jump shot from 7 ft,,60,58
231,3,9:29.0,,Defensive rebound by Team,60,58
232,3,9:29.0,Loose ball foul by N. Vučević (drawn by M. Gasol),,60,58
233,3,9:29.0,,D. Brooks enters the game for J. Martin,60,58
234,3,9:19.0,,M. Gasol makes 3-pt jump shot from 25 ft (assist by M. Chalmers),60,61
235,3,9:09.0,N. Vučević misses 3-pt jump shot from 24 ft,,60,61
236,3,9:05.0,,Defensive rebound by M. Gasol,60,61
237,3,8:51.0,,A. Harrison makes 2-pt layup from 3 ft,60,63
238,3,8:40.0,E. Fournier misses 2-pt layup from 4 ft (block by M. Chalmers),,60,63
239,3,8:38.0,Offensive rebound by E. Fournier,,60,63
240,3,8:37.0,E. Fournier misses 2-pt layup from 2 ft (block by M. Gasol),,60,63
241,3,8:34.0,,Defensive rebound by M. Gasol,60,63
242,3,8:32.0,,M. Gasol misses 3-pt jump shot from 28 ft,60,63
243,3,8:32.0,Defensive rebound by A. Gordon,,60,63
244,3,8:22.0,Turnover by A. Gordon (lost ball; steal by A. Harrison),,60,63
245,3,8:17.0,,M. Chalmers makes 2-pt layup from 3 ft (assist by A. Harrison),60,65
246,3,8:16.0,Orlando full timeout,,60,65
247,3,8:02.0,T. Ross misses 2-pt jump shot from 15 ft,,60,65
248,3,7:59.0,,Defensive rebound by J. Ennis,60,65
249,3,7:47.0,,A. Harrison misses 2-pt layup from 4 ft (block by A. Gordon),60,65
250,3,7:44.0,Defensive rebound by N. Vučević,,60,65
251,3,7:42.0,Turnover by T. Ross (bad pass; steal by M. Chalmers),,60,65
252,3,7:41.0,Violation by T. Ross (kicked ball),,60,65
253,3,7:32.0,,M. Chalmers misses 3-pt jump shot from 23 ft,60,65
254,3,7:29.0,Defensive rebound by T. Ross,,60,65
255,3,7:23.0,T. Ross makes 3-pt jump shot from 24 ft (assist by S. Mack),,63,65
256,3,7:02.0,,Personal foul by E. Fournier (drawn by M. Gasol),63,65
257,3,6:54.0,,M. Chalmers misses 2-pt layup from 6 ft (block by T. Ross),63,65
258,3,6:54.0,,Offensive rebound by Team,63,65
259,3,6:52.0,,M. Gasol misses 3-pt jump shot from 25 ft,63,65
260,3,6:49.0,Defensive rebound by A. Gordon,,63,65
261,3,6:43.0,T. Ross misses 2-pt layup from 7 ft,,63,65
262,3,6:40.0,Offensive rebound by E. Fournier,,63,65
263,3,6:31.0,T. Ross misses 3-pt jump shot from 22 ft,,63,65
264,3,6:28.0,,Defensive rebound by D. Brooks,63,65
265,3,6:07.0,,D. Brooks misses 3-pt jump shot from 25 ft,63,65
266,3,6:02.0,Defensive rebound by A. Gordon,,63,65
267,3,5:58.0,S. Mack makes 3-pt jump shot from 22 ft (assist by A. Gordon),,66,65
268,3,5:35.0,,D. Brooks makes 2-pt layup from 2 ft (assist by M. Chalmers),66,67
269,3,5:29.0,,Offensive charge foul by S. Mack (drawn by M. Chalmers),66,67
270,3,5:29.0,Turnover by S. Mack (offensive foul),,66,67
271,3,5:29.0,,T. Evans enters the game for A. Harrison,66,67
272,3,5:12.0,,J. Ennis makes 2-pt jump shot from 15 ft,66,69
273,3,5:00.0,N. Vučević makes 2-pt hook shot from 5 ft (assist by S. Mack),,68,69
274,3,4:46.0,,T. Evans makes 2-pt jump shot from 6 ft,68,71
275,3,4:32.0,N. Vučević misses 3-pt jump shot from 24 ft,,68,71
276,3,4:29.0,,Defensive rebound by D. Brooks,68,71
277,3,4:15.0,,M. Gasol makes 2-pt jump shot from 8 ft (assist by T. Evans),68,73
278,3,4:02.0,E. Fournier makes 3-pt jump shot from 24 ft (assist by S. Mack),,71,73
279,3,3:41.0,,M. Chalmers misses 2-pt jump shot from 20 ft,71,73
280,3,3:39.0,Defensive rebound by E. Fournier,,71,73
281,3,3:31.0,T. Ross makes 2-pt layup from 1 ft,,73,73
282,3,3:10.0,,T. Evans misses 2-pt jump shot from 18 ft,73,73
283,3,3:07.0,Defensive rebound by E. Fournier,,73,73
284,3,3:02.0,T. Ross misses 3-pt jump shot from 25 ft,,73,73
285,3,2:54.0,Offensive rebound by E. Fournier,,73,73
286,3,2:49.0,A. Gordon makes 2-pt layup from 5 ft (assist by S. Mack),,75,73
287,3,2:49.0,Shooting foul by M. Gasol (drawn by A. Gordon),,75,73
288,3,2:49.0,,B. Wright enters the game for M. Chalmers,75,73
289,3,2:49.0,,J. Martin enters the game for J. Ennis,75,73
290,3,2:49.0,,C. Parsons enters the game for M. Gasol,75,73
291,3,2:49.0,J. Isaac enters the game for S. Mack,,75,73
292,3,2:49.0,J. Simmons enters the game for T. Ross,,75,73
293,3,2:49.0,A. Gordon makes free throw 1 of 1,,76,73
294,3,2:34.0,,Personal foul by J. Simmons (drawn by T. Evans),76,73
295,3,2:20.0,,Turnover by C. Parsons (bad pass),76,73
296,3,2:06.0,E. Fournier misses 2-pt jump shot from 5 ft,,76,73
297,3,2:06.0,,Defensive rebound by Team,76,73
298,3,2:06.0,Loose ball foul by N. Vučević (drawn by B. Wright),,76,73
299,3,2:06.0,,B. Wright makes free throw 1 of 2,76,74
300,3,2:06.0,B. Biyombo enters the game for N. Vučević,,76,74
301,3,2:06.0,,B. Wright misses free throw 2 of 2,76,74
302,3,2:04.0,Defensive rebound by E. Fournier,,76,74
303,3,1:55.0,Turnover by E. Fournier (bad pass; steal by C. Parsons),,76,74
304,3,1:46.0,,T. Evans misses 2-pt layup from 2 ft (block by J. Isaac),76,74
305,3,1:41.0,Defensive rebound by J. Simmons,,76,74
306,3,1:30.0,Turnover by J. Simmons (bad pass),,76,74
307,3,1:19.0,Offensive charge foul by T. Evans (drawn by J. Isaac),,76,74
308,3,1:19.0,,Turnover by T. Evans (offensive foul),76,74
309,3,1:19.0,M. Speights enters the game for B. Biyombo,,76,74
310,3,1:05.0,M. Speights makes 3-pt jump shot from 24 ft (assist by J. Simmons),,79,74
311,3,0:48.0,,D. Brooks misses 2-pt jump shot from 14 ft,79,74
312,3,0:46.0,Defensive rebound by M. Speights,,79,74
313,3,0:35.0,J. Isaac makes 2-pt jump shot from 17 ft,,81,74
314,3,0:34.0,,Memphis full timeout,81,74
315,3,0:34.0,B. Biyombo enters the game for M. Speights,,81,74
316,3,0:18.0,,Shooting foul by E. Fournier (drawn by C. Parsons),81,74
317,3,0:18.0,,C. Parsons misses free throw 1 of 2,81,74
318,3,0:18.0,,Offensive rebound by Team,81,74
319,3,0:18.0,M. Speights enters the game for B. Biyombo,,81,74
320,3,0:18.0,,C. Parsons makes free throw 2 of 2,81,75
321,3,0:01.0,J. Simmons misses 2-pt layup from 6 ft (block by C. Parsons),,81,75
322,3,0:00.0,,Defensive rebound by Team,81,75
323,4,11:49.0,Personal foul by D. Brooks (drawn by J. Simmons),,81,75
324,4,11:38.0,A. Afflalo makes 2-pt jump shot from 15 ft (assist by T. Ross),,83,75
325,4,11:17.0,,C. Parsons misses 2-pt layup from 7 ft (block by B. Biyombo),83,75
326,4,11:13.0,Defensive rebound by B. Biyombo,,83,75
327,4,11:00.0,Turnover by J. Simmons (lost ball; steal by J. Martin),,83,75
328,4,10:57.0,,M. Gasol enters the game for J. Martin,83,75
329,4,10:57.0,,J. Ennis enters the game for B. Wright,83,75
330,4,10:39.0,,T. Evans makes 3-pt jump shot from 22 ft (assist by J. Ennis),83,78
331,4,10:16.0,Turnover by A. Afflalo (traveling),,83,78
332,4,9:56.0,,T. Evans makes 2-pt layup from 3 ft,83,80
333,4,9:48.0,J. Simmons makes 2-pt dunk from 2 ft,,85,80
334,4,9:43.0,,J. Ennis makes 2-pt dunk from 3 ft (assist by T. Evans),85,82
335,4,9:43.0,,Shooting foul by B. Biyombo (drawn by J. Ennis),85,82
336,4,9:43.0,S. Mack enters the game for J. Simmons,,85,82
337,4,9:43.0,,J. Ennis makes free throw 1 of 1,85,83
338,4,9:30.0,T. Ross misses 2-pt jump shot from 12 ft,,85,83
339,4,9:26.0,,Defensive rebound by M. Gasol,85,83
340,4,9:23.0,,D. Brooks misses 2-pt layup from 6 ft,85,83
341,4,9:23.0,Defensive rebound by J. Isaac,,85,83
342,4,9:14.0,Personal foul by D. Brooks (drawn by S. Mack),,85,83
343,4,9:14.0,M. Speights enters the game for B. Biyombo,,85,83
344,4,9:05.0,T. Ross makes 2-pt layup from 1 ft (assist by M. Speights),,87,83
345,4,8:48.0,,T. Evans makes 3-pt jump shot from 25 ft (assist by C. Parsons),87,86
346,4,8:28.0,S. Mack makes 2-pt jump shot from 5 ft (assist by J. Isaac),,89,86
347,4,8:08.0,,J. Ennis misses 2-pt dunk from 4 ft (block by T. Ross),89,86
348,4,8:04.0,Defensive rebound by Team,,89,86
349,4,7:50.0,M. Speights misses 2-pt jump shot from 19 ft,,89,86
350,4,7:44.0,,Defensive rebound by C. Parsons,89,86
351,4,7:32.0,,T. Evans makes 2-pt layup from 4 ft,89,88
352,4,7:16.0,M. Speights makes 3-pt jump shot from 25 ft (assist by S. Mack),,92,88
353,4,6:44.0,,Turnover by Team (shot clock),92,88
354,4,6:44.0,,Memphis full timeout,92,88
355,4,6:44.0,,M. Chalmers enters the game for J. Ennis,92,88
356,4,6:44.0,A. Gordon enters the game for J. Isaac,,92,88
357,4,6:44.0,E. Fournier enters the game for T. Ross,,92,88
358,4,6:36.0,M. Speights misses 3-pt jump shot from 25 ft,,92,88
359,4,6:32.0,,Defensive rebound by T. Evans,92,88
360,4,6:13.0,,D. Brooks misses 2-pt layup from 3 ft (block by M. Speights),92,88
361,4,6:13.0,,Offensive rebound by Team,92,88
362,4,6:13.0,N. Vučević enters the game for M. Speights,,92,88
363,4,6:10.0,,Turnover by Team (shot clock),92,88
364,4,5:52.0,Turnover by N. Vučević (step out of bounds),,92,88
365,4,5:31.0,,T. Evans makes 2-pt layup from 5 ft,92,90
366,4,5:13.0,E. Fournier makes 2-pt layup from 2 ft,,94,90
367,4,5:01.0,,M. Chalmers misses 2-pt layup from 2 ft,94,90
368,4,4:58.0,Defensive rebound by N. Vučević,,94,90
369,4,4:55.0,Offensive foul by A. Afflalo (drawn by D. Brooks),,94,90
370,4,4:55.0,Turnover by A. Afflalo (offensive foul),,94,90
371,4,4:55.0,,J. Ennis enters the game for C. Parsons,94,90
372,4,4:55.0,J. Isaac enters the game for A. Afflalo,,94,90
373,4,4:35.0,J. Simmons enters the game for S. Mack,,94,90
374,4,4:32.0,,M. Gasol misses 2-pt jump shot from 12 ft,94,90
375,4,4:27.0,Defensive rebound by A. Gordon,,94,90
376,4,4:18.0,N. Vučević misses 2-pt jump shot from 11 ft,,94,90
377,4,4:16.0,,Defensive rebound by M. Gasol,94,90
378,4,4:02.0,,D. Brooks makes 2-pt layup from 2 ft (assist by M. Chalmers),94,92
379,4,3:46.0,J. Isaac makes 3-pt jump shot from 25 ft (assist by J. Simmons),,97,92
380,4,3:18.0,,D. Brooks misses 3-pt jump shot from 22 ft,97,92
381,4,3:15.0,Defensive rebound by J. Simmons,,97,92
382,4,3:01.0,E. Fournier misses 3-pt jump shot from 24 ft,,97,92
383,4,2:56.0,,Defensive rebound by M. Chalmers,97,92
