,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,TORONTO_ACTION,WASHINGTON_SCORE,TORONTO_SCORE
76,1,3:59.0,,Shooting foul by B. Beal (drawn by D. DeRozan),13,31
77,1,3:59.0,T. Satoranský enters the game for B. Beal,,13,31
78,1,3:59.0,,D. DeRozan makes free throw 1 of 1,13,32
79,1,3:54.0,Turnover by T. Lawson (bad pass; steal by D. Wright),,13,32
80,1,3:51.0,,D. Wright makes 2-pt dunk at rim,13,34
81,1,3:38.0,T. Lawson misses 2-pt jump shot from 17 ft,,13,34
82,1,3:36.0,,Defensive rebound by J. Valančiūnas,13,34
83,1,3:32.0,,K. Lowry misses 3-pt jump shot from 28 ft,13,34
84,1,3:29.0,Defensive rebound by M. Morris,,13,34
85,1,3:19.0,K. Oubre makes 2-pt jump shot from 16 ft (assist by M. Morris),,15,34
86,1,2:59.0,,K. Lowry misses 3-pt jump shot from 24 ft,15,34
87,1,2:57.0,Defensive rebound by T. Lawson,,15,34
88,1,2:53.0,K. Oubre misses 2-pt jump shot from 9 ft,,15,34
89,1,2:50.0,,Defensive rebound by J. Valančiūnas,15,34
90,1,2:44.0,,S. Ibaka makes 3-pt jump shot from 26 ft (assist by K. Lowry),15,37
91,1,2:24.0,,J. Poeltl enters the game for K. Lowry,15,37
92,1,2:24.0,,C. Miles enters the game for J. Valančiūnas,15,37
93,1,2:24.0,I. Mahinmi enters the game for M. Morris,,15,37
94,1,2:20.0,Shooting foul by J. Poeltl (drawn by M. Scott),,15,37
95,1,2:20.0,M. Scott makes free throw 1 of 2,,16,37
96,1,2:20.0,,P. Siakam enters the game for S. Ibaka,16,37
97,1,2:20.0,M. Scott makes free throw 2 of 2,,17,37
98,1,2:07.0,,D. DeRozan misses 3-pt jump shot from 26 ft,17,37
99,1,2:04.0,Defensive rebound by K. Oubre,,17,37
100,1,1:58.0,M. Scott makes 3-pt jump shot from 23 ft (assist by T. Lawson),,20,37
101,1,1:48.0,,D. DeRozan makes 2-pt jump shot from 10 ft,20,39
102,1,1:35.0,I. Mahinmi makes 2-pt layup from 2 ft (assist by T. Lawson),,22,39
103,1,1:16.0,,D. DeRozan makes 3-pt jump shot from 23 ft (assist by P. Siakam),22,42
104,1,1:04.0,Personal foul by P. Siakam (drawn by T. Lawson),,22,42
105,1,0:54.0,T. Lawson misses 2-pt jump shot from 17 ft,,22,42
106,1,0:52.0,Offensive rebound by T. Lawson,,22,42
107,1,0:51.0,M. Scott makes 3-pt jump shot from 26 ft (assist by T. Lawson),,25,42
108,1,0:32.0,,D. DeRozan misses 3-pt jump shot from 29 ft,25,42
109,1,0:29.0,Defensive rebound by M. Scott,,25,42
110,1,0:26.0,K. Oubre makes 2-pt dunk at rim (assist by T. Lawson),,27,42
111,1,0:05.0,,C. Miles misses 3-pt jump shot from 27 ft,27,42
112,1,0:03.0,,Offensive rebound by J. Poeltl,27,42
113,1,0:02.0,,J. Poeltl makes 2-pt layup from 1 ft,27,44
114,1,0:00.0,T. Lawson misses 3-pt jump shot from 42 ft,,27,44
115,1,0:00.0,Offensive rebound by Team,,27,44
116,2,11:49.0,,C. Miles misses 3-pt jump shot from 26 ft,27,44
117,2,11:45.0,Defensive rebound by T. Satoranský,,27,44
118,2,11:42.0,Turnover by T. Satoranský (bad pass; steal by D. Wright),,27,44
119,2,11:36.0,,Shooting block foul by T. Satoranský (drawn by D. Wright),27,44
120,2,11:36.0,,D. Wright makes free throw 1 of 2,27,45
121,2,11:36.0,,D. Wright makes free throw 2 of 2,27,46
122,2,11:23.0,K. Oubre makes 2-pt dunk at rim (assist by M. Scott),,29,46
123,2,11:08.0,,C. Miles makes 3-pt jump shot from 23 ft (assist by D. Wright),29,49
124,2,10:46.0,M. Scott makes 2-pt jump shot from 16 ft (assist by T. Lawson),,31,49
125,2,10:22.0,,F. VanVleet misses 3-pt jump shot from 29 ft,31,49
126,2,10:20.0,Defensive rebound by M. Scott,,31,49
127,2,10:12.0,T. Satoranský makes 2-pt jump shot from 11 ft,,33,49
128,2,9:57.0,,Turnover by F. VanVleet (out of bounds lost ball),33,49
129,2,9:44.0,Personal foul by P. Siakam (drawn by M. Scott),,33,49
130,2,9:37.0,I. Mahinmi makes 2-pt dunk at rim (assist by T. Lawson),,35,49
131,2,9:23.0,,D. Wright misses 2-pt layup from 3 ft,35,49
132,2,9:19.0,,Offensive rebound by P. Siakam,35,49
133,2,9:19.0,,P. Siakam makes 2-pt layup at rim,35,51
134,2,9:11.0,Personal foul by P. Siakam (drawn by T. Lawson),,35,51
135,2,9:11.0,,K. Lowry enters the game for F. VanVleet,35,51
136,2,9:11.0,,N. Powell enters the game for P. Siakam,35,51
137,2,9:06.0,Shooting foul by J. Poeltl (drawn by T. Satoranský),,35,51
138,2,9:06.0,T. Satoranský makes free throw 1 of 2,,36,51
139,2,9:06.0,T. Satoranský misses free throw 2 of 2,,36,51
140,2,9:04.0,,Defensive rebound by J. Poeltl,36,51
141,2,8:54.0,,C. Miles makes 3-pt jump shot from 24 ft (assist by D. Wright),36,54
142,2,8:38.0,Personal block foul by C. Miles (drawn by T. Lawson),,36,54
143,2,8:26.0,M. Scott makes 2-pt jump shot from 16 ft (assist by T. Lawson),,38,54
144,2,8:19.0,,Toronto full timeout,38,54
145,2,8:01.0,,D. Wright misses 2-pt hook shot from 3 ft,38,54
146,2,7:58.0,Defensive rebound by I. Mahinmi,,38,54
147,2,7:40.0,M. Scott makes 2-pt jump shot from 11 ft (assist by T. Lawson),,40,54
148,2,7:26.0,,N. Powell misses 2-pt layup from 2 ft,40,54
149,2,7:24.0,Defensive rebound by I. Mahinmi,,40,54
150,2,7:14.0,,D. DeRozan enters the game for J. Poeltl,40,54
151,2,7:14.0,,J. Valančiūnas enters the game for D. Wright,40,54
152,2,7:14.0,J. Wall enters the game for T. Lawson,,40,54
153,2,7:14.0,O. Porter enters the game for M. Scott,,40,54
154,2,7:14.0,B. Beal enters the game for T. Satoranský,,40,54
155,2,7:12.0,Turnover by K. Oubre (bad pass),,40,54
156,2,6:55.0,,C. Miles makes 3-pt jump shot from 22 ft (assist by D. DeRozan),40,57
157,2,6:41.0,Personal foul by C. Miles (drawn by B. Beal),,40,57
158,2,6:41.0,B. Beal makes free throw 1 of 2,,41,57
159,2,6:41.0,,S. Ibaka enters the game for N. Powell,41,57
160,2,6:41.0,M. Morris enters the game for K. Oubre,,41,57
161,2,6:41.0,B. Beal makes free throw 2 of 2,,42,57
162,2,6:27.0,,D. DeRozan makes 3-pt jump shot from 26 ft (assist by K. Lowry),42,60
163,2,6:00.0,J. Wall misses 2-pt layup at rim,,42,60
164,2,5:59.0,,Defensive rebound by J. Valančiūnas,42,60
165,2,5:44.0,,K. Lowry misses 3-pt jump shot from 26 ft,42,60
166,2,5:42.0,Defensive rebound by Team,,42,60
167,2,5:42.0,,Loose ball foul by J. Valančiūnas (drawn by I. Mahinmi),42,60
168,2,5:42.0,I. Mahinmi makes free throw 1 of 2,,43,60
169,2,5:42.0,I. Mahinmi misses free throw 2 of 2,,43,60
170,2,5:40.0,,Defensive rebound by J. Valančiūnas,43,60
171,2,5:23.0,,Personal foul by M. Morris (drawn by S. Ibaka),43,60
172,2,5:20.0,,C. Miles makes 2-pt dunk at rim (assist by K. Lowry),43,62
173,2,5:05.0,I. Mahinmi makes 2-pt hook shot from 8 ft,,45,62
174,2,4:52.0,,S. Ibaka makes 2-pt layup from 1 ft,45,64
175,2,4:52.0,Technical foul by I. Mahinmi,,45,64
176,2,4:52.0,,S. Ibaka makes flagrant free throw 1 of 1,45,65
177,2,4:52.0,,O. Anunoby enters the game for C. Miles,45,65
178,2,4:41.0,,K. Lowry makes 2-pt jump shot from 9 ft,45,67
179,2,4:26.0,B. Beal misses 2-pt jump shot from 15 ft,,45,67
180,2,4:23.0,,Defensive rebound by S. Ibaka,45,67
181,2,4:13.0,,D. DeRozan misses 2-pt jump shot from 8 ft,45,67
182,2,4:09.0,Defensive rebound by O. Porter,,45,67
183,2,3:58.0,J. Wall misses 2-pt jump shot from 15 ft (block by S. Ibaka),,45,67
184,2,3:55.0,,Defensive rebound by K. Lowry,45,67
185,2,3:49.0,,S. Ibaka misses 3-pt jump shot from 26 ft,45,67
186,2,3:47.0,Defensive rebound by M. Morris,,45,67
187,2,3:37.0,M. Morris makes 2-pt dunk at rim (assist by J. Wall),,47,67
188,2,3:09.0,,K. Lowry misses 3-pt jump shot from 27 ft,47,67
189,2,3:05.0,Defensive rebound by J. Wall,,47,67
190,2,3:02.0,Personal foul by D. DeRozan (drawn by O. Porter),,47,67
191,2,3:02.0,O. Porter makes free throw 1 of 2,,48,67
192,2,3:02.0,K. Oubre enters the game for I. Mahinmi,,48,67
193,2,3:02.0,O. Porter makes free throw 2 of 2,,49,67
194,2,2:43.0,,S. Ibaka misses 2-pt jump shot from 13 ft,49,67
195,2,2:40.0,Defensive rebound by M. Morris,,49,67
196,2,2:35.0,K. Oubre misses 3-pt jump shot from 25 ft,,49,67
197,2,2:32.0,,Defensive rebound by J. Valančiūnas,49,67
198,2,2:22.0,,J. Valančiūnas makes 2-pt dunk from 1 ft (assist by K. Lowry),49,69
199,2,2:16.0,Turnover by J. Wall (bad pass; steal by O. Anunoby),,49,69
200,2,2:11.0,,Turnover by K. Lowry (bad pass; steal by O. Porter),49,69
201,2,2:05.0,O. Porter misses 2-pt jump shot from 3 ft (block by J. Valančiūnas),,49,69
202,2,2:02.0,,Defensive rebound by J. Valančiūnas,49,69
203,2,1:56.0,,J. Valančiūnas makes 2-pt jump shot from 5 ft,49,71
204,2,1:56.0,,Shooting foul by B. Beal (drawn by J. Valančiūnas),49,71
205,2,1:56.0,Washington full timeout,,49,71
206,2,1:56.0,M. Scott enters the game for B. Beal,,49,71
207,2,1:56.0,,J. Valančiūnas makes free throw 1 of 1,49,72
208,2,1:42.0,Def 3 sec tech foul by J. Valančiūnas,,49,72
209,2,1:42.0,J. Wall makes technical free throw,,50,72
210,2,1:42.0,,L. Nogueira enters the game for J. Valančiūnas,50,72
211,2,1:32.0,O. Porter makes 2-pt jump shot from 17 ft (assist by J. Wall),,52,72
212,2,1:18.0,,Offensive foul by L. Nogueira (drawn by K. Oubre),52,72
213,2,1:18.0,,Turnover by L. Nogueira (offensive foul),52,72
214,2,1:10.0,Shooting foul by L. Nogueira (drawn by J. Wall),,52,72
215,2,1:10.0,J. Wall makes free throw 1 of 2,,53,72
216,2,1:10.0,J. Wall makes free throw 2 of 2,,54,72
217,2,0:57.0,,D. DeRozan makes 2-pt jump shot from 16 ft,54,74
218,2,0:50.0,J. Wall misses 3-pt jump shot from 26 ft,,54,74
219,2,0:47.0,,Defensive rebound by S. Ibaka,54,74
220,2,0:41.0,,D. DeRozan makes 2-pt layup at rim,54,76
221,2,0:31.0,O. Porter makes 2-pt jump shot from 20 ft (assist by J. Wall),,56,76
222,2,0:26.0,,Turnover by L. Nogueira (bad pass; steal by O. Porter),56,76
223,2,0:22.0,J. Wall makes 2-pt layup from 1 ft (assist by O. Porter),,58,76
224,2,0:00.0,,S. Ibaka misses 2-pt jump shot from 16 ft,58,76
225,2,0:00.0,,Offensive rebound by Team,58,76
226,3,11:38.0,,J. Valančiūnas makes 2-pt jump shot from 3 ft (assist by D. DeRozan),58,78
227,3,11:23.0,B. Beal makes 3-pt jump shot from 25 ft,,61,78
228,3,11:06.0,,Turnover by D. DeRozan (bad pass; steal by O. Porter),61,78
229,3,11:03.0,O. Porter makes 2-pt dunk at rim (assist by J. Wall),,63,78
230,3,10:41.0,,S. Ibaka misses 2-pt jump shot from 15 ft,63,78
231,3,10:38.0,Defensive rebound by M. Gortat,,63,78
232,3,10:25.0,J. Wall makes 2-pt jump shot from 13 ft,,65,78
233,3,10:05.0,,K. Lowry misses 3-pt jump shot from 26 ft,65,78
234,3,10:04.0,Defensive rebound by B. Beal,,65,78
235,3,9:57.0,Personal foul by O. Anunoby (drawn by J. Wall),,65,78
236,3,9:51.0,J. Wall misses 3-pt jump shot from 25 ft,,65,78
237,3,9:48.0,,Defensive rebound by S. Ibaka,65,78
238,3,9:35.0,,Personal foul by M. Morris (drawn by J. Valančiūnas),65,78
239,3,9:30.0,,Shooting foul by M. Gortat (drawn by J. Valančiūnas),65,78
240,3,9:30.0,,J. Valančiūnas misses free throw 1 of 2,65,78
241,3,9:30.0,,Offensive rebound by Team,65,78
242,3,9:30.0,,J. Valančiūnas makes free throw 2 of 2,65,79
243,3,9:19.0,M. Gortat misses 2-pt jump shot from 18 ft,,65,79
244,3,9:17.0,,Defensive rebound by K. Lowry,65,79
245,3,9:10.0,,S. Ibaka makes 2-pt jump shot from 9 ft (assist by K. Lowry),65,81
246,3,8:57.0,O. Porter misses 2-pt jump shot from 10 ft,,65,81
247,3,8:54.0,,Defensive rebound by O. Anunoby,65,81
248,3,8:47.0,,J. Valančiūnas makes 2-pt jump shot from 6 ft (assist by K. Lowry),65,83
249,3,8:45.0,Washington full timeout,,65,83
250,3,8:22.0,J. Wall makes 2-pt layup from 2 ft,,67,83
251,3,8:13.0,,Shooting foul by B. Beal (drawn by K. Lowry),67,83
252,3,8:13.0,,K. Lowry makes free throw 1 of 3,67,84
253,3,8:13.0,,K. Lowry makes free throw 2 of 3,67,85
254,3,8:13.0,T. Lawson enters the game for B. Beal,,67,85
255,3,8:13.0,,K. Lowry misses free throw 3 of 3,67,85
256,3,8:11.0,Defensive rebound by M. Morris,,67,85
257,3,8:00.0,J. Wall makes 2-pt jump shot from 10 ft,,69,85
258,3,7:45.0,,D. DeRozan misses 2-pt jump shot from 18 ft,69,85
259,3,7:43.0,Defensive rebound by M. Gortat,,69,85
260,3,7:37.0,M. Gortat misses 2-pt hook shot from 6 ft,,69,85
261,3,7:33.0,,Defensive rebound by J. Valančiūnas,69,85
262,3,7:23.0,,D. DeRozan makes 2-pt dunk at rim,69,87
263,3,7:05.0,O. Porter makes 2-pt jump shot from 19 ft,,71,87
264,3,6:50.0,,D. DeRozan makes 2-pt jump shot from 13 ft (assist by K. Lowry),71,89
265,3,6:35.0,M. Morris makes 2-pt dunk at rim (assist by O. Porter),,73,89
266,3,6:16.0,,Turnover by J. Valančiūnas (bad pass; steal by M. Morris),73,89
267,3,6:11.0,Personal foul by K. Lowry (drawn by J. Wall),,73,89
268,3,6:04.0,J. Wall misses 2-pt jump shot from 15 ft,,73,89
269,3,6:01.0,,Defensive rebound by D. DeRozan,73,89
270,3,5:56.0,,D. DeRozan makes 2-pt jump shot from 5 ft,73,91
271,3,5:56.0,,Shooting foul by O. Porter (drawn by D. DeRozan),73,91
272,3,5:56.0,,D. DeRozan makes free throw 1 of 1,73,92
273,3,5:47.0,T. Lawson makes 3-pt jump shot from 26 ft (assist by J. Wall),,76,92
274,3,5:24.0,,J. Valančiūnas misses 3-pt jump shot from 22 ft,76,92
275,3,5:22.0,,Offensive rebound by O. Anunoby,76,92
276,3,5:21.0,,O. Anunoby makes 2-pt dunk from 1 ft,76,94
277,3,5:09.0,T. Lawson makes 3-pt jump shot from 25 ft (assist by J. Wall),,79,94
278,3,4:52.0,,J. Valančiūnas misses 2-pt layup from 3 ft (block by M. Morris),79,94
279,3,4:48.0,,Offensive rebound by J. Valančiūnas,79,94
280,3,4:48.0,,J. Valančiūnas makes 2-pt layup at rim,79,96
281,3,4:41.0,J. Wall makes 2-pt layup from 1 ft,,81,96
282,3,4:33.0,,K. Lowry misses 3-pt jump shot from 25 ft,81,96
283,3,4:29.0,Defensive rebound by J. Wall,,81,96
284,3,4:18.0,J. Wall misses 2-pt jump shot from 4 ft (block by O. Anunoby),,81,96
285,3,4:15.0,Offensive rebound by J. Wall,,81,96
286,3,4:12.0,M. Morris misses 3-pt jump shot from 23 ft,,81,96
287,3,4:09.0,,Defensive rebound by D. DeRozan,81,96
288,3,4:01.0,,Toronto full timeout,81,96
289,3,4:01.0,,J. Poeltl enters the game for O. Anunoby,81,96
290,3,4:01.0,,D. Wright enters the game for J. Valančiūnas,81,96
291,3,4:01.0,K. Oubre enters the game for M. Gortat,,81,96
292,3,3:49.0,,Turnover by K. Lowry (bad pass; steal by K. Oubre),81,96
293,3,3:46.0,Shooting foul by J. Poeltl (drawn by K. Oubre),,81,96
294,3,3:46.0,K. Oubre misses free throw 1 of 2,,81,96
295,3,3:46.0,Offensive rebound by Team,,81,96
296,3,3:46.0,K. Oubre makes free throw 2 of 2,,82,96
297,3,3:31.0,,Shooting foul by M. Morris (drawn by K. Lowry),82,96
298,3,3:31.0,,K. Lowry makes free throw 1 of 2,82,97
299,3,3:31.0,M. Scott enters the game for M. Morris,,82,97
300,3,3:31.0,,K. Lowry makes free throw 2 of 2,82,98
301,3,3:17.0,T. Lawson misses 2-pt jump shot from 10 ft,,82,98
302,3,3:15.0,,Defensive rebound by K. Lowry,82,98
303,3,2:59.0,,D. Wright misses 3-pt jump shot from 23 ft,82,98
304,3,2:57.0,Defensive rebound by Team,,82,98
305,3,2:46.0,J. Wall makes 2-pt layup at rim,,84,98
306,3,2:25.0,,Personal foul by T. Lawson (drawn by D. DeRozan),84,98
307,3,2:25.0,,D. DeRozan misses free throw 1 of 2,84,98
308,3,2:25.0,,Offensive rebound by Team,84,98
309,3,2:25.0,,C. Miles enters the game for K. Lowry,84,98
310,3,2:25.0,,P. Siakam enters the game for S. Ibaka,84,98
311,3,2:25.0,,D. DeRozan misses free throw 2 of 2,84,98
312,3,2:19.0,Defensive rebound by T. Lawson,,84,98
313,3,2:15.0,Shooting foul by P. Siakam (drawn by J. Wall),,84,98
314,3,2:15.0,J. Wall makes free throw 1 of 2,,85,98
315,3,2:15.0,J. Wall makes free throw 2 of 2,,86,98
316,3,1:56.0,,P. Siakam misses 2-pt jump shot from 2 ft,86,98
317,3,1:52.0,,Offensive rebound by P. Siakam,86,98
318,3,1:52.0,,P. Siakam makes 2-pt layup at rim,86,100
319,3,1:43.0,O. Porter misses 2-pt jump shot from 3 ft,,86,100
320,3,1:41.0,Offensive rebound by K. Oubre,,86,100
321,3,1:28.0,Shooting foul by C. Miles (drawn by J. Wall),,86,100
322,3,1:28.0,J. Wall makes free throw 1 of 2,,87,100
323,3,1:28.0,T. Satoranský enters the game for O. Porter,,87,100
324,3,1:28.0,J. Wall makes free throw 2 of 2,,88,100
325,3,1:13.0,,D. Wright misses 3-pt jump shot from 24 ft,88,100
326,3,1:11.0,Defensive rebound by K. Oubre,,88,100
327,3,0:53.0,K. Oubre makes 2-pt hook shot from 2 ft (assist by J. Wall),,90,100
328,3,0:30.0,,D. DeRozan misses 3-pt jump shot from 26 ft,90,100
329,3,0:28.0,Defensive rebound by T. Satoranský,,90,100
330,3,0:06.0,J. Wall misses 2-pt jump shot from 17 ft,,90,100
331,3,0:04.0,,Defensive rebound by C. Miles,90,100
332,3,0:00.0,,D. Wright misses 3-pt jump shot from 29 ft,90,100
333,3,0:00.0,,Offensive rebound by Team,90,100
334,4,11:53.0,Turnover by J. Wall (out of bounds lost ball),,90,100
335,4,11:39.0,,Shooting foul by J. Wall (drawn by C. Miles),90,100
336,4,11:39.0,,C. Miles makes free throw 1 of 2,90,101
337,4,11:39.0,,C. Miles makes free throw 2 of 2,90,102
338,4,11:26.0,K. Oubre misses 3-pt jump shot from 26 ft,,90,102
339,4,11:23.0,,Defensive rebound by D. Wright,90,102
340,4,11:10.0,,P. Siakam misses 2-pt jump shot from 2 ft (block by K. Oubre),90,102
341,4,11:10.0,,Offensive rebound by Team,90,102
342,4,11:10.0,B. Beal enters the game for T. Satoranský,,90,102
343,4,11:00.0,,P. Siakam makes 2-pt dunk at rim (assist by L. Brown),90,104
344,4,11:00.0,,Shooting foul by M. Scott (drawn by P. Siakam),90,104
345,4,11:00.0,,P. Siakam misses free throw 1 of 1,90,104
346,4,10:58.0,Defensive rebound by K. Oubre,,90,104
347,4,10:41.0,M. Scott makes 3-pt jump shot from 26 ft (assist by J. Wall),,93,104
348,4,10:21.0,Offensive charge foul by P. Siakam (drawn by K. Oubre),,93,104
349,4,10:21.0,,Turnover by P. Siakam (offensive foul),93,104
350,4,10:13.0,M. Scott misses 2-pt jump shot from 18 ft,,93,104
351,4,10:10.0,,Defensive rebound by J. Poeltl,93,104
352,4,10:07.0,,Shooting foul by M. Scott (drawn by D. Wright),93,104
353,4,10:07.0,,D. Wright makes free throw 1 of 2,93,105
354,4,10:07.0,,K. Lowry enters the game for P. Siakam,93,105
355,4,10:07.0,,D. Wright makes free throw 2 of 2,93,106
356,4,9:49.0,K. Oubre misses 2-pt jump shot from 17 ft,,93,106
357,4,9:45.0,,Defensive rebound by K. Lowry,93,106
358,4,9:27.0,,K. Lowry misses 3-pt jump shot from 28 ft,93,106
359,4,9:26.0,Defensive rebound by B. Beal,,93,106
360,4,9:20.0,J. Wall makes 2-pt layup from 1 ft,,95,106
361,4,8:56.0,,D. Wright misses 2-pt jump shot from 7 ft,95,106
362,4,8:53.0,,Offensive rebound by J. Poeltl,95,106
363,4,8:52.0,,J. Poeltl makes 2-pt layup from 1 ft,95,108
364,4,8:52.0,Washington full timeout,,95,108
365,4,8:52.0,,L. Nogueira enters the game for J. Poeltl,95,108
366,4,8:40.0,M. Scott makes 3-pt jump shot from 23 ft (assist by B. Beal),,98,108
367,4,8:17.0,,L. Nogueira misses 2-pt dunk from 1 ft (block by J. Wall),98,108
368,4,8:15.0,Defensive rebound by J. Wall,,98,108
369,4,8:12.0,T. Lawson makes 3-pt jump shot from 24 ft (assist by J. Wall),,101,108
370,4,7:59.0,Offensive charge foul by K. Lowry (drawn by M. Scott),,101,108
371,4,7:59.0,,Turnover by K. Lowry (offensive foul),101,108
372,4,7:59.0,,D. DeRozan enters the game for L. Brown,101,108
373,4,7:59.0,,S. Ibaka enters the game for L. Nogueira,101,108
374,4,7:52.0,Shooting foul by C. Miles (drawn by J. Wall),,101,108
375,4,7:52.0,J. Wall makes free throw 1 of 2,,102,108
376,4,7:52.0,J. Wall makes free throw 2 of 2,,103,108
