,QUARTER,TIME_REMAINING,ATLANTA_ACTION,SAN ANTONIO_ACTION,ATLANTA_SCORE,SAN ANTONIO_SCORE
76,1,2:40.0,,D. Murray misses 2-pt jump shot from 11 ft,17,16
77,1,2:37.0,Defensive rebound by T. Prince,,17,16
78,1,2:23.0,D. Dedmon makes 2-pt jump shot from 19 ft (assist by M. Delaney),,19,16
79,1,2:04.0,,L. Aldridge misses 2-pt jump shot from 13 ft,19,16
80,1,2:02.0,,Offensive rebound by J. Lauvergne,19,16
81,1,1:55.0,,M. Ginóbili makes 2-pt layup from 2 ft,19,18
82,1,1:40.0,T. Prince misses 3-pt jump shot from 26 ft,,19,18
83,1,1:37.0,,Defensive rebound by J. Lauvergne,19,18
84,1,1:29.0,,J. Lauvergne makes 2-pt hook shot from 8 ft (assist by D. Murray),19,20
85,1,1:10.0,Turnover by M. Belinelli (bad pass; steal by J. Lauvergne),,19,20
86,1,1:05.0,,L. Aldridge misses 2-pt layup from 1 ft,19,20
87,1,1:02.0,Defensive rebound by D. Dedmon,,19,20
88,1,0:55.0,M. Delaney misses 3-pt jump shot from 25 ft,,19,20
89,1,0:52.0,,Defensive rebound by J. Lauvergne,19,20
90,1,0:39.0,,Turnover by M. Ginóbili (bad pass; steal by D. Dedmon),19,20
91,1,0:33.0,M. Belinelli makes 3-pt jump shot from 24 ft (assist by T. Prince),,22,20
92,1,0:21.0,,Shooting foul by T. Prince (drawn by R. Gay),22,20
93,1,0:21.0,,R. Gay makes free throw 1 of 2,22,21
94,1,0:21.0,,B. Forbes enters the game for L. Aldridge,22,21
95,1,0:21.0,L. Babbitt enters the game for D. Dedmon,,22,21
96,1,0:21.0,K. Bazemore enters the game for T. Prince,,22,21
97,1,0:21.0,,R. Gay makes free throw 2 of 2,22,22
98,1,0:04.0,M. Belinelli misses 3-pt jump shot from 25 ft,,22,22
99,1,0:02.0,,Defensive rebound by D. Murray,22,22
100,1,0:00.0,,M. Ginóbili makes 2-pt jump shot from 22 ft (assist by D. Murray),22,24
101,2,11:41.0,J. Collins makes 2-pt dunk at rim (assist by M. Belinelli),,24,24
102,2,11:21.0,,B. Forbes makes 2-pt jump shot from 16 ft (assist by D. Murray),24,26
103,2,11:05.0,L. Babbitt misses 3-pt jump shot from 22 ft,,24,26
104,2,11:02.0,,Defensive rebound by J. Lauvergne,24,26
105,2,10:59.0,D. Bembry enters the game for M. Belinelli,,24,26
106,2,10:53.0,,Turnover by D. Murray (out of bounds lost ball),24,26
107,2,10:35.0,K. Bazemore misses 2-pt layup from 2 ft,,24,26
108,2,10:34.0,,Defensive rebound by Team,24,26
109,2,10:23.0,,M. Ginóbili makes 2-pt layup at rim (assist by J. Lauvergne),24,28
110,2,10:10.0,D. Bembry misses 2-pt jump shot from 10 ft,,24,28
111,2,10:10.0,Offensive rebound by Team,,24,28
112,2,10:10.0,,Loose ball foul by D. Murray (drawn by J. Collins),24,28
113,2,10:01.0,K. Bazemore misses 2-pt jump shot from 8 ft,,24,28
114,2,9:58.0,,Defensive rebound by M. Ginóbili,24,28
115,2,9:50.0,,J. Lauvergne misses 2-pt jump shot from 2 ft (block by J. Collins),24,28
116,2,9:48.0,Defensive rebound by K. Bazemore,,24,28
117,2,9:38.0,Turnover by D. Bembry (lost ball; steal by B. Forbes),,24,28
118,2,9:37.0,,Offensive foul by R. Gay (drawn by K. Bazemore),24,28
119,2,9:37.0,,Turnover by R. Gay (offensive foul),24,28
120,2,9:37.0,,D. Green enters the game for M. Ginóbili,24,28
121,2,9:37.0,D. Schröder enters the game for L. Babbitt,,24,28
122,2,9:25.0,K. Bazemore misses 3-pt jump shot from 24 ft,,24,28
123,2,9:21.0,,Defensive rebound by R. Gay,24,28
124,2,9:17.0,,Turnover by B. Forbes (traveling),24,28
125,2,9:17.0,,P. Gasol enters the game for J. Lauvergne,24,28
126,2,8:59.0,M. Delaney misses 3-pt jump shot from 23 ft,,24,28
127,2,8:59.0,,Defensive rebound by D. Green,24,28
128,2,8:59.0,,Personal foul by M. Delaney (drawn by D. Green),24,28
129,2,8:42.0,,P. Gasol makes 2-pt layup from 5 ft (assist by R. Gay),24,30
130,2,8:32.0,D. Schröder misses 3-pt jump shot from 26 ft,,24,30
131,2,8:32.0,,Defensive rebound by P. Gasol,24,30
132,2,8:30.0,,P. Mills enters the game for D. Murray,24,30
133,2,8:30.0,,K. Anderson enters the game for R. Gay,24,30
134,2,8:04.0,,P. Mills makes 2-pt jump shot from 14 ft (assist by K. Anderson),24,32
135,2,7:47.0,J. Collins makes 2-pt dunk at rim (assist by D. Bembry),,26,32
136,2,7:29.0,,P. Gasol misses 2-pt jump shot from 5 ft,26,32
137,2,7:29.0,Defensive rebound by K. Bazemore,,26,32
138,2,7:19.0,D. Schröder makes 2-pt layup from 2 ft (assist by K. Bazemore),,28,32
139,2,7:19.0,,San Antonio full timeout,28,32
140,2,7:19.0,,L. Aldridge enters the game for P. Gasol,28,32
141,2,7:05.0,,P. Mills misses 3-pt jump shot from 25 ft,28,32
142,2,7:03.0,,Offensive rebound by L. Aldridge,28,32
143,2,6:57.0,,Turnover by L. Aldridge (turnover),28,32
144,2,6:43.0,Turnover by D. Schröder (lost ball; steal by P. Mills),,28,32
145,2,6:34.0,,B. Forbes makes 2-pt jump shot from 10 ft (assist by K. Anderson),28,34
146,2,6:30.0,Personal foul by B. Forbes (drawn by M. Delaney),,28,34
147,2,6:30.0,M. Belinelli enters the game for M. Delaney,,28,34
148,2,6:30.0,T. Prince enters the game for D. Bembry,,28,34
149,2,6:20.0,M. Belinelli misses 2-pt layup from 2 ft,,28,34
150,2,6:14.0,Offensive rebound by J. Collins,,28,34
151,2,6:14.0,J. Collins makes 2-pt layup at rim,,30,34
152,2,6:01.0,,B. Forbes makes 3-pt jump shot from 24 ft (assist by K. Anderson),30,37
153,2,5:39.0,D. Schröder misses 2-pt layup from 8 ft,,30,37
154,2,5:36.0,,Defensive rebound by L. Aldridge,30,37
155,2,5:33.0,,K. Anderson misses 2-pt layup from 2 ft (block by K. Bazemore),30,37
156,2,5:29.0,,Offensive rebound by P. Mills,30,37
157,2,5:24.0,,P. Mills misses 3-pt jump shot from 24 ft,30,37
158,2,5:24.0,,Offensive rebound by D. Green,30,37
159,2,5:16.0,,K. Anderson makes 2-pt hook shot from 4 ft (assist by P. Mills),30,39
160,2,5:16.0,Atlanta full timeout,,30,39
161,2,5:16.0,D. Dedmon enters the game for J. Collins,,30,39
162,2,4:57.0,D. Schröder misses 2-pt layup from 2 ft,,30,39
163,2,4:54.0,,Defensive rebound by P. Mills,30,39
164,2,4:48.0,,B. Forbes misses 3-pt jump shot from 25 ft,30,39
165,2,4:48.0,Defensive rebound by D. Dedmon,,30,39
166,2,4:28.0,T. Prince misses 3-pt jump shot from 25 ft,,30,39
167,2,4:28.0,,Defensive rebound by L. Aldridge,30,39
168,2,4:15.0,,K. Anderson misses 2-pt layup from 1 ft (block by D. Dedmon),30,39
169,2,4:15.0,Defensive rebound by T. Prince,,30,39
170,2,4:07.0,,Violation by L. Aldridge (kicked ball),30,39
171,2,4:07.0,,M. Ginóbili enters the game for K. Anderson,30,39
172,2,4:07.0,M. Delaney enters the game for D. Schröder,,30,39
173,2,3:57.0,M. Belinelli misses 2-pt jump shot from 19 ft,,30,39
174,2,3:57.0,,Defensive rebound by D. Green,30,39
175,2,3:45.0,,Turnover by P. Mills (out of bounds lost ball),30,39
176,2,3:45.0,J. Collins enters the game for K. Bazemore,,30,39
177,2,3:29.0,D. Dedmon misses 2-pt hook shot from 6 ft,,30,39
178,2,3:29.0,Offensive rebound by Team,,30,39
179,2,3:29.0,,Loose ball foul by M. Ginóbili (drawn by J. Collins),30,39
180,2,3:29.0,,P. Gasol enters the game for B. Forbes,30,39
181,2,3:23.0,M. Delaney misses 2-pt jump shot from 16 ft,,30,39
182,2,3:23.0,,Defensive rebound by P. Mills,30,39
183,2,3:05.0,,P. Mills makes 3-pt jump shot from 23 ft (assist by M. Ginóbili),30,42
184,2,2:56.0,Turnover by J. Collins (bad pass; steal by M. Ginóbili),,30,42
185,2,2:54.0,,M. Ginóbili makes 2-pt layup from 1 ft,30,44
186,2,2:54.0,Atlanta full timeout,,30,44
187,2,2:36.0,Personal foul by M. Ginóbili (drawn by M. Belinelli),,30,44
188,2,2:36.0,,R. Gay enters the game for D. Green,30,44
189,2,2:20.0,M. Belinelli makes 2-pt jump shot from 21 ft,,32,44
190,2,2:04.0,,P. Gasol makes 2-pt jump shot from 19 ft (assist by M. Ginóbili),32,46
191,2,1:48.0,T. Prince makes 2-pt jump shot from 1 ft,,34,46
192,2,1:36.0,,P. Mills misses 3-pt jump shot from 24 ft,34,46
193,2,1:36.0,Defensive rebound by M. Delaney,,34,46
194,2,1:27.0,T. Prince misses 3-pt jump shot from 23 ft,,34,46
195,2,1:27.0,,Defensive rebound by P. Gasol,34,46
196,2,1:10.0,Offensive charge foul by R. Gay (drawn by T. Prince),,34,46
197,2,1:10.0,,Turnover by R. Gay (offensive foul),34,46
198,2,0:58.0,M. Belinelli misses 3-pt jump shot from 24 ft,,34,46
199,2,0:56.0,Offensive rebound by T. Prince,,34,46
200,2,0:56.0,T. Prince makes 2-pt dunk from 2 ft,,36,46
201,2,0:41.0,,Personal foul by D. Dedmon (drawn by L. Aldridge),36,46
202,2,0:29.0,,L. Aldridge misses 2-pt jump shot from 18 ft,36,46
203,2,0:26.0,Defensive rebound by J. Collins,,36,46
204,2,0:07.0,T. Prince makes 2-pt layup from 1 ft (assist by M. Delaney),,38,46
205,2,0:00.0,,R. Gay misses 2-pt dunk from 2 ft (block by D. Dedmon),38,46
206,2,0:00.0,,Offensive rebound by Team,38,46
207,3,11:48.0,Personal foul by D. Green (drawn by J. Collins),,38,46
208,3,11:33.0,J. Collins makes 2-pt jump shot from 15 ft (assist by D. Schröder),,40,46
209,3,11:13.0,,D. Green misses 2-pt layup from 8 ft (block by J. Collins),40,46
210,3,11:10.0,,Offensive rebound by P. Mills,40,46
211,3,11:07.0,,L. Aldridge misses 2-pt jump shot from 19 ft,40,46
212,3,11:07.0,Defensive rebound by J. Collins,,40,46
213,3,10:57.0,,Offensive charge foul by J. Collins (drawn by D. Green),40,46
214,3,10:57.0,Turnover by J. Collins (offensive foul),,40,46
215,3,10:40.0,,L. Aldridge makes 2-pt jump shot from 19 ft (assist by K. Anderson),40,48
216,3,10:24.0,J. Collins makes 2-pt dunk from 1 ft (assist by D. Schröder),,42,48
217,3,10:22.0,,San Antonio full timeout,42,48
218,3,10:07.0,,P. Mills misses 3-pt jump shot from 26 ft,42,48
219,3,10:03.0,Defensive rebound by D. Dedmon,,42,48
220,3,9:55.0,J. Collins makes 2-pt jump shot from 15 ft (assist by D. Schröder),,44,48
221,3,9:44.0,,Turnover by P. Gasol (bad pass),44,48
222,3,9:31.0,D. Schröder makes 2-pt jump shot from 15 ft,,46,48
223,3,9:14.0,,L. Aldridge makes 2-pt jump shot from 20 ft (assist by D. Green),46,50
224,3,9:04.0,J. Collins misses 2-pt layup from 5 ft (block by P. Mills),,46,50
225,3,9:00.0,,Defensive rebound by P. Mills,46,50
226,3,8:59.0,,Turnover by P. Mills (bad pass; steal by K. Bazemore),46,50
227,3,8:58.0,J. Collins makes 2-pt dunk from 2 ft,,48,50
228,3,8:41.0,,D. Green misses 2-pt jump shot from 10 ft,48,50
229,3,8:41.0,Defensive rebound by D. Schröder,,48,50
230,3,8:33.0,K. Bazemore misses 3-pt jump shot from 25 ft,,48,50
231,3,8:31.0,,Defensive rebound by P. Mills,48,50
232,3,8:19.0,,D. Green misses 2-pt layup from 2 ft,48,50
233,3,8:19.0,,Offensive rebound by K. Anderson,48,50
234,3,8:12.0,,K. Anderson makes 2-pt layup at rim,48,52
235,3,7:59.0,D. Schröder misses 2-pt jump shot from 15 ft,,48,52
236,3,7:59.0,Offensive rebound by J. Collins,,48,52
237,3,7:50.0,K. Bazemore makes 3-pt jump shot from 23 ft (assist by D. Schröder),,51,52
238,3,7:37.0,,L. Aldridge misses 2-pt jump shot from 18 ft,51,52
239,3,7:37.0,,Offensive rebound by D. Green,51,52
240,3,7:31.0,,D. Green misses 2-pt layup at rim,51,52
241,3,7:29.0,Defensive rebound by K. Bazemore,,51,52
242,3,7:26.0,K. Bazemore misses 2-pt jump shot from 19 ft,,51,52
243,3,7:26.0,,Defensive rebound by K. Anderson,51,52
244,3,7:23.0,,Personal foul by J. Collins (drawn by L. Aldridge),51,52
245,3,7:23.0,,D. Murray enters the game for P. Mills,51,52
246,3,7:23.0,,R. Gay enters the game for P. Gasol,51,52
247,3,7:23.0,E. İlyasova enters the game for J. Collins,,51,52
248,3,7:16.0,,Personal foul by D. Schröder (drawn by D. Murray),51,52
249,3,7:10.0,,Turnover by R. Gay (bad pass; steal by D. Schröder),51,52
250,3,7:04.0,K. Bazemore misses 3-pt jump shot from 23 ft,,51,52
251,3,7:02.0,,Defensive rebound by K. Anderson,51,52
252,3,6:57.0,,D. Green misses 3-pt jump shot from 25 ft,51,52
253,3,6:53.0,,Offensive rebound by R. Gay,51,52
254,3,6:48.0,,D. Green makes 3-pt jump shot from 23 ft (assist by K. Anderson),51,55
255,3,6:34.0,T. Prince makes 3-pt jump shot from 23 ft (assist by D. Schröder),,54,55
256,3,6:19.0,,R. Gay misses 2-pt jump shot from 13 ft,54,55
257,3,6:19.0,,Offensive rebound by L. Aldridge,54,55
258,3,6:09.0,,L. Aldridge makes 2-pt layup at rim,54,57
259,3,5:51.0,D. Dedmon misses 2-pt jump shot from 11 ft,,54,57
260,3,5:48.0,,Defensive rebound by D. Green,54,57
261,3,5:47.0,,M. Ginóbili enters the game for K. Anderson,54,57
262,3,5:47.0,M. Belinelli enters the game for T. Prince,,54,57
263,3,5:47.0,M. Delaney enters the game for K. Bazemore,,54,57
264,3,5:43.0,,D. Green misses 2-pt jump shot from 21 ft,54,57
265,3,5:43.0,Defensive rebound by E. İlyasova,,54,57
266,3,5:31.0,Turnover by D. Dedmon (bad pass),,54,57
267,3,5:31.0,,B. Forbes enters the game for D. Green,54,57
268,3,5:22.0,,Personal foul by D. Dedmon (drawn by L. Aldridge),54,57
269,3,5:12.0,,Turnover by R. Gay (bad pass; steal by D. Schröder),54,57
270,3,5:07.0,E. İlyasova makes 2-pt jump shot from 15 ft (assist by M. Delaney),,56,57
271,3,4:48.0,,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by L. Aldridge),56,60
272,3,4:31.0,D. Dedmon makes 2-pt jump shot from 3 ft (assist by D. Schröder),,58,60
273,3,4:31.0,Shooting foul by R. Gay (drawn by D. Dedmon),,58,60
274,3,4:31.0,,D. Bertāns enters the game for R. Gay,58,60
275,3,4:31.0,D. Dedmon misses free throw 1 of 1,,58,60
276,3,4:29.0,,Defensive rebound by D. Bertāns,58,60
277,3,4:08.0,,D. Bertāns misses 3-pt jump shot from 28 ft,58,60
278,3,4:02.0,Defensive rebound by D. Dedmon,,58,60
279,3,3:51.0,D. Dedmon misses 2-pt jump shot from 17 ft,,58,60
280,3,3:49.0,,Defensive rebound by D. Bertāns,58,60
281,3,3:42.0,,M. Ginóbili misses 2-pt jump shot from 9 ft,58,60
282,3,3:41.0,,Offensive rebound by Team,58,60
283,3,3:41.0,,Personal foul by D. Dedmon (drawn by M. Ginóbili),58,60
284,3,3:41.0,,P. Gasol enters the game for L. Aldridge,58,60
285,3,3:41.0,T. Prince enters the game for D. Dedmon,,58,60
286,3,3:41.0,T. Cavanaugh enters the game for D. Schröder,,58,60
287,3,3:33.0,,Turnover by M. Ginóbili (bad pass; steal by T. Cavanaugh),58,60
288,3,3:31.0,Turnover by T. Cavanaugh (out of bounds lost ball),,58,60
289,3,3:20.0,,D. Murray makes 2-pt layup from 1 ft,58,62
290,3,3:09.0,Turnover by T. Prince (bad pass; steal by D. Bertāns),,58,62
291,3,3:04.0,,B. Forbes makes 2-pt jump shot from 15 ft,58,64
292,3,3:04.0,Atlanta full timeout,,58,64
293,3,3:04.0,,K. Anderson enters the game for P. Gasol,58,64
294,3,3:04.0,J. Collins enters the game for T. Cavanaugh,,58,64
295,3,2:50.0,J. Collins makes 2-pt layup from 1 ft (assist by M. Delaney),,60,64
296,3,2:38.0,,Offensive foul by M. Ginóbili (drawn by E. İlyasova),60,64
297,3,2:38.0,,Turnover by M. Ginóbili (offensive foul),60,64
298,3,2:25.0,M. Delaney misses 2-pt jump shot from 15 ft (block by K. Anderson),,60,64
299,3,2:20.0,Offensive rebound by J. Collins,,60,64
300,3,2:13.0,,Turnover by D. Murray (lost ball; steal by M. Belinelli),60,64
301,3,2:02.0,E. İlyasova makes 3-pt jump shot from 24 ft (assist by M. Delaney),,63,64
302,3,1:44.0,,K. Anderson makes 2-pt layup from 2 ft,63,66
303,3,1:34.0,M. Belinelli misses 3-pt jump shot from 25 ft,,63,66
304,3,1:34.0,,Defensive rebound by Team,63,66
305,3,1:34.0,Loose ball foul by J. Collins (drawn by K. Anderson),,63,66
306,3,1:34.0,,K. Anderson makes free throw 1 of 2,63,67
307,3,1:34.0,T. Cavanaugh enters the game for J. Collins,,63,67
308,3,1:34.0,,K. Anderson makes free throw 2 of 2,63,68
309,3,1:12.0,M. Delaney misses 3-pt jump shot from 25 ft,,63,68
310,3,1:12.0,,Defensive rebound by Team,63,68
311,3,0:53.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,63,68
312,3,0:48.0,Defensive rebound by T. Prince,,63,68
313,3,0:45.0,Personal block foul by D. Bertāns (drawn by M. Delaney),,63,68
314,3,0:29.0,E. İlyasova misses 3-pt jump shot from 24 ft,,63,68
315,3,0:25.0,,Defensive rebound by B. Forbes,63,68
316,3,0:04.0,,K. Anderson makes 2-pt jump shot from 10 ft,63,70
317,3,0:00.0,T. Prince makes 2-pt layup from 2 ft,,65,70
318,4,11:53.0,Violation by M. Delaney (kicked ball),,65,70
319,4,11:53.0,,L. Aldridge enters the game for D. Bertāns,65,70
320,4,11:46.0,,Turnover by B. Forbes (out of bounds lost ball),65,70
321,4,11:28.0,K. Bazemore makes 2-pt layup from 3 ft,,67,70
322,4,11:14.0,,Turnover by K. Anderson (bad pass),67,70
323,4,11:14.0,,P. Mills enters the game for D. Murray,67,70
324,4,11:03.0,M. Belinelli misses 3-pt jump shot from 24 ft,,67,70
325,4,10:58.0,Offensive rebound by T. Prince,,67,70
326,4,10:56.0,T. Prince makes 2-pt jump shot at rim,,69,70
327,4,10:34.0,,B. Forbes misses 3-pt jump shot from 26 ft,69,70
328,4,10:30.0,,Offensive rebound by K. Anderson,69,70
329,4,10:28.0,,P. Mills makes 3-pt jump shot from 23 ft (assist by K. Anderson),69,73
330,4,10:08.0,M. Belinelli makes 2-pt jump shot from 14 ft,,71,73
331,4,9:51.0,,L. Aldridge misses 2-pt hook shot from 9 ft,71,73
332,4,9:49.0,Defensive rebound by T. Prince,,71,73
333,4,9:41.0,J. Collins misses 2-pt layup from 3 ft,,71,73
334,4,9:39.0,,Defensive rebound by L. Aldridge,71,73
335,4,9:35.0,,B. Forbes misses 3-pt jump shot from 25 ft,71,73
336,4,9:35.0,,Offensive rebound by M. Ginóbili,71,73
337,4,9:27.0,,M. Ginóbili makes 3-pt jump shot from 23 ft (assist by K. Anderson),71,76
338,4,9:04.0,K. Bazemore misses 2-pt layup from 3 ft (block by L. Aldridge),,71,76
339,4,9:04.0,,Defensive rebound by L. Aldridge,71,76
340,4,8:58.0,,L. Aldridge makes 2-pt dunk from 2 ft (assist by M. Ginóbili),71,78
341,4,8:58.0,Atlanta full timeout,,71,78
342,4,8:58.0,,D. Green enters the game for B. Forbes,71,78
343,4,8:58.0,,B. Paul enters the game for M. Ginóbili,71,78
344,4,8:58.0,D. Schröder enters the game for M. Belinelli,,71,78
345,4,8:58.0,D. Dedmon enters the game for M. Delaney,,71,78
346,4,8:44.0,Offensive foul by D. Dedmon (drawn by B. Paul),,71,78
347,4,8:44.0,Turnover by D. Dedmon (offensive foul),,71,78
348,4,8:28.0,,L. Aldridge misses 2-pt jump shot from 12 ft,71,78
349,4,8:26.0,Defensive rebound by J. Collins,,71,78
350,4,8:18.0,Personal block foul by P. Mills (drawn by D. Schröder),,71,78
351,4,8:03.0,K. Bazemore misses 3-pt jump shot from 24 ft,,71,78
352,4,8:01.0,,Defensive rebound by K. Anderson,71,78
353,4,7:46.0,,D. Green misses 2-pt jump shot from 8 ft,71,78
354,4,7:46.0,Defensive rebound by Team,,71,78
355,4,7:46.0,,Loose ball foul by L. Aldridge (drawn by D. Dedmon),71,78
356,4,7:34.0,Personal block foul by P. Mills (drawn by K. Bazemore),,71,78
357,4,7:24.0,K. Bazemore misses 2-pt jump shot from 14 ft (block by P. Mills),,71,78
358,4,7:20.0,,Defensive rebound by P. Mills,71,78
359,4,7:19.0,,K. Anderson misses 3-pt jump shot from 23 ft,71,78
360,4,7:17.0,,Offensive rebound by L. Aldridge,71,78
361,4,7:16.0,,L. Aldridge misses 2-pt layup from 2 ft (block by T. Prince),71,78
362,4,7:15.0,Defensive rebound by J. Collins,,71,78
363,4,7:07.0,D. Schröder makes 2-pt layup from 3 ft,,73,78
364,4,7:06.0,,Violation by L. Aldridge (def goaltending),73,78
365,4,6:53.0,,B. Paul misses 3-pt jump shot from 22 ft,73,78
366,4,6:52.0,Defensive rebound by Team,,73,78
367,4,6:52.0,M. Belinelli enters the game for K. Bazemore,,73,78
368,4,6:52.0,M. Delaney enters the game for D. Dedmon,,73,78
369,4,6:38.0,Turnover by D. Schröder (bad pass; steal by B. Paul),,73,78
370,4,6:19.0,,D. Green misses 3-pt jump shot from 25 ft,73,78
371,4,6:13.0,,Offensive rebound by L. Aldridge,73,78
372,4,6:12.0,,L. Aldridge makes 2-pt layup from 1 ft,73,80
373,4,5:54.0,Shooting foul by D. Green (drawn by T. Prince),,73,80
374,4,5:54.0,T. Prince misses free throw 1 of 2,,73,80
375,4,5:54.0,Offensive rebound by Team,,73,80
376,4,5:54.0,,M. Ginóbili enters the game for K. Anderson,73,80
377,4,5:54.0,T. Prince misses free throw 2 of 2,,73,80
378,4,5:51.0,,Defensive rebound by D. Green,73,80
