,QUARTER,TIME_REMAINING,DALLAS_ACTION,DETROIT_ACTION,DALLAS_SCORE,DETROIT_SCORE
39,1,6:12.0,D. Finney-Smith misses 3-pt jump shot from 26 ft,,10,9
40,1,6:09.0,Offensive rebound by H. Barnes,,10,9
41,1,6:07.0,D. Powell misses 3-pt jump shot from 26 ft,,10,9
42,1,6:03.0,,Defensive rebound by L. Kennard,10,9
43,1,5:54.0,,R. Jackson misses 2-pt jump shot from 15 ft,10,9
44,1,5:50.0,Defensive rebound by H. Barnes,,10,9
45,1,5:44.0,D. Smith misses 2-pt jump shot from 10 ft,,10,9
46,1,5:41.0,,Defensive rebound by L. Kennard,10,9
47,1,5:37.0,,A. Tolliver makes 3-pt jump shot from 25 ft (assist by L. Kennard),10,12
48,1,5:17.0,D. Smith misses 3-pt jump shot from 25 ft,,10,12
49,1,5:11.0,Offensive rebound by D. Finney-Smith,,10,12
50,1,5:11.0,D. Finney-Smith makes 2-pt dunk at rim,,12,12
51,1,4:45.0,,R. Jackson misses 2-pt jump shot from 18 ft,12,12
52,1,4:40.0,Defensive rebound by J. Motley,,12,12
53,1,4:38.0,Shooting foul by A. Tolliver (drawn by D. Smith),,12,12
54,1,4:38.0,D. Smith makes free throw 1 of 2,,13,12
55,1,4:38.0,,I. Smith enters the game for R. Jackson,13,12
56,1,4:38.0,D. Smith makes free throw 2 of 2,,14,12
57,1,4:27.0,,L. Kennard misses 2-pt jump shot from 16 ft,14,12
58,1,4:24.0,Defensive rebound by D. Powell,,14,12
59,1,4:14.0,J. Motley makes 2-pt jump shot from 16 ft,,16,12
60,1,3:51.0,,A. Tolliver makes 3-pt jump shot from 24 ft (assist by I. Smith),16,15
61,1,3:33.0,Turnover by D. Smith (bad pass; steal by I. Smith),,16,15
62,1,3:28.0,,A. Drummond makes 2-pt layup at rim (assist by L. Kennard),16,17
63,1,3:27.0,Dallas full timeout,,16,17
64,1,3:27.0,,E. Moreland enters the game for A. Drummond,16,17
65,1,3:27.0,M. Kleber enters the game for D. Powell,,16,17
66,1,3:27.0,D. McDermott enters the game for D. Finney-Smith,,16,17
67,1,3:16.0,Personal foul by L. Kennard (drawn by J. Motley),,16,17
68,1,3:16.0,,L. Galloway enters the game for L. Kennard,16,17
69,1,3:09.0,J. Motley misses 2-pt jump shot from 13 ft,,16,17
70,1,3:06.0,,Defensive rebound by S. Johnson,16,17
71,1,2:51.0,,E. Moreland misses 2-pt dunk from 5 ft,16,17
72,1,2:49.0,Defensive rebound by J. Motley,,16,17
73,1,2:44.0,J. Motley makes 2-pt layup from 2 ft (assist by D. Smith),,18,17
74,1,2:26.0,,S. Johnson makes 2-pt layup from 3 ft,18,19
75,1,2:26.0,,Shooting foul by H. Barnes (drawn by S. Johnson),18,19
76,1,2:26.0,,S. Johnson makes free throw 1 of 1,18,20
77,1,2:17.0,Personal foul by E. Moreland (drawn by H. Barnes),,18,20
78,1,2:17.0,H. Barnes makes free throw 1 of 2,,19,20
79,1,2:17.0,H. Barnes misses free throw 2 of 2,,19,20
80,1,2:15.0,,Defensive rebound by E. Moreland,19,20
81,1,2:06.0,,L. Galloway misses 2-pt layup from 1 ft,19,20
82,1,2:04.0,Defensive rebound by M. Kleber,,19,20
83,1,1:47.0,Shooting foul by A. Tolliver (drawn by J. Motley),,19,20
84,1,1:47.0,J. Motley makes free throw 1 of 2,,20,20
85,1,1:47.0,,H. Ellenson enters the game for A. Tolliver,20,20
86,1,1:47.0,J. Motley makes free throw 2 of 2,,21,20
87,1,1:32.0,,H. Ellenson misses 2-pt jump shot from 11 ft,21,20
88,1,1:26.0,Defensive rebound by M. Kleber,,21,20
89,1,1:20.0,H. Barnes misses 3-pt jump shot from 24 ft,,21,20
90,1,1:16.0,,Defensive rebound by L. Galloway,21,20
91,1,1:11.0,,L. Galloway misses 2-pt jump shot from 15 ft,21,20
92,1,1:08.0,Defensive rebound by H. Barnes,,21,20
93,1,1:00.0,H. Barnes makes 2-pt layup from 4 ft,,23,20
94,1,0:47.0,,L. Galloway misses 2-pt jump shot from 10 ft,23,20
95,1,0:46.0,,Offensive rebound by E. Moreland,23,20
96,1,0:46.0,,E. Moreland makes 2-pt layup at rim,23,22
97,1,0:32.0,D. Smith misses 3-pt jump shot from 26 ft,,23,22
98,1,0:29.0,,Defensive rebound by E. Moreland,23,22
99,1,0:21.0,,H. Ellenson misses 3-pt jump shot from 27 ft,23,22
100,1,0:18.0,Defensive rebound by M. Kleber,,23,22
101,1,0:04.0,Personal foul by I. Smith (drawn by D. Smith),,23,22
102,1,0:04.0,D. Smith misses free throw 1 of 2,,23,22
103,1,0:04.0,Offensive rebound by Team,,23,22
104,1,0:04.0,D. Powell enters the game for J. Motley,,23,22
105,1,0:04.0,D. Smith makes free throw 2 of 2,,24,22
106,1,0:03.0,,Personal foul by M. Kleber (drawn by I. Smith),24,22
107,1,0:03.0,Y. Ferrell enters the game for D. Smith,,24,22
108,1,0:03.0,J. Jones enters the game for H. Barnes,,24,22
109,1,0:00.0,,L. Galloway misses 2-pt jump shot from 16 ft,24,22
110,1,0:00.0,,Offensive rebound by Team,24,22
111,2,11:39.0,D. Finney-Smith makes 3-pt jump shot from 23 ft (assist by Y. Ferrell),,27,22
112,2,11:21.0,,H. Ellenson misses 3-pt jump shot from 23 ft,27,22
113,2,11:18.0,Defensive rebound by M. Kleber,,27,22
114,2,11:10.0,D. McDermott makes 2-pt dunk at rim (assist by M. Kleber),,29,22
115,2,11:00.0,,Detroit full timeout,29,22
116,2,10:50.0,,Shooting foul by D. Finney-Smith (drawn by H. Ellenson),29,22
117,2,10:50.0,,H. Ellenson makes free throw 1 of 2,29,23
118,2,10:50.0,,H. Ellenson makes free throw 2 of 2,29,24
119,2,10:36.0,D. Finney-Smith misses 3-pt jump shot from 25 ft,,29,24
120,2,10:33.0,,Defensive rebound by E. Moreland,29,24
121,2,10:28.0,,R. Jackson makes 3-pt jump shot from 25 ft,29,27
122,2,10:12.0,A. Harrison misses 2-pt jump shot from 17 ft,,29,27
123,2,10:08.0,Offensive rebound by M. Kleber,,29,27
124,2,10:01.0,Y. Ferrell misses 3-pt jump shot from 25 ft,,29,27
125,2,9:58.0,,Defensive rebound by E. Moreland,29,27
126,2,9:50.0,,J. Ennis misses 3-pt jump shot from 25 ft,29,27
127,2,9:46.0,Defensive rebound by M. Kleber,,29,27
128,2,9:39.0,Y. Ferrell misses 2-pt jump shot from 14 ft,,29,27
129,2,9:36.0,,Defensive rebound by H. Ellenson,29,27
130,2,9:26.0,,J. Ennis makes 2-pt layup from 1 ft (assist by L. Galloway),29,29
131,2,9:04.0,M. Kleber makes 2-pt layup at rim (assist by D. McDermott),,31,29
132,2,8:49.0,,H. Ellenson makes 2-pt jump shot from 12 ft,31,31
133,2,8:28.0,Y. Ferrell makes 2-pt jump shot from 16 ft (assist by M. Kleber),,33,31
134,2,8:11.0,,H. Ellenson misses 2-pt layup from 5 ft,33,31
135,2,8:09.0,Defensive rebound by D. Finney-Smith,,33,31
136,2,7:57.0,Turnover by Y. Ferrell (bad pass; steal by L. Galloway),,33,31
137,2,7:56.0,,Personal foul by A. Harrison (drawn by J. Ennis),33,31
138,2,7:56.0,,A. Drummond enters the game for E. Moreland,33,31
139,2,7:48.0,,L. Galloway makes 2-pt jump shot from 10 ft (assist by A. Drummond),33,33
140,2,7:29.0,D. Finney-Smith makes 2-pt hook shot from 5 ft (assist by Y. Ferrell),,35,33
141,2,7:11.0,,H. Ellenson makes 3-pt jump shot from 24 ft (assist by A. Drummond),35,36
142,2,7:08.0,Dallas full timeout,,35,36
143,2,7:08.0,D. Powell enters the game for A. Harrison,,35,36
144,2,7:08.0,H. Barnes enters the game for D. Finney-Smith,,35,36
145,2,7:08.0,J. Motley enters the game for Y. Ferrell,,35,36
146,2,7:08.0,D. Smith enters the game for M. Kleber,,35,36
147,2,6:53.0,J. Motley misses 2-pt jump shot from 14 ft,,35,36
148,2,6:49.0,Offensive rebound by J. Motley,,35,36
149,2,6:36.0,Turnover by D. McDermott (traveling),,35,36
150,2,6:22.0,,L. Galloway makes 3-pt jump shot from 26 ft (assist by R. Jackson),35,39
151,2,6:10.0,Personal foul by R. Jackson (drawn by D. Powell),,35,39
152,2,6:00.0,D. Powell makes 2-pt hook shot from 10 ft,,37,39
153,2,5:43.0,,H. Ellenson makes 2-pt jump shot from 8 ft,37,41
154,2,5:26.0,J. Motley makes 2-pt jump shot from 18 ft,,39,41
155,2,5:11.0,,L. Galloway misses 3-pt jump shot from 23 ft,39,41
156,2,5:07.0,Defensive rebound by D. Smith,,39,41
157,2,5:01.0,D. Powell misses 3-pt jump shot from 25 ft,,39,41
158,2,4:57.0,,Defensive rebound by J. Ennis,39,41
159,2,4:52.0,,R. Jackson makes 2-pt jump shot from 15 ft,39,43
160,2,4:36.0,,I. Smith enters the game for R. Jackson,39,43
161,2,4:36.0,,S. Johnson enters the game for L. Galloway,39,43
162,2,4:36.0,,L. Kennard enters the game for J. Ennis,39,43
163,2,4:24.0,D. Smith misses 2-pt jump shot from 19 ft (block by I. Smith),,39,43
164,2,4:20.0,Offensive rebound by D. Smith,,39,43
165,2,4:19.0,D. Smith misses 2-pt jump shot from 20 ft,,39,43
166,2,4:19.0,,Defensive rebound by H. Ellenson,39,43
167,2,4:04.0,,L. Kennard makes 2-pt jump shot from 17 ft,39,45
168,2,3:43.0,D. Smith misses 2-pt dunk from 4 ft (block by A. Drummond),,39,45
169,2,3:40.0,,Defensive rebound by H. Ellenson,39,45
170,2,3:36.0,,Turnover by H. Ellenson (lost ball; steal by D. Powell),39,45
171,2,3:29.0,D. Powell misses 3-pt jump shot from 27 ft,,39,45
172,2,3:28.0,Offensive rebound by J. Motley,,39,45
173,2,3:28.0,J. Motley makes 2-pt layup from 2 ft,,41,45
174,2,3:28.0,Shooting foul by I. Smith (drawn by J. Motley),,41,45
175,2,3:28.0,,A. Tolliver enters the game for H. Ellenson,41,45
176,2,3:28.0,A. Harrison enters the game for D. McDermott,,41,45
177,2,3:28.0,J. Motley makes free throw 1 of 1,,42,45
178,2,3:06.0,,A. Tolliver misses 3-pt jump shot from 27 ft,42,45
179,2,3:02.0,Defensive rebound by Team,,42,45
180,2,3:02.0,M. Kleber enters the game for J. Motley,,42,45
181,2,2:45.0,H. Barnes misses 2-pt jump shot from 16 ft,,42,45
182,2,2:43.0,,Defensive rebound by L. Kennard,42,45
183,2,2:28.0,,A. Tolliver makes 2-pt layup at rim (assist by S. Johnson),42,47
184,2,2:14.0,A. Harrison makes 3-pt jump shot from 25 ft (assist by D. Smith),,45,47
185,2,2:03.0,,Shooting foul by D. Powell (drawn by A. Drummond),45,47
186,2,2:03.0,,A. Drummond misses free throw 1 of 2,45,47
187,2,2:03.0,,Offensive rebound by Team,45,47
188,2,2:03.0,,A. Drummond misses free throw 2 of 2,45,47
189,2,1:59.0,Defensive rebound by D. Smith,,45,47
190,2,1:50.0,H. Barnes misses 3-pt jump shot from 25 ft,,45,47
191,2,1:47.0,,Defensive rebound by A. Drummond,45,47
192,2,1:44.0,,Shooting foul by H. Barnes (drawn by S. Johnson),45,47
193,2,1:44.0,,S. Johnson misses free throw 1 of 2,45,47
194,2,1:44.0,,Offensive rebound by Team,45,47
195,2,1:44.0,,S. Johnson makes free throw 2 of 2,45,48
196,2,1:33.0,Shooting foul by A. Drummond (drawn by H. Barnes),,45,48
197,2,1:33.0,H. Barnes makes free throw 1 of 2,,46,48
198,2,1:33.0,K. Collinsworth enters the game for A. Harrison,,46,48
199,2,1:33.0,H. Barnes makes free throw 2 of 2,,47,48
200,2,1:15.0,,A. Drummond makes 2-pt dunk from 1 ft (assist by A. Tolliver),47,50
201,2,0:59.0,M. Kleber makes 3-pt jump shot from 24 ft (assist by D. Smith),,50,50
202,2,0:51.0,,Turnover by I. Smith (lost ball; steal by D. Smith),50,50
203,2,0:36.0,D. Smith makes 2-pt layup from 1 ft,,52,50
204,2,0:24.0,,I. Smith makes 3-pt jump shot from 27 ft (assist by A. Drummond),52,53
205,2,0:00.0,M. Kleber makes 2-pt jump shot from 15 ft (assist by K. Collinsworth),,54,53
206,3,11:43.0,H. Barnes misses 2-pt jump shot from 7 ft,,54,53
207,3,11:40.0,,Defensive rebound by A. Drummond,54,53
208,3,11:20.0,,S. Johnson makes 2-pt layup from 1 ft (assist by R. Jackson),54,55
209,3,11:04.0,,Violation by R. Jackson (kicked ball),54,55
210,3,10:55.0,H. Barnes misses 2-pt hook shot from 2 ft,,54,55
211,3,10:52.0,,Defensive rebound by A. Drummond,54,55
212,3,10:42.0,,S. Johnson misses 3-pt jump shot from 25 ft,54,55
213,3,10:36.0,Defensive rebound by J. Motley,,54,55
214,3,10:28.0,Shooting foul by A. Tolliver (drawn by D. Powell),,54,55
215,3,10:28.0,D. Powell makes free throw 1 of 2,,55,55
216,3,10:28.0,D. Powell makes free throw 2 of 2,,56,55
217,3,10:12.0,,Personal foul by D. Smith (drawn by A. Tolliver),56,55
218,3,9:59.0,,R. Jackson misses 3-pt jump shot from 25 ft,56,55
219,3,9:55.0,Defensive rebound by D. Powell,,56,55
220,3,9:47.0,D. Powell makes 3-pt jump shot from 26 ft (assist by D. Smith),,59,55
221,3,9:27.0,,Turnover by L. Kennard (bad pass),59,55
222,3,9:12.0,H. Barnes makes 2-pt jump shot from 15 ft,,61,55
223,3,8:46.0,,S. Johnson misses 2-pt jump shot from 15 ft,61,55
224,3,8:42.0,Defensive rebound by D. Finney-Smith,,61,55
225,3,8:36.0,D. Finney-Smith misses 2-pt dunk from 4 ft,,61,55
226,3,8:36.0,,Defensive rebound by Team,61,55
227,3,8:18.0,,R. Jackson makes 2-pt jump shot from 11 ft,61,57
228,3,8:04.0,Offensive foul by J. Motley (drawn by S. Johnson),,61,57
229,3,8:04.0,Turnover by J. Motley (offensive foul),,61,57
230,3,7:54.0,,R. Jackson makes 2-pt jump shot from 11 ft,61,59
231,3,7:40.0,D. Powell misses 3-pt jump shot from 25 ft,,61,59
232,3,7:35.0,,Defensive rebound by A. Drummond,61,59
233,3,7:31.0,,A. Tolliver makes 3-pt jump shot from 25 ft (assist by S. Johnson),61,62
234,3,7:16.0,D. Smith misses 3-pt jump shot from 26 ft,,61,62
235,3,7:13.0,,Defensive rebound by A. Drummond,61,62
236,3,7:10.0,Offensive charge foul by A. Drummond (drawn by D. Powell),,61,62
237,3,7:10.0,,Turnover by A. Drummond (offensive foul),61,62
238,3,7:01.0,Turnover by D. Smith (bad pass),,61,62
239,3,6:50.0,,R. Jackson makes 2-pt layup from 1 ft,61,64
240,3,6:30.0,D. Smith makes 2-pt layup from 2 ft,,63,64
241,3,6:15.0,,A. Tolliver misses 3-pt jump shot from 25 ft,63,64
242,3,6:11.0,Defensive rebound by D. Finney-Smith,,63,64
243,3,5:56.0,Turnover by D. Finney-Smith (bad pass; steal by S. Johnson),,63,64
244,3,5:51.0,,Detroit full timeout,63,64
245,3,5:45.0,,Shooting foul by D. Smith (drawn by R. Jackson),63,64
246,3,5:45.0,,R. Jackson misses free throw 1 of 2,63,64
247,3,5:45.0,,Offensive rebound by Team,63,64
248,3,5:45.0,,R. Jackson makes free throw 2 of 2,63,65
249,3,5:26.0,J. Motley makes 2-pt jump shot from 19 ft (assist by D. Powell),,65,65
250,3,5:19.0,,Turnover by R. Jackson (bad pass),65,65
251,3,5:05.0,D. Smith misses 2-pt jump shot from 15 ft,,65,65
252,3,5:02.0,,Defensive rebound by A. Drummond,65,65
253,3,4:56.0,,S. Johnson misses 2-pt layup from 3 ft,65,65
254,3,4:55.0,,Offensive rebound by S. Johnson,65,65
255,3,4:53.0,,S. Johnson makes 2-pt layup from 2 ft,65,67
256,3,4:38.0,H. Barnes makes 2-pt dunk at rim (assist by D. Powell),,67,67
257,3,4:12.0,,A. Drummond makes 2-pt hook shot from 4 ft (assist by R. Jackson),67,69
258,3,3:54.0,D. Powell misses 3-pt jump shot from 27 ft,,67,69
259,3,3:51.0,,Defensive rebound by S. Johnson,67,69
260,3,3:48.0,,S. Johnson misses 2-pt layup from 7 ft (block by D. Powell),67,69
261,3,3:48.0,,Offensive rebound by Team,67,69
262,3,3:48.0,,I. Smith enters the game for L. Kennard,67,69
263,3,3:48.0,,L. Galloway enters the game for R. Jackson,67,69
264,3,3:48.0,D. McDermott enters the game for D. Finney-Smith,,67,69
265,3,3:48.0,Dallas full timeout,,67,69
266,3,3:38.0,,I. Smith makes 2-pt jump shot from 8 ft,67,71
267,3,3:24.0,Personal foul by L. Galloway (drawn by D. McDermott),,67,71
268,3,3:17.0,H. Barnes misses 3-pt jump shot from 27 ft,,67,71
269,3,3:14.0,Offensive rebound by H. Barnes,,67,71
270,3,3:12.0,J. Motley misses 2-pt jump shot from 19 ft,,67,71
271,3,3:06.0,,Defensive rebound by L. Galloway,67,71
272,3,2:59.0,,Personal foul by J. Motley (drawn by A. Drummond),67,71
273,3,2:59.0,,H. Ellenson enters the game for A. Tolliver,67,71
274,3,2:51.0,,H. Ellenson misses 3-pt jump shot from 26 ft,67,71
275,3,2:48.0,,Offensive rebound by A. Drummond,67,71
276,3,2:46.0,,A. Drummond makes 2-pt hook shot from 2 ft,67,73
277,3,2:33.0,D. Powell makes 2-pt layup from 3 ft (assist by D. Smith),,69,73
278,3,2:33.0,Shooting foul by H. Ellenson (drawn by D. Powell),,69,73
279,3,2:33.0,D. Powell makes free throw 1 of 1,,70,73
280,3,2:10.0,,I. Smith misses 3-pt jump shot from 27 ft,70,73
281,3,2:06.0,Defensive rebound by D. Powell,,70,73
282,3,1:57.0,D. Powell makes 3-pt jump shot from 26 ft (assist by D. Smith),,73,73
283,3,1:43.0,,I. Smith makes 2-pt jump shot from 1 ft,73,75
284,3,1:27.0,D. Powell misses 3-pt jump shot from 27 ft,,73,75
285,3,1:24.0,,Defensive rebound by A. Drummond,73,75
286,3,1:18.0,,S. Johnson misses 2-pt layup from 3 ft,73,75
287,3,1:16.0,Defensive rebound by D. Powell,,73,75
288,3,1:13.0,J. Motley makes 2-pt layup from 2 ft (assist by D. Smith),,75,75
289,3,0:57.0,,L. Galloway misses 2-pt jump shot from 12 ft,75,75
290,3,0:53.0,Defensive rebound by J. Motley,,75,75
291,3,0:32.0,J. Motley misses 2-pt jump shot from 8 ft,,75,75
292,3,0:29.0,,Defensive rebound by A. Drummond,75,75
293,3,0:19.0,,L. Galloway makes 3-pt jump shot from 28 ft (assist by A. Drummond),75,78
294,3,0:00.0,H. Barnes misses 3-pt jump shot from 28 ft,,75,78
295,3,0:00.0,Offensive rebound by Team,,75,78
296,4,11:38.0,,A. Drummond misses 2-pt layup from 3 ft,75,78
297,4,11:36.0,Defensive rebound by D. Finney-Smith,,75,78
298,4,11:24.0,Turnover by M. Kleber (bad pass),,75,78
299,4,11:12.0,,H. Ellenson misses 3-pt jump shot from 25 ft,75,78
300,4,11:09.0,Defensive rebound by K. Collinsworth,,75,78
301,4,11:04.0,K. Collinsworth makes 2-pt layup from 4 ft,,77,78
302,4,10:49.0,,L. Galloway misses 3-pt jump shot from 26 ft,77,78
303,4,10:49.0,,Offensive rebound by A. Drummond,77,78
304,4,10:49.0,,Personal foul by M. Kleber (drawn by A. Drummond),77,78
305,4,10:43.0,,I. Smith makes 2-pt jump shot from 16 ft,77,80
306,4,10:24.0,D. Finney-Smith makes 2-pt dunk at rim (assist by K. Collinsworth),,79,80
307,4,10:16.0,,I. Smith misses 2-pt layup from 3 ft (block by Y. Ferrell),79,80
308,4,10:16.0,Defensive rebound by Team,,79,80
309,4,10:16.0,,E. Moreland enters the game for A. Drummond,79,80
310,4,10:07.0,Personal foul by I. Smith (drawn by D. Finney-Smith),,79,80
311,4,9:58.0,D. McDermott makes 3-pt jump shot from 24 ft (assist by Y. Ferrell),,82,80
312,4,9:48.0,,Turnover by H. Ellenson (lost ball; steal by D. Finney-Smith),82,80
313,4,9:39.0,Y. Ferrell misses 3-pt jump shot from 25 ft,,82,80
314,4,9:37.0,Offensive rebound by D. Finney-Smith,,82,80
315,4,9:36.0,D. McDermott misses 2-pt layup from 3 ft,,82,80
316,4,9:36.0,,Defensive rebound by I. Smith,82,80
317,4,9:22.0,,J. Ennis misses 2-pt jump shot from 7 ft,82,80
318,4,9:19.0,Defensive rebound by D. Finney-Smith,,82,80
319,4,9:07.0,D. Finney-Smith makes 3-pt jump shot from 27 ft (assist by Y. Ferrell),,85,80
320,4,9:06.0,,Detroit full timeout,85,80
321,4,9:06.0,A. Harrison enters the game for D. McDermott,,85,80
322,4,9:00.0,,L. Galloway makes 3-pt jump shot from 26 ft (assist by I. Smith),85,83
323,4,8:31.0,K. Collinsworth misses 2-pt jump shot from 7 ft,,85,83
324,4,8:27.0,,Defensive rebound by H. Ellenson,85,83
325,4,8:21.0,,Turnover by I. Smith (bad pass; steal by Y. Ferrell),85,83
326,4,8:14.0,M. Kleber misses 3-pt jump shot from 27 ft,,85,83
327,4,8:09.0,,Defensive rebound by E. Moreland,85,83
328,4,7:54.0,,H. Ellenson makes 2-pt jump shot from 6 ft (assist by I. Smith),85,85
329,4,7:35.0,Y. Ferrell misses 2-pt layup from 4 ft,,85,85
330,4,7:33.0,,Defensive rebound by I. Smith,85,85
331,4,7:26.0,,E. Moreland misses 2-pt layup from 2 ft,85,85
332,4,7:23.0,,Offensive rebound by E. Moreland,85,85
333,4,7:22.0,,E. Moreland misses 2-pt layup from 1 ft (block by M. Kleber),85,85
334,4,7:22.0,Defensive rebound by Y. Ferrell,,85,85
335,4,7:14.0,A. Harrison misses 3-pt jump shot from 23 ft,,85,85
336,4,7:11.0,,Defensive rebound by H. Ellenson,85,85
337,4,7:07.0,,Shooting foul by K. Collinsworth (drawn by J. Ennis),85,85
338,4,7:07.0,,J. Ennis makes free throw 1 of 2,85,86
339,4,7:07.0,,R. Jackson enters the game for H. Ellenson,85,86
340,4,7:07.0,,A. Drummond enters the game for I. Smith,85,86
341,4,7:07.0,,A. Tolliver enters the game for E. Moreland,85,86
342,4,7:07.0,J. Jones enters the game for D. Finney-Smith,,85,86
343,4,7:07.0,J. Motley enters the game for M. Kleber,,85,86
344,4,7:07.0,,J. Ennis makes free throw 2 of 2,85,87
345,4,6:55.0,Y. Ferrell makes 3-pt jump shot from 22 ft (assist by K. Collinsworth),,88,87
346,4,6:32.0,,L. Galloway misses 3-pt jump shot from 24 ft,88,87
347,4,6:29.0,Defensive rebound by J. Motley,,88,87
348,4,6:23.0,J. Motley misses 3-pt jump shot from 25 ft,,88,87
349,4,6:19.0,,Defensive rebound by A. Tolliver,88,87
350,4,6:12.0,,A. Drummond makes 2-pt hook shot from 8 ft (assist by R. Jackson),88,89
351,4,5:47.0,J. Jones misses 2-pt layup from 7 ft (block by A. Drummond),,88,89
352,4,5:44.0,,Defensive rebound by L. Galloway,88,89
353,4,5:43.0,,L. Galloway misses 2-pt jump shot from 16 ft,88,89
354,4,5:42.0,,Offensive rebound by Team,88,89
355,4,5:42.0,,S. Johnson enters the game for L. Galloway,88,89
356,4,5:42.0,,L. Kennard enters the game for J. Ennis,88,89
357,4,5:31.0,,Personal foul by Y. Ferrell (drawn by R. Jackson),88,89
358,4,5:31.0,D. Finney-Smith enters the game for Y. Ferrell,,88,89
359,4,5:23.0,,R. Jackson makes 2-pt jump shot from 15 ft,88,91
360,4,5:08.0,D. Finney-Smith makes 3-pt jump shot from 28 ft (assist by J. Motley),,91,91
361,4,4:50.0,,R. Jackson makes 2-pt jump shot from 10 ft,91,93
362,4,4:29.0,K. Collinsworth makes 2-pt jump shot from 10 ft (assist by J. Motley),,93,93
363,4,4:12.0,,L. Kennard misses 2-pt jump shot from 19 ft,93,93
364,4,4:09.0,Defensive rebound by J. Motley,,93,93
365,4,3:50.0,J. Motley misses 2-pt hook shot from 8 ft,,93,93
366,4,3:46.0,,Defensive rebound by L. Kennard,93,93
367,4,3:35.0,,Turnover by A. Tolliver (bad pass; steal by J. Motley),93,93
368,4,3:34.0,Personal foul by R. Jackson (drawn by K. Collinsworth),,93,93
369,4,3:24.0,A. Harrison misses 3-pt jump shot from 26 ft,,93,93
370,4,3:19.0,,Defensive rebound by A. Drummond,93,93
371,4,3:05.0,,R. Jackson makes 2-pt jump shot from 13 ft,93,95
372,4,2:49.0,D. Finney-Smith misses 3-pt jump shot from 25 ft,,93,95
373,4,2:46.0,,Defensive rebound by L. Kennard,93,95
374,4,2:40.0,,A. Tolliver misses 2-pt dunk from 1 ft (block by K. Collinsworth),93,95
375,4,2:37.0,,Offensive rebound by A. Tolliver,93,95
376,4,2:37.0,,A. Tolliver makes 2-pt layup from 2 ft,93,97
377,4,2:37.0,Dallas full timeout,,93,97
378,4,2:25.0,J. Jones makes 3-pt jump shot from 26 ft,,96,97
379,4,2:05.0,,A. Drummond makes 2-pt layup at rim (assist by R. Jackson),96,99
