,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,LA LAKERS_ACTION,MINNESOTA_SCORE,LA LAKERS_SCORE
57,1,4:26.0,Personal block foul by J. Randle,,18,17
58,1,4:23.0,Personal block foul by C. Frye (drawn by K. Towns),,18,17
59,1,4:12.0,T. Gibson makes 2-pt jump shot from 9 ft (assist by K. Towns),,20,17
60,1,4:12.0,Shooting foul by J. Hart (drawn by T. Gibson),,20,17
61,1,4:12.0,T. Gibson makes free throw 1 of 1,,21,17
62,1,3:51.0,,Personal foul by J. Teague (drawn by T. Ennis),21,17
63,1,3:45.0,,C. Frye misses 3-pt jump shot from 25 ft,21,17
64,1,3:41.0,Defensive rebound by A. Wiggins,,21,17
65,1,3:36.0,Turnover by T. Gibson (traveling),,21,17
66,1,3:22.0,,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by T. Ennis),21,20
67,1,3:10.0,A. Wiggins makes 2-pt dunk from 2 ft,,23,20
68,1,3:00.0,,J. Randle makes 2-pt layup from 2 ft (assist by T. Ennis),23,22
69,1,2:50.0,T. Gibson makes 2-pt dunk from 2 ft (assist by J. Teague),,25,22
70,1,2:49.0,,LA Lakers full timeout,25,22
71,1,2:49.0,,I. Zubac enters the game for J. Randle,25,22
72,1,2:49.0,G. Dieng enters the game for J. Teague,,25,22
73,1,2:49.0,J. Crawford enters the game for K. Towns,,25,22
74,1,2:49.0,T. Jones enters the game for T. Gibson,,25,22
75,1,2:35.0,,I. Zubac makes 2-pt dunk from 2 ft (assist by T. Ennis),25,24
76,1,2:14.0,A. Wiggins misses 2-pt jump shot from 19 ft,,25,24
77,1,2:12.0,,Defensive rebound by T. Ennis,25,24
78,1,2:08.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,25,24
79,1,2:05.0,Defensive rebound by G. Dieng,,25,24
80,1,1:57.0,N. Bjelica makes 3-pt jump shot from 24 ft (assist by J. Crawford),,28,24
81,1,1:38.0,,Turnover by C. Frye (bad pass; steal by N. Bjelica),28,24
82,1,1:33.0,N. Bjelica misses 2-pt hook shot from 1 ft,,28,24
83,1,1:30.0,,Defensive rebound by J. Hart,28,24
84,1,1:24.0,,T. Ennis makes 2-pt layup at rim,28,26
85,1,1:05.0,A. Wiggins misses 2-pt jump shot from 16 ft,,28,26
86,1,1:00.0,Offensive rebound by G. Dieng,,28,26
87,1,0:51.0,A. Wiggins misses 3-pt jump shot from 25 ft,,28,26
88,1,0:48.0,Offensive rebound by G. Dieng,,28,26
89,1,0:46.0,N. Bjelica misses 3-pt jump shot from 25 ft,,28,26
90,1,0:43.0,,Defensive rebound by I. Zubac,28,26
91,1,0:39.0,,Turnover by K. Caldwell-Pope (out of bounds lost ball),28,26
92,1,0:34.0,Personal foul by K. Caldwell-Pope (drawn by T. Jones),,28,26
93,1,0:34.0,T. Jones makes free throw 1 of 2,,29,26
94,1,0:34.0,T. Jones makes free throw 2 of 2,,30,26
95,1,0:13.0,,J. Hart misses 3-pt jump shot from 27 ft,30,26
96,1,0:11.0,,Offensive rebound by I. Zubac,30,26
97,1,0:05.0,,Personal foul by N. Bjelica (drawn by T. Ennis),30,26
98,1,0:05.0,,Turnover by J. Hart (bad pass; steal by T. Jones),30,26
99,1,0:02.0,T. Jones misses 2-pt layup from 1 ft,,30,26
100,1,0:00.0,Offensive rebound by Team,,30,26
101,2,11:47.0,,J. Hart makes 2-pt layup from 1 ft (assist by C. Frye),30,28
102,2,11:29.0,K. Towns misses 3-pt jump shot from 23 ft,,30,28
103,2,11:26.0,,Defensive rebound by K. Kuzma,30,28
104,2,11:20.0,,K. Kuzma misses 2-pt jump shot from 7 ft,30,28
105,2,11:20.0,,Offensive rebound by Team,30,28
106,2,11:20.0,Loose ball foul by K. Towns (drawn by I. Zubac),,30,28
107,2,11:09.0,,K. Kuzma makes 2-pt jump shot from 13 ft,30,30
108,2,10:54.0,D. Rose misses 2-pt jump shot from 16 ft,,30,30
109,2,10:51.0,,Defensive rebound by I. Zubac,30,30
110,2,10:46.0,,K. Kuzma misses 2-pt jump shot from 15 ft,30,30
111,2,10:40.0,,Offensive rebound by I. Zubac,30,30
112,2,10:40.0,,I. Zubac misses 2-pt layup at rim,30,30
113,2,10:39.0,,Offensive rebound by I. Zubac,30,30
114,2,10:38.0,,I. Zubac misses 2-pt layup from 1 ft,30,30
115,2,10:38.0,Defensive rebound by J. Crawford,,30,30
116,2,10:30.0,J. Butler misses 2-pt jump shot from 6 ft,,30,30
117,2,10:29.0,Offensive rebound by K. Towns,,30,30
118,2,10:28.0,K. Towns makes 2-pt dunk at rim,,32,30
119,2,10:12.0,,Turnover by C. Frye (lost ball; steal by D. Rose),32,30
120,2,10:12.0,,Technical foul by C. Frye,32,30
121,2,10:12.0,T. Jones misses flagrant free throw 1 of 2,,32,30
122,2,10:12.0,Offensive rebound by Team,,32,30
123,2,10:12.0,T. Jones misses flagrant free throw 2 of 2,,32,30
124,2,10:12.0,Offensive rebound by Team,,32,30
125,2,10:05.0,D. Rose misses 2-pt jump shot from 19 ft,,32,30
126,2,9:59.0,Offensive rebound by K. Towns,,32,30
127,2,9:57.0,D. Rose misses 2-pt layup from 1 ft,,32,30
128,2,9:54.0,,Defensive rebound by C. Frye,32,30
129,2,9:35.0,,Shooting foul by J. Butler (drawn by C. Frye),32,30
130,2,9:35.0,,C. Frye makes free throw 1 of 3,32,31
131,2,9:35.0,,C. Frye misses free throw 2 of 3,32,31
132,2,9:35.0,,Offensive rebound by Team,32,31
133,2,9:35.0,,C. Frye makes free throw 3 of 3,32,32
134,2,9:19.0,Shooting foul by I. Zubac (drawn by J. Butler),,32,32
135,2,9:19.0,J. Butler makes free throw 1 of 2,,33,32
136,2,9:19.0,J. Butler makes free throw 2 of 2,,34,32
137,2,9:04.0,,C. Frye misses 3-pt jump shot from 24 ft,34,32
138,2,9:03.0,,Offensive rebound by Team,34,32
139,2,9:03.0,Loose ball foul by K. Towns (drawn by I. Zubac),,34,32
140,2,9:03.0,G. Dieng enters the game for K. Towns,,34,32
141,2,8:56.0,,Turnover by K. Kuzma (traveling),34,32
142,2,8:34.0,J. Butler makes 2-pt layup from 1 ft (assist by T. Jones),,36,32
143,2,8:25.0,,Turnover by T. Ennis (bad pass; steal by T. Jones),36,32
144,2,8:22.0,Turnover by T. Jones (lost ball; steal by T. Ennis),,36,32
145,2,8:18.0,,C. Frye misses 3-pt jump shot from 24 ft,36,32
146,2,8:11.0,,Offensive rebound by I. Zubac,36,32
147,2,8:11.0,,I. Zubac makes 2-pt layup at rim,36,34
148,2,8:05.0,J. Crawford misses 3-pt jump shot from 27 ft,,36,34
149,2,8:01.0,,Defensive rebound by T. Ennis,36,34
150,2,7:57.0,,J. Hart makes 3-pt jump shot from 26 ft (assist by T. Ennis),36,37
151,2,7:47.0,Shooting block foul by C. Frye (drawn by J. Butler),,36,37
152,2,7:47.0,J. Butler misses free throw 1 of 2,,36,37
153,2,7:47.0,Offensive rebound by Team,,36,37
154,2,7:47.0,,J. Randle enters the game for C. Frye,36,37
155,2,7:47.0,J. Teague enters the game for T. Jones,,36,37
156,2,7:47.0,J. Butler misses free throw 2 of 2,,36,37
157,2,7:44.0,,Defensive rebound by J. Randle,36,37
158,2,7:30.0,,J. Hart misses 2-pt layup from 2 ft (block by G. Dieng),36,37
159,2,7:27.0,Defensive rebound by J. Butler,,36,37
160,2,7:15.0,D. Rose misses 2-pt layup from 2 ft,,36,37
161,2,7:10.0,Offensive rebound by G. Dieng,,36,37
162,2,7:10.0,G. Dieng misses 2-pt dunk at rim,,36,37
163,2,7:09.0,,Defensive rebound by J. Hart,36,37
164,2,7:09.0,,Shooting foul by J. Crawford (drawn by J. Hart),36,37
165,2,7:09.0,,J. Hart makes free throw 1 of 2,36,38
166,2,7:09.0,,B. Lopez enters the game for I. Zubac,36,38
167,2,7:09.0,,J. Hart makes free throw 2 of 2,36,39
168,2,6:53.0,G. Dieng misses 2-pt jump shot from 17 ft,,36,39
169,2,6:50.0,,Defensive rebound by J. Randle,36,39
170,2,6:36.0,,Shooting foul by J. Crawford (drawn by J. Randle),36,39
171,2,6:36.0,,LA Lakers full timeout,36,39
172,2,6:36.0,,K. Caldwell-Pope enters the game for K. Kuzma,36,39
173,2,6:36.0,T. Gibson enters the game for J. Butler,,36,39
174,2,6:36.0,,J. Randle makes free throw 1 of 2,36,40
175,2,6:36.0,,J. Randle makes free throw 2 of 2,36,41
176,2,6:25.0,J. Teague makes 2-pt jump shot from 16 ft,,38,41
177,2,6:18.0,,Turnover by J. Randle (traveling),38,41
178,2,6:18.0,A. Wiggins enters the game for D. Rose,,38,41
179,2,6:02.0,G. Dieng makes 2-pt jump shot from 11 ft (assist by J. Teague),,40,41
180,2,5:37.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by J. Randle),40,44
181,2,5:17.0,Offensive foul by G. Dieng (drawn by J. Hart),,40,44
182,2,5:17.0,Turnover by G. Dieng (offensive foul),,40,44
183,2,5:02.0,,K. Caldwell-Pope misses 2-pt hook shot from 2 ft,40,44
184,2,4:59.0,Defensive rebound by J. Teague,,40,44
185,2,4:54.0,J. Teague misses 2-pt layup from 1 ft,,40,44
186,2,4:53.0,,Defensive rebound by T. Ennis,40,44
187,2,4:52.0,,Personal take foul by G. Dieng (drawn by T. Ennis),40,44
188,2,4:52.0,,T. Ennis makes free throw 1 of 2,40,45
189,2,4:52.0,,T. Ennis makes free throw 2 of 2,40,46
190,2,4:38.0,G. Dieng misses 2-pt jump shot from 8 ft,,40,46
191,2,4:35.0,,Defensive rebound by J. Hart,40,46
192,2,4:31.0,,Personal foul by G. Dieng (drawn by J. Randle),40,46
193,2,4:31.0,,J. Randle makes free throw 1 of 2,40,47
194,2,4:31.0,,J. Randle makes free throw 2 of 2,40,48
195,2,4:09.0,A. Wiggins misses 2-pt hook shot from 11 ft,,40,48
196,2,4:06.0,,Defensive rebound by B. Lopez,40,48
197,2,4:02.0,,J. Randle misses 2-pt jump shot from 3 ft,40,48
198,2,4:02.0,,Offensive rebound by Team,40,48
199,2,4:02.0,Loose ball foul by A. Wiggins (drawn by J. Hart),,40,48
200,2,4:02.0,,J. Hart misses free throw 1 of 2,40,48
201,2,4:02.0,,Offensive rebound by Team,40,48
202,2,4:02.0,,J. Hart makes free throw 2 of 2,40,49
203,2,3:49.0,A. Wiggins misses 2-pt hook shot from 11 ft,,40,49
204,2,3:47.0,,Defensive rebound by J. Randle,40,49
205,2,3:38.0,,Turnover by T. Ennis (bad pass; steal by J. Teague),40,49
206,2,3:37.0,Personal take foul by T. Ennis (drawn by J. Teague),,40,49
207,2,3:37.0,,G. Payton enters the game for T. Ennis,40,49
208,2,3:23.0,A. Wiggins misses 3-pt jump shot from 23 ft,,40,49
209,2,3:21.0,,Defensive rebound by B. Lopez,40,49
210,2,3:14.0,,B. Lopez misses 3-pt jump shot from 25 ft,40,49
211,2,3:10.0,,Offensive rebound by K. Caldwell-Pope,40,49
212,2,3:09.0,,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,40,49
213,2,3:08.0,,Offensive rebound by B. Lopez,40,49
214,2,3:08.0,,B. Lopez makes 2-pt dunk from 1 ft,40,51
215,2,3:08.0,,Shooting foul by T. Gibson (drawn by B. Lopez),40,51
216,2,3:08.0,,B. Lopez makes free throw 1 of 1,40,52
217,2,2:52.0,A. Wiggins makes 2-pt dunk from 2 ft (assist by G. Dieng),,42,52
218,2,2:47.0,,J. Hart makes 2-pt layup from 2 ft (assist by J. Randle),42,54
219,2,2:40.0,J. Teague makes 2-pt jump shot from 5 ft,,44,54
220,2,2:40.0,Shooting foul by G. Payton (drawn by J. Teague),,44,54
221,2,2:40.0,Minnesota full timeout,,44,54
222,2,2:40.0,J. Teague makes free throw 1 of 1,,45,54
223,2,2:30.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,45,54
224,2,2:28.0,Defensive rebound by G. Dieng,,45,54
225,2,2:20.0,A. Wiggins misses 2-pt jump shot from 4 ft (block by K. Caldwell-Pope),,45,54
226,2,2:17.0,,Defensive rebound by J. Hart,45,54
227,2,2:15.0,,Shooting block foul by J. Teague (drawn by J. Randle),45,54
228,2,2:15.0,,J. Randle makes free throw 1 of 2,45,55
229,2,2:15.0,,J. Randle makes free throw 2 of 2,45,56
230,2,2:04.0,J. Crawford misses 2-pt jump shot from 10 ft,,45,56
231,2,1:58.0,Offensive rebound by T. Gibson,,45,56
232,2,1:58.0,T. Gibson misses 2-pt layup at rim,,45,56
233,2,1:58.0,Offensive rebound by A. Wiggins,,45,56
234,2,1:53.0,J. Crawford misses 3-pt jump shot from 27 ft,,45,56
235,2,1:49.0,Offensive rebound by G. Dieng,,45,56
236,2,1:44.0,G. Dieng makes 3-pt jump shot from 24 ft,,48,56
237,2,1:33.0,,J. Randle misses 2-pt jump shot from 4 ft (block by T. Gibson),48,56
238,2,1:30.0,Defensive rebound by J. Teague,,48,56
239,2,1:26.0,T. Gibson makes 2-pt layup from 2 ft (assist by J. Teague),,50,56
240,2,1:02.0,,Shooting foul by J. Crawford (drawn by J. Hart),50,56
241,2,1:02.0,,J. Hart makes free throw 1 of 2,50,57
242,2,1:02.0,N. Bjelica enters the game for J. Crawford,,50,57
243,2,1:02.0,Violation by T. Gibson (lane),,50,57
244,2,1:02.0,,J. Hart makes free throw 2 of 2,50,58
245,2,0:47.0,J. Teague misses 2-pt jump shot from 6 ft,,50,58
246,2,0:45.0,,Defensive rebound by J. Hart,50,58
247,2,0:41.0,,J. Randle misses 2-pt jump shot from 4 ft,50,58
248,2,0:41.0,,Offensive rebound by J. Hart,50,58
249,2,0:36.0,,J. Hart misses 2-pt layup at rim,50,58
250,2,0:36.0,,Offensive rebound by K. Caldwell-Pope,50,58
251,2,0:30.0,,K. Caldwell-Pope misses 2-pt layup from 1 ft,50,58
252,2,0:25.0,Defensive rebound by G. Dieng,,50,58
253,2,0:24.0,Personal foul by J. Randle (drawn by T. Gibson),,50,58
254,2,0:24.0,T. Gibson makes free throw 1 of 2,,51,58
255,2,0:24.0,T. Gibson misses free throw 2 of 2,,51,58
256,2,0:23.0,,Defensive rebound by J. Hart,51,58
257,2,0:00.0,,K. Caldwell-Pope misses 2-pt hook shot from 4 ft,51,58
258,2,0:00.0,,Offensive rebound by Team,51,58
259,3,11:39.0,,Turnover by K. Kuzma (bad pass; steal by K. Towns),51,58
260,3,11:23.0,J. Butler makes 2-pt jump shot from 11 ft,,53,58
261,3,10:59.0,,B. Lopez misses 2-pt hook shot from 5 ft,53,58
262,3,10:57.0,Defensive rebound by A. Wiggins,,53,58
263,3,10:39.0,J. Butler misses 2-pt layup from 3 ft (block by K. Kuzma),,53,58
264,3,10:36.0,,Defensive rebound by A. Caruso,53,58
265,3,10:28.0,,K. Kuzma misses 2-pt jump shot from 2 ft,53,58
266,3,10:25.0,Defensive rebound by K. Towns,,53,58
267,3,10:22.0,Shooting foul by A. Caruso (drawn by J. Teague),,53,58
268,3,10:22.0,J. Teague makes free throw 1 of 2,,54,58
269,3,10:22.0,J. Teague makes free throw 2 of 2,,55,58
270,3,10:11.0,Offensive charge foul by K. Kuzma (drawn by K. Towns),,55,58
271,3,10:11.0,,Turnover by K. Kuzma (offensive foul),55,58
272,3,9:56.0,T. Gibson makes 2-pt layup from 3 ft (assist by A. Wiggins),,57,58
273,3,9:40.0,,Shooting foul by T. Gibson (drawn by J. Randle),57,58
274,3,9:40.0,,J. Randle makes free throw 1 of 2,57,59
275,3,9:40.0,,J. Randle makes free throw 2 of 2,57,60
276,3,9:18.0,K. Towns misses 2-pt hook shot from 5 ft,,57,60
277,3,9:16.0,,Defensive rebound by K. Kuzma,57,60
278,3,9:10.0,,K. Kuzma misses 3-pt jump shot from 27 ft,57,60
279,3,9:06.0,Defensive rebound by K. Towns,,57,60
280,3,9:02.0,J. Butler makes 2-pt layup from 2 ft (assist by J. Teague),,59,60
281,3,9:02.0,Shooting foul by K. Kuzma (drawn by J. Butler),,59,60
282,3,9:02.0,J. Butler misses free throw 1 of 1,,59,60
283,3,9:02.0,,Defensive rebound by J. Randle,59,60
284,3,8:51.0,,Turnover by J. Randle (lost ball; steal by A. Wiggins),59,60
285,3,8:51.0,,Loose ball foul by J. Randle (drawn by A. Wiggins),59,60
286,3,8:33.0,A. Wiggins misses 2-pt jump shot from 15 ft,,59,60
287,3,8:30.0,Offensive rebound by A. Wiggins,,59,60
288,3,8:28.0,A. Wiggins makes 2-pt layup from 1 ft,,61,60
289,3,8:04.0,,J. Randle makes 2-pt hook shot from 2 ft,61,62
290,3,7:49.0,J. Teague makes 2-pt jump shot from 7 ft,,63,62
291,3,7:28.0,,A. Caruso misses 2-pt jump shot from 16 ft,63,62
292,3,7:25.0,,Offensive rebound by J. Randle,63,62
293,3,7:25.0,,J. Randle makes 2-pt layup at rim,63,64
294,3,7:15.0,K. Towns misses 3-pt jump shot from 26 ft,,63,64
295,3,7:13.0,,Defensive rebound by J. Randle,63,64
296,3,7:08.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,63,64
297,3,7:04.0,Defensive rebound by T. Gibson,,63,64
298,3,6:48.0,T. Gibson makes 2-pt layup from 2 ft (assist by J. Teague),,65,64
299,3,6:34.0,,Turnover by J. Randle (bad pass; steal by J. Butler),65,64
300,3,6:31.0,J. Butler makes 2-pt dunk from 1 ft,,67,64
301,3,6:31.0,,LA Lakers full timeout,67,64
302,3,6:31.0,,J. Hart enters the game for K. Kuzma,67,64
303,3,6:31.0,N. Bjelica enters the game for J. Butler,,67,64
304,3,6:21.0,,A. Caruso makes 2-pt layup from 2 ft,67,66
305,3,6:01.0,J. Teague makes 3-pt jump shot from 26 ft (assist by A. Wiggins),,70,66
306,3,5:34.0,,A. Caruso misses 3-pt jump shot from 25 ft,70,66
307,3,5:32.0,Defensive rebound by K. Towns,,70,66
308,3,5:08.0,J. Teague misses 3-pt jump shot from 26 ft,,70,66
309,3,5:06.0,,Defensive rebound by B. Lopez,70,66
310,3,5:00.0,,J. Hart misses 2-pt layup from 4 ft (block by K. Towns),70,66
311,3,5:00.0,,Offensive rebound by Team,70,66
312,3,5:00.0,,T. Ennis enters the game for A. Caruso,70,66
313,3,4:53.0,,Turnover by B. Lopez (traveling),70,66
314,3,4:38.0,J. Teague misses 2-pt jump shot from 6 ft,,70,66
315,3,4:34.0,Offensive rebound by T. Gibson,,70,66
316,3,4:32.0,T. Gibson misses 2-pt layup from 2 ft,,70,66
317,3,4:32.0,Offensive rebound by T. Gibson,,70,66
318,3,4:23.0,T. Gibson misses 2-pt layup from 2 ft,,70,66
319,3,4:23.0,,Defensive rebound by J. Randle,70,66
320,3,4:19.0,,J. Hart misses 3-pt jump shot from 25 ft,70,66
321,3,4:19.0,Defensive rebound by A. Wiggins,,70,66
322,3,4:10.0,A. Wiggins makes 3-pt jump shot from 26 ft (assist by J. Teague),,73,66
323,3,3:53.0,,J. Randle makes 2-pt dunk from 1 ft (assist by K. Caldwell-Pope),73,68
324,3,3:25.0,K. Towns makes 3-pt jump shot from 25 ft (assist by J. Teague),,76,68
325,3,3:08.0,,K. Caldwell-Pope misses 2-pt jump shot from 22 ft,76,68
326,3,3:02.0,Defensive rebound by K. Towns,,76,68
327,3,2:44.0,A. Wiggins misses 3-pt jump shot from 27 ft,,76,68
328,3,2:39.0,Offensive rebound by N. Bjelica,,76,68
329,3,2:37.0,T. Gibson misses 2-pt jump shot from 16 ft,,76,68
330,3,2:33.0,,Defensive rebound by J. Randle,76,68
331,3,2:22.0,,J. Randle misses 2-pt layup from 5 ft (block by T. Gibson),76,68
332,3,2:19.0,Defensive rebound by N. Bjelica,,76,68
333,3,2:13.0,J. Teague misses 2-pt layup from 5 ft,,76,68
334,3,2:12.0,Offensive rebound by K. Towns,,76,68
335,3,2:12.0,K. Towns makes 2-pt layup at rim,,78,68
336,3,2:12.0,,LA Lakers full timeout,78,68
337,3,2:12.0,,C. Frye enters the game for K. Caldwell-Pope,78,68
338,3,2:12.0,,T. Wear enters the game for B. Lopez,78,68
339,3,2:12.0,,I. Zubac enters the game for J. Randle,78,68
340,3,2:12.0,T. Jones enters the game for J. Teague,,78,68
341,3,1:48.0,,I. Zubac misses 2-pt jump shot from 13 ft,78,68
342,3,1:48.0,,Offensive rebound by Team,78,68
343,3,1:48.0,,Turnover by Team (shot clock),78,68
344,3,1:38.0,K. Towns misses 3-pt jump shot from 25 ft,,78,68
345,3,1:33.0,,Defensive rebound by J. Hart,78,68
346,3,1:29.0,,Turnover by J. Hart (lost ball; steal by N. Bjelica),78,68
347,3,1:26.0,Personal foul by T. Ennis (drawn by T. Jones),,78,68
348,3,1:26.0,G. Dieng enters the game for K. Towns,,78,68
349,3,1:16.0,G. Dieng makes 2-pt jump shot from 21 ft (assist by A. Wiggins),,80,68
350,3,1:01.0,,Shooting foul by G. Dieng (drawn by I. Zubac),80,68
351,3,1:01.0,,I. Zubac makes free throw 1 of 2,80,69
352,3,1:01.0,J. Crawford enters the game for T. Gibson,,80,69
353,3,1:01.0,,I. Zubac makes free throw 2 of 2,80,70
354,3,0:48.0,N. Bjelica misses 3-pt jump shot from 26 ft,,80,70
355,3,0:45.0,,Defensive rebound by J. Hart,80,70
356,3,0:39.0,,T. Wear misses 2-pt jump shot from 18 ft,80,70
357,3,0:39.0,,Offensive rebound by T. Ennis,80,70
358,3,0:33.0,,J. Hart misses 3-pt jump shot from 26 ft,80,70
359,3,0:33.0,Defensive rebound by Team,,80,70
360,3,0:15.0,A. Wiggins misses 2-pt layup from 2 ft,,80,70
361,3,0:13.0,,Defensive rebound by J. Hart,80,70
362,3,0:00.0,,J. Hart makes 3-pt jump shot from 26 ft (assist by C. Frye),80,73
363,4,11:38.0,T. Jones makes 3-pt jump shot from 23 ft (assist by N. Bjelica),,83,73
364,4,11:34.0,J. Crawford makes technical free throw,,84,73
365,4,11:18.0,,T. Ennis misses 2-pt layup from 3 ft (block by K. Towns),84,73
366,4,11:17.0,,Offensive rebound by I. Zubac,84,73
367,4,11:14.0,,I. Zubac makes 2-pt hook shot from 6 ft,84,75
368,4,10:54.0,N. Bjelica misses 3-pt jump shot from 26 ft,,84,75
369,4,10:52.0,,Defensive rebound by I. Zubac,84,75
370,4,10:42.0,,I. Zubac misses 2-pt hook shot from 9 ft,84,75
371,4,10:42.0,Defensive rebound by K. Towns,,84,75
372,4,10:29.0,J. Butler makes 2-pt layup from 3 ft (assist by J. Crawford),,86,75
373,4,10:29.0,Shooting foul by T. Wear (drawn by J. Butler),,86,75
374,4,10:29.0,J. Butler makes free throw 1 of 1,,87,75
375,4,10:11.0,,Turnover by C. Frye (bad pass; steal by K. Towns),87,75
376,4,10:02.0,Shooting foul by I. Zubac (drawn by K. Towns),,87,75
377,4,10:02.0,K. Towns makes free throw 1 of 2,,88,75
378,4,10:02.0,K. Towns makes free throw 2 of 2,,89,75
379,4,9:45.0,,T. Ennis misses 2-pt layup from 1 ft,89,75
380,4,9:41.0,,Offensive rebound by I. Zubac,89,75
381,4,9:41.0,,I. Zubac misses 2-pt layup at rim,89,75
382,4,9:41.0,Defensive rebound by K. Towns,,89,75
383,4,9:40.0,J. Butler makes 2-pt dunk at rim (assist by T. Jones),,91,75
384,4,9:24.0,,Personal foul by T. Jones (drawn by I. Zubac),91,75
385,4,9:14.0,,Turnover by J. Hart (bad pass; steal by J. Butler),91,75
386,4,8:57.0,K. Towns makes 2-pt layup from 2 ft (assist by T. Jones),,93,75
