,QUARTER,TIME_REMAINING,CHICAGO_ACTION,ORLANDO_ACTION,CHICAGO_SCORE,ORLANDO_SCORE
385,4,7:46.0,,B. Biyombo misses 2-pt hook shot from 7 ft,78,71
386,4,7:43.0,Defensive rebound by C. Felício,,78,71
387,4,7:21.0,J. Grant misses 3-pt jump shot from 25 ft,,78,71
388,4,7:19.0,,Defensive rebound by S. Mack,78,71
389,4,7:03.0,,A. Gordon misses 3-pt jump shot from 25 ft,78,71
390,4,7:01.0,Defensive rebound by N. Vonleh,,78,71
391,4,6:48.0,S. Kilpatrick misses 3-pt jump shot from 26 ft,,78,71
392,4,6:45.0,Offensive rebound by N. Vonleh,,78,71
393,4,6:44.0,Shooting foul by B. Biyombo (drawn by S. Kilpatrick),,78,71
394,4,6:44.0,S. Kilpatrick makes free throw 1 of 2,,79,71
395,4,6:44.0,,D. Augustin enters the game for J. Artis,79,71
396,4,6:44.0,,R. Purvis enters the game for S. Mack,79,71
397,4,6:44.0,,N. Vučević enters the game for B. Biyombo,79,71
398,4,6:44.0,S. Kilpatrick makes free throw 2 of 2,,80,71
399,4,6:22.0,,N. Vučević misses 2-pt jump shot from 13 ft,80,71
400,4,6:18.0,Defensive rebound by J. Grant,,80,71
401,4,6:02.0,S. Kilpatrick misses 2-pt jump shot from 9 ft,,80,71
402,4,6:00.0,Offensive rebound by C. Felício,,80,71
403,4,5:58.0,R. Arcidiacono misses 3-pt jump shot from 26 ft,,80,71
404,4,5:55.0,,Defensive rebound by N. Vučević,80,71
405,4,5:46.0,,N. Vučević makes 2-pt hook shot from 6 ft,80,73
406,4,5:33.0,S. Kilpatrick misses 3-pt jump shot from 23 ft,,80,73
407,4,5:31.0,Offensive rebound by C. Felício,,80,73
408,4,5:25.0,J. Grant misses 3-pt jump shot from 27 ft,,80,73
409,4,5:21.0,,Defensive rebound by N. Vučević,80,73
410,4,5:19.0,,S. Mack enters the game for R. Purvis,80,73
411,4,5:00.0,,N. Vučević misses 2-pt jump shot from 14 ft,80,73
412,4,4:56.0,Defensive rebound by N. Vonleh,,80,73
413,4,4:47.0,J. Grant misses 2-pt jump shot from 11 ft,,80,73
414,4,4:43.0,,Defensive rebound by N. Vučević,80,73
415,4,4:29.0,,D. Augustin makes 2-pt jump shot from 6 ft,80,75
416,4,4:19.0,Chicago full timeout,,80,75
417,4,4:19.0,,J. Isaac enters the game for M. Hezonja,80,75
418,4,4:00.0,J. Grant misses 3-pt jump shot from 33 ft,,80,75
419,4,4:00.0,,Defensive rebound by Team,80,75
420,4,3:44.0,,D. Augustin misses 3-pt jump shot from 26 ft,80,75
421,4,3:41.0,Defensive rebound by S. Kilpatrick,,80,75
422,4,3:39.0,R. Arcidiacono makes 2-pt layup at rim (assist by S. Kilpatrick),,82,75
423,4,3:14.0,,D. Augustin makes 2-pt jump shot from 13 ft (assist by J. Isaac),82,77
424,4,2:54.0,S. Kilpatrick makes 3-pt jump shot from 27 ft,,85,77
425,4,2:37.0,,N. Vučević misses 3-pt jump shot from 26 ft,85,77
426,4,2:34.0,Defensive rebound by C. Felício,,85,77
427,4,2:29.0,R. Arcidiacono makes 3-pt jump shot from 22 ft (assist by S. Kilpatrick),,88,77
428,4,2:28.0,,Orlando full timeout,88,77
429,4,2:28.0,,M. Hezonja enters the game for J. Isaac,88,77
430,4,2:08.0,,Personal block foul by C. Felício (drawn by S. Mack),88,77
431,4,2:05.0,,N. Vučević misses 3-pt jump shot from 27 ft,88,77
432,4,2:01.0,Defensive rebound by S. Kilpatrick,,88,77
433,4,1:49.0,N. Vonleh misses 3-pt jump shot from 27 ft,,88,77
434,4,1:46.0,,Defensive rebound by M. Hezonja,88,77
435,4,1:41.0,,M. Hezonja misses 3-pt jump shot from 29 ft,88,77
436,4,1:37.0,,Offensive rebound by S. Mack,88,77
437,4,1:33.0,,D. Augustin misses 3-pt jump shot from 27 ft,88,77
438,4,1:29.0,Defensive rebound by J. Grant,,88,77
439,4,1:14.0,C. Felício makes 2-pt layup at rim,,90,77
440,4,1:14.0,Shooting foul by N. Vučević (drawn by C. Felício),,90,77
441,4,1:14.0,,R. Purvis enters the game for A. Gordon,90,77
442,4,1:14.0,,K. Birch enters the game for N. Vučević,90,77
443,4,1:14.0,,J. Artis enters the game for D. Augustin,90,77
444,4,1:14.0,C. Felício misses free throw 1 of 1,,90,77
445,4,1:14.0,,Defensive rebound by K. Birch,90,77
446,4,1:01.0,,M. Hezonja misses 3-pt jump shot from 27 ft,90,77
447,4,0:58.0,Defensive rebound by N. Vonleh,,90,77
448,4,0:47.0,S. Kilpatrick misses 2-pt layup from 2 ft,,90,77
449,4,0:45.0,Offensive rebound by N. Vonleh,,90,77
450,4,0:35.0,S. Kilpatrick misses 3-pt jump shot from 27 ft,,90,77
451,4,0:32.0,,Defensive rebound by S. Mack,90,77
452,4,0:27.0,,S. Mack makes 2-pt layup at rim,90,79
453,4,0:03.0,Turnover by Team (shot clock),,90,79
454,4,0:00.0,,J. Artis makes 3-pt jump shot from 27 ft,90,82
