,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,NEW YORK_ACTION,BROOKLYN_SCORE,NEW YORK_SCORE
98,2,11:37.0,,Defensive rebound by M. Beasley,22,30
99,2,11:20.0,,M. Beasley misses 2-pt layup from 9 ft (block by D. Russell),22,30
100,2,11:19.0,,Offensive rebound by Team,22,30
101,2,11:14.0,,K. O'Quinn misses 2-pt jump shot from 21 ft,22,30
102,2,11:12.0,Defensive rebound by N. Stauskas,,22,30
103,2,11:08.0,J. Okafor misses 2-pt layup from 1 ft (block by L. Thomas),,22,30
104,2,11:06.0,Offensive rebound by J. Okafor,,22,30
105,2,11:06.0,Turnover by J. Okafor (out of bounds lost ball),,22,30
106,2,10:49.0,,C. Lee makes 3-pt jump shot from 25 ft,22,33
107,2,10:42.0,,D. McDermott enters the game for L. Thomas,22,33
108,2,10:31.0,N. Stauskas makes 2-pt layup from 1 ft,,24,33
109,2,10:12.0,,F. Ntilikina misses 2-pt layup from 2 ft,24,33
110,2,10:11.0,Defensive rebound by D. Russell,,24,33
111,2,10:06.0,D. Russell misses 2-pt layup from 1 ft,,24,33
112,2,10:04.0,,Defensive rebound by K. O'Quinn,24,33
113,2,9:52.0,,Shooting foul by J. Okafor (drawn by K. O'Quinn),24,33
114,2,9:52.0,,T. Burke enters the game for C. Lee,24,33
115,2,9:52.0,,K. O'Quinn makes free throw 1 of 2,24,34
116,2,9:52.0,,K. O'Quinn makes free throw 2 of 2,24,35
117,2,9:38.0,Turnover by J. Okafor (bad pass),,24,35
118,2,9:24.0,,F. Ntilikina makes 3-pt jump shot from 22 ft (assist by T. Burke),24,38
119,2,9:22.0,Brooklyn full timeout,,24,38
120,2,8:57.0,N. Stauskas misses 2-pt jump shot from 18 ft,,24,38
121,2,8:55.0,,Defensive rebound by K. O'Quinn,24,38
122,2,8:37.0,,Personal foul by J. Okafor (drawn by K. O'Quinn),24,38
123,2,8:37.0,S. Dinwiddie enters the game for J. Harris,,24,38
124,2,8:37.0,J. Allen enters the game for J. Okafor,,24,38
125,2,8:37.0,Q. Acy enters the game for J. Webb,,24,38
126,2,8:35.0,,Personal foul by S. Dinwiddie (drawn by D. McDermott),24,38
127,2,8:30.0,,D. McDermott misses 2-pt layup from 1 ft,24,38
128,2,8:28.0,Defensive rebound by J. Allen,,24,38
129,2,8:20.0,D. Russell misses 2-pt layup from 5 ft,,24,38
130,2,8:18.0,,Defensive rebound by M. Beasley,24,38
131,2,8:11.0,,M. Beasley makes 2-pt layup at rim,24,40
132,2,7:59.0,N. Stauskas misses 2-pt jump shot from 21 ft,,24,40
133,2,7:55.0,,Defensive rebound by K. O'Quinn,24,40
134,2,7:48.0,,T. Burke makes 2-pt jump shot from 12 ft,24,42
135,2,7:48.0,Brooklyn full timeout,,24,42
136,2,7:48.0,A. Crabbe enters the game for D. Russell,,24,42
137,2,7:30.0,J. Allen makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),,26,42
138,2,7:07.0,,M. Beasley misses 2-pt jump shot from 15 ft,26,42
139,2,7:05.0,Defensive rebound by S. Dinwiddie,,26,42
140,2,6:54.0,J. Allen makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,28,42
141,2,6:45.0,,D. McDermott misses 3-pt jump shot from 26 ft,28,42
142,2,6:43.0,,Offensive rebound by K. O'Quinn,28,42
143,2,6:38.0,,D. McDermott misses 2-pt layup from 2 ft,28,42
144,2,6:36.0,,Offensive rebound by M. Beasley,28,42
145,2,6:33.0,,T. Burke misses 3-pt jump shot from 25 ft,28,42
146,2,6:31.0,Defensive rebound by Q. Acy,,28,42
147,2,6:23.0,S. Dinwiddie makes 3-pt jump shot from 24 ft,,31,42
148,2,6:07.0,,Personal foul by S. Dinwiddie (drawn by T. Burke),31,42
149,2,6:07.0,,T. Hardaway enters the game for M. Beasley,31,42
150,2,6:07.0,,K. Porziņģis enters the game for K. O'Quinn,31,42
151,2,6:07.0,D. Carroll enters the game for N. Stauskas,,31,42
152,2,6:07.0,,E. Freedom enters the game for F. Ntilikina,31,42
153,2,5:59.0,,K. Porziņģis misses 2-pt layup from 10 ft,31,42
154,2,5:57.0,,Offensive rebound by E. Freedom,31,42
155,2,5:51.0,,D. McDermott misses 2-pt jump shot from 15 ft,31,42
156,2,5:49.0,Defensive rebound by Q. Acy,,31,42
157,2,5:40.0,Turnover by A. Crabbe (lost ball; steal by T. Hardaway),,31,42
158,2,5:37.0,Offensive charge foul by T. Hardaway (drawn by Q. Acy),,31,42
159,2,5:37.0,,Turnover by T. Hardaway (offensive foul),31,42
160,2,5:17.0,Q. Acy makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),,34,42
161,2,5:03.0,,Shooting foul by J. Allen (drawn by K. Porziņģis),34,42
162,2,5:03.0,,K. Porziņģis makes free throw 1 of 2,34,43
163,2,5:03.0,,K. Porziņģis makes free throw 2 of 2,34,44
164,2,4:54.0,S. Dinwiddie makes 2-pt layup at rim,,36,44
165,2,4:54.0,,New York full timeout,36,44
166,2,4:39.0,,T. Hardaway makes 2-pt jump shot from 12 ft,36,46
167,2,4:18.0,S. Dinwiddie misses 2-pt jump shot from 19 ft,,36,46
168,2,4:16.0,,Defensive rebound by K. Porziņģis,36,46
169,2,4:08.0,,K. Porziņģis misses 2-pt jump shot from 21 ft,36,46
170,2,4:07.0,,Offensive rebound by E. Freedom,36,46
171,2,4:04.0,,Shooting foul by Q. Acy (drawn by D. McDermott),36,46
172,2,4:04.0,,D. McDermott makes free throw 1 of 2,36,47
173,2,4:04.0,,D. McDermott misses free throw 2 of 2,36,47
174,2,4:02.0,Defensive rebound by Q. Acy,,36,47
175,2,3:51.0,Turnover by J. Allen (out of bounds lost ball),,36,47
176,2,3:51.0,,C. Lee enters the game for D. McDermott,36,47
177,2,3:34.0,,K. Porziņģis misses 2-pt jump shot from 16 ft,36,47
178,2,3:32.0,,Offensive rebound by E. Freedom,36,47
179,2,3:31.0,,E. Freedom makes 2-pt layup from 1 ft,36,49
180,2,3:21.0,Personal foul by T. Hardaway (drawn by J. Allen),,36,49
181,2,3:21.0,J. Harris enters the game for J. Allen,,36,49
182,2,3:18.0,S. Dinwiddie makes 2-pt layup from 2 ft,,38,49
183,2,3:18.0,Shooting foul by E. Freedom (drawn by S. Dinwiddie),,38,49
184,2,3:18.0,,J. Jack enters the game for T. Burke,38,49
185,2,3:18.0,S. Dinwiddie makes free throw 1 of 1,,39,49
186,2,3:04.0,,E. Freedom misses 2-pt jump shot from 17 ft,39,49
187,2,3:02.0,Defensive rebound by S. Dinwiddie,,39,49
188,2,2:56.0,D. Carroll misses 3-pt jump shot from 24 ft,,39,49
189,2,2:54.0,,Defensive rebound by E. Freedom,39,49
190,2,2:39.0,,K. Porziņģis makes 3-pt jump shot from 27 ft (assist by E. Freedom),39,52
191,2,2:23.0,Turnover by D. Carroll (out of bounds lost ball),,39,52
192,2,2:06.0,,Shooting foul by Q. Acy (drawn by E. Freedom),39,52
193,2,2:06.0,,E. Freedom makes free throw 1 of 2,39,53
194,2,2:06.0,,E. Freedom makes free throw 2 of 2,39,54
195,2,1:50.0,A. Crabbe misses 3-pt jump shot from 25 ft,,39,54
196,2,1:48.0,Offensive rebound by D. Carroll,,39,54
197,2,1:47.0,Shooting foul by K. Porziņģis (drawn by D. Carroll),,39,54
198,2,1:47.0,D. Carroll makes free throw 1 of 2,,40,54
199,2,1:47.0,D. Carroll makes free throw 2 of 2,,41,54
200,2,1:34.0,,K. Porziņģis makes 3-pt jump shot from 28 ft (assist by E. Freedom),41,57
201,2,1:20.0,D. Carroll misses 3-pt jump shot from 25 ft,,41,57
202,2,1:18.0,,Defensive rebound by T. Hardaway,41,57
203,2,1:02.0,,K. Porziņģis misses 2-pt jump shot from 7 ft,41,57
204,2,0:59.0,Defensive rebound by Q. Acy,,41,57
205,2,0:48.0,A. Crabbe misses 2-pt layup from 2 ft,,41,57
206,2,0:46.0,,Defensive rebound by E. Freedom,41,57
207,2,0:37.0,,Personal foul by D. Carroll (drawn by K. Porziņģis),41,57
208,2,0:37.0,,F. Ntilikina enters the game for T. Hardaway,41,57
209,2,0:37.0,,K. Porziņģis makes free throw 1 of 2,41,58
210,2,0:37.0,,K. Porziņģis makes free throw 2 of 2,41,59
211,2,0:28.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,41,59
212,2,0:26.0,,Defensive rebound by E. Freedom,41,59
213,2,0:08.0,,J. Jack makes 2-pt jump shot from 21 ft,41,61
214,2,0:01.0,Q. Acy misses 2-pt jump shot from 20 ft (block by E. Freedom),,41,61
215,2,0:01.0,Offensive rebound by Team,,41,61
216,3,11:39.0,A. Crabbe misses 2-pt jump shot from 9 ft (block by E. Freedom),,41,61
217,3,11:37.0,,Defensive rebound by E. Freedom,41,61
218,3,11:34.0,,E. Freedom makes 2-pt dunk from 1 ft (assist by J. Jack),41,63
219,3,11:19.0,A. Crabbe misses 2-pt jump shot from 11 ft,,41,63
220,3,11:16.0,Offensive rebound by J. Allen,,41,63
221,3,11:11.0,S. Dinwiddie misses 3-pt jump shot from 28 ft,,41,63
222,3,11:07.0,,Defensive rebound by C. Lee,41,63
223,3,11:01.0,,C. Lee misses 2-pt jump shot from 8 ft,41,63
224,3,10:58.0,Defensive rebound by A. Crabbe,,41,63
225,3,10:52.0,A. Crabbe makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),,44,63
226,3,10:35.0,,T. Hardaway makes 3-pt jump shot from 26 ft (assist by E. Freedom),44,66
227,3,10:20.0,Turnover by D. Carroll (lost ball; steal by K. Porziņģis),,44,66
228,3,10:15.0,,T. Hardaway makes 3-pt jump shot from 25 ft,44,69
229,3,10:00.0,A. Crabbe makes 2-pt jump shot from 17 ft,,46,69
230,3,9:46.0,,K. Porziņģis misses 2-pt layup from 1 ft,46,69
231,3,9:45.0,Defensive rebound by D. Carroll,,46,69
232,3,9:33.0,D. Carroll makes 2-pt jump shot from 14 ft,,48,69
233,3,9:25.0,,New York full timeout,48,69
234,3,9:17.0,,K. Porziņģis makes 2-pt jump shot from 12 ft,48,71
235,3,8:56.0,Turnover by Q. Acy (out of bounds lost ball),,48,71
236,3,8:46.0,,T. Hardaway misses 3-pt jump shot from 24 ft,48,71
237,3,8:44.0,Defensive rebound by S. Dinwiddie,,48,71
238,3,8:36.0,Turnover by D. Carroll (traveling),,48,71
239,3,8:22.0,,K. Porziņģis misses 3-pt jump shot from 24 ft,48,71
240,3,8:21.0,,Offensive rebound by Team,48,71
241,3,8:21.0,Loose ball foul by Q. Acy (drawn by E. Freedom),,48,71
242,3,8:12.0,,J. Jack misses 2-pt jump shot from 20 ft,48,71
243,3,8:11.0,Defensive rebound by D. Carroll,,48,71
244,3,8:03.0,Q. Acy makes 2-pt dunk from 1 ft (assist by A. Crabbe),,50,71
245,3,7:55.0,,K. Porziņģis misses 3-pt jump shot from 27 ft,50,71
246,3,7:52.0,Defensive rebound by A. Crabbe,,50,71
247,3,7:43.0,D. Carroll misses 3-pt jump shot from 26 ft,,50,71
248,3,7:41.0,Offensive rebound by J. Allen,,50,71
249,3,7:38.0,A. Crabbe misses 3-pt jump shot from 24 ft,,50,71
250,3,7:36.0,Offensive rebound by D. Carroll,,50,71
251,3,7:33.0,D. Carroll makes 2-pt layup from 1 ft,,52,71
252,3,7:21.0,,Personal foul by A. Crabbe,52,71
253,3,7:21.0,Technical foul by A. Crabbe,,52,71
254,3,7:21.0,,C. Lee makes technical free throw,52,72
255,3,7:17.0,,T. Hardaway misses 2-pt jump shot from 15 ft,52,72
256,3,7:15.0,Defensive rebound by D. Carroll,,52,72
257,3,7:07.0,D. Carroll misses 2-pt layup from 4 ft,,52,72
258,3,7:07.0,Offensive rebound by Team,,52,72
259,3,6:54.0,J. Allen makes 2-pt hook shot from 6 ft (assist by S. Dinwiddie),,54,72
260,3,6:43.0,,C. Lee misses 2-pt layup from 3 ft,54,72
261,3,6:40.0,Defensive rebound by Q. Acy,,54,72
262,3,6:37.0,Shooting foul by E. Freedom (drawn by S. Dinwiddie),,54,72
263,3,6:37.0,,D. McDermott enters the game for T. Hardaway,54,72
264,3,6:37.0,J. Okafor enters the game for J. Allen,,54,72
265,3,6:37.0,S. Dinwiddie misses free throw 1 of 2,,54,72
266,3,6:37.0,Offensive rebound by Team,,54,72
267,3,6:37.0,S. Dinwiddie makes free throw 2 of 2,,55,72
268,3,6:24.0,,C. Lee misses 3-pt jump shot from 25 ft,55,72
269,3,6:22.0,Defensive rebound by A. Crabbe,,55,72
270,3,6:14.0,D. Carroll misses 3-pt jump shot from 22 ft,,55,72
271,3,6:12.0,,Defensive rebound by E. Freedom,55,72
272,3,6:04.0,,Turnover by K. Porziņģis (lost ball; steal by J. Okafor),55,72
273,3,5:59.0,A. Crabbe makes 2-pt layup from 1 ft (assist by D. Carroll),,57,72
274,3,5:43.0,,Turnover by E. Freedom (bad pass; steal by D. Carroll),57,72
275,3,5:37.0,D. Carroll makes 2-pt layup from 1 ft,,59,72
276,3,5:37.0,,New York full timeout,59,72
277,3,5:37.0,J. Harris enters the game for Q. Acy,,59,72
278,3,5:15.0,,E. Freedom misses 2-pt layup from 10 ft (block by J. Okafor),59,72
279,3,5:13.0,Defensive rebound by J. Okafor,,59,72
280,3,5:01.0,A. Crabbe misses 2-pt jump shot from 6 ft,,59,72
281,3,4:59.0,,Defensive rebound by E. Freedom,59,72
282,3,4:53.0,,K. Porziņģis makes 2-pt dunk from 1 ft (assist by J. Jack),59,74
283,3,4:43.0,A. Crabbe misses 3-pt jump shot from 23 ft,,59,74
284,3,4:41.0,,Defensive rebound by E. Freedom,59,74
285,3,4:32.0,,J. Jack misses 2-pt jump shot from 10 ft,59,74
286,3,4:30.0,,Offensive rebound by E. Freedom,59,74
287,3,4:30.0,,E. Freedom makes 2-pt layup at rim,59,76
288,3,4:19.0,S. Dinwiddie makes 2-pt jump shot from 1 ft,,61,76
289,3,4:00.0,,M. Beasley enters the game for K. Porziņģis,61,76
290,3,4:00.0,,F. Ntilikina enters the game for J. Jack,61,76
291,3,4:00.0,D. Russell enters the game for S. Dinwiddie,,61,76
292,3,4:00.0,N. Stauskas enters the game for A. Crabbe,,61,76
293,3,3:52.0,,M. Beasley misses 2-pt jump shot from 21 ft,61,76
294,3,3:50.0,Defensive rebound by D. Russell,,61,76
295,3,3:34.0,J. Okafor misses 2-pt jump shot from 10 ft,,61,76
296,3,3:32.0,,Defensive rebound by E. Freedom,61,76
297,3,3:23.0,,E. Freedom makes 2-pt jump shot from 13 ft (assist by F. Ntilikina),61,78
298,3,3:22.0,Brooklyn full timeout,,61,78
299,3,3:22.0,J. Webb enters the game for D. Carroll,,61,78
300,3,3:04.0,J. Webb misses 3-pt jump shot from 22 ft,,61,78
301,3,3:02.0,,Defensive rebound by E. Freedom,61,78
302,3,2:42.0,,Shooting foul by J. Okafor (drawn by C. Lee),61,78
303,3,2:42.0,,C. Lee makes free throw 1 of 2,61,79
304,3,2:42.0,,C. Lee misses free throw 2 of 2,61,79
305,3,2:40.0,Defensive rebound by J. Okafor,,61,79
306,3,2:23.0,D. Russell misses 2-pt layup from 6 ft,,61,79
307,3,2:21.0,Offensive rebound by J. Webb,,61,79
308,3,2:11.0,J. Okafor makes 2-pt dunk from 1 ft (assist by D. Russell),,63,79
309,3,1:49.0,,C. Lee makes 3-pt jump shot from 27 ft,63,82
310,3,1:33.0,N. Stauskas makes 3-pt jump shot from 26 ft,,66,82
311,3,1:16.0,,Turnover by F. Ntilikina (palming),66,82
312,3,1:02.0,Shooting foul by E. Freedom (drawn by J. Harris),,66,82
313,3,1:02.0,J. Harris makes free throw 1 of 2,,67,82
314,3,1:02.0,J. Harris makes free throw 2 of 2,,68,82
315,3,0:48.0,,F. Ntilikina misses 2-pt jump shot from 10 ft,68,82
316,3,0:46.0,Defensive rebound by N. Stauskas,,68,82
317,3,0:42.0,Turnover by D. Russell (lost ball; steal by F. Ntilikina),,68,82
318,3,0:37.0,,D. McDermott makes 2-pt dunk at rim (assist by E. Freedom),68,84
319,3,0:32.0,Shooting foul by E. Freedom (drawn by J. Harris),,68,84
320,3,0:32.0,,K. O'Quinn enters the game for E. Freedom,68,84
321,3,0:32.0,J. Harris misses free throw 1 of 2,,68,84
322,3,0:32.0,Offensive rebound by Team,,68,84
323,3,0:32.0,J. Harris makes free throw 2 of 2,,69,84
324,3,0:13.0,,D. McDermott makes 2-pt jump shot from 19 ft (assist by F. Ntilikina),69,86
325,4,11:43.0,,D. McDermott makes 2-pt layup at rim (assist by F. Ntilikina),69,88
326,4,11:31.0,D. Russell misses 3-pt jump shot from 25 ft,,69,88
327,4,11:29.0,,Defensive rebound by M. Beasley,69,88
328,4,11:13.0,,F. Ntilikina misses 3-pt jump shot from 25 ft,69,88
329,4,11:11.0,Defensive rebound by D. Russell,,69,88
330,4,11:04.0,D. Russell makes 2-pt jump shot from 15 ft,,71,88
331,4,10:45.0,,M. Beasley misses 3-pt jump shot from 23 ft,71,88
332,4,10:43.0,Defensive rebound by D. Russell,,71,88
333,4,10:31.0,J. Harris makes 2-pt layup from 3 ft,,73,88
334,4,10:31.0,Shooting foul by F. Ntilikina (drawn by J. Harris),,73,88
335,4,10:31.0,J. Harris makes free throw 1 of 1,,74,88
336,4,10:11.0,,F. Ntilikina makes 3-pt jump shot from 24 ft (assist by T. Burke),74,91
337,4,10:01.0,N. Stauskas misses 3-pt jump shot from 25 ft,,74,91
338,4,9:59.0,,Defensive rebound by M. Beasley,74,91
339,4,9:49.0,,Shooting foul by J. Webb (drawn by M. Beasley),74,91
340,4,9:49.0,I. Whitehead enters the game for J. Harris,,74,91
341,4,9:49.0,,M. Beasley misses free throw 1 of 2,74,91
342,4,9:49.0,,Offensive rebound by Team,74,91
343,4,9:49.0,,M. Beasley makes free throw 2 of 2,74,92
344,4,9:34.0,J. Okafor makes 2-pt layup from 1 ft,,76,92
345,4,9:34.0,Shooting foul by K. O'Quinn (drawn by J. Okafor),,76,92
346,4,9:34.0,J. Okafor makes free throw 1 of 1,,77,92
347,4,9:17.0,,T. Burke misses 2-pt jump shot from 17 ft,77,92
348,4,9:15.0,Defensive rebound by J. Okafor,,77,92
349,4,9:08.0,Shooting foul by F. Ntilikina (drawn by I. Whitehead),,77,92
350,4,9:08.0,,K. Porziņģis enters the game for K. O'Quinn,77,92
351,4,9:08.0,I. Whitehead makes free throw 1 of 2,,78,92
352,4,9:08.0,I. Whitehead makes free throw 2 of 2,,79,92
353,4,8:55.0,,D. McDermott misses 3-pt jump shot from 23 ft,79,92
354,4,8:54.0,Defensive rebound by J. Okafor,,79,92
355,4,8:49.0,D. Russell misses 2-pt jump shot from 16 ft,,79,92
356,4,8:47.0,,Defensive rebound by M. Beasley,79,92
357,4,8:39.0,,T. Burke misses 2-pt jump shot from 16 ft,79,92
358,4,8:37.0,Defensive rebound by J. Okafor,,79,92
359,4,8:28.0,J. Webb misses 3-pt jump shot from 22 ft,,79,92
360,4,8:27.0,Offensive rebound by Team,,79,92
361,4,8:27.0,,T. Hardaway enters the game for D. McDermott,79,92
362,4,8:27.0,J. Allen enters the game for J. Okafor,,79,92
363,4,8:12.0,N. Stauskas makes 3-pt jump shot from 22 ft (assist by J. Webb),,82,92
364,4,7:55.0,,K. Porziņģis misses 2-pt jump shot from 13 ft,82,92
365,4,7:54.0,Defensive rebound by J. Webb,,82,92
366,4,7:48.0,I. Whitehead misses 2-pt jump shot from 17 ft,,82,92
367,4,7:46.0,Offensive rebound by J. Allen,,82,92
368,4,7:42.0,D. Russell misses 3-pt jump shot from 25 ft,,82,92
369,4,7:41.0,,Defensive rebound by M. Beasley,82,92
370,4,7:32.0,,K. Porziņģis makes 3-pt jump shot from 27 ft (assist by F. Ntilikina),82,95
371,4,7:30.0,Brooklyn full timeout,,82,95
372,4,7:14.0,I. Whitehead misses 3-pt jump shot from 23 ft,,82,95
373,4,7:13.0,,Defensive rebound by Team,82,95
374,4,7:13.0,Loose ball foul by J. Webb (drawn by M. Beasley),,82,95
375,4,6:59.0,,M. Beasley makes 2-pt layup at rim (assist by T. Burke),82,97
376,4,6:49.0,I. Whitehead makes 2-pt layup at rim,,84,97
377,4,6:40.0,,M. Beasley misses 2-pt jump shot from 16 ft,84,97
378,4,6:39.0,Defensive rebound by J. Webb,,84,97
379,4,6:23.0,J. Allen makes 2-pt hook shot from 4 ft,,86,97
380,4,6:05.0,,Turnover by M. Beasley (bad pass),86,97
381,4,6:05.0,J. Okafor enters the game for J. Allen,,86,97
