,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,SACRAMENTO_ACTION,LA CLIPPERS_SCORE,SACRAMENTO_SCORE
30,1,7:27.0,,Personal foul by D. Jordan (drawn by Z. Randolph),6,17
31,1,7:20.0,,Personal foul by A. Rivers (drawn by G. Temple),6,17
32,1,7:20.0,S. Thornwell enters the game for L. Williams,,6,17
33,1,7:07.0,,G. Hill misses 2-pt jump shot from 17 ft,6,17
34,1,7:04.0,Defensive rebound by D. Jordan,,6,17
35,1,7:00.0,S. Thornwell makes 2-pt layup from 3 ft (assist by B. Griffin),,8,17
36,1,6:42.0,,G. Temple misses 2-pt layup from 1 ft,8,17
37,1,6:39.0,,Offensive rebound by S. Labissière,8,17
38,1,6:38.0,,S. Labissière misses 2-pt hook shot from 1 ft,8,17
39,1,6:38.0,Defensive rebound by D. Jordan,,8,17
40,1,6:15.0,A. Rivers makes 2-pt layup from 2 ft,,10,17
41,1,6:00.0,,S. Labissière misses 2-pt jump shot from 19 ft,10,17
42,1,5:57.0,Defensive rebound by D. Jordan,,10,17
43,1,5:51.0,Shooting foul by S. Labissière (drawn by B. Griffin),,10,17
44,1,5:51.0,B. Griffin makes free throw 1 of 2,,11,17
45,1,5:51.0,B. Griffin makes free throw 2 of 2,,12,17
46,1,5:36.0,,Z. Randolph misses 3-pt jump shot from 25 ft,12,17
47,1,5:34.0,Defensive rebound by D. Jordan,,12,17
48,1,5:25.0,Turnover by A. Rivers (lost ball; steal by G. Temple),,12,17
49,1,5:22.0,,G. Temple makes 2-pt layup from 1 ft,12,19
50,1,5:06.0,B. Griffin misses 3-pt jump shot from 25 ft,,12,19
51,1,5:06.0,Offensive rebound by Team,,12,19
52,1,5:06.0,,Loose ball foul by S. Labissière (drawn by D. Jordan),12,19
53,1,4:59.0,B. Griffin makes 2-pt layup from 2 ft,,14,19
54,1,4:47.0,,Z. Randolph makes 2-pt layup from 3 ft,14,21
55,1,4:31.0,A. Rivers makes 3-pt jump shot from 26 ft (assist by B. Griffin),,17,21
56,1,4:20.0,,D. Fox misses 2-pt jump shot from 16 ft,17,21
57,1,4:18.0,Defensive rebound by D. Jordan,,17,21
58,1,4:08.0,B. Griffin makes 2-pt layup from 2 ft (assist by A. Rivers),,19,21
59,1,3:59.0,,Sacramento full timeout,19,21
60,1,3:59.0,,W. Cauley-Stein enters the game for G. Hill,19,21
61,1,3:59.0,,B. Bogdanović enters the game for S. Labissière,19,21
62,1,3:45.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by W. Cauley-Stein),19,24
63,1,3:27.0,D. Jordan misses 2-pt hook shot from 5 ft,,19,24
64,1,3:24.0,,Defensive rebound by Z. Randolph,19,24
65,1,3:19.0,,Turnover by B. Bogdanović (bad pass),19,24
66,1,3:11.0,A. Rivers makes 2-pt layup from 1 ft,,21,24
67,1,2:50.0,,W. Cauley-Stein makes 2-pt hook shot from 5 ft (assist by Z. Randolph),21,26
68,1,2:27.0,A. Rivers misses 3-pt jump shot from 25 ft,,21,26
69,1,2:25.0,,Defensive rebound by W. Cauley-Stein,21,26
70,1,2:10.0,,Def 3 sec tech foul by A. Rivers,21,26
71,1,2:10.0,,B. Bogdanović makes technical free throw,21,27
72,1,2:10.0,,F. Mason enters the game for D. Fox,21,27
73,1,2:10.0,,K. Koufos enters the game for Z. Randolph,21,27
74,1,2:10.0,S. Dekker enters the game for A. Rivers,,21,27
75,1,2:10.0,L. Williams enters the game for W. Johnson,,21,27
76,1,2:01.0,,Turnover by B. Bogdanović (bad pass; steal by S. Thornwell),21,27
77,1,1:58.0,Personal foul by B. Bogdanović (drawn by B. Griffin),,21,27
78,1,1:58.0,W. Reed enters the game for D. Jordan,,21,27
79,1,1:43.0,Turnover by S. Dekker (traveling),,21,27
80,1,1:33.0,,W. Cauley-Stein misses 2-pt jump shot from 11 ft,21,27
81,1,1:29.0,Defensive rebound by B. Griffin,,21,27
82,1,1:27.0,S. Dekker misses 2-pt dunk from 2 ft (block by W. Cauley-Stein),,21,27
83,1,1:27.0,,Defensive rebound by K. Koufos,21,27
84,1,1:14.0,,G. Temple misses 2-pt jump shot from 14 ft,21,27
85,1,1:11.0,Defensive rebound by W. Reed,,21,27
86,1,1:06.0,,B. Hield enters the game for G. Temple,21,27
87,1,1:06.0,J. Evans enters the game for B. Griffin,,21,27
88,1,0:58.0,W. Reed makes 2-pt jump shot from 12 ft (assist by J. Evans),,23,27
89,1,0:52.0,,F. Mason makes 2-pt layup from 2 ft,23,29
90,1,0:41.0,S. Dekker makes 2-pt jump shot from 21 ft (assist by J. Evans),,25,29
91,1,0:31.0,,B. Hield makes 2-pt jump shot from 16 ft,25,31
92,1,0:10.0,L. Williams misses 3-pt jump shot from 26 ft (block by B. Bogdanović),,25,31
93,1,0:06.0,,Defensive rebound by K. Koufos,25,31
94,1,0:05.0,,Turnover by B. Hield (lost ball; steal by J. Evans),25,31
95,1,0:00.0,S. Dekker misses 3-pt jump shot from 26 ft,,25,31
96,1,0:00.0,,Defensive rebound by B. Hield,25,31
97,2,11:43.0,,W. Cauley-Stein misses 2-pt layup from 3 ft,25,31
98,2,11:41.0,Defensive rebound by S. Thornwell,,25,31
99,2,11:27.0,L. Williams misses 3-pt jump shot from 24 ft,,25,31
100,2,11:24.0,,Defensive rebound by K. Koufos,25,31
101,2,11:10.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by F. Mason),25,33
102,2,11:10.0,,Shooting foul by S. Thornwell (drawn by W. Cauley-Stein),25,33
103,2,11:10.0,,W. Cauley-Stein makes free throw 1 of 1,25,34
104,2,11:09.0,Personal foul by F. Mason (drawn by J. Evans),,25,34
105,2,11:00.0,L. Williams misses 2-pt layup from 6 ft (block by B. Hield),,25,34
106,2,11:00.0,,Defensive rebound by Team,25,34
107,2,10:50.0,,F. Mason makes 2-pt layup from 2 ft,25,36
108,2,10:50.0,,Shooting foul by J. Evans (drawn by F. Mason),25,36
109,2,10:50.0,M. Harrell enters the game for S. Dekker,,25,36
110,2,10:50.0,,F. Mason makes free throw 1 of 1,25,37
111,2,10:30.0,J. Evans makes 2-pt jump shot from 16 ft,,27,37
112,2,10:30.0,Shooting foul by F. Mason (drawn by J. Evans),,27,37
113,2,10:30.0,J. Evans makes free throw 1 of 1,,28,37
114,2,10:11.0,,Turnover by K. Koufos (step out of bounds),28,37
115,2,9:55.0,Turnover by L. Williams (bad pass; steal by K. Koufos),,28,37
116,2,9:52.0,,Turnover by F. Mason (bad pass; steal by L. Williams),28,37
117,2,9:47.0,L. Williams makes 2-pt jump shot from 7 ft,,30,37
118,2,9:29.0,,Turnover by K. Koufos (lost ball; steal by W. Reed),30,37
119,2,9:23.0,J. Evans misses 3-pt jump shot from 23 ft,,30,37
120,2,9:20.0,,Defensive rebound by W. Cauley-Stein,30,37
121,2,9:00.0,,B. Hield makes 3-pt jump shot from 25 ft,30,40
122,2,8:48.0,Turnover by M. Harrell (bad pass; steal by B. Bogdanović),,30,40
123,2,8:42.0,,B. Hield makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),30,43
124,2,8:42.0,LA Clippers full timeout,,30,43
125,2,8:42.0,B. Griffin enters the game for S. Thornwell,,30,43
126,2,8:42.0,W. Johnson enters the game for W. Reed,,30,43
127,2,8:27.0,W. Johnson misses 3-pt jump shot from 22 ft,,30,43
128,2,8:24.0,,Defensive rebound by F. Mason,30,43
129,2,8:11.0,,B. Bogdanović makes 2-pt layup from 1 ft (assist by W. Cauley-Stein),30,45
130,2,7:54.0,B. Griffin makes 2-pt jump shot from 14 ft (assist by L. Williams),,32,45
131,2,7:54.0,Shooting foul by F. Mason (drawn by B. Griffin),,32,45
132,2,7:54.0,A. Rivers enters the game for J. Evans,,32,45
133,2,7:54.0,B. Griffin makes free throw 1 of 1,,33,45
134,2,7:36.0,,K. Koufos misses 2-pt layup from 1 ft (block by M. Harrell),33,45
135,2,7:32.0,Defensive rebound by L. Williams,,33,45
136,2,7:12.0,M. Harrell makes 2-pt dunk from 3 ft (assist by L. Williams),,35,45
137,2,6:51.0,,B. Bogdanović misses 2-pt jump shot from 14 ft,35,45
138,2,6:48.0,Defensive rebound by L. Williams,,35,45
139,2,6:41.0,B. Griffin makes 2-pt jump shot from 7 ft,,37,45
140,2,6:22.0,,B. Hield misses 3-pt jump shot from 24 ft,37,45
141,2,6:20.0,Defensive rebound by M. Harrell,,37,45
142,2,6:11.0,W. Johnson makes 2-pt jump shot from 11 ft (assist by M. Harrell),,39,45
143,2,6:07.0,,Sacramento full timeout,39,45
144,2,6:07.0,,G. Hill enters the game for B. Bogdanović,39,45
145,2,6:07.0,,D. Fox enters the game for F. Mason,39,45
146,2,5:49.0,,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by B. Hield),39,47
147,2,5:35.0,L. Williams makes 2-pt jump shot from 14 ft (assist by B. Griffin),,41,47
148,2,5:21.0,,B. Hield misses 2-pt jump shot from 17 ft,41,47
149,2,5:16.0,Defensive rebound by W. Johnson,,41,47
150,2,5:12.0,M. Harrell makes 2-pt layup from 4 ft (assist by L. Williams),,43,47
151,2,4:47.0,,B. Hield makes 3-pt jump shot from 24 ft (assist by W. Cauley-Stein),43,50
152,2,4:23.0,B. Griffin misses 3-pt jump shot from 24 ft,,43,50
153,2,4:21.0,,Defensive rebound by G. Hill,43,50
154,2,4:15.0,,Personal foul by L. Williams (drawn by D. Fox),43,50
155,2,4:15.0,D. Jordan enters the game for M. Harrell,,43,50
156,2,4:15.0,,Z. Randolph enters the game for K. Koufos,43,50
157,2,4:15.0,,G. Temple enters the game for B. Hield,43,50
158,2,3:59.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by Z. Randolph),43,52
159,2,3:44.0,A. Rivers makes 2-pt layup from 2 ft,,45,52
160,2,3:22.0,,G. Temple misses 3-pt jump shot from 25 ft,45,52
161,2,3:20.0,Defensive rebound by W. Johnson,,45,52
162,2,3:07.0,B. Griffin makes 2-pt layup from 2 ft (assist by A. Rivers),,47,52
163,2,2:49.0,,G. Hill makes 2-pt layup from 2 ft (assist by Z. Randolph),47,54
164,2,2:34.0,Turnover by A. Rivers (step out of bounds),,47,54
165,2,2:25.0,,Turnover by G. Temple (traveling),47,54
166,2,2:25.0,C. Williams enters the game for L. Williams,,47,54
167,2,2:01.0,C. Williams misses 3-pt jump shot from 24 ft,,47,54
168,2,2:01.0,Offensive rebound by Team,,47,54
169,2,2:01.0,Turnover by Team (shot clock),,47,54
170,2,1:46.0,,Z. Randolph makes 2-pt jump shot from 16 ft,47,56
171,2,1:18.0,B. Griffin misses 3-pt jump shot from 23 ft,,47,56
172,2,1:14.0,,Defensive rebound by G. Hill,47,56
173,2,1:10.0,,G. Hill misses 2-pt jump shot from 18 ft,47,56
174,2,1:07.0,Defensive rebound by D. Jordan,,47,56
175,2,1:02.0,A. Rivers misses 3-pt jump shot from 25 ft,,47,56
176,2,0:58.0,,Defensive rebound by D. Fox,47,56
177,2,0:57.0,,G. Hill makes 2-pt layup from 1 ft (assist by D. Fox),47,58
178,2,0:45.0,B. Griffin misses 2-pt layup from 3 ft,,47,58
179,2,0:41.0,Offensive rebound by B. Griffin,,47,58
180,2,0:41.0,B. Griffin misses 2-pt layup at rim,,47,58
181,2,0:40.0,,Defensive rebound by G. Hill,47,58
182,2,0:36.0,,Shooting foul by D. Jordan (drawn by G. Hill),47,58
183,2,0:36.0,,G. Hill makes free throw 1 of 2,47,59
184,2,0:36.0,L. Williams enters the game for C. Williams,,47,59
185,2,0:36.0,,G. Hill misses free throw 2 of 2,47,59
186,2,0:34.0,Defensive rebound by D. Jordan,,47,59
187,2,0:25.0,Away from play foul by D. Fox (drawn by A. Rivers),,47,59
188,2,0:17.0,Turnover by B. Griffin (bad pass; steal by W. Cauley-Stein),,47,59
189,2,0:01.0,,D. Fox makes 2-pt layup from 5 ft,47,61
190,3,11:48.0,,S. Labissière makes 2-pt jump shot from 19 ft (assist by G. Hill),47,63
191,3,11:34.0,B. Griffin misses 2-pt layup from 2 ft,,47,63
192,3,11:33.0,,Defensive rebound by D. Fox,47,63
193,3,11:23.0,,G. Hill makes 2-pt jump shot from 14 ft,47,65
194,3,11:09.0,Personal foul by G. Hill (drawn by W. Johnson),,47,65
195,3,11:02.0,L. Williams makes 3-pt jump shot from 25 ft,,50,65
196,3,10:36.0,,D. Fox misses 3-pt jump shot from 25 ft,50,65
197,3,10:35.0,Defensive rebound by D. Jordan,,50,65
198,3,10:29.0,L. Williams makes 3-pt jump shot from 23 ft (assist by B. Griffin),,53,65
199,3,10:06.0,,Z. Randolph misses 3-pt jump shot from 25 ft,53,65
200,3,10:01.0,Defensive rebound by W. Johnson,,53,65
201,3,9:59.0,L. Williams makes 3-pt jump shot from 23 ft,,56,65
202,3,9:37.0,,G. Hill misses 3-pt jump shot from 24 ft,56,65
203,3,9:35.0,Defensive rebound by D. Jordan,,56,65
204,3,9:35.0,Offensive foul by A. Rivers (drawn by G. Temple),,56,65
205,3,9:35.0,Turnover by A. Rivers (offensive foul),,56,65
206,3,9:35.0,,B. Bogdanović enters the game for G. Temple,56,65
207,3,9:22.0,,Turnover by B. Bogdanović (bad pass; steal by D. Jordan),56,65
208,3,9:14.0,Turnover by L. Williams (bad pass; steal by Z. Randolph),,56,65
209,3,9:00.0,,Z. Randolph misses 2-pt layup from 3 ft,56,65
210,3,8:57.0,Defensive rebound by D. Jordan,,56,65
211,3,8:37.0,B. Griffin misses 2-pt hook shot from 6 ft,,56,65
212,3,8:34.0,,Defensive rebound by Z. Randolph,56,65
213,3,8:27.0,,D. Fox misses 2-pt jump shot from 19 ft,56,65
214,3,8:25.0,,Z. Randolph misses 2-pt layup from 1 ft,56,65
215,3,8:24.0,,Offensive rebound by Z. Randolph,56,65
216,3,8:23.0,,Offensive rebound by Z. Randolph,56,65
217,3,8:14.0,,Turnover by S. Labissière (out of bounds lost ball),56,65
218,3,8:06.0,Offensive foul by D. Jordan (drawn by S. Labissière),,56,65
219,3,8:06.0,Turnover by D. Jordan (offensive foul),,56,65
220,3,7:53.0,,Turnover by B. Bogdanović (bad pass; steal by L. Williams),56,65
221,3,7:46.0,A. Rivers makes 2-pt layup from 3 ft (assist by L. Williams),,58,65
222,3,7:46.0,Shooting foul by G. Hill (drawn by A. Rivers),,58,65
223,3,7:46.0,A. Rivers makes free throw 1 of 1,,59,65
224,3,7:29.0,,Turnover by G. Hill (bad pass; steal by L. Williams),59,65
225,3,7:19.0,A. Rivers misses 3-pt jump shot from 23 ft,,59,65
226,3,7:18.0,,Defensive rebound by D. Fox,59,65
227,3,7:18.0,,Sacramento full timeout,59,65
228,3,7:18.0,,W. Cauley-Stein enters the game for S. Labissière,59,65
229,3,6:55.0,,Turnover by W. Cauley-Stein (lost ball; steal by B. Griffin),59,65
230,3,6:49.0,B. Griffin makes 2-pt layup from 1 ft (assist by L. Williams),,61,65
231,3,6:27.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,61,65
232,3,6:25.0,Defensive rebound by D. Jordan,,61,65
233,3,6:01.0,B. Griffin misses 2-pt jump shot from 5 ft,,61,65
234,3,6:00.0,,Defensive rebound by Z. Randolph,61,65
235,3,5:46.0,,D. Fox misses 2-pt jump shot from 8 ft,61,65
236,3,5:46.0,Defensive rebound by D. Jordan,,61,65
237,3,5:26.0,B. Griffin makes 3-pt jump shot from 24 ft (assist by A. Rivers),,64,65
238,3,5:07.0,,Shooting foul by D. Jordan (drawn by Z. Randolph),64,65
239,3,5:07.0,,Z. Randolph makes free throw 1 of 2,64,66
240,3,5:07.0,,F. Mason enters the game for G. Hill,64,66
241,3,5:07.0,,B. Hield enters the game for D. Fox,64,66
242,3,5:07.0,M. Harrell enters the game for D. Jordan,,64,66
243,3,5:07.0,,Z. Randolph makes free throw 2 of 2,64,67
244,3,4:54.0,L. Williams makes 3-pt jump shot from 25 ft (assist by A. Rivers),,67,67
245,3,4:33.0,,Z. Randolph misses 2-pt hook shot from 7 ft (block by W. Johnson),67,67
246,3,4:31.0,Defensive rebound by B. Griffin,,67,67
247,3,4:27.0,B. Griffin makes 2-pt layup from 4 ft,,69,67
248,3,4:08.0,,B. Bogdanović makes 2-pt layup from 1 ft,69,69
249,3,3:54.0,Shooting foul by Z. Randolph (drawn by M. Harrell),,69,69
250,3,3:54.0,M. Harrell makes free throw 1 of 2,,70,69
251,3,3:54.0,LA Clippers full timeout,,70,69
252,3,3:54.0,,K. Koufos enters the game for Z. Randolph,70,69
253,3,3:54.0,M. Harrell makes free throw 2 of 2,,71,69
254,3,3:46.0,,Turnover by F. Mason (bad pass; steal by L. Williams),71,69
255,3,3:42.0,B. Griffin makes 2-pt layup from 1 ft (assist by L. Williams),,73,69
256,3,3:31.0,,Turnover by F. Mason (bad pass; steal by W. Johnson),73,69
257,3,3:25.0,A. Rivers misses 2-pt layup from 8 ft,,73,69
258,3,3:19.0,Offensive rebound by M. Harrell,,73,69
259,3,3:19.0,M. Harrell misses 2-pt layup at rim,,73,69
260,3,3:18.0,,Defensive rebound by F. Mason,73,69
261,3,3:16.0,,G. Temple enters the game for F. Mason,73,69
262,3,3:06.0,,W. Cauley-Stein misses 2-pt hook shot from 6 ft,73,69
263,3,3:03.0,Defensive rebound by M. Harrell,,73,69
264,3,2:48.0,Turnover by L. Williams (bad pass; steal by B. Bogdanović),,73,69
265,3,2:36.0,,K. Koufos misses 2-pt jump shot from 11 ft,73,69
266,3,2:32.0,,Offensive rebound by K. Koufos,73,69
267,3,2:17.0,,B. Bogdanović misses 2-pt jump shot from 15 ft,73,69
268,3,2:17.0,Defensive rebound by Team,,73,69
269,3,1:57.0,B. Griffin makes 3-pt jump shot from 25 ft (assist by A. Rivers),,76,69
270,3,1:40.0,,Turnover by W. Cauley-Stein (traveling),76,69
271,3,1:40.0,S. Thornwell enters the game for A. Rivers,,76,69
272,3,1:28.0,L. Williams misses 2-pt jump shot from 16 ft,,76,69
273,3,1:25.0,,Defensive rebound by B. Hield,76,69
274,3,1:08.0,,G. Temple misses 2-pt jump shot from 17 ft,76,69
275,3,1:05.0,Defensive rebound by W. Johnson,,76,69
276,3,0:50.0,Personal foul by G. Temple (drawn by L. Williams),,76,69
277,3,0:50.0,S. Dekker enters the game for B. Griffin,,76,69
278,3,0:37.0,S. Dekker misses 3-pt jump shot from 25 ft,,76,69
279,3,0:34.0,,Defensive rebound by B. Hield,76,69
280,3,0:29.0,,B. Hield misses 2-pt jump shot from 20 ft,76,69
281,3,0:26.0,Defensive rebound by Team,,76,69
282,3,0:26.0,B. Griffin enters the game for S. Thornwell,,76,69
283,3,0:26.0,A. Rivers enters the game for M. Harrell,,76,69
284,3,0:04.0,Turnover by L. Williams (bad pass; steal by W. Cauley-Stein),,76,69
285,3,0:02.0,,B. Hield misses 2-pt layup from 2 ft (block by L. Williams),76,69
286,3,0:02.0,,Offensive rebound by Team,76,69
287,3,0:02.0,,G. Hill enters the game for W. Cauley-Stein,76,69
288,3,0:02.0,S. Thornwell enters the game for S. Dekker,,76,69
289,3,0:02.0,C. Williams enters the game for L. Williams,,76,69
290,3,0:02.0,M. Harrell enters the game for W. Johnson,,76,69
291,3,0:00.0,,B. Bogdanović makes 2-pt jump shot from 20 ft,76,71
292,4,11:35.0,A. Rivers makes 2-pt layup from 4 ft,,78,71
293,4,11:13.0,,W. Cauley-Stein misses 2-pt layup from 4 ft,78,71
294,4,11:08.0,,Offensive rebound by B. Hield,78,71
295,4,11:08.0,,B. Hield misses 2-pt layup at rim,78,71
296,4,11:07.0,,Offensive rebound by W. Cauley-Stein,78,71
297,4,11:03.0,,K. Koufos misses 2-pt hook shot from 12 ft,78,71
298,4,11:00.0,Defensive rebound by C. Williams,,78,71
299,4,10:37.0,A. Rivers misses 2-pt layup from 5 ft (block by G. Temple),,78,71
300,4,10:37.0,,Defensive rebound by K. Koufos,78,71
301,4,10:33.0,,Turnover by G. Temple (out of bounds lost ball),78,71
302,4,10:21.0,C. Williams misses 2-pt layup from 10 ft (block by W. Cauley-Stein),,78,71
303,4,10:12.0,,Defensive rebound by B. Bogdanović,78,71
304,4,10:11.0,,W. Cauley-Stein misses 2-pt layup from 4 ft,78,71
305,4,10:11.0,,Offensive rebound by W. Cauley-Stein,78,71
306,4,10:11.0,,Personal foul by S. Dekker (drawn by W. Cauley-Stein),78,71
307,4,10:03.0,,B. Hield misses 3-pt jump shot from 25 ft,78,71
308,4,9:57.0,Defensive rebound by A. Rivers,,78,71
309,4,9:45.0,S. Thornwell misses 3-pt jump shot from 25 ft,,78,71
310,4,9:38.0,,Defensive rebound by W. Cauley-Stein,78,71
311,4,9:30.0,,W. Cauley-Stein misses 2-pt hook shot from 11 ft,78,71
312,4,9:28.0,Defensive rebound by M. Harrell,,78,71
313,4,9:20.0,A. Rivers misses 2-pt layup from 2 ft (block by G. Temple),,78,71
314,4,9:20.0,Offensive rebound by Team,,78,71
315,4,9:17.0,S. Dekker misses 3-pt jump shot from 25 ft,,78,71
316,4,9:12.0,,Defensive rebound by K. Koufos,78,71
317,4,9:09.0,,Offensive foul by B. Bogdanović (drawn by S. Thornwell),78,71
318,4,9:09.0,,Turnover by B. Bogdanović (offensive foul),78,71
319,4,9:09.0,W. Johnson enters the game for C. Williams,,78,71
320,4,8:48.0,S. Dekker makes 2-pt dunk from 2 ft (assist by A. Rivers),,80,71
321,4,8:29.0,,B. Bogdanović misses 2-pt layup from 2 ft (block by S. Dekker),80,71
322,4,8:29.0,,Offensive rebound by Team,80,71
323,4,8:29.0,,D. Fox enters the game for W. Cauley-Stein,80,71
324,4,8:29.0,,Z. Randolph enters the game for B. Bogdanović,80,71
325,4,8:26.0,,Z. Randolph makes 2-pt layup from 1 ft (assist by G. Temple),80,73
326,4,8:06.0,S. Thornwell misses 2-pt layup from 2 ft,,80,73
327,4,8:04.0,Offensive rebound by M. Harrell,,80,73
328,4,8:03.0,M. Harrell makes 2-pt layup from 2 ft,,82,73
329,4,7:51.0,,Z. Randolph makes 2-pt jump shot from 22 ft (assist by D. Fox),82,75
330,4,7:28.0,Turnover by A. Rivers (lost ball; steal by D. Fox),,82,75
331,4,7:15.0,,Z. Randolph misses 3-pt jump shot from 26 ft,82,75
332,4,7:14.0,Defensive rebound by S. Dekker,,82,75
333,4,7:14.0,LA Clippers full timeout,,82,75
334,4,7:14.0,B. Griffin enters the game for M. Harrell,,82,75
335,4,7:14.0,D. Jordan enters the game for S. Dekker,,82,75
336,4,7:14.0,L. Williams enters the game for A. Rivers,,82,75
337,4,6:54.0,L. Williams misses 2-pt layup from 9 ft (block by G. Temple),,82,75
338,4,6:52.0,Offensive rebound by D. Jordan,,82,75
339,4,6:52.0,Shooting foul by G. Temple (drawn by D. Jordan),,82,75
340,4,6:52.0,D. Jordan misses free throw 1 of 2,,82,75
341,4,6:52.0,Offensive rebound by Team,,82,75
342,4,6:52.0,D. Jordan makes free throw 2 of 2,,83,75
343,4,6:33.0,,Z. Randolph makes 2-pt hook shot from 8 ft,83,77
344,4,6:17.0,Shooting foul by K. Koufos (drawn by L. Williams),,83,77
345,4,6:17.0,L. Williams makes free throw 1 of 2,,84,77
346,4,6:17.0,L. Williams makes free throw 2 of 2,,85,77
347,4,6:05.0,,B. Hield makes 2-pt jump shot from 12 ft (assist by K. Koufos),85,79
348,4,5:49.0,B. Griffin misses 3-pt jump shot from 24 ft,,85,79
349,4,5:45.0,,Defensive rebound by G. Temple,85,79
350,4,5:25.0,,Z. Randolph misses 2-pt jump shot from 11 ft,85,79
351,4,5:23.0,Defensive rebound by D. Jordan,,85,79
352,4,5:15.0,D. Jordan makes 2-pt dunk from 2 ft (assist by L. Williams),,87,79
353,4,4:58.0,,B. Hield makes 3-pt jump shot from 25 ft,87,82
354,4,4:44.0,W. Johnson makes 3-pt jump shot from 23 ft (assist by L. Williams),,90,82
355,4,4:28.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by K. Koufos),90,85
356,4,4:07.0,Shooting foul by K. Koufos (drawn by B. Griffin),,90,85
357,4,4:07.0,B. Griffin makes free throw 1 of 2,,91,85
358,4,4:07.0,A. Rivers enters the game for S. Thornwell,,91,85
359,4,4:07.0,B. Griffin makes free throw 2 of 2,,92,85
360,4,4:00.0,,B. Hield misses 2-pt hook shot from 9 ft,92,85
361,4,3:56.0,Defensive rebound by D. Jordan,,92,85
362,4,3:37.0,W. Johnson makes 3-pt jump shot from 23 ft (assist by B. Griffin),,95,85
363,4,3:23.0,,G. Temple misses 3-pt jump shot from 23 ft,95,85
364,4,3:17.0,Defensive rebound by L. Williams,,95,85
365,4,3:09.0,Personal foul by G. Temple (drawn by L. Williams),,95,85
366,4,3:09.0,,W. Cauley-Stein enters the game for K. Koufos,95,85
367,4,3:01.0,Turnover by B. Griffin (turnover),,95,85
368,4,3:01.0,LA Clippers full timeout,,95,85
369,4,2:53.0,,Personal foul by A. Rivers (drawn by D. Fox),95,85
370,4,2:47.0,,D. Fox misses 2-pt jump shot from 18 ft,95,85
371,4,2:44.0,,Offensive rebound by B. Hield,95,85
372,4,2:41.0,,B. Hield makes 2-pt layup from 2 ft,95,87
373,4,2:22.0,L. Williams misses 2-pt jump shot from 7 ft (block by W. Cauley-Stein),,95,87
374,4,2:22.0,Offensive rebound by Team,,95,87
375,4,2:22.0,,G. Hill enters the game for D. Fox,95,87
376,4,2:16.0,Turnover by Team (shot clock),,95,87
377,4,2:15.0,B. Griffin misses 2-pt jump shot from 19 ft,,95,87
