,QUARTER,TIME_REMAINING,DENVER_ACTION,OKLAHOMA CITY_ACTION,DENVER_SCORE,OKLAHOMA CITY_SCORE
65,1,4:16.0,,Shooting foul by P. Millsap (drawn by R. Westbrook),18,20
66,1,4:16.0,,R. Westbrook misses free throw 1 of 2,18,20
67,1,4:16.0,,Offensive rebound by Team,18,20
68,1,4:16.0,,R. Westbrook makes free throw 2 of 2,18,21
69,1,4:06.0,M. Plumlee misses 2-pt dunk at rim,,18,21
70,1,4:05.0,,Defensive rebound by C. Anthony,18,21
71,1,4:02.0,,R. Westbrook makes 2-pt layup from 1 ft,18,23
72,1,3:39.0,D. Harris makes 3-pt jump shot from 22 ft (assist by M. Plumlee),,21,23
73,1,3:28.0,,P. George makes 3-pt jump shot from 24 ft (assist by R. Westbrook),21,26
74,1,3:11.0,Turnover by D. Harris (lost ball; steal by S. Adams),,21,26
75,1,3:10.0,,T. Ferguson enters the game for C. Brewer,21,26
76,1,3:10.0,J. Murray enters the game for W. Barton,,21,26
77,1,3:07.0,,P. George makes 2-pt layup at rim (assist by S. Adams),21,28
78,1,3:07.0,,Shooting foul by W. Chandler (drawn by P. George),21,28
79,1,3:07.0,,P. George misses free throw 1 of 1,21,28
80,1,3:07.0,Defensive rebound by P. Millsap,,21,28
81,1,2:48.0,Turnover by W. Chandler (bad pass; steal by R. Westbrook),,21,28
82,1,2:45.0,,R. Westbrook misses 2-pt layup from 1 ft (block by W. Chandler),21,28
83,1,2:45.0,,Offensive rebound by Team,21,28
84,1,2:45.0,Denver full timeout,,21,28
85,1,2:45.0,,J. Grant enters the game for S. Adams,21,28
86,1,2:45.0,T. Craig enters the game for W. Chandler,,21,28
87,1,2:37.0,,R. Westbrook misses 2-pt jump shot from 1 ft,21,28
88,1,2:36.0,Defensive rebound by Team,,21,28
89,1,2:24.0,Personal foul by J. Grant (drawn by P. Millsap),,21,28
90,1,2:24.0,,R. Felton enters the game for R. Westbrook,21,28
91,1,2:24.0,,P. Patterson enters the game for C. Anthony,21,28
92,1,2:14.0,P. Millsap misses 2-pt jump shot from 8 ft,,21,28
93,1,2:09.0,Offensive rebound by T. Craig,,21,28
94,1,2:09.0,T. Craig makes 2-pt dunk at rim,,23,28
95,1,1:57.0,,Turnover by J. Grant (lost ball; steal by D. Harris),23,28
96,1,1:49.0,Personal foul by J. Grant (drawn by M. Plumlee),,23,28
97,1,1:49.0,T. Lyles enters the game for P. Millsap,,23,28
98,1,1:40.0,D. Harris makes 2-pt layup at rim,,25,28
99,1,1:31.0,,T. Ferguson misses 3-pt jump shot from 25 ft,25,28
100,1,1:29.0,Defensive rebound by M. Plumlee,,25,28
101,1,1:08.0,M. Plumlee misses 2-pt jump shot from 4 ft,,25,28
102,1,1:04.0,,Defensive rebound by P. Patterson,25,28
103,1,0:51.0,,J. Grant misses 3-pt jump shot from 23 ft,25,28
104,1,0:48.0,Defensive rebound by T. Craig,,25,28
105,1,0:36.0,T. Craig misses 2-pt layup at rim,,25,28
106,1,0:34.0,,Defensive rebound by T. Ferguson,25,28
107,1,0:14.0,,Turnover by T. Ferguson (step out of bounds),25,28
108,1,0:03.0,T. Lyles makes 2-pt jump shot from 11 ft,,27,28
109,1,0:00.0,,R. Felton misses 3-pt jump shot from 47 ft,27,28
110,1,0:00.0,,Offensive rebound by Team,27,28
111,2,11:48.0,Personal foul by P. Patterson (drawn by N. Jokić),,27,28
112,2,11:40.0,Personal foul by P. George (drawn by N. Jokić),,27,28
113,2,11:33.0,N. Jokić misses 2-pt jump shot from 6 ft,,27,28
114,2,11:31.0,Offensive rebound by N. Jokić,,27,28
115,2,11:30.0,N. Jokić makes 2-pt layup from 1 ft,,29,28
116,2,11:10.0,,T. Ferguson makes 3-pt jump shot from 24 ft (assist by P. George),29,31
117,2,10:55.0,N. Jokić misses 2-pt jump shot from 11 ft,,29,31
118,2,10:53.0,,Defensive rebound by R. Felton,29,31
119,2,10:44.0,,P. Patterson misses 2-pt layup from 4 ft (block by J. Murray),29,31
120,2,10:41.0,Defensive rebound by T. Lyles,,29,31
121,2,10:40.0,J. Murray makes 3-pt jump shot from 25 ft (assist by T. Lyles),,32,31
122,2,10:15.0,,J. Grant misses 2-pt dunk at rim,32,31
123,2,10:12.0,,Offensive rebound by J. Grant,32,31
124,2,10:11.0,,J. Grant makes 2-pt layup at rim,32,33
125,2,9:57.0,J. Murray makes 3-pt jump shot from 25 ft (assist by T. Lyles),,35,33
126,2,9:55.0,,Oklahoma City full timeout,35,33
127,2,9:55.0,,Á. Abrines enters the game for P. George,35,33
128,2,9:37.0,,Turnover by R. Felton (step out of bounds),35,33
129,2,9:29.0,N. Jokić makes 2-pt hook shot from 6 ft,,37,33
130,2,9:17.0,,Shooting foul by D. Harris (drawn by J. Grant),37,33
131,2,9:17.0,,J. Grant makes free throw 1 of 2,37,34
132,2,9:17.0,,R. Westbrook enters the game for T. Ferguson,37,34
133,2,9:17.0,,J. Grant misses free throw 2 of 2,37,34
134,2,9:15.0,Defensive rebound by T. Craig,,37,34
135,2,9:01.0,Turnover by N. Jokić (lost ball; steal by P. Patterson),,37,34
136,2,8:55.0,,P. Patterson makes 3-pt jump shot from 24 ft (assist by R. Westbrook),37,37
137,2,8:40.0,N. Jokić misses 3-pt jump shot from 25 ft,,37,37
138,2,8:34.0,,Defensive rebound by R. Westbrook,37,37
139,2,8:28.0,,R. Westbrook misses 2-pt jump shot from 17 ft,37,37
140,2,8:25.0,Defensive rebound by T. Craig,,37,37
141,2,8:18.0,N. Jokić makes 2-pt jump shot from 5 ft (assist by D. Harris),,39,37
142,2,8:04.0,,S. Adams enters the game for J. Grant,39,37
143,2,8:04.0,W. Barton enters the game for J. Murray,,39,37
144,2,8:01.0,,R. Westbrook makes 3-pt jump shot from 25 ft (assist by S. Adams),39,40
145,2,7:38.0,T. Lyles makes 2-pt jump shot from 8 ft (assist by N. Jokić),,41,40
146,2,7:22.0,,R. Felton misses 3-pt jump shot from 25 ft,41,40
147,2,7:18.0,Defensive rebound by W. Barton,,41,40
148,2,7:15.0,T. Lyles makes 2-pt layup from 1 ft (assist by W. Barton),,43,40
149,2,7:00.0,,P. Patterson misses 2-pt jump shot from 10 ft,43,40
150,2,6:58.0,Defensive rebound by W. Barton,,43,40
151,2,6:49.0,N. Jokić makes 2-pt layup at rim (assist by T. Lyles),,45,40
152,2,6:35.0,,P. Patterson misses 3-pt jump shot from 24 ft,45,40
153,2,6:33.0,Defensive rebound by N. Jokić,,45,40
154,2,6:28.0,Shooting foul by Á. Abrines (drawn by D. Harris),,45,40
155,2,6:28.0,D. Harris makes free throw 1 of 2,,46,40
156,2,6:28.0,,C. Anthony enters the game for P. Patterson,46,40
157,2,6:28.0,M. Plumlee enters the game for N. Jokić,,46,40
158,2,6:28.0,,Oklahoma City full timeout,46,40
159,2,6:28.0,D. Harris makes free throw 2 of 2,,47,40
160,2,6:08.0,,R. Felton misses 3-pt jump shot from 25 ft,47,40
161,2,6:07.0,,Offensive rebound by R. Westbrook,47,40
162,2,6:07.0,,R. Westbrook misses 2-pt layup at rim,47,40
163,2,6:06.0,,Offensive rebound by R. Westbrook,47,40
164,2,6:04.0,,R. Westbrook misses 2-pt layup from 1 ft,47,40
165,2,6:01.0,,Offensive rebound by R. Westbrook,47,40
166,2,5:58.0,,S. Adams makes 2-pt dunk from 1 ft (assist by R. Westbrook),47,42
167,2,5:42.0,T. Lyles misses 3-pt jump shot from 24 ft,,47,42
168,2,5:40.0,,Defensive rebound by C. Anthony,47,42
169,2,5:30.0,,Personal foul by D. Harris (drawn by R. Felton),47,42
170,2,5:30.0,P. Millsap enters the game for T. Lyles,,47,42
171,2,5:30.0,J. Murray enters the game for D. Harris,,47,42
172,2,5:17.0,,C. Anthony misses 2-pt jump shot from 11 ft,47,42
173,2,5:13.0,,Offensive rebound by S. Adams,47,42
174,2,5:08.0,,R. Westbrook makes 2-pt jump shot from 7 ft,47,44
175,2,5:08.0,,Shooting foul by T. Craig (drawn by R. Westbrook),47,44
176,2,5:08.0,,C. Brewer enters the game for R. Felton,47,44
177,2,5:08.0,W. Chandler enters the game for T. Craig,,47,44
178,2,5:08.0,,R. Westbrook makes free throw 1 of 1,47,45
179,2,4:48.0,W. Chandler misses 2-pt layup at rim,,47,45
180,2,4:43.0,,Defensive rebound by S. Adams,47,45
181,2,4:40.0,,C. Anthony makes 3-pt jump shot from 24 ft (assist by R. Westbrook),47,48
182,2,4:38.0,Denver full timeout,,47,48
183,2,4:38.0,,P. George enters the game for Á. Abrines,47,48
184,2,4:23.0,Turnover by J. Murray (bad pass; steal by S. Adams),,47,48
185,2,4:20.0,,R. Westbrook makes 2-pt layup at rim,47,50
186,2,4:09.0,M. Plumlee makes 2-pt dunk at rim (assist by W. Barton),,49,50
187,2,4:09.0,Shooting foul by C. Anthony (drawn by M. Plumlee),,49,50
188,2,4:09.0,M. Plumlee makes free throw 1 of 1,,50,50
189,2,3:56.0,,Personal foul by M. Plumlee (drawn by R. Westbrook),50,50
190,2,3:56.0,N. Jokić enters the game for M. Plumlee,,50,50
191,2,3:44.0,,C. Brewer misses 3-pt jump shot from 22 ft,50,50
192,2,3:41.0,Defensive rebound by W. Chandler,,50,50
193,2,3:35.0,Personal foul by C. Brewer (drawn by P. Millsap),,50,50
194,2,3:35.0,P. Millsap makes free throw 1 of 2,,51,50
195,2,3:35.0,P. Millsap makes free throw 2 of 2,,52,50
196,2,3:27.0,,P. George misses 2-pt jump shot from 5 ft,52,50
197,2,3:25.0,Defensive rebound by N. Jokić,,52,50
198,2,3:21.0,Turnover by N. Jokić (lost ball; steal by S. Adams),,52,50
199,2,3:19.0,,C. Anthony misses 3-pt jump shot from 24 ft,52,50
200,2,3:17.0,,Offensive rebound by P. George,52,50
201,2,3:16.0,,P. George makes 2-pt layup at rim,52,52
202,2,3:04.0,J. Murray misses 2-pt jump shot from 16 ft,,52,52
203,2,3:02.0,,Defensive rebound by C. Brewer,52,52
204,2,2:58.0,,R. Westbrook misses 2-pt jump shot from 13 ft,52,52
205,2,2:55.0,,Offensive rebound by S. Adams,52,52
206,2,2:40.0,,R. Westbrook makes 3-pt jump shot from 22 ft,52,55
207,2,2:18.0,W. Barton makes 3-pt jump shot from 25 ft (assist by N. Jokić),,55,55
208,2,2:04.0,,P. George misses 2-pt jump shot from 14 ft,55,55
209,2,2:00.0,Defensive rebound by W. Chandler,,55,55
210,2,1:53.0,Personal foul by C. Anthony (drawn by P. Millsap),,55,55
211,2,1:53.0,P. Millsap makes free throw 1 of 2,,56,55
212,2,1:53.0,M. Plumlee enters the game for N. Jokić,,56,55
213,2,1:53.0,P. Millsap misses free throw 2 of 2,,56,55
214,2,1:49.0,Offensive rebound by M. Plumlee,,56,55
215,2,1:46.0,W. Chandler misses 3-pt jump shot from 22 ft,,56,55
216,2,1:45.0,Offensive rebound by Team,,56,55
217,2,1:45.0,,Loose ball foul by R. Westbrook (drawn by P. Millsap),56,55
218,2,1:45.0,P. Millsap misses free throw 1 of 2,,56,55
219,2,1:45.0,Offensive rebound by Team,,56,55
220,2,1:45.0,P. Millsap misses free throw 2 of 2,,56,55
221,2,1:43.0,,Defensive rebound by R. Westbrook,56,55
222,2,1:26.0,,Turnover by P. George (bad pass; steal by J. Murray),56,55
223,2,1:26.0,Turnover by J. Murray (bad pass),,56,55
224,2,1:24.0,,Shooting foul by W. Chandler (drawn by R. Westbrook),56,55
225,2,1:24.0,,R. Westbrook makes free throw 1 of 2,56,56
226,2,1:24.0,N. Jokić enters the game for M. Plumlee,,56,56
227,2,1:24.0,,R. Westbrook misses free throw 2 of 2,56,56
228,2,1:22.0,Defensive rebound by W. Chandler,,56,56
229,2,1:02.0,J. Murray misses 2-pt jump shot from 5 ft,,56,56
230,2,0:59.0,,Defensive rebound by R. Westbrook,56,56
231,2,0:54.0,,Turnover by R. Westbrook (bad pass; steal by N. Jokić),56,56
232,2,0:47.0,P. Millsap makes 3-pt jump shot from 24 ft (assist by J. Murray),,59,56
233,2,0:36.0,,S. Adams makes 2-pt jump shot from 7 ft (assist by P. George),59,58
234,2,0:22.0,J. Murray misses 3-pt jump shot from 25 ft,,59,58
235,2,0:19.0,Offensive rebound by W. Barton,,59,58
236,2,0:19.0,W. Barton makes 2-pt layup at rim,,61,58
237,2,0:19.0,Shooting foul by P. George (drawn by W. Barton),,61,58
238,2,0:19.0,M. Plumlee enters the game for N. Jokić,,61,58
239,2,0:19.0,T. Craig enters the game for W. Chandler,,61,58
240,2,0:19.0,W. Barton makes free throw 1 of 1,,62,58
241,2,0:02.0,,P. George misses 3-pt jump shot from 23 ft,62,58
242,2,0:02.0,Defensive rebound by M. Plumlee,,62,58
243,3,11:45.0,N. Jokić misses 3-pt jump shot from 25 ft,,62,58
244,3,11:42.0,Offensive rebound by P. Millsap,,62,58
245,3,11:33.0,P. Millsap makes 2-pt jump shot from 8 ft,,64,58
246,3,11:13.0,,P. George misses 2-pt jump shot from 18 ft,64,58
247,3,11:10.0,Defensive rebound by N. Jokić,,64,58
248,3,11:03.0,Personal foul by C. Anthony (drawn by P. Millsap),,64,58
249,3,10:53.0,P. Millsap makes 2-pt jump shot from 13 ft,,66,58
250,3,10:40.0,,R. Westbrook misses 2-pt dunk from 1 ft,66,58
251,3,10:39.0,Defensive rebound by J. Murray,,66,58
252,3,10:35.0,N. Jokić makes 2-pt layup at rim (assist by J. Murray),,68,58
253,3,10:34.0,,Oklahoma City full timeout,68,58
254,3,10:15.0,,C. Anthony makes 2-pt jump shot from 7 ft (assist by C. Brewer),68,60
255,3,10:07.0,Personal foul by C. Brewer (drawn by W. Barton),,68,60
256,3,9:54.0,W. Barton misses 3-pt jump shot from 24 ft,,68,60
257,3,9:51.0,,Defensive rebound by S. Adams,68,60
258,3,9:45.0,,Shooting foul by W. Barton (drawn by R. Westbrook),68,60
259,3,9:45.0,,R. Westbrook makes free throw 1 of 2,68,61
260,3,9:45.0,,R. Westbrook makes free throw 2 of 2,68,62
261,3,9:36.0,N. Jokić makes 2-pt jump shot from 9 ft (assist by J. Murray),,70,62
262,3,9:15.0,,C. Brewer misses 3-pt jump shot from 23 ft,70,62
263,3,9:12.0,Defensive rebound by W. Chandler,,70,62
264,3,8:57.0,N. Jokić makes 2-pt jump shot from 1 ft (assist by J. Murray),,72,62
265,3,8:39.0,,C. Anthony misses 2-pt jump shot from 5 ft,72,62
266,3,8:38.0,Defensive rebound by N. Jokić,,72,62
267,3,8:31.0,N. Jokić makes 3-pt jump shot from 25 ft (assist by W. Barton),,75,62
268,3,8:12.0,,R. Westbrook misses 2-pt layup at rim,75,62
269,3,8:09.0,,Offensive rebound by S. Adams,75,62
270,3,8:09.0,,S. Adams misses 2-pt dunk at rim,75,62
271,3,8:08.0,Defensive rebound by W. Chandler,,75,62
272,3,7:53.0,J. Murray misses 3-pt jump shot from 24 ft,,75,62
273,3,7:50.0,,Defensive rebound by C. Anthony,75,62
274,3,7:45.0,,R. Westbrook makes 2-pt jump shot from 16 ft (assist by S. Adams),75,64
275,3,7:35.0,Personal foul by R. Westbrook (drawn by N. Jokić),,75,64
276,3,7:30.0,Shooting foul by S. Adams (drawn by J. Murray),,75,64
277,3,7:30.0,J. Murray makes free throw 1 of 2,,76,64
278,3,7:30.0,J. Murray makes free throw 2 of 2,,77,64
279,3,7:19.0,,R. Westbrook misses 2-pt layup at rim,77,64
280,3,7:15.0,,Offensive rebound by C. Anthony,77,64
281,3,7:15.0,,C. Anthony misses 3-pt jump shot from 23 ft,77,64
282,3,7:12.0,Defensive rebound by W. Chandler,,77,64
283,3,7:05.0,Turnover by J. Murray (bad pass; steal by C. Anthony),,77,64
284,3,7:01.0,,R. Westbrook misses 3-pt jump shot from 25 ft,77,64
285,3,6:57.0,Defensive rebound by W. Barton,,77,64
286,3,6:52.0,W. Barton misses 2-pt layup from 1 ft,,77,64
287,3,6:51.0,,Defensive rebound by C. Anthony,77,64
288,3,6:36.0,,C. Anthony misses 2-pt jump shot from 8 ft,77,64
289,3,6:33.0,Defensive rebound by W. Barton,,77,64
290,3,6:17.0,N. Jokić makes 2-pt jump shot from 4 ft (assist by W. Chandler),,79,64
291,3,5:55.0,,C. Brewer makes 2-pt layup at rim (assist by S. Adams),79,66
292,3,5:41.0,P. Millsap makes 2-pt dunk at rim (assist by N. Jokić),,81,66
293,3,5:30.0,,Personal foul by W. Chandler (drawn by R. Westbrook),81,66
294,3,5:30.0,,R. Felton enters the game for C. Brewer,81,66
295,3,5:30.0,,J. Grant enters the game for S. Adams,81,66
296,3,5:18.0,,R. Felton makes 3-pt jump shot from 24 ft (assist by R. Westbrook),81,69
297,3,4:54.0,Turnover by J. Murray (lost ball; steal by J. Grant),,81,69
298,3,4:51.0,,R. Westbrook makes 3-pt jump shot from 25 ft,81,72
299,3,4:49.0,Denver full timeout,,81,72
300,3,4:49.0,D. Harris enters the game for N. Jokić,,81,72
301,3,4:49.0,M. Plumlee enters the game for J. Murray,,81,72
302,3,4:29.0,P. Millsap misses 2-pt jump shot from 11 ft,,81,72
303,3,4:27.0,Offensive rebound by M. Plumlee,,81,72
304,3,4:26.0,M. Plumlee makes 2-pt layup at rim,,83,72
305,3,3:58.0,,J. Grant makes 2-pt dunk at rim,83,74
306,3,3:32.0,P. Millsap makes 2-pt jump shot from 6 ft,,85,74
307,3,3:17.0,,Shooting foul by P. Millsap (drawn by J. Grant),85,74
308,3,3:17.0,,J. Grant makes free throw 1 of 2,85,75
309,3,3:17.0,T. Craig enters the game for W. Chandler,,85,75
310,3,3:17.0,,J. Grant makes free throw 2 of 2,85,76
311,3,2:59.0,M. Plumlee makes 2-pt layup from 1 ft (assist by D. Harris),,87,76
312,3,2:47.0,,Turnover by P. George (bad pass; steal by D. Harris),87,76
313,3,2:42.0,W. Barton misses 3-pt jump shot from 24 ft,,87,76
314,3,2:38.0,Offensive rebound by T. Craig,,87,76
315,3,2:27.0,Shooting foul by J. Grant (drawn by M. Plumlee),,87,76
316,3,2:27.0,M. Plumlee makes free throw 1 of 2,,88,76
317,3,2:27.0,,Á. Abrines enters the game for R. Westbrook,88,76
318,3,2:27.0,J. Murray enters the game for P. Millsap,,88,76
319,3,2:27.0,N. Jokić enters the game for W. Barton,,88,76
320,3,2:27.0,M. Plumlee makes free throw 2 of 2,,89,76
321,3,2:12.0,,Personal foul by M. Plumlee (drawn by P. George),89,76
322,3,2:01.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by P. George),89,79
323,3,1:47.0,N. Jokić misses 2-pt jump shot from 6 ft,,89,79
324,3,1:42.0,,Defensive rebound by C. Anthony,89,79
325,3,1:31.0,,C. Anthony misses 2-pt jump shot from 16 ft,89,79
326,3,1:27.0,Defensive rebound by N. Jokić,,89,79
327,3,1:17.0,T. Craig makes 3-pt jump shot from 22 ft (assist by M. Plumlee),,92,79
328,3,0:55.0,,C. Anthony misses 3-pt jump shot from 25 ft,92,79
329,3,0:52.0,Defensive rebound by J. Murray,,92,79
330,3,0:41.0,T. Craig misses 3-pt jump shot from 25 ft,,92,79
331,3,0:37.0,,Defensive rebound by P. George,92,79
332,3,0:30.0,,R. Felton misses 3-pt jump shot from 25 ft,92,79
333,3,0:26.0,,Offensive rebound by P. George,92,79
334,3,0:06.0,,C. Anthony misses 3-pt jump shot from 25 ft,92,79
335,3,0:00.0,Defensive rebound by N. Jokić,,92,79
336,3,0:00.0,N. Jokić misses 3-pt jump shot from 78 ft,,92,79
337,3,0:00.0,Offensive rebound by Team,,92,79
338,4,11:50.0,,J. Grant misses 2-pt layup from 1 ft,92,79
339,4,11:48.0,Defensive rebound by N. Jokić,,92,79
340,4,11:42.0,Turnover by T. Craig (lost ball; steal by P. George),,92,79
341,4,11:38.0,,Shooting foul by T. Lyles (drawn by P. George),92,79
342,4,11:38.0,,P. George makes free throw 1 of 2,92,80
343,4,11:38.0,,P. George makes free throw 2 of 2,92,81
344,4,11:20.0,T. Craig misses 3-pt jump shot from 24 ft,,92,81
345,4,11:17.0,,Defensive rebound by Team,92,81
346,4,11:10.0,,R. Felton makes 2-pt layup at rim,92,83
347,4,10:46.0,D. Harris misses 3-pt jump shot from 26 ft,,92,83
348,4,10:41.0,,Defensive rebound by Á. Abrines,92,83
349,4,10:36.0,,P. Patterson makes 3-pt jump shot from 25 ft (assist by P. George),92,86
350,4,10:35.0,Denver full timeout,,92,86
351,4,10:35.0,,R. Westbrook enters the game for P. George,92,86
352,4,10:26.0,Personal foul by P. Patterson (drawn by N. Jokić),,92,86
353,4,10:12.0,N. Jokić misses 2-pt jump shot from 15 ft,,92,86
354,4,10:09.0,,Defensive rebound by P. Patterson,92,86
355,4,9:51.0,,R. Felton misses 2-pt jump shot from 13 ft,92,86
356,4,9:49.0,Defensive rebound by N. Jokić,,92,86
357,4,9:37.0,T. Lyles misses 2-pt jump shot from 7 ft,,92,86
358,4,9:37.0,,Defensive rebound by P. Patterson,92,86
359,4,9:29.0,,R. Westbrook makes 3-pt jump shot from 26 ft,92,89
360,4,9:29.0,,Shooting foul by T. Craig (drawn by R. Westbrook),92,89
361,4,9:29.0,P. Millsap enters the game for T. Craig,,92,89
362,4,9:29.0,W. Barton enters the game for T. Lyles,,92,89
363,4,9:29.0,,R. Westbrook misses free throw 1 of 1,92,89
364,4,9:29.0,Defensive rebound by N. Jokić,,92,89
365,4,9:14.0,P. Millsap makes 2-pt jump shot from 6 ft (assist by N. Jokić),,94,89
366,4,9:02.0,,P. Patterson misses 3-pt jump shot from 23 ft,94,89
367,4,9:00.0,Defensive rebound by D. Harris,,94,89
368,4,8:48.0,N. Jokić misses 2-pt jump shot from 3 ft,,94,89
369,4,8:45.0,,Defensive rebound by J. Grant,94,89
370,4,8:39.0,,C. Brewer enters the game for R. Felton,94,89
371,4,8:33.0,,R. Westbrook misses 3-pt jump shot from 26 ft,94,89
372,4,8:31.0,,Offensive rebound by C. Brewer,94,89
373,4,8:29.0,,P. Patterson makes 3-pt jump shot from 23 ft (assist by C. Brewer),94,92
374,4,8:16.0,Personal foul by Á. Abrines (drawn by J. Murray),,94,92
375,4,8:10.0,N. Jokić misses 3-pt jump shot from 24 ft,,94,92
376,4,8:07.0,Offensive rebound by J. Murray,,94,92
377,4,8:04.0,P. Millsap misses 3-pt jump shot from 24 ft,,94,92
378,4,8:00.0,,Defensive rebound by R. Westbrook,94,92
379,4,7:54.0,,R. Westbrook makes 2-pt layup from 1 ft,94,94
380,4,7:54.0,Violation by W. Barton (def goaltending),,94,94
381,4,7:30.0,D. Harris makes 3-pt jump shot from 22 ft (assist by P. Millsap),,97,94
382,4,7:21.0,,Turnover by J. Grant (traveling),97,94
383,4,7:06.0,Turnover by N. Jokić (bad pass; steal by R. Westbrook),,97,94
384,4,6:58.0,,J. Grant makes 2-pt layup at rim (assist by R. Westbrook),97,96
385,4,6:45.0,N. Jokić misses 3-pt jump shot from 24 ft,,97,96
386,4,6:43.0,,Defensive rebound by J. Grant,97,96
387,4,6:37.0,,R. Westbrook misses 3-pt jump shot from 25 ft,97,96
