,QUARTER,TIME_REMAINING,TORONTO_ACTION,WASHINGTON_ACTION,TORONTO_SCORE,WASHINGTON_SCORE
38,1,6:36.0,,M. Morris misses 2-pt jump shot from 4 ft,13,12
39,1,6:34.0,Defensive rebound by D. DeRozan,,13,12
40,1,6:26.0,O. Anunoby misses 2-pt layup from 6 ft (block by B. Beal),,13,12
41,1,6:23.0,Offensive rebound by K. Lowry,,13,12
42,1,6:17.0,S. Ibaka makes 2-pt hook shot from 10 ft,,15,12
43,1,5:51.0,,B. Beal misses 3-pt jump shot from 25 ft,15,12
44,1,5:49.0,Defensive rebound by J. Valančiūnas,,15,12
45,1,5:34.0,S. Ibaka makes 2-pt jump shot from 16 ft (assist by K. Lowry),,17,12
46,1,5:15.0,,Personal foul by O. Anunoby (drawn by M. Morris),17,12
47,1,5:04.0,,B. Beal misses 3-pt jump shot from 23 ft,17,12
48,1,5:02.0,Defensive rebound by J. Valančiūnas,,17,12
49,1,4:44.0,O. Anunoby makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,20,12
50,1,4:19.0,,O. Porter makes 2-pt jump shot from 11 ft,20,14
51,1,4:07.0,K. Lowry makes 2-pt layup at rim,,22,14
52,1,3:54.0,,M. Morris misses 3-pt jump shot from 25 ft,22,14
53,1,3:51.0,Defensive rebound by J. Valančiūnas,,22,14
54,1,3:39.0,O. Anunoby makes 3-pt jump shot from 23 ft (assist by D. DeRozan),,25,14
55,1,3:35.0,,Washington full timeout,25,14
56,1,3:35.0,,I. Mahinmi enters the game for M. Gortat,25,14
57,1,3:35.0,,T. Frazier enters the game for B. Beal,25,14
58,1,3:35.0,,K. Oubre enters the game for T. Satoranský,25,14
59,1,3:35.0,J. Poeltl enters the game for J. Valančiūnas,,25,14
60,1,3:17.0,,O. Porter makes 3-pt jump shot from 24 ft (assist by T. Frazier),25,17
61,1,3:05.0,D. DeRozan misses 2-pt layup from 2 ft (block by I. Mahinmi),,25,17
62,1,3:03.0,,Defensive rebound by O. Porter,25,17
63,1,3:01.0,Offensive charge foul by O. Porter (drawn by S. Ibaka),,25,17
64,1,3:01.0,,Turnover by O. Porter (offensive foul),25,17
65,1,3:01.0,,B. Beal enters the game for O. Porter,25,17
66,1,2:49.0,K. Lowry makes 2-pt layup from 2 ft,,27,17
67,1,2:33.0,,B. Beal misses 2-pt jump shot from 18 ft,27,17
68,1,2:28.0,,Offensive rebound by B. Beal,27,17
69,1,2:23.0,,K. Oubre makes 3-pt jump shot from 25 ft (assist by B. Beal),27,20
70,1,2:02.0,O. Anunoby makes 3-pt jump shot from 24 ft (assist by J. Poeltl),,30,20
71,1,1:45.0,,Shooting foul by J. Poeltl (drawn by I. Mahinmi),30,20
72,1,1:45.0,,I. Mahinmi makes free throw 1 of 2,30,21
73,1,1:45.0,D. Wright enters the game for K. Lowry,,30,21
74,1,1:45.0,P. Siakam enters the game for S. Ibaka,,30,21
75,1,1:45.0,,I. Mahinmi makes free throw 2 of 2,30,22
76,1,1:27.0,D. Wright misses 3-pt jump shot from 26 ft,,30,22
77,1,1:24.0,,Defensive rebound by B. Beal,30,22
78,1,1:17.0,,Turnover by K. Oubre (lost ball; steal by J. Poeltl),30,22
79,1,1:11.0,Shooting foul by I. Mahinmi (drawn by J. Poeltl),,30,22
80,1,1:11.0,J. Poeltl makes free throw 1 of 2,,31,22
81,1,1:11.0,N. Powell enters the game for O. Anunoby,,31,22
82,1,1:11.0,J. Poeltl misses free throw 2 of 2,,31,22
83,1,1:10.0,Offensive rebound by Team,,31,22
84,1,0:59.0,P. Siakam makes 2-pt layup from 7 ft (assist by D. Wright),,33,22
85,1,0:59.0,Shooting foul by M. Morris (drawn by P. Siakam),,33,22
86,1,0:59.0,,M. Scott enters the game for M. Morris,33,22
87,1,0:59.0,P. Siakam makes free throw 1 of 1,,34,22
88,1,0:41.0,,M. Scott makes 2-pt jump shot from 17 ft,34,24
89,1,0:25.0,Turnover by D. Wright (bad pass; steal by T. Frazier),,34,24
90,1,0:02.0,,M. Scott makes 3-pt jump shot from 29 ft (assist by T. Frazier),34,27
91,1,0:00.0,J. Poeltl misses 2-pt hook shot from 15 ft,,34,27
92,1,0:00.0,Offensive rebound by Team,,34,27
93,2,11:50.0,,I. Mahinmi makes 2-pt dunk from 1 ft (assist by M. Scott),34,29
94,2,11:35.0,D. Wright misses 2-pt layup from 2 ft,,34,29
95,2,11:31.0,Offensive rebound by J. Poeltl,,34,29
96,2,11:31.0,J. Poeltl makes 2-pt layup at rim,,36,29
97,2,11:14.0,,Turnover by M. Scott (out of bounds lost ball),36,29
98,2,10:59.0,Turnover by L. Brown (step out of bounds),,36,29
99,2,10:46.0,,K. Oubre misses 2-pt layup from 1 ft,36,29
100,2,10:46.0,,Offensive rebound by I. Mahinmi,36,29
101,2,10:46.0,,Shooting foul by J. Poeltl (drawn by I. Mahinmi),36,29
102,2,10:46.0,,I. Mahinmi makes free throw 1 of 2,36,30
103,2,10:46.0,,I. Mahinmi makes free throw 2 of 2,36,31
104,2,10:33.0,J. Poeltl makes 2-pt layup from 2 ft (assist by N. Powell),,38,31
105,2,10:33.0,Shooting foul by T. Frazier (drawn by J. Poeltl),,38,31
106,2,10:33.0,J. Poeltl makes free throw 1 of 1,,39,31
107,2,10:17.0,,Shooting foul by J. Poeltl (drawn by M. Scott),39,31
108,2,10:17.0,,M. Scott misses free throw 1 of 2,39,31
109,2,10:17.0,,Offensive rebound by Team,39,31
110,2,10:17.0,L. Nogueira enters the game for J. Poeltl,,39,31
111,2,10:17.0,,M. Scott makes free throw 2 of 2,39,32
112,2,9:59.0,P. Siakam misses 2-pt hook shot from 9 ft,,39,32
113,2,9:57.0,,Defensive rebound by I. Mahinmi,39,32
114,2,9:43.0,,M. Scott makes 2-pt layup from 4 ft,39,34
115,2,9:17.0,N. Powell makes 3-pt jump shot from 27 ft,,42,34
116,2,9:05.0,,T. Frazier makes 3-pt jump shot from 26 ft,42,37
117,2,8:51.0,Turnover by P. Siakam (bad pass),,42,37
118,2,8:44.0,,K. Oubre misses 3-pt jump shot from 25 ft,42,37
119,2,8:39.0,Defensive rebound by L. Nogueira,,42,37
120,2,8:28.0,N. Powell makes 2-pt jump shot from 17 ft (assist by D. Wright),,44,37
121,2,8:09.0,,I. Mahinmi makes 2-pt dunk from 1 ft (assist by M. Scott),44,39
122,2,7:57.0,D. Wright misses 2-pt layup from 3 ft,,44,39
123,2,7:55.0,,Defensive rebound by J. Meeks,44,39
124,2,7:52.0,,Turnover by M. Scott (lost ball; steal by L. Nogueira),44,39
125,2,7:45.0,Turnover by D. Wright (bad pass; steal by M. Scott),,44,39
126,2,7:37.0,,K. Oubre misses 2-pt layup from 1 ft (block by L. Nogueira),44,39
127,2,7:34.0,Defensive rebound by D. Wright,,44,39
128,2,7:29.0,Toronto full timeout,,44,39
129,2,7:14.0,N. Powell makes 3-pt jump shot from 28 ft,,47,39
130,2,7:05.0,,Personal foul by P. Siakam (drawn by M. Scott),47,39
131,2,7:05.0,,O. Porter enters the game for T. Frazier,47,39
132,2,7:05.0,,B. Beal enters the game for J. Meeks,47,39
133,2,7:05.0,K. Lowry enters the game for P. Siakam,,47,39
134,2,7:05.0,J. Valančiūnas enters the game for D. Wright,,47,39
135,2,7:05.0,S. Ibaka enters the game for L. Nogueira,,47,39
136,2,6:54.0,,M. Scott misses 2-pt jump shot from 11 ft,47,39
137,2,6:51.0,Defensive rebound by J. Valančiūnas,,47,39
138,2,6:42.0,Personal foul by I. Mahinmi (drawn by K. Lowry),,47,39
139,2,6:42.0,,M. Morris enters the game for I. Mahinmi,47,39
140,2,6:35.0,J. Valančiūnas makes 2-pt hook shot from 8 ft,,49,39
141,2,6:14.0,,M. Scott makes 2-pt jump shot from 13 ft (assist by M. Morris),49,41
142,2,6:03.0,K. Lowry misses 3-pt jump shot from 29 ft,,49,41
143,2,5:59.0,,Defensive rebound by O. Porter,49,41
144,2,5:51.0,,Personal foul by L. Brown (drawn by B. Beal),49,41
145,2,5:51.0,D. DeRozan enters the game for N. Powell,,49,41
146,2,5:44.0,,Shooting foul by L. Brown (drawn by B. Beal),49,41
147,2,5:44.0,,B. Beal makes free throw 1 of 2,49,42
148,2,5:44.0,,B. Beal makes free throw 2 of 2,49,43
149,2,5:29.0,L. Brown misses 2-pt jump shot from 19 ft,,49,43
150,2,5:24.0,Offensive rebound by D. DeRozan,,49,43
151,2,5:22.0,J. Valančiūnas makes 2-pt dunk from 1 ft (assist by D. DeRozan),,51,43
152,2,5:08.0,,K. Oubre makes 2-pt layup from 1 ft (assist by B. Beal),51,45
153,2,4:56.0,D. DeRozan misses 2-pt jump shot from 21 ft,,51,45
154,2,4:53.0,,Defensive rebound by O. Porter,51,45
155,2,4:51.0,,Shooting foul by J. Valančiūnas (drawn by M. Morris),51,45
156,2,4:51.0,,M. Morris makes free throw 1 of 2,51,46
157,2,4:51.0,O. Anunoby enters the game for L. Brown,,51,46
158,2,4:51.0,,M. Morris makes free throw 2 of 2,51,47
159,2,4:38.0,D. DeRozan misses 2-pt jump shot from 14 ft,,51,47
160,2,4:37.0,Offensive rebound by J. Valančiūnas,,51,47
161,2,4:36.0,J. Valančiūnas makes 2-pt layup from 1 ft,,53,47
162,2,4:20.0,,K. Oubre misses 3-pt jump shot from 25 ft,53,47
163,2,4:18.0,Defensive rebound by J. Valančiūnas,,53,47
164,2,4:10.0,Personal foul by O. Porter (drawn by S. Ibaka),,53,47
165,2,4:10.0,,M. Gortat enters the game for M. Scott,53,47
166,2,4:00.0,D. DeRozan misses 2-pt jump shot from 15 ft,,53,47
167,2,3:56.0,,Defensive rebound by O. Porter,53,47
168,2,3:47.0,,B. Beal misses 2-pt jump shot from 15 ft,53,47
169,2,3:44.0,,Offensive rebound by K. Oubre,53,47
170,2,3:43.0,,O. Porter misses 3-pt jump shot from 26 ft,53,47
171,2,3:40.0,Defensive rebound by O. Anunoby,,53,47
172,2,3:30.0,J. Valančiūnas makes 2-pt layup at rim (assist by D. DeRozan),,55,47
173,2,3:23.0,,M. Gortat misses 2-pt layup from 2 ft (block by K. Lowry),55,47
174,2,3:23.0,,Offensive rebound by Team,55,47
175,2,3:23.0,,T. Satoranský enters the game for K. Oubre,55,47
176,2,3:20.0,,T. Satoranský makes 2-pt layup at rim (assist by O. Porter),55,49
177,2,3:05.0,S. Ibaka makes 2-pt jump shot from 16 ft (assist by K. Lowry),,57,49
178,2,2:47.0,,O. Porter misses 3-pt jump shot from 23 ft,57,49
179,2,2:44.0,Defensive rebound by O. Anunoby,,57,49
180,2,2:40.0,D. DeRozan makes 2-pt layup from 1 ft,,59,49
181,2,2:38.0,,Washington full timeout,59,49
182,2,2:26.0,,B. Beal misses 3-pt jump shot from 26 ft,59,49
183,2,2:22.0,Defensive rebound by K. Lowry,,59,49
184,2,2:16.0,Turnover by S. Ibaka (bad pass; steal by T. Satoranský),,59,49
185,2,2:16.0,,Personal foul by D. DeRozan (drawn by T. Satoranský),59,49
186,2,2:16.0,,T. Satoranský makes free throw 1 of 2,59,50
187,2,2:16.0,,T. Satoranský makes free throw 2 of 2,59,51
188,2,2:05.0,K. Lowry misses 3-pt jump shot from 26 ft,,59,51
189,2,2:02.0,,Defensive rebound by M. Morris,59,51
190,2,1:52.0,,B. Beal misses 2-pt layup from 3 ft,59,51
191,2,1:49.0,,Offensive rebound by M. Gortat,59,51
192,2,1:44.0,,T. Satoranský misses 2-pt layup from 2 ft,59,51
193,2,1:42.0,Defensive rebound by S. Ibaka,,59,51
194,2,1:36.0,S. Ibaka misses 2-pt jump shot from 5 ft,,59,51
195,2,1:34.0,,Defensive rebound by O. Porter,59,51
196,2,1:31.0,,O. Porter makes 2-pt jump shot from 19 ft,59,53
197,2,1:17.0,Turnover by D. DeRozan (lost ball; steal by B. Beal),,59,53
198,2,1:11.0,,T. Satoranský makes 2-pt dunk from 1 ft (assist by B. Beal),59,55
199,2,0:50.0,J. Valančiūnas makes 3-pt jump shot from 26 ft (assist by D. DeRozan),,62,55
200,2,0:38.0,,M. Gortat misses 2-pt layup from 3 ft,62,55
201,2,0:35.0,,Offensive rebound by M. Gortat,62,55
202,2,0:34.0,,T. Satoranský misses 3-pt jump shot from 25 ft,62,55
203,2,0:34.0,Defensive rebound by D. DeRozan,,62,55
204,2,0:13.0,O. Anunoby misses 3-pt jump shot from 29 ft,,62,55
205,2,0:08.0,,Defensive rebound by T. Satoranský,62,55
206,2,0:01.0,,M. Morris misses 3-pt jump shot from 23 ft,62,55
207,2,0:01.0,,Offensive rebound by Team,62,55
208,3,12:00.0,D. DeRozan makes technical free throw,,63,55
209,3,11:46.0,,B. Beal makes 2-pt jump shot from 16 ft,63,57
210,3,11:20.0,D. DeRozan misses 3-pt jump shot from 23 ft,,63,57
211,3,11:16.0,,Defensive rebound by M. Morris,63,57
212,3,11:13.0,,O. Porter makes 2-pt layup from 1 ft (assist by M. Morris),63,59
213,3,11:06.0,O. Anunoby misses 2-pt jump shot from 19 ft,,63,59
214,3,11:03.0,,Defensive rebound by M. Gortat,63,59
215,3,10:51.0,,B. Beal makes 3-pt jump shot from 25 ft (assist by M. Gortat),63,62
216,3,10:36.0,K. Lowry makes 3-pt jump shot from 28 ft (assist by S. Ibaka),,66,62
217,3,10:21.0,,Personal foul by J. Valančiūnas (drawn by B. Beal),66,62
218,3,10:14.0,,B. Beal makes 3-pt jump shot from 25 ft (assist by T. Satoranský),66,65
219,3,9:50.0,D. DeRozan makes 2-pt jump shot from 13 ft,,68,65
220,3,9:45.0,,Turnover by B. Beal (bad pass),68,65
221,3,9:29.0,D. DeRozan misses 3-pt jump shot from 24 ft,,68,65
222,3,9:27.0,,Defensive rebound by M. Morris,68,65
223,3,9:22.0,,B. Beal makes 3-pt jump shot from 25 ft,68,68
224,3,9:20.0,Toronto full timeout,,68,68
225,3,9:03.0,Turnover by K. Lowry (bad pass; steal by B. Beal),,68,68
226,3,8:58.0,,O. Porter makes 2-pt layup from 1 ft (assist by T. Satoranský),68,70
227,3,8:44.0,D. DeRozan misses 2-pt dunk from 3 ft,,68,70
228,3,8:40.0,Offensive rebound by O. Anunoby,,68,70
229,3,8:40.0,O. Anunoby makes 2-pt layup at rim,,70,70
230,3,8:26.0,,O. Porter makes 2-pt jump shot from 20 ft (assist by T. Satoranský),70,72
231,3,8:10.0,S. Ibaka misses 2-pt jump shot from 18 ft,,70,72
232,3,8:07.0,,Defensive rebound by B. Beal,70,72
233,3,8:01.0,,M. Morris misses 3-pt jump shot from 27 ft,70,72
234,3,7:59.0,,Offensive rebound by Team,70,72
235,3,7:53.0,,Turnover by M. Morris (bad pass; steal by K. Lowry),70,72
236,3,7:52.0,Personal foul by T. Satoranský (drawn by K. Lowry),,70,72
237,3,7:39.0,Turnover by J. Valančiūnas (bad pass; steal by T. Satoranský),,70,72
238,3,7:35.0,,Turnover by T. Satoranský (bad pass),70,72
239,3,7:21.0,Shooting foul by O. Porter (drawn by D. DeRozan),,70,72
240,3,7:21.0,D. DeRozan makes free throw 1 of 2,,71,72
241,3,7:21.0,D. DeRozan makes free throw 2 of 2,,72,72
242,3,7:09.0,,M. Morris makes 2-pt jump shot from 15 ft (assist by B. Beal),72,74
243,3,6:55.0,K. Lowry misses 3-pt jump shot from 25 ft,,72,74
244,3,6:51.0,,Defensive rebound by M. Gortat,72,74
245,3,6:43.0,,M. Gortat makes 2-pt hook shot from 11 ft (assist by O. Porter),72,76
246,3,6:33.0,Personal foul by T. Satoranský (drawn by K. Lowry),,72,76
247,3,6:33.0,N. Powell enters the game for O. Anunoby,,72,76
248,3,6:33.0,J. Poeltl enters the game for J. Valančiūnas,,72,76
249,3,6:26.0,D. DeRozan misses 2-pt jump shot from 5 ft,,72,76
250,3,6:23.0,,Defensive rebound by B. Beal,72,76
251,3,6:18.0,,Personal foul by D. DeRozan (drawn by O. Porter),72,76
252,3,6:07.0,,B. Beal misses 2-pt jump shot from 18 ft,72,76
253,3,6:04.0,Defensive rebound by J. Poeltl,,72,76
254,3,5:56.0,K. Lowry misses 3-pt jump shot from 26 ft,,72,76
255,3,5:56.0,,Defensive rebound by M. Morris,72,76
256,3,5:34.0,,O. Porter misses 3-pt jump shot from 27 ft,72,76
257,3,5:31.0,Defensive rebound by Team,,72,76
258,3,5:15.0,Shooting foul by O. Porter (drawn by D. DeRozan),,72,76
259,3,5:15.0,D. DeRozan makes free throw 1 of 2,,73,76
260,3,5:15.0,,K. Oubre enters the game for O. Porter,73,76
261,3,5:15.0,D. DeRozan makes free throw 2 of 2,,74,76
262,3,4:59.0,,M. Gortat misses 2-pt layup from 3 ft (block by D. DeRozan),74,76
263,3,4:56.0,Defensive rebound by K. Lowry,,74,76
264,3,4:55.0,S. Ibaka makes 2-pt dunk from 2 ft (assist by K. Lowry),,76,76
265,3,4:39.0,,B. Beal misses 2-pt layup from 3 ft,76,76
266,3,4:36.0,Defensive rebound by J. Poeltl,,76,76
267,3,4:22.0,J. Poeltl misses 2-pt layup from 1 ft,,76,76
268,3,4:22.0,Offensive rebound by J. Poeltl,,76,76
269,3,4:19.0,J. Poeltl makes 2-pt layup at rim,,78,76
270,3,4:04.0,,Personal foul by J. Poeltl (drawn by M. Morris),78,76
271,3,4:04.0,,I. Mahinmi enters the game for M. Gortat,78,76
272,3,4:03.0,,Personal foul by K. Lowry (drawn by T. Satoranský),78,76
273,3,3:51.0,,B. Beal makes 2-pt jump shot from 15 ft,78,78
274,3,3:36.0,K. Lowry misses 2-pt layup at rim,,78,78
275,3,3:36.0,Offensive rebound by K. Lowry,,78,78
276,3,3:36.0,K. Lowry misses 2-pt jump shot at rim,,78,78
277,3,3:31.0,,Defensive rebound by T. Satoranský,78,78
278,3,3:25.0,,Shooting foul by S. Ibaka (drawn by M. Morris),78,78
279,3,3:25.0,,M. Morris makes free throw 1 of 2,78,79
280,3,3:25.0,,T. Frazier enters the game for T. Satoranský,78,79
281,3,3:25.0,,M. Morris makes free throw 2 of 2,78,80
282,3,3:24.0,Personal foul by T. Frazier (drawn by K. Lowry),,78,80
283,3,3:24.0,K. Lowry makes free throw 1 of 2,,79,80
284,3,3:24.0,,M. Scott enters the game for M. Morris,79,80
285,3,3:24.0,K. Lowry makes free throw 2 of 2,,80,80
286,3,3:08.0,,T. Frazier misses 3-pt jump shot from 25 ft,80,80
287,3,3:02.0,,Offensive rebound by I. Mahinmi,80,80
288,3,3:02.0,,I. Mahinmi makes 2-pt dunk at rim,80,82
289,3,2:46.0,K. Lowry makes 3-pt jump shot from 24 ft,,83,82
290,3,2:30.0,,M. Scott makes 2-pt jump shot from 22 ft (assist by I. Mahinmi),83,84
291,3,2:15.0,Turnover by J. Poeltl (turnover),,83,84
292,3,2:15.0,,Washington full timeout,83,84
293,3,2:15.0,P. Siakam enters the game for K. Lowry,,83,84
294,3,2:15.0,D. Wright enters the game for S. Ibaka,,83,84
295,3,1:56.0,,M. Scott misses 3-pt jump shot from 25 ft,83,84
296,3,1:54.0,Defensive rebound by N. Powell,,83,84
297,3,1:45.0,Offensive foul by P. Siakam (drawn by B. Beal),,83,84
298,3,1:45.0,Turnover by P. Siakam (offensive foul),,83,84
299,3,1:22.0,,B. Beal makes 2-pt jump shot from 6 ft,83,86
300,3,0:59.0,P. Siakam misses 2-pt jump shot from 6 ft,,83,86
301,3,0:56.0,,Defensive rebound by M. Scott,83,86
302,3,0:51.0,,Turnover by T. Frazier (bad pass; steal by D. DeRozan),83,86
303,3,0:45.0,D. DeRozan makes 2-pt jump shot from 16 ft,,85,86
304,3,0:35.0,,B. Beal makes 2-pt jump shot from 15 ft,85,88
305,3,0:30.0,Shooting block foul by K. Oubre (drawn by D. DeRozan),,85,88
306,3,0:30.0,D. DeRozan makes free throw 1 of 2,,86,88
307,3,0:30.0,D. DeRozan makes free throw 2 of 2,,87,88
308,3,0:11.0,,B. Beal misses 3-pt jump shot from 25 ft,87,88
309,3,0:07.0,Defensive rebound by D. Wright,,87,88
310,3,0:02.0,D. DeRozan misses 3-pt jump shot from 25 ft,,87,88
311,3,0:02.0,,Defensive rebound by B. Beal,87,88
312,4,11:44.0,Turnover by D. Wright (discontinued dribble),,87,88
313,4,11:27.0,,Personal foul by N. Powell (drawn by K. Oubre),87,88
314,4,11:14.0,,J. Meeks makes 3-pt jump shot from 27 ft (assist by I. Mahinmi),87,91
315,4,10:58.0,Turnover by N. Powell (lost ball; steal by I. Mahinmi),,87,91
316,4,10:54.0,,J. Meeks makes 3-pt jump shot from 30 ft (assist by T. Frazier),87,94
317,4,10:53.0,Toronto full timeout,,87,94
318,4,10:32.0,Turnover by J. Poeltl (turnover),,87,94
319,4,10:23.0,,Turnover by K. Oubre (step out of bounds),87,94
320,4,10:11.0,P. Siakam makes 2-pt layup from 2 ft (assist by N. Powell),,89,94
321,4,9:54.0,,J. Meeks misses 3-pt jump shot from 26 ft,89,94
322,4,9:50.0,,Offensive rebound by M. Scott,89,94
323,4,9:49.0,,K. Oubre misses 3-pt jump shot from 25 ft,89,94
324,4,9:49.0,Defensive rebound by P. Siakam,,89,94
325,4,9:29.0,L. Brown misses 3-pt jump shot from 23 ft,,89,94
326,4,9:24.0,,Defensive rebound by M. Scott,89,94
327,4,9:18.0,,M. Scott misses 2-pt layup from 1 ft,89,94
328,4,9:16.0,Defensive rebound by J. Poeltl,,89,94
329,4,9:09.0,D. Wright misses 2-pt layup at rim,,89,94
330,4,9:07.0,,Defensive rebound by M. Scott,89,94
331,4,9:04.0,,J. Meeks makes 2-pt layup from 2 ft (assist by T. Frazier),89,96
332,4,8:43.0,L. Brown makes 2-pt jump shot from 18 ft,,91,96
333,4,8:35.0,,K. Oubre makes 2-pt dunk from 2 ft (assist by T. Frazier),91,98
334,4,8:19.0,,Offensive charge foul by D. Wright (drawn by M. Scott),91,98
335,4,8:19.0,Turnover by D. Wright (offensive foul),,91,98
336,4,8:19.0,J. Valančiūnas enters the game for J. Poeltl,,91,98
337,4,8:19.0,K. Lowry enters the game for P. Siakam,,91,98
338,4,8:19.0,S. Ibaka enters the game for D. Wright,,91,98
339,4,8:19.0,D. DeRozan enters the game for L. Brown,,91,98
340,4,8:11.0,,Shooting foul by J. Valančiūnas (drawn by J. Meeks),91,98
341,4,8:11.0,,J. Meeks makes free throw 1 of 2,91,99
342,4,8:11.0,,J. Meeks makes free throw 2 of 2,91,100
343,4,7:58.0,D. DeRozan makes 2-pt jump shot from 17 ft (assist by J. Valančiūnas),,93,100
344,4,7:46.0,,J. Meeks misses 3-pt jump shot from 26 ft,93,100
345,4,7:43.0,Defensive rebound by S. Ibaka,,93,100
346,4,7:38.0,,Technical foul by T. Frazier,93,100
347,4,7:38.0,D. DeRozan misses free throw 1 of 1,,93,100
348,4,7:38.0,Offensive rebound by Team,,93,100
349,4,7:38.0,,B. Beal enters the game for J. Meeks,93,100
350,4,7:38.0,Away from play foul by K. Oubre (drawn by D. DeRozan),,93,100
351,4,7:33.0,K. Lowry makes 3-pt jump shot from 24 ft (assist by J. Valančiūnas),,96,100
352,4,7:17.0,,M. Scott makes 2-pt jump shot from 12 ft (assist by B. Beal),96,102
353,4,7:07.0,K. Lowry makes 2-pt layup at rim,,98,102
354,4,7:07.0,Shooting foul by I. Mahinmi (drawn by K. Lowry),,98,102
355,4,7:07.0,,T. Satoranský enters the game for T. Frazier,98,102
356,4,7:07.0,K. Lowry makes free throw 1 of 1,,99,102
357,4,6:47.0,,B. Beal makes 2-pt layup from 1 ft,99,104
358,4,6:37.0,Shooting foul by B. Beal (drawn by J. Valančiūnas),,99,104
359,4,6:37.0,J. Valančiūnas makes free throw 1 of 2,,100,104
360,4,6:37.0,,O. Porter enters the game for K. Oubre,100,104
361,4,6:37.0,J. Valančiūnas misses free throw 2 of 2,,100,104
362,4,6:34.0,,Defensive rebound by I. Mahinmi,100,104
363,4,6:28.0,,Personal foul by S. Ibaka (drawn by M. Scott),100,104
364,4,6:19.0,,Turnover by I. Mahinmi (bad pass; steal by D. DeRozan),100,104
365,4,6:08.0,D. DeRozan makes 2-pt jump shot from 15 ft,,102,104
366,4,5:55.0,,Turnover by M. Scott (out of bounds lost ball),102,104
367,4,5:37.0,K. Lowry makes 3-pt jump shot from 24 ft,,105,104
368,4,5:36.0,,Washington full timeout,105,104
369,4,5:36.0,,M. Morris enters the game for I. Mahinmi,105,104
370,4,5:36.0,,M. Gortat enters the game for M. Scott,105,104
371,4,5:14.0,,Turnover by M. Gortat (bad pass),105,104
372,4,5:00.0,S. Ibaka makes 2-pt jump shot from 18 ft (assist by K. Lowry),,107,104
373,4,4:41.0,,M. Gortat makes 2-pt jump shot from 13 ft (assist by T. Satoranský),107,106
374,4,4:27.0,K. Lowry makes 2-pt layup from 3 ft,,109,106
375,4,4:27.0,Shooting foul by M. Gortat (drawn by K. Lowry),,109,106
