,QUARTER,TIME_REMAINING,INDIANA_ACTION,BROOKLYN_ACTION,INDIANA_SCORE,BROOKLYN_SCORE
163,2,4:29.0,Defensive rebound by C. Joseph,,40,40
164,2,4:20.0,Shooting foul by D. Carroll (drawn by D. Sabonis),,40,40
165,2,4:20.0,D. Sabonis makes free throw 1 of 2,,41,40
166,2,4:20.0,,J. Harris enters the game for D. Russell,41,40
167,2,4:20.0,,S. Dinwiddie enters the game for D. Cunningham,41,40
168,2,4:20.0,D. Sabonis makes free throw 2 of 2,,42,40
169,2,4:02.0,,D. Carroll misses 3-pt jump shot from 25 ft,42,40
170,2,3:57.0,Defensive rebound by D. Sabonis,,42,40
171,2,3:46.0,L. Stephenson misses 2-pt jump shot from 9 ft,,42,40
172,2,3:43.0,,Defensive rebound by A. Crabbe,42,40
173,2,3:33.0,,Shooting foul by D. Sabonis (drawn by Q. Acy),42,40
174,2,3:33.0,,Q. Acy makes free throw 1 of 2,42,41
175,2,3:33.0,M. Turner enters the game for D. Sabonis,,42,41
176,2,3:33.0,,Q. Acy makes free throw 2 of 2,42,42
177,2,3:31.0,Indiana full timeout,,42,42
178,2,3:31.0,B. Bogdanović enters the game for L. Stephenson,,42,42
179,2,3:19.0,V. Oladipo misses 2-pt jump shot from 11 ft,,42,42
180,2,3:16.0,,Defensive rebound by S. Dinwiddie,42,42
181,2,3:02.0,,Q. Acy makes 3-pt jump shot from 25 ft (assist by D. Carroll),42,45
182,2,2:39.0,T. Young misses 2-pt hook shot from 10 ft,,42,45
183,2,2:37.0,,Defensive rebound by Team,42,45
184,2,2:21.0,,J. Harris misses 2-pt layup from 2 ft,42,45
185,2,2:19.0,Defensive rebound by B. Bogdanović,,42,45
186,2,2:14.0,Shooting foul by S. Dinwiddie (drawn by V. Oladipo),,42,45
187,2,2:14.0,V. Oladipo makes free throw 1 of 2,,43,45
188,2,2:14.0,,D. Russell enters the game for S. Dinwiddie,43,45
189,2,2:14.0,V. Oladipo makes free throw 2 of 2,,44,45
190,2,2:00.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by D. Russell),44,48
191,2,1:44.0,V. Oladipo misses 3-pt jump shot from 26 ft,,44,48
192,2,1:41.0,Offensive rebound by T. Young,,44,48
193,2,1:29.0,M. Turner makes 3-pt jump shot from 25 ft (assist by V. Oladipo),,47,48
194,2,1:08.0,,J. Harris misses 2-pt layup from 2 ft,47,48
195,2,1:06.0,Defensive rebound by V. Oladipo,,47,48
196,2,1:02.0,V. Oladipo misses 2-pt layup from 3 ft,,47,48
197,2,0:59.0,Offensive rebound by M. Turner,,47,48
198,2,0:59.0,M. Turner misses 2-pt layup at rim,,47,48
199,2,0:59.0,Offensive rebound by M. Turner,,47,48
200,2,0:59.0,M. Turner misses 2-pt layup at rim,,47,48
201,2,0:59.0,Offensive rebound by C. Joseph,,47,48
202,2,0:59.0,C. Joseph makes 2-pt layup at rim,,49,48
203,2,0:59.0,,Violation by A. Crabbe (def goaltending),49,48
204,2,0:59.0,Shooting foul by A. Crabbe (drawn by C. Joseph),,49,48
205,2,0:59.0,C. Joseph misses free throw 1 of 1,,49,48
206,2,0:56.0,,Defensive rebound by D. Carroll,49,48
207,2,0:46.0,,D. Carroll makes 3-pt jump shot from 26 ft (assist by Q. Acy),49,51
208,2,0:34.0,C. Joseph makes 2-pt jump shot from 19 ft,,51,51
209,2,0:27.0,,Q. Acy makes 3-pt jump shot from 25 ft (assist by D. Russell),51,54
210,2,0:02.0,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by M. Turner),,54,54
211,2,0:00.0,,A. Crabbe misses 3-pt jump shot from 70 ft,54,54
212,2,0:00.0,,Offensive rebound by Team,54,54
213,3,11:50.0,,Personal foul by T. Young (drawn by A. Crabbe),54,54
214,3,11:50.0,Turnover by T. Young (turnover),,54,54
215,3,11:40.0,,Turnover by S. Dinwiddie (bad pass; steal by V. Oladipo),54,54
216,3,11:38.0,Turnover by V. Oladipo (turnover),,54,54
217,3,11:13.0,,D. Cunningham misses 2-pt jump shot from 6 ft,54,54
218,3,11:07.0,,Offensive rebound by D. Cunningham,54,54
219,3,11:05.0,,D. Carroll makes 3-pt jump shot from 24 ft (assist by Q. Acy),54,57
220,3,10:39.0,C. Joseph misses 2-pt jump shot from 11 ft,,54,57
221,3,10:36.0,,Defensive rebound by D. Carroll,54,57
222,3,10:30.0,,A. Crabbe makes 2-pt jump shot from 22 ft (assist by D. Carroll),54,59
223,3,10:09.0,T. Young misses 3-pt jump shot from 25 ft,,54,59
224,3,10:06.0,,Defensive rebound by D. Carroll,54,59
225,3,10:01.0,,D. Carroll misses 2-pt layup from 4 ft (block by T. Young),54,59
226,3,9:59.0,Defensive rebound by M. Turner,,54,59
227,3,9:49.0,T. Young makes 2-pt layup from 1 ft (assist by C. Joseph),,56,59
228,3,9:28.0,,Shooting foul by C. Joseph (drawn by S. Dinwiddie),56,59
229,3,9:28.0,,S. Dinwiddie misses free throw 1 of 2,56,59
230,3,9:28.0,,Offensive rebound by Team,56,59
231,3,9:28.0,,S. Dinwiddie makes free throw 2 of 2,56,60
232,3,9:13.0,V. Oladipo misses 2-pt jump shot from 20 ft,,56,60
233,3,9:09.0,,Defensive rebound by D. Cunningham,56,60
234,3,8:57.0,,D. Cunningham misses 3-pt jump shot from 22 ft,56,60
235,3,8:55.0,Defensive rebound by T. Young,,56,60
236,3,8:46.0,M. Turner makes 2-pt jump shot from 11 ft (assist by T. Young),,58,60
237,3,8:22.0,,Shooting foul by B. Bogdanović (drawn by D. Carroll),58,60
238,3,8:22.0,,D. Carroll makes free throw 1 of 2,58,61
239,3,8:22.0,,D. Carroll misses free throw 2 of 2,58,61
240,3,8:20.0,Defensive rebound by B. Bogdanović,,58,61
241,3,8:12.0,Personal foul by Q. Acy (drawn by M. Turner),,58,61
242,3,8:00.0,V. Oladipo misses 2-pt jump shot from 13 ft,,58,61
243,3,7:57.0,Offensive rebound by V. Oladipo,,58,61
244,3,7:55.0,V. Oladipo makes 2-pt jump shot from 16 ft,,60,61
245,3,7:45.0,,S. Dinwiddie misses 3-pt jump shot from 26 ft,60,61
246,3,7:43.0,Defensive rebound by T. Young,,60,61
247,3,7:37.0,V. Oladipo makes 2-pt layup from 1 ft,,62,61
248,3,7:15.0,,A. Crabbe misses 2-pt jump shot from 20 ft,62,61
249,3,7:12.0,Defensive rebound by B. Bogdanović,,62,61
250,3,7:09.0,Turnover by B. Bogdanović (bad pass),,62,61
251,3,7:09.0,,Brooklyn full timeout,62,61
252,3,6:50.0,,D. Cunningham misses 2-pt layup from 2 ft (block by C. Joseph),62,61
253,3,6:50.0,Defensive rebound by V. Oladipo,,62,61
254,3,6:44.0,V. Oladipo makes 3-pt jump shot from 24 ft,,65,61
255,3,6:28.0,,Turnover by A. Crabbe (bad pass; steal by V. Oladipo),65,61
256,3,6:20.0,C. Joseph misses 2-pt layup from 2 ft,,65,61
257,3,6:20.0,Offensive rebound by Team,,65,61
258,3,6:20.0,,Loose ball foul by D. Cunningham (drawn by C. Joseph),65,61
259,3,6:20.0,,D. Russell enters the game for Q. Acy,65,61
260,3,6:20.0,,J. Allen enters the game for S. Dinwiddie,65,61
261,3,6:07.0,V. Oladipo makes 2-pt jump shot from 15 ft,,67,61
262,3,5:56.0,,Turnover by D. Cunningham (lost ball; steal by V. Oladipo),67,61
263,3,5:53.0,V. Oladipo misses 2-pt layup from 1 ft,,67,61
264,3,5:50.0,,Defensive rebound by A. Crabbe,67,61
265,3,5:41.0,,Turnover by J. Allen (traveling),67,61
266,3,5:32.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,67,61
267,3,5:29.0,,Defensive rebound by A. Crabbe,67,61
268,3,5:20.0,,J. Allen misses 2-pt layup from 1 ft (block by C. Joseph),67,61
269,3,5:19.0,Defensive rebound by C. Joseph,,67,61
270,3,5:15.0,V. Oladipo misses 2-pt jump shot from 14 ft,,67,61
271,3,5:11.0,,Defensive rebound by D. Carroll,67,61
272,3,4:55.0,,D. Russell makes 2-pt jump shot from 15 ft,67,63
273,3,4:37.0,C. Joseph makes 2-pt layup from 2 ft (assist by T. Young),,69,63
274,3,4:17.0,,Turnover by A. Crabbe (bad pass; steal by T. Young),69,63
275,3,4:07.0,T. Young makes 2-pt layup at rim (assist by V. Oladipo),,71,63
276,3,4:07.0,,Brooklyn full timeout,71,63
277,3,4:07.0,,J. Harris enters the game for D. Cunningham,71,63
278,3,4:07.0,D. Sabonis enters the game for T. Young,,71,63
279,3,3:47.0,,D. Carroll misses 2-pt dunk from 2 ft (block by M. Turner),71,63
280,3,3:41.0,,Offensive rebound by J. Allen,71,63
281,3,3:41.0,,Turnover by J. Allen (bad pass; steal by C. Joseph),71,63
282,3,3:32.0,C. Joseph misses 2-pt layup from 2 ft,,71,63
283,3,3:30.0,,Defensive rebound by D. Carroll,71,63
284,3,3:26.0,J. Young enters the game for B. Bogdanović,,71,63
285,3,3:15.0,,D. Carroll makes 3-pt jump shot from 24 ft (assist by D. Russell),71,66
286,3,2:53.0,V. Oladipo misses 2-pt jump shot from 21 ft,,71,66
287,3,2:50.0,,Defensive rebound by J. Allen,71,66
288,3,2:41.0,,D. Russell makes 2-pt jump shot from 20 ft,71,68
289,3,2:19.0,Turnover by D. Sabonis (lost ball; steal by D. Carroll),,71,68
290,3,2:12.0,,D. Carroll makes 3-pt jump shot from 26 ft (assist by A. Crabbe),71,71
291,3,2:11.0,Indiana full timeout,,71,71
292,3,2:11.0,,T. Mozgov enters the game for J. Allen,71,71
293,3,2:11.0,L. Stephenson enters the game for C. Joseph,,71,71
294,3,2:11.0,A. Jefferson enters the game for M. Turner,,71,71
295,3,1:51.0,V. Oladipo misses 3-pt jump shot from 26 ft,,71,71
296,3,1:48.0,,Defensive rebound by J. Harris,71,71
297,3,1:36.0,,D. Russell makes 2-pt layup from 2 ft,71,73
298,3,1:22.0,V. Oladipo misses 2-pt jump shot from 10 ft,,71,73
299,3,1:19.0,,Defensive rebound by D. Carroll,71,73
300,3,1:03.0,,J. Harris makes 3-pt jump shot from 25 ft (assist by D. Russell),71,76
301,3,0:40.0,J. Young makes 2-pt jump shot from 18 ft (assist by A. Jefferson),,73,76
302,3,0:31.0,,D. Carroll makes 3-pt jump shot from 27 ft (assist by D. Russell),73,79
303,3,0:09.0,A. Jefferson misses 2-pt jump shot from 15 ft,,73,79
304,3,0:04.0,,Defensive rebound by Team,73,79
305,3,0:00.0,,J. Harris misses 3-pt jump shot from 25 ft,73,79
306,3,0:00.0,,Offensive rebound by Team,73,79
307,4,11:36.0,,T. Mozgov misses 2-pt layup from 1 ft,73,79
308,4,11:35.0,Defensive rebound by L. Stephenson,,73,79
309,4,11:35.0,Personal foul by J. Harris (drawn by L. Stephenson),,73,79
310,4,11:27.0,L. Stephenson makes 3-pt jump shot from 24 ft,,76,79
311,4,11:12.0,,J. Harris misses 2-pt layup from 4 ft (block by D. Sabonis),76,79
312,4,11:08.0,Defensive rebound by D. Sabonis,,76,79
313,4,11:00.0,T. Young makes 2-pt jump shot from 14 ft (assist by D. Sabonis),,78,79
314,4,10:42.0,,T. Mozgov misses 2-pt hook shot from 2 ft,78,79
315,4,10:39.0,Defensive rebound by J. Young,,78,79
316,4,10:22.0,B. Bogdanović makes 2-pt jump shot from 9 ft,,80,79
317,4,10:03.0,,Personal foul by L. Stephenson (drawn by S. Dinwiddie),80,79
318,4,10:03.0,,J. Allen enters the game for T. Mozgov,80,79
319,4,9:57.0,,J. Allen misses 2-pt hook shot from 6 ft,80,79
320,4,9:51.0,,Offensive rebound by S. Dinwiddie,80,79
321,4,9:47.0,,Personal foul by J. Young (drawn by D. Russell),80,79
322,4,9:34.0,,Shooting foul by J. Young (drawn by D. Russell),80,79
323,4,9:34.0,,D. Russell makes free throw 1 of 2,80,80
324,4,9:34.0,,D. Russell makes free throw 2 of 2,80,81
325,4,9:25.0,Personal foul by S. Dinwiddie (drawn by L. Stephenson),,80,81
326,4,9:25.0,,D. Cunningham enters the game for Q. Acy,80,81
327,4,9:17.0,J. Young misses 2-pt jump shot from 15 ft,,80,81
328,4,9:13.0,,Defensive rebound by D. Cunningham,80,81
329,4,9:07.0,,Personal foul by T. Young (drawn by D. Russell),80,81
330,4,9:07.0,C. Joseph enters the game for J. Young,,80,81
331,4,9:03.0,,Shooting foul by L. Stephenson (drawn by S. Dinwiddie),80,81
332,4,9:03.0,,S. Dinwiddie makes free throw 1 of 2,80,82
333,4,9:03.0,,S. Dinwiddie makes free throw 2 of 2,80,83
334,4,8:49.0,D. Sabonis makes 2-pt dunk from 1 ft (assist by C. Joseph),,82,83
335,4,8:39.0,,J. Harris makes 2-pt dunk at rim (assist by D. Russell),82,85
336,4,8:23.0,D. Sabonis makes 2-pt dunk from 1 ft (assist by L. Stephenson),,84,85
337,4,8:07.0,,Offensive foul by J. Allen (drawn by C. Joseph),84,85
338,4,8:07.0,,Turnover by J. Allen (offensive foul),84,85
339,4,8:07.0,,A. Crabbe enters the game for S. Dinwiddie,84,85
340,4,7:54.0,B. Bogdanović misses 3-pt jump shot from 23 ft,,84,85
341,4,7:52.0,Offensive rebound by T. Young,,84,85
342,4,7:52.0,Shooting foul by J. Allen (drawn by T. Young),,84,85
343,4,7:52.0,T. Young makes free throw 1 of 2,,85,85
344,4,7:52.0,T. Young makes free throw 2 of 2,,86,85
345,4,7:33.0,,D. Russell misses 2-pt jump shot from 9 ft,86,85
346,4,7:28.0,Defensive rebound by C. Joseph,,86,85
347,4,7:13.0,C. Joseph misses 2-pt jump shot from 19 ft,,86,85
348,4,7:10.0,,Defensive rebound by D. Russell,86,85
349,4,6:59.0,,Turnover by J. Allen (lost ball; steal by B. Bogdanović),86,85
350,4,6:56.0,Shooting foul by A. Crabbe (drawn by B. Bogdanović),,86,85
351,4,6:56.0,,Brooklyn full timeout,86,85
352,4,6:56.0,,D. Carroll enters the game for D. Russell,86,85
353,4,6:56.0,,Q. Acy enters the game for J. Harris,86,85
354,4,6:56.0,,S. Dinwiddie enters the game for J. Allen,86,85
355,4,6:56.0,B. Bogdanović makes free throw 1 of 2,,87,85
356,4,6:56.0,B. Bogdanović makes free throw 2 of 2,,88,85
357,4,6:34.0,,Shooting foul by T. Young (drawn by S. Dinwiddie),88,85
358,4,6:34.0,,S. Dinwiddie misses free throw 1 of 2,88,85
359,4,6:34.0,,Offensive rebound by Team,88,85
360,4,6:34.0,V. Oladipo enters the game for B. Bogdanović,,88,85
361,4,6:34.0,,S. Dinwiddie makes free throw 2 of 2,88,86
362,4,6:24.0,C. Joseph misses 2-pt jump shot from 6 ft,,88,86
363,4,6:20.0,Offensive rebound by T. Young,,88,86
364,4,6:20.0,T. Young misses 2-pt layup at rim,,88,86
365,4,6:17.0,Offensive rebound by C. Joseph,,88,86
366,4,6:16.0,Turnover by C. Joseph (lost ball; steal by D. Cunningham),,88,86
367,4,6:13.0,,A. Crabbe makes 2-pt layup from 1 ft (assist by D. Carroll),88,88
368,4,6:13.0,,Shooting block foul by T. Young (drawn by A. Crabbe),88,88
369,4,6:13.0,,A. Crabbe makes free throw 1 of 1,88,89
370,4,6:01.0,D. Sabonis misses 2-pt jump shot from 5 ft,,88,89
371,4,5:59.0,,Defensive rebound by D. Carroll,88,89
372,4,5:52.0,,D. Cunningham makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),88,91
373,4,5:52.0,Indiana full timeout,,88,91
374,4,5:52.0,B. Bogdanović enters the game for L. Stephenson,,88,91
375,4,5:52.0,M. Turner enters the game for D. Sabonis,,88,91
376,4,5:43.0,V. Oladipo makes 2-pt jump shot from 14 ft (assist by T. Young),,90,91
377,4,5:22.0,,A. Crabbe misses 3-pt jump shot from 25 ft,90,91
378,4,5:19.0,Defensive rebound by M. Turner,,90,91
