,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,DENVER_ACTION,OKLAHOMA CITY_SCORE,DENVER_SCORE
35,1,6:47.0,Defensive rebound by R. Westbrook,,12,19
36,1,6:42.0,R. Westbrook misses 2-pt layup from 2 ft,,12,19
37,1,6:40.0,,Defensive rebound by N. Jokić,12,19
38,1,6:36.0,,W. Barton misses 3-pt jump shot from 22 ft,12,19
39,1,6:31.0,Defensive rebound by C. Anthony,,12,19
40,1,6:25.0,C. Anthony misses 3-pt jump shot from 24 ft,,12,19
41,1,6:22.0,,Defensive rebound by W. Barton,12,19
42,1,6:18.0,,W. Barton makes 2-pt jump shot from 12 ft,12,21
43,1,6:03.0,Offensive foul by C. Anthony (drawn by W. Barton),,12,21
44,1,6:03.0,Turnover by C. Anthony (offensive foul),,12,21
45,1,5:53.0,,N. Jokić makes 2-pt dunk from 2 ft (assist by J. Murray),12,23
46,1,5:52.0,Oklahoma City full timeout,,12,23
47,1,5:52.0,,T. Craig enters the game for W. Barton,12,23
48,1,5:36.0,R. Westbrook makes 2-pt jump shot from 11 ft,,14,23
49,1,5:15.0,,N. Jokić misses 3-pt jump shot from 25 ft,14,23
50,1,5:12.0,Defensive rebound by R. Westbrook,,14,23
51,1,5:08.0,R. Westbrook misses 2-pt layup from 2 ft (block by W. Chandler),,14,23
52,1,5:05.0,Offensive rebound by S. Adams,,14,23
53,1,5:03.0,Á. Abrines misses 3-pt jump shot from 23 ft,,14,23
54,1,4:58.0,,Defensive rebound by N. Jokić,14,23
55,1,4:44.0,,G. Harris misses 2-pt layup from 1 ft,14,23
56,1,4:42.0,Defensive rebound by S. Adams,,14,23
57,1,4:33.0,Shooting foul by T. Craig (drawn by Á. Abrines),,14,23
58,1,4:33.0,Á. Abrines makes free throw 1 of 2,,15,23
59,1,4:33.0,J. Grant enters the game for S. Adams,,15,23
60,1,4:33.0,Á. Abrines makes free throw 2 of 2,,16,23
61,1,4:22.0,,J. Murray misses 2-pt layup from 2 ft (block by Á. Abrines),16,23
62,1,4:20.0,Defensive rebound by Á. Abrines,,16,23
63,1,4:18.0,P. George makes 3-pt jump shot from 22 ft (assist by R. Westbrook),,19,23
64,1,3:58.0,,G. Harris makes 3-pt jump shot from 22 ft (assist by N. Jokić),19,26
65,1,3:34.0,C. Anthony makes 2-pt jump shot from 12 ft,,21,26
66,1,3:25.0,,T. Craig makes 2-pt dunk from 2 ft (assist by N. Jokić),21,28
67,1,3:09.0,J. Grant makes 2-pt layup from 1 ft (assist by R. Westbrook),,23,28
68,1,2:54.0,,Turnover by N. Jokić (turnover),23,28
69,1,2:36.0,P. George makes 2-pt layup from 1 ft,,25,28
70,1,2:21.0,,J. Murray makes 2-pt jump shot from 3 ft,25,30
71,1,2:09.0,P. George makes 2-pt jump shot from 9 ft (assist by R. Westbrook),,27,30
72,1,1:46.0,,J. Murray misses 2-pt layup from 2 ft,27,30
73,1,1:41.0,Defensive rebound by J. Grant,,27,30
74,1,1:39.0,Á. Abrines makes 2-pt layup from 1 ft (assist by R. Westbrook),,29,30
75,1,1:22.0,,J. Murray makes 3-pt jump shot from 24 ft (assist by N. Jokić),29,33
76,1,1:09.0,R. Westbrook misses 3-pt jump shot from 24 ft,,29,33
77,1,1:06.0,,Defensive rebound by J. Murray,29,33
78,1,0:56.0,,N. Jokić misses 2-pt layup at rim,29,33
79,1,0:55.0,,Offensive rebound by N. Jokić,29,33
80,1,0:55.0,,N. Jokić makes 2-pt layup at rim,29,35
81,1,0:48.0,Á. Abrines makes 3-pt jump shot from 22 ft (assist by P. George),,32,35
82,1,0:39.0,,G. Harris misses 3-pt jump shot from 25 ft,32,35
83,1,0:34.0,,Offensive rebound by J. Murray,32,35
84,1,0:34.0,,J. Murray makes 2-pt jump shot from 15 ft,32,37
85,1,0:30.0,Shooting foul by N. Jokić (drawn by J. Grant),,32,37
86,1,0:30.0,J. Grant misses free throw 1 of 2,,32,37
87,1,0:30.0,Offensive rebound by Team,,32,37
88,1,0:30.0,,T. Lyles enters the game for G. Harris,32,37
89,1,0:30.0,,W. Barton enters the game for W. Chandler,32,37
90,1,0:30.0,,E. Mudiay enters the game for J. Murray,32,37
91,1,0:30.0,J. Grant makes free throw 2 of 2,,33,37
92,1,0:18.0,,N. Jokić makes 3-pt jump shot from 25 ft (assist by E. Mudiay),33,40
93,1,0:03.0,C. Anthony misses 2-pt layup from 4 ft (block by T. Lyles),,33,40
94,1,0:02.0,,Defensive rebound by Team,33,40
95,1,0:00.0,,T. Lyles misses 3-pt jump shot from 47 ft,33,40
96,1,0:00.0,,Offensive rebound by Team,33,40
97,2,11:47.0,Á. Abrines misses 3-pt jump shot from 24 ft,,33,40
98,2,11:43.0,,Defensive rebound by Team,33,40
99,2,11:32.0,,T. Lyles misses 3-pt jump shot from 25 ft,33,40
100,2,11:28.0,,Offensive rebound by K. Faried,33,40
101,2,11:26.0,,E. Mudiay misses 3-pt jump shot from 23 ft,33,40
102,2,11:24.0,Defensive rebound by J. Grant,,33,40
103,2,11:08.0,R. Felton misses 2-pt jump shot from 19 ft,,33,40
104,2,11:05.0,Offensive rebound by P. Patterson,,33,40
105,2,11:03.0,P. Patterson makes 2-pt hook shot from 2 ft,,35,40
106,2,10:49.0,,E. Mudiay makes 2-pt jump shot from 4 ft,35,42
107,2,10:36.0,R. Felton misses 3-pt jump shot from 25 ft,,35,42
108,2,10:33.0,,Defensive rebound by W. Barton,35,42
109,2,10:27.0,,E. Mudiay makes 2-pt layup from 2 ft (assist by W. Barton),35,44
110,2,10:00.0,J. Huestis misses 3-pt jump shot from 22 ft,,35,44
111,2,9:57.0,,Defensive rebound by W. Barton,35,44
112,2,9:51.0,,W. Barton misses 2-pt layup from 2 ft (block by J. Grant),35,44
113,2,9:47.0,Defensive rebound by P. Patterson,,35,44
114,2,9:42.0,P. Patterson makes 2-pt jump shot from 23 ft (assist by R. Felton),,37,44
115,2,9:25.0,,T. Craig misses 3-pt jump shot from 26 ft,37,44
116,2,9:22.0,Defensive rebound by J. Grant,,37,44
117,2,9:17.0,J. Grant misses 2-pt layup from 1 ft,,37,44
118,2,9:13.0,Offensive rebound by J. Huestis,,37,44
119,2,9:13.0,J. Huestis misses 2-pt layup at rim,,37,44
120,2,9:13.0,,Defensive rebound by T. Craig,37,44
121,2,9:01.0,,E. Mudiay misses 2-pt jump shot from 10 ft,37,44
122,2,8:59.0,,Offensive rebound by Team,37,44
123,2,8:59.0,,Personal foul by J. Grant (drawn by K. Faried),37,44
124,2,8:59.0,S. Adams enters the game for J. Grant,,37,44
125,2,8:48.0,,E. Mudiay misses 3-pt jump shot from 25 ft,37,44
126,2,8:48.0,Defensive rebound by Team,,37,44
127,2,8:48.0,,Loose ball foul by K. Faried (drawn by S. Adams),37,44
128,2,8:37.0,R. Felton makes 2-pt layup from 2 ft,,39,44
129,2,8:37.0,,Denver full timeout,39,44
130,2,8:23.0,,K. Faried makes 2-pt dunk from 1 ft (assist by E. Mudiay),39,46
131,2,8:07.0,P. Patterson misses 3-pt jump shot from 24 ft,,39,46
132,2,8:04.0,Offensive rebound by J. Huestis,,39,46
133,2,8:04.0,J. Huestis misses 2-pt layup from 1 ft,,39,46
134,2,8:04.0,,Defensive rebound by K. Faried,39,46
135,2,7:49.0,,K. Faried misses 2-pt layup from 2 ft (block by Á. Abrines),39,46
136,2,7:47.0,,T. Craig misses 2-pt layup from 2 ft,39,46
137,2,7:47.0,,Offensive rebound by K. Faried,39,46
138,2,7:47.0,,Offensive rebound by T. Craig,39,46
139,2,7:47.0,,Shooting foul by J. Huestis (drawn by K. Faried),39,46
140,2,7:47.0,,K. Faried misses free throw 1 of 2,39,46
141,2,7:47.0,,Offensive rebound by Team,39,46
142,2,7:47.0,R. Westbrook enters the game for Á. Abrines,,39,46
143,2,7:47.0,,K. Faried misses free throw 2 of 2,39,46
144,2,7:45.0,Defensive rebound by R. Westbrook,,39,46
145,2,7:34.0,S. Adams makes 2-pt layup from 1 ft (assist by R. Felton),,41,46
146,2,7:19.0,,E. Mudiay makes 2-pt layup from 2 ft (assist by W. Barton),41,48
147,2,7:19.0,,Shooting block foul by R. Felton (drawn by E. Mudiay),41,48
148,2,7:19.0,,E. Mudiay makes free throw 1 of 1,41,49
149,2,7:04.0,R. Westbrook misses 2-pt jump shot from 18 ft,,41,49
150,2,6:59.0,Offensive rebound by S. Adams,,41,49
151,2,6:59.0,S. Adams misses 2-pt layup at rim,,41,49
152,2,6:58.0,,Defensive rebound by W. Barton,41,49
153,2,6:53.0,,K. Faried makes 2-pt dunk from 1 ft (assist by T. Craig),41,51
154,2,6:38.0,S. Adams misses 2-pt jump shot from 4 ft,,41,51
155,2,6:36.0,,Defensive rebound by T. Lyles,41,51
156,2,6:32.0,,W. Barton makes 3-pt jump shot from 26 ft (assist by T. Lyles),41,54
157,2,6:19.0,R. Westbrook misses 2-pt layup from 3 ft (block by T. Craig),,41,54
158,2,6:17.0,Offensive rebound by S. Adams,,41,54
159,2,6:16.0,S. Adams misses 2-pt hook shot from 2 ft (block by T. Lyles),,41,54
160,2,6:13.0,,Defensive rebound by T. Lyles,41,54
161,2,6:03.0,,Turnover by E. Mudiay (bad pass; steal by R. Westbrook),41,54
162,2,6:01.0,Personal take foul by E. Mudiay (drawn by R. Westbrook),,41,54
163,2,6:01.0,,N. Jokić enters the game for E. Mudiay,41,54
164,2,6:01.0,,W. Chandler enters the game for T. Craig,41,54
165,2,6:01.0,,G. Harris enters the game for T. Lyles,41,54
166,2,6:01.0,,J. Murray enters the game for K. Faried,41,54
167,2,6:01.0,C. Anthony enters the game for R. Felton,,41,54
168,2,6:01.0,P. George enters the game for J. Huestis,,41,54
169,2,5:53.0,S. Adams makes 2-pt layup at rim (assist by R. Westbrook),,43,54
170,2,5:35.0,,W. Barton makes 3-pt jump shot from 25 ft (assist by N. Jokić),43,57
171,2,5:20.0,C. Anthony misses 3-pt jump shot from 22 ft (block by W. Barton),,43,57
172,2,5:18.0,,Defensive rebound by J. Murray,43,57
173,2,5:14.0,,J. Murray makes 3-pt jump shot from 24 ft,43,60
174,2,5:11.0,Oklahoma City full timeout,,43,60
175,2,5:11.0,J. Grant enters the game for P. Patterson,,43,60
176,2,4:59.0,P. George makes 2-pt jump shot from 13 ft,,45,60
177,2,4:33.0,,J. Murray makes 3-pt jump shot from 24 ft,45,63
178,2,4:14.0,P. George makes 2-pt jump shot from 15 ft,,47,63
179,2,4:03.0,,Personal foul by R. Westbrook (drawn by J. Murray),47,63
180,2,3:50.0,,W. Barton misses 3-pt jump shot from 22 ft,47,63
181,2,3:47.0,,Offensive rebound by N. Jokić,47,63
182,2,3:44.0,,J. Murray makes 3-pt jump shot from 25 ft (assist by N. Jokić),47,66
183,2,3:32.0,J. Grant makes 2-pt layup from 1 ft (assist by R. Westbrook),,49,66
184,2,3:32.0,Shooting foul by N. Jokić (drawn by J. Grant),,49,66
185,2,3:32.0,J. Grant misses free throw 1 of 1,,49,66
186,2,3:31.0,,Defensive rebound by Team,49,66
187,2,3:17.0,,Turnover by G. Harris (bad pass),49,66
188,2,3:11.0,J. Grant makes 2-pt dunk at rim (assist by R. Westbrook),,51,66
189,2,2:54.0,,Turnover by J. Murray (bad pass),51,66
190,2,2:50.0,Personal foul by J. Murray (drawn by R. Westbrook),,51,66
191,2,2:44.0,P. George misses 2-pt jump shot from 6 ft (block by N. Jokić),,51,66
192,2,2:44.0,Offensive rebound by J. Grant,,51,66
193,2,2:31.0,C. Anthony makes 2-pt layup from 1 ft (assist by R. Westbrook),,53,66
194,2,2:31.0,,Denver full timeout,53,66
195,2,2:07.0,,W. Barton makes 2-pt jump shot from 7 ft,53,68
196,2,1:59.0,J. Grant makes 2-pt dunk from 1 ft (assist by R. Westbrook),,55,68
197,2,1:42.0,,N. Jokić makes 2-pt layup from 1 ft (assist by J. Murray),55,70
198,2,1:33.0,S. Adams misses 2-pt jump shot from 7 ft,,55,70
199,2,1:31.0,,Defensive rebound by N. Jokić,55,70
200,2,1:22.0,,G. Harris misses 2-pt layup from 2 ft,55,70
201,2,1:21.0,Defensive rebound by P. George,,55,70
202,2,1:14.0,P. George misses 2-pt jump shot from 22 ft,,55,70
203,2,1:10.0,,Defensive rebound by W. Chandler,55,70
204,2,1:01.0,,W. Chandler misses 3-pt jump shot from 25 ft,55,70
205,2,0:59.0,Defensive rebound by Team,,55,70
206,2,0:59.0,,D. Arthur enters the game for W. Barton,55,70
207,2,0:59.0,,T. Lyles enters the game for N. Jokić,55,70
208,2,0:49.0,C. Anthony misses 2-pt layup from 1 ft (block by W. Chandler),,55,70
209,2,0:45.0,,Defensive rebound by D. Arthur,55,70
210,2,0:43.0,,Shooting foul by P. George (drawn by W. Chandler),55,70
211,2,0:43.0,,W. Chandler makes free throw 1 of 2,55,71
212,2,0:43.0,,W. Chandler makes free throw 2 of 2,55,72
213,2,0:37.0,R. Westbrook makes 2-pt layup from 3 ft,,57,72
214,2,0:14.0,,D. Arthur misses 2-pt jump shot from 12 ft (block by S. Adams),57,72
215,2,0:10.0,Defensive rebound by R. Westbrook,,57,72
216,2,0:03.0,R. Westbrook misses 3-pt jump shot from 24 ft,,57,72
217,2,0:00.0,,Defensive rebound by T. Lyles,57,72
218,2,0:00.0,,T. Lyles misses 3-pt jump shot from 50 ft,57,72
219,2,0:00.0,,Offensive rebound by Team,57,72
220,3,11:50.0,C. Anthony makes 2-pt jump shot from 12 ft (assist by Á. Abrines),,59,72
221,3,11:50.0,,Violation by N. Jokić (def goaltending),59,72
222,3,11:38.0,,W. Chandler makes 2-pt layup from 1 ft (assist by W. Barton),59,74
223,3,11:30.0,P. George misses 2-pt jump shot from 13 ft,,59,74
224,3,11:28.0,,Defensive rebound by N. Jokić,59,74
225,3,11:20.0,,Personal foul by R. Westbrook (drawn by J. Murray),59,74
226,3,11:17.0,,G. Harris misses 3-pt jump shot from 24 ft,59,74
227,3,11:15.0,Defensive rebound by S. Adams,,59,74
228,3,11:11.0,Á. Abrines makes 2-pt dunk from 2 ft (assist by R. Westbrook),,61,74
229,3,10:48.0,,J. Murray makes 2-pt jump shot from 12 ft,61,76
230,3,10:40.0,S. Adams makes 2-pt dunk from 1 ft (assist by R. Westbrook),,63,76
231,3,10:25.0,,Turnover by G. Harris (bad pass; steal by P. George),63,76
232,3,10:19.0,P. George makes 2-pt dunk from 2 ft,,65,76
233,3,10:19.0,,Denver full timeout,65,76
234,3,10:09.0,,Personal foul by S. Adams (drawn by W. Chandler),65,76
235,3,9:55.0,,W. Barton misses 3-pt jump shot from 45 ft,65,76
236,3,9:55.0,Defensive rebound by Team,,65,76
237,3,9:47.0,Turnover by R. Westbrook (bad pass),,65,76
238,3,9:36.0,,J. Murray misses 2-pt jump shot from 10 ft,65,76
239,3,9:31.0,,Offensive rebound by W. Chandler,65,76
240,3,9:31.0,,W. Chandler misses 2-pt layup at rim,65,76
241,3,9:30.0,Defensive rebound by C. Anthony,,65,76
242,3,9:26.0,P. George makes 2-pt jump shot from 16 ft,,67,76
243,3,9:11.0,,J. Murray makes 3-pt jump shot from 22 ft (assist by N. Jokić),67,79
244,3,8:59.0,R. Westbrook misses 2-pt layup from 1 ft,,67,79
245,3,8:57.0,,Defensive rebound by N. Jokić,67,79
246,3,8:45.0,,N. Jokić makes 2-pt jump shot from 5 ft (assist by J. Murray),67,81
247,3,8:40.0,Oklahoma City full timeout,,67,81
248,3,8:24.0,P. George makes 2-pt layup from 2 ft (assist by S. Adams),,69,81
249,3,8:07.0,,G. Harris makes 2-pt layup from 2 ft (assist by N. Jokić),69,83
250,3,7:52.0,P. George makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,72,83
251,3,7:34.0,,G. Harris misses 3-pt jump shot from 23 ft,72,83
252,3,7:33.0,Defensive rebound by R. Westbrook,,72,83
253,3,7:28.0,R. Westbrook misses 2-pt jump shot from 18 ft,,72,83
254,3,7:23.0,,Defensive rebound by G. Harris,72,83
255,3,7:08.0,,G. Harris makes 3-pt jump shot from 22 ft (assist by N. Jokić),72,86
256,3,6:54.0,Turnover by R. Westbrook (bad pass; steal by W. Barton),,72,86
257,3,6:50.0,,W. Barton makes 2-pt layup from 2 ft,72,88
258,3,6:42.0,Á. Abrines makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,75,88
259,3,6:18.0,,Shooting foul by S. Adams (drawn by N. Jokić),75,88
260,3,6:18.0,,N. Jokić makes free throw 1 of 2,75,89
261,3,6:18.0,,T. Craig enters the game for W. Barton,75,89
262,3,6:18.0,,N. Jokić misses free throw 2 of 2,75,89
263,3,6:16.0,Defensive rebound by C. Anthony,,75,89
264,3,6:09.0,Personal foul by T. Craig (drawn by R. Westbrook),,75,89
265,3,6:00.0,R. Westbrook misses 3-pt jump shot from 25 ft,,75,89
266,3,5:58.0,,Defensive rebound by W. Chandler,75,89
267,3,5:41.0,,G. Harris makes 3-pt jump shot from 22 ft (assist by J. Murray),75,92
268,3,5:26.0,C. Anthony misses 3-pt jump shot from 24 ft,,75,92
269,3,5:25.0,,Defensive rebound by Team,75,92
270,3,5:25.0,Loose ball foul by R. Westbrook (drawn by T. Craig),,75,92
271,3,5:06.0,,W. Chandler misses 2-pt layup from 3 ft,75,92
272,3,5:05.0,,Offensive rebound by T. Craig,75,92
273,3,5:03.0,,T. Craig makes 2-pt layup from 1 ft,75,94
274,3,4:52.0,Shooting foul by J. Murray (drawn by Á. Abrines),,75,94
275,3,4:52.0,Á. Abrines makes free throw 1 of 2,,76,94
276,3,4:52.0,Á. Abrines misses free throw 2 of 2,,76,94
277,3,4:49.0,,Defensive rebound by N. Jokić,76,94
278,3,4:28.0,,N. Jokić makes 2-pt hook shot from 4 ft,76,96
279,3,4:16.0,P. George makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,79,96
280,3,4:00.0,,N. Jokić misses 3-pt jump shot from 24 ft,79,96
281,3,3:58.0,Defensive rebound by R. Westbrook,,79,96
282,3,3:47.0,C. Anthony misses 2-pt jump shot from 22 ft,,79,96
283,3,3:43.0,,Defensive rebound by G. Harris,79,96
284,3,3:37.0,,Personal block foul by S. Adams (drawn by G. Harris),79,96
285,3,3:37.0,,G. Harris makes free throw 1 of 2,79,97
286,3,3:37.0,R. Felton enters the game for Á. Abrines,,79,97
287,3,3:37.0,J. Grant enters the game for S. Adams,,79,97
288,3,3:37.0,,G. Harris makes free throw 2 of 2,79,98
289,3,3:25.0,Shooting foul by T. Craig (drawn by R. Westbrook),,79,98
290,3,3:25.0,R. Westbrook makes free throw 1 of 2,,80,98
291,3,3:25.0,R. Westbrook makes free throw 2 of 2,,81,98
292,3,3:02.0,,N. Jokić misses 3-pt jump shot from 26 ft,81,98
293,3,2:59.0,Defensive rebound by R. Westbrook,,81,98
294,3,2:54.0,J. Grant misses 3-pt jump shot from 22 ft,,81,98
295,3,2:51.0,,Defensive rebound by W. Chandler,81,98
296,3,2:39.0,,Personal foul by J. Grant (drawn by N. Jokić),81,98
297,3,2:39.0,,N. Jokić makes free throw 1 of 2,81,99
298,3,2:39.0,,E. Mudiay enters the game for W. Chandler,81,99
299,3,2:39.0,,T. Lyles enters the game for J. Murray,81,99
300,3,2:39.0,P. Patterson enters the game for C. Anthony,,81,99
301,3,2:39.0,,N. Jokić makes free throw 2 of 2,81,100
302,3,2:28.0,J. Grant makes 2-pt layup from 2 ft (assist by R. Westbrook),,83,100
303,3,2:09.0,,T. Craig makes 2-pt jump shot from 16 ft (assist by N. Jokić),83,102
304,3,1:48.0,P. George misses 3-pt jump shot from 25 ft,,83,102
305,3,1:45.0,,Defensive rebound by T. Lyles,83,102
306,3,1:41.0,,Turnover by T. Lyles (bad pass; steal by P. George),83,102
307,3,1:37.0,R. Westbrook makes 2-pt dunk from 3 ft (assist by P. George),,85,102
308,3,1:17.0,,T. Lyles misses 3-pt jump shot from 24 ft,85,102
309,3,1:14.0,Defensive rebound by Team,,85,102
310,3,0:57.0,P. George makes 2-pt layup from 2 ft,,87,102
311,3,0:43.0,,T. Lyles misses 2-pt jump shot from 16 ft,87,102
312,3,0:40.0,,Offensive rebound by Team,87,102
313,3,0:28.0,,N. Jokić makes 2-pt jump shot from 19 ft (assist by E. Mudiay),87,104
314,3,0:17.0,Shooting foul by T. Lyles (drawn by R. Westbrook),,87,104
315,3,0:17.0,R. Westbrook makes free throw 1 of 2,,88,104
316,3,0:17.0,,W. Barton enters the game for T. Craig,88,104
317,3,0:17.0,R. Westbrook makes free throw 2 of 2,,89,104
318,3,0:02.0,,E. Mudiay misses 2-pt layup from 2 ft,89,104
319,3,0:00.0,Defensive rebound by J. Grant,,89,104
320,3,0:00.0,R. Felton misses 3-pt jump shot from 53 ft,,89,104
321,3,0:00.0,Offensive rebound by Team,,89,104
322,4,11:39.0,,T. Lyles makes 2-pt jump shot from 2 ft,89,106
323,4,11:27.0,J. Grant makes 2-pt jump shot from 17 ft (assist by R. Felton),,91,106
324,4,11:08.0,,Shooting block foul by J. Grant (drawn by T. Craig),91,106
325,4,11:08.0,,T. Craig misses free throw 1 of 2,91,106
326,4,11:08.0,,Offensive rebound by Team,91,106
327,4,11:08.0,,T. Craig makes free throw 2 of 2,91,107
328,4,11:02.0,J. Grant misses 2-pt layup from 3 ft (block by K. Faried),,91,107
329,4,11:02.0,Offensive rebound by Team,,91,107
330,4,10:59.0,Shooting foul by T. Craig (drawn by J. Grant),,91,107
331,4,10:59.0,J. Grant makes free throw 1 of 2,,92,107
332,4,10:59.0,J. Grant misses free throw 2 of 2,,92,107
333,4,10:55.0,,Defensive rebound by E. Mudiay,92,107
334,4,10:40.0,,E. Mudiay misses 3-pt jump shot from 24 ft,92,107
335,4,10:39.0,Defensive rebound by Team,,92,107
336,4,10:23.0,Shooting foul by K. Faried (drawn by J. Grant),,92,107
337,4,10:23.0,J. Grant makes free throw 1 of 2,,93,107
338,4,10:23.0,J. Grant makes free throw 2 of 2,,94,107
339,4,10:15.0,,Turnover by T. Lyles (lost ball; steal by R. Felton),94,107
340,4,10:11.0,Shooting foul by T. Lyles (drawn by J. Grant),,94,107
341,4,10:11.0,,Denver full timeout,94,107
342,4,10:11.0,J. Grant makes free throw 1 of 2,,95,107
343,4,10:11.0,J. Grant makes free throw 2 of 2,,96,107
344,4,9:59.0,,K. Faried misses 2-pt dunk from 1 ft,96,107
345,4,9:55.0,Defensive rebound by J. Huestis,,96,107
346,4,9:46.0,R. Felton misses 2-pt jump shot from 3 ft (block by T. Lyles),,96,107
347,4,9:43.0,,Defensive rebound by E. Mudiay,96,107
348,4,9:31.0,,Shooting foul by Á. Abrines (drawn by T. Lyles),96,107
349,4,9:31.0,,T. Lyles makes free throw 1 of 2,96,108
350,4,9:31.0,,T. Lyles misses free throw 2 of 2,96,108
351,4,9:29.0,Defensive rebound by J. Grant,,96,108
352,4,9:19.0,R. Felton makes 2-pt jump shot from 8 ft,,98,108
353,4,8:56.0,,T. Lyles misses 2-pt jump shot from 12 ft,98,108
354,4,8:53.0,Defensive rebound by J. Huestis,,98,108
355,4,8:35.0,J. Huestis misses 3-pt jump shot from 25 ft,,98,108
356,4,8:31.0,,Defensive rebound by E. Mudiay,98,108
357,4,8:28.0,Offensive charge foul by E. Mudiay (drawn by R. Felton),,98,108
358,4,8:28.0,,Turnover by E. Mudiay (offensive foul),98,108
359,4,8:28.0,,G. Harris enters the game for T. Craig,98,108
360,4,8:28.0,,N. Jokić enters the game for K. Faried,98,108
361,4,8:09.0,P. Patterson makes 2-pt layup from 3 ft (assist by J. Grant),,100,108
362,4,7:53.0,,N. Jokić makes 2-pt jump shot from 3 ft (assist by T. Lyles),100,110
363,4,7:38.0,R. Felton misses 2-pt jump shot from 9 ft,,100,110
364,4,7:35.0,,Defensive rebound by N. Jokić,100,110
365,4,7:29.0,,G. Harris misses 2-pt layup from 1 ft (block by P. Patterson),100,110
366,4,7:29.0,,Offensive rebound by Team,100,110
367,4,7:29.0,,J. Murray enters the game for E. Mudiay,100,110
368,4,7:29.0,,W. Chandler enters the game for T. Lyles,100,110
369,4,7:29.0,S. Adams enters the game for R. Felton,,100,110
370,4,7:29.0,R. Westbrook enters the game for J. Grant,,100,110
371,4,7:27.0,,Turnover by W. Barton (bad pass; steal by R. Westbrook),100,110
372,4,7:23.0,R. Westbrook misses 2-pt layup from 2 ft,,100,110
373,4,7:21.0,,Defensive rebound by N. Jokić,100,110
374,4,7:10.0,,J. Murray misses 2-pt layup from 2 ft,100,110
375,4,7:07.0,Defensive rebound by S. Adams,,100,110
376,4,6:56.0,Turnover by Á. Abrines (bad pass; steal by N. Jokić),,100,110
377,4,6:33.0,,N. Jokić misses 2-pt jump shot from 11 ft,100,110
378,4,6:30.0,Defensive rebound by R. Westbrook,,100,110
379,4,6:25.0,P. Patterson misses 3-pt jump shot from 25 ft,,100,110
380,4,6:22.0,,Defensive rebound by N. Jokić,100,110
381,4,6:12.0,,Personal foul by R. Westbrook (drawn by J. Murray),100,110
