,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,NEW YORK_ACTION,CHARLOTTE_SCORE,NEW YORK_SCORE
0,1,11:43.0,M. Kidd-Gilchrist misses 2-pt hook shot from 7 ft,,0,0
1,1,11:41.0,,Defensive rebound by E. Mudiay,0,0
2,1,11:18.0,,M. Beasley misses 2-pt jump shot from 8 ft,0,0
3,1,11:16.0,Defensive rebound by M. Kidd-Gilchrist,,0,0
4,1,11:04.0,Shooting foul by T. Hardaway (drawn by M. Williams),,0,0
5,1,11:04.0,M. Williams makes free throw 1 of 2,,1,0
6,1,11:04.0,M. Williams makes free throw 2 of 2,,2,0
7,1,10:46.0,,E. Freedom makes 2-pt layup from 2 ft (assist by E. Mudiay),2,2
8,1,10:34.0,D. Howard makes 2-pt jump shot from 15 ft (assist by M. Kidd-Gilchrist),,4,2
9,1,10:12.0,,E. Mudiay makes 2-pt jump shot from 8 ft,4,4
10,1,9:52.0,M. Williams misses 3-pt jump shot from 23 ft,,4,4
11,1,9:50.0,,Defensive rebound by E. Freedom,4,4
12,1,9:42.0,,Personal foul by M. Williams (drawn by T. Hardaway),4,4
13,1,9:37.0,,T. Hardaway misses 2-pt jump shot from 15 ft,4,4
14,1,9:35.0,Defensive rebound by N. Batum,,4,4
15,1,9:30.0,M. Kidd-Gilchrist makes 2-pt layup at rim,,6,4
16,1,9:17.0,,E. Mudiay misses 3-pt jump shot from 25 ft,6,4
17,1,9:15.0,Defensive rebound by M. Williams,,6,4
18,1,9:06.0,K. Walker misses 2-pt layup from 1 ft,,6,4
19,1,9:04.0,,Defensive rebound by E. Mudiay,6,4
20,1,8:44.0,,M. Beasley makes 2-pt jump shot from 5 ft,6,6
21,1,8:25.0,D. Howard makes 2-pt layup from 6 ft,,8,6
22,1,8:12.0,,T. Hardaway makes 2-pt layup from 1 ft,8,8
23,1,8:01.0,Personal foul by E. Freedom (drawn by D. Howard),,8,8
24,1,7:47.0,Turnover by D. Howard (lost ball; steal by E. Freedom),,8,8
25,1,7:39.0,,T. Hardaway misses 3-pt jump shot from 26 ft,8,8
26,1,7:36.0,Defensive rebound by K. Walker,,8,8
27,1,7:25.0,M. Williams makes 2-pt jump shot from 7 ft (assist by K. Walker),,10,8
28,1,7:10.0,,E. Freedom misses 2-pt jump shot from 19 ft,10,8
29,1,7:09.0,Defensive rebound by N. Batum,,10,8
30,1,7:03.0,D. Howard makes 2-pt dunk from 1 ft (assist by N. Batum),,12,8
31,1,6:54.0,,New York full timeout,12,8
32,1,6:42.0,,E. Mudiay misses 2-pt jump shot from 21 ft,12,8
33,1,6:41.0,,Offensive rebound by E. Freedom,12,8
34,1,6:41.0,,E. Freedom misses 2-pt layup at rim,12,8
35,1,6:40.0,,Offensive rebound by E. Freedom,12,8
36,1,6:39.0,,E. Freedom misses 2-pt layup at rim,12,8
37,1,6:37.0,,Offensive rebound by Team,12,8
38,1,6:27.0,,Personal foul by N. Batum (drawn by L. Thomas),12,8
39,1,6:16.0,,E. Mudiay misses 2-pt jump shot from 9 ft,12,8
40,1,6:13.0,Defensive rebound by M. Williams,,12,8
41,1,6:02.0,Turnover by M. Williams (bad pass; steal by E. Mudiay),,12,8
42,1,5:59.0,,E. Mudiay makes 2-pt layup at rim,12,10
43,1,5:34.0,D. Howard misses 2-pt jump shot from 21 ft,,12,10
44,1,5:33.0,,Defensive rebound by M. Beasley,12,10
45,1,5:22.0,,M. Beasley misses 2-pt layup from 2 ft (block by D. Howard),12,10
46,1,5:21.0,,Offensive rebound by Team,12,10
47,1,5:21.0,,I. Hicks enters the game for M. Beasley,12,10
48,1,5:21.0,,F. Ntilikina enters the game for E. Mudiay,12,10
49,1,5:16.0,,F. Ntilikina misses 2-pt jump shot from 18 ft,12,10
50,1,5:14.0,,Offensive rebound by E. Freedom,12,10
51,1,5:13.0,,E. Freedom misses 2-pt layup from 1 ft,12,10
52,1,5:11.0,Defensive rebound by D. Howard,,12,10
53,1,5:05.0,Shooting foul by E. Freedom (drawn by M. Kidd-Gilchrist),,12,10
54,1,5:05.0,M. Kidd-Gilchrist makes free throw 1 of 2,,13,10
55,1,5:05.0,M. Kidd-Gilchrist misses free throw 2 of 2,,13,10
56,1,5:03.0,,Defensive rebound by E. Freedom,13,10
57,1,4:51.0,,T. Hardaway misses 2-pt jump shot from 12 ft (block by M. Kidd-Gilchrist),13,10
58,1,4:51.0,,K. O'Quinn enters the game for E. Freedom,13,10
59,1,4:51.0,,Offensive rebound by Team,13,10
60,1,4:44.0,,K. O'Quinn misses 2-pt jump shot from 15 ft,13,10
61,1,4:42.0,Defensive rebound by N. Batum,,13,10
62,1,4:37.0,N. Batum misses 3-pt jump shot from 25 ft,,13,10
63,1,4:36.0,,Defensive rebound by K. O'Quinn,13,10
64,1,4:27.0,,T. Hardaway makes 2-pt jump shot from 11 ft (assist by L. Thomas),13,12
65,1,4:10.0,D. Howard misses 2-pt hook shot from 1 ft,,13,12
66,1,4:08.0,,Defensive rebound by I. Hicks,13,12
67,1,4:00.0,,T. Hardaway misses 2-pt layup from 1 ft,13,12
68,1,3:58.0,Defensive rebound by D. Howard,,13,12
69,1,3:55.0,K. Walker makes 2-pt layup from 1 ft,,15,12
70,1,3:37.0,,L. Thomas misses 2-pt hook shot from 8 ft,15,12
71,1,3:35.0,Defensive rebound by D. Howard,,15,12
72,1,3:23.0,K. Walker misses 2-pt jump shot from 17 ft,,15,12
73,1,3:22.0,Offensive rebound by M. Williams,,15,12
74,1,3:20.0,M. Williams misses 2-pt layup from 1 ft,,15,12
75,1,3:19.0,Offensive rebound by M. Kidd-Gilchrist,,15,12
76,1,3:18.0,M. Kidd-Gilchrist misses 2-pt layup from 1 ft (block by F. Ntilikina),,15,12
77,1,3:17.0,Offensive rebound by M. Williams,,15,12
78,1,3:16.0,Shooting foul by K. O'Quinn (drawn by M. Williams),,15,12
79,1,3:16.0,J. Lamb enters the game for M. Kidd-Gilchrist,,15,12
80,1,3:16.0,M. Williams makes free throw 1 of 2,,16,12
81,1,3:16.0,M. Williams makes free throw 2 of 2,,17,12
82,1,3:00.0,,I. Hicks makes 2-pt dunk at rim (assist by T. Hardaway),17,14
83,1,2:33.0,K. Walker misses 2-pt jump shot from 5 ft,,17,14
84,1,2:30.0,,Defensive rebound by K. O'Quinn,17,14
85,1,2:23.0,,L. Thomas misses 3-pt jump shot from 26 ft,17,14
86,1,2:21.0,Defensive rebound by D. Howard,,17,14
87,1,2:15.0,N. Batum makes 2-pt layup from 1 ft,,19,14
88,1,1:58.0,,F. Ntilikina makes 3-pt jump shot from 25 ft (assist by T. Hardaway),19,17
89,1,1:50.0,Charlotte full timeout,,19,17
90,1,1:50.0,F. Kaminsky enters the game for M. Williams,,19,17
91,1,1:50.0,M. Monk enters the game for K. Walker,,19,17
92,1,1:40.0,N. Batum misses 2-pt jump shot from 18 ft,,19,17
93,1,1:38.0,Offensive rebound by D. Howard,,19,17
94,1,1:38.0,D. Howard makes 2-pt dunk at rim,,21,17
95,1,1:18.0,,Shooting foul by D. Howard (drawn by I. Hicks),21,17
96,1,1:18.0,,I. Hicks makes free throw 1 of 2,21,18
97,1,1:18.0,,I. Hicks makes free throw 2 of 2,21,19
98,1,1:08.0,M. Monk misses 2-pt jump shot from 20 ft,,21,19
99,1,1:06.0,,Defensive rebound by K. O'Quinn,21,19
100,1,0:52.0,,L. Thomas misses 2-pt jump shot from 9 ft,21,19
101,1,0:50.0,Defensive rebound by J. Lamb,,21,19
102,1,0:44.0,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by N. Batum),,24,19
103,1,0:30.0,,K. O'Quinn misses 2-pt jump shot from 12 ft,24,19
104,1,0:28.0,Defensive rebound by D. Howard,,24,19
105,1,0:11.0,M. Monk misses 3-pt jump shot from 24 ft,,24,19
106,1,0:09.0,,Defensive rebound by T. Hardaway,24,19
107,1,0:02.0,,T. Hardaway makes 3-pt jump shot from 25 ft,24,22
108,1,0:00.0,M. Monk misses 3-pt jump shot from 63 ft,,24,22
109,1,0:00.0,Offensive rebound by Team,,24,22
110,2,11:41.0,,T. Williams makes 2-pt dunk at rim,24,24
111,2,11:15.0,F. Kaminsky makes 2-pt jump shot from 6 ft (assist by T. Graham),,26,24
112,2,10:58.0,,F. Ntilikina makes 2-pt jump shot from 15 ft,26,26
113,2,10:43.0,Personal foul by T. Williams (drawn by T. Graham),,26,26
114,2,10:36.0,F. Kaminsky misses 2-pt jump shot from 11 ft,,26,26
115,2,10:34.0,,Defensive rebound by K. O'Quinn,26,26
116,2,10:23.0,,F. Ntilikina makes 2-pt layup at rim (assist by K. O'Quinn),26,28
117,2,10:11.0,N. Batum misses 3-pt jump shot from 24 ft,,26,28
118,2,10:09.0,,Defensive rebound by K. O'Quinn,26,28
119,2,9:53.0,,T. Burke misses 2-pt jump shot from 15 ft,26,28
120,2,9:51.0,Defensive rebound by N. Batum,,26,28
121,2,9:44.0,N. Batum misses 2-pt layup from 1 ft,,26,28
122,2,9:42.0,,Defensive rebound by F. Ntilikina,26,28
123,2,9:35.0,,T. Williams makes 3-pt jump shot from 24 ft (assist by K. O'Quinn),26,31
124,2,9:24.0,Charlotte full timeout,,26,31
125,2,9:24.0,D. Bacon enters the game for N. Batum,,26,31
126,2,9:14.0,Shooting foul by F. Ntilikina (drawn by F. Kaminsky),,26,31
127,2,9:14.0,F. Kaminsky makes free throw 1 of 2,,27,31
128,2,9:14.0,F. Kaminsky makes free throw 2 of 2,,28,31
129,2,8:53.0,,T. Burke makes 3-pt jump shot from 25 ft (assist by I. Hicks),28,34
130,2,8:46.0,Charlotte full timeout,,28,34
131,2,8:34.0,M. Monk makes 3-pt jump shot from 26 ft (assist by J. Lamb),,31,34
132,2,8:13.0,,F. Ntilikina misses 2-pt hook shot from 6 ft,31,34
133,2,8:11.0,Defensive rebound by F. Kaminsky,,31,34
134,2,8:05.0,M. Monk misses 3-pt jump shot from 24 ft,,31,34
135,2,8:03.0,,Defensive rebound by K. O'Quinn,31,34
136,2,7:53.0,,Turnover by K. O'Quinn (bad pass; steal by D. Bacon),31,34
137,2,7:50.0,D. Bacon makes 2-pt dunk at rim,,33,34
138,2,7:35.0,,I. Hicks makes 2-pt dunk at rim (assist by K. O'Quinn),33,36
139,2,7:21.0,Offensive foul by M. Monk (drawn by K. O'Quinn),,33,36
140,2,7:21.0,Turnover by M. Monk (offensive foul),,33,36
141,2,7:12.0,,T. Williams misses 3-pt jump shot from 25 ft,33,36
142,2,7:10.0,,Offensive rebound by I. Hicks,33,36
