,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CHARLOTTE_ACTION,ATLANTA_SCORE,CHARLOTTE_SCORE
43,1,6:00.0,,Defensive rebound by M. Williams,13,15
44,1,5:56.0,,M. Williams makes 3-pt jump shot from 26 ft (assist by N. Batum),13,18
45,1,5:43.0,M. Belinelli misses 3-pt jump shot from 27 ft,,13,18
46,1,5:41.0,,Defensive rebound by M. Williams,13,18
47,1,5:37.0,,N. Batum makes 2-pt dunk at rim (assist by M. Williams),13,20
48,1,5:23.0,Turnover by D. Dedmon (bad pass),,13,20
49,1,5:08.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 19 ft,13,20
50,1,5:05.0,Defensive rebound by D. Dedmon,,13,20
51,1,4:51.0,Personal foul by M. Williams (drawn by K. Bazemore),,13,20
52,1,4:51.0,T. Prince enters the game for E. İlyasova,,13,20
53,1,4:51.0,J. Collins enters the game for K. Bazemore,,13,20
54,1,4:43.0,D. Schröder makes 2-pt jump shot from 3 ft,,15,20
55,1,4:32.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by N. Batum),15,22
56,1,4:22.0,T. Prince makes 3-pt jump shot from 25 ft,,18,22
57,1,4:08.0,,Shooting foul by T. Prince (drawn by N. Batum),18,22
58,1,4:08.0,,N. Batum makes free throw 1 of 2,18,23
59,1,4:08.0,,F. Kaminsky enters the game for M. Williams,18,23
60,1,4:08.0,,J. Lamb enters the game for M. Kidd-Gilchrist,18,23
61,1,4:08.0,,N. Batum makes free throw 2 of 2,18,24
62,1,3:58.0,D. Schröder misses 2-pt layup from 6 ft (block by D. Howard),,18,24
63,1,3:55.0,,Defensive rebound by K. Walker,18,24
64,1,3:50.0,,K. Walker makes 2-pt jump shot from 18 ft,18,26
65,1,3:30.0,T. Prince misses 2-pt jump shot from 16 ft,,18,26
66,1,3:27.0,,Defensive rebound by N. Batum,18,26
67,1,3:10.0,,N. Batum misses 3-pt jump shot from 22 ft,18,26
68,1,3:07.0,Defensive rebound by D. Schröder,,18,26
69,1,3:04.0,Atlanta full timeout,,18,26
70,1,3:04.0,,M. Carter-Williams enters the game for K. Walker,18,26
71,1,3:04.0,M. Delaney enters the game for D. Schröder,,18,26
72,1,2:56.0,M. Belinelli makes 2-pt jump shot from 12 ft (assist by M. Delaney),,20,26
73,1,2:40.0,,Turnover by N. Batum (bad pass; steal by J. Collins),20,26
74,1,2:34.0,T. Prince makes 2-pt layup from 1 ft,,22,26
75,1,2:12.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,22,26
76,1,2:09.0,Defensive rebound by M. Belinelli,,22,26
77,1,2:01.0,M. Belinelli misses 2-pt jump shot from 13 ft,,22,26
78,1,1:58.0,,Defensive rebound by D. Howard,22,26
79,1,1:49.0,,N. Batum misses 3-pt jump shot from 26 ft,22,26
80,1,1:47.0,,Offensive rebound by D. Howard,22,26
81,1,1:47.0,,Shooting foul by M. Delaney (drawn by D. Howard),22,26
82,1,1:47.0,,D. Howard makes free throw 1 of 2,22,27
83,1,1:47.0,,T. Graham enters the game for N. Batum,22,27
84,1,1:47.0,,D. Howard misses free throw 2 of 2,22,27
85,1,1:42.0,Defensive rebound by D. Dedmon,,22,27
86,1,1:28.0,T. Prince misses 2-pt jump shot from 9 ft,,22,27
87,1,1:25.0,,Defensive rebound by M. Carter-Williams,22,27
88,1,1:22.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,22,27
89,1,1:18.0,Defensive rebound by D. Dedmon,,22,27
90,1,1:10.0,M. Belinelli makes 3-pt jump shot from 25 ft (assist by M. Delaney),,25,27
91,1,1:03.0,,Charlotte full timeout,25,27
92,1,1:03.0,,J. O'Bryant enters the game for D. Howard,25,27
93,1,0:55.0,,J. O'Bryant makes 3-pt jump shot from 25 ft (assist by J. Lamb),25,30
94,1,0:44.0,D. Dedmon misses 2-pt jump shot from 12 ft,,25,30
95,1,0:41.0,,Defensive rebound by F. Kaminsky,25,30
96,1,0:28.0,,F. Kaminsky misses 2-pt jump shot from 3 ft,25,30
97,1,0:25.0,Defensive rebound by T. Prince,,25,30
98,1,0:23.0,Shooting block foul by T. Graham (drawn by T. Prince),,25,30
99,1,0:23.0,T. Prince makes free throw 1 of 2,,26,30
100,1,0:23.0,T. Prince misses free throw 2 of 2,,26,30
101,1,0:22.0,,Defensive rebound by Team,26,30
102,1,0:02.0,,J. Lamb misses 3-pt jump shot from 26 ft,26,30
103,1,0:02.0,Defensive rebound by M. Delaney,,26,30
104,2,11:40.0,,T. Graham misses 2-pt jump shot from 10 ft,26,30
105,2,11:40.0,Defensive rebound by Team,,26,30
106,2,11:40.0,,Loose ball foul by J. O'Bryant (drawn by M. Muscala),26,30
107,2,11:21.0,J. Collins makes 3-pt jump shot from 23 ft (assist by M. Delaney),,29,30
108,2,11:09.0,,Shooting foul by T. Dorsey (drawn by J. Lamb),29,30
109,2,11:09.0,,J. Lamb makes free throw 1 of 2,29,31
110,2,11:09.0,,J. Lamb makes free throw 2 of 2,29,32
111,2,10:58.0,T. Dorsey makes 3-pt jump shot from 26 ft (assist by M. Muscala),,32,32
112,2,10:43.0,,F. Kaminsky makes 3-pt jump shot from 23 ft (assist by M. Carter-Williams),32,35
113,2,10:23.0,M. Muscala makes 3-pt jump shot from 23 ft (assist by M. Belinelli),,35,35
114,2,10:07.0,,M. Carter-Williams misses 3-pt jump shot from 24 ft,35,35
115,2,10:04.0,Defensive rebound by J. Collins,,35,35
116,2,9:44.0,Turnover by M. Delaney (lost ball; steal by M. Carter-Williams),,35,35
117,2,9:38.0,,J. Lamb misses 2-pt jump shot from 14 ft,35,35
118,2,9:36.0,,Offensive rebound by Team,35,35
119,2,9:36.0,E. İlyasova enters the game for J. Collins,,35,35
120,2,9:33.0,,J. Lamb misses 2-pt jump shot from 15 ft,35,35
121,2,9:27.0,Defensive rebound by E. İlyasova,,35,35
122,2,9:18.0,M. Muscala makes 3-pt jump shot from 26 ft (assist by M. Belinelli),,38,35
123,2,9:00.0,,J. O'Bryant makes 2-pt layup from 1 ft (assist by F. Kaminsky),38,37
124,2,9:00.0,,Shooting foul by M. Muscala (drawn by J. O'Bryant),38,37
125,2,9:00.0,,J. O'Bryant makes free throw 1 of 1,38,38
126,2,8:41.0,Personal foul by T. Graham (drawn by M. Belinelli),,38,38
127,2,8:41.0,K. Bazemore enters the game for M. Belinelli,,38,38
128,2,8:29.0,Turnover by K. Bazemore (bad pass; steal by T. Graham),,38,38
129,2,8:22.0,,J. Lamb misses 2-pt layup from 2 ft,38,38
130,2,8:19.0,Defensive rebound by K. Bazemore,,38,38
131,2,8:12.0,M. Muscala misses 2-pt jump shot from 15 ft,,38,38
132,2,8:08.0,,Defensive rebound by F. Kaminsky,38,38
133,2,8:05.0,,M. Carter-Williams makes 2-pt jump shot from 8 ft,38,40
134,2,7:51.0,M. Delaney misses 2-pt jump shot from 3 ft (block by M. Carter-Williams),,38,40
135,2,7:47.0,,Defensive rebound by T. Graham,38,40
136,2,7:34.0,,M. Carter-Williams misses 2-pt layup from 7 ft,38,40
137,2,7:31.0,Defensive rebound by M. Muscala,,38,40
138,2,7:22.0,Shooting foul by J. Lamb (drawn by M. Muscala),,38,40
139,2,7:22.0,M. Muscala misses free throw 1 of 2,,38,40
140,2,7:22.0,Offensive rebound by Team,,38,40
141,2,7:22.0,,K. Walker enters the game for T. Graham,38,40
142,2,7:22.0,D. Schröder enters the game for M. Delaney,,38,40
143,2,7:22.0,M. Muscala makes free throw 2 of 2,,39,40
144,2,7:10.0,,M. Carter-Williams makes 2-pt layup from 1 ft (assist by J. Lamb),39,42
145,2,6:57.0,Offensive foul by M. Muscala (drawn by J. Lamb),,39,42
146,2,6:57.0,Turnover by M. Muscala (offensive foul),,39,42
147,2,6:57.0,,Charlotte full timeout,39,42
148,2,6:57.0,,D. Howard enters the game for J. O'Bryant,39,42
149,2,6:45.0,,J. Lamb makes 2-pt jump shot from 16 ft (assist by K. Walker),39,44
150,2,6:45.0,,Shooting foul by K. Bazemore (drawn by J. Lamb),39,44
151,2,6:45.0,,J. Lamb makes free throw 1 of 1,39,45
152,2,6:28.0,Offensive foul by M. Muscala (drawn by M. Carter-Williams),,39,45
153,2,6:28.0,Turnover by M. Muscala (offensive foul),,39,45
154,2,6:17.0,,D. Howard misses 2-pt layup from 2 ft (block by M. Muscala),39,45
155,2,6:13.0,Defensive rebound by M. Muscala,,39,45
156,2,6:10.0,E. İlyasova makes 2-pt layup from 1 ft (assist by K. Bazemore),,41,45
157,2,6:10.0,Shooting foul by D. Howard (drawn by E. İlyasova),,41,45
158,2,6:10.0,,N. Batum enters the game for M. Carter-Williams,41,45
159,2,6:10.0,J. Collins enters the game for M. Muscala,,41,45
160,2,6:10.0,E. İlyasova makes free throw 1 of 1,,42,45
161,2,5:48.0,,D. Howard misses 2-pt layup from 1 ft,42,45
162,2,5:46.0,Defensive rebound by J. Collins,,42,45
163,2,5:38.0,D. Schröder makes 2-pt layup from 1 ft,,44,45
164,2,5:24.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,44,45
165,2,5:22.0,,Offensive rebound by D. Howard,44,45
166,2,5:22.0,,Shooting foul by E. İlyasova (drawn by D. Howard),44,45
167,2,5:22.0,,D. Howard makes free throw 1 of 2,44,46
168,2,5:22.0,,M. Williams enters the game for J. Lamb,44,46
169,2,5:22.0,,M. Kidd-Gilchrist enters the game for F. Kaminsky,44,46
170,2,5:22.0,,D. Howard makes free throw 2 of 2,44,47
171,2,5:03.0,K. Bazemore misses 3-pt jump shot from 26 ft,,44,47
172,2,4:59.0,,Defensive rebound by M. Kidd-Gilchrist,44,47
173,2,4:56.0,,Personal foul by J. Collins (drawn by D. Howard),44,47
174,2,4:56.0,,D. Howard misses free throw 1 of 2,44,47
175,2,4:56.0,,Offensive rebound by Team,44,47
176,2,4:56.0,T. Prince enters the game for T. Dorsey,,44,47
177,2,4:56.0,,D. Howard makes free throw 2 of 2,44,48
178,2,4:47.0,D. Schröder misses 2-pt jump shot from 14 ft,,44,48
179,2,4:42.0,Offensive rebound by J. Collins,,44,48
180,2,4:42.0,Personal foul by M. Williams (drawn by E. İlyasova),,44,48
181,2,4:42.0,E. İlyasova makes free throw 1 of 2,,45,48
182,2,4:42.0,E. İlyasova makes free throw 2 of 2,,46,48
183,2,4:34.0,,Personal foul by D. Schröder (drawn by K. Walker),46,48
184,2,4:34.0,,K. Walker makes free throw 1 of 2,46,49
185,2,4:34.0,D. Dedmon enters the game for E. İlyasova,,46,49
186,2,4:34.0,,K. Walker makes free throw 2 of 2,46,50
187,2,4:16.0,Turnover by T. Prince (bad pass; steal by K. Walker),,46,50
188,2,4:12.0,,M. Kidd-Gilchrist misses 2-pt layup from 1 ft (block by K. Bazemore),46,50
189,2,4:09.0,Defensive rebound by J. Collins,,46,50
190,2,4:07.0,Personal foul by N. Batum (drawn by D. Dedmon),,46,50
191,2,4:07.0,D. Dedmon misses free throw 1 of 2,,46,50
192,2,4:07.0,Offensive rebound by Team,,46,50
193,2,4:07.0,D. Dedmon makes free throw 2 of 2,,47,50
194,2,3:46.0,,M. Williams misses 3-pt jump shot from 24 ft,47,50
195,2,3:43.0,,Offensive rebound by M. Kidd-Gilchrist,47,50
196,2,3:40.0,,K. Walker makes 3-pt jump shot from 24 ft (assist by M. Kidd-Gilchrist),47,53
197,2,3:24.0,D. Schröder makes 2-pt jump shot from 15 ft,,49,53
198,2,3:12.0,,M. Williams misses 3-pt jump shot from 26 ft,49,53
199,2,3:08.0,Defensive rebound by J. Collins,,49,53
200,2,2:58.0,J. Collins misses 2-pt layup from 2 ft,,49,53
201,2,2:55.0,,Defensive rebound by M. Williams,49,53
202,2,2:42.0,,D. Howard makes 2-pt layup at rim (assist by M. Kidd-Gilchrist),49,55
203,2,2:37.0,Atlanta full timeout,,49,55
204,2,2:37.0,,F. Kaminsky enters the game for M. Williams,49,55
205,2,2:37.0,,J. Lamb enters the game for N. Batum,49,55
206,2,2:37.0,M. Belinelli enters the game for K. Bazemore,,49,55
207,2,2:29.0,D. Schröder misses 2-pt layup from 2 ft (block by D. Howard),,49,55
208,2,2:29.0,,Defensive rebound by D. Howard,49,55
209,2,2:29.0,,Personal foul by D. Schröder (drawn by D. Howard),49,55
210,2,2:29.0,,D. Howard makes free throw 1 of 2,49,56
211,2,2:29.0,,D. Howard makes free throw 2 of 2,49,57
212,2,2:08.0,M. Belinelli misses 2-pt layup from 6 ft,,49,57
213,2,2:04.0,Offensive rebound by D. Dedmon,,49,57
214,2,2:04.0,D. Dedmon misses 2-pt layup at rim,,49,57
215,2,2:03.0,,Defensive rebound by D. Howard,49,57
216,2,1:52.0,,K. Walker misses 2-pt layup from 1 ft,49,57
217,2,1:50.0,Defensive rebound by D. Dedmon,,49,57
218,2,1:44.0,Turnover by D. Schröder (lost ball; steal by K. Walker),,49,57
219,2,1:40.0,,Shooting foul by T. Prince (drawn by M. Kidd-Gilchrist),49,57
220,2,1:40.0,,M. Kidd-Gilchrist makes free throw 1 of 2,49,58
221,2,1:40.0,,M. Kidd-Gilchrist makes free throw 2 of 2,49,59
222,2,1:16.0,M. Belinelli misses 2-pt layup from 2 ft (block by D. Howard),,49,59
223,2,1:16.0,Offensive rebound by Team,,49,59
224,2,1:14.0,Turnover by Team (shot clock),,49,59
225,2,0:56.0,,Offensive foul by D. Howard (drawn by D. Dedmon),49,59
226,2,0:56.0,,Turnover by D. Howard (offensive foul),49,59
227,2,0:47.0,D. Schröder makes 3-pt jump shot from 25 ft,,52,59
228,2,0:34.0,,K. Walker misses 2-pt jump shot from 21 ft,52,59
229,2,0:31.0,Defensive rebound by T. Prince,,52,59
230,2,0:29.0,D. Schröder misses 3-pt jump shot from 25 ft,,52,59
231,2,0:29.0,,Defensive rebound by D. Howard,52,59
232,2,0:08.0,,Shooting foul by D. Schröder (drawn by K. Walker),52,59
233,2,0:08.0,,K. Walker makes free throw 1 of 2,52,60
234,2,0:08.0,,J. O'Bryant enters the game for D. Howard,52,60
235,2,0:08.0,,K. Walker makes free throw 2 of 2,52,61
236,2,0:00.0,Turnover by J. Collins (lost ball; steal by K. Walker),,52,61
237,3,11:43.0,,K. Walker makes 2-pt jump shot from 21 ft,52,63
238,3,11:25.0,T. Prince makes 3-pt jump shot from 22 ft (assist by E. İlyasova),,55,63
239,3,11:13.0,,Personal foul by D. Schröder (drawn by D. Howard),55,63
240,3,11:00.0,,Turnover by K. Walker (bad pass; steal by K. Bazemore),55,63
241,3,10:54.0,M. Plumlee makes 2-pt dunk from 2 ft (assist by T. Prince),,57,63
242,3,10:40.0,,N. Batum makes 2-pt layup from 2 ft,57,65
243,3,10:40.0,Violation by M. Plumlee (def goaltending),,57,65
244,3,10:26.0,T. Prince makes 3-pt jump shot from 25 ft (assist by D. Schröder),,60,65
245,3,10:12.0,,N. Batum makes 3-pt jump shot from 25 ft (assist by D. Howard),60,68
246,3,9:51.0,D. Schröder misses 2-pt jump shot from 12 ft,,60,68
247,3,9:45.0,,Defensive rebound by M. Williams,60,68
248,3,9:32.0,,N. Batum makes 3-pt jump shot from 26 ft,60,71
249,3,9:17.0,Turnover by D. Schröder (bad pass; steal by D. Howard),,60,71
250,3,9:00.0,,Personal foul by M. Plumlee (drawn by D. Howard),60,71
251,3,9:00.0,M. Delaney enters the game for D. Schröder,,60,71
252,3,8:54.0,,N. Batum makes 2-pt jump shot from 13 ft (assist by D. Howard),60,73
253,3,8:35.0,K. Bazemore makes 2-pt layup from 3 ft (assist by E. İlyasova),,62,73
254,3,8:35.0,Shooting foul by M. Kidd-Gilchrist (drawn by K. Bazemore),,62,73
255,3,8:35.0,K. Bazemore makes free throw 1 of 1,,63,73
256,3,8:21.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft,63,75
257,3,8:21.0,Violation by M. Plumlee (def goaltending),,63,75
258,3,8:21.0,,Shooting foul by T. Prince (drawn by M. Kidd-Gilchrist),63,75
259,3,8:21.0,,M. Kidd-Gilchrist makes free throw 1 of 1,63,76
260,3,8:10.0,K. Bazemore makes 3-pt jump shot from 25 ft,,66,76
261,3,7:54.0,,K. Walker misses 2-pt layup from 2 ft,66,76
262,3,7:54.0,Defensive rebound by Team,,66,76
263,3,7:38.0,Turnover by K. Bazemore (bad pass; steal by M. Kidd-Gilchrist),,66,76
264,3,7:25.0,,N. Batum misses 3-pt jump shot from 25 ft,66,76
265,3,7:23.0,,Offensive rebound by D. Howard,66,76
266,3,7:21.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by D. Howard),66,79
267,3,7:05.0,M. Delaney makes 3-pt jump shot from 24 ft (assist by E. İlyasova),,69,79
268,3,6:53.0,,Turnover by D. Howard (bad pass),69,79
269,3,6:53.0,,Charlotte full timeout,69,79
270,3,6:53.0,D. Dedmon enters the game for M. Plumlee,,69,79
271,3,6:36.0,K. Bazemore makes 3-pt jump shot from 25 ft (assist by D. Dedmon),,72,79
272,3,6:22.0,,Offensive foul by D. Howard (drawn by M. Delaney),72,79
273,3,6:22.0,,Turnover by D. Howard (offensive foul),72,79
274,3,6:22.0,M. Belinelli enters the game for T. Prince,,72,79
275,3,6:07.0,K. Bazemore makes 2-pt jump shot from 7 ft (assist by D. Dedmon),,74,79
276,3,5:56.0,,Offensive foul by D. Howard,74,79
277,3,5:56.0,,Turnover by D. Howard (offensive foul),74,79
278,3,5:56.0,,F. Kaminsky enters the game for D. Howard,74,79
279,3,5:56.0,,Technical foul by D. Howard,74,79
280,3,5:56.0,M. Belinelli makes technical free throw,,75,79
281,3,5:41.0,K. Bazemore makes 3-pt jump shot from 24 ft (assist by D. Dedmon),,78,79
282,3,5:39.0,,Charlotte full timeout,78,79
283,3,5:21.0,,M. Kidd-Gilchrist misses 2-pt layup from 1 ft (block by K. Bazemore),78,79
284,3,5:19.0,Defensive rebound by D. Dedmon,,78,79
285,3,5:13.0,K. Bazemore misses 2-pt layup from 1 ft,,78,79
286,3,5:13.0,,Defensive rebound by M. Williams,78,79
287,3,5:06.0,,Turnover by K. Walker (bad pass; steal by M. Belinelli),78,79
288,3,5:03.0,Turnover by M. Delaney (bad pass),,78,79
289,3,4:49.0,,N. Batum misses 3-pt jump shot from 26 ft,78,79
290,3,4:44.0,,Offensive rebound by K. Walker,78,79
291,3,4:40.0,,K. Walker misses 3-pt jump shot from 25 ft,78,79
292,3,4:40.0,Defensive rebound by Team,,78,79
293,3,4:39.0,,Loose ball foul by N. Batum (drawn by K. Bazemore),78,79
294,3,4:39.0,J. Collins enters the game for E. İlyasova,,78,79
295,3,4:24.0,Personal foul by N. Batum (drawn by K. Bazemore),,78,79
296,3,4:24.0,,J. Lamb enters the game for N. Batum,78,79
297,3,4:15.0,Turnover by D. Dedmon (bad pass),,78,79
298,3,4:07.0,,Offensive foul by F. Kaminsky (drawn by M. Delaney),78,79
299,3,4:07.0,,Turnover by F. Kaminsky (offensive foul),78,79
300,3,4:07.0,T. Prince enters the game for K. Bazemore,,78,79
301,3,3:57.0,M. Delaney misses 3-pt jump shot from 26 ft,,78,79
302,3,3:57.0,,Defensive rebound by M. Kidd-Gilchrist,78,79
303,3,3:43.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft,78,81
304,3,3:33.0,D. Dedmon misses 3-pt jump shot from 25 ft,,78,81
305,3,3:33.0,,Defensive rebound by J. Lamb,78,81
306,3,3:22.0,,J. Lamb misses 2-pt jump shot from 11 ft,78,81
307,3,3:22.0,Defensive rebound by D. Dedmon,,78,81
308,3,3:03.0,Shooting foul by J. Lamb (drawn by T. Prince),,78,81
309,3,3:03.0,T. Prince makes free throw 1 of 3,,79,81
310,3,3:03.0,T. Prince makes free throw 2 of 3,,80,81
311,3,3:03.0,,J. O'Bryant enters the game for M. Williams,80,81
312,3,3:03.0,T. Prince makes free throw 3 of 3,,81,81
313,3,2:52.0,,K. Walker misses 2-pt jump shot from 16 ft,81,81
314,3,2:49.0,Defensive rebound by M. Belinelli,,81,81
315,3,2:43.0,Turnover by M. Belinelli (lost ball; steal by F. Kaminsky),,81,81
316,3,2:37.0,,M. Kidd-Gilchrist misses 2-pt layup from 2 ft (block by J. Collins),81,81
317,3,2:34.0,Defensive rebound by D. Dedmon,,81,81
318,3,2:22.0,M. Belinelli misses 3-pt jump shot from 25 ft,,81,81
319,3,2:20.0,,Defensive rebound by K. Walker,81,81
320,3,2:15.0,,K. Walker makes 2-pt layup from 2 ft,81,83
321,3,2:02.0,T. Prince misses 3-pt jump shot from 24 ft,,81,83
322,3,1:59.0,,Defensive rebound by F. Kaminsky,81,83
323,3,1:52.0,,K. Walker makes 3-pt jump shot from 25 ft,81,86
324,3,1:52.0,Atlanta full timeout,,81,86
325,3,1:52.0,,T. Graham enters the game for M. Kidd-Gilchrist,81,86
326,3,1:52.0,,M. Carter-Williams enters the game for K. Walker,81,86
327,3,1:39.0,T. Prince misses 2-pt layup from 1 ft,,81,86
328,3,1:32.0,Offensive rebound by J. Collins,,81,86
329,3,1:32.0,J. Collins makes 2-pt dunk at rim,,83,86
330,3,1:24.0,,J. Lamb makes 2-pt jump shot from 20 ft,83,88
331,3,1:05.0,Turnover by T. Prince (bad pass; steal by F. Kaminsky),,83,88
332,3,1:02.0,,Shooting foul by J. Collins (drawn by J. Lamb),83,88
333,3,1:02.0,,J. Lamb makes free throw 1 of 2,83,89
334,3,1:02.0,,J. Lamb makes free throw 2 of 2,83,90
335,3,0:44.0,M. Delaney misses 3-pt jump shot from 25 ft,,83,90
336,3,0:41.0,,Defensive rebound by T. Graham,83,90
337,3,0:32.0,,F. Kaminsky misses 2-pt jump shot from 7 ft,83,90
338,3,0:30.0,Defensive rebound by M. Delaney,,83,90
339,3,0:16.0,J. Collins makes 3-pt jump shot from 22 ft (assist by M. Delaney),,86,90
340,3,0:02.0,,J. Lamb misses 2-pt jump shot from 18 ft,86,90
341,3,0:02.0,Defensive rebound by T. Prince,,86,90
342,4,11:45.0,M. Muscala makes 2-pt jump shot from 11 ft (assist by M. Delaney),,88,90
343,4,11:33.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,88,90
344,4,11:30.0,Defensive rebound by M. Belinelli,,88,90
345,4,11:27.0,Personal foul by T. Graham (drawn by M. Belinelli),,88,90
346,4,11:19.0,M. Belinelli misses 2-pt jump shot from 20 ft,,88,90
347,4,11:18.0,Offensive rebound by Team,,88,90
348,4,11:18.0,,Loose ball foul by J. O'Bryant (drawn by M. Muscala),88,90
349,4,11:11.0,Turnover by M. Delaney (lost ball; steal by M. Carter-Williams),,88,90
350,4,11:06.0,,J. O'Bryant misses 3-pt jump shot from 25 ft,88,90
351,4,11:03.0,Defensive rebound by J. Collins,,88,90
352,4,10:50.0,M. Belinelli misses 2-pt jump shot from 15 ft,,88,90
353,4,10:42.0,Offensive rebound by J. Collins,,88,90
354,4,10:42.0,J. Collins makes 2-pt layup at rim,,90,90
355,4,10:33.0,,J. Lamb misses 2-pt jump shot from 12 ft,90,90
356,4,10:28.0,Defensive rebound by T. Dorsey,,90,90
357,4,10:28.0,Personal foul by J. Lamb (drawn by T. Dorsey),,90,90
358,4,10:28.0,,D. Howard enters the game for J. O'Bryant,90,90
359,4,10:21.0,M. Muscala misses 3-pt jump shot from 25 ft,,90,90
360,4,10:19.0,,Defensive rebound by Team,90,90
361,4,10:03.0,,Personal foul by J. Collins (drawn by D. Howard),90,90
362,4,10:03.0,K. Bazemore enters the game for M. Belinelli,,90,90
363,4,9:53.0,,M. Carter-Williams misses 2-pt jump shot from 19 ft,90,90
364,4,9:48.0,Defensive rebound by M. Muscala,,90,90
365,4,9:45.0,T. Dorsey misses 2-pt jump shot from 22 ft,,90,90
366,4,9:41.0,Offensive rebound by J. Collins,,90,90
367,4,9:31.0,K. Bazemore makes 3-pt jump shot from 22 ft (assist by M. Delaney),,93,90
368,4,9:15.0,,T. Graham misses 3-pt jump shot from 25 ft,93,90
369,4,9:12.0,,Offensive rebound by M. Carter-Williams,93,90
370,4,9:07.0,,J. Lamb misses 3-pt jump shot from 26 ft,93,90
371,4,9:05.0,Defensive rebound by T. Dorsey,,93,90
372,4,9:01.0,K. Bazemore makes 2-pt layup from 2 ft,,95,90
373,4,9:01.0,Shooting foul by J. Lamb (drawn by K. Bazemore),,95,90
374,4,9:01.0,,K. Walker enters the game for T. Graham,95,90
