,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PORTLAND_ACTION,MEMPHIS_SCORE,PORTLAND_SCORE
118,2,10:23.0,D. Davis misses 2-pt jump shot from 3 ft,,26,34
119,2,10:20.0,,Defensive rebound by Z. Collins,26,34
120,2,10:12.0,,C. McCollum makes 2-pt jump shot from 1 ft,26,36
121,2,9:53.0,W. Selden makes 3-pt jump shot from 27 ft (assist by M. Teague),,29,36
122,2,9:31.0,,Z. Collins makes 3-pt jump shot from 24 ft (assist by C. McCollum),29,39
123,2,9:17.0,I. Rabb makes 2-pt jump shot from 19 ft (assist by D. Brooks),,31,39
124,2,8:58.0,,Z. Collins misses 3-pt jump shot from 23 ft,31,39
125,2,8:56.0,Defensive rebound by M. Teague,,31,39
126,2,8:52.0,M. Teague makes 2-pt layup from 2 ft,,33,39
127,2,8:52.0,,Violation by Z. Collins (def goaltending),33,39
128,2,8:52.0,Shooting foul by S. Napier (drawn by M. Teague),,33,39
129,2,8:52.0,B. McLemore enters the game for W. Selden,,33,39
130,2,8:52.0,M. Teague makes free throw 1 of 1,,34,39
131,2,8:34.0,,C. Swanigan misses 3-pt jump shot from 25 ft,34,39
132,2,8:32.0,Defensive rebound by D. Brooks,,34,39
133,2,8:27.0,D. Brooks makes 2-pt jump shot from 12 ft,,36,39
134,2,8:27.0,Shooting foul by C. Swanigan (drawn by D. Brooks),,36,39
135,2,8:27.0,,Portland full timeout,36,39
136,2,8:27.0,,J. Nurkić enters the game for Z. Collins,36,39
137,2,8:27.0,K. Simmons enters the game for M. Teague,,36,39
138,2,8:27.0,D. Brooks makes free throw 1 of 1,,37,39
139,2,8:16.0,,J. Nurkić makes 2-pt layup from 1 ft (assist by C. McCollum),37,41
140,2,7:56.0,D. Brooks misses 2-pt jump shot from 22 ft,,37,41
141,2,7:54.0,,Defensive rebound by C. Swanigan,37,41
142,2,7:48.0,,Turnover by S. Napier (lost ball; steal by D. Brooks),37,41
143,2,7:43.0,B. McLemore makes 2-pt layup from 2 ft (assist by K. Simmons),,39,41
144,2,7:31.0,,J. Nurkić makes 2-pt dunk at rim (assist by C. Swanigan),39,43
145,2,7:18.0,I. Rabb makes 2-pt jump shot from 21 ft (assist by K. Simmons),,41,43
146,2,7:00.0,,J. Nurkić misses 2-pt hook shot from 5 ft,41,43
147,2,6:58.0,Defensive rebound by I. Rabb,,41,43
148,2,6:46.0,D. Brooks misses 2-pt jump shot from 19 ft,,41,43
149,2,6:43.0,,Defensive rebound by J. Nurkić,41,43
150,2,6:22.0,,C. Swanigan misses 2-pt jump shot from 2 ft,41,43
151,2,6:20.0,Defensive rebound by D. Davis,,41,43
152,2,6:20.0,K. Simmons makes 2-pt jump shot from 5 ft,,43,43
153,2,6:10.0,,C. McCollum misses 3-pt jump shot from 26 ft,43,43
154,2,6:05.0,Defensive rebound by B. McLemore,,43,43
155,2,6:01.0,Turnover by K. Simmons (bad pass; steal by C. McCollum),,43,43
156,2,5:50.0,,C. McCollum makes 2-pt layup from 2 ft (assist by C. Swanigan),43,45
157,2,5:33.0,D. Davis misses 2-pt jump shot from 19 ft,,43,45
158,2,5:30.0,Offensive rebound by I. Rabb,,43,45
159,2,5:28.0,B. McLemore misses 3-pt jump shot from 25 ft,,43,45
160,2,5:23.0,Offensive rebound by K. Simmons,,43,45
161,2,5:22.0,Turnover by D. Brooks (traveling),,43,45
162,2,5:22.0,,A. Aminu enters the game for C. McCollum,43,45
163,2,5:22.0,,D. Lillard enters the game for S. Napier,43,45
164,2,5:22.0,,E. Turner enters the game for C. Swanigan,43,45
165,2,5:22.0,J. Martin enters the game for I. Rabb,,43,45
166,2,5:22.0,M. Gasol enters the game for D. Davis,,43,45
167,2,5:06.0,,A. Aminu makes 3-pt jump shot from 25 ft (assist by D. Lillard),43,48
168,2,4:48.0,D. Brooks misses 2-pt layup from 2 ft,,43,48
169,2,4:46.0,,Defensive rebound by A. Aminu,43,48
170,2,4:40.0,,J. Nurkić misses 2-pt layup from 3 ft (block by D. Brooks),43,48
171,2,4:38.0,Defensive rebound by J. Martin,,43,48
172,2,4:35.0,B. McLemore misses 2-pt layup from 3 ft,,43,48
173,2,4:31.0,Offensive rebound by K. Simmons,,43,48
174,2,4:31.0,K. Simmons misses 2-pt layup at rim,,43,48
175,2,4:30.0,Offensive rebound by D. Brooks,,43,48
176,2,4:30.0,D. Brooks makes 2-pt layup at rim,,45,48
177,2,4:09.0,,E. Turner misses 3-pt jump shot from 24 ft,45,48
178,2,4:06.0,Defensive rebound by M. Gasol,,45,48
179,2,4:03.0,W. Selden enters the game for D. Brooks,,45,48
180,2,4:00.0,B. McLemore makes 2-pt jump shot from 16 ft (assist by K. Simmons),,47,48
181,2,3:42.0,,J. Nurkić misses 2-pt layup from 2 ft (block by W. Selden),47,48
182,2,3:40.0,Defensive rebound by W. Selden,,47,48
183,2,3:38.0,B. McLemore makes 2-pt layup from 1 ft (assist by W. Selden),,49,48
184,2,3:38.0,,Portland full timeout,49,48
185,2,3:38.0,,C. McCollum enters the game for P. Connaughton,49,48
186,2,3:21.0,,Shooting foul by J. Martin (drawn by A. Aminu),49,48
187,2,3:21.0,,A. Aminu makes free throw 1 of 2,49,49
188,2,3:21.0,,A. Aminu makes free throw 2 of 2,49,50
189,2,3:05.0,K. Simmons misses 2-pt layup from 1 ft,,49,50
190,2,3:05.0,,Defensive rebound by Team,49,50
191,2,3:05.0,I. Rabb enters the game for J. Martin,,49,50
192,2,2:53.0,,D. Lillard misses 3-pt jump shot from 25 ft,49,50
193,2,2:50.0,Defensive rebound by M. Gasol,,49,50
194,2,2:43.0,M. Gasol misses 3-pt jump shot from 25 ft,,49,50
195,2,2:41.0,,Defensive rebound by A. Aminu,49,50
196,2,2:34.0,,A. Aminu makes 3-pt jump shot from 25 ft (assist by C. McCollum),49,53
197,2,2:13.0,W. Selden misses 3-pt jump shot from 25 ft,,49,53
198,2,2:09.0,,Defensive rebound by D. Lillard,49,53
199,2,2:05.0,,Turnover by C. McCollum (traveling),49,53
200,2,1:47.0,B. McLemore misses 2-pt jump shot from 20 ft,,49,53
201,2,1:44.0,,Defensive rebound by A. Aminu,49,53
202,2,1:40.0,,C. McCollum misses 2-pt jump shot from 5 ft,49,53
203,2,1:37.0,Defensive rebound by I. Rabb,,49,53
204,2,1:29.0,W. Selden makes 2-pt dunk at rim,,51,53
205,2,1:10.0,,D. Lillard misses 2-pt layup from 1 ft,51,53
206,2,1:06.0,Defensive rebound by I. Rabb,,51,53
207,2,1:03.0,Turnover by B. McLemore (out of bounds lost ball),,51,53
208,2,0:50.0,,C. McCollum misses 3-pt jump shot from 23 ft,51,53
209,2,0:48.0,Defensive rebound by M. Gasol,,51,53
210,2,0:27.0,I. Rabb misses 2-pt jump shot from 4 ft,,51,53
211,2,0:26.0,Offensive rebound by B. McLemore,,51,53
212,2,0:25.0,B. McLemore misses 2-pt jump shot from 9 ft,,51,53
213,2,0:24.0,,Defensive rebound by A. Aminu,51,53
214,2,0:06.0,,Shooting foul by K. Simmons (drawn by D. Lillard),51,53
215,2,0:06.0,,D. Lillard makes free throw 1 of 2,51,54
216,2,0:06.0,,M. Leonard enters the game for J. Nurkić,51,54
217,2,0:06.0,,D. Lillard makes free throw 2 of 2,51,55
218,2,0:06.0,D. Brooks enters the game for B. McLemore,,51,55
219,2,0:01.0,Turnover by K. Simmons (bad pass; steal by C. McCollum),,51,55
220,3,11:44.0,W. Selden misses 2-pt jump shot from 8 ft,,51,55
221,3,11:42.0,,Defensive rebound by J. Nurkić,51,55
222,3,11:33.0,,E. Turner makes 3-pt jump shot from 22 ft (assist by C. McCollum),51,58
223,3,11:22.0,D. Brooks makes 3-pt jump shot from 23 ft (assist by M. Gasol),,54,58
224,3,11:05.0,,Shooting foul by D. Brooks (drawn by C. McCollum),54,58
225,3,11:05.0,Technical foul by W. Selden,,54,58
226,3,11:05.0,,D. Lillard makes technical free throw,54,59
227,3,11:05.0,,C. McCollum makes free throw 1 of 2,54,60
228,3,11:05.0,,C. McCollum makes free throw 2 of 2,54,61
229,3,10:52.0,D. Brooks misses 2-pt jump shot from 17 ft,,54,61
230,3,10:50.0,,Defensive rebound by J. Nurkić,54,61
231,3,10:43.0,,Personal foul by M. Gasol (drawn by J. Nurkić),54,61
232,3,10:29.0,,A. Aminu misses 3-pt jump shot from 22 ft,54,61
233,3,10:29.0,Defensive rebound by Team,,54,61
234,3,10:12.0,Turnover by D. Brooks (lost ball; steal by C. McCollum),,54,61
235,3,10:07.0,,E. Turner makes 2-pt layup from 2 ft (assist by D. Lillard),54,63
236,3,10:06.0,Memphis full timeout,,54,63
237,3,9:43.0,M. Gasol makes 2-pt jump shot from 15 ft (assist by D. Brooks),,56,63
238,3,9:27.0,,C. McCollum misses 3-pt jump shot from 25 ft,56,63
239,3,9:24.0,Defensive rebound by J. Martin,,56,63
240,3,9:20.0,Memphis full timeout,,56,63
241,3,9:20.0,B. McLemore enters the game for W. Selden,,56,63
242,3,9:12.0,Turnover by M. Gasol (step out of bounds),,56,63
243,3,8:50.0,,J. Nurkić makes 2-pt layup at rim (assist by C. McCollum),56,65
244,3,8:41.0,D. Brooks makes 2-pt jump shot from 14 ft (assist by M. Gasol),,58,65
245,3,8:27.0,,E. Turner makes 2-pt jump shot from 16 ft,58,67
246,3,8:14.0,Personal foul by C. McCollum (drawn by D. Brooks),,58,67
247,3,8:04.0,K. Simmons misses 2-pt jump shot from 11 ft,,58,67
248,3,8:01.0,,Defensive rebound by J. Nurkić,58,67
249,3,7:51.0,,A. Aminu makes 2-pt layup from 1 ft (assist by J. Nurkić),58,69
250,3,7:37.0,D. Brooks makes 2-pt layup at rim,,60,69
251,3,7:26.0,,Turnover by A. Aminu (bad pass; steal by B. McLemore),60,69
252,3,7:25.0,Shooting foul by J. Nurkić (drawn by D. Brooks),,60,69
253,3,7:25.0,D. Brooks makes free throw 1 of 2,,61,69
254,3,7:25.0,M. Teague enters the game for K. Simmons,,61,69
255,3,7:25.0,D. Brooks misses free throw 2 of 2,,61,69
256,3,7:22.0,,Defensive rebound by A. Aminu,61,69
257,3,7:14.0,,C. McCollum makes 3-pt jump shot from 26 ft (assist by D. Lillard),61,72
258,3,6:56.0,Turnover by D. Brooks (traveling),,61,72
259,3,6:45.0,,J. Nurkić misses 2-pt jump shot from 20 ft,61,72
260,3,6:42.0,Defensive rebound by D. Brooks,,61,72
261,3,6:37.0,Turnover by D. Brooks (bad pass; steal by J. Nurkić),,61,72
262,3,6:33.0,,J. Nurkić misses 2-pt jump shot from 5 ft,61,72
263,3,6:32.0,,Offensive rebound by C. McCollum,61,72
264,3,6:31.0,,C. McCollum misses 2-pt layup at rim (block by M. Gasol),61,72
265,3,6:29.0,Defensive rebound by B. McLemore,,61,72
266,3,6:19.0,B. McLemore misses 2-pt layup at rim,,61,72
267,3,6:19.0,,Defensive rebound by J. Nurkić,61,72
268,3,6:12.0,,D. Lillard makes 2-pt dunk from 1 ft,61,74
269,3,5:57.0,Turnover by M. Teague (bad pass; steal by A. Aminu),,61,74
270,3,5:54.0,,A. Aminu makes 2-pt layup at rim (assist by D. Lillard),61,76
271,3,5:54.0,,Shooting foul by M. Teague (drawn by A. Aminu),61,76
272,3,5:54.0,,A. Aminu makes free throw 1 of 1,61,77
273,3,5:54.0,W. Selden enters the game for D. Brooks,,61,77
274,3,5:54.0,D. Davis enters the game for M. Gasol,,61,77
275,3,5:29.0,B. McLemore misses 3-pt jump shot from 24 ft,,61,77
276,3,5:21.0,Offensive rebound by J. Martin,,61,77
277,3,5:21.0,J. Martin makes 2-pt dunk at rim,,63,77
278,3,5:11.0,,C. McCollum misses 3-pt jump shot from 26 ft,63,77
279,3,5:08.0,,Offensive rebound by Team,63,77
280,3,5:05.0,,Turnover by E. Turner (bad pass; steal by M. Teague),63,77
281,3,5:01.0,J. Martin misses 2-pt layup at rim,,63,77
282,3,4:58.0,,Defensive rebound by D. Lillard,63,77
283,3,4:55.0,,C. McCollum makes 2-pt dunk at rim (assist by D. Lillard),63,79
284,3,4:47.0,Turnover by W. Selden (traveling),,63,79
285,3,4:47.0,,M. Leonard enters the game for E. Turner,63,79
286,3,4:47.0,,S. Napier enters the game for J. Nurkić,63,79
287,3,4:32.0,,D. Lillard misses 2-pt layup from 2 ft (block by J. Martin),63,79
288,3,4:32.0,,Offensive rebound by Team,63,79
289,3,4:31.0,,Personal foul by D. Davis (drawn by M. Leonard),63,79
290,3,4:20.0,,Turnover by A. Aminu (traveling),63,79
291,3,4:08.0,Turnover by W. Selden (bad pass; steal by C. McCollum),,63,79
292,3,4:00.0,,D. Lillard makes 3-pt jump shot from 24 ft (assist by C. McCollum),63,82
293,3,3:45.0,W. Selden makes 3-pt jump shot from 27 ft,,66,82
294,3,3:18.0,,Personal foul by D. Davis (drawn by C. McCollum),66,82
295,3,3:18.0,,C. McCollum makes free throw 1 of 2,66,83
296,3,3:18.0,,Z. Collins enters the game for A. Aminu,66,83
297,3,3:18.0,,C. McCollum makes free throw 2 of 2,66,84
298,3,3:05.0,M. Teague makes 2-pt jump shot from 7 ft,,68,84
299,3,2:52.0,,S. Napier misses 3-pt jump shot from 25 ft,68,84
300,3,2:49.0,,Offensive rebound by M. Leonard,68,84
301,3,2:46.0,,D. Lillard misses 3-pt jump shot from 26 ft,68,84
302,3,2:44.0,Defensive rebound by B. McLemore,,68,84
303,3,2:32.0,Turnover by J. Martin (bad pass; steal by D. Lillard),,68,84
304,3,2:25.0,,C. McCollum makes 2-pt layup from 1 ft (assist by M. Leonard),68,86
305,3,2:03.0,Turnover by M. Teague (traveling),,68,86
306,3,2:03.0,,P. Connaughton enters the game for C. McCollum,68,86
307,3,2:03.0,I. Rabb enters the game for J. Martin,,68,86
308,3,1:54.0,,P. Connaughton makes 3-pt jump shot from 26 ft (assist by Z. Collins),68,89
309,3,1:53.0,Memphis full timeout,,68,89
310,3,1:53.0,K. Simmons enters the game for M. Teague,,68,89
311,3,1:53.0,D. Brooks enters the game for B. McLemore,,68,89
312,3,1:41.0,W. Selden misses 2-pt layup from 5 ft (block by Z. Collins),,68,89
313,3,1:41.0,Offensive rebound by Team,,68,89
314,3,1:31.0,W. Selden misses 3-pt jump shot from 24 ft,,68,89
315,3,1:28.0,,Defensive rebound by M. Leonard,68,89
316,3,1:22.0,,Personal foul by W. Selden (drawn by D. Lillard),68,89
317,3,1:22.0,,D. Lillard makes free throw 1 of 2,68,90
318,3,1:22.0,,D. Lillard makes free throw 2 of 2,68,91
319,3,1:09.0,D. Brooks makes 2-pt jump shot from 11 ft,,70,91
320,3,0:51.0,,Z. Collins makes 3-pt jump shot from 22 ft (assist by P. Connaughton),70,94
321,3,0:37.0,W. Selden misses 2-pt jump shot from 13 ft,,70,94
322,3,0:35.0,Offensive rebound by W. Selden,,70,94
323,3,0:35.0,W. Selden makes 2-pt dunk at rim,,72,94
324,3,0:29.0,,D. Lillard makes 2-pt jump shot from 16 ft,72,96
325,3,0:06.0,D. Brooks makes 3-pt jump shot from 24 ft,,75,96
326,3,0:01.0,,D. Lillard makes 2-pt layup from 1 ft,75,98
327,3,0:01.0,Violation by D. Davis (def goaltending),,75,98
328,3,0:00.0,D. Brooks misses 3-pt jump shot from 58 ft (block by P. Connaughton),,75,98
329,3,0:00.0,Offensive rebound by Team,,75,98
330,4,11:48.0,,S. Napier misses 2-pt layup from 2 ft (block by D. Davis),75,98
331,4,11:45.0,Defensive rebound by D. Brooks,,75,98
332,4,11:40.0,Turnover by K. Simmons (bad pass; steal by S. Napier),,75,98
333,4,11:27.0,,Shooting foul by D. Davis (drawn by Z. Collins),75,98
334,4,11:27.0,,Z. Collins misses free throw 1 of 2,75,98
335,4,11:27.0,,Offensive rebound by Team,75,98
336,4,11:27.0,,Z. Collins makes free throw 2 of 2,75,99
337,4,11:10.0,W. Selden misses 2-pt jump shot from 10 ft,,75,99
338,4,11:06.0,,Defensive rebound by S. Napier,75,99
339,4,10:55.0,,Turnover by Z. Collins (turnover; steal by K. Simmons),75,99
340,4,10:46.0,K. Simmons makes 2-pt layup from 3 ft,,77,99
341,4,10:24.0,,S. Napier makes 2-pt layup from 1 ft,77,101
342,4,10:07.0,D. Brooks misses 2-pt layup from 1 ft,,77,101
343,4,10:05.0,,Defensive rebound by M. Leonard,77,101
344,4,10:00.0,,M. Leonard misses 2-pt jump shot from 10 ft,77,101
345,4,9:54.0,,Offensive rebound by Z. Collins,77,101
346,4,9:54.0,,Z. Collins misses 2-pt layup from 1 ft,77,101
347,4,9:54.0,Defensive rebound by I. Rabb,,77,101
348,4,9:44.0,D. Davis makes 2-pt jump shot from 18 ft (assist by W. Selden),,79,101
349,4,9:27.0,,S. Napier misses 3-pt jump shot from 26 ft,79,101
350,4,9:25.0,Defensive rebound by I. Rabb,,79,101
351,4,9:12.0,Shooting foul by P. Connaughton (drawn by W. Selden),,79,101
352,4,9:12.0,W. Selden misses free throw 1 of 2,,79,101
353,4,9:12.0,Offensive rebound by Team,,79,101
354,4,9:12.0,M. Teague enters the game for K. Simmons,,79,101
355,4,9:12.0,J. Martin enters the game for I. Rabb,,79,101
356,4,9:12.0,W. Selden makes free throw 2 of 2,,80,101
357,4,8:54.0,,S. Napier misses 3-pt jump shot from 26 ft,80,101
358,4,8:50.0,Defensive rebound by D. Davis,,80,101
359,4,8:43.0,D. Brooks misses 2-pt jump shot from 10 ft,,80,101
360,4,8:43.0,,Defensive rebound by S. Napier,80,101
361,4,8:31.0,,Z. Collins misses 3-pt jump shot from 22 ft,80,101
362,4,8:28.0,,Offensive rebound by P. Connaughton,80,101
363,4,8:12.0,,Turnover by C. McCollum (lost ball; steal by J. Martin),80,101
364,4,8:08.0,Turnover by J. Martin (out of bounds lost ball),,80,101
365,4,8:08.0,B. McLemore enters the game for W. Selden,,80,101
366,4,7:54.0,,M. Leonard makes 2-pt dunk at rim (assist by P. Connaughton),80,103
367,4,7:39.0,Personal foul by C. McCollum (drawn by D. Brooks),,80,103
368,4,7:33.0,D. Brooks misses 3-pt jump shot from 25 ft,,80,103
369,4,7:28.0,,Defensive rebound by M. Leonard,80,103
370,4,7:21.0,,Turnover by S. Napier (bad pass),80,103
371,4,7:00.0,J. Martin misses 3-pt jump shot from 24 ft,,80,103
372,4,6:56.0,Offensive rebound by M. Teague,,80,103
373,4,6:52.0,D. Davis misses 2-pt jump shot from 15 ft,,80,103
374,4,6:51.0,Offensive rebound by B. McLemore,,80,103
375,4,6:51.0,B. McLemore makes 2-pt layup at rim,,82,103
376,4,6:51.0,,Portland full timeout,82,103
377,4,6:51.0,,W. Baldwin enters the game for C. McCollum,82,103
378,4,6:51.0,I. Rabb enters the game for D. Davis,,82,103
379,4,6:45.0,,Offensive foul by W. Baldwin (drawn by M. Teague),82,103
380,4,6:45.0,,Turnover by W. Baldwin (offensive foul),82,103
381,4,6:26.0,J. Martin makes 2-pt jump shot from 15 ft (assist by M. Teague),,84,103
382,4,6:00.0,,Z. Collins misses 2-pt hook shot from 8 ft,84,103
383,4,5:56.0,Defensive rebound by I. Rabb,,84,103
384,4,5:50.0,D. Brooks makes 3-pt jump shot from 28 ft (assist by M. Teague),,87,103
385,4,5:30.0,,Turnover by M. Leonard (out of bounds lost ball),87,103
