,QUARTER,TIME_REMAINING,MIAMI_ACTION,CHICAGO_ACTION,MIAMI_SCORE,CHICAGO_SCORE
375,4,5:40.0,K. Olynyk makes 2-pt dunk at rim (assist by J. Richardson),,91,101
376,4,5:20.0,,N. Mirotić misses 3-pt jump shot from 24 ft,91,101
377,4,5:18.0,Defensive rebound by G. Dragić,,91,101
378,4,5:01.0,K. Olynyk makes 2-pt jump shot from 19 ft (assist by G. Dragić),,93,101
379,4,4:46.0,,Shooting foul by K. Olynyk (drawn by N. Mirotić),93,101
380,4,4:46.0,,N. Mirotić makes free throw 1 of 2,93,102
381,4,4:46.0,,D. Valentine enters the game for D. Nwaba,93,102
382,4,4:46.0,,N. Mirotić makes free throw 2 of 2,93,103
383,4,4:41.0,Personal foul by N. Mirotić (drawn by G. Dragić),,93,103
384,4,4:41.0,G. Dragić makes free throw 1 of 2,,94,103
385,4,4:41.0,G. Dragić makes free throw 2 of 2,,95,103
386,4,4:27.0,,L. Markkanen misses 2-pt jump shot from 16 ft,95,103
387,4,4:25.0,Defensive rebound by W. Ellington,,95,103
388,4,4:18.0,G. Dragić makes 2-pt layup at rim,,97,103
389,4,4:18.0,,Chicago full timeout,97,103
390,4,3:56.0,,D. Valentine makes 2-pt layup from 1 ft (assist by L. Markkanen),97,105
391,4,3:39.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by K. Olynyk),,100,105
392,4,3:14.0,,D. Valentine misses 3-pt jump shot from 25 ft,100,105
393,4,3:12.0,Defensive rebound by J. Richardson,,100,105
394,4,3:08.0,Miami full timeout,,100,105
395,4,2:52.0,K. Olynyk misses 2-pt layup from 4 ft (block by N. Mirotić),,100,105
396,4,2:49.0,,Defensive rebound by N. Mirotić,100,105
397,4,2:32.0,,J. Holiday makes 2-pt jump shot from 21 ft,100,107
398,4,2:21.0,J. Richardson misses 3-pt jump shot from 28 ft,,100,107
399,4,2:21.0,,Defensive rebound by L. Markkanen,100,107
400,4,2:01.0,,K. Dunn misses 2-pt jump shot from 6 ft,100,107
401,4,2:01.0,,Offensive rebound by Team,100,107
402,4,1:43.0,,Turnover by K. Dunn (lost ball; steal by J. Richardson),100,107
403,4,1:33.0,G. Dragić makes 2-pt layup at rim,,102,107
404,4,1:08.0,,L. Markkanen makes 3-pt jump shot from 27 ft (assist by K. Dunn),102,110
405,4,0:59.0,Shooting foul by L. Markkanen (drawn by J. Johnson),,102,110
406,4,0:59.0,J. Johnson misses free throw 1 of 2,,102,110
407,4,0:59.0,Offensive rebound by Team,,102,110
408,4,0:59.0,J. Johnson misses free throw 2 of 2,,102,110
409,4,0:56.0,,Defensive rebound by J. Holiday,102,110
410,4,0:51.0,,Personal foul by G. Dragić (drawn by J. Holiday),102,110
411,4,0:51.0,,J. Holiday makes free throw 1 of 2,102,111
412,4,0:51.0,,J. Holiday makes free throw 2 of 2,102,112
413,4,0:51.0,Miami full timeout,,102,112
414,4,0:47.0,Shooting foul by J. Holiday (drawn by W. Ellington),,102,112
415,4,0:47.0,W. Ellington makes free throw 1 of 3,,103,112
416,4,0:47.0,W. Ellington makes free throw 2 of 3,,104,112
417,4,0:47.0,J. Winslow enters the game for K. Olynyk,,104,112
418,4,0:47.0,W. Ellington makes free throw 3 of 3,,105,112
419,4,0:45.0,,Personal foul by J. Winslow (drawn by N. Mirotić),105,112
420,4,0:45.0,,N. Mirotić makes free throw 1 of 2,105,113
421,4,0:45.0,K. Olynyk enters the game for J. Winslow,,105,113
422,4,0:45.0,,N. Mirotić makes free throw 2 of 2,105,114
423,4,0:36.0,W. Ellington makes 3-pt jump shot from 23 ft (assist by G. Dragić),,108,114
424,4,0:33.0,,Chicago full timeout,108,114
425,4,0:33.0,J. Winslow enters the game for K. Olynyk,,108,114
426,4,0:31.0,,Personal foul by G. Dragić (drawn by D. Valentine),108,114
427,4,0:31.0,K. Olynyk enters the game for G. Dragić,,108,114
428,4,0:31.0,,D. Valentine makes free throw 1 of 2,108,115
429,4,0:31.0,,D. Valentine makes free throw 2 of 2,108,116
430,4,0:22.0,K. Olynyk makes 2-pt layup from 1 ft (assist by J. Richardson),,110,116
431,4,0:22.0,Shooting foul by N. Mirotić (drawn by K. Olynyk),,110,116
432,4,0:22.0,K. Olynyk makes free throw 1 of 1,,111,116
433,4,0:18.0,,L. Markkanen makes 2-pt jump shot from 8 ft,111,118
434,4,0:18.0,,Shooting foul by K. Olynyk (drawn by L. Markkanen),111,118
435,4,0:18.0,,L. Markkanen makes free throw 1 of 1,111,119
436,4,0:18.0,Miami full timeout,,111,119
437,4,0:13.0,W. Ellington misses 3-pt jump shot from 25 ft,,111,119
438,4,0:09.0,,Defensive rebound by D. Valentine,111,119
