,QUARTER,TIME_REMAINING,ATLANTA_ACTION,DETROIT_ACTION,ATLANTA_SCORE,DETROIT_SCORE
92,1,2:08.0,,Defensive rebound by A. Drummond,14,20
93,1,1:49.0,,A. Drummond misses 2-pt jump shot from 10 ft,14,20
94,1,1:45.0,Defensive rebound by M. Muscala,,14,20
95,1,1:41.0,Turnover by I. Taylor (bad pass),,14,20
96,1,1:41.0,J. Collins enters the game for M. Plumlee,,14,20
97,1,1:23.0,,A. Drummond makes 2-pt hook shot from 5 ft (assist by A. Tolliver),14,22
98,1,1:09.0,Personal foul by A. Drummond (drawn by D. Bembry),,14,22
99,1,1:07.0,Turnover by I. Taylor (traveling),,14,22
100,1,0:57.0,,Turnover by A. Drummond (bad pass; steal by I. Taylor),14,22
101,1,0:51.0,I. Taylor misses 2-pt layup from 3 ft,,14,22
102,1,0:48.0,,Defensive rebound by J. Ennis,14,22
103,1,0:44.0,,A. Tolliver misses 3-pt jump shot from 25 ft,14,22
104,1,0:40.0,Defensive rebound by D. Bembry,,14,22
105,1,0:31.0,I. Taylor misses 3-pt jump shot from 24 ft,,14,22
106,1,0:28.0,,Defensive rebound by A. Drummond,14,22
107,1,0:08.0,,J. Nelson misses 2-pt jump shot from 15 ft,14,22
108,1,0:05.0,Defensive rebound by D. Bembry,,14,22
109,1,0:00.0,A. White misses 3-pt jump shot from 25 ft,,14,22
110,1,0:00.0,Offensive rebound by Team,,14,22
111,2,11:49.0,M. Muscala misses 3-pt jump shot from 26 ft,,14,22
112,2,11:45.0,,Defensive rebound by L. Kennard,14,22
113,2,11:25.0,,J. Nelson misses 2-pt jump shot from 20 ft,14,22
114,2,11:21.0,Defensive rebound by D. Bembry,,14,22
115,2,11:09.0,J. Collins misses 3-pt jump shot from 23 ft,,14,22
116,2,11:08.0,Offensive rebound by M. Muscala,,14,22
117,2,11:08.0,,Loose ball foul by J. Nelson (drawn by M. Muscala),14,22
118,2,11:08.0,T. Prince enters the game for D. Bembry,,14,22
119,2,11:00.0,J. Collins makes 2-pt layup from 1 ft (assist by A. White),,16,22
120,2,10:42.0,,L. Kennard misses 3-pt jump shot from 26 ft,16,22
121,2,10:32.0,,Offensive rebound by J. Ennis,16,22
122,2,10:32.0,,J. Ennis makes 2-pt layup at rim,16,24
123,2,10:23.0,T. Prince misses 2-pt layup from 6 ft,,16,24
124,2,10:20.0,,Defensive rebound by A. Drummond,16,24
125,2,10:12.0,,A. Tolliver misses 2-pt layup from 2 ft,16,24
126,2,10:08.0,,Offensive rebound by A. Drummond,16,24
127,2,10:08.0,,A. Drummond misses 2-pt jump shot from 1 ft,16,24
128,2,10:08.0,Defensive rebound by Team,,16,24
129,2,10:08.0,Personal foul by A. Tolliver (drawn by J. Collins),,16,24
130,2,10:08.0,T. Dorsey enters the game for A. White,,16,24
131,2,9:53.0,J. Collins misses 2-pt layup at rim,,16,24
132,2,9:51.0,,Defensive rebound by A. Drummond,16,24
133,2,9:46.0,,L. Kennard makes 2-pt jump shot from 11 ft (assist by J. Nelson),16,26
134,2,9:19.0,J. Collins misses 3-pt jump shot from 23 ft,,16,26
135,2,9:16.0,,Defensive rebound by A. Drummond,16,26
136,2,9:07.0,,Turnover by A. Drummond (turnover),16,26
137,2,9:07.0,D. Dedmon enters the game for M. Muscala,,16,26
138,2,8:55.0,T. Dorsey makes 2-pt layup from 2 ft,,18,26
139,2,8:38.0,,Personal foul by J. Collins (drawn by A. Drummond),18,26
140,2,8:38.0,,S. Johnson enters the game for J. Ennis,18,26
141,2,8:38.0,M. Delaney enters the game for I. Taylor,,18,26
142,2,8:26.0,,L. Kennard misses 2-pt jump shot from 13 ft,18,26
143,2,8:21.0,Defensive rebound by D. Dedmon,,18,26
144,2,8:09.0,T. Prince misses 3-pt jump shot from 26 ft,,18,26
145,2,8:05.0,Offensive rebound by T. Dorsey,,18,26
146,2,8:04.0,T. Dorsey misses 2-pt jump shot from 10 ft,,18,26
147,2,8:04.0,Offensive rebound by Team,,18,26
148,2,8:00.0,M. Delaney misses 2-pt jump shot from 16 ft,,18,26
149,2,7:57.0,,Defensive rebound by A. Drummond,18,26
150,2,7:47.0,,J. Nelson misses 2-pt layup from 8 ft (block by J. Collins),18,26
151,2,7:42.0,Defensive rebound by J. Collins,,18,26
152,2,7:39.0,D. Dedmon makes 2-pt layup from 2 ft (assist by M. Delaney),,20,26
153,2,7:24.0,,S. Johnson misses 3-pt jump shot from 25 ft,20,26
154,2,7:21.0,Defensive rebound by J. Collins,,20,26
155,2,7:14.0,Turnover by T. Prince (bad pass),,20,26
156,2,7:14.0,,R. Bullock enters the game for L. Kennard,20,26
157,2,7:14.0,,I. Smith enters the game for J. Nelson,20,26
158,2,7:14.0,M. Plumlee enters the game for J. Collins,,20,26
159,2,7:02.0,,A. Tolliver makes 3-pt jump shot from 26 ft (assist by I. Smith),20,29
160,2,6:44.0,M. Plumlee makes 2-pt layup from 4 ft (assist by T. Dorsey),,22,29
161,2,6:30.0,,A. Tolliver misses 3-pt jump shot from 25 ft,22,29
162,2,6:28.0,,Offensive rebound by R. Bullock,22,29
163,2,6:20.0,,Shooting foul by T. Prince (drawn by S. Johnson),22,29
164,2,6:20.0,,Detroit full timeout,22,29
165,2,6:20.0,,B. Griffin enters the game for A. Drummond,22,29
166,2,6:20.0,D. Bembry enters the game for T. Prince,,22,29
167,2,6:20.0,,S. Johnson makes free throw 1 of 2,22,30
168,2,6:20.0,,S. Johnson makes free throw 2 of 2,22,31
169,2,6:09.0,Personal foul by B. Griffin (drawn by M. Plumlee),,22,31
170,2,5:56.0,D. Bembry makes 2-pt jump shot from 17 ft,,24,31
171,2,5:32.0,,Shooting foul by M. Delaney (drawn by I. Smith),24,31
172,2,5:32.0,,I. Smith makes free throw 1 of 2,24,32
173,2,5:32.0,,I. Smith makes free throw 2 of 2,24,33
174,2,5:22.0,M. Delaney makes 2-pt jump shot from 15 ft,,26,33
175,2,5:03.0,,A. Tolliver misses 3-pt jump shot from 25 ft,26,33
176,2,4:59.0,Defensive rebound by D. Bembry,,26,33
177,2,4:37.0,D. Bembry misses 3-pt jump shot from 26 ft,,26,33
178,2,4:33.0,,Defensive rebound by S. Johnson,26,33
179,2,4:28.0,,A. Tolliver misses 3-pt jump shot from 24 ft,26,33
180,2,4:24.0,Defensive rebound by D. Dedmon,,26,33
181,2,4:11.0,D. Dedmon misses 3-pt jump shot from 25 ft,,26,33
182,2,4:05.0,,Defensive rebound by R. Bullock,26,33
183,2,4:00.0,,B. Griffin misses 3-pt jump shot from 25 ft,26,33
184,2,3:57.0,Defensive rebound by D. Dedmon,,26,33
185,2,3:45.0,D. Bembry misses 3-pt jump shot from 26 ft,,26,33
186,2,3:41.0,,Defensive rebound by B. Griffin,26,33
187,2,3:38.0,,R. Bullock makes 3-pt jump shot from 25 ft (assist by I. Smith),26,36
188,2,3:36.0,Atlanta full timeout,,26,36
189,2,3:36.0,,A. Drummond enters the game for A. Tolliver,26,36
190,2,3:36.0,J. Collins enters the game for M. Delaney,,26,36
191,2,3:36.0,I. Taylor enters the game for M. Plumlee,,26,36
192,2,3:36.0,A. White enters the game for D. Bembry,,26,36
193,2,3:26.0,Personal foul by I. Smith (drawn by J. Collins),,26,36
194,2,3:17.0,D. Dedmon makes 2-pt jump shot from 18 ft (assist by I. Taylor),,28,36
195,2,3:01.0,,I. Smith misses 2-pt jump shot from 17 ft,28,36
196,2,2:58.0,Defensive rebound by J. Collins,,28,36
197,2,2:46.0,I. Taylor misses 3-pt jump shot from 24 ft,,28,36
198,2,2:42.0,,Defensive rebound by B. Griffin,28,36
199,2,2:38.0,,S. Johnson misses 2-pt jump shot from 15 ft,28,36
200,2,2:33.0,Defensive rebound by D. Dedmon,,28,36
201,2,2:27.0,Turnover by T. Dorsey (traveling),,28,36
202,2,2:27.0,M. Muscala enters the game for T. Dorsey,,28,36
203,2,2:27.0,M. Delaney enters the game for D. Dedmon,,28,36
204,2,2:19.0,,I. Smith makes 2-pt jump shot from 14 ft,28,38
205,2,1:57.0,M. Delaney misses 2-pt jump shot from 19 ft,,28,38
206,2,1:54.0,,Defensive rebound by B. Griffin,28,38
207,2,1:39.0,,I. Smith makes 2-pt jump shot from 19 ft (assist by B. Griffin),28,40
208,2,1:19.0,A. White makes 3-pt jump shot from 27 ft (assist by M. Delaney),,31,40
209,2,1:03.0,,I. Smith makes 2-pt jump shot from 13 ft,31,42
210,2,0:40.0,A. White makes 2-pt jump shot from 4 ft (assist by M. Delaney),,33,42
211,2,0:30.0,,Turnover by B. Griffin (lost ball; steal by A. White),33,42
212,2,0:22.0,A. White misses 3-pt jump shot from 26 ft,,33,42
213,2,0:18.0,,Defensive rebound by R. Bullock,33,42
214,2,0:01.0,,B. Griffin makes 3-pt jump shot from 25 ft (assist by I. Smith),33,45
215,3,11:50.0,Personal foul by I. Smith (drawn by M. Delaney),,33,45
216,3,11:36.0,Shooting foul by I. Smith (drawn by M. Delaney),,33,45
217,3,11:36.0,M. Delaney makes free throw 1 of 2,,34,45
218,3,11:36.0,M. Delaney makes free throw 2 of 2,,35,45
219,3,11:25.0,,S. Johnson makes 2-pt layup at rim (assist by B. Griffin),35,47
220,3,11:10.0,T. Dorsey misses 2-pt jump shot from 8 ft,,35,47
221,3,11:08.0,Offensive rebound by J. Collins,,35,47
222,3,10:59.0,J. Collins misses 2-pt jump shot from 15 ft (block by A. Drummond),,35,47
223,3,10:55.0,,Defensive rebound by B. Griffin,35,47
224,3,10:50.0,,S. Johnson misses 2-pt jump shot from 19 ft,35,47
225,3,10:45.0,Defensive rebound by J. Collins,,35,47
226,3,10:29.0,D. Dedmon misses 3-pt jump shot from 23 ft,,35,47
227,3,10:28.0,,Defensive rebound by Team,35,47
228,3,10:20.0,,Def 3 sec tech foul by D. Dedmon,35,47
229,3,10:20.0,,B. Griffin misses technical free throw,35,47
230,3,10:20.0,,Offensive rebound by Team,35,47
231,3,10:10.0,,I. Smith makes 2-pt jump shot from 14 ft (assist by S. Johnson),35,49
232,3,9:59.0,D. Dedmon misses 3-pt jump shot from 25 ft,,35,49
233,3,9:56.0,,Defensive rebound by S. Johnson,35,49
234,3,9:51.0,,S. Johnson makes 2-pt layup from 2 ft,35,51
235,3,9:51.0,Atlanta full timeout,,35,51
236,3,9:37.0,Offensive foul by J. Collins (drawn by B. Griffin),,35,51
237,3,9:37.0,Turnover by J. Collins (offensive foul),,35,51
238,3,9:19.0,,B. Griffin misses 2-pt jump shot from 19 ft,35,51
239,3,9:18.0,,Offensive rebound by A. Drummond,35,51
240,3,9:18.0,,A. Drummond makes 2-pt layup at rim,35,53
241,3,9:18.0,,Shooting foul by D. Dedmon (drawn by A. Drummond),35,53
242,3,9:18.0,,A. Drummond makes free throw 1 of 1,35,54
243,3,9:09.0,T. Dorsey misses 3-pt jump shot from 25 ft,,35,54
244,3,9:06.0,,Defensive rebound by A. Drummond,35,54
245,3,8:58.0,,I. Smith makes 2-pt jump shot from 5 ft,35,56
246,3,8:58.0,,Shooting foul by M. Delaney (drawn by I. Smith),35,56
247,3,8:58.0,,I. Smith makes free throw 1 of 1,35,57
248,3,8:49.0,Turnover by D. Dedmon (lost ball; steal by I. Smith),,35,57
249,3,8:44.0,,R. Bullock makes 3-pt jump shot from 23 ft (assist by B. Griffin),35,60
250,3,8:24.0,Turnover by M. Delaney (bad pass; steal by I. Smith),,35,60
251,3,8:15.0,,I. Smith makes 2-pt jump shot from 21 ft (assist by R. Bullock),35,62
252,3,8:00.0,T. Prince makes 2-pt jump shot from 14 ft (assist by M. Delaney),,37,62
253,3,7:44.0,,Turnover by B. Griffin (bad pass; steal by M. Delaney),37,62
254,3,7:41.0,M. Delaney makes 2-pt layup from 1 ft,,39,62
255,3,7:22.0,,B. Griffin misses 3-pt jump shot from 26 ft,39,62
256,3,7:16.0,,Offensive rebound by S. Johnson,39,62
257,3,7:11.0,,Turnover by S. Johnson (bad pass; steal by J. Collins),39,62
258,3,7:10.0,Turnover by M. Delaney (bad pass),,39,62
259,3,7:07.0,Offensive charge foul by R. Bullock (drawn by D. Dedmon),,39,62
260,3,7:07.0,,Turnover by R. Bullock (offensive foul),39,62
261,3,6:50.0,T. Prince misses 2-pt jump shot from 9 ft,,39,62
262,3,6:46.0,,Defensive rebound by B. Griffin,39,62
263,3,6:38.0,,A. Drummond makes 2-pt dunk at rim (assist by B. Griffin),39,64
264,3,6:22.0,M. Delaney misses 2-pt jump shot from 14 ft,,39,64
265,3,6:19.0,,Defensive rebound by B. Griffin,39,64
266,3,6:14.0,M. Muscala enters the game for J. Collins,,39,64
267,3,6:14.0,D. Bembry enters the game for T. Dorsey,,39,64
268,3,6:11.0,,R. Bullock makes 3-pt jump shot from 23 ft (assist by I. Smith),39,67
269,3,5:53.0,M. Muscala misses 3-pt jump shot from 26 ft,,39,67
270,3,5:53.0,,Defensive rebound by Team,39,67
271,3,5:40.0,,A. Drummond makes 2-pt hook shot from 3 ft (assist by B. Griffin),39,69
272,3,5:19.0,D. Bembry makes 2-pt layup at rim (assist by M. Delaney),,41,69
273,3,5:01.0,,Turnover by R. Bullock (bad pass; steal by M. Delaney),41,69
274,3,4:52.0,D. Dedmon misses 2-pt jump shot from 20 ft,,41,69
275,3,4:49.0,,Defensive rebound by B. Griffin,41,69
276,3,4:42.0,,R. Bullock misses 3-pt jump shot from 23 ft,41,69
277,3,4:39.0,,Offensive rebound by A. Drummond,41,69
278,3,4:35.0,,R. Bullock makes 2-pt layup from 1 ft,41,71
279,3,4:14.0,M. Muscala makes 3-pt jump shot from 27 ft (assist by M. Delaney),,44,71
280,3,3:57.0,,B. Griffin makes 3-pt jump shot from 25 ft (assist by I. Smith),44,74
281,3,3:48.0,Shooting foul by S. Johnson (drawn by T. Prince),,44,74
282,3,3:48.0,T. Prince misses free throw 1 of 2,,44,74
283,3,3:48.0,Offensive rebound by Team,,44,74
284,3,3:48.0,,J. Ennis enters the game for S. Johnson,44,74
285,3,3:48.0,,L. Kennard enters the game for B. Griffin,44,74
286,3,3:48.0,,A. Tolliver enters the game for R. Bullock,44,74
287,3,3:48.0,M. Plumlee enters the game for M. Delaney,,44,74
288,3,3:48.0,I. Taylor enters the game for D. Dedmon,,44,74
289,3,3:48.0,T. Prince makes free throw 2 of 2,,45,74
290,3,3:33.0,,I. Smith misses 2-pt jump shot from 18 ft,45,74
291,3,3:31.0,Defensive rebound by Team,,45,74
292,3,3:31.0,A. White enters the game for T. Prince,,45,74
293,3,3:20.0,M. Plumlee misses 2-pt hook shot from 9 ft,,45,74
294,3,3:17.0,Offensive rebound by A. White,,45,74
295,3,3:10.0,A. White makes 3-pt jump shot from 26 ft (assist by I. Taylor),,48,74
296,3,2:52.0,,Shooting foul by I. Taylor (drawn by J. Ennis),48,74
297,3,2:52.0,,Detroit full timeout,48,74
298,3,2:52.0,,J. Ennis makes free throw 1 of 2,48,75
299,3,2:52.0,,J. Ennis makes free throw 2 of 2,48,76
300,3,2:32.0,M. Plumlee makes 2-pt hook shot from 8 ft (assist by D. Bembry),,50,76
301,3,2:10.0,,A. Drummond misses 2-pt layup from 3 ft,50,76
302,3,2:07.0,Defensive rebound by D. Bembry,,50,76
303,3,2:02.0,A. White makes 2-pt jump shot from 17 ft (assist by D. Bembry),,52,76
304,3,1:45.0,,A. Tolliver makes 3-pt jump shot from 23 ft (assist by J. Ennis),52,79
305,3,1:30.0,M. Muscala makes 2-pt jump shot from 12 ft (assist by I. Taylor),,54,79
306,3,1:15.0,,J. Ennis misses 3-pt jump shot from 26 ft,54,79
307,3,1:12.0,Defensive rebound by M. Plumlee,,54,79
308,3,0:54.0,D. Bembry makes 2-pt layup at rim,,56,79
309,3,0:39.0,,L. Kennard misses 3-pt jump shot from 23 ft,56,79
310,3,0:36.0,Defensive rebound by M. Plumlee,,56,79
311,3,0:33.0,I. Taylor makes 2-pt layup from 1 ft,,58,79
312,3,0:18.0,,L. Kennard makes 3-pt jump shot from 24 ft (assist by A. Tolliver),58,82
313,3,0:00.0,A. White makes 3-pt jump shot from 24 ft (assist by I. Taylor),,61,82
314,4,11:55.0,,J. Ennis misses 2-pt layup from 1 ft,61,82
315,4,11:50.0,Defensive rebound by A. White,,61,82
316,4,11:42.0,A. White misses 3-pt jump shot from 24 ft,,61,82
317,4,11:39.0,,Defensive rebound by A. Tolliver,61,82
318,4,11:25.0,,J. Ennis makes 2-pt dunk from 2 ft (assist by B. Griffin),61,84
319,4,11:07.0,I. Taylor makes 2-pt layup from 2 ft,,63,84
320,4,10:50.0,,J. Ennis makes 3-pt jump shot from 26 ft (assist by B. Griffin),63,87
321,4,10:32.0,T. Dorsey makes 3-pt jump shot from 26 ft (assist by I. Taylor),,66,87
322,4,10:18.0,,Turnover by B. Griffin (bad pass),66,87
323,4,10:18.0,J. Collins enters the game for M. Plumlee,,66,87
324,4,10:06.0,M. Muscala makes 2-pt jump shot from 12 ft (assist by I. Taylor),,68,87
325,4,9:42.0,,A. Tolliver misses 3-pt jump shot from 26 ft,68,87
326,4,9:39.0,,Offensive rebound by Team,68,87
327,4,9:39.0,,Personal foul by A. White (drawn by B. Griffin),68,87
328,4,9:29.0,,Turnover by L. Kennard (bad pass; steal by M. Muscala),68,87
329,4,9:26.0,Turnover by I. Taylor (bad pass),,68,87
330,4,9:15.0,,J. Nelson misses 3-pt jump shot from 27 ft,68,87
331,4,9:12.0,Defensive rebound by J. Collins,,68,87
332,4,9:03.0,M. Muscala misses 3-pt jump shot from 25 ft,,68,87
333,4,9:00.0,,Defensive rebound by B. Griffin,68,87
334,4,8:49.0,,J. Nelson misses 2-pt layup from 3 ft,68,87
335,4,8:47.0,Defensive rebound by M. Muscala,,68,87
336,4,8:30.0,M. Muscala misses 3-pt jump shot from 26 ft,,68,87
337,4,8:26.0,,Defensive rebound by L. Kennard,68,87
338,4,8:13.0,,Offensive foul by J. Nelson (drawn by T. Dorsey),68,87
339,4,8:13.0,,Turnover by J. Nelson (offensive foul),68,87
340,4,8:13.0,T. Prince enters the game for A. White,,68,87
341,4,8:13.0,D. Dedmon enters the game for M. Muscala,,68,87
342,4,8:05.0,Shooting foul by J. Ennis (drawn by J. Collins),,68,87
343,4,8:05.0,J. Collins makes free throw 1 of 2,,69,87
344,4,8:05.0,J. Collins makes free throw 2 of 2,,70,87
345,4,7:48.0,,Shooting foul by D. Dedmon (drawn by A. Tolliver),70,87
346,4,7:48.0,,A. Tolliver makes free throw 1 of 2,70,88
347,4,7:48.0,,A. Tolliver makes free throw 2 of 2,70,89
348,4,7:35.0,I. Taylor makes 2-pt layup from 1 ft,,72,89
349,4,7:21.0,,Turnover by J. Nelson (bad pass),72,89
350,4,7:06.0,T. Dorsey makes 2-pt layup from 1 ft (assist by I. Taylor),,74,89
351,4,6:58.0,,Detroit full timeout,74,89
352,4,6:38.0,,A. Tolliver misses 2-pt layup from 1 ft,74,89
353,4,6:36.0,Defensive rebound by J. Collins,,74,89
354,4,6:20.0,J. Collins makes 2-pt layup from 1 ft (assist by T. Dorsey),,76,89
355,4,5:56.0,,L. Kennard misses 3-pt jump shot from 25 ft,76,89
356,4,5:53.0,,Offensive rebound by A. Tolliver,76,89
357,4,5:48.0,,A. Tolliver makes 3-pt jump shot from 26 ft (assist by J. Nelson),76,92
358,4,5:24.0,T. Prince makes 2-pt layup from 4 ft,,78,92
359,4,5:08.0,,J. Ennis misses 3-pt jump shot from 24 ft,78,92
360,4,5:03.0,,Offensive rebound by A. Tolliver,78,92
361,4,5:01.0,,Personal foul by J. Collins (drawn by J. Nelson),78,92
362,4,5:01.0,,I. Smith enters the game for L. Kennard,78,92
363,4,5:01.0,,A. Drummond enters the game for J. Ennis,78,92
364,4,5:01.0,,R. Bullock enters the game for J. Nelson,78,92
365,4,5:01.0,,S. Johnson enters the game for A. Tolliver,78,92
366,4,5:01.0,M. Muscala enters the game for D. Dedmon,,78,92
367,4,4:49.0,,B. Griffin misses 3-pt jump shot from 27 ft,78,92
368,4,4:47.0,Defensive rebound by T. Dorsey,,78,92
369,4,4:41.0,T. Prince makes 2-pt jump shot from 9 ft (assist by T. Dorsey),,80,92
370,4,4:36.0,,Detroit full timeout,80,92
371,4,4:36.0,M. Delaney enters the game for I. Taylor,,80,92
372,4,4:23.0,,Turnover by I. Smith (lost ball; steal by T. Dorsey),80,92
373,4,4:15.0,T. Prince misses 2-pt layup from 5 ft (block by A. Drummond),,80,92
374,4,4:11.0,,Defensive rebound by A. Drummond,80,92
375,4,4:09.0,,R. Bullock makes 2-pt layup at rim (assist by I. Smith),80,94
376,4,3:49.0,T. Prince misses 3-pt jump shot from 23 ft,,80,94
377,4,3:45.0,Offensive rebound by M. Muscala,,80,94
378,4,3:44.0,M. Muscala misses 2-pt jump shot from 16 ft,,80,94
379,4,3:40.0,Offensive rebound by T. Prince,,80,94
380,4,3:39.0,T. Prince makes 2-pt layup at rim,,82,94
381,4,3:27.0,,B. Griffin misses 2-pt jump shot from 19 ft,82,94
382,4,3:23.0,Defensive rebound by J. Collins,,82,94
383,4,3:16.0,Shooting foul by A. Drummond (drawn by J. Collins),,82,94
384,4,3:16.0,J. Collins makes free throw 1 of 2,,83,94
