,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,NEW ORLEANS_ACTION,MEMPHIS_SCORE,NEW ORLEANS_SCORE
36,1,6:58.0,,E. Moore makes 3-pt jump shot from 24 ft (assist by R. Rondo),7,17
37,1,6:40.0,M. Brooks makes 2-pt jump shot from 15 ft,,9,17
38,1,6:17.0,,E. Moore misses 3-pt jump shot from 24 ft,9,17
39,1,6:13.0,,Offensive rebound by A. Davis,9,17
40,1,6:13.0,,Personal foul by B. McLemore (drawn by N. Mirotić),9,17
41,1,6:07.0,,J. Holiday makes 2-pt layup from 1 ft,9,19
42,1,5:54.0,B. McLemore misses 3-pt jump shot from 25 ft,,9,19
43,1,5:49.0,,Defensive rebound by A. Davis,9,19
44,1,5:44.0,,A. Davis misses 2-pt jump shot from 4 ft,9,19
45,1,5:41.0,Defensive rebound by J. Martin,,9,19
46,1,5:35.0,B. McLemore makes 2-pt layup from 2 ft (assist by M. Teague),,11,19
47,1,5:26.0,,R. Rondo misses 2-pt layup from 1 ft,11,19
48,1,5:26.0,Defensive rebound by B. McLemore,,11,19
49,1,5:11.0,J. Martin makes 2-pt dunk at rim (assist by M. Gasol),,13,19
50,1,5:03.0,,Personal foul by J. Martin (drawn by J. Holiday),13,19
51,1,5:03.0,,S. Hill enters the game for N. Mirotić,13,19
52,1,5:03.0,,D. Miller enters the game for J. Holiday,13,19
53,1,5:03.0,,I. Clark enters the game for E. Moore,13,19
54,1,5:03.0,D. Davis enters the game for J. Martin,,13,19
55,1,5:03.0,D. Brooks enters the game for B. McLemore,,13,19
56,1,5:03.0,I. Rabb enters the game for M. Gasol,,13,19
57,1,4:54.0,,D. Miller makes 2-pt jump shot from 21 ft (assist by R. Rondo),13,21
58,1,4:40.0,I. Rabb makes 2-pt layup from 1 ft,,15,21
59,1,4:29.0,,S. Hill misses 3-pt jump shot from 24 ft,15,21
60,1,4:26.0,Defensive rebound by I. Rabb,,15,21
61,1,4:12.0,D. Davis makes 2-pt layup from 1 ft (assist by M. Brooks),,17,21
62,1,4:08.0,,Personal foul by I. Rabb (drawn by A. Davis),17,21
63,1,4:08.0,,A. Davis makes free throw 1 of 2,17,22
64,1,4:08.0,,A. Davis makes free throw 2 of 2,17,23
65,1,3:49.0,D. Davis makes 2-pt layup from 1 ft (assist by M. Brooks),,19,23
66,1,3:35.0,,A. Davis misses 2-pt jump shot from 14 ft,19,23
67,1,3:32.0,Defensive rebound by D. Davis,,19,23
68,1,3:24.0,D. Davis misses 2-pt jump shot from 12 ft,,19,23
69,1,3:17.0,Offensive rebound by M. Brooks,,19,23
70,1,3:17.0,M. Brooks misses 2-pt layup at rim,,19,23
71,1,3:17.0,,Defensive rebound by A. Davis,19,23
72,1,3:07.0,,I. Clark makes 3-pt jump shot from 24 ft (assist by R. Rondo),19,26
73,1,2:53.0,D. Brooks misses 3-pt jump shot from 25 ft,,19,26
74,1,2:53.0,Offensive rebound by Team,,19,26
75,1,2:53.0,,Loose ball foul by D. Miller (drawn by I. Rabb),19,26
76,1,2:53.0,,New Orleans full timeout,19,26
77,1,2:53.0,,C. Diallo enters the game for R. Rondo,19,26
78,1,2:41.0,I. Rabb makes 2-pt jump shot from 14 ft,,21,26
79,1,2:21.0,,A. Davis misses 2-pt jump shot from 7 ft,21,26
80,1,2:21.0,,Offensive rebound by A. Davis,21,26
81,1,2:17.0,,A. Davis makes 2-pt layup from 2 ft,21,28
82,1,2:01.0,M. Brooks misses 2-pt jump shot from 11 ft,,21,28
83,1,2:01.0,,Defensive rebound by S. Hill,21,28
84,1,1:46.0,Violation by D. Davis (kicked ball),,21,28
85,1,1:40.0,,A. Davis makes 3-pt jump shot from 26 ft (assist by D. Miller),21,31
86,1,1:27.0,Personal foul by C. Diallo (drawn by I. Rabb),,21,31
87,1,1:12.0,I. Rabb makes 2-pt jump shot from 14 ft,,23,31
88,1,1:00.0,,Turnover by A. Davis (bad pass),23,31
89,1,0:36.0,M. Teague misses 2-pt jump shot from 19 ft,,23,31
90,1,0:32.0,,Defensive rebound by S. Hill,23,31
91,1,0:30.0,,Shooting foul by M. Teague (drawn by A. Davis),23,31
92,1,0:30.0,,A. Davis misses free throw 1 of 2,23,31
93,1,0:30.0,,Offensive rebound by Team,23,31
94,1,0:30.0,,A. Davis makes free throw 2 of 2,23,32
95,1,0:08.0,D. Brooks misses 3-pt jump shot from 24 ft,,23,32
96,1,0:05.0,,Defensive rebound by I. Clark,23,32
97,1,0:00.0,,S. Hill misses 3-pt jump shot from 25 ft,23,32
98,1,0:00.0,,Offensive rebound by Team,23,32
99,2,11:46.0,I. Rabb misses 2-pt jump shot from 11 ft (block by N. Mirotić),,23,32
100,2,11:43.0,Offensive rebound by Team,,23,32
101,2,11:41.0,Turnover by M. Teague (out of bounds lost ball),,23,32
102,2,11:24.0,,N. Mirotić makes 2-pt jump shot from 15 ft,23,34
103,2,11:04.0,M. Brooks makes 3-pt jump shot from 24 ft,,26,34
104,2,10:50.0,,Turnover by N. Mirotić (bad pass; steal by M. Teague),26,34
105,2,10:46.0,M. Brooks makes 3-pt jump shot from 24 ft (assist by M. Teague),,29,34
106,2,10:30.0,,D. Miller misses 3-pt jump shot from 23 ft,29,34
107,2,10:27.0,,Offensive rebound by N. Mirotić,29,34
108,2,10:24.0,,S. Hill misses 3-pt jump shot from 25 ft,29,34
109,2,10:20.0,Defensive rebound by M. Teague,,29,34
110,2,10:13.0,M. Brooks misses 3-pt jump shot from 25 ft,,29,34
111,2,10:13.0,,Defensive rebound by C. Diallo,29,34
112,2,10:03.0,,Turnover by S. Hill (lost ball; steal by M. Brooks),29,34
113,2,10:01.0,Shooting foul by S. Hill (drawn by M. Brooks),,29,34
114,2,10:01.0,M. Brooks makes free throw 1 of 2,,30,34
115,2,10:01.0,,E. Moore enters the game for I. Clark,30,34
116,2,10:01.0,,J. Holiday enters the game for S. Hill,30,34
117,2,10:01.0,K. Simmons enters the game for I. Rabb,,30,34
118,2,10:01.0,J. Martin enters the game for M. Teague,,30,34
119,2,10:01.0,M. Brooks makes free throw 2 of 2,,31,34
120,2,9:47.0,,C. Diallo makes 2-pt layup at rim (assist by J. Holiday),31,36
121,2,9:31.0,D. Davis makes 2-pt layup from 2 ft (assist by M. Brooks),,33,36
122,2,9:13.0,,N. Mirotić misses 3-pt jump shot from 24 ft,33,36
123,2,9:10.0,Defensive rebound by K. Simmons,,33,36
124,2,9:06.0,M. Henry misses 3-pt jump shot from 26 ft,,33,36
125,2,9:03.0,,Defensive rebound by C. Diallo,33,36
126,2,8:57.0,,E. Moore makes 3-pt jump shot from 23 ft (assist by J. Holiday),33,39
127,2,8:44.0,M. Brooks misses 3-pt jump shot from 26 ft,,33,39
128,2,8:41.0,,Defensive rebound by N. Mirotić,33,39
129,2,8:28.0,,N. Mirotić makes 3-pt jump shot from 23 ft (assist by C. Diallo),33,42
130,2,8:14.0,M. Gasol enters the game for M. Brooks,,33,42
131,2,8:14.0,B. McLemore enters the game for D. Davis,,33,42
132,2,8:04.0,K. Simmons misses 2-pt layup from 3 ft (block by E. Moore),,33,42
133,2,8:04.0,Offensive rebound by Team,,33,42
134,2,8:04.0,,I. Clark enters the game for C. Diallo,33,42
135,2,8:04.0,,A. Davis enters the game for D. Miller,33,42
136,2,8:01.0,Turnover by M. Henry (bad pass; steal by J. Holiday),,33,42
137,2,7:54.0,,E. Moore misses 2-pt layup from 1 ft,33,42
138,2,7:54.0,Defensive rebound by J. Martin,,33,42
139,2,7:50.0,K. Simmons misses 2-pt jump shot from 22 ft,,33,42
140,2,7:50.0,Offensive rebound by J. Martin,,33,42
141,2,7:50.0,Shooting foul by A. Davis (drawn by J. Martin),,33,42
142,2,7:50.0,J. Martin makes free throw 1 of 2,,34,42
143,2,7:50.0,J. Martin misses free throw 2 of 2,,34,42
144,2,7:48.0,,Defensive rebound by J. Holiday,34,42
145,2,7:34.0,,I. Clark misses 2-pt jump shot from 16 ft,34,42
146,2,7:31.0,Defensive rebound by K. Simmons,,34,42
147,2,7:29.0,Personal foul by I. Clark (drawn by K. Simmons),,34,42
148,2,7:21.0,Turnover by K. Simmons (bad pass; steal by I. Clark),,34,42
149,2,7:21.0,,Personal foul by M. Gasol (drawn by I. Clark),34,42
150,2,7:10.0,,A. Davis makes 2-pt dunk at rim (assist by E. Moore),34,44
151,2,6:47.0,B. McLemore misses 2-pt layup from 2 ft,,34,44
152,2,6:47.0,Offensive rebound by Team,,34,44
153,2,6:47.0,,Loose ball foul by E. Moore (drawn by M. Henry),34,44
154,2,6:47.0,,New Orleans full timeout,34,44
155,2,6:47.0,D. Brooks enters the game for M. Henry,,34,44
156,2,6:36.0,K. Simmons makes 2-pt layup from 2 ft,,36,44
157,2,6:19.0,,Personal foul by K. Simmons (drawn by J. Holiday),36,44
158,2,6:19.0,,C. Diallo enters the game for N. Mirotić,36,44
159,2,6:06.0,,J. Holiday misses 3-pt jump shot from 26 ft,36,44
160,2,6:05.0,Defensive rebound by Team,,36,44
161,2,6:05.0,,Turnover by Team (shot clock),36,44
162,2,5:50.0,Turnover by B. McLemore (bad pass; steal by I. Clark),,36,44
163,2,5:43.0,,E. Moore misses 3-pt jump shot from 25 ft,36,44
164,2,5:39.0,Defensive rebound by J. Martin,,36,44
165,2,5:30.0,M. Gasol misses 2-pt jump shot from 9 ft,,36,44
166,2,5:26.0,,Defensive rebound by A. Davis,36,44
167,2,5:14.0,,Personal foul by J. Martin (drawn by A. Davis),36,44
168,2,5:14.0,I. Rabb enters the game for J. Martin,,36,44
169,2,5:06.0,,A. Davis misses 2-pt jump shot from 18 ft,36,44
170,2,5:01.0,Defensive rebound by M. Gasol,,36,44
171,2,4:54.0,D. Brooks makes 2-pt layup from 2 ft (assist by M. Gasol),,38,44
172,2,4:44.0,,I. Clark makes 2-pt jump shot from 13 ft,38,46
173,2,4:25.0,D. Brooks makes 2-pt jump shot from 11 ft,,40,46
174,2,4:14.0,,E. Moore makes 3-pt jump shot from 22 ft (assist by J. Holiday),40,49
175,2,3:59.0,Turnover by K. Simmons (bad pass; steal by I. Clark),,40,49
176,2,3:55.0,,I. Clark misses 2-pt layup from 1 ft,40,49
177,2,3:52.0,Defensive rebound by B. McLemore,,40,49
178,2,3:49.0,D. Brooks makes 2-pt layup from 1 ft,,42,49
179,2,3:49.0,,Violation by A. Davis (def goaltending),42,49
180,2,3:49.0,,New Orleans full timeout,42,49
181,2,3:49.0,,R. Rondo enters the game for I. Clark,42,49
182,2,3:37.0,,J. Holiday makes 3-pt jump shot from 24 ft (assist by R. Rondo),42,52
183,2,3:21.0,I. Rabb makes 2-pt jump shot from 17 ft (assist by D. Brooks),,44,52
184,2,3:02.0,,A. Davis makes 2-pt jump shot from 6 ft (assist by E. Moore),44,54
185,2,2:44.0,M. Brooks enters the game for D. Brooks,,44,54
186,2,2:39.0,K. Simmons misses 2-pt layup from 2 ft,,44,54
187,2,2:37.0,Offensive rebound by I. Rabb,,44,54
188,2,2:37.0,Shooting foul by A. Davis (drawn by I. Rabb),,44,54
189,2,2:37.0,I. Rabb makes free throw 1 of 2,,45,54
190,2,2:37.0,,N. Mirotić enters the game for C. Diallo,45,54
191,2,2:37.0,I. Rabb makes free throw 2 of 2,,46,54
192,2,2:32.0,,Personal foul by B. McLemore (drawn by J. Holiday),46,54
193,2,2:23.0,,E. Moore makes 2-pt layup from 3 ft,46,56
194,2,2:06.0,B. McLemore misses 2-pt jump shot from 17 ft,,46,56
195,2,2:05.0,Offensive rebound by Team,,46,56
196,2,2:05.0,,Technical foul by E. Moore,46,56
197,2,2:05.0,B. McLemore makes free throw 1 of 1,,47,56
198,2,2:01.0,I. Rabb misses 2-pt layup from 2 ft,,47,56
199,2,1:58.0,,Defensive rebound by A. Davis,47,56
200,2,1:53.0,,E. Moore misses 2-pt jump shot from 7 ft,47,56
201,2,1:53.0,,Offensive rebound by Team,47,56
202,2,1:44.0,,J. Holiday misses 2-pt layup from 1 ft,47,56
203,2,1:40.0,,Offensive rebound by A. Davis,47,56
204,2,1:40.0,,A. Davis misses 2-pt layup at rim,47,56
205,2,1:38.0,Defensive rebound by B. McLemore,,47,56
206,2,1:35.0,Turnover by B. McLemore (lost ball; steal by A. Davis),,47,56
207,2,1:29.0,,J. Holiday misses 2-pt layup from 1 ft,47,56
208,2,1:22.0,,Offensive rebound by A. Davis,47,56
209,2,1:22.0,,A. Davis makes 2-pt layup at rim,47,58
210,2,1:07.0,B. McLemore makes 3-pt jump shot from 23 ft (assist by M. Brooks),,50,58
211,2,1:00.0,,E. Moore makes 3-pt jump shot from 22 ft (assist by R. Rondo),50,61
212,2,0:50.0,,Offensive charge foul by M. Gasol,50,61
213,2,0:50.0,Turnover by M. Gasol (offensive foul),,50,61
214,2,0:50.0,Technical foul by M. Gasol,,50,61
215,2,0:50.0,,A. Davis makes technical free throw,50,62
216,2,0:50.0,,C. Diallo enters the game for A. Davis,50,62
217,2,0:39.0,,Offensive foul by C. Diallo (drawn by B. McLemore),50,62
218,2,0:39.0,,Turnover by C. Diallo (offensive foul),50,62
219,2,0:28.0,M. Brooks makes 3-pt jump shot from 24 ft,,53,62
220,2,0:28.0,Shooting foul by C. Diallo (drawn by M. Brooks),,53,62
221,2,0:28.0,M. Teague enters the game for M. Gasol,,53,62
222,2,0:28.0,M. Brooks misses free throw 1 of 1,,53,62
223,2,0:28.0,,Defensive rebound by C. Diallo,53,62
224,2,0:12.0,,Def 3 sec tech foul by M. Brooks,53,62
225,2,0:12.0,,J. Holiday makes technical free throw,53,63
226,2,0:01.0,,E. Moore makes 2-pt layup at rim (assist by R. Rondo),53,65
227,2,0:00.0,M. Teague misses 3-pt jump shot from 63 ft,,53,65
228,2,0:00.0,Offensive rebound by Team,,53,65
229,3,11:43.0,B. McLemore misses 3-pt jump shot from 21 ft,,53,65
230,3,11:43.0,,Defensive rebound by A. Davis,53,65
231,3,11:43.0,,Turnover by A. Davis (out of bounds lost ball),53,65
232,3,11:30.0,J. Martin makes 2-pt jump shot from 18 ft (assist by M. Gasol),,55,65
233,3,11:16.0,,Shooting foul by B. McLemore (drawn by A. Davis),55,65
234,3,11:16.0,,A. Davis misses free throw 1 of 2,55,65
235,3,11:16.0,,Offensive rebound by Team,55,65
236,3,11:16.0,,A. Davis makes free throw 2 of 2,55,66
237,3,10:59.0,D. Brooks misses 3-pt jump shot from 25 ft,,55,66
238,3,10:55.0,,Defensive rebound by E. Moore,55,66
239,3,10:49.0,,N. Mirotić makes 3-pt jump shot from 26 ft (assist by J. Holiday),55,69
240,3,10:24.0,B. McLemore misses 3-pt jump shot from 26 ft,,55,69
241,3,10:21.0,,Defensive rebound by R. Rondo,55,69
242,3,10:10.0,,Shooting foul by J. Martin (drawn by A. Davis),55,69
243,3,10:10.0,Memphis full timeout,,55,69
244,3,10:10.0,I. Rabb enters the game for D. Brooks,,55,69
245,3,10:10.0,M. Brooks enters the game for J. Martin,,55,69
246,3,10:10.0,,A. Davis makes free throw 1 of 2,55,70
247,3,10:10.0,,A. Davis makes free throw 2 of 2,55,71
248,3,9:54.0,Shooting foul by N. Mirotić (drawn by I. Rabb),,55,71
249,3,9:54.0,I. Rabb makes free throw 1 of 2,,56,71
250,3,9:54.0,I. Rabb makes free throw 2 of 2,,57,71
251,3,9:41.0,,N. Mirotić makes 2-pt jump shot from 14 ft,57,73
252,3,9:27.0,Turnover by M. Gasol (bad pass; steal by E. Moore),,57,73
253,3,9:24.0,,E. Moore makes 2-pt layup from 1 ft (assist by A. Davis),57,75
254,3,9:24.0,,Shooting foul by B. McLemore (drawn by E. Moore),57,75
255,3,9:24.0,,E. Moore makes free throw 1 of 1,57,76
256,3,9:07.0,B. McLemore misses 2-pt layup from 2 ft,,57,76
257,3,9:06.0,Offensive rebound by B. McLemore,,57,76
258,3,9:06.0,Shooting foul by N. Mirotić (drawn by B. McLemore),,57,76
259,3,9:06.0,B. McLemore makes free throw 1 of 2,,58,76
260,3,9:06.0,B. McLemore makes free throw 2 of 2,,59,76
261,3,8:56.0,,R. Rondo makes 2-pt layup from 1 ft,59,78
262,3,8:39.0,B. McLemore misses 2-pt layup from 1 ft,,59,78
263,3,8:35.0,,Defensive rebound by A. Davis,59,78
264,3,8:32.0,M. Henry enters the game for B. McLemore,,59,78
265,3,8:21.0,,N. Mirotić makes 2-pt jump shot from 14 ft (assist by R. Rondo),59,80
266,3,8:05.0,M. Henry misses 2-pt layup from 1 ft (block by J. Holiday),,59,80
267,3,8:05.0,Offensive rebound by Team,,59,80
268,3,8:03.0,M. Gasol misses 3-pt jump shot from 26 ft,,59,80
269,3,8:02.0,Offensive rebound by Team,,59,80
270,3,8:02.0,,Loose ball foul by N. Mirotić (drawn by I. Rabb),59,80
271,3,7:55.0,Personal foul by N. Mirotić (drawn by I. Rabb),,59,80
272,3,7:55.0,,S. Hill enters the game for N. Mirotić,59,80
273,3,7:43.0,Turnover by M. Brooks (discontinued dribble),,59,80
274,3,7:26.0,,E. Moore misses 3-pt jump shot from 24 ft,59,80
275,3,7:20.0,,Offensive rebound by R. Rondo,59,80
276,3,7:15.0,,R. Rondo misses 3-pt jump shot from 25 ft,59,80
277,3,7:10.0,Defensive rebound by M. Henry,,59,80
278,3,7:03.0,I. Rabb misses 2-pt layup from 2 ft,,59,80
279,3,7:01.0,,Defensive rebound by R. Rondo,59,80
280,3,6:54.0,,J. Holiday makes 3-pt jump shot from 24 ft (assist by S. Hill),59,83
281,3,6:54.0,Memphis full timeout,,59,83
282,3,6:54.0,,D. Miller enters the game for R. Rondo,59,83
283,3,6:54.0,M. Teague enters the game for K. Simmons,,59,83
284,3,6:54.0,J. Martin enters the game for M. Gasol,,59,83
285,3,6:28.0,J. Martin misses 2-pt jump shot from 12 ft (block by S. Hill),,59,83
286,3,6:21.0,,Defensive rebound by A. Davis,59,83
287,3,6:15.0,,J. Holiday misses 2-pt layup from 2 ft,59,83
288,3,6:15.0,Defensive rebound by I. Rabb,,59,83
289,3,6:01.0,I. Rabb misses 2-pt jump shot from 19 ft (block by A. Davis),,59,83
290,3,5:59.0,Offensive rebound by Team,,59,83
291,3,5:53.0,M. Brooks makes 2-pt jump shot from 10 ft,,61,83
292,3,5:36.0,,D. Miller misses 3-pt jump shot from 26 ft,61,83
293,3,5:32.0,Defensive rebound by M. Henry,,61,83
294,3,5:17.0,M. Teague misses 2-pt layup from 2 ft,,61,83
295,3,5:14.0,,Defensive rebound by S. Hill,61,83
296,3,5:06.0,,Turnover by E. Moore (lost ball; steal by M. Teague),61,83
297,3,5:01.0,J. Martin makes 2-pt dunk at rim (assist by M. Henry),,63,83
298,3,4:48.0,,Personal foul by M. Henry (drawn by J. Holiday),63,83
299,3,4:48.0,D. Davis enters the game for I. Rabb,,63,83
300,3,4:41.0,,E. Moore makes 3-pt jump shot from 24 ft (assist by J. Holiday),63,86
301,3,4:25.0,M. Henry makes 2-pt jump shot from 15 ft (assist by M. Teague),,65,86
302,3,4:18.0,,E. Moore makes 3-pt jump shot from 23 ft (assist by D. Miller),65,89
303,3,3:52.0,Turnover by M. Brooks (bad pass; steal by A. Davis),,65,89
304,3,3:51.0,,Personal foul by J. Martin (drawn by A. Davis),65,89
305,3,3:51.0,,A. Davis makes free throw 1 of 2,65,90
306,3,3:51.0,B. McLemore enters the game for J. Martin,,65,90
307,3,3:51.0,,A. Davis makes free throw 2 of 2,65,91
308,3,3:40.0,M. Brooks misses 3-pt jump shot from 25 ft,,65,91
309,3,3:38.0,Offensive rebound by Team,,65,91
310,3,3:38.0,,Loose ball foul by E. Moore (drawn by B. McLemore),65,91
311,3,3:38.0,B. McLemore makes free throw 1 of 2,,66,91
312,3,3:38.0,,C. Diallo enters the game for A. Davis,66,91
313,3,3:38.0,,R. Rondo enters the game for E. Moore,66,91
314,3,3:38.0,B. McLemore misses free throw 2 of 2,,66,91
315,3,3:35.0,Offensive rebound by D. Davis,,66,91
316,3,3:33.0,D. Davis misses 2-pt layup from 1 ft,,66,91
317,3,3:31.0,Offensive rebound by M. Henry,,66,91
318,3,3:29.0,M. Brooks misses 3-pt jump shot from 24 ft,,66,91
319,3,3:27.0,,Defensive rebound by D. Miller,66,91
320,3,3:25.0,,J. Holiday misses 3-pt jump shot from 25 ft,66,91
321,3,3:22.0,Defensive rebound by M. Brooks,,66,91
322,3,3:10.0,M. Teague misses 3-pt jump shot from 22 ft,,66,91
323,3,3:06.0,,Defensive rebound by J. Holiday,66,91
324,3,2:54.0,,J. Holiday misses 2-pt layup from 2 ft,66,91
325,3,2:49.0,,Offensive rebound by S. Hill,66,91
326,3,2:49.0,,S. Hill misses 2-pt layup at rim,66,91
327,3,2:49.0,,Offensive rebound by S. Hill,66,91
328,3,2:49.0,,S. Hill misses 2-pt layup at rim,66,91
329,3,2:49.0,,Offensive rebound by S. Hill,66,91
330,3,2:49.0,,Turnover by S. Hill (turnover),66,91
331,3,2:39.0,M. Teague makes 3-pt jump shot from 24 ft,,69,91
332,3,2:38.0,,New Orleans full timeout,69,91
333,3,2:20.0,,D. Miller misses 2-pt jump shot from 21 ft,69,91
334,3,2:18.0,,Offensive rebound by C. Diallo,69,91
335,3,2:05.0,,C. Diallo makes 2-pt layup from 1 ft (assist by R. Rondo),69,93
336,3,1:54.0,Turnover by B. McLemore (bad pass; steal by J. Holiday),,69,93
337,3,1:49.0,,D. Miller misses 3-pt jump shot from 24 ft,69,93
338,3,1:44.0,Defensive rebound by M. Teague,,69,93
339,3,1:39.0,M. Henry misses 3-pt jump shot from 26 ft,,69,93
340,3,1:29.0,Offensive rebound by D. Davis,,69,93
341,3,1:29.0,D. Davis makes 2-pt layup at rim,,71,93
342,3,1:23.0,,Turnover by J. Holiday (bad pass; steal by B. McLemore),71,93
343,3,1:16.0,B. McLemore misses 3-pt jump shot from 22 ft,,71,93
344,3,1:11.0,,Defensive rebound by R. Rondo,71,93
345,3,0:58.0,,J. Holiday makes 2-pt layup from 1 ft,71,95
346,3,0:39.0,Turnover by M. Henry (bad pass; steal by S. Hill),,71,95
347,3,0:34.0,,D. Miller misses 3-pt jump shot from 25 ft,71,95
348,3,0:32.0,Defensive rebound by Team,,71,95
349,3,0:18.0,M. Brooks makes 2-pt jump shot from 7 ft,,73,95
350,3,0:02.0,,Shooting foul by M. Teague (drawn by J. Holiday),73,95
351,3,0:02.0,,J. Holiday makes free throw 1 of 2,73,96
352,3,0:02.0,,J. Holiday makes free throw 2 of 2,73,97
353,3,0:00.0,M. Henry misses 3-pt jump shot from 40 ft,,73,97
354,3,0:00.0,Offensive rebound by Team,,73,97
355,4,11:45.0,,N. Mirotić misses 3-pt jump shot from 24 ft,73,97
356,4,11:42.0,Defensive rebound by D. Davis,,73,97
357,4,11:23.0,M. Brooks makes 3-pt jump shot from 25 ft (assist by B. McLemore),,76,97
358,4,10:58.0,,Personal foul by M. Henry (drawn by N. Mirotić),76,97
359,4,10:58.0,I. Rabb enters the game for M. Henry,,76,97
360,4,10:45.0,,R. Rondo misses 3-pt jump shot from 25 ft,76,97
361,4,10:41.0,Defensive rebound by I. Rabb,,76,97
362,4,10:29.0,D. Davis misses 2-pt layup from 2 ft,,76,97
363,4,10:23.0,Offensive rebound by I. Rabb,,76,97
364,4,10:23.0,I. Rabb makes 2-pt layup at rim,,78,97
365,4,10:21.0,Offensive charge foul by S. Hill (drawn by B. McLemore),,78,97
366,4,10:21.0,,Turnover by S. Hill (offensive foul),78,97
367,4,10:07.0,M. Brooks makes 2-pt jump shot from 8 ft,,80,97
368,4,10:07.0,Shooting foul by S. Hill (drawn by M. Brooks),,80,97
369,4,10:07.0,M. Brooks misses free throw 1 of 1,,80,97
370,4,10:07.0,,Defensive rebound by N. Mirotić,80,97
371,4,9:57.0,,Shooting foul by D. Davis (drawn by N. Mirotić),80,97
372,4,9:57.0,,N. Mirotić makes free throw 1 of 2,80,98
373,4,9:57.0,,A. Davis enters the game for C. Diallo,80,98
374,4,9:57.0,,E. Moore enters the game for S. Hill,80,98
375,4,9:57.0,,N. Mirotić makes free throw 2 of 2,80,99
376,4,9:37.0,B. McLemore misses 3-pt jump shot from 24 ft,,80,99
377,4,9:32.0,Offensive rebound by I. Rabb,,80,99
378,4,9:32.0,I. Rabb misses 2-pt layup from 1 ft (block by A. Davis),,80,99
379,4,9:32.0,,Defensive rebound by N. Mirotić,80,99
380,4,9:19.0,,E. Moore makes 3-pt jump shot from 24 ft (assist by R. Rondo),80,102
381,4,8:54.0,Turnover by I. Rabb (bad pass; steal by E. Moore),,80,102
382,4,8:46.0,,A. Davis makes 2-pt layup from 2 ft (assist by R. Rondo),80,104
383,4,8:31.0,Turnover by D. Davis (bad pass; steal by D. Miller),,80,104
384,4,8:18.0,,D. Miller misses 3-pt jump shot from 25 ft,80,104
385,4,8:12.0,Defensive rebound by M. Brooks,,80,104
386,4,8:00.0,M. Teague misses 2-pt layup from 1 ft,,80,104
387,4,7:58.0,,Defensive rebound by A. Davis,80,104
