,QUARTER,TIME_REMAINING,INDIANA_ACTION,CHARLOTTE_ACTION,INDIANA_SCORE,CHARLOTTE_SCORE
35,1,6:15.0,D. Collison misses 3-pt jump shot from 24 ft,,10,23
36,1,6:11.0,,Defensive rebound by N. Batum,10,23
37,1,6:04.0,,K. Walker makes 2-pt layup from 2 ft (assist by D. Howard),10,25
38,1,5:49.0,V. Oladipo makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),,13,25
39,1,5:33.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by N. Batum),13,28
40,1,5:13.0,D. Collison makes 2-pt layup from 1 ft,,15,28
41,1,5:03.0,,Turnover by F. Kaminsky (lost ball; steal by D. Collison),15,28
42,1,4:59.0,D. Collison misses 2-pt layup from 1 ft,,15,28
43,1,4:57.0,,Defensive rebound by N. Batum,15,28
44,1,4:55.0,Offensive charge foul by M. Kidd-Gilchrist (drawn by V. Oladipo),,15,28
45,1,4:55.0,,Turnover by M. Kidd-Gilchrist (offensive foul),15,28
46,1,4:55.0,,T. Graham enters the game for F. Kaminsky,15,28
47,1,4:55.0,C. Joseph enters the game for B. Bogdanović,,15,28
48,1,4:38.0,D. Collison makes 3-pt jump shot from 24 ft (assist by M. Turner),,18,28
49,1,4:22.0,,N. Batum makes 2-pt jump shot from 16 ft,18,30
50,1,4:06.0,Shooting foul by T. Graham (drawn by V. Oladipo),,18,30
51,1,4:06.0,V. Oladipo makes free throw 1 of 2,,19,30
52,1,4:06.0,,J. Lamb enters the game for M. Kidd-Gilchrist,19,30
53,1,4:06.0,V. Oladipo makes free throw 2 of 2,,20,30
54,1,4:03.0,,Turnover by K. Walker (bad pass; steal by V. Oladipo),20,30
55,1,3:48.0,V. Oladipo makes 2-pt jump shot from 18 ft (assist by M. Turner),,22,30
56,1,3:35.0,,J. Lamb makes 2-pt jump shot from 11 ft,22,32
57,1,3:28.0,D. Collison misses 2-pt layup from 2 ft,,22,32
58,1,3:28.0,Offensive rebound by M. Turner,,22,32
59,1,3:28.0,M. Turner makes 2-pt dunk at rim,,24,32
60,1,3:28.0,Shooting foul by T. Graham (drawn by M. Turner),,24,32
61,1,3:28.0,M. Turner makes free throw 1 of 1,,25,32
62,1,3:06.0,,D. Howard makes 2-pt layup from 2 ft,25,34
63,1,2:56.0,M. Turner misses 3-pt jump shot from 26 ft,,25,34
64,1,2:53.0,,Defensive rebound by N. Batum,25,34
65,1,2:37.0,,D. Howard makes 2-pt layup from 5 ft,25,36
66,1,2:24.0,Personal foul by T. Graham (drawn by T. Young),,25,36
67,1,2:24.0,,Charlotte full timeout,25,36
68,1,2:24.0,,C. Zeller enters the game for D. Howard,25,36
69,1,2:24.0,,F. Kaminsky enters the game for T. Graham,25,36
70,1,2:24.0,D. Sabonis enters the game for M. Turner,,25,36
71,1,2:24.0,T. Young misses free throw 1 of 2,,25,36
72,1,2:24.0,Offensive rebound by Team,,25,36
73,1,2:24.0,T. Young makes free throw 2 of 2,,26,36
74,1,2:14.0,,N. Batum makes 2-pt dunk from 2 ft (assist by K. Walker),26,38
75,1,2:14.0,,Shooting foul by V. Oladipo (drawn by N. Batum),26,38
76,1,2:14.0,,N. Batum makes free throw 1 of 1,26,39
77,1,2:14.0,,M. Carter-Williams enters the game for K. Walker,26,39
78,1,2:14.0,L. Stephenson enters the game for D. Collison,,26,39
79,1,1:57.0,T. Young makes 2-pt layup from 6 ft,,28,39
80,1,1:47.0,,N. Batum misses 3-pt jump shot from 25 ft,28,39
81,1,1:47.0,Defensive rebound by L. Stephenson,,28,39
82,1,1:35.0,D. Sabonis makes 2-pt layup from 1 ft (assist by L. Stephenson),,30,39
83,1,1:25.0,,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by M. Carter-Williams),30,42
84,1,1:05.0,D. Sabonis misses 2-pt jump shot from 12 ft,,30,42
85,1,0:59.0,Offensive rebound by T. Young,,30,42
86,1,0:59.0,T. Young makes 2-pt layup at rim,,32,42
87,1,0:41.0,,Shooting foul by D. Sabonis (drawn by F. Kaminsky),32,42
88,1,0:41.0,,F. Kaminsky makes free throw 1 of 3,32,43
89,1,0:41.0,,F. Kaminsky makes free throw 2 of 3,32,44
90,1,0:41.0,T. Leaf enters the game for T. Young,,32,44
91,1,0:41.0,,F. Kaminsky makes free throw 3 of 3,32,45
92,1,0:33.0,C. Joseph makes 3-pt jump shot from 25 ft,,35,45
93,1,0:17.0,,F. Kaminsky makes 2-pt jump shot from 10 ft,35,47
94,1,0:03.0,Shooting foul by M. Carter-Williams (drawn by V. Oladipo),,35,47
95,1,0:03.0,V. Oladipo makes free throw 1 of 2,,36,47
96,1,0:03.0,V. Oladipo makes free throw 2 of 2,,37,47
97,1,0:00.0,,M. Carter-Williams makes 2-pt jump shot from 10 ft,37,49
98,2,11:53.0,L. Stephenson misses 2-pt jump shot from 17 ft,,37,49
99,2,11:50.0,,Defensive rebound by F. Kaminsky,37,49
100,2,11:42.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,37,49
101,2,11:42.0,,Offensive rebound by M. Kidd-Gilchrist,37,49
102,2,11:28.0,,Turnover by F. Kaminsky (lost ball; steal by C. Joseph),37,49
103,2,11:21.0,L. Stephenson misses 2-pt layup from 1 ft,,37,49
104,2,11:19.0,,Defensive rebound by F. Kaminsky,37,49
105,2,11:04.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by M. Carter-Williams),37,51
106,2,10:53.0,L. Stephenson makes 3-pt jump shot from 24 ft (assist by D. Sabonis),,40,51
107,2,10:31.0,,Shooting foul by D. Sabonis (drawn by C. Zeller),40,51
108,2,10:31.0,,C. Zeller misses free throw 1 of 2,40,51
109,2,10:31.0,,Offensive rebound by Team,40,51
110,2,10:31.0,,C. Zeller makes free throw 2 of 2,40,52
111,2,10:18.0,Turnover by L. Stephenson (traveling),,40,52
112,2,9:56.0,,C. Zeller makes 2-pt layup from 2 ft (assist by J. Lamb),40,54
113,2,9:42.0,J. Young misses 2-pt jump shot from 10 ft,,40,54
114,2,9:39.0,,Defensive rebound by F. Kaminsky,40,54
115,2,9:31.0,,C. Zeller misses 2-pt jump shot from 21 ft,40,54
116,2,9:27.0,,Offensive rebound by M. Carter-Williams,40,54
117,2,9:24.0,,J. Lamb misses 3-pt jump shot from 25 ft,40,54
118,2,9:21.0,Defensive rebound by D. Sabonis,,40,54
119,2,9:12.0,Turnover by J. Young (lost ball; steal by J. Lamb),,40,54
120,2,9:03.0,,J. Lamb makes 3-pt jump shot from 23 ft,40,57
121,2,8:51.0,D. Sabonis makes 2-pt layup from 1 ft,,42,57
122,2,8:35.0,,C. Zeller misses 2-pt jump shot from 20 ft,42,57
123,2,8:31.0,Defensive rebound by D. Sabonis,,42,57
124,2,8:15.0,L. Stephenson makes 3-pt jump shot from 25 ft (assist by J. Young),,45,57
125,2,8:06.0,,Charlotte full timeout,45,57
126,2,8:06.0,,K. Walker enters the game for M. Kidd-Gilchrist,45,57
127,2,8:06.0,B. Bogdanović enters the game for T. Leaf,,45,57
128,2,8:06.0,T. Young enters the game for J. Young,,45,57
129,2,7:56.0,,C. Zeller makes 2-pt dunk from 1 ft (assist by K. Walker),45,59
130,2,7:31.0,C. Joseph misses 3-pt jump shot from 25 ft,,45,59
131,2,7:29.0,,Defensive rebound by M. Carter-Williams,45,59
132,2,7:22.0,,M. Carter-Williams misses 2-pt jump shot from 19 ft,45,59
133,2,7:19.0,Defensive rebound by C. Joseph,,45,59
134,2,7:08.0,L. Stephenson misses 2-pt jump shot from 20 ft,,45,59
135,2,7:04.0,,Defensive rebound by J. Lamb,45,59
136,2,6:58.0,,Personal foul by C. Joseph (drawn by C. Zeller),45,59
137,2,6:58.0,,D. Howard enters the game for C. Zeller,45,59
138,2,6:58.0,D. Collison enters the game for C. Joseph,,45,59
139,2,6:58.0,M. Turner enters the game for D. Sabonis,,45,59
140,2,6:50.0,,K. Walker makes 3-pt jump shot from 26 ft,45,62
141,2,6:28.0,D. Collison misses 2-pt jump shot from 18 ft,,45,62
142,2,6:26.0,,Defensive rebound by K. Walker,45,62
143,2,6:22.0,,K. Walker misses 3-pt jump shot from 25 ft,45,62
144,2,6:18.0,,Offensive rebound by M. Carter-Williams,45,62
145,2,6:11.0,,Personal foul by T. Young (drawn by D. Howard),45,62
146,2,6:11.0,,N. Batum enters the game for M. Carter-Williams,45,62
147,2,6:11.0,V. Oladipo enters the game for L. Stephenson,,45,62
148,2,6:06.0,,Personal foul by M. Turner (drawn by D. Howard),45,62
149,2,5:58.0,,Turnover by K. Walker (bad pass; steal by D. Collison),45,62
150,2,5:52.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,45,62
151,2,5:49.0,,Defensive rebound by D. Howard,45,62
152,2,5:46.0,,J. Lamb misses 3-pt jump shot from 23 ft,45,62
153,2,5:46.0,Defensive rebound by M. Turner,,45,62
154,2,5:39.0,V. Oladipo misses 2-pt jump shot from 10 ft,,45,62
155,2,5:39.0,Offensive rebound by T. Young,,45,62
156,2,5:34.0,T. Young makes 2-pt layup at rim,,47,62
157,2,5:19.0,,J. Lamb misses 2-pt layup from 2 ft (block by M. Turner),47,62
158,2,5:16.0,,Offensive rebound by J. Lamb,47,62
159,2,5:12.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,47,62
160,2,5:08.0,Defensive rebound by M. Turner,,47,62
161,2,5:02.0,M. Turner misses 2-pt layup from 1 ft,,47,62
162,2,4:57.0,Offensive rebound by M. Turner,,47,62
163,2,4:57.0,M. Turner makes 2-pt layup at rim,,49,62
164,2,4:53.0,,Charlotte full timeout,49,62
165,2,4:53.0,,M. Kidd-Gilchrist enters the game for J. Lamb,49,62
166,2,4:40.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 15 ft (assist by F. Kaminsky),49,64
167,2,4:20.0,V. Oladipo misses 2-pt jump shot from 13 ft,,49,64
168,2,4:17.0,,Defensive rebound by D. Howard,49,64
169,2,4:07.0,,Shooting foul by T. Young (drawn by F. Kaminsky),49,64
170,2,4:07.0,,F. Kaminsky misses free throw 1 of 2,49,64
171,2,4:07.0,,Offensive rebound by Team,49,64
172,2,4:07.0,,F. Kaminsky makes free throw 2 of 2,49,65
173,2,3:45.0,D. Collison misses 3-pt jump shot from 26 ft,,49,65
174,2,3:41.0,Offensive rebound by M. Turner,,49,65
175,2,3:39.0,D. Collison misses 3-pt jump shot from 25 ft,,49,65
176,2,3:36.0,,Defensive rebound by D. Howard,49,65
177,2,3:24.0,,Shooting foul by M. Turner (drawn by F. Kaminsky),49,65
178,2,3:24.0,,F. Kaminsky misses free throw 1 of 2,49,65
179,2,3:24.0,,Offensive rebound by Team,49,65
180,2,3:24.0,L. Stephenson enters the game for T. Young,,49,65
181,2,3:24.0,,F. Kaminsky makes free throw 2 of 2,49,66
182,2,3:16.0,B. Bogdanović misses 2-pt layup from 1 ft,,49,66
183,2,3:13.0,,Defensive rebound by D. Howard,49,66
184,2,3:08.0,,K. Walker misses 2-pt layup from 2 ft (block by D. Collison),49,66
185,2,3:05.0,Defensive rebound by M. Turner,,49,66
186,2,3:05.0,Turnover by B. Bogdanović (out of bounds lost ball),,49,66
187,2,3:05.0,,J. Lamb enters the game for F. Kaminsky,49,66
188,2,2:48.0,,D. Howard misses 2-pt layup from 5 ft (block by M. Turner),49,66
189,2,2:45.0,,Offensive rebound by J. Lamb,49,66
190,2,2:44.0,,J. Lamb misses 3-pt jump shot from 22 ft,49,66
191,2,2:44.0,Defensive rebound by D. Collison,,49,66
192,2,2:40.0,B. Bogdanović makes 2-pt layup from 1 ft (assist by D. Collison),,51,66
193,2,2:30.0,,Def 3 sec tech foul by L. Stephenson,51,66
194,2,2:30.0,,N. Batum makes technical free throw,51,67
195,2,2:30.0,D. Sabonis enters the game for M. Turner,,51,67
196,2,2:22.0,,D. Howard misses 2-pt hook shot from 5 ft,51,67
197,2,2:22.0,,Offensive rebound by Team,51,67
198,2,2:18.0,,J. Lamb makes 2-pt layup from 1 ft (assist by N. Batum),51,69
199,2,2:05.0,Shooting foul by M. Kidd-Gilchrist (drawn by V. Oladipo),,51,69
200,2,2:05.0,V. Oladipo makes free throw 1 of 2,,52,69
201,2,2:05.0,,M. Carter-Williams enters the game for M. Kidd-Gilchrist,52,69
202,2,2:05.0,V. Oladipo makes free throw 2 of 2,,53,69
203,2,1:51.0,,K. Walker misses 2-pt layup from 4 ft (block by D. Sabonis),53,69
204,2,1:47.0,Defensive rebound by V. Oladipo,,53,69
205,2,1:46.0,V. Oladipo makes 2-pt layup from 1 ft,,55,69
206,2,1:25.0,,N. Batum misses 2-pt jump shot from 13 ft,55,69
207,2,1:25.0,Defensive rebound by Team,,55,69
208,2,1:25.0,,Loose ball foul by D. Howard (drawn by D. Sabonis),55,69
209,2,1:09.0,Shooting foul by D. Howard (drawn by B. Bogdanović),,55,69
210,2,1:09.0,B. Bogdanović makes free throw 1 of 2,,56,69
211,2,1:09.0,B. Bogdanović makes free throw 2 of 2,,57,69
212,2,1:00.0,,Shooting foul by D. Sabonis (drawn by K. Walker),57,69
213,2,1:00.0,,K. Walker makes free throw 1 of 2,57,70
214,2,1:00.0,,C. Zeller enters the game for D. Howard,57,70
215,2,1:00.0,A. Jefferson enters the game for D. Sabonis,,57,70
216,2,1:00.0,,K. Walker makes free throw 2 of 2,57,71
217,2,0:48.0,V. Oladipo misses 2-pt jump shot from 14 ft,,57,71
218,2,0:46.0,,Defensive rebound by N. Batum,57,71
219,2,0:34.0,,K. Walker misses 3-pt jump shot from 25 ft,57,71
220,2,0:29.0,,Offensive rebound by C. Zeller,57,71
221,2,0:08.0,,C. Zeller misses 2-pt layup from 5 ft (block by V. Oladipo),57,71
222,2,0:05.0,Defensive rebound by B. Bogdanović,,57,71
223,2,0:03.0,D. Collison misses 2-pt layup from 1 ft,,57,71
224,2,0:03.0,,Defensive rebound by M. Carter-Williams,57,71
225,2,0:00.0,,K. Walker misses 3-pt jump shot from 33 ft,57,71
226,2,0:00.0,,Offensive rebound by Team,57,71
227,3,11:49.0,V. Oladipo makes 2-pt jump shot from 9 ft,,59,71
228,3,11:33.0,,N. Batum misses 2-pt jump shot from 15 ft,59,71
229,3,11:30.0,Defensive rebound by T. Young,,59,71
230,3,11:19.0,Personal foul by M. Kidd-Gilchrist (drawn by V. Oladipo),,59,71
231,3,11:13.0,M. Turner misses 3-pt jump shot from 26 ft,,59,71
232,3,11:10.0,,Defensive rebound by K. Walker,59,71
233,3,11:07.0,,K. Walker misses 2-pt layup from 1 ft (block by M. Turner),59,71
234,3,11:07.0,,Offensive rebound by Team,59,71
235,3,10:53.0,,N. Batum makes 3-pt jump shot from 25 ft (assist by D. Howard),59,74
236,3,10:46.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by D. Collison),,62,74
237,3,10:30.0,,Shooting foul by D. Collison (drawn by K. Walker),62,74
238,3,10:30.0,,K. Walker makes free throw 1 of 2,62,75
239,3,10:30.0,,K. Walker makes free throw 2 of 2,62,76
240,3,10:23.0,Offensive foul by M. Turner (drawn by N. Batum),,62,76
241,3,10:23.0,Turnover by M. Turner (offensive foul),,62,76
242,3,10:02.0,,N. Batum misses 3-pt jump shot from 30 ft,62,76
243,3,9:59.0,Defensive rebound by M. Turner,,62,76
244,3,9:44.0,D. Collison makes 3-pt jump shot from 22 ft (assist by T. Young),,65,76
245,3,9:24.0,,Turnover by F. Kaminsky (traveling),65,76
246,3,9:14.0,V. Oladipo makes 2-pt jump shot from 9 ft,,67,76
247,3,8:54.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 16 ft,67,76
248,3,8:49.0,Defensive rebound by T. Young,,67,76
249,3,8:45.0,T. Young misses 2-pt layup from 5 ft,,67,76
250,3,8:45.0,Offensive rebound by Team,,67,76
251,3,8:34.0,M. Turner makes 2-pt jump shot from 18 ft (assist by D. Collison),,69,76
252,3,8:33.0,,Charlotte full timeout,69,76
253,3,8:20.0,,N. Batum makes 2-pt jump shot from 15 ft (assist by K. Walker),69,78
254,3,8:00.0,M. Turner makes 2-pt layup from 1 ft,,71,78
255,3,8:00.0,Shooting foul by D. Howard (drawn by M. Turner),,71,78
256,3,8:00.0,M. Turner makes free throw 1 of 1,,72,78
257,3,7:36.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 16 ft (assist by F. Kaminsky),72,80
258,3,7:24.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,72,80
259,3,7:22.0,,Defensive rebound by D. Howard,72,80
260,3,7:16.0,,K. Walker misses 3-pt jump shot from 25 ft,72,80
261,3,7:14.0,Defensive rebound by M. Turner,,72,80
262,3,7:05.0,M. Turner makes 2-pt jump shot from 19 ft (assist by D. Collison),,74,80
263,3,6:47.0,,M. Kidd-Gilchrist misses 2-pt layup from 1 ft,74,80
264,3,6:45.0,Defensive rebound by V. Oladipo,,74,80
265,3,6:33.0,B. Bogdanović misses 3-pt jump shot from 23 ft,,74,80
266,3,6:31.0,,Defensive rebound by D. Howard,74,80
267,3,6:24.0,,Shooting foul by D. Collison (drawn by K. Walker),74,80
268,3,6:24.0,,K. Walker makes free throw 1 of 2,74,81
269,3,6:24.0,,K. Walker makes free throw 2 of 2,74,82
270,3,6:10.0,D. Collison makes 2-pt layup from 1 ft,,76,82
271,3,5:52.0,,Turnover by M. Kidd-Gilchrist (bad pass),76,82
272,3,5:35.0,V. Oladipo makes 3-pt jump shot from 25 ft (assist by T. Young),,79,82
273,3,5:15.0,,Turnover by K. Walker (lost ball; steal by M. Turner),79,82
274,3,5:07.0,Turnover by M. Turner (traveling),,79,82
275,3,5:07.0,,T. Graham enters the game for F. Kaminsky,79,82
276,3,4:57.0,,Turnover by D. Howard (out of bounds lost ball),79,82
277,3,4:43.0,M. Turner makes 3-pt jump shot from 26 ft (assist by V. Oladipo),,82,82
278,3,4:25.0,,K. Walker misses 2-pt jump shot from 11 ft,82,82
279,3,4:21.0,Defensive rebound by V. Oladipo,,82,82
280,3,4:16.0,B. Bogdanović misses 2-pt layup from 2 ft,,82,82
281,3,4:13.0,,Defensive rebound by N. Batum,82,82
282,3,4:13.0,,Personal foul by D. Collison (drawn by N. Batum),82,82
283,3,4:13.0,,C. Zeller enters the game for D. Howard,82,82
284,3,4:03.0,,N. Batum makes 3-pt jump shot from 23 ft (assist by K. Walker),82,85
285,3,3:57.0,Indiana full timeout,,82,85
286,3,3:57.0,D. Sabonis enters the game for D. Collison,,82,85
287,3,3:57.0,C. Joseph enters the game for T. Young,,82,85
288,3,3:47.0,D. Sabonis misses 2-pt hook shot from 7 ft,,82,85
289,3,3:45.0,,Defensive rebound by C. Zeller,82,85
290,3,3:39.0,,Personal foul by B. Bogdanović (drawn by C. Zeller),82,85
291,3,3:30.0,,N. Batum misses 3-pt jump shot from 25 ft,82,85
292,3,3:27.0,Defensive rebound by D. Sabonis,,82,85
293,3,3:18.0,V. Oladipo makes 2-pt layup from 2 ft,,84,85
294,3,3:05.0,,K. Walker makes 2-pt jump shot from 20 ft,84,87
295,3,2:45.0,V. Oladipo makes 2-pt layup from 1 ft (assist by D. Sabonis),,86,87
296,3,2:33.0,,Shooting foul by M. Turner (drawn by K. Walker),86,87
297,3,2:33.0,,K. Walker makes free throw 1 of 2,86,88
298,3,2:33.0,,M. Carter-Williams enters the game for M. Kidd-Gilchrist,86,88
299,3,2:33.0,L. Stephenson enters the game for M. Turner,,86,88
300,3,2:33.0,,K. Walker makes free throw 2 of 2,86,89
301,3,2:25.0,Turnover by D. Sabonis (bad pass; steal by C. Zeller),,86,89
302,3,2:12.0,,Turnover by K. Walker (bad pass; steal by V. Oladipo),86,89
303,3,2:05.0,C. Joseph misses 3-pt jump shot from 26 ft,,86,89
304,3,2:01.0,,Defensive rebound by C. Zeller,86,89
305,3,1:41.0,,K. Walker makes 2-pt jump shot from 6 ft,86,91
306,3,1:29.0,V. Oladipo makes 2-pt layup from 1 ft,,88,91
307,3,1:29.0,Shooting foul by C. Zeller (drawn by V. Oladipo),,88,91
308,3,1:29.0,,J. Lamb enters the game for N. Batum,88,91
309,3,1:29.0,T. Leaf enters the game for B. Bogdanović,,88,91
310,3,1:29.0,V. Oladipo misses free throw 1 of 1,,88,91
311,3,1:25.0,,Defensive rebound by T. Graham,88,91
312,3,1:14.0,,K. Walker makes 3-pt jump shot from 26 ft,88,94
313,3,1:02.0,Indiana full timeout,,88,94
314,3,0:52.0,V. Oladipo misses 2-pt layup from 2 ft,,88,94
315,3,0:52.0,,Defensive rebound by Team,88,94
316,3,0:52.0,Loose ball foul by D. Sabonis (drawn by K. Walker),,88,94
317,3,0:52.0,,K. Walker makes free throw 1 of 2,88,95
318,3,0:52.0,,K. Walker makes free throw 2 of 2,88,96
319,3,0:31.0,L. Stephenson makes 3-pt jump shot from 25 ft (assist by T. Leaf),,91,96
320,3,0:12.0,,C. Zeller misses 2-pt layup from 1 ft,91,96
321,3,0:10.0,Defensive rebound by C. Joseph,,91,96
322,3,0:00.0,L. Stephenson misses 3-pt jump shot from 28 ft,,91,96
323,3,0:00.0,Offensive rebound by Team,,91,96
324,4,11:39.0,,J. Lamb makes 2-pt jump shot from 8 ft (assist by T. Graham),91,98
325,4,11:27.0,C. Joseph makes 2-pt jump shot from 15 ft (assist by L. Stephenson),,93,98
326,4,11:01.0,,K. Walker makes 3-pt jump shot from 25 ft,93,101
327,4,10:52.0,C. Joseph misses 3-pt jump shot from 26 ft,,93,101
328,4,10:48.0,Offensive rebound by Team,,93,101
329,4,10:45.0,Shooting foul by C. Zeller (drawn by D. Sabonis),,93,101
330,4,10:45.0,D. Sabonis makes free throw 1 of 2,,94,101
331,4,10:45.0,D. Sabonis makes free throw 2 of 2,,95,101
332,4,10:34.0,,Shooting foul by C. Joseph (drawn by J. Lamb),95,101
333,4,10:34.0,,J. Lamb makes free throw 1 of 2,95,102
334,4,10:34.0,,J. Lamb makes free throw 2 of 2,95,103
335,4,10:26.0,Shooting foul by C. Zeller (drawn by L. Stephenson),,95,103
336,4,10:26.0,L. Stephenson makes free throw 1 of 2,,96,103
337,4,10:26.0,L. Stephenson makes free throw 2 of 2,,97,103
338,4,10:04.0,,J. Lamb makes 2-pt jump shot from 9 ft (assist by C. Zeller),97,105
339,4,10:04.0,,Shooting foul by C. Joseph (drawn by J. Lamb),97,105
340,4,10:04.0,,J. Lamb makes free throw 1 of 1,97,106
341,4,9:50.0,Turnover by L. Stephenson (bad pass; steal by T. Graham),,97,106
342,4,9:45.0,,K. Walker makes 2-pt layup from 1 ft (assist by T. Graham),97,108
343,4,9:38.0,Indiana full timeout,,97,108
344,4,9:38.0,T. Young enters the game for T. Leaf,,97,108
345,4,9:23.0,T. Young makes 2-pt layup at rim (assist by L. Stephenson),,99,108
346,4,9:07.0,,Turnover by C. Zeller (bad pass; steal by T. Young),99,108
347,4,9:03.0,Turnover by T. Young (bad pass; steal by M. Carter-Williams),,99,108
348,4,8:48.0,,Turnover by C. Zeller (bad pass; steal by D. Sabonis),99,108
349,4,8:40.0,Shooting foul by C. Zeller (drawn by D. Sabonis),,99,108
350,4,8:40.0,D. Sabonis makes free throw 1 of 2,,100,108
351,4,8:40.0,,D. Howard enters the game for T. Graham,100,108
352,4,8:40.0,,F. Kaminsky enters the game for C. Zeller,100,108
353,4,8:40.0,D. Sabonis makes free throw 2 of 2,,101,108
354,4,8:21.0,,Shooting foul by D. Sabonis (drawn by K. Walker),101,108
355,4,8:21.0,,K. Walker makes free throw 1 of 2,101,109
356,4,8:21.0,M. Turner enters the game for D. Sabonis,,101,109
357,4,8:21.0,,K. Walker makes free throw 2 of 2,101,110
358,4,8:08.0,L. Stephenson makes 2-pt jump shot from 18 ft,,103,110
359,4,7:51.0,,Personal foul by L. Stephenson (drawn by M. Carter-Williams),103,110
360,4,7:39.0,,M. Carter-Williams misses 3-pt jump shot from 23 ft,103,110
361,4,7:35.0,,Offensive rebound by F. Kaminsky,103,110
362,4,7:23.0,,M. Carter-Williams makes 2-pt layup from 7 ft,103,112
363,4,7:14.0,L. Stephenson makes 2-pt layup from 1 ft,,105,112
364,4,7:03.0,,Offensive foul by D. Howard (drawn by M. Turner),105,112
365,4,7:03.0,,Turnover by D. Howard (offensive foul),105,112
366,4,7:03.0,V. Oladipo enters the game for D. Collison,,105,112
367,4,6:51.0,Personal foul by J. Lamb (drawn by L. Stephenson),,105,112
368,4,6:51.0,B. Bogdanović enters the game for L. Stephenson,,105,112
369,4,6:43.0,V. Oladipo makes 2-pt jump shot from 16 ft,,107,112
370,4,6:23.0,,F. Kaminsky makes 2-pt hook shot from 9 ft (assist by J. Lamb),107,114
371,4,6:11.0,V. Oladipo makes 3-pt jump shot from 26 ft,,110,114
372,4,5:57.0,,N. Batum enters the game for J. Lamb,110,114
373,4,5:44.0,,M. Carter-Williams misses 2-pt layup from 2 ft,110,114
374,4,5:39.0,,Offensive rebound by D. Howard,110,114
375,4,5:39.0,,D. Howard makes 2-pt layup at rim,110,116
376,4,5:29.0,T. Young misses 3-pt jump shot from 23 ft,,110,116
