,QUARTER,TIME_REMAINING,ORLANDO_ACTION,CLEVELAND_ACTION,ORLANDO_SCORE,CLEVELAND_SCORE
178,2,3:57.0,M. Speights misses 2-pt layup from 5 ft (block by I. Shumpert),,52,37
179,2,3:53.0,,Defensive rebound by I. Shumpert,52,37
180,2,3:52.0,Violation by T. Ross (kicked ball),,52,37
181,2,3:52.0,E. Fournier enters the game for M. Speights,,52,37
182,2,3:47.0,,K. Love makes 2-pt layup from 1 ft,52,39
183,2,3:33.0,T. Ross misses 3-pt jump shot from 21 ft,,52,39
184,2,3:30.0,,Defensive rebound by T. Thompson,52,39
185,2,3:20.0,,L. James makes 2-pt dunk at rim (assist by K. Love),52,41
186,2,3:19.0,Orlando full timeout,,52,41
187,2,3:04.0,Turnover by E. Fournier (bad pass; steal by K. Love),,52,41
188,2,3:01.0,,Turnover by J. Crowder (bad pass),52,41
189,2,2:48.0,E. Fournier misses 2-pt jump shot from 8 ft,,52,41
190,2,2:48.0,Offensive rebound by Team,,52,41
191,2,2:36.0,N. Vučević misses 2-pt jump shot from 17 ft,,52,41
192,2,2:33.0,,Defensive rebound by J. Crowder,52,41
193,2,2:20.0,,K. Love misses 2-pt hook shot from 13 ft,52,41
194,2,2:18.0,Defensive rebound by N. Vučević,,52,41
195,2,2:05.0,M. Hezonja makes 2-pt layup from 2 ft (assist by N. Vučević),,54,41
196,2,1:43.0,,K. Love makes 2-pt layup from 1 ft (assist by T. Thompson),54,43
197,2,1:27.0,Shooting block foul by K. Love (drawn by T. Ross),,54,43
198,2,1:27.0,T. Ross misses free throw 1 of 2,,54,43
199,2,1:27.0,Offensive rebound by Team,,54,43
200,2,1:27.0,T. Ross makes free throw 2 of 2,,55,43
201,2,1:20.0,,Personal foul by D. Augustin (drawn by I. Shumpert),55,43
202,2,1:20.0,,I. Shumpert makes free throw 1 of 2,55,44
203,2,1:20.0,,I. Shumpert misses free throw 2 of 2,55,44
204,2,1:17.0,Defensive rebound by E. Fournier,,55,44
205,2,0:56.0,T. Ross misses 2-pt jump shot from 11 ft,,55,44
206,2,0:54.0,,Defensive rebound by K. Love,55,44
207,2,0:48.0,,L. James misses 2-pt layup from 2 ft,55,44
208,2,0:46.0,,Offensive rebound by T. Thompson,55,44
209,2,0:44.0,,T. Thompson misses 2-pt layup from 7 ft (block by E. Fournier),55,44
210,2,0:40.0,Defensive rebound by M. Hezonja,,55,44
211,2,0:40.0,Shooting foul by J. Crowder (drawn by D. Augustin),,55,44
212,2,0:40.0,D. Augustin misses free throw 1 of 2,,55,44
213,2,0:40.0,Offensive rebound by Team,,55,44
214,2,0:40.0,,K. Korver enters the game for T. Thompson,55,44
215,2,0:40.0,,J. Smith enters the game for J. Crowder,55,44
216,2,0:40.0,B. Biyombo enters the game for N. Vučević,,55,44
217,2,0:40.0,D. Augustin makes free throw 2 of 2,,56,44
218,2,0:31.0,,Shooting foul by B. Biyombo (drawn by K. Love),56,44
219,2,0:31.0,,K. Love misses free throw 1 of 2,56,44
220,2,0:31.0,,Offensive rebound by Team,56,44
221,2,0:31.0,,T. Thompson enters the game for K. Korver,56,44
222,2,0:31.0,M. Speights enters the game for B. Biyombo,,56,44
223,2,0:31.0,,K. Love makes free throw 2 of 2,56,45
224,2,0:11.0,M. Speights misses 3-pt jump shot from 27 ft,,56,45
225,2,0:07.0,Offensive rebound by M. Hezonja,,56,45
226,2,0:03.0,T. Ross misses 3-pt jump shot from 25 ft,,56,45
227,2,0:01.0,,Defensive rebound by T. Thompson,56,45
228,2,0:00.0,,K. Love misses 3-pt jump shot from 36 ft,56,45
229,2,0:00.0,,Offensive rebound by Team,56,45
230,3,11:46.0,,L. James misses 2-pt layup from 3 ft,56,45
231,3,11:43.0,Defensive rebound by T. Ross,,56,45
232,3,11:40.0,Turnover by T. Ross (bad pass; steal by L. James),,56,45
233,3,11:34.0,,Loose ball foul by J. Crowder (drawn by D. Augustin),56,45
234,3,11:34.0,,Turnover by J. Crowder (turnover),56,45
235,3,11:18.0,N. Vučević misses 2-pt jump shot from 13 ft,,56,45
236,3,11:15.0,,Defensive rebound by L. James,56,45
237,3,11:07.0,,K. Love makes 2-pt jump shot from 20 ft (assist by D. Wade),56,47
238,3,10:53.0,N. Vučević makes 2-pt layup from 2 ft (assist by D. Augustin),,58,47
239,3,10:32.0,,D. Wade misses 2-pt jump shot from 17 ft,58,47
240,3,10:29.0,Defensive rebound by D. Augustin,,58,47
241,3,10:22.0,N. Vučević makes 2-pt jump shot from 19 ft (assist by D. Augustin),,60,47
242,3,9:59.0,,I. Shumpert misses 2-pt layup from 5 ft (block by E. Fournier),60,47
243,3,9:55.0,Defensive rebound by J. Isaac,,60,47
244,3,9:44.0,E. Fournier misses 3-pt jump shot from 26 ft,,60,47
245,3,9:42.0,,Defensive rebound by K. Love,60,47
246,3,9:40.0,,Turnover by K. Love (bad pass),60,47
247,3,9:25.0,J. Isaac makes 3-pt jump shot from 25 ft (assist by D. Augustin),,63,47
248,3,8:58.0,,I. Shumpert makes 3-pt jump shot from 25 ft (assist by D. Wade),63,50
249,3,8:44.0,Turnover by D. Augustin (bad pass; steal by J. Crowder),,63,50
250,3,8:38.0,,I. Shumpert misses 3-pt jump shot from 24 ft (block by N. Vučević),63,50
251,3,8:36.0,Defensive rebound by E. Fournier,,63,50
252,3,8:24.0,N. Vučević makes 2-pt layup from 2 ft (assist by E. Fournier),,65,50
253,3,8:12.0,,K. Love misses 3-pt jump shot from 26 ft,65,50
254,3,8:09.0,Defensive rebound by J. Isaac,,65,50
255,3,8:00.0,T. Ross misses 2-pt jump shot from 14 ft,,65,50
256,3,8:00.0,Offensive rebound by T. Ross,,65,50
257,3,7:50.0,Turnover by J. Isaac (step out of bounds),,65,50
258,3,7:27.0,,L. James makes 3-pt jump shot from 25 ft,65,53
259,3,7:08.0,N. Vučević misses 2-pt jump shot from 18 ft,,65,53
260,3,7:06.0,,Defensive rebound by D. Wade,65,53
261,3,6:58.0,,K. Love makes 2-pt jump shot from 10 ft (assist by D. Wade),65,55
262,3,6:41.0,J. Isaac misses 3-pt jump shot from 25 ft,,65,55
263,3,6:38.0,,Defensive rebound by J. Crowder,65,55
264,3,6:28.0,,K. Love misses 3-pt jump shot from 22 ft,65,55
265,3,6:26.0,Defensive rebound by N. Vučević,,65,55
266,3,6:22.0,D. Augustin misses 2-pt layup from 1 ft (block by L. James),,65,55
267,3,6:17.0,,Defensive rebound by I. Shumpert,65,55
268,3,6:14.0,,D. Wade makes 3-pt jump shot from 25 ft (assist by I. Shumpert),65,58
269,3,6:14.0,Orlando full timeout,,65,58
270,3,6:14.0,,T. Thompson enters the game for K. Love,65,58
271,3,6:14.0,,J. Smith enters the game for I. Shumpert,65,58
272,3,6:14.0,,K. Korver enters the game for D. Wade,65,58
273,3,6:02.0,N. Vučević makes 2-pt hook shot from 9 ft (assist by T. Ross),,67,58
274,3,5:51.0,,Offensive foul by J. Crowder (drawn by E. Fournier),67,58
275,3,5:51.0,,Turnover by J. Crowder (offensive foul),67,58
276,3,5:51.0,,K. Love enters the game for J. Crowder,67,58
277,3,5:42.0,J. Isaac misses 3-pt jump shot from 25 ft,,67,58
278,3,5:39.0,,Defensive rebound by K. Korver,67,58
279,3,5:31.0,,Personal foul by T. Ross (drawn by K. Love),67,58
280,3,5:23.0,,Turnover by T. Thompson (turnover),67,58
281,3,5:12.0,E. Fournier makes 3-pt jump shot from 25 ft (assist by N. Vučević),,70,58
282,3,4:52.0,,Turnover by K. Korver (lost ball; steal by E. Fournier),70,58
283,3,4:48.0,Shooting foul by T. Thompson (drawn by E. Fournier),,70,58
284,3,4:48.0,E. Fournier makes free throw 1 of 2,,71,58
285,3,4:48.0,,J. Green enters the game for K. Love,71,58
286,3,4:48.0,J. Simmons enters the game for T. Ross,,71,58
287,3,4:48.0,E. Fournier makes free throw 2 of 2,,72,58
288,3,4:37.0,,Turnover by L. James (bad pass; steal by J. Isaac),72,58
289,3,4:24.0,E. Fournier misses 3-pt jump shot from 25 ft,,72,58
290,3,4:24.0,,Defensive rebound by Team,72,58
291,3,4:11.0,,J. Smith misses 3-pt jump shot from 25 ft,72,58
292,3,4:09.0,Defensive rebound by E. Fournier,,72,58
293,3,3:48.0,D. Augustin makes 3-pt jump shot from 30 ft (assist by E. Fournier),,75,58
294,3,3:27.0,,J. Green misses 2-pt jump shot from 23 ft,75,58
295,3,3:24.0,Defensive rebound by J. Simmons,,75,58
296,3,3:19.0,J. Simmons makes 2-pt layup from 1 ft,,77,58
297,3,3:19.0,,Cleveland full timeout,77,58
298,3,3:19.0,,K. Love enters the game for L. James,77,58
299,3,3:10.0,,Turnover by K. Love (bad pass),77,58
300,3,3:00.0,N. Vučević makes 2-pt jump shot from 17 ft (assist by D. Augustin),,79,58
301,3,2:48.0,,Personal foul by D. Augustin (drawn by K. Korver),79,58
302,3,2:43.0,,K. Korver misses 3-pt jump shot from 25 ft,79,58
303,3,2:42.0,,Offensive rebound by Team,79,58
304,3,2:42.0,Loose ball foul by J. Isaac (drawn by K. Love),,79,58
305,3,2:42.0,M. Speights enters the game for J. Isaac,,79,58
306,3,2:34.0,,K. Korver makes 2-pt jump shot from 15 ft (assist by J. Smith),79,60
307,3,2:22.0,D. Augustin makes 2-pt layup from 2 ft,,81,60
308,3,2:11.0,,K. Korver misses 3-pt jump shot from 23 ft,81,60
309,3,2:09.0,Defensive rebound by D. Augustin,,81,60
310,3,2:03.0,D. Augustin makes 3-pt jump shot from 26 ft,,84,60
311,3,1:33.0,,J. Smith misses 3-pt jump shot from 24 ft,84,60
312,3,1:31.0,Defensive rebound by N. Vučević,,84,60
313,3,1:21.0,M. Speights misses 3-pt jump shot from 25 ft,,84,60
314,3,1:18.0,,Defensive rebound by K. Korver,84,60
315,3,1:12.0,,Turnover by J. Green (traveling),84,60
316,3,1:12.0,M. Hezonja enters the game for N. Vučević,,84,60
317,3,1:12.0,B. Biyombo enters the game for E. Fournier,,84,60
318,3,0:51.0,B. Biyombo misses 2-pt layup from 3 ft (block by K. Love),,84,60
319,3,0:46.0,,Defensive rebound by T. Thompson,84,60
320,3,0:44.0,,Shooting foul by B. Biyombo (drawn by K. Love),84,60
321,3,0:44.0,,K. Love makes free throw 1 of 2,84,61
322,3,0:44.0,S. Mack enters the game for D. Augustin,,84,61
323,3,0:44.0,,K. Love makes free throw 2 of 2,84,62
324,3,0:37.0,J. Simmons makes 2-pt layup from 1 ft,,86,62
325,3,0:29.0,,J. Smith makes 2-pt jump shot from 11 ft,86,64
326,3,0:10.0,Shooting foul by K. Love (drawn by J. Simmons),,86,64
327,3,0:10.0,J. Simmons makes free throw 1 of 2,,87,64
328,3,0:10.0,A. Afflalo enters the game for M. Speights,,87,64
329,3,0:10.0,J. Simmons makes free throw 2 of 2,,88,64
330,3,0:02.0,,Shooting foul by B. Biyombo (drawn by J. Green),88,64
331,3,0:02.0,,J. Green makes free throw 1 of 2,88,65
332,3,0:02.0,M. Speights enters the game for M. Hezonja,,88,65
333,3,0:02.0,,J. Green misses free throw 2 of 2,88,65
334,3,0:00.0,Defensive rebound by B. Biyombo,,88,65
335,3,0:00.0,J. Simmons misses 3-pt jump shot from 49 ft,,88,65
336,3,0:00.0,Offensive rebound by Team,,88,65
337,4,11:48.0,Shooting foul by J. Smith (drawn by B. Biyombo),,88,65
338,4,11:48.0,B. Biyombo makes free throw 1 of 2,,89,65
339,4,11:48.0,B. Biyombo makes free throw 2 of 2,,90,65
340,4,11:27.0,,J. Green misses 3-pt jump shot from 23 ft,90,65
341,4,11:24.0,Defensive rebound by M. Hezonja,,90,65
342,4,11:19.0,Turnover by S. Mack (bad pass),,90,65
343,4,11:02.0,,L. James misses 3-pt jump shot from 24 ft,90,65
344,4,10:59.0,Defensive rebound by J. Simmons,,90,65
345,4,10:50.0,J. Simmons makes 2-pt hook shot from 9 ft,,92,65
346,4,10:34.0,,Personal foul by J. Simmons (drawn by J. Smith),92,65
347,4,10:22.0,,L. James misses 2-pt jump shot from 12 ft,92,65
348,4,10:19.0,,Offensive rebound by T. Thompson,92,65
349,4,10:16.0,,T. Thompson makes 2-pt jump shot from 9 ft (assist by J. Green),92,67
350,4,10:06.0,B. Biyombo misses 2-pt layup from 2 ft,,92,67
351,4,10:06.0,Offensive rebound by M. Speights,,92,67
352,4,9:58.0,M. Speights makes 2-pt layup at rim,,94,67
353,4,9:52.0,,Personal foul by M. Hezonja (drawn by T. Thompson),94,67
354,4,9:36.0,,I. Shumpert misses 2-pt jump shot from 20 ft,94,67
355,4,9:36.0,Defensive rebound by Team,,94,67
356,4,9:22.0,Offensive foul by B. Biyombo (drawn by I. Shumpert),,94,67
357,4,9:22.0,Turnover by B. Biyombo (offensive foul),,94,67
358,4,9:11.0,,J. Smith misses 3-pt jump shot from 25 ft,94,67
359,4,9:08.0,Defensive rebound by J. Simmons,,94,67
360,4,9:00.0,J. Simmons misses 2-pt layup from 2 ft,,94,67
361,4,8:57.0,Offensive rebound by M. Speights,,94,67
362,4,8:55.0,M. Speights makes 2-pt layup from 1 ft,,96,67
363,4,8:42.0,,L. James misses 2-pt jump shot from 15 ft,96,67
364,4,8:39.0,Defensive rebound by M. Speights,,96,67
365,4,8:23.0,J. Simmons makes 3-pt jump shot from 25 ft (assist by S. Mack),,99,67
366,4,8:21.0,,Cleveland full timeout,99,67
367,4,8:21.0,,J. Calderón enters the game for J. Smith,99,67
368,4,8:21.0,,C. Osman enters the game for T. Thompson,99,67
369,4,8:21.0,,C. Frye enters the game for L. James,99,67
370,4,8:02.0,,Turnover by I. Shumpert (bad pass; steal by J. Simmons),99,67
371,4,7:48.0,M. Speights misses 3-pt jump shot from 22 ft,,99,67
372,4,7:45.0,,Defensive rebound by I. Shumpert,99,67
373,4,7:39.0,,I. Shumpert misses 2-pt jump shot from 16 ft,99,67
374,4,7:35.0,Defensive rebound by M. Hezonja,,99,67
375,4,7:21.0,J. Simmons misses 2-pt jump shot from 12 ft,,99,67
376,4,7:15.0,Offensive rebound by B. Biyombo,,99,67
377,4,7:15.0,B. Biyombo makes 2-pt layup at rim,,101,67
378,4,7:05.0,,C. Frye makes 2-pt jump shot from 17 ft (assist by J. Calderón),101,69
379,4,6:52.0,B. Biyombo misses 2-pt layup from 1 ft,,101,69
380,4,6:52.0,Offensive rebound by B. Biyombo,,101,69
381,4,6:52.0,Shooting foul by C. Frye (drawn by B. Biyombo),,101,69
382,4,6:52.0,B. Biyombo makes free throw 1 of 2,,102,69
383,4,6:52.0,,A. Žižić enters the game for J. Green,102,69
384,4,6:52.0,B. Biyombo makes free throw 2 of 2,,103,69
385,4,6:37.0,,C. Frye misses 2-pt jump shot from 20 ft,103,69
386,4,6:35.0,Defensive rebound by S. Mack,,103,69
387,4,6:27.0,M. Speights makes 3-pt jump shot from 26 ft (assist by S. Mack),,106,69
388,4,6:17.0,,Away from play foul by M. Speights (drawn by A. Žižić),106,69
389,4,6:17.0,,J. Calderón makes 2-pt jump shot from 17 ft,106,71
390,4,6:17.0,,A. Žižić misses free throw 1 of 1,106,71
391,4,6:12.0,,Offensive rebound by C. Frye,106,71
