,QUARTER,TIME_REMAINING,ORLANDO_ACTION,WASHINGTON_ACTION,ORLANDO_SCORE,WASHINGTON_SCORE
417,4,0:26.0,,K. Oubre misses 3-pt jump shot from 24 ft,116,123
418,4,0:20.0,Defensive rebound by M. Hezonja,,116,123
419,4,0:20.0,J. Simmons makes 3-pt jump shot from 26 ft (assist by M. Hezonja),,119,123
420,4,0:20.0,,Washington full timeout,119,123
421,4,0:20.0,B. Biyombo enters the game for J. Simmons,,119,123
422,4,0:15.0,,Personal foul by M. Hezonja (drawn by B. Beal),119,123
423,4,0:15.0,,B. Beal misses free throw 1 of 2,119,123
424,4,0:15.0,,Offensive rebound by Team,119,123
425,4,0:15.0,,T. Satoranský enters the game for M. Gortat,119,123
426,4,0:15.0,,B. Beal makes free throw 2 of 2,119,124
427,4,0:15.0,Orlando full timeout,,119,124
428,4,0:15.0,M. Speights enters the game for B. Biyombo,,119,124
429,4,0:13.0,A. Gordon misses 3-pt jump shot from 23 ft,,119,124
430,4,0:10.0,,Defensive rebound by J. Wall,119,124
431,4,0:10.0,,Personal block foul by M. Speights (drawn by J. Wall),119,124
432,4,0:10.0,,J. Wall makes free throw 1 of 2,119,125
433,4,0:10.0,,J. Wall misses free throw 2 of 2,119,125
434,4,0:08.0,Defensive rebound by A. Gordon,,119,125
435,4,0:07.0,,Offensive charge foul by M. Hezonja (drawn by B. Beal),119,125
436,4,0:07.0,Turnover by M. Hezonja (offensive foul),,119,125
