,QUARTER,TIME_REMAINING,UTAH_ACTION,DALLAS_ACTION,UTAH_SCORE,DALLAS_SCORE
374,4,3:01.0,,H. Barnes misses 2-pt jump shot from 7 ft,115,101
375,4,2:58.0,,Offensive rebound by A. Harrison,115,101
376,4,2:58.0,,A. Harrison makes 2-pt layup from 1 ft,115,103
377,4,2:34.0,D. Mitchell misses 2-pt jump shot from 3 ft,,115,103
378,4,2:33.0,,Defensive rebound by K. Collinsworth,115,103
379,4,2:33.0,,Personal take foul by J. Crowder (drawn by K. Collinsworth),115,103
380,4,2:33.0,,D. McDermott enters the game for H. Barnes,115,103
381,4,2:22.0,,D. McDermott makes 2-pt layup from 1 ft (assist by M. Kleber),115,105
382,4,2:06.0,Turnover by J. Ingles (bad pass),,115,105
383,4,2:06.0,D. Exum enters the game for J. Ingles,,115,105
384,4,2:06.0,J. Jerebko enters the game for J. Crowder,,115,105
385,4,1:56.0,,Turnover by K. Collinsworth (bad pass; steal by R. Rubio),115,105
386,4,1:50.0,D. Mitchell misses 2-pt layup from 2 ft (block by K. Collinsworth),,115,105
387,4,1:50.0,,Defensive rebound by K. Collinsworth,115,105
388,4,1:49.0,,Personal take foul by R. Rubio (drawn by J. Jones),115,105
389,4,1:43.0,,K. Collinsworth misses 2-pt layup from 2 ft,115,105
390,4,1:43.0,,Offensive rebound by Team,115,105
391,4,1:43.0,Loose ball foul by R. Rubio (drawn by M. Kleber),,115,105
392,4,1:43.0,,M. Kleber makes free throw 1 of 2,115,106
393,4,1:43.0,J. Crowder enters the game for J. Jerebko,,115,106
394,4,1:43.0,,M. Kleber makes free throw 2 of 2,115,107
395,4,1:30.0,Offensive foul by R. Rubio (drawn by K. Collinsworth),,115,107
396,4,1:30.0,Turnover by R. Rubio (offensive foul),,115,107
397,4,1:30.0,J. Ingles enters the game for D. Exum,,115,107
398,4,1:17.0,,A. Harrison makes 2-pt jump shot from 16 ft (assist by D. McDermott),115,109
399,4,1:02.0,D. Mitchell makes 2-pt layup from 1 ft,,117,109
400,4,1:02.0,Shooting foul by J. Jones (drawn by D. Mitchell),,117,109
401,4,1:02.0,D. Mitchell misses free throw 1 of 1,,117,109
402,4,1:02.0,,Defensive rebound by Team,117,109
403,4,0:52.0,,Personal foul by R. Rubio (drawn by K. Collinsworth),117,109
404,4,0:52.0,,K. Collinsworth makes free throw 1 of 2,117,110
405,4,0:52.0,,K. Collinsworth misses free throw 2 of 2,117,110
406,4,0:50.0,Defensive rebound by R. Rubio,,117,110
407,4,0:35.0,D. Mitchell makes 2-pt layup at rim,,119,110
408,4,0:27.0,,M. Kleber misses 3-pt jump shot from 24 ft,119,110
409,4,0:24.0,,Offensive rebound by K. Collinsworth,119,110
410,4,0:22.0,,Shooting block foul by R. Gobert (drawn by M. Kleber),119,110
411,4,0:22.0,,M. Kleber makes free throw 1 of 2,119,111
412,4,0:22.0,,M. Kleber makes free throw 2 of 2,119,112
