,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PORTLAND_ACTION,MEMPHIS_SCORE,PORTLAND_SCORE
213,2,0:00.0,,C. McCollum makes 2-pt jump shot from 7 ft,47,50
214,3,11:47.0,,C. McCollum makes 3-pt jump shot from 24 ft (assist by D. Lillard),47,53
215,3,11:26.0,M. Conley misses 3-pt jump shot from 24 ft,,47,53
216,3,11:24.0,,Defensive rebound by N. Vonleh,47,53
217,3,11:13.0,,C. McCollum misses 2-pt layup from 3 ft (block by D. Brooks),47,53
218,3,11:13.0,,Offensive rebound by Team,47,53
219,3,11:06.0,,J. Nurkić misses 2-pt jump shot from 10 ft,47,53
220,3,11:05.0,,Offensive rebound by N. Vonleh,47,53
221,3,11:05.0,,Personal foul by J. Martin (drawn by N. Vonleh),47,53
222,3,10:52.0,,Turnover by M. Harkless (traveling),47,53
223,3,10:40.0,M. Conley misses 2-pt jump shot from 19 ft,,47,53
224,3,10:38.0,,Defensive rebound by J. Nurkić,47,53
225,3,10:21.0,,D. Lillard misses 2-pt layup from 2 ft (block by M. Gasol),47,53
226,3,10:21.0,,Offensive rebound by Team,47,53
227,3,10:17.0,,N. Vonleh makes 2-pt jump shot from 1 ft,47,55
228,3,9:58.0,J. Martin makes 2-pt layup at rim (assist by M. Conley),,49,55
229,3,9:37.0,,C. McCollum misses 3-pt jump shot from 28 ft,49,55
230,3,9:33.0,,Offensive rebound by J. Nurkić,49,55
231,3,9:29.0,,Offensive foul by N. Vonleh (drawn by M. Conley),49,55
232,3,9:29.0,,Turnover by N. Vonleh (offensive foul),49,55
233,3,9:11.0,M. Gasol makes 2-pt jump shot from 18 ft,,51,55
234,3,8:55.0,,Personal foul by D. Brooks (drawn by J. Nurkić),51,55
235,3,8:46.0,,J. Nurkić makes 2-pt jump shot from 16 ft (assist by D. Lillard),51,57
236,3,8:32.0,Shooting foul by D. Lillard (drawn by M. Conley),,51,57
237,3,8:32.0,M. Conley makes free throw 1 of 2,,52,57
238,3,8:32.0,M. Conley makes free throw 2 of 2,,53,57
239,3,8:18.0,,J. Nurkić misses 2-pt jump shot from 4 ft,53,57
240,3,8:17.0,Defensive rebound by D. Brooks,,53,57
241,3,8:04.0,M. Conley makes 2-pt layup at rim (assist by M. Gasol),,55,57
242,3,7:47.0,,C. McCollum misses 2-pt layup at rim,55,57
243,3,7:45.0,Defensive rebound by J. Martin,,55,57
244,3,7:36.0,Turnover by M. Conley (lost ball; steal by M. Harkless),,55,57
245,3,7:18.0,,J. Nurkić misses 2-pt jump shot from 18 ft (block by M. Gasol),55,57
246,3,7:14.0,Defensive rebound by D. Brooks,,55,57
247,3,7:09.0,M. Gasol misses 3-pt jump shot from 28 ft,,55,57
248,3,7:06.0,,Defensive rebound by N. Vonleh,55,57
249,3,6:55.0,,D. Lillard misses 2-pt jump shot from 20 ft,55,57
250,3,6:50.0,Defensive rebound by J. Ennis,,55,57
251,3,6:33.0,M. Conley makes 2-pt layup at rim,,57,57
252,3,6:33.0,Shooting foul by J. Nurkić (drawn by M. Conley),,57,57
253,3,6:33.0,,Portland full timeout,57,57
254,3,6:33.0,M. Conley makes free throw 1 of 1,,58,57
255,3,6:17.0,,D. Lillard misses 3-pt jump shot from 25 ft,58,57
256,3,6:14.0,Defensive rebound by D. Brooks,,58,57
257,3,6:08.0,J. Martin misses 2-pt layup from 1 ft,,58,57
258,3,6:07.0,,Defensive rebound by J. Nurkić,58,57
259,3,6:03.0,,Personal foul by M. Conley (drawn by C. McCollum),58,57
260,3,6:03.0,C. Parsons enters the game for D. Brooks,,58,57
261,3,6:03.0,T. Evans enters the game for J. Martin,,58,57
262,3,5:54.0,,C. McCollum misses 2-pt jump shot from 20 ft,58,57
263,3,5:52.0,Defensive rebound by J. Ennis,,58,57
264,3,5:45.0,M. Gasol misses 2-pt hook shot from 3 ft,,58,57
265,3,5:43.0,,Defensive rebound by M. Harkless,58,57
266,3,5:25.0,,M. Harkless misses 2-pt layup from 2 ft,58,57
267,3,5:24.0,Defensive rebound by M. Gasol,,58,57
268,3,5:19.0,M. Conley makes 2-pt layup at rim,,60,57
269,3,5:19.0,Shooting foul by N. Vonleh (drawn by M. Conley),,60,57
270,3,5:19.0,,E. Davis enters the game for C. McCollum,60,57
271,3,5:19.0,,E. Turner enters the game for M. Harkless,60,57
272,3,5:19.0,,P. Connaughton enters the game for J. Nurkić,60,57
273,3,5:19.0,M. Conley makes free throw 1 of 1,,61,57
274,3,5:02.0,,Turnover by D. Lillard (bad pass; steal by T. Evans),61,57
275,3,4:52.0,T. Evans misses 3-pt jump shot from 23 ft,,61,57
276,3,4:49.0,,Defensive rebound by P. Connaughton,61,57
277,3,4:43.0,,E. Turner misses 2-pt jump shot from 16 ft,61,57
278,3,4:41.0,Defensive rebound by Team,,61,57
279,3,4:24.0,M. Chalmers enters the game for M. Conley,,61,57
280,3,4:23.0,Personal foul by P. Connaughton (drawn by J. Ennis),,61,57
281,3,4:23.0,,S. Napier enters the game for N. Vonleh,61,57
282,3,4:23.0,J. Ennis makes free throw 1 of 1,,62,57
283,3,4:13.0,M. Gasol misses 2-pt jump shot from 14 ft,,62,57
284,3,4:09.0,,Defensive rebound by D. Lillard,62,57
285,3,3:57.0,,S. Napier makes 2-pt layup at rim,62,59
286,3,3:46.0,Shooting foul by E. Davis (drawn by M. Gasol),,62,59
287,3,3:46.0,M. Gasol makes free throw 1 of 2,,63,59
288,3,3:46.0,M. Gasol makes free throw 2 of 2,,64,59
289,3,3:35.0,,Personal foul by M. Chalmers (drawn by S. Napier),64,59
290,3,3:24.0,,S. Napier misses 2-pt jump shot from 13 ft (block by T. Evans),64,59
291,3,3:13.0,Defensive rebound by M. Chalmers,,64,59
292,3,3:12.0,J. Ennis makes 2-pt dunk at rim (assist by M. Chalmers),,66,59
293,3,3:00.0,,E. Turner makes 2-pt jump shot from 3 ft,66,61
294,3,2:35.0,M. Gasol misses 2-pt jump shot from 15 ft,,66,61
295,3,2:31.0,,Defensive rebound by E. Davis,66,61
296,3,2:25.0,,D. Lillard makes 2-pt layup at rim,66,63
297,3,2:25.0,Memphis full timeout,,66,63
298,3,2:25.0,,C. McCollum enters the game for D. Lillard,66,63
299,3,2:25.0,D. Brooks enters the game for J. Ennis,,66,63
300,3,2:25.0,B. Wright enters the game for M. Gasol,,66,63
301,3,2:12.0,M. Chalmers misses 2-pt jump shot from 7 ft,,66,63
302,3,2:10.0,,Defensive rebound by E. Davis,66,63
303,3,2:01.0,,E. Turner makes 2-pt jump shot from 14 ft,66,65
304,3,1:40.0,T. Evans makes 2-pt jump shot from 20 ft,,68,65
305,3,1:18.0,,Shooting foul by M. Chalmers (drawn by E. Turner),68,65
306,3,1:18.0,,E. Turner makes free throw 1 of 2,68,66
307,3,1:18.0,,E. Turner makes free throw 2 of 2,68,67
308,3,1:05.0,B. Wright makes 2-pt layup from 1 ft (assist by T. Evans),,70,67
309,3,0:47.0,,E. Turner misses 2-pt jump shot from 10 ft,70,67
310,3,0:45.0,,Offensive rebound by E. Davis,70,67
311,3,0:36.0,,C. McCollum makes 2-pt jump shot from 9 ft,70,69
312,3,0:29.0,Personal foul by E. Davis (drawn by T. Evans),,70,69
313,3,0:29.0,T. Evans makes free throw 1 of 2,,71,69
314,3,0:29.0,J. Ennis enters the game for M. Chalmers,,71,69
315,3,0:29.0,T. Evans misses free throw 2 of 2,,71,69
316,3,0:28.0,,Defensive rebound by S. Napier,71,69
317,3,0:11.0,,Shooting foul by B. Wright (drawn by C. McCollum),71,69
318,3,0:11.0,,C. McCollum makes free throw 1 of 2,71,70
319,3,0:11.0,,J. Nurkić enters the game for E. Davis,71,70
320,3,0:11.0,M. Conley enters the game for B. Wright,,71,70
321,3,0:11.0,,C. McCollum makes free throw 2 of 2,71,71
322,3,0:01.0,M. Conley makes 3-pt jump shot from 24 ft,,74,71
323,4,11:47.0,T. Evans makes 2-pt layup from 1 ft,,76,71
324,4,11:29.0,,C. McCollum makes 2-pt jump shot from 14 ft,76,73
325,4,11:12.0,M. Conley misses 2-pt jump shot from 19 ft,,76,73
326,4,11:09.0,,Defensive rebound by P. Connaughton,76,73
327,4,11:03.0,,C. McCollum makes 2-pt layup at rim,76,75
328,4,10:48.0,T. Evans misses 2-pt layup from 1 ft,,76,75
329,4,10:47.0,,Defensive rebound by E. Davis,76,75
330,4,10:43.0,,S. Napier makes 2-pt layup at rim,76,77
331,4,10:43.0,,Shooting foul by M. Conley (drawn by S. Napier),76,77
332,4,10:43.0,,S. Napier makes free throw 1 of 1,76,78
333,4,10:31.0,Turnover by M. Conley (lost ball; steal by C. McCollum),,76,78
334,4,10:21.0,,Turnover by E. Turner (traveling),76,78
335,4,10:15.0,Offensive foul by C. Parsons (drawn by S. Napier),,76,78
336,4,10:15.0,Turnover by C. Parsons (offensive foul),,76,78
337,4,9:56.0,,C. McCollum misses 3-pt jump shot from 22 ft,76,78
338,4,9:54.0,Defensive rebound by D. Brooks,,76,78
339,4,9:49.0,Turnover by C. Parsons (out of bounds lost ball),,76,78
340,4,9:32.0,,E. Turner misses 2-pt jump shot from 8 ft,76,78
341,4,9:30.0,Defensive rebound by B. Wright,,76,78
342,4,9:20.0,T. Evans makes 3-pt jump shot from 24 ft,,79,78
343,4,9:03.0,,C. McCollum makes 2-pt layup at rim,79,80
344,4,8:45.0,M. Conley makes 2-pt layup at rim,,81,80
345,4,8:28.0,,C. McCollum makes 2-pt jump shot from 17 ft,81,82
346,4,8:05.0,C. Parsons misses 3-pt jump shot from 24 ft,,81,82
347,4,8:04.0,,Defensive rebound by E. Davis,81,82
348,4,7:42.0,,S. Napier misses 2-pt layup from 2 ft (block by M. Conley),81,82
349,4,7:39.0,Defensive rebound by D. Brooks,,81,82
350,4,7:26.0,T. Evans makes 2-pt jump shot from 22 ft,,83,82
351,4,7:25.0,,Portland full timeout,83,82
352,4,7:25.0,,D. Lillard enters the game for S. Napier,83,82
353,4,7:25.0,,J. Nurkić enters the game for E. Davis,83,82
354,4,7:25.0,M. Gasol enters the game for D. Brooks,,83,82
355,4,7:25.0,J. Ennis enters the game for B. Wright,,83,82
356,4,7:02.0,,Turnover by C. McCollum (lost ball; steal by T. Evans),83,82
357,4,6:57.0,T. Evans makes 2-pt layup from 1 ft,,85,82
358,4,6:34.0,,J. Nurkić makes 2-pt layup from 1 ft (assist by D. Lillard),85,84
359,4,6:15.0,M. Conley makes 3-pt jump shot from 24 ft (assist by T. Evans),,88,84
360,4,5:46.0,,C. McCollum makes 3-pt jump shot from 27 ft (assist by D. Lillard),88,87
361,4,5:14.0,Offensive foul by C. Parsons (drawn by P. Connaughton),,88,87
362,4,5:14.0,Turnover by C. Parsons (offensive foul),,88,87
363,4,5:14.0,M. Chalmers enters the game for M. Conley,,88,87
364,4,5:14.0,D. Brooks enters the game for C. Parsons,,88,87
365,4,5:03.0,,D. Lillard misses 3-pt jump shot from 24 ft,88,87
366,4,5:00.0,Defensive rebound by M. Chalmers,,88,87
367,4,4:39.0,T. Evans misses 2-pt layup from 1 ft,,88,87
368,4,4:36.0,,Defensive rebound by D. Lillard,88,87
369,4,4:18.0,,J. Nurkić misses 2-pt layup from 1 ft (block by M. Gasol),88,87
370,4,4:16.0,Defensive rebound by M. Gasol,,88,87
371,4,4:11.0,M. Chalmers makes 2-pt layup from 1 ft,,90,87
372,4,3:56.0,,Turnover by D. Lillard (bad pass),90,87
373,4,3:34.0,D. Brooks makes 2-pt layup at rim (assist by M. Gasol),,92,87
374,4,3:34.0,,Portland full timeout,92,87
375,4,3:34.0,,E. Davis enters the game for P. Connaughton,92,87
376,4,3:34.0,,M. Harkless enters the game for J. Nurkić,92,87
377,4,3:12.0,,M. Harkless makes 2-pt layup from 1 ft (assist by D. Lillard),92,89
378,4,2:51.0,Memphis full timeout,,92,89
379,4,2:51.0,M. Conley enters the game for M. Chalmers,,92,89
380,4,2:51.0,Personal foul by E. Turner (drawn by D. Brooks),,92,89
381,4,2:51.0,M. Gasol makes free throw 1 of 1,,93,89
382,4,2:46.0,M. Conley misses 2-pt jump shot from 15 ft,,93,89
383,4,2:43.0,,Defensive rebound by E. Davis,93,89
384,4,2:36.0,,D. Lillard makes 2-pt layup at rim,93,91
385,4,2:09.0,Turnover by Team (shot clock),,93,91
386,4,1:48.0,,C. McCollum misses 3-pt jump shot from 26 ft,93,91
387,4,1:46.0,Defensive rebound by M. Gasol,,93,91
388,4,1:27.0,M. Gasol misses 2-pt jump shot from 8 ft,,93,91
389,4,1:25.0,,Defensive rebound by E. Davis,93,91
390,4,1:19.0,,E. Turner misses 2-pt layup from 2 ft,93,91
