,QUARTER,TIME_REMAINING,TORONTO_ACTION,BOSTON_ACTION,TORONTO_SCORE,BOSTON_SCORE
190,2,4:25.0,O. Anunoby makes 2-pt dunk from 2 ft (assist by K. Lowry),,37,35
191,2,3:59.0,,T. Rozier misses 3-pt jump shot from 24 ft,37,35
192,2,3:56.0,Defensive rebound by O. Anunoby,,37,35
193,2,3:43.0,D. DeRozan misses 2-pt jump shot from 8 ft,,37,35
194,2,3:41.0,Offensive rebound by D. DeRozan,,37,35
195,2,3:37.0,D. DeRozan makes 2-pt layup at rim,,39,35
196,2,3:26.0,,Turnover by M. Smart (lost ball; steal by O. Anunoby),39,35
197,2,3:22.0,O. Anunoby makes 2-pt layup from 1 ft (assist by S. Ibaka),,41,35
198,2,2:57.0,,M. Morris makes 3-pt jump shot from 24 ft (assist by M. Smart),41,38
199,2,2:49.0,Personal foul by J. Brown (drawn by D. DeRozan),,41,38
200,2,2:49.0,,A. Baynes enters the game for M. Morris,41,38
201,2,2:36.0,D. DeRozan misses 3-pt jump shot from 27 ft,,41,38
202,2,2:33.0,,Defensive rebound by M. Smart,41,38
203,2,2:26.0,,Shooting foul by J. Valančiūnas (drawn by M. Smart),41,38
204,2,2:26.0,,M. Smart makes free throw 1 of 2,41,39
205,2,2:26.0,,J. Tatum enters the game for T. Rozier,41,39
206,2,2:26.0,,M. Smart makes free throw 2 of 2,41,40
207,2,2:04.0,S. Ibaka misses 2-pt jump shot from 17 ft,,41,40
208,2,2:00.0,,Defensive rebound by A. Baynes,41,40
209,2,1:53.0,,Personal foul by K. Lowry (drawn by J. Brown),41,40
210,2,1:46.0,,J. Brown misses 2-pt layup from 2 ft (block by D. DeRozan),41,40
211,2,1:45.0,,Offensive rebound by Team,41,40
212,2,1:37.0,,J. Tatum misses 3-pt jump shot from 23 ft,41,40
213,2,1:35.0,Defensive rebound by J. Valančiūnas,,41,40
214,2,1:32.0,K. Lowry makes 3-pt jump shot from 29 ft,,44,40
215,2,1:11.0,,Turnover by M. Smart (lost ball; steal by K. Lowry),44,40
216,2,1:05.0,S. Ibaka makes 2-pt jump shot from 14 ft (assist by K. Lowry),,46,40
217,2,0:45.0,,J. Brown misses 2-pt layup at rim,46,40
218,2,0:41.0,,Offensive rebound by A. Baynes,46,40
219,2,0:41.0,,A. Baynes misses 2-pt layup at rim,46,40
220,2,0:40.0,Defensive rebound by J. Valančiūnas,,46,40
221,2,0:39.0,,Violation by A. Horford (kicked ball),46,40
222,2,0:34.0,S. Ibaka makes 2-pt jump shot from 5 ft,,48,40
223,2,0:34.0,Shooting foul by A. Horford (drawn by S. Ibaka),,48,40
224,2,0:34.0,,T. Rozier enters the game for A. Baynes,48,40
225,2,0:34.0,D. Wright enters the game for K. Lowry,,48,40
226,2,0:34.0,S. Ibaka makes free throw 1 of 1,,49,40
227,2,0:17.0,,T. Rozier misses 2-pt jump shot from 8 ft,49,40
228,2,0:13.0,,Offensive rebound by T. Rozier,49,40
229,2,0:02.0,,T. Rozier makes 3-pt jump shot from 24 ft,49,43
230,2,0:02.0,,Shooting foul by J. Valančiūnas (drawn by T. Rozier),49,43
231,2,0:02.0,,S. Ojeleye enters the game for J. Tatum,49,43
232,2,0:02.0,C. Miles enters the game for O. Anunoby,,49,43
233,2,0:02.0,,T. Rozier makes free throw 1 of 1,49,44
234,3,11:40.0,,A. Horford makes 2-pt jump shot from 16 ft,49,46
235,3,11:19.0,Shooting foul by A. Baynes (drawn by O. Anunoby),,49,46
236,3,11:19.0,O. Anunoby makes free throw 1 of 2,,50,46
237,3,11:19.0,O. Anunoby misses free throw 2 of 2,,50,46
238,3,11:17.0,,Defensive rebound by J. Tatum,50,46
239,3,10:56.0,,M. Smart makes 3-pt jump shot from 26 ft,50,49
240,3,10:41.0,D. DeRozan makes 2-pt jump shot from 14 ft (assist by K. Lowry),,52,49
241,3,10:28.0,,Personal foul by K. Lowry (drawn by M. Smart),52,49
242,3,10:17.0,,J. Tatum misses 2-pt jump shot from 17 ft,52,49
243,3,10:13.0,Defensive rebound by O. Anunoby,,52,49
244,3,10:04.0,J. Valančiūnas makes 2-pt layup from 1 ft (assist by D. DeRozan),,54,49
245,3,9:45.0,,J. Brown makes 2-pt layup from 2 ft,54,51
246,3,9:26.0,K. Lowry makes 3-pt jump shot from 22 ft (assist by D. DeRozan),,57,51
247,3,9:07.0,,M. Smart makes 3-pt jump shot from 27 ft (assist by A. Horford),57,54
248,3,8:49.0,,Offensive charge foul by S. Ibaka (drawn by A. Baynes),57,54
249,3,8:49.0,Turnover by S. Ibaka (offensive foul),,57,54
250,3,8:37.0,,M. Smart misses 2-pt layup from 2 ft,57,54
251,3,8:36.0,,Offensive rebound by M. Smart,57,54
252,3,8:33.0,,A. Baynes makes 2-pt dunk from 2 ft (assist by M. Smart),57,56
253,3,8:17.0,J. Valančiūnas makes 2-pt layup at rim (assist by K. Lowry),,59,56
254,3,8:05.0,,Personal foul by J. Valančiūnas (drawn by A. Baynes),59,56
255,3,7:58.0,,J. Brown makes 3-pt jump shot from 26 ft (assist by M. Smart),59,59
256,3,7:48.0,Toronto full timeout,,59,59
257,3,7:37.0,D. DeRozan misses 2-pt layup from 1 ft,,59,59
258,3,7:34.0,,Defensive rebound by J. Tatum,59,59
259,3,7:26.0,,M. Smart misses 3-pt jump shot from 27 ft,59,59
260,3,7:23.0,Defensive rebound by O. Anunoby,,59,59
261,3,7:16.0,J. Valančiūnas makes 2-pt jump shot from 13 ft (assist by K. Lowry),,61,59
262,3,6:58.0,,M. Smart misses 2-pt jump shot from 7 ft,61,59
263,3,6:54.0,,Offensive rebound by Team,61,59
264,3,6:51.0,,Shooting foul by O. Anunoby (drawn by A. Horford),61,59
265,3,6:51.0,,A. Horford makes free throw 1 of 2,61,60
266,3,6:51.0,,A. Horford makes free throw 2 of 2,61,61
267,3,6:33.0,Turnover by K. Lowry (bad pass),,61,61
268,3,6:11.0,,A. Baynes misses 2-pt jump shot from 16 ft,61,61
269,3,6:08.0,Defensive rebound by S. Ibaka,,61,61
270,3,5:56.0,D. DeRozan misses 2-pt jump shot from 16 ft,,61,61
271,3,5:53.0,,Defensive rebound by A. Baynes,61,61
272,3,5:39.0,,Shooting foul by O. Anunoby (drawn by A. Horford),61,61
273,3,5:39.0,,A. Horford makes free throw 1 of 2,61,62
274,3,5:39.0,L. Nogueira enters the game for J. Valančiūnas,,61,62
275,3,5:39.0,P. Siakam enters the game for O. Anunoby,,61,62
276,3,5:39.0,,A. Horford makes free throw 2 of 2,61,63
277,3,5:24.0,K. Lowry misses 3-pt jump shot from 27 ft,,61,63
278,3,5:19.0,,Defensive rebound by A. Horford,61,63
279,3,5:19.0,,Personal foul by K. Lowry (drawn by M. Smart),61,63
280,3,5:19.0,,M. Smart makes free throw 1 of 2,61,64
281,3,5:19.0,,M. Morris enters the game for J. Tatum,61,64
282,3,5:19.0,D. Wright enters the game for K. Lowry,,61,64
283,3,5:19.0,,M. Smart makes free throw 2 of 2,61,65
284,3,5:06.0,Shooting foul by J. Brown (drawn by D. DeRozan),,61,65
285,3,5:06.0,D. DeRozan makes free throw 1 of 2,,62,65
286,3,5:06.0,D. DeRozan makes free throw 2 of 2,,63,65
287,3,4:46.0,,A. Horford makes 3-pt jump shot from 27 ft (assist by M. Smart),63,68
288,3,4:27.0,D. DeRozan misses 2-pt jump shot from 12 ft,,63,68
289,3,4:24.0,,Defensive rebound by A. Horford,63,68
290,3,4:08.0,,J. Brown makes 3-pt jump shot from 22 ft (assist by M. Smart),63,71
291,3,4:01.0,Toronto full timeout,,63,71
292,3,4:01.0,,S. Ojeleye enters the game for A. Baynes,63,71
293,3,4:01.0,C. Miles enters the game for S. Ibaka,,63,71
294,3,3:46.0,D. Wright makes 2-pt layup at rim (assist by D. DeRozan),,65,71
295,3,3:25.0,,J. Brown makes 2-pt jump shot from 19 ft,65,73
296,3,3:09.0,C. Miles makes 3-pt jump shot from 25 ft (assist by P. Siakam),,68,73
297,3,2:57.0,,Offensive foul by M. Morris (drawn by D. Wright),68,73
298,3,2:57.0,,Turnover by M. Morris (offensive foul),68,73
299,3,2:51.0,Offensive foul by C. Miles (drawn by J. Brown),,68,73
300,3,2:51.0,Turnover by C. Miles (offensive foul),,68,73
301,3,2:41.0,,M. Morris misses 3-pt jump shot from 23 ft,68,73
302,3,2:39.0,,Offensive rebound by J. Brown,68,73
303,3,2:38.0,,T. Rozier enters the game for M. Smart,68,73
304,3,2:37.0,,J. Brown misses 2-pt layup from 1 ft (block by L. Nogueira),68,73
305,3,2:37.0,Defensive rebound by Team,,68,73
306,3,2:27.0,C. Miles makes 3-pt jump shot from 24 ft (assist by D. Wright),,71,73
307,3,2:04.0,,Turnover by M. Morris (turnover),71,73
308,3,1:44.0,Shooting foul by J. Brown (drawn by D. DeRozan),,71,73
309,3,1:44.0,D. DeRozan makes free throw 1 of 2,,72,73
310,3,1:44.0,,D. Theis enters the game for A. Horford,72,73
311,3,1:44.0,D. DeRozan makes free throw 2 of 2,,73,73
312,3,1:33.0,Violation by C. Miles (kicked ball),,73,73
313,3,1:33.0,F. VanVleet enters the game for D. DeRozan,,73,73
314,3,1:24.0,,M. Morris misses 2-pt layup from 4 ft (block by L. Nogueira),73,73
315,3,1:21.0,,Offensive rebound by S. Ojeleye,73,73
316,3,1:20.0,,T. Rozier misses 2-pt jump shot from 8 ft,73,73
317,3,1:20.0,Defensive rebound by Team,,73,73
318,3,1:02.0,Turnover by P. Siakam (bad pass; steal by S. Ojeleye),,73,73
319,3,0:44.0,,S. Ojeleye misses 3-pt jump shot from 28 ft,73,73
320,3,0:42.0,Defensive rebound by L. Nogueira,,73,73
321,3,0:35.0,C. Miles misses 2-pt layup from 2 ft,,73,73
322,3,0:33.0,,Defensive rebound by M. Morris,73,73
323,3,0:30.0,,Personal foul by C. Miles (drawn by M. Morris),73,73
324,3,0:30.0,,M. Morris makes free throw 1 of 2,73,74
325,3,0:30.0,,S. Larkin enters the game for J. Brown,73,74
326,3,0:30.0,,M. Morris misses free throw 2 of 2,73,74
327,3,0:29.0,Defensive rebound by L. Nogueira,,73,74
328,3,0:08.0,P. Siakam makes 3-pt jump shot from 24 ft (assist by L. Nogueira),,76,74
329,3,0:03.0,,T. Rozier makes 3-pt jump shot from 27 ft,76,77
330,4,11:44.0,F. VanVleet misses 2-pt layup from 1 ft,,84,85
331,4,11:41.0,Offensive rebound by L. Nogueira,,84,85
332,4,11:41.0,L. Nogueira misses 2-pt layup at rim,,84,85
333,4,11:40.0,,Defensive rebound by T. Rozier,84,85
334,4,11:26.0,,Turnover by M. Morris (bad pass; steal by L. Nogueira),84,85
335,4,11:22.0,L. Nogueira misses 2-pt layup at rim,,84,85
336,4,11:20.0,,Defensive rebound by T. Rozier,84,85
337,4,11:14.0,,T. Rozier misses 3-pt jump shot from 26 ft,84,85
338,4,11:10.0,Defensive rebound by D. Wright,,84,85
339,4,10:57.0,P. Siakam misses 2-pt hook shot from 6 ft,,84,85
340,4,10:55.0,,Defensive rebound by D. Theis,84,85
341,4,10:39.0,,M. Morris makes 2-pt jump shot from 7 ft (assist by D. Theis),76,79
342,4,10:13.0,C. Miles makes 2-pt jump shot from 12 ft,,78,79
343,4,9:53.0,,Turnover by D. Theis (lost ball; steal by F. VanVleet),78,79
344,4,9:51.0,Shooting foul by T. Rozier (drawn by D. Wright),,78,79
345,4,9:51.0,D. Wright makes free throw 1 of 2,,79,79
346,4,9:51.0,D. Wright makes free throw 2 of 2,,80,79
347,4,9:35.0,,M. Morris misses 3-pt jump shot from 26 ft,80,79
348,4,9:31.0,Defensive rebound by P. Siakam,,80,79
349,4,9:23.0,D. Wright misses 2-pt layup from 2 ft (block by D. Theis),,80,79
350,4,9:21.0,,Defensive rebound by D. Theis,80,79
351,4,9:16.0,,T. Rozier makes 2-pt layup from 1 ft (assist by S. Larkin),80,81
352,4,8:54.0,F. VanVleet makes 2-pt jump shot from 17 ft,,82,81
353,4,8:32.0,,S. Larkin misses 2-pt jump shot from 18 ft,82,81
354,4,8:31.0,,Offensive rebound by Team,82,81
355,4,8:31.0,Loose ball foul by L. Nogueira (drawn by D. Theis),,82,81
356,4,8:11.0,,J. Tatum makes 2-pt jump shot from 21 ft (assist by T. Rozier),82,83
357,4,7:59.0,,M. Smart enters the game for M. Morris,82,83
358,4,7:59.0,K. Lowry enters the game for D. Wright,,82,83
359,4,7:53.0,,Violation by J. Tatum (kicked ball),82,83
360,4,7:48.0,F. VanVleet misses 3-pt jump shot from 24 ft,,82,83
361,4,7:48.0,,Defensive rebound by T. Rozier,82,83
362,4,7:32.0,,J. Tatum misses 2-pt jump shot from 10 ft,82,83
363,4,7:28.0,,Offensive rebound by D. Theis,82,83
364,4,7:28.0,,D. Theis makes 2-pt layup at rim,82,85
365,4,7:20.0,L. Nogueira misses 2-pt layup from 2 ft (block by D. Theis),,82,85
366,4,7:20.0,,Defensive rebound by Team,82,85
367,4,7:17.0,C. Miles misses 3-pt jump shot from 25 ft,,82,85
368,4,7:15.0,,Defensive rebound by D. Theis,82,85
369,4,7:02.0,,T. Rozier misses 2-pt layup from 4 ft (block by L. Nogueira),82,85
370,4,6:58.0,Defensive rebound by F. VanVleet,,82,85
371,4,6:58.0,Shooting foul by M. Smart (drawn by F. VanVleet),,82,85
372,4,6:58.0,,Boston full timeout,82,85
373,4,6:58.0,,A. Horford enters the game for S. Larkin,82,85
374,4,6:58.0,S. Ibaka enters the game for P. Siakam,,82,85
375,4,6:58.0,O. Anunoby enters the game for L. Nogueira,,82,85
376,4,6:58.0,F. VanVleet makes free throw 1 of 2,,83,85
377,4,6:58.0,F. VanVleet makes free throw 2 of 2,,84,85
378,4,6:38.0,,M. Smart misses 3-pt jump shot from 27 ft,84,85
379,4,6:35.0,Defensive rebound by K. Lowry,,84,85
380,4,6:15.0,C. Miles misses 3-pt jump shot from 25 ft,,84,85
381,4,6:12.0,,Defensive rebound by T. Rozier,84,85
382,4,5:59.0,,J. Tatum makes 2-pt layup from 3 ft (assist by A. Horford),84,87
383,4,5:43.0,,Offensive charge foul by O. Anunoby (drawn by M. Smart),84,87
384,4,5:43.0,Turnover by O. Anunoby (offensive foul),,84,87
385,4,5:43.0,D. DeRozan enters the game for F. VanVleet,,84,87
