,QUARTER,TIME_REMAINING,ATLANTA_ACTION,GOLDEN STATE_ACTION,ATLANTA_SCORE,GOLDEN STATE_SCORE
100,1,1:04.0,,Defensive rebound by Team,18,14
101,1,1:04.0,J. Collins enters the game for T. Cavanaugh,,18,14
102,1,0:48.0,,A. Iguodala misses 2-pt jump shot from 18 ft,18,14
103,1,0:45.0,Defensive rebound by M. Muscala,,18,14
104,1,0:29.0,Personal foul by K. Looney (drawn by I. Taylor),,18,14
105,1,0:23.0,I. Taylor misses 2-pt layup from 5 ft,,18,14
106,1,0:19.0,,Defensive rebound by Q. Cook,18,14
107,1,0:04.0,,Q. Cook makes 2-pt jump shot from 18 ft,18,16
108,1,0:00.0,T. Dorsey misses 3-pt jump shot from 28 ft,,18,16
109,1,0:00.0,Offensive rebound by Team,,18,16
110,2,11:42.0,Shooting foul by P. McCaw (drawn by I. Taylor),,18,16
111,2,11:42.0,I. Taylor misses free throw 1 of 2,,18,16
112,2,11:42.0,Offensive rebound by Team,,18,16
113,2,11:42.0,I. Taylor misses free throw 2 of 2,,18,16
114,2,11:40.0,,Defensive rebound by Q. Cook,18,16
115,2,11:25.0,,S. Livingston misses 2-pt jump shot from 13 ft,18,16
116,2,11:21.0,Defensive rebound by J. Collins,,18,16
117,2,11:14.0,Shooting foul by S. Livingston (drawn by J. Collins),,18,16
118,2,11:14.0,J. Collins misses free throw 1 of 2,,18,16
119,2,11:14.0,Offensive rebound by Team,,18,16
120,2,11:14.0,J. Collins makes free throw 2 of 2,,19,16
121,2,11:02.0,,P. McCaw misses 2-pt jump shot from 18 ft,19,16
122,2,10:59.0,Defensive rebound by T. Prince,,19,16
123,2,10:53.0,T. Prince makes 2-pt layup from 2 ft,,21,16
124,2,10:42.0,,D. West misses 2-pt jump shot from 18 ft,21,16
125,2,10:38.0,Defensive rebound by J. Collins,,21,16
126,2,10:33.0,Atlanta full timeout,,21,16
127,2,10:33.0,D. Dedmon enters the game for J. Collins,,21,16
128,2,10:21.0,T. Prince misses 2-pt layup from 2 ft,,21,16
129,2,10:19.0,,Defensive rebound by D. West,21,16
130,2,10:09.0,,P. McCaw misses 3-pt jump shot from 27 ft,21,16
131,2,10:04.0,Defensive rebound by M. Muscala,,21,16
132,2,9:52.0,M. Muscala makes 2-pt layup from 1 ft (assist by I. Taylor),,23,16
133,2,9:32.0,,Q. Cook misses 3-pt jump shot from 26 ft,23,16
134,2,9:27.0,,Offensive rebound by S. Livingston,23,16
135,2,9:27.0,,S. Livingston misses 2-pt hook shot from 11 ft,23,16
136,2,9:23.0,Defensive rebound by M. Muscala,,23,16
137,2,9:21.0,T. Prince makes 3-pt jump shot from 26 ft,,26,16
138,2,8:56.0,,P. McCaw misses 2-pt jump shot from 14 ft,26,16
139,2,8:53.0,Defensive rebound by M. Muscala,,26,16
140,2,8:41.0,T. Dorsey misses 3-pt jump shot from 27 ft,,26,16
141,2,8:38.0,,Defensive rebound by D. West,26,16
142,2,8:30.0,,S. Livingston makes 2-pt jump shot from 12 ft,26,18
143,2,8:10.0,I. Taylor makes 2-pt jump shot from 12 ft,,28,18
144,2,7:58.0,,Q. Cook makes 2-pt jump shot from 17 ft,28,20
145,2,7:46.0,T. Prince misses 2-pt layup from 2 ft,,28,20
146,2,7:41.0,Offensive rebound by D. Dedmon,,28,20
147,2,7:41.0,D. Dedmon makes 2-pt layup at rim,,30,20
148,2,7:36.0,,Turnover by S. Livingston (lost ball; steal by T. Prince),30,20
149,2,7:34.0,Personal foul by P. McCaw (drawn by T. Dorsey),,30,20
150,2,7:34.0,T. Dorsey misses clear path free throw 1 of 2,,30,20
151,2,7:34.0,Offensive rebound by Team,,30,20
152,2,7:34.0,T. Dorsey misses clear path free throw 2 of 2,,30,20
153,2,7:34.0,Offensive rebound by Team,,30,20
154,2,7:34.0,D. Schröder enters the game for T. Dorsey,,30,20
155,2,7:34.0,D. Lee enters the game for I. Taylor,,30,20
156,2,7:23.0,T. Prince misses 2-pt layup from 2 ft (block by K. Looney),,30,20
157,2,7:23.0,Offensive rebound by Team,,30,20
158,2,7:23.0,T. Cavanaugh enters the game for M. Muscala,,30,20
159,2,7:16.0,Shooting foul by P. McCaw (drawn by T. Prince),,30,20
160,2,7:16.0,T. Prince misses free throw 1 of 2,,30,20
161,2,7:16.0,Offensive rebound by Team,,30,20
162,2,7:16.0,,N. Young enters the game for P. McCaw,30,20
163,2,7:16.0,T. Prince makes free throw 2 of 2,,31,20
164,2,6:58.0,,D. West misses 2-pt jump shot from 18 ft,31,20
165,2,6:55.0,Defensive rebound by D. Dedmon,,31,20
166,2,6:49.0,T. Prince makes 2-pt dunk from 1 ft (assist by D. Schröder),,33,20
167,2,6:49.0,,Golden State full timeout,33,20
168,2,6:49.0,,A. Iguodala enters the game for K. Looney,33,20
169,2,6:49.0,,S. Curry enters the game for S. Livingston,33,20
170,2,6:49.0,J. Collins enters the game for T. Cavanaugh,,33,20
171,2,6:34.0,,Personal foul by D. Schröder (drawn by S. Curry),33,20
172,2,6:26.0,,S. Curry makes 2-pt jump shot from 16 ft (assist by D. West),33,22
173,2,6:12.0,D. Schröder makes 2-pt layup from 2 ft,,35,22
174,2,6:04.0,,Turnover by S. Curry (bad pass; steal by T. Prince),35,22
175,2,5:49.0,D. Schröder makes 2-pt jump shot from 18 ft,,37,22
176,2,5:28.0,,S. Curry makes 2-pt jump shot from 12 ft (assist by A. Iguodala),37,24
177,2,5:13.0,Turnover by J. Collins (out of bounds lost ball),,37,24
178,2,5:13.0,,J. Bell enters the game for D. West,37,24
179,2,5:05.0,,S. Curry makes 2-pt jump shot from 17 ft,37,26
180,2,4:40.0,D. Schröder misses 3-pt jump shot from 26 ft,,37,26
181,2,4:37.0,,Defensive rebound by S. Curry,37,26
182,2,4:27.0,,N. Young makes 3-pt jump shot from 26 ft (assist by J. Bell),37,29
183,2,4:23.0,Atlanta full timeout,,37,29
184,2,4:09.0,Turnover by D. Schröder (bad pass; steal by A. Iguodala),,37,29
185,2,4:04.0,,N. Young makes 3-pt jump shot from 25 ft (assist by Q. Cook),37,32
186,2,3:47.0,Personal foul by N. Young (drawn by T. Prince),,37,32
187,2,3:47.0,T. Prince makes free throw 1 of 2,,38,32
188,2,3:47.0,M. Muscala enters the game for D. Dedmon,,38,32
189,2,3:47.0,I. Taylor enters the game for D. Schröder,,38,32
190,2,3:47.0,T. Prince makes free throw 2 of 2,,39,32
191,2,3:38.0,,Shooting foul by D. Lee (drawn by S. Curry),39,32
192,2,3:38.0,,S. Curry makes free throw 1 of 3,39,33
193,2,3:38.0,,S. Curry makes free throw 2 of 3,39,34
194,2,3:38.0,,S. Curry makes free throw 3 of 3,39,35
195,2,3:28.0,D. Lee makes 3-pt jump shot from 28 ft (assist by I. Taylor),,42,35
196,2,3:16.0,,N. Young misses 3-pt jump shot from 24 ft,42,35
197,2,3:14.0,Defensive rebound by J. Collins,,42,35
198,2,3:10.0,Personal foul by A. Iguodala (drawn by T. Prince),,42,35
199,2,3:10.0,T. Prince misses free throw 1 of 2,,42,35
200,2,3:10.0,Offensive rebound by Team,,42,35
201,2,3:10.0,,P. McCaw enters the game for N. Young,42,35
202,2,3:10.0,T. Dorsey enters the game for D. Lee,,42,35
203,2,3:10.0,T. Prince makes free throw 2 of 2,,43,35
204,2,2:55.0,,P. McCaw makes 2-pt layup at rim,43,37
205,2,2:48.0,T. Prince misses 2-pt jump shot from 10 ft (block by J. Bell),,43,37
206,2,2:45.0,,Defensive rebound by J. Bell,43,37
207,2,2:38.0,,J. Bell makes 2-pt layup from 2 ft (assist by Q. Cook),43,39
208,2,2:38.0,,Shooting foul by T. Prince (drawn by J. Bell),43,39
209,2,2:38.0,D. Lee enters the game for T. Prince,,43,39
210,2,2:38.0,,J. Bell misses free throw 1 of 1,43,39
211,2,2:35.0,Defensive rebound by J. Collins,,43,39
212,2,2:25.0,J. Collins makes 2-pt dunk from 2 ft (assist by I. Taylor),,45,39
213,2,2:16.0,,S. Curry misses 3-pt jump shot from 25 ft,45,39
214,2,2:11.0,Defensive rebound by I. Taylor,,45,39
215,2,2:09.0,Shooting foul by Q. Cook (drawn by I. Taylor),,45,39
216,2,2:09.0,I. Taylor misses free throw 1 of 2,,45,39
217,2,2:09.0,Offensive rebound by Team,,45,39
218,2,2:09.0,D. Dedmon enters the game for J. Collins,,45,39
219,2,2:09.0,I. Taylor makes free throw 2 of 2,,46,39
220,2,1:48.0,,S. Curry makes 2-pt jump shot from 15 ft (assist by Q. Cook),46,41
221,2,1:31.0,D. Lee makes 3-pt jump shot from 23 ft (assist by M. Muscala),,49,41
222,2,1:11.0,,P. McCaw misses 3-pt jump shot from 25 ft,49,41
223,2,1:05.0,Defensive rebound by I. Taylor,,49,41
224,2,0:55.0,D. Lee makes 2-pt jump shot from 10 ft (assist by T. Dorsey),,51,41
225,2,0:42.0,,Q. Cook misses 2-pt jump shot from 15 ft,51,41
226,2,0:40.0,Defensive rebound by D. Dedmon,,51,41
227,2,0:30.0,Turnover by D. Lee (offensive goaltending),,51,41
228,2,0:28.0,,K. Looney enters the game for P. McCaw,51,41
229,2,0:05.0,,J. Bell makes 2-pt dunk from 1 ft (assist by Q. Cook),51,43
230,2,0:01.0,T. Dorsey misses 3-pt jump shot from 26 ft,,51,43
231,2,0:00.0,,Defensive rebound by A. Iguodala,51,43
232,3,11:46.0,Turnover by T. Prince (bad pass; steal by J. Bell),,51,43
233,3,11:43.0,,J. Bell makes 2-pt dunk from 2 ft,51,45
234,3,11:21.0,D. Dedmon misses 3-pt jump shot from 23 ft,,51,45
235,3,11:17.0,Offensive rebound by J. Collins,,51,45
236,3,11:15.0,D. Lee misses 3-pt jump shot from 23 ft,,51,45
237,3,11:12.0,,Defensive rebound by N. Young,51,45
238,3,10:58.0,,S. Curry makes 3-pt jump shot from 26 ft,51,48
239,3,10:42.0,T. Prince misses 2-pt jump shot from 11 ft,,51,48
240,3,10:40.0,,Defensive rebound by Z. Pachulia,51,48
241,3,10:31.0,,Personal foul by T. Prince (drawn by Z. Pachulia),51,48
242,3,10:25.0,,S. Curry misses 3-pt jump shot from 26 ft,51,48
243,3,10:21.0,Defensive rebound by D. Lee,,51,48
244,3,10:13.0,T. Prince misses 2-pt layup from 8 ft,,51,48
245,3,10:13.0,,Defensive rebound by Team,51,48
246,3,10:09.0,Loose ball foul by T. Prince (drawn by Z. Pachulia),,51,48
247,3,10:01.0,,N. Young misses 3-pt jump shot from 26 ft,51,48
248,3,9:56.0,,Offensive rebound by Z. Pachulia,51,48
249,3,9:55.0,,P. McCaw misses 3-pt jump shot from 27 ft,51,48
250,3,9:53.0,Defensive rebound by Team,,51,48
251,3,9:42.0,D. Schröder makes 2-pt layup from 1 ft,,53,48
252,3,9:32.0,,S. Curry makes 2-pt jump shot from 18 ft (assist by P. McCaw),53,50
253,3,9:16.0,Personal foul by S. Curry (drawn by D. Schröder),,53,50
254,3,9:02.0,D. Lee misses 3-pt jump shot from 27 ft,,53,50
255,3,8:57.0,,Defensive rebound by S. Curry,53,50
256,3,8:56.0,,N. Young misses 2-pt dunk from 2 ft (block by T. Prince),53,50
257,3,8:54.0,,Offensive rebound by N. Young,53,50
258,3,8:50.0,,N. Young misses 3-pt jump shot from 22 ft,53,50
259,3,8:44.0,Defensive rebound by D. Dedmon,,53,50
260,3,8:40.0,D. Lee makes 2-pt layup from 1 ft (assist by T. Prince),,55,50
261,3,8:21.0,,P. McCaw misses 2-pt jump shot from 19 ft,55,50
262,3,8:18.0,Defensive rebound by D. Lee,,55,50
263,3,8:10.0,D. Schröder misses 2-pt layup from 2 ft (block by S. Curry),,55,50
264,3,8:10.0,Offensive rebound by Team,,55,50
265,3,8:10.0,T. Dorsey enters the game for T. Prince,,55,50
266,3,8:05.0,D. Dedmon misses 2-pt jump shot from 18 ft,,55,50
267,3,8:02.0,,Defensive rebound by Z. Pachulia,55,50
268,3,7:56.0,,S. Curry misses 2-pt layup from 3 ft,55,50
269,3,7:50.0,Defensive rebound by D. Dedmon,,55,50
270,3,7:46.0,D. Dedmon makes 2-pt layup from 2 ft (assist by D. Lee),,57,50
271,3,7:23.0,,N. Young makes 3-pt jump shot from 27 ft (assist by P. McCaw),57,53
272,3,7:12.0,T. Dorsey makes 3-pt jump shot from 24 ft,,60,53
273,3,7:01.0,,Personal foul by D. Dedmon (drawn by Z. Pachulia),60,53
274,3,6:53.0,,Offensive foul by Z. Pachulia (drawn by D. Dedmon),60,53
275,3,6:53.0,,Turnover by Z. Pachulia (offensive foul),60,53
276,3,6:53.0,,Golden State full timeout,60,53
277,3,6:31.0,Turnover by D. Schröder (bad pass; steal by Z. Pachulia),,60,53
278,3,6:25.0,Offensive charge foul by P. McCaw (drawn by D. Dedmon),,60,53
279,3,6:25.0,,Turnover by P. McCaw (offensive foul),60,53
280,3,6:25.0,,A. Iguodala enters the game for P. McCaw,60,53
281,3,6:12.0,D. Dedmon misses 3-pt jump shot from 25 ft,,60,53
282,3,6:06.0,,Defensive rebound by Z. Pachulia,60,53
283,3,5:53.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by A. Iguodala),60,56
284,3,5:26.0,J. Collins misses 2-pt layup from 1 ft,,60,56
285,3,5:23.0,,Defensive rebound by Z. Pachulia,60,56
286,3,5:17.0,,J. Bell makes 2-pt jump shot from 11 ft (assist by A. Iguodala),60,58
287,3,5:16.0,Atlanta full timeout,,60,58
288,3,5:16.0,M. Muscala enters the game for J. Collins,,60,58
289,3,5:01.0,D. Schröder makes 2-pt jump shot from 21 ft (assist by D. Dedmon),,62,58
290,3,4:35.0,,Z. Pachulia misses 2-pt jump shot from 20 ft,62,58
291,3,4:31.0,,Offensive rebound by S. Curry,62,58
292,3,4:30.0,,S. Curry makes 2-pt layup from 3 ft,62,60
293,3,4:07.0,T. Dorsey makes 2-pt layup from 1 ft (assist by M. Muscala),,64,60
294,3,3:55.0,,Shooting foul by T. Dorsey (drawn by S. Curry),64,60
295,3,3:55.0,,S. Curry makes free throw 1 of 2,64,61
296,3,3:55.0,,J. McGee enters the game for J. Bell,64,61
297,3,3:55.0,,Q. Cook enters the game for N. Young,64,61
298,3,3:55.0,,K. Looney enters the game for Z. Pachulia,64,61
299,3,3:55.0,A. White enters the game for D. Lee,,64,61
300,3,3:55.0,I. Taylor enters the game for D. Schröder,,64,61
301,3,3:55.0,,S. Curry makes free throw 2 of 2,64,62
302,3,3:40.0,T. Dorsey misses 3-pt jump shot from 25 ft,,64,62
303,3,3:37.0,,Defensive rebound by J. McGee,64,62
304,3,3:34.0,T. Cavanaugh enters the game for D. Dedmon,,64,62
305,3,3:30.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by A. Iguodala),64,65
306,3,3:30.0,,Shooting foul by T. Dorsey (drawn by S. Curry),64,65
307,3,3:30.0,,S. Curry makes free throw 1 of 1,64,66
308,3,3:09.0,Shooting foul by J. McGee (drawn by M. Muscala),,64,66
309,3,3:09.0,M. Muscala makes free throw 1 of 2,,65,66
310,3,3:09.0,,S. Livingston enters the game for S. Curry,65,66
311,3,3:09.0,M. Muscala makes free throw 2 of 2,,66,66
312,3,2:58.0,,Q. Cook makes 3-pt jump shot from 27 ft (assist by K. Looney),66,69
313,3,2:45.0,I. Taylor misses 2-pt jump shot from 11 ft,,66,69
314,3,2:42.0,Offensive rebound by M. Muscala,,66,69
315,3,2:40.0,M. Muscala makes 2-pt jump shot from 8 ft,,68,69
316,3,2:34.0,,Personal foul by I. Taylor (drawn by Q. Cook),68,69
317,3,2:34.0,,Q. Cook makes free throw 1 of 2,68,70
318,3,2:34.0,,Q. Cook makes free throw 2 of 2,68,71
319,3,2:19.0,T. Dorsey misses 2-pt layup from 3 ft (block by S. Livingston),,68,71
320,3,2:14.0,,Defensive rebound by K. Looney,68,71
321,3,2:06.0,,J. McGee makes 2-pt jump shot from 10 ft (assist by A. Iguodala),68,73
322,3,1:51.0,A. White makes 3-pt jump shot from 23 ft (assist by I. Taylor),,71,73
323,3,1:35.0,,K. Looney makes 2-pt jump shot from 20 ft (assist by J. McGee),71,75
324,3,1:18.0,Turnover by I. Taylor (lost ball; steal by S. Livingston),,71,75
325,3,1:06.0,,Q. Cook makes 2-pt layup from 2 ft,71,77
326,3,1:06.0,Atlanta full timeout,,71,77
327,3,1:06.0,T. Prince enters the game for T. Dorsey,,71,77
328,3,1:06.0,J. Collins enters the game for I. Taylor,,71,77
329,3,1:06.0,D. Schröder enters the game for T. Cavanaugh,,71,77
330,3,0:57.0,D. Schröder misses 2-pt jump shot from 16 ft,,71,77
331,3,0:53.0,,Defensive rebound by K. Looney,71,77
332,3,0:43.0,,J. McGee misses 2-pt jump shot from 10 ft,71,77
333,3,0:39.0,Defensive rebound by D. Schröder,,71,77
334,3,0:31.0,Turnover by A. White (bad pass; steal by K. Looney),,71,77
335,3,0:26.0,,Q. Cook misses 2-pt layup from 1 ft,71,77
336,3,0:21.0,Defensive rebound by M. Muscala,,71,77
337,3,0:18.0,T. Prince makes 3-pt jump shot from 24 ft (assist by D. Schröder),,74,77
338,3,0:03.0,,J. McGee makes 2-pt layup from 2 ft (assist by Q. Cook),74,79
339,3,0:01.0,D. Schröder misses 2-pt jump shot from 20 ft,,74,79
340,3,0:00.0,Offensive rebound by Team,,74,79
341,4,11:42.0,,K. Looney misses 2-pt hook shot from 9 ft,74,79
342,4,11:39.0,Defensive rebound by D. Schröder,,74,79
343,4,11:32.0,Turnover by D. Schröder (lost ball; steal by S. Livingston),,74,79
344,4,11:27.0,,Q. Cook misses 3-pt jump shot from 25 ft,74,79
345,4,11:25.0,,Offensive rebound by S. Livingston,74,79
346,4,11:25.0,,D. West makes 2-pt layup from 1 ft (assist by S. Livingston),74,81
347,4,11:23.0,I. Taylor enters the game for A. White,,74,81
348,4,11:23.0,D. Lee enters the game for D. Schröder,,74,81
349,4,11:07.0,T. Prince misses 3-pt jump shot from 26 ft,,74,81
350,4,11:02.0,,Defensive rebound by A. Iguodala,74,81
351,4,10:52.0,,Personal foul by I. Taylor (drawn by Q. Cook),74,81
352,4,10:44.0,,D. West misses 2-pt jump shot from 11 ft,74,81
353,4,10:38.0,Defensive rebound by D. Lee,,74,81
354,4,10:34.0,D. Lee misses 3-pt jump shot from 25 ft,,74,81
355,4,10:30.0,,Defensive rebound by Q. Cook,74,81
356,4,10:20.0,,D. West makes 2-pt hook shot from 7 ft (assist by S. Livingston),74,83
357,4,10:06.0,T. Prince makes 3-pt jump shot from 25 ft (assist by J. Collins),,77,83
358,4,9:53.0,,K. Looney makes 2-pt jump shot from 7 ft,77,85
359,4,9:38.0,I. Taylor misses 2-pt layup from 3 ft (block by D. West),,77,85
360,4,9:38.0,Offensive rebound by Team,,77,85
361,4,9:38.0,,P. McCaw enters the game for A. Iguodala,77,85
362,4,9:23.0,T. Prince makes 3-pt jump shot from 25 ft (assist by M. Muscala),,80,85
363,4,9:04.0,,S. Livingston makes 2-pt layup from 3 ft (assist by D. West),80,87
364,4,8:49.0,M. Muscala makes 3-pt jump shot from 24 ft (assist by T. Prince),,83,87
365,4,8:22.0,,P. McCaw makes 3-pt jump shot from 23 ft (assist by Q. Cook),83,90
366,4,7:58.0,Turnover by I. Taylor (bad pass; steal by K. Looney),,83,90
367,4,7:41.0,,K. Looney misses 2-pt jump shot from 8 ft,83,90
368,4,7:36.0,Defensive rebound by D. Lee,,83,90
369,4,7:19.0,T. Prince misses 2-pt layup from 3 ft,,83,90
370,4,7:15.0,,Defensive rebound by D. West,83,90
371,4,7:09.0,,Turnover by S. Livingston (lost ball; steal by D. Lee),83,90
372,4,7:01.0,D. Lee misses 2-pt jump shot from 6 ft,,83,90
373,4,6:57.0,,Defensive rebound by Q. Cook,83,90
374,4,6:54.0,,Golden State full timeout,83,90
375,4,6:54.0,,J. Bell enters the game for K. Looney,83,90
376,4,6:54.0,D. Schröder enters the game for D. Lee,,83,90
377,4,6:54.0,D. Dedmon enters the game for I. Taylor,,83,90
378,4,6:54.0,T. Dorsey enters the game for M. Muscala,,83,90
379,4,6:43.0,,D. West misses 2-pt jump shot from 18 ft,83,90
380,4,6:39.0,Defensive rebound by D. Schröder,,83,90
381,4,6:27.0,J. Collins makes 2-pt dunk from 2 ft (assist by T. Dorsey),,85,90
382,4,6:06.0,,Q. Cook misses 2-pt jump shot from 15 ft,85,90
383,4,6:01.0,Defensive rebound by D. Dedmon,,85,90
384,4,5:45.0,Shooting foul by S. Livingston (drawn by D. Dedmon),,85,90
385,4,5:45.0,D. Dedmon makes free throw 1 of 2,,86,90
