,QUARTER,TIME_REMAINING,ORLANDO_ACTION,WASHINGTON_ACTION,ORLANDO_SCORE,WASHINGTON_SCORE
61,1,4:53.0,,Offensive rebound by Team,20,19
62,1,4:53.0,,M. Morris makes free throw 2 of 2,20,20
63,1,4:53.0,,K. Oubre enters the game for O. Porter,20,20
64,1,4:53.0,J. Artis enters the game for M. Hezonja,,20,20
65,1,4:39.0,J. Simmons misses 2-pt jump shot from 19 ft,,20,20
66,1,4:37.0,,Defensive rebound by Team,20,20
67,1,4:28.0,,Personal foul by J. Simmons (drawn by B. Beal),20,20
68,1,4:28.0,,B. Beal makes free throw 1 of 2,20,21
69,1,4:28.0,,B. Beal makes free throw 2 of 2,20,22
70,1,4:28.0,A. Payne enters the game for J. Simmons,,20,22
71,1,4:13.0,A. Payne makes 3-pt jump shot from 23 ft (assist by E. Payton),,23,22
72,1,3:56.0,,B. Beal makes 2-pt jump shot from 20 ft,23,24
73,1,3:44.0,Turnover by E. Payton (traveling),,23,24
74,1,3:44.0,,M. Scott enters the game for M. Morris,23,24
75,1,3:28.0,,Turnover by I. Mahinmi (turnover),23,24
76,1,3:07.0,A. Afflalo misses 2-pt jump shot from 19 ft,,23,24
77,1,3:03.0,Offensive rebound by A. Payne,,23,24
78,1,3:03.0,A. Payne makes 2-pt layup from 2 ft,,25,24
79,1,2:38.0,,M. Scott makes 2-pt jump shot from 3 ft (assist by B. Beal),25,26
80,1,2:26.0,E. Payton misses 2-pt jump shot from 11 ft,,25,26
81,1,2:24.0,,Defensive rebound by I. Mahinmi,25,26
82,1,2:15.0,,Turnover by M. Scott (lost ball; steal by E. Payton),25,26
83,1,2:11.0,E. Payton misses 2-pt layup from 2 ft,,25,26
84,1,2:05.0,,Defensive rebound by K. Oubre,25,26
85,1,2:01.0,,K. Oubre makes 3-pt jump shot from 25 ft,25,29
86,1,1:53.0,B. Biyombo makes 2-pt dunk from 3 ft (assist by E. Payton),,27,29
87,1,1:51.0,,Washington full timeout,27,29
88,1,1:51.0,,J. Meeks enters the game for B. Beal,27,29
89,1,1:31.0,,M. Scott makes 2-pt layup from 1 ft (assist by J. Wall),27,31
90,1,1:16.0,J. Artis misses 3-pt jump shot from 25 ft,,27,31
91,1,1:12.0,,Defensive rebound by J. Meeks,27,31
92,1,0:58.0,,J. Wall makes 3-pt jump shot from 26 ft,27,34
93,1,0:38.0,A. Afflalo misses 2-pt jump shot from 14 ft,,27,34
94,1,0:37.0,Offensive rebound by Team,,27,34
95,1,0:37.0,,Loose ball foul by I. Mahinmi (drawn by A. Payne),27,34
96,1,0:29.0,A. Afflalo misses 2-pt layup from 1 ft,,27,34
97,1,0:27.0,,Defensive rebound by M. Scott,27,34
98,1,0:07.0,,M. Scott makes 3-pt jump shot from 25 ft (assist by J. Wall),27,37
99,1,0:02.0,E. Payton makes 2-pt layup from 2 ft,,29,37
100,2,11:37.0,A. Afflalo misses 3-pt jump shot from 24 ft,,29,37
101,2,11:33.0,Offensive rebound by B. Biyombo,,29,37
102,2,11:25.0,D. Augustin makes 2-pt jump shot from 13 ft,,31,37
103,2,11:08.0,,K. Oubre misses 3-pt jump shot from 25 ft,31,37
104,2,11:05.0,Defensive rebound by B. Biyombo,,31,37
105,2,11:01.0,Personal foul by I. Mahinmi (drawn by D. Augustin),,31,37
106,2,10:50.0,J. Simmons misses 3-pt jump shot from 26 ft,,31,37
107,2,10:45.0,,Defensive rebound by T. Satoranský,31,37
108,2,10:39.0,,K. Oubre makes 2-pt layup from 4 ft,31,39
109,2,10:21.0,Turnover by J. Simmons (lost ball; steal by T. Satoranský),,31,39
110,2,10:15.0,,K. Oubre misses 3-pt jump shot from 25 ft,31,39
111,2,10:11.0,,Offensive rebound by T. Satoranský,31,39
112,2,10:11.0,,J. Meeks makes 3-pt jump shot from 26 ft (assist by T. Satoranský),31,42
113,2,10:08.0,Orlando full timeout,,31,42
114,2,9:51.0,D. Augustin misses 3-pt jump shot from 25 ft,,31,42
115,2,9:49.0,,Defensive rebound by J. Meeks,31,42
116,2,9:24.0,W. Iwundu enters the game for A. Afflalo,,31,42
117,2,9:22.0,,T. Satoranský makes 2-pt jump shot from 16 ft (assist by K. Oubre),31,44
118,2,9:10.0,A. Payne makes 2-pt hook shot from 4 ft (assist by D. Augustin),,33,44
119,2,8:53.0,,M. Scott makes 2-pt jump shot from 12 ft (assist by K. Oubre),33,46
120,2,8:53.0,,Shooting foul by J. Simmons (drawn by M. Scott),33,46
121,2,8:53.0,M. Hezonja enters the game for J. Simmons,,33,46
122,2,8:53.0,,M. Scott makes free throw 1 of 1,33,47
123,2,8:31.0,Turnover by M. Hezonja (turnover),,33,47
124,2,8:31.0,Violation by M. Hezonja (kicked ball),,33,47
125,2,8:20.0,,T. Satoranský misses 3-pt jump shot from 23 ft,33,47
126,2,8:17.0,,Offensive rebound by J. Meeks,33,47
127,2,8:14.0,,J. Meeks makes 2-pt jump shot from 9 ft,33,49
128,2,7:56.0,M. Hezonja makes 2-pt jump shot from 17 ft,,35,49
129,2,7:41.0,,I. Mahinmi misses 2-pt jump shot from 8 ft,35,49
130,2,7:39.0,Defensive rebound by A. Payne,,35,49
131,2,7:39.0,Personal foul by T. Satoranský (drawn by D. Augustin),,35,49
132,2,7:31.0,M. Hezonja misses 2-pt jump shot from 22 ft,,35,49
133,2,7:31.0,,Defensive rebound by Team,35,49
134,2,7:15.0,,M. Scott misses 2-pt jump shot from 12 ft,35,49
135,2,7:10.0,,Offensive rebound by I. Mahinmi,35,49
136,2,7:10.0,,I. Mahinmi makes 2-pt layup from 1 ft,35,51
137,2,6:50.0,B. Biyombo makes 2-pt dunk from 1 ft (assist by D. Augustin),,37,51
138,2,6:50.0,Shooting foul by M. Scott (drawn by B. Biyombo),,37,51
139,2,6:50.0,,B. Beal enters the game for I. Mahinmi,37,51
140,2,6:50.0,,J. Wall enters the game for M. Scott,37,51
141,2,6:50.0,,M. Morris enters the game for T. Satoranský,37,51
142,2,6:50.0,J. Artis enters the game for A. Payne,,37,51
143,2,6:50.0,B. Biyombo misses free throw 1 of 1,,37,51
144,2,6:37.0,,Defensive rebound by K. Oubre,37,51
145,2,6:37.0,,Shooting foul by M. Hezonja (drawn by J. Meeks),37,51
146,2,6:37.0,M. Speights enters the game for B. Biyombo,,37,51
147,2,6:37.0,,J. Meeks makes free throw 1 of 2,37,52
148,2,6:37.0,,J. Meeks makes free throw 2 of 2,37,53
149,2,6:29.0,D. Augustin makes 3-pt jump shot from 26 ft,,40,53
150,2,6:15.0,,J. Meeks misses 2-pt jump shot from 17 ft,40,53
151,2,6:12.0,Defensive rebound by M. Speights,,40,53
152,2,6:07.0,M. Hezonja misses 2-pt layup from 9 ft (block by J. Wall),,40,53
153,2,6:02.0,,Defensive rebound by J. Meeks,40,53
154,2,5:53.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by J. Wall),40,56
155,2,5:32.0,D. Augustin makes 2-pt layup from 2 ft,,42,56
156,2,5:25.0,,K. Oubre makes 2-pt layup from 1 ft (assist by J. Wall),42,58
157,2,5:25.0,,Shooting foul by W. Iwundu (drawn by K. Oubre),42,58
158,2,5:25.0,,O. Porter enters the game for J. Meeks,42,58
159,2,5:25.0,E. Payton enters the game for W. Iwundu,,42,58
160,2,5:25.0,,K. Oubre makes free throw 1 of 1,42,59
161,2,5:15.0,D. Augustin makes 2-pt jump shot from 3 ft,,44,59
162,2,5:05.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Wall),44,62
163,2,5:03.0,Orlando full timeout,,44,62
164,2,4:45.0,Personal foul by K. Oubre (drawn by M. Hezonja),,44,62
165,2,4:36.0,D. Augustin misses 3-pt jump shot from 25 ft,,44,62
166,2,4:31.0,,Defensive rebound by K. Oubre,44,62
167,2,4:11.0,,M. Morris misses 3-pt jump shot from 24 ft,44,62
168,2,4:08.0,Defensive rebound by J. Artis,,44,62
169,2,3:57.0,J. Artis misses 2-pt jump shot from 17 ft,,44,62
170,2,3:52.0,,Defensive rebound by O. Porter,44,62
171,2,3:49.0,,O. Porter misses 2-pt jump shot from 17 ft,44,62
172,2,3:46.0,Defensive rebound by D. Augustin,,44,62
173,2,3:36.0,M. Hezonja misses 3-pt jump shot from 26 ft,,44,62
174,2,3:32.0,,Defensive rebound by B. Beal,44,62
175,2,3:24.0,,Turnover by J. Wall (bad pass),44,62
176,2,3:24.0,J. Simmons enters the game for J. Artis,,44,62
177,2,3:17.0,M. Speights misses 3-pt jump shot from 26 ft,,44,62
178,2,3:14.0,,Defensive rebound by K. Oubre,44,62
179,2,2:59.0,,B. Beal misses 2-pt jump shot from 9 ft,44,62
180,2,2:55.0,Defensive rebound by E. Payton,,44,62
181,2,2:52.0,D. Augustin misses 3-pt jump shot from 26 ft,,44,62
182,2,2:49.0,,Defensive rebound by K. Oubre,44,62
183,2,2:42.0,,Personal foul by E. Payton (drawn by M. Morris),44,62
184,2,2:32.0,,Turnover by J. Wall (bad pass),44,62
185,2,2:23.0,E. Payton makes 2-pt layup from 1 ft,,46,62
186,2,2:07.0,,K. Oubre makes 2-pt dunk at rim (assist by B. Beal),46,64
187,2,1:54.0,Personal foul by B. Beal (drawn by E. Payton),,46,64
188,2,1:54.0,E. Payton makes free throw 1 of 2,,47,64
189,2,1:54.0,E. Payton makes free throw 2 of 2,,48,64
190,2,1:31.0,,J. Wall misses 2-pt jump shot from 18 ft,48,64
191,2,1:26.0,Defensive rebound by E. Payton,,48,64
192,2,1:18.0,M. Hezonja misses 3-pt jump shot from 23 ft,,48,64
193,2,1:15.0,,Defensive rebound by M. Morris,48,64
194,2,1:06.0,,O. Porter makes 3-pt jump shot from 23 ft (assist by K. Oubre),48,67
195,2,0:50.0,J. Simmons misses 3-pt jump shot from 23 ft,,48,67
196,2,0:47.0,,Defensive rebound by O. Porter,48,67
197,2,0:40.0,,O. Porter makes 2-pt layup from 1 ft (assist by B. Beal),48,69
198,2,0:40.0,,Shooting foul by M. Speights (drawn by O. Porter),48,69
199,2,0:40.0,,O. Porter makes free throw 1 of 1,48,70
200,2,0:27.0,M. Speights misses 2-pt jump shot from 20 ft,,48,70
201,2,0:24.0,,Defensive rebound by M. Morris,48,70
202,2,0:03.0,,B. Beal misses 2-pt layup from 3 ft,48,70
203,2,0:02.0,,Offensive rebound by M. Morris,48,70
204,2,0:02.0,,M. Morris makes 2-pt layup at rim,48,72
205,2,0:00.0,E. Payton misses 2-pt jump shot from 10 ft,,48,72
206,2,0:00.0,Offensive rebound by Team,,48,72
207,3,11:45.0,W. Iwundu makes 2-pt jump shot from 14 ft,,50,72
208,3,11:26.0,,M. Gortat misses 2-pt hook shot from 14 ft,50,72
209,3,11:26.0,,Offensive rebound by M. Gortat,50,72
210,3,11:23.0,,M. Gortat misses 2-pt jump shot from 14 ft,50,72
211,3,11:23.0,Defensive rebound by M. Hezonja,,50,72
212,3,11:07.0,J. Simmons misses 3-pt jump shot from 25 ft,,50,72
213,3,10:58.0,,Defensive rebound by O. Porter,50,72
214,3,10:55.0,,Turnover by B. Beal (bad pass),50,72
215,3,10:37.0,M. Hezonja misses 2-pt jump shot from 14 ft,,50,72
216,3,10:33.0,,Defensive rebound by M. Morris,50,72
217,3,10:20.0,,M. Morris makes 2-pt jump shot from 15 ft,50,74
218,3,10:09.0,E. Payton misses 2-pt jump shot from 16 ft,,50,74
219,3,10:06.0,,Defensive rebound by M. Gortat,50,74
220,3,10:02.0,,Shooting foul by E. Payton (drawn by J. Wall),50,74
221,3,10:02.0,,J. Wall makes free throw 1 of 2,50,75
222,3,10:02.0,,J. Wall misses free throw 2 of 2,50,75
223,3,9:58.0,Defensive rebound by B. Biyombo,,50,75
224,3,9:45.0,Turnover by J. Simmons (out of bounds lost ball),,50,75
225,3,9:35.0,,O. Porter makes 3-pt jump shot from 26 ft (assist by J. Wall),50,78
226,3,9:34.0,Orlando full timeout,,50,78
227,3,9:13.0,,Violation by M. Gortat (kicked ball),50,78
228,3,9:02.0,M. Hezonja misses 2-pt jump shot from 12 ft,,50,78
229,3,9:00.0,,Defensive rebound by M. Gortat,50,78
230,3,8:44.0,,M. Gortat misses 2-pt hook shot from 8 ft,50,78
231,3,8:41.0,Defensive rebound by J. Simmons,,50,78
232,3,8:32.0,Personal foul by M. Morris (drawn by E. Payton),,50,78
233,3,8:19.0,E. Payton makes 2-pt jump shot from 14 ft,,52,78
234,3,8:05.0,,Turnover by J. Wall (bad pass; steal by E. Payton),52,78
235,3,7:59.0,E. Payton misses 2-pt jump shot from 5 ft,,52,78
236,3,7:57.0,,Defensive rebound by M. Gortat,52,78
237,3,7:54.0,,B. Beal misses 3-pt jump shot from 26 ft,52,78
238,3,7:54.0,Defensive rebound by J. Simmons,,52,78
239,3,7:44.0,J. Simmons misses 2-pt hook shot from 4 ft,,52,78
240,3,7:44.0,Offensive rebound by J. Simmons,,52,78
241,3,7:44.0,Personal foul by B. Beal (drawn by J. Simmons),,52,78
242,3,7:28.0,W. Iwundu makes 2-pt layup from 1 ft (assist by B. Biyombo),,54,78
243,3,7:10.0,,Turnover by M. Morris (lost ball; steal by M. Hezonja),54,78
244,3,7:07.0,,Technical foul by J. Wall,54,78
245,3,7:07.0,W. Iwundu misses flagrant free throw 1 of 2,,54,78
246,3,7:07.0,Offensive rebound by Team,,54,78
247,3,7:07.0,W. Iwundu makes flagrant free throw 2 of 2,,55,78
248,3,6:59.0,B. Biyombo makes 2-pt dunk at rim (assist by M. Hezonja),,57,78
249,3,6:41.0,,M. Morris misses 3-pt jump shot from 25 ft,57,78
250,3,6:40.0,,Offensive rebound by Team,57,78
251,3,6:26.0,,O. Porter makes 3-pt jump shot from 26 ft (assist by J. Wall),57,81
252,3,6:11.0,J. Simmons misses 2-pt jump shot from 16 ft,,57,81
253,3,6:07.0,,Defensive rebound by J. Wall,57,81
254,3,6:05.0,,Turnover by J. Wall (bad pass),57,81
255,3,5:52.0,W. Iwundu makes 3-pt jump shot from 24 ft (assist by E. Payton),,60,81
256,3,5:39.0,,J. Wall makes 3-pt jump shot from 24 ft,60,84
257,3,5:26.0,J. Simmons makes 3-pt jump shot from 24 ft (assist by E. Payton),,63,84
258,3,5:24.0,,Washington full timeout,63,84
259,3,5:10.0,,B. Beal makes 3-pt jump shot from 23 ft (assist by J. Wall),63,87
260,3,4:54.0,Turnover by J. Simmons (bad pass; steal by J. Wall),,63,87
261,3,4:50.0,,Personal foul by J. Simmons (drawn by J. Wall),63,87
262,3,4:43.0,,Personal foul by J. Simmons (drawn by B. Beal),63,87
263,3,4:43.0,J. Artis enters the game for J. Simmons,,63,87
264,3,4:33.0,,O. Porter makes 3-pt jump shot from 24 ft (assist by J. Wall),63,90
265,3,4:17.0,E. Payton makes 2-pt layup at rim,,65,90
266,3,4:04.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Wall),65,93
267,3,3:51.0,W. Iwundu makes 2-pt jump shot from 5 ft (assist by E. Payton),,67,93
268,3,3:30.0,,O. Porter misses 3-pt jump shot from 25 ft,67,93
269,3,3:26.0,,Offensive rebound by B. Beal,67,93
270,3,3:24.0,,J. Wall misses 3-pt jump shot from 26 ft,67,93
271,3,3:24.0,Defensive rebound by E. Payton,,67,93
272,3,3:12.0,W. Iwundu misses 3-pt jump shot from 23 ft,,67,93
273,3,3:10.0,,Defensive rebound by O. Porter,67,93
274,3,3:09.0,,J. Wall makes 2-pt layup from 1 ft,67,95
275,3,3:09.0,,Shooting foul by E. Payton (drawn by J. Wall),67,95
276,3,3:09.0,A. Afflalo enters the game for W. Iwundu,,67,95
277,3,3:09.0,,J. Wall makes free throw 1 of 1,67,96
278,3,2:47.0,B. Biyombo makes 2-pt hook shot from 7 ft (assist by E. Payton),,69,96
279,3,2:28.0,,Turnover by J. Wall (bad pass; steal by E. Payton),69,96
280,3,2:24.0,M. Hezonja makes 2-pt layup from 1 ft (assist by E. Payton),,71,96
281,3,2:13.0,,B. Beal misses 2-pt jump shot from 15 ft,71,96
282,3,2:12.0,,Offensive rebound by Team,71,96
283,3,2:12.0,Loose ball foul by A. Afflalo (drawn by M. Gortat),,71,96
284,3,2:12.0,,M. Gortat makes free throw 1 of 2,71,97
285,3,2:12.0,,K. Oubre enters the game for O. Porter,71,97
286,3,2:12.0,,M. Gortat makes free throw 2 of 2,71,98
287,3,2:03.0,E. Payton makes 2-pt layup from 1 ft,,73,98
288,3,1:40.0,,M. Morris misses 3-pt jump shot from 23 ft,73,98
289,3,1:37.0,Defensive rebound by E. Payton,,73,98
290,3,1:30.0,E. Payton makes 2-pt jump shot from 4 ft,,75,98
291,3,1:10.0,,Turnover by M. Morris (bad pass; steal by E. Payton),75,98
292,3,1:02.0,M. Hezonja makes 3-pt jump shot from 27 ft (assist by E. Payton),,78,98
293,3,0:40.0,,J. Wall misses 2-pt layup from 1 ft,78,98
294,3,0:37.0,,Offensive rebound by M. Morris,78,98
295,3,0:37.0,,M. Morris misses 2-pt layup at rim,78,98
296,3,0:36.0,Defensive rebound by M. Hezonja,,78,98
297,3,0:28.0,E. Payton makes 2-pt jump shot from 14 ft,,80,98
298,3,0:08.0,,B. Beal makes 2-pt layup from 2 ft,80,100
299,3,0:00.0,E. Payton makes 2-pt layup at rim,,82,100
300,3,0:00.0,Shooting foul by M. Gortat (drawn by E. Payton),,82,100
301,3,0:00.0,,I. Mahinmi enters the game for M. Gortat,82,100
302,3,0:00.0,E. Payton makes free throw 1 of 1,,83,100
303,4,11:46.0,,B. Beal misses 2-pt jump shot from 13 ft,83,100
304,4,11:43.0,Defensive rebound by E. Payton,,83,100
305,4,11:40.0,Shooting foul by T. Satoranský (drawn by E. Payton),,83,100
306,4,11:40.0,E. Payton makes free throw 1 of 2,,84,100
307,4,11:40.0,E. Payton makes free throw 2 of 2,,85,100
308,4,11:29.0,,T. Satoranský misses 2-pt jump shot from 18 ft,85,100
309,4,11:27.0,,Offensive rebound by I. Mahinmi,85,100
310,4,11:27.0,,I. Mahinmi makes 2-pt layup from 4 ft,85,102
311,4,11:27.0,,Shooting foul by A. Payne (drawn by I. Mahinmi),85,102
312,4,11:27.0,,I. Mahinmi makes free throw 1 of 1,85,103
313,4,11:08.0,Turnover by E. Payton (bad pass; steal by I. Mahinmi),,85,103
314,4,11:04.0,,M. Scott makes 2-pt layup from 1 ft (assist by K. Oubre),85,105
315,4,10:46.0,M. Speights misses 3-pt jump shot from 24 ft,,85,105
316,4,10:41.0,Offensive rebound by A. Payne,,85,105
317,4,10:34.0,Shooting foul by K. Oubre (drawn by M. Speights),,85,105
318,4,10:34.0,M. Speights misses free throw 1 of 2,,85,105
319,4,10:34.0,Offensive rebound by Team,,85,105
320,4,10:34.0,,J. Meeks enters the game for B. Beal,85,105
321,4,10:34.0,M. Speights misses free throw 2 of 2,,85,105
322,4,10:32.0,,Defensive rebound by K. Oubre,85,105
323,4,10:13.0,,K. Oubre misses 2-pt layup from 3 ft,85,105
324,4,10:11.0,Defensive rebound by A. Payne,,85,105
325,4,9:57.0,M. Speights misses 2-pt jump shot from 15 ft,,85,105
326,4,9:51.0,,Defensive rebound by M. Scott,85,105
327,4,9:45.0,,J. Meeks misses 3-pt jump shot from 26 ft,85,105
328,4,9:42.0,Defensive rebound by A. Payne,,85,105
329,4,9:32.0,D. Augustin misses 3-pt jump shot from 26 ft,,85,105
330,4,9:32.0,Offensive rebound by Team,,85,105
331,4,9:25.0,E. Payton makes 2-pt jump shot from 5 ft,,87,105
332,4,9:25.0,Shooting foul by J. Meeks (drawn by E. Payton),,87,105
333,4,9:25.0,J. Simmons enters the game for J. Artis,,87,105
334,4,9:25.0,E. Payton makes free throw 1 of 1,,88,105
335,4,9:06.0,,J. Meeks misses 3-pt jump shot from 23 ft,88,105
336,4,9:01.0,,Offensive rebound by M. Scott,88,105
337,4,9:01.0,,M. Scott makes 2-pt layup at rim,88,107
338,4,8:55.0,Offensive foul by A. Payne (drawn by M. Scott),,88,107
339,4,8:55.0,Turnover by A. Payne (offensive foul),,88,107
340,4,8:37.0,,K. Oubre misses 2-pt layup from 5 ft (block by E. Payton),88,107
341,4,8:33.0,Defensive rebound by J. Simmons,,88,107
342,4,8:31.0,M. Speights misses 3-pt jump shot from 25 ft,,88,107
343,4,8:26.0,,Defensive rebound by M. Scott,88,107
344,4,8:18.0,,J. Meeks makes 3-pt jump shot from 25 ft (assist by T. Satoranský),88,110
345,4,8:04.0,M. Speights makes 3-pt jump shot from 26 ft (assist by J. Simmons),,91,110
346,4,7:49.0,,Turnover by M. Scott (traveling),91,110
347,4,7:49.0,M. Hezonja enters the game for A. Payne,,91,110
348,4,7:38.0,Turnover by E. Payton (turnover),,91,110
349,4,7:22.0,,K. Oubre misses 2-pt jump shot from 3 ft,91,110
350,4,7:21.0,Defensive rebound by Team,,91,110
351,4,7:21.0,,Loose ball foul by K. Oubre (drawn by M. Speights),91,110
352,4,7:14.0,Shooting foul by J. Meeks (drawn by E. Payton),,91,110
353,4,7:14.0,E. Payton makes free throw 1 of 2,,92,110
354,4,7:14.0,E. Payton makes free throw 2 of 2,,93,110
355,4,6:51.0,,Shooting foul by D. Augustin (drawn by M. Scott),93,110
356,4,6:51.0,,Washington full timeout,93,110
357,4,6:51.0,,M. Scott makes free throw 1 of 2,93,111
358,4,6:51.0,,M. Scott makes free throw 2 of 2,93,112
359,4,6:37.0,M. Speights misses 3-pt jump shot from 25 ft,,93,112
360,4,6:31.0,,Defensive rebound by J. Meeks,93,112
361,4,6:29.0,,K. Oubre makes 3-pt jump shot from 25 ft,93,115
362,4,6:16.0,E. Payton makes 2-pt jump shot from 17 ft,,95,115
363,4,6:00.0,,J. Meeks misses 2-pt jump shot from 16 ft,95,115
364,4,5:58.0,Defensive rebound by M. Hezonja,,95,115
365,4,5:52.0,M. Hezonja misses 2-pt layup from 8 ft,,95,115
366,4,5:51.0,Offensive rebound by Team,,95,115
367,4,5:51.0,J. Artis enters the game for E. Payton,,95,115
368,4,5:51.0,W. Iwundu enters the game for M. Speights,,95,115
369,4,5:51.0,A. Payne enters the game for J. Simmons,,95,115
370,4,5:45.0,J. Artis misses 2-pt jump shot from 17 ft,,95,115
371,4,5:42.0,,Defensive rebound by J. Meeks,95,115
372,4,5:38.0,,J. Meeks misses 3-pt jump shot from 26 ft,95,115
373,4,5:35.0,Defensive rebound by J. Artis,,95,115
374,4,5:29.0,M. Hezonja makes 3-pt jump shot from 27 ft (assist by J. Artis),,98,115
375,4,5:04.0,,M. Scott makes 2-pt jump shot from 18 ft,98,117
376,4,4:39.0,D. Augustin misses 2-pt hook shot from 8 ft,,98,117
377,4,4:38.0,,Defensive rebound by T. Satoranský,98,117
378,4,4:35.0,,T. Satoranský makes 2-pt layup from 1 ft,98,119
379,4,4:35.0,,Shooting foul by M. Hezonja (drawn by T. Satoranský),98,119
380,4,4:35.0,,T. Satoranský misses free throw 1 of 1,98,119
381,4,4:33.0,Defensive rebound by D. Augustin,,98,119
382,4,4:15.0,W. Iwundu makes 2-pt jump shot from 10 ft,,100,119
383,4,4:02.0,,K. Oubre makes 3-pt jump shot from 31 ft (assist by T. Satoranský),100,122
384,4,3:47.0,Turnover by M. Hezonja (out of bounds lost ball),,100,122
385,4,3:47.0,,J. Smith enters the game for I. Mahinmi,100,122
