,QUARTER,TIME_REMAINING,NEW YORK_ACTION,TORONTO_ACTION,NEW YORK_SCORE,TORONTO_SCORE
62,1,4:21.0,Defensive rebound by T. Hardaway,,11,16
63,1,4:11.0,M. Beasley misses 2-pt hook shot from 3 ft (block by S. Ibaka),,11,16
64,1,4:11.0,Offensive rebound by Team,,11,16
65,1,4:09.0,Turnover by F. Ntilikina (bad pass; steal by D. DeRozan),,11,16
66,1,3:59.0,,D. DeRozan misses 2-pt jump shot from 5 ft (block by K. O'Quinn),11,16
67,1,3:58.0,,Offensive rebound by Team,11,16
68,1,3:58.0,L. Kornet enters the game for K. O'Quinn,,11,16
69,1,3:57.0,,Personal foul by L. Thomas (drawn by D. DeRozan),11,16
70,1,3:51.0,,D. DeRozan misses 2-pt jump shot from 16 ft,11,16
71,1,3:48.0,Defensive rebound by L. Kornet,,11,16
72,1,3:37.0,T. Hardaway misses 2-pt jump shot from 18 ft,,11,16
73,1,3:34.0,,Defensive rebound by S. Ibaka,11,16
74,1,3:28.0,,Shooting foul by T. Hardaway (drawn by K. Lowry),11,16
75,1,3:28.0,,K. Lowry misses free throw 1 of 2,11,16
76,1,3:28.0,,Offensive rebound by Team,11,16
77,1,3:28.0,,J. Poeltl enters the game for O. Anunoby,11,16
78,1,3:28.0,,F. VanVleet enters the game for J. Valančiūnas,11,16
79,1,3:28.0,,K. Lowry makes free throw 2 of 2,11,17
80,1,3:16.0,M. Beasley makes 2-pt dunk from 1 ft (assist by F. Ntilikina),,13,17
81,1,2:50.0,,S. Ibaka misses 3-pt jump shot from 25 ft,13,17
82,1,2:47.0,Defensive rebound by L. Thomas,,13,17
83,1,2:47.0,Personal foul by K. Lowry (drawn by L. Thomas),,13,17
84,1,2:47.0,New York full timeout,,13,17
85,1,2:47.0,,D. Wright enters the game for K. Lowry,13,17
86,1,2:47.0,,P. Siakam enters the game for S. Ibaka,13,17
87,1,2:35.0,L. Kornet makes 3-pt jump shot from 23 ft (assist by F. Ntilikina),,16,17
88,1,2:08.0,,D. Wright misses 2-pt jump shot from 7 ft (block by L. Kornet),16,17
89,1,2:04.0,Defensive rebound by T. Hardaway,,16,17
90,1,2:02.0,L. Thomas misses 3-pt jump shot from 22 ft,,16,17
91,1,1:59.0,,Defensive rebound by D. DeRozan,16,17
92,1,1:51.0,,Turnover by D. DeRozan (lost ball; steal by M. Beasley),16,17
93,1,1:48.0,F. Ntilikina misses 2-pt layup from 1 ft,,16,17
94,1,1:46.0,,Defensive rebound by J. Poeltl,16,17
95,1,1:46.0,,D. DeRozan makes technical free throw,16,18
96,1,1:46.0,I. Hicks enters the game for M. Beasley,,16,18
97,1,1:26.0,,D. DeRozan makes 3-pt jump shot from 27 ft,16,21
98,1,1:04.0,F. Ntilikina makes 2-pt jump shot from 13 ft,,18,21
99,1,0:53.0,,J. Poeltl makes 2-pt dunk from 1 ft (assist by F. VanVleet),18,23
100,1,0:30.0,I. Hicks misses 3-pt jump shot from 26 ft,,18,23
101,1,0:29.0,Offensive rebound by Team,,18,23
102,1,0:29.0,Turnover by Team (shot clock),,18,23
103,1,0:05.0,,Turnover by P. Siakam (step out of bounds),18,23
104,1,0:03.0,Personal take foul by D. Wright (drawn by T. Hardaway),,18,23
105,1,0:00.0,T. Hardaway misses 3-pt jump shot from 28 ft,,18,23
106,1,0:00.0,Offensive rebound by Team,,18,23
107,2,11:44.0,,Turnover by C. Miles (lost ball; steal by L. Thomas),18,23
108,2,11:27.0,Def 3 sec tech foul by C. Miles,,18,23
109,2,11:27.0,C. Lee makes technical free throw,,19,23
110,2,11:22.0,L. Kornet misses 3-pt jump shot from 25 ft,,19,23
111,2,11:19.0,,Defensive rebound by D. Wright,19,23
112,2,11:09.0,,P. Siakam makes 2-pt layup from 1 ft (assist by J. Poeltl),19,25
113,2,10:45.0,F. Ntilikina makes 2-pt jump shot from 18 ft,,21,25
114,2,10:31.0,,P. Siakam makes 2-pt hook shot from 10 ft (assist by F. VanVleet),21,27
115,2,10:14.0,L. Kornet misses 3-pt jump shot from 22 ft,,21,27
116,2,10:12.0,,Defensive rebound by P. Siakam,21,27
117,2,10:04.0,,F. VanVleet misses 3-pt jump shot from 24 ft,21,27
118,2,10:02.0,Defensive rebound by C. Lee,,21,27
119,2,9:51.0,Personal foul by F. VanVleet (drawn by I. Hicks),,21,27
120,2,9:51.0,T. Burke enters the game for F. Ntilikina,,21,27
121,2,9:44.0,I. Hicks misses 2-pt hook shot from 8 ft,,21,27
122,2,9:41.0,,Defensive rebound by J. Poeltl,21,27
123,2,9:35.0,,F. VanVleet misses 2-pt layup from 1 ft,21,27
124,2,9:33.0,Defensive rebound by L. Kornet,,21,27
125,2,9:28.0,T. Burke misses 2-pt layup from 1 ft (block by J. Poeltl),,21,27
126,2,9:25.0,,Defensive rebound by P. Siakam,21,27
127,2,9:24.0,,F. VanVleet makes 2-pt layup from 1 ft (assist by D. Wright),21,29
128,2,9:03.0,T. Burke misses 2-pt jump shot from 9 ft,,21,29
129,2,9:00.0,,Defensive rebound by J. Poeltl,21,29
130,2,8:57.0,,F. VanVleet misses 2-pt layup from 1 ft,21,29
131,2,8:55.0,Defensive rebound by L. Kornet,,21,29
132,2,8:49.0,L. Kornet makes 3-pt jump shot from 25 ft (assist by L. Thomas),,24,29
133,2,8:30.0,,P. Siakam makes 2-pt hook shot from 4 ft,24,31
134,2,8:30.0,,Shooting foul by I. Hicks (drawn by P. Siakam),24,31
135,2,8:30.0,K. O'Quinn enters the game for L. Kornet,,24,31
136,2,8:30.0,M. Beasley enters the game for I. Hicks,,24,31
137,2,8:30.0,,P. Siakam makes free throw 1 of 1,24,32
138,2,8:11.0,T. Burke misses 2-pt jump shot from 13 ft,,24,32
139,2,8:07.0,,Defensive rebound by C. Miles,24,32
140,2,8:05.0,,Turnover by D. Wright (step out of bounds),24,32
141,2,7:56.0,K. O'Quinn makes 2-pt layup from 2 ft (assist by T. Burke),,26,32
142,2,7:51.0,,Toronto full timeout,26,32
143,2,7:47.0,,J. Poeltl makes 2-pt layup from 1 ft,26,34
144,2,7:47.0,,Shooting foul by K. O'Quinn (drawn by J. Poeltl),26,34
145,2,7:47.0,,J. Poeltl makes free throw 1 of 1,26,35
146,2,7:34.0,C. Lee misses 3-pt jump shot from 25 ft,,26,35
147,2,7:30.0,,Defensive rebound by P. Siakam,26,35
148,2,7:24.0,,C. Miles misses 3-pt jump shot from 24 ft,26,35
149,2,7:22.0,Defensive rebound by K. O'Quinn,,26,35
150,2,7:15.0,Turnover by T. Burke (bad pass; steal by C. Miles),,26,35
151,2,7:11.0,,D. Wright makes 2-pt layup from 2 ft (assist by C. Miles),26,37
152,2,7:01.0,M. Beasley makes 2-pt jump shot from 10 ft,,28,37
153,2,6:51.0,,J. Poeltl makes 2-pt layup from 3 ft (assist by F. VanVleet),28,39
154,2,6:34.0,K. O'Quinn misses 3-pt jump shot from 25 ft,,28,39
155,2,6:31.0,,Defensive rebound by J. Poeltl,28,39
156,2,6:12.0,,D. Wright makes 2-pt layup from 2 ft,28,41
157,2,5:52.0,M. Beasley makes 2-pt layup from 1 ft (assist by T. Burke),,30,41
158,2,5:52.0,Shooting foul by J. Poeltl (drawn by M. Beasley),,30,41
159,2,5:52.0,,K. Lowry enters the game for F. VanVleet,30,41
160,2,5:52.0,,J. Valančiūnas enters the game for J. Poeltl,30,41
161,2,5:52.0,,S. Ibaka enters the game for P. Siakam,30,41
162,2,5:52.0,J. Jack enters the game for T. Burke,,30,41
163,2,5:52.0,T. Hardaway enters the game for L. Thomas,,30,41
164,2,5:52.0,M. Beasley makes free throw 1 of 1,,31,41
165,2,5:29.0,,Turnover by K. Lowry (bad pass; steal by M. Beasley),31,41
166,2,5:21.0,Shooting foul by C. Miles (drawn by M. Beasley),,31,41
167,2,5:21.0,M. Beasley makes free throw 1 of 2,,32,41
168,2,5:21.0,,D. DeRozan enters the game for D. Wright,32,41
169,2,5:21.0,M. Beasley makes free throw 2 of 2,,33,41
170,2,5:02.0,,S. Ibaka makes 2-pt layup from 4 ft (assist by J. Valančiūnas),33,43
171,2,4:43.0,K. O'Quinn makes 2-pt jump shot from 15 ft (assist by J. Jack),,35,43
172,2,4:28.0,,K. Lowry misses 3-pt jump shot from 25 ft,35,43
173,2,4:26.0,,Offensive rebound by J. Valančiūnas,35,43
174,2,4:17.0,,J. Valančiūnas makes 2-pt layup from 2 ft (assist by K. Lowry),35,45
175,2,3:59.0,C. Lee misses 3-pt jump shot from 24 ft,,35,45
176,2,3:57.0,,Defensive rebound by S. Ibaka,35,45
177,2,3:48.0,,Shooting foul by M. Beasley (drawn by J. Valančiūnas),35,45
178,2,3:48.0,,J. Valančiūnas makes free throw 1 of 2,35,46
179,2,3:48.0,,O. Anunoby enters the game for C. Miles,35,46
180,2,3:48.0,,J. Valančiūnas misses free throw 2 of 2,35,46
181,2,3:45.0,Defensive rebound by T. Hardaway,,35,46
182,2,3:35.0,T. Hardaway misses 2-pt jump shot from 14 ft,,35,46
183,2,3:32.0,,Defensive rebound by S. Ibaka,35,46
184,2,3:23.0,,S. Ibaka misses 2-pt hook shot from 3 ft (block by M. Beasley),35,46
185,2,3:20.0,Defensive rebound by C. Lee,,35,46
186,2,3:11.0,Shooting foul by K. Lowry (drawn by M. Beasley),,35,46
187,2,3:11.0,M. Beasley makes free throw 1 of 2,,36,46
188,2,3:11.0,M. Beasley makes free throw 2 of 2,,37,46
189,2,2:55.0,,O. Anunoby misses 3-pt jump shot from 25 ft,37,46
190,2,2:53.0,Defensive rebound by M. Beasley,,37,46
191,2,2:46.0,T. Hardaway misses 3-pt jump shot from 26 ft,,37,46
192,2,2:44.0,,Defensive rebound by D. DeRozan,37,46
193,2,2:37.0,,K. Lowry misses 3-pt jump shot from 25 ft,37,46
194,2,2:34.0,Defensive rebound by K. O'Quinn,,37,46
195,2,2:23.0,K. O'Quinn makes 2-pt layup from 1 ft (assist by J. Jack),,39,46
196,2,2:11.0,,J. Valančiūnas misses 2-pt hook shot from 3 ft,39,46
197,2,2:11.0,,Offensive rebound by Team,39,46
198,2,2:11.0,Loose ball foul by J. Jack (drawn by J. Valančiūnas),,39,46
199,2,2:11.0,New York full timeout,,39,46
200,2,1:52.0,,K. Lowry makes 3-pt jump shot from 25 ft (assist by D. DeRozan),39,49
201,2,1:26.0,J. Jack makes 2-pt jump shot from 6 ft,,41,49
202,2,1:08.0,,K. Lowry misses 3-pt jump shot from 25 ft,41,49
203,2,1:05.0,Defensive rebound by M. Beasley,,41,49
204,2,0:59.0,T. Hardaway misses 2-pt jump shot from 15 ft,,41,49
205,2,0:56.0,Offensive rebound by K. O'Quinn,,41,49
206,2,0:54.0,T. Hardaway misses 3-pt jump shot from 24 ft,,41,49
207,2,0:51.0,,Defensive rebound by S. Ibaka,41,49
208,2,0:41.0,,D. DeRozan misses 3-pt jump shot from 25 ft,41,49
209,2,0:38.0,Defensive rebound by M. Beasley,,41,49
210,2,0:31.0,J. Jack misses 3-pt jump shot from 26 ft,,41,49
211,2,0:29.0,,Defensive rebound by O. Anunoby,41,49
212,2,0:06.0,,S. Ibaka makes 3-pt jump shot from 24 ft (assist by J. Valančiūnas),41,52
213,2,0:00.0,C. Lee misses 2-pt jump shot from 13 ft,,41,52
214,2,0:00.0,Offensive rebound by Team,,41,52
215,3,11:49.0,,D. DeRozan misses 2-pt jump shot from 15 ft,41,52
216,3,11:46.0,,Offensive rebound by J. Valančiūnas,41,52
217,3,11:40.0,,K. Lowry misses 3-pt jump shot from 22 ft,41,52
218,3,11:39.0,Defensive rebound by K. O'Quinn,,41,52
219,3,11:29.0,Personal foul by O. Anunoby (drawn by M. Beasley),,41,52
220,3,11:24.0,Turnover by J. Jack (bad pass; steal by K. Lowry),,41,52
221,3,11:04.0,,S. Ibaka misses 2-pt jump shot from 18 ft,41,52
222,3,11:00.0,Defensive rebound by C. Lee,,41,52
223,3,10:44.0,K. O'Quinn makes 2-pt layup from 2 ft (assist by J. Jack),,43,52
224,3,10:27.0,,D. DeRozan misses 2-pt jump shot from 7 ft,43,52
225,3,10:27.0,Defensive rebound by Team,,43,52
226,3,10:27.0,,Loose ball foul by J. Valančiūnas (drawn by K. O'Quinn),43,52
227,3,10:11.0,M. Beasley misses 2-pt layup from 3 ft,,43,52
228,3,10:09.0,,Defensive rebound by S. Ibaka,43,52
229,3,10:03.0,,D. DeRozan makes 2-pt jump shot from 11 ft,43,54
230,3,9:46.0,T. Hardaway makes 3-pt jump shot from 25 ft,,46,54
231,3,9:35.0,,J. Valančiūnas makes 2-pt layup from 3 ft (assist by K. Lowry),46,56
232,3,9:13.0,T. Hardaway misses 3-pt jump shot from 25 ft,,46,56
233,3,9:10.0,,Defensive rebound by K. Lowry,46,56
234,3,9:07.0,,K. Lowry misses 3-pt jump shot from 25 ft,46,56
235,3,9:05.0,Defensive rebound by M. Beasley,,46,56
236,3,8:56.0,Shooting foul by O. Anunoby (drawn by K. O'Quinn),,46,56
237,3,8:56.0,K. O'Quinn makes free throw 1 of 2,,47,56
238,3,8:56.0,K. O'Quinn misses free throw 2 of 2,,47,56
239,3,8:53.0,,Defensive rebound by J. Valančiūnas,47,56
240,3,8:40.0,,S. Ibaka misses 3-pt jump shot from 24 ft,47,56
241,3,8:36.0,,Offensive rebound by J. Valančiūnas,47,56
242,3,8:34.0,,J. Valančiūnas makes 2-pt dunk from 1 ft,47,58
243,3,8:14.0,J. Jack misses 2-pt jump shot from 14 ft,,47,58
244,3,8:12.0,,Defensive rebound by O. Anunoby,47,58
245,3,8:05.0,,J. Valančiūnas misses 3-pt jump shot from 24 ft,47,58
246,3,8:01.0,,Offensive rebound by J. Valančiūnas,47,58
247,3,7:41.0,,Turnover by D. DeRozan (bad pass; steal by M. Beasley),47,58
248,3,7:37.0,T. Hardaway makes 2-pt layup from 1 ft (assist by J. Jack),,49,58
249,3,7:23.0,,J. Valančiūnas misses 2-pt jump shot from 10 ft,49,58
250,3,7:23.0,Defensive rebound by Team,,49,58
251,3,7:23.0,,Loose ball foul by J. Valančiūnas (drawn by K. O'Quinn),49,58
252,3,7:09.0,T. Hardaway misses 2-pt hook shot from 4 ft,,49,58
253,3,7:09.0,Offensive rebound by Team,,49,58
254,3,7:09.0,Personal foul by S. Ibaka,,49,58
255,3,7:09.0,,Technical foul by S. Ibaka,49,58
256,3,7:09.0,C. Lee makes technical free throw,,50,58
257,3,7:09.0,M. Beasley makes free throw 1 of 2,,51,58
258,3,7:09.0,M. Beasley makes free throw 2 of 2,,52,58
259,3,6:58.0,,K. Lowry misses 2-pt jump shot from 17 ft,52,58
260,3,6:55.0,Defensive rebound by M. Beasley,,52,58
261,3,6:47.0,Turnover by J. Jack (lost ball; steal by K. Lowry),,52,58
262,3,6:42.0,,S. Ibaka misses 3-pt jump shot from 25 ft,52,58
263,3,6:38.0,Defensive rebound by J. Jack,,52,58
264,3,6:37.0,Turnover by T. Hardaway (out of bounds lost ball),,52,58
265,3,6:37.0,,Toronto full timeout,52,58
266,3,6:37.0,L. Thomas enters the game for C. Lee,,52,58
267,3,6:29.0,,Shooting foul by L. Thomas (drawn by D. DeRozan),52,58
268,3,6:29.0,,D. DeRozan makes free throw 1 of 2,52,59
269,3,6:29.0,,D. DeRozan makes free throw 2 of 2,52,60
270,3,6:20.0,J. Jack makes 2-pt layup from 2 ft (assist by K. O'Quinn),,54,60
271,3,6:00.0,,S. Ibaka makes 3-pt jump shot from 22 ft (assist by O. Anunoby),54,63
272,3,5:39.0,K. O'Quinn misses 2-pt layup from 3 ft (block by J. Valančiūnas),,54,63
273,3,5:37.0,,Defensive rebound by J. Valančiūnas,54,63
274,3,5:30.0,,J. Valančiūnas makes 3-pt jump shot from 24 ft (assist by D. DeRozan),54,66
275,3,5:01.0,Turnover by L. Thomas (offensive goaltending),,54,66
276,3,4:41.0,,S. Ibaka misses 2-pt jump shot from 11 ft,54,66
277,3,4:38.0,Defensive rebound by L. Thomas,,54,66
278,3,4:32.0,T. Hardaway misses 2-pt layup from 2 ft,,54,66
279,3,4:30.0,,Defensive rebound by S. Ibaka,54,66
280,3,4:26.0,,D. DeRozan misses 2-pt layup from 2 ft (block by J. Jack),54,66
281,3,4:25.0,,Offensive rebound by O. Anunoby,54,66
282,3,4:25.0,,O. Anunoby makes 2-pt layup from 3 ft,54,68
283,3,4:25.0,,Shooting foul by L. Thomas (drawn by O. Anunoby),54,68
284,3,4:25.0,,Technical foul by D. DeRozan,54,68
285,3,4:25.0,J. Jack makes technical free throw,,55,68
286,3,4:25.0,L. Kornet enters the game for K. O'Quinn,,55,68
287,3,4:25.0,F. Ntilikina enters the game for J. Jack,,55,68
288,3,4:25.0,,O. Anunoby makes free throw 1 of 1,55,69
289,3,4:14.0,L. Thomas misses 3-pt jump shot from 24 ft,,55,69
290,3,4:10.0,Offensive rebound by M. Beasley,,55,69
291,3,4:03.0,L. Kornet makes 2-pt dunk from 1 ft (assist by M. Beasley),,57,69
292,3,3:47.0,,Personal foul by F. Ntilikina (drawn by K. Lowry),57,69
293,3,3:47.0,,C. Miles enters the game for O. Anunoby,57,69
294,3,3:45.0,,C. Miles makes 2-pt layup from 2 ft (assist by K. Lowry),57,71
295,3,3:27.0,F. Ntilikina misses 2-pt jump shot from 16 ft,,57,71
296,3,3:23.0,Offensive rebound by L. Kornet,,57,71
297,3,3:15.0,L. Thomas makes 2-pt hook shot from 9 ft,,59,71
298,3,3:00.0,,K. Lowry misses 2-pt jump shot from 5 ft,59,71
299,3,2:59.0,Defensive rebound by M. Beasley,,59,71
300,3,2:51.0,M. Beasley makes 2-pt jump shot from 10 ft (assist by L. Thomas),,61,71
301,3,2:35.0,,K. Lowry makes 3-pt jump shot from 24 ft (assist by D. DeRozan),61,74
302,3,2:16.0,M. Beasley makes 2-pt layup from 1 ft,,63,74
303,3,2:05.0,New York full timeout,,63,74
304,3,2:05.0,,P. Siakam enters the game for K. Lowry,63,74
305,3,2:05.0,,J. Poeltl enters the game for S. Ibaka,63,74
306,3,2:05.0,,F. VanVleet enters the game for J. Valančiūnas,63,74
307,3,1:58.0,,C. Miles misses 2-pt jump shot from 13 ft,63,74
308,3,1:55.0,Defensive rebound by L. Kornet,,63,74
309,3,1:32.0,M. Beasley makes 2-pt jump shot from 8 ft,,65,74
310,3,1:13.0,,F. VanVleet misses 3-pt jump shot from 22 ft,65,74
311,3,1:10.0,Defensive rebound by F. Ntilikina,,65,74
312,3,0:56.0,M. Beasley misses 2-pt jump shot from 6 ft (block by D. DeRozan),,65,74
313,3,0:54.0,,Defensive rebound by C. Miles,65,74
314,3,0:52.0,,P. Siakam makes 2-pt layup from 1 ft (assist by C. Miles),65,76
315,3,0:46.0,Turnover by F. Ntilikina (bad pass; steal by P. Siakam),,65,76
316,3,0:42.0,,P. Siakam misses 2-pt jump shot from 2 ft (block by L. Kornet),65,76
317,3,0:40.0,Defensive rebound by T. Hardaway,,65,76
318,3,0:34.0,Turnover by F. Ntilikina (bad pass; steal by F. VanVleet),,65,76
319,3,0:33.0,,Personal foul by F. Ntilikina (drawn by F. VanVleet),65,76
320,3,0:33.0,,D. Wright enters the game for D. DeRozan,65,76
321,3,0:21.0,,P. Siakam makes 3-pt jump shot from 22 ft (assist by F. VanVleet),65,79
322,3,0:20.0,Personal foul by F. VanVleet (drawn by F. Ntilikina),,65,79
323,3,0:20.0,F. Ntilikina makes free throw 1 of 2,,66,79
324,3,0:20.0,F. Ntilikina misses free throw 2 of 2,,66,79
325,3,0:18.0,,Defensive rebound by P. Siakam,66,79
326,3,0:02.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by F. VanVleet),66,82
327,4,11:43.0,L. Kornet misses 3-pt jump shot from 24 ft,,66,82
328,4,11:40.0,,Defensive rebound by D. Wright,66,82
329,4,11:24.0,,J. Poeltl makes 2-pt layup from 2 ft (assist by D. Wright),66,84
330,4,11:10.0,L. Kornet makes 3-pt jump shot from 25 ft (assist by C. Lee),,69,84
331,4,10:53.0,,C. Miles misses 3-pt jump shot from 25 ft,69,84
332,4,10:51.0,Defensive rebound by L. Kornet,,69,84
333,4,10:45.0,Turnover by F. Ntilikina (bad pass),,69,84
334,4,10:38.0,,Turnover by F. VanVleet (traveling),69,84
335,4,10:30.0,Turnover by F. Ntilikina (bad pass; steal by F. VanVleet),,69,84
336,4,10:25.0,,F. VanVleet makes 2-pt layup from 1 ft,69,86
337,4,10:00.0,I. Hicks makes 2-pt jump shot from 12 ft,,71,86
338,4,9:48.0,,J. Poeltl misses 2-pt layup from 1 ft (block by L. Kornet),71,86
339,4,9:46.0,Defensive rebound by L. Kornet,,71,86
340,4,9:42.0,F. Ntilikina misses 2-pt jump shot from 15 ft,,71,86
341,4,9:39.0,,Defensive rebound by C. Miles,71,86
342,4,9:38.0,,Personal foul by F. Ntilikina (drawn by F. VanVleet),71,86
343,4,9:21.0,,P. Siakam misses 2-pt jump shot from 20 ft,71,86
344,4,9:19.0,Defensive rebound by F. Ntilikina,,71,86
345,4,9:13.0,I. Hicks misses 2-pt hook shot from 3 ft,,71,86
346,4,9:10.0,,Defensive rebound by C. Miles,71,86
347,4,9:06.0,,F. VanVleet misses 2-pt jump shot from 8 ft,71,86
348,4,9:04.0,,Offensive rebound by Team,71,86
349,4,9:04.0,T. Burke enters the game for L. Thomas,,71,86
350,4,8:58.0,,J. Poeltl makes 2-pt dunk from 1 ft (assist by P. Siakam),71,88
351,4,8:46.0,Turnover by C. Lee (lost ball; steal by F. VanVleet),,71,88
352,4,8:35.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by P. Siakam),71,91
353,4,8:21.0,I. Hicks makes 2-pt layup from 2 ft (assist by F. Ntilikina),,73,91
354,4,8:07.0,,D. Wright makes 3-pt jump shot from 22 ft (assist by P. Siakam),73,94
355,4,7:51.0,T. Burke misses 3-pt jump shot from 26 ft,,73,94
356,4,7:48.0,,Defensive rebound by D. Wright,73,94
357,4,7:44.0,,D. Wright makes 2-pt jump shot from 6 ft,73,96
358,4,7:43.0,New York full timeout,,73,96
359,4,7:25.0,C. Lee misses 3-pt jump shot from 23 ft,,73,96
360,4,7:23.0,,Defensive rebound by F. VanVleet,73,96
361,4,7:02.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by P. Siakam),73,99
362,4,6:53.0,D. Dotson enters the game for C. Lee,,73,99
363,4,6:48.0,L. Kornet misses 3-pt jump shot from 25 ft,,73,99
364,4,6:45.0,,Defensive rebound by P. Siakam,73,99
365,4,6:34.0,,F. VanVleet makes 3-pt jump shot from 24 ft (assist by D. Wright),73,102
366,4,6:25.0,Personal foul by P. Siakam (drawn by T. Burke),,73,102
367,4,6:25.0,J. Jack enters the game for F. Ntilikina,,73,102
368,4,6:16.0,Shooting foul by J. Poeltl (drawn by T. Burke),,73,102
369,4,6:16.0,T. Burke makes free throw 1 of 2,,74,102
370,4,6:16.0,T. Burke makes free throw 2 of 2,,75,102
371,4,6:05.0,,C. Miles misses 2-pt jump shot from 21 ft,75,102
