,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,BROOKLYN_ACTION,GOLDEN STATE_SCORE,BROOKLYN_SCORE
457,4,3:55.0,O. Casspi misses 2-pt jump shot from 7 ft,,107,101
458,4,3:53.0,,Defensive rebound by R. Hollis-Jefferson,107,101
459,4,3:44.0,,Shooting foul by O. Casspi (drawn by A. Crabbe),107,101
460,4,3:44.0,,A. Crabbe misses free throw 1 of 2,107,101
461,4,3:44.0,,Offensive rebound by Team,107,101
462,4,3:44.0,K. Thompson enters the game for O. Casspi,,107,101
463,4,3:44.0,,A. Crabbe makes free throw 2 of 2,107,102
464,4,3:32.0,A. Iguodala misses 2-pt jump shot from 18 ft,,107,102
465,4,3:29.0,,Defensive rebound by D. Carroll,107,102
466,4,3:17.0,,Q. Acy misses 3-pt jump shot from 22 ft,107,102
467,4,3:15.0,,Offensive rebound by A. Crabbe,107,102
468,4,3:13.0,,A. Crabbe misses 2-pt layup from 2 ft (block by K. Thompson),107,102
469,4,3:11.0,,Offensive rebound by A. Crabbe,107,102
470,4,3:09.0,,S. Dinwiddie misses 3-pt jump shot from 26 ft,107,102
471,4,3:08.0,Defensive rebound by K. Thompson,,107,102
472,4,3:00.0,,Offensive charge foul by S. Curry (drawn by Q. Acy),107,102
473,4,3:00.0,Turnover by S. Curry (offensive foul),,107,102
474,4,3:00.0,,Brooklyn full timeout,107,102
475,4,3:00.0,K. Looney enters the game for N. Young,,107,102
476,4,3:00.0,S. Livingston enters the game for S. Curry,,107,102
477,4,2:38.0,,Personal foul by A. Iguodala (drawn by D. Carroll),107,102
478,4,2:38.0,,D. Carroll misses free throw 1 of 2,107,102
479,4,2:38.0,,Offensive rebound by Team,107,102
480,4,2:38.0,,D. Carroll makes free throw 2 of 2,107,103
481,4,2:25.0,S. Livingston makes 2-pt dunk at rim (assist by D. Green),,109,103
482,4,2:15.0,,Turnover by S. Dinwiddie (bad pass; steal by D. Green),109,103
483,4,2:00.0,K. Thompson makes 2-pt jump shot from 21 ft (assist by D. Green),,111,103
484,4,1:42.0,,A. Crabbe makes 3-pt jump shot from 24 ft (assist by D. Carroll),111,106
485,4,1:29.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by D. Green),,114,106
486,4,1:11.0,,A. Crabbe makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),114,109
487,4,0:52.0,S. Livingston misses 2-pt jump shot from 14 ft (block by S. Dinwiddie),,114,109
488,4,0:49.0,,Defensive rebound by R. Hollis-Jefferson,114,109
489,4,0:30.0,,S. Dinwiddie misses 3-pt jump shot from 27 ft,114,109
490,4,0:26.0,Defensive rebound by K. Thompson,,114,109
491,4,0:24.0,Personal take foul by D. Carroll (drawn by K. Thompson),,114,109
492,4,0:22.0,Personal take foul by S. Dinwiddie (drawn by S. Livingston),,114,109
493,4,0:22.0,S. Livingston makes free throw 1 of 2,,115,109
494,4,0:22.0,S. Livingston makes free throw 2 of 2,,116,109
495,4,0:22.0,,Brooklyn full timeout,116,109
496,4,0:22.0,,J. Harris enters the game for R. Hollis-Jefferson,116,109
497,4,0:20.0,,Shooting foul by D. Green (drawn by S. Dinwiddie),116,109
498,4,0:20.0,,S. Dinwiddie makes free throw 1 of 3,116,110
499,4,0:20.0,,S. Dinwiddie makes free throw 2 of 3,116,111
500,4,0:20.0,,R. Hollis-Jefferson enters the game for Q. Acy,116,111
501,4,0:20.0,,C. LeVert enters the game for J. Harris,116,111
502,4,0:20.0,,S. Dinwiddie misses free throw 3 of 3,116,111
503,4,0:18.0,Defensive rebound by D. Green,,116,111
504,4,0:17.0,Personal take foul by D. Carroll (drawn by K. Thompson),,116,111
505,4,0:17.0,K. Thompson makes free throw 1 of 2,,117,111
506,4,0:17.0,,J. Harris enters the game for R. Hollis-Jefferson,117,111
507,4,0:17.0,,Q. Acy enters the game for C. LeVert,117,111
508,4,0:17.0,K. Thompson makes free throw 2 of 2,,118,111
509,4,0:07.0,,S. Dinwiddie misses 2-pt layup from 1 ft,118,111
510,4,0:02.0,Defensive rebound by A. Iguodala,,118,111
