,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,PHOENIX_ACTION,MINNESOTA_SCORE,PHOENIX_SCORE
110,1,0:37.0,A. Wiggins makes free throw 2 of 2,,26,17
111,1,0:23.0,,M. James makes 2-pt jump shot from 19 ft,26,19
112,1,0:03.0,J. Butler misses 2-pt jump shot from 5 ft,,26,19
113,1,0:01.0,Offensive rebound by T. Gibson,,26,19
114,1,0:01.0,T. Gibson makes 2-pt layup at rim,,28,19
115,1,0:00.0,,J. Jackson misses 3-pt jump shot from 41 ft,28,19
116,1,0:00.0,,Offensive rebound by Team,28,19
117,2,11:48.0,,D. Bender makes 3-pt jump shot from 23 ft (assist by M. James),28,22
118,2,11:29.0,J. Crawford misses 2-pt jump shot from 10 ft,,28,22
119,2,11:25.0,,Defensive rebound by A. Len,28,22
120,2,11:17.0,,Shooting block foul by N. Bjelica (drawn by J. Jackson),28,22
121,2,11:17.0,,J. Jackson misses free throw 1 of 2,28,22
122,2,11:17.0,,Offensive rebound by Team,28,22
123,2,11:17.0,,J. Jackson makes free throw 2 of 2,28,23
124,2,11:08.0,N. Bjelica makes 2-pt layup at rim,,30,23
125,2,11:00.0,,Turnover by M. James (bad pass),30,23
126,2,10:44.0,N. Bjelica misses 3-pt jump shot from 27 ft,,30,23
127,2,10:41.0,,Defensive rebound by J. Jackson,30,23
128,2,10:36.0,,J. Jackson misses 2-pt layup from 1 ft,30,23
129,2,10:36.0,,A. Len misses 2-pt layup from 1 ft,30,23
130,2,10:36.0,Defensive rebound by S. Muhammad,,30,23
131,2,10:35.0,,Defensive rebound by A. Len,30,23
132,2,10:29.0,S. Muhammad makes 2-pt jump shot from 4 ft,,32,23
133,2,10:29.0,,Phoenix full timeout,32,23
134,2,10:29.0,,T. Warren enters the game for T. Daniels,32,23
135,2,10:13.0,,J. Jackson makes 2-pt layup from 1 ft,32,25
136,2,10:13.0,,Shooting foul by J. Crawford (drawn by J. Jackson),32,25
137,2,10:13.0,,J. Jackson makes free throw 1 of 1,32,26
138,2,10:00.0,K. Towns misses 2-pt hook shot from 9 ft,,32,26
139,2,9:57.0,,Defensive rebound by A. Len,32,26
140,2,9:47.0,,T. Warren misses 2-pt jump shot from 1 ft,32,26
141,2,9:42.0,,Offensive rebound by A. Len,32,26
142,2,9:42.0,,A. Len makes 2-pt layup at rim,32,28
143,2,9:29.0,S. Muhammad misses 2-pt jump shot from 7 ft,,32,28
144,2,9:24.0,Offensive rebound by N. Bjelica,,32,28
145,2,9:24.0,N. Bjelica makes 2-pt layup at rim,,34,28
146,2,9:20.0,,J. Jackson misses 2-pt jump shot from 12 ft,34,28
147,2,9:18.0,Defensive rebound by N. Bjelica,,34,28
148,2,9:07.0,S. Muhammad makes 2-pt jump shot from 7 ft (assist by N. Bjelica),,36,28
149,2,8:51.0,,M. James makes 2-pt jump shot from 20 ft,36,30
150,2,8:27.0,N. Bjelica misses 2-pt layup from 1 ft (block by A. Len),,36,30
151,2,8:14.0,Offensive rebound by N. Bjelica,,36,30
152,2,8:14.0,N. Bjelica makes 2-pt layup at rim,,38,30
153,2,8:12.0,,J. Jackson misses 3-pt jump shot from 25 ft,38,30
154,2,8:08.0,Defensive rebound by N. Bjelica,,38,30
155,2,8:01.0,J. Crawford misses 2-pt jump shot from 15 ft (block by J. Jackson),,38,30
156,2,7:58.0,Offensive rebound by J. Crawford,,38,30
157,2,7:52.0,Shooting foul by D. Bender (drawn by S. Muhammad),,38,30
158,2,7:52.0,,M. Chriss enters the game for J. Jackson,38,30
159,2,7:52.0,,D. Booker enters the game for D. Bender,38,30
160,2,7:52.0,,T. Ulis enters the game for M. James,38,30
161,2,7:52.0,J. Butler enters the game for T. Jones,,38,30
162,2,7:52.0,J. Teague enters the game for N. Bjelica,,38,30
163,2,7:52.0,S. Muhammad misses free throw 1 of 2,,38,30
164,2,7:52.0,Offensive rebound by Team,,38,30
165,2,7:52.0,S. Muhammad makes free throw 2 of 2,,39,30
166,2,7:33.0,,M. Chriss makes 2-pt dunk at rim (assist by T. Ulis),39,32
167,2,7:11.0,K. Towns makes 2-pt layup at rim (assist by J. Butler),,41,32
168,2,7:05.0,,D. Booker makes 3-pt jump shot from 27 ft,41,35
169,2,6:50.0,Shooting foul by M. Chriss (drawn by S. Muhammad),,41,35
170,2,6:50.0,S. Muhammad makes free throw 1 of 2,,42,35
171,2,6:50.0,,J. Jackson enters the game for A. Len,42,35
172,2,6:50.0,,T. Chandler enters the game for M. Chriss,42,35
173,2,6:50.0,T. Gibson enters the game for J. Crawford,,42,35
174,2,6:50.0,S. Muhammad makes free throw 2 of 2,,43,35
175,2,6:36.0,,J. Jackson misses 2-pt layup from 6 ft (block by K. Towns),43,35
176,2,6:36.0,,Offensive rebound by Team,43,35
177,2,6:36.0,A. Wiggins enters the game for S. Muhammad,,43,35
178,2,6:26.0,,J. Jackson misses 3-pt jump shot from 28 ft,43,35
179,2,6:21.0,Defensive rebound by K. Towns,,43,35
180,2,6:17.0,Turnover by J. Teague (bad pass),,43,35
181,2,6:02.0,,T. Warren makes 2-pt jump shot from 11 ft,43,37
182,2,5:40.0,A. Wiggins misses 2-pt layup from 5 ft (block by T. Chandler),,43,37
183,2,5:37.0,,Defensive rebound by T. Chandler,43,37
184,2,5:33.0,,J. Jackson misses 3-pt jump shot from 25 ft,43,37
185,2,5:31.0,Defensive rebound by J. Teague,,43,37
186,2,5:20.0,J. Teague misses 3-pt jump shot from 25 ft,,43,37
187,2,5:16.0,,Defensive rebound by J. Jackson,43,37
188,2,5:09.0,,D. Booker misses 3-pt jump shot from 22 ft,43,37
189,2,5:06.0,Defensive rebound by J. Teague,,43,37
190,2,4:59.0,J. Teague misses 2-pt jump shot from 17 ft,,43,37
191,2,4:56.0,,Defensive rebound by J. Jackson,43,37
192,2,4:53.0,,T. Warren makes 2-pt layup from 1 ft (assist by J. Jackson),43,39
193,2,4:38.0,Personal foul by D. Booker (drawn by J. Butler),,43,39
194,2,4:29.0,Turnover by J. Butler (traveling),,43,39
195,2,4:16.0,,J. Jackson makes 2-pt jump shot from 19 ft,43,41
196,2,4:04.0,K. Towns misses 3-pt jump shot from 25 ft,,43,41
197,2,4:03.0,,Defensive rebound by T. Ulis,43,41
198,2,4:02.0,,Turnover by T. Ulis (bad pass),43,41
199,2,3:50.0,A. Wiggins misses 2-pt jump shot from 17 ft,,43,41
200,2,3:48.0,Offensive rebound by T. Gibson,,43,41
201,2,3:48.0,Shooting foul by J. Jackson (drawn by T. Gibson),,43,41
202,2,3:48.0,T. Gibson makes free throw 1 of 2,,44,41
203,2,3:48.0,T. Gibson makes free throw 2 of 2,,45,41
204,2,3:39.0,,J. Jackson makes 2-pt jump shot from 12 ft,45,43
205,2,3:28.0,Shooting foul by T. Ulis (drawn by J. Teague),,45,43
206,2,3:28.0,J. Teague misses free throw 1 of 2,,45,43
207,2,3:28.0,Offensive rebound by Team,,45,43
208,2,3:28.0,,M. Chriss enters the game for T. Ulis,45,43
209,2,3:28.0,J. Teague makes free throw 2 of 2,,46,43
210,2,3:20.0,,Turnover by J. Jackson (lost ball; steal by J. Teague),46,43
211,2,3:15.0,A. Wiggins makes 2-pt dunk at rim,,48,43
212,2,2:55.0,,Def 3 sec tech foul by T. Gibson,48,43
213,2,2:55.0,Minnesota full timeout,,48,43
214,2,2:55.0,,D. Booker makes technical free throw,48,44
215,2,2:50.0,,Turnover by J. Jackson (bad pass; steal by A. Wiggins),48,44
216,2,2:49.0,Personal foul by T. Warren (drawn by J. Butler),,48,44
217,2,2:49.0,J. Butler makes free throw 1 of 2,,49,44
218,2,2:49.0,J. Butler makes free throw 2 of 2,,50,44
219,2,2:35.0,,D. Booker makes 3-pt jump shot from 26 ft,50,47
220,2,2:13.0,K. Towns makes 2-pt layup at rim,,52,47
221,2,2:01.0,,D. Booker makes 2-pt jump shot from 16 ft,52,49
222,2,1:48.0,A. Wiggins makes 3-pt jump shot from 25 ft (assist by K. Towns),,55,49
223,2,1:28.0,,J. Jackson misses 3-pt jump shot from 24 ft,55,49
224,2,1:26.0,,Offensive rebound by M. Chriss,55,49
225,2,1:22.0,,J. Jackson misses 2-pt layup from 2 ft (block by K. Towns),55,49
226,2,1:22.0,,Offensive rebound by T. Chandler,55,49
227,2,1:22.0,,Shooting foul by T. Gibson (drawn by T. Chandler),55,49
228,2,1:22.0,,T. Chandler makes free throw 1 of 2,55,50
229,2,1:22.0,,T. Chandler makes free throw 2 of 2,55,51
230,2,1:06.0,A. Wiggins misses 2-pt layup from 1 ft,,55,51
231,2,1:05.0,,Defensive rebound by D. Booker,55,51
232,2,1:02.0,,T. Warren makes 2-pt layup at rim (assist by D. Booker),55,53
233,2,0:42.0,K. Towns makes 2-pt dunk at rim (assist by J. Teague),,57,53
234,2,0:38.0,,D. Booker makes 3-pt jump shot from 24 ft,57,56
235,2,0:28.0,J. Teague misses 2-pt jump shot from 12 ft,,57,56
236,2,0:22.0,Offensive rebound by T. Gibson,,57,56
237,2,0:22.0,T. Gibson misses 2-pt layup at rim,,57,56
238,2,0:21.0,,Defensive rebound by J. Jackson,57,56
239,2,0:03.0,,Turnover by J. Jackson (bad pass; steal by J. Teague),57,56
240,2,0:00.0,Shooting foul by D. Booker (drawn by J. Butler),,57,56
241,2,0:00.0,J. Butler makes free throw 1 of 3,,58,56
242,2,0:00.0,J. Butler makes free throw 2 of 3,,59,56
243,2,0:00.0,J. Butler makes free throw 3 of 3,,60,56
244,3,11:39.0,,T. Ulis misses 3-pt jump shot from 22 ft,60,56
245,3,11:38.0,,Offensive rebound by Team,60,56
246,3,11:38.0,Loose ball foul by K. Towns (drawn by T. Chandler),,60,56
247,3,11:23.0,,T. Warren misses 2-pt jump shot from 13 ft,60,56
248,3,11:19.0,Defensive rebound by T. Gibson,,60,56
249,3,11:06.0,J. Teague misses 2-pt layup from 4 ft (block by M. Chriss),,60,56
250,3,11:04.0,,Defensive rebound by M. Chriss,60,56
251,3,10:59.0,,T. Warren misses 2-pt layup from 1 ft,60,56
252,3,10:59.0,,Offensive rebound by T. Warren,60,56
253,3,10:56.0,,T. Warren makes 2-pt layup at rim,60,58
254,3,10:34.0,J. Butler misses 2-pt jump shot from 7 ft,,60,58
255,3,10:34.0,Offensive rebound by K. Towns,,60,58
256,3,10:34.0,Shooting foul by M. Chriss (drawn by J. Butler),,60,58
257,3,10:34.0,J. Butler misses free throw 1 of 2,,60,58
258,3,10:34.0,Offensive rebound by Team,,60,58
259,3,10:34.0,J. Butler makes free throw 2 of 2,,61,58
260,3,10:25.0,,M. Chriss makes 3-pt jump shot from 25 ft (assist by D. Booker),61,61
261,3,10:09.0,J. Teague makes 2-pt jump shot from 9 ft,,63,61
262,3,9:58.0,,T. Ulis misses 2-pt jump shot from 11 ft,63,61
263,3,9:55.0,Defensive rebound by K. Towns,,63,61
264,3,9:43.0,A. Wiggins misses 3-pt jump shot from 25 ft,,63,61
265,3,9:41.0,,Defensive rebound by D. Booker,63,61
266,3,9:35.0,,D. Booker misses 2-pt jump shot from 13 ft,63,61
267,3,9:33.0,Defensive rebound by K. Towns,,63,61
268,3,9:23.0,A. Wiggins misses 2-pt jump shot from 9 ft,,63,61
269,3,9:21.0,Offensive rebound by K. Towns,,63,61
270,3,9:20.0,K. Towns misses 2-pt layup at rim,,63,61
271,3,9:20.0,Offensive rebound by K. Towns,,63,61
272,3,9:20.0,,Loose ball foul by T. Chandler (drawn by K. Towns),63,61
273,3,9:14.0,T. Gibson misses 3-pt jump shot from 23 ft,,63,61
274,3,9:12.0,,Defensive rebound by M. Chriss,63,61
275,3,9:08.0,,D. Booker makes 2-pt jump shot from 16 ft,63,63
276,3,8:51.0,T. Gibson makes 2-pt jump shot from 7 ft (assist by J. Butler),,65,63
277,3,8:40.0,,M. Chriss makes 3-pt jump shot from 24 ft (assist by T. Ulis),65,66
278,3,8:24.0,J. Butler makes 3-pt jump shot from 25 ft,,68,66
279,3,8:00.0,,T. Chandler makes 2-pt dunk at rim (assist by T. Ulis),68,68
280,3,7:49.0,J. Teague misses 2-pt jump shot from 16 ft,,68,68
281,3,7:47.0,Offensive rebound by K. Towns,,68,68
282,3,7:45.0,K. Towns makes 2-pt jump shot from 12 ft,,70,68
283,3,7:37.0,,D. Booker makes 2-pt layup at rim (assist by T. Ulis),70,70
284,3,7:23.0,Turnover by J. Teague (lost ball; steal by T. Ulis),,70,70
285,3,7:19.0,,T. Warren makes 2-pt layup at rim (assist by T. Ulis),70,72
286,3,7:19.0,,Shooting foul by J. Teague (drawn by T. Warren),70,72
287,3,7:19.0,,T. Warren makes free throw 1 of 1,70,73
288,3,7:01.0,J. Teague misses 3-pt jump shot from 24 ft,,70,73
289,3,6:58.0,,Defensive rebound by T. Chandler,70,73
290,3,6:52.0,,D. Booker misses 2-pt jump shot from 7 ft,70,73
291,3,6:49.0,Defensive rebound by K. Towns,,70,73
292,3,6:42.0,K. Towns misses 3-pt jump shot from 25 ft,,70,73
293,3,6:39.0,,Defensive rebound by M. Chriss,70,73
294,3,6:36.0,,Phoenix full timeout,70,73
295,3,6:36.0,,A. Len enters the game for T. Chandler,70,73
296,3,6:16.0,,M. Chriss misses 2-pt jump shot from 8 ft,70,73
297,3,6:11.0,,Offensive rebound by A. Len,70,73
298,3,6:11.0,,A. Len makes 2-pt layup at rim,70,75
299,3,6:00.0,J. Teague makes 2-pt jump shot from 12 ft,,72,75
300,3,5:51.0,,T. Ulis makes 2-pt jump shot from 9 ft,72,77
301,3,5:31.0,A. Wiggins misses 2-pt jump shot from 10 ft,,72,77
302,3,5:31.0,Offensive rebound by J. Butler,,72,77
303,3,5:26.0,J. Butler makes 2-pt jump shot from 11 ft,,74,77
304,3,4:58.0,,D. Booker makes 2-pt layup from 2 ft,74,79
305,3,4:41.0,Shooting foul by T. Warren (drawn by A. Wiggins),,74,79
306,3,4:41.0,A. Wiggins makes free throw 1 of 2,,75,79
307,3,4:41.0,A. Wiggins misses free throw 2 of 2,,75,79
308,3,4:38.0,,Defensive rebound by M. Chriss,75,79
309,3,4:26.0,,T. Warren makes 2-pt layup from 2 ft (assist by D. Booker),75,81
310,3,4:10.0,K. Towns misses 2-pt layup from 7 ft (block by M. Chriss),,75,81
311,3,4:06.0,,Defensive rebound by D. Booker,75,81
312,3,4:06.0,,T. Warren makes 2-pt jump shot from 1 ft (assist by D. Booker),75,83
313,3,4:06.0,Minnesota full timeout,,75,83
314,3,4:06.0,N. Bjelica enters the game for J. Teague,,75,83
315,3,4:06.0,T. Jones enters the game for K. Towns,,75,83
316,3,3:51.0,J. Butler makes 2-pt jump shot from 7 ft,,77,83
317,3,3:30.0,,Turnover by D. Booker (lost ball; steal by T. Gibson),77,83
318,3,3:25.0,A. Wiggins makes 2-pt layup from 1 ft (assist by T. Jones),,79,83
319,3,3:09.0,,M. James enters the game for T. Ulis,79,83
320,3,3:01.0,,M. Chriss misses 2-pt jump shot from 12 ft,79,83
321,3,3:00.0,Defensive rebound by Team,,79,83
322,3,2:38.0,T. Gibson makes 2-pt jump shot from 6 ft (assist by T. Jones),,81,83
323,3,2:22.0,,Shooting foul by T. Gibson (drawn by M. Chriss),81,83
324,3,2:22.0,,M. Chriss misses free throw 1 of 2,81,83
325,3,2:22.0,,Offensive rebound by Team,81,83
326,3,2:22.0,,J. Jackson enters the game for T. Warren,81,83
327,3,2:22.0,,M. Chriss makes free throw 2 of 2,81,84
328,3,2:10.0,Shooting foul by A. Len (drawn by J. Butler),,81,84
329,3,2:10.0,J. Butler makes free throw 1 of 2,,82,84
330,3,2:10.0,,D. Bender enters the game for M. Chriss,82,84
331,3,2:10.0,J. Butler makes free throw 2 of 2,,83,84
332,3,1:55.0,,D. Booker misses 2-pt jump shot from 14 ft,83,84
333,3,1:52.0,Defensive rebound by N. Bjelica,,83,84
334,3,1:43.0,T. Gibson makes 2-pt layup at rim (assist by J. Butler),,85,84
335,3,1:32.0,,D. Booker misses 3-pt jump shot from 24 ft,85,84
336,3,1:29.0,Defensive rebound by T. Gibson,,85,84
337,3,1:22.0,A. Wiggins makes 2-pt layup at rim (assist by J. Butler),,87,84
338,3,1:22.0,Shooting foul by J. Jackson (drawn by A. Wiggins),,87,84
339,3,1:22.0,,T. Daniels enters the game for D. Booker,87,84
340,3,1:22.0,A. Wiggins makes free throw 1 of 1,,88,84
341,3,1:11.0,,Turnover by M. James (bad pass; steal by J. Butler),88,84
342,3,0:59.0,J. Butler misses 3-pt jump shot from 26 ft,,88,84
343,3,0:56.0,Offensive rebound by J. Butler,,88,84
344,3,0:52.0,A. Wiggins misses 2-pt jump shot from 22 ft,,88,84
345,3,0:49.0,,Defensive rebound by A. Len,88,84
346,3,0:41.0,,Turnover by J. Jackson (traveling),88,84
347,3,0:29.0,J. Butler misses 2-pt jump shot from 19 ft,,88,84
348,3,0:26.0,,Defensive rebound by M. James,88,84
349,3,0:05.0,,Shooting foul by T. Gibson (drawn by M. James),88,84
350,3,0:05.0,,M. James makes free throw 1 of 3,88,85
351,3,0:05.0,,M. James misses free throw 2 of 3,88,85
352,3,0:05.0,,Offensive rebound by Team,88,85
353,3,0:05.0,,M. James misses free throw 3 of 3,88,85
354,3,0:00.0,,Offensive rebound by A. Len,88,85
355,3,0:00.0,,A. Len misses 2-pt layup at rim,88,85
356,3,0:00.0,Defensive rebound by T. Gibson,,88,85
357,4,11:46.0,K. Towns makes 2-pt hook shot from 7 ft,,90,85
358,4,11:35.0,,Personal foul by K. Towns (drawn by A. Len),90,85
359,4,11:29.0,,Turnover by J. Jackson (lost ball; steal by J. Crawford),90,85
360,4,11:16.0,T. Jones misses 2-pt layup from 6 ft,,90,85
361,4,11:14.0,,Defensive rebound by A. Len,90,85
362,4,11:10.0,,M. James makes 2-pt jump shot from 15 ft,90,87
363,4,10:54.0,K. Towns makes 2-pt layup from 4 ft (assist by T. Jones),,92,87
364,4,10:45.0,,Personal foul by S. Muhammad (drawn by J. Jackson),92,87
365,4,10:33.0,,Turnover by A. Len (out of bounds lost ball),92,87
366,4,10:21.0,Personal foul by A. Len (drawn by K. Towns),,92,87
367,4,10:18.0,K. Towns misses 2-pt jump shot from 21 ft,,92,87
368,4,10:15.0,,Defensive rebound by M. James,92,87
369,4,10:06.0,,Turnover by T. Daniels (bad pass; steal by N. Bjelica),92,87
370,4,9:47.0,S. Muhammad makes 2-pt layup from 1 ft (assist by K. Towns),,94,87
371,4,9:47.0,,Phoenix full timeout,94,87
372,4,9:47.0,,T. Warren enters the game for J. Jackson,94,87
373,4,9:47.0,,T. Chandler enters the game for A. Len,94,87
374,4,9:47.0,,D. Booker enters the game for T. Daniels,94,87
375,4,9:28.0,,D. Bender misses 3-pt jump shot from 24 ft,94,87
376,4,9:25.0,Defensive rebound by S. Muhammad,,94,87
377,4,9:11.0,S. Muhammad misses 3-pt jump shot from 25 ft,,94,87
378,4,9:08.0,,Defensive rebound by T. Chandler,94,87
379,4,9:04.0,,Shooting foul by N. Bjelica (drawn by D. Booker),94,87
380,4,9:04.0,,D. Booker misses free throw 1 of 2,94,87
381,4,9:04.0,,Offensive rebound by Team,94,87
382,4,9:04.0,,D. Booker makes free throw 2 of 2,94,88
383,4,8:54.0,T. Jones misses 2-pt layup at rim,,94,88
384,4,8:52.0,,Defensive rebound by M. James,94,88
385,4,8:49.0,,M. James makes 2-pt jump shot from 8 ft,94,90
386,4,8:36.0,Offensive foul by J. Crawford (drawn by D. Booker),,94,90
387,4,8:36.0,Turnover by J. Crawford (offensive foul),,94,90
388,4,8:36.0,J. Butler enters the game for S. Muhammad,,94,90
389,4,8:28.0,,D. Booker makes 2-pt jump shot from 16 ft (assist by M. James),94,92
390,4,8:06.0,Offensive foul by N. Bjelica (drawn by D. Booker),,94,92
391,4,8:06.0,Turnover by N. Bjelica (offensive foul),,94,92
392,4,7:45.0,,D. Bender makes 3-pt jump shot from 24 ft (assist by M. James),94,95
393,4,7:43.0,Minnesota full timeout,,94,95
394,4,7:43.0,J. Teague enters the game for T. Jones,,94,95
