,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,GOLDEN STATE_ACTION,SAN ANTONIO_SCORE,GOLDEN STATE_SCORE
69,1,3:33.0,,Q. Cook enters the game for K. Thompson,15,15
70,1,3:17.0,L. Aldridge misses 2-pt layup from 4 ft (block by D. West),,15,15
71,1,3:12.0,Offensive rebound by L. Aldridge,,15,15
72,1,3:11.0,L. Aldridge misses 2-pt layup from 3 ft,,15,15
73,1,3:08.0,,Defensive rebound by K. Durant,15,15
74,1,3:00.0,T. Parker enters the game for P. Mills,,15,15
75,1,2:53.0,,Q. Cook misses 3-pt jump shot from 22 ft,15,15
76,1,2:51.0,Defensive rebound by Team,,15,15
77,1,2:51.0,,Loose ball foul by D. West (drawn by L. Aldridge),15,15
78,1,2:29.0,L. Aldridge misses 2-pt jump shot from 16 ft,,15,15
79,1,2:28.0,Offensive rebound by K. Anderson,,15,15
80,1,2:26.0,Turnover by K. Anderson (bad pass; steal by D. West),,15,15
81,1,2:21.0,,K. Durant makes 2-pt jump shot from 11 ft,15,17
82,1,1:58.0,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by L. Aldridge),,18,17
83,1,1:45.0,,Turnover by K. Durant (bad pass; steal by K. Anderson),18,17
84,1,1:37.0,L. Aldridge misses 2-pt layup from 4 ft,,18,17
85,1,1:35.0,,Defensive rebound by D. West,18,17
86,1,1:30.0,,Shooting foul by M. Ginóbili (drawn by K. Durant),18,17
87,1,1:30.0,,K. Durant makes free throw 1 of 2,18,18
88,1,1:30.0,D. Bertāns enters the game for L. Aldridge,,18,18
89,1,1:30.0,,K. Durant makes free throw 2 of 2,18,19
90,1,1:11.0,P. Gasol misses 2-pt hook shot from 4 ft,,18,19
91,1,1:08.0,,Defensive rebound by K. Looney,18,19
92,1,1:05.0,,Shooting foul by M. Ginóbili (drawn by K. Looney),18,19
93,1,1:05.0,,K. Looney misses free throw 1 of 2,18,19
94,1,1:05.0,,Offensive rebound by Team,18,19
95,1,1:05.0,D. Green enters the game for M. Ginóbili,,18,19
96,1,1:05.0,,K. Looney makes free throw 2 of 2,18,20
97,1,0:50.0,T. Parker makes 2-pt jump shot from 8 ft,,20,20
98,1,0:44.0,,K. Durant misses 3-pt jump shot from 26 ft,20,20
99,1,0:38.0,Defensive rebound by P. Gasol,,20,20
100,1,0:34.0,T. Parker misses 2-pt jump shot from 19 ft,,20,20
101,1,0:32.0,Offensive rebound by D. Green,,20,20
102,1,0:12.0,T. Parker misses 2-pt jump shot from 21 ft,,20,20
103,1,0:10.0,,Defensive rebound by Team,20,20
104,1,0:10.0,Loose ball foul by D. Bertāns (drawn by Q. Cook),,20,20
105,1,0:10.0,,Q. Cook makes free throw 1 of 2,20,21
106,1,0:10.0,,D. Green enters the game for D. West,20,21
107,1,0:10.0,P. Mills enters the game for K. Anderson,,20,21
108,1,0:10.0,,Q. Cook makes free throw 2 of 2,20,22
109,1,0:09.0,Personal foul by Q. Cook (drawn by T. Parker),,20,22
110,1,0:09.0,,A. Iguodala enters the game for Q. Cook,20,22
111,1,0:04.0,D. Green misses 3-pt jump shot from 27 ft,,20,22
112,1,0:02.0,,Defensive rebound by D. Green,20,22
113,2,11:46.0,Turnover by P. Gasol (turnover),,20,22
114,2,11:30.0,,Turnover by S. Livingston (bad pass),20,22
115,2,11:13.0,R. Gay makes 3-pt jump shot from 28 ft (assist by P. Gasol),,23,22
116,2,10:49.0,,K. Thompson makes 2-pt jump shot from 16 ft (assist by D. West),23,24
117,2,10:31.0,D. Green misses 3-pt jump shot from 28 ft,,23,24
118,2,10:30.0,,Defensive rebound by D. Green,23,24
119,2,10:14.0,,K. Thompson makes 2-pt jump shot from 9 ft,23,26
120,2,10:00.0,Personal foul by D. West (drawn by P. Gasol),,23,26
121,2,9:53.0,Shooting foul by D. Green (drawn by P. Gasol),,23,26
122,2,9:53.0,P. Gasol misses free throw 1 of 2,,23,26
123,2,9:53.0,Offensive rebound by Team,,23,26
124,2,9:53.0,P. Gasol makes free throw 2 of 2,,24,26
125,2,9:38.0,,D. West makes 2-pt layup from 2 ft (assist by K. Thompson),24,28
126,2,9:26.0,T. Parker makes 2-pt jump shot from 8 ft,,26,28
127,2,9:13.0,,D. Green misses 3-pt jump shot from 25 ft,26,28
128,2,9:09.0,Defensive rebound by D. Bertāns,,26,28
129,2,8:54.0,D. Bertāns misses 3-pt jump shot from 27 ft,,26,28
130,2,8:51.0,,Defensive rebound by D. West,26,28
131,2,8:45.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by D. Green),26,31
132,2,8:29.0,T. Parker misses 2-pt jump shot from 16 ft,,26,31
133,2,8:27.0,Offensive rebound by P. Gasol,,26,31
134,2,8:27.0,P. Gasol misses 2-pt layup at rim,,26,31
135,2,8:25.0,,Defensive rebound by D. Green,26,31
136,2,8:22.0,,S. Livingston misses 2-pt jump shot from 12 ft,26,31
137,2,8:20.0,Defensive rebound by P. Gasol,,26,31
138,2,8:11.0,Turnover by R. Gay (bad pass; steal by D. West),,26,31
139,2,8:03.0,,Turnover by K. Thompson (bad pass; steal by D. Bertāns),26,31
140,2,7:57.0,T. Parker misses 3-pt jump shot from 27 ft,,26,31
141,2,7:50.0,,Defensive rebound by D. Green,26,31
142,2,7:50.0,,Golden State full timeout,26,31
143,2,7:50.0,,K. Durant enters the game for S. Livingston,26,31
144,2,7:50.0,,K. Looney enters the game for Q. Cook,26,31
145,2,7:50.0,,A. Iguodala enters the game for D. West,26,31
146,2,7:50.0,P. Mills enters the game for T. Parker,,26,31
147,2,7:50.0,D. Murray enters the game for P. Gasol,,26,31
148,2,7:50.0,L. Aldridge enters the game for D. Green,,26,31
149,2,7:50.0,M. Ginóbili enters the game for D. Bertāns,,26,31
150,2,7:47.0,,Turnover by K. Durant (out of bounds lost ball),26,31
151,2,7:36.0,Turnover by L. Aldridge (lost ball; steal by A. Iguodala),,26,31
152,2,7:32.0,,K. Looney misses 2-pt layup from 1 ft,26,31
153,2,7:30.0,Defensive rebound by D. Murray,,26,31
154,2,7:13.0,M. Ginóbili misses 3-pt jump shot from 27 ft,,26,31
155,2,7:10.0,,Defensive rebound by D. Green,26,31
156,2,6:56.0,,K. Thompson makes 2-pt jump shot from 15 ft,26,33
157,2,6:29.0,R. Gay misses 2-pt jump shot from 17 ft,,26,33
158,2,6:27.0,,Defensive rebound by K. Thompson,26,33
159,2,6:18.0,,K. Looney makes 2-pt layup from 1 ft (assist by D. Green),26,35
160,2,6:18.0,,Shooting foul by L. Aldridge (drawn by K. Looney),26,35
161,2,6:18.0,San Antonio full timeout,,26,35
162,2,6:18.0,,K. Looney misses free throw 1 of 1,26,35
163,2,6:16.0,Defensive rebound by R. Gay,,26,35
164,2,6:06.0,Personal foul by K. Looney (drawn by L. Aldridge),,26,35
165,2,5:54.0,R. Gay misses 3-pt jump shot from 25 ft,,26,35
166,2,5:50.0,,Defensive rebound by A. Iguodala,26,35
167,2,5:45.0,,K. Durant misses 3-pt jump shot from 26 ft,26,35
168,2,5:39.0,Defensive rebound by R. Gay,,26,35
169,2,5:35.0,R. Gay makes 2-pt layup from 1 ft (assist by M. Ginóbili),,28,35
170,2,5:14.0,,D. Green misses 3-pt jump shot from 25 ft,28,35
171,2,5:12.0,Defensive rebound by D. Murray,,28,35
172,2,4:58.0,R. Gay misses 2-pt jump shot from 16 ft,,28,35
173,2,4:56.0,,Defensive rebound by K. Durant,28,35
174,2,4:50.0,,A. Iguodala makes 2-pt layup from 2 ft (assist by K. Durant),28,37
175,2,4:24.0,P. Mills misses 3-pt jump shot from 32 ft,,28,37
176,2,4:23.0,,Defensive rebound by Team,28,37
177,2,4:11.0,,K. Looney makes 2-pt jump shot from 12 ft (assist by K. Durant),28,39
178,2,3:55.0,D. Murray makes 2-pt hook shot from 10 ft,,30,39
179,2,3:42.0,,A. Iguodala misses 2-pt jump shot from 17 ft,30,39
180,2,3:38.0,Defensive rebound by M. Ginóbili,,30,39
181,2,3:33.0,P. Mills makes 3-pt jump shot from 27 ft (assist by M. Ginóbili),,33,39
182,2,3:17.0,,Shooting foul by D. Murray (drawn by K. Looney),33,39
183,2,3:17.0,,K. Looney misses free throw 1 of 2,33,39
184,2,3:17.0,,Offensive rebound by Team,33,39
185,2,3:17.0,B. Forbes enters the game for R. Gay,,33,39
186,2,3:17.0,K. Anderson enters the game for D. Murray,,33,39
187,2,3:17.0,,K. Looney makes free throw 2 of 2,33,40
188,2,2:54.0,,Offensive charge foul by K. Anderson (drawn by K. Looney),33,40
189,2,2:54.0,Turnover by K. Anderson (offensive foul),,33,40
190,2,2:43.0,,K. Durant makes 2-pt jump shot from 15 ft (assist by D. Green),33,42
191,2,2:19.0,Shooting foul by A. Iguodala (drawn by M. Ginóbili),,33,42
192,2,2:19.0,M. Ginóbili makes free throw 1 of 3,,34,42
193,2,2:19.0,M. Ginóbili makes free throw 2 of 3,,35,42
194,2,2:19.0,M. Ginóbili makes free throw 3 of 3,,36,42
195,2,2:16.0,,Personal take foul by B. Forbes (drawn by K. Looney),36,42
196,2,2:07.0,,K. Durant misses 3-pt jump shot from 25 ft,36,42
197,2,2:04.0,,Offensive rebound by Team,36,42
198,2,1:52.0,,A. Iguodala makes 3-pt jump shot from 25 ft (assist by K. Durant),36,45
199,2,1:32.0,P. Mills misses 3-pt jump shot from 26 ft (block by K. Thompson),,36,45
200,2,1:30.0,Offensive rebound by K. Anderson,,36,45
201,2,1:25.0,M. Ginóbili misses 3-pt jump shot from 23 ft,,36,45
202,2,1:21.0,,Defensive rebound by K. Durant,36,45
203,2,1:18.0,,K. Durant makes 2-pt dunk from 1 ft,36,47
204,2,1:17.0,San Antonio full timeout,,36,47
205,2,1:02.0,L. Aldridge misses 2-pt jump shot from 7 ft,,36,47
206,2,1:00.0,Offensive rebound by K. Anderson,,36,47
207,2,1:00.0,K. Anderson makes 2-pt layup at rim,,38,47
208,2,0:39.0,,A. Iguodala misses 3-pt jump shot from 25 ft,38,47
209,2,0:36.0,,Offensive rebound by D. Green,38,47
210,2,0:36.0,,D. Green misses 2-pt layup from 4 ft,38,47
211,2,0:33.0,Defensive rebound by K. Anderson,,38,47
212,2,0:31.0,M. Ginóbili misses 3-pt jump shot from 28 ft,,38,47
213,2,0:30.0,,Defensive rebound by D. Green,38,47
214,2,0:12.0,,K. Durant misses 3-pt jump shot from 25 ft,38,47
215,2,0:09.0,Defensive rebound by L. Aldridge,,38,47
216,2,0:06.0,Turnover by K. Anderson (out of bounds lost ball),,38,47
217,2,0:06.0,,N. Young enters the game for K. Looney,38,47
218,2,0:06.0,D. Murray enters the game for M. Ginóbili,,38,47
219,2,0:06.0,D. Green enters the game for B. Forbes,,38,47
220,2,0:02.0,,Personal foul by L. Aldridge (drawn by K. Durant),38,47
221,2,0:01.0,,K. Thompson makes 2-pt jump shot from 20 ft (assist by K. Durant),38,49
222,3,11:41.0,Shooting foul by D. Green (drawn by D. Murray),,38,49
223,3,11:41.0,D. Murray makes free throw 1 of 3,,39,49
224,3,11:41.0,D. Murray makes free throw 2 of 3,,40,49
225,3,11:41.0,D. Murray misses free throw 3 of 3,,40,49
226,3,11:40.0,,Defensive rebound by D. Green,40,49
227,3,11:24.0,,A. Iguodala misses 3-pt jump shot from 26 ft,40,49
228,3,11:22.0,Defensive rebound by D. Murray,,40,49
229,3,11:07.0,R. Gay misses 2-pt jump shot from 12 ft,,40,49
230,3,11:05.0,Offensive rebound by D. Murray,,40,49
231,3,10:50.0,D. Murray makes 2-pt layup from 1 ft,,42,49
232,3,10:36.0,,D. Green makes 2-pt layup from 1 ft,42,51
233,3,10:11.0,D. Murray misses 2-pt jump shot from 18 ft,,42,51
234,3,10:09.0,,Defensive rebound by J. McGee,42,51
235,3,9:58.0,,J. McGee misses 2-pt hook shot from 9 ft,42,51
236,3,9:56.0,Defensive rebound by P. Mills,,42,51
237,3,9:54.0,P. Mills misses 3-pt jump shot from 24 ft,,42,51
238,3,9:52.0,,Defensive rebound by K. Thompson,42,51
239,3,9:35.0,,D. Green makes 3-pt jump shot from 27 ft (assist by K. Thompson),42,54
240,3,9:12.0,Shooting foul by A. Iguodala (drawn by L. Aldridge),,42,54
241,3,9:12.0,L. Aldridge makes free throw 1 of 2,,43,54
242,3,9:12.0,L. Aldridge makes free throw 2 of 2,,44,54
243,3,8:52.0,,K. Thompson makes 2-pt jump shot from 18 ft,44,56
244,3,8:35.0,P. Mills makes 3-pt jump shot from 25 ft (assist by R. Gay),,47,56
245,3,8:13.0,,Shooting foul by R. Gay (drawn by K. Durant),47,56
246,3,8:13.0,,K. Durant makes free throw 1 of 2,47,57
247,3,8:13.0,,K. Durant makes free throw 2 of 2,47,58
248,3,7:57.0,Personal foul by D. Green (drawn by L. Aldridge),,47,58
249,3,7:47.0,D. Green misses 2-pt layup from 2 ft (block by K. Durant),,47,58
250,3,7:45.0,,Defensive rebound by D. Green,47,58
251,3,7:33.0,,K. Durant misses 3-pt jump shot from 25 ft,47,58
252,3,7:31.0,Defensive rebound by D. Murray,,47,58
253,3,7:25.0,D. Green misses 3-pt jump shot from 25 ft,,47,58
254,3,7:23.0,,Defensive rebound by J. McGee,47,58
255,3,7:16.0,,Shooting foul by D. Green (drawn by K. Durant),47,58
256,3,7:16.0,,K. Durant makes free throw 1 of 2,47,59
257,3,7:16.0,,K. Durant makes free throw 2 of 2,47,60
258,3,7:16.0,San Antonio full timeout,,47,60
259,3,7:16.0,P. Gasol enters the game for D. Green,,47,60
260,3,6:56.0,L. Aldridge misses 2-pt layup from 3 ft (block by J. McGee),,47,60
261,3,6:53.0,,Defensive rebound by K. Thompson,47,60
262,3,6:50.0,,Shooting foul by P. Mills (drawn by D. Green),47,60
263,3,6:50.0,,D. Green makes free throw 1 of 2,47,61
264,3,6:50.0,,D. Green makes free throw 2 of 2,47,62
265,3,6:30.0,D. Murray misses 3-pt jump shot from 23 ft,,47,62
266,3,6:25.0,Offensive rebound by P. Gasol,,47,62
267,3,6:21.0,D. Murray misses 2-pt jump shot from 18 ft,,47,62
268,3,6:19.0,,Defensive rebound by K. Durant,47,62
269,3,6:19.0,,Turnover by K. Durant (step out of bounds),47,62
270,3,6:19.0,B. Forbes enters the game for D. Murray,,47,62
271,3,6:07.0,P. Mills makes 2-pt layup from 2 ft,,49,62
272,3,5:50.0,,J. McGee misses 2-pt jump shot from 10 ft,49,62
273,3,5:48.0,Defensive rebound by L. Aldridge,,49,62
274,3,5:34.0,Def 3 sec tech foul by A. Iguodala,,49,62
275,3,5:34.0,,K. Looney enters the game for J. McGee,49,62
276,3,5:34.0,M. Ginóbili enters the game for B. Forbes,,49,62
277,3,5:34.0,L. Aldridge makes technical free throw,,50,62
278,3,5:23.0,L. Aldridge misses 2-pt jump shot from 16 ft,,50,62
279,3,5:21.0,,Defensive rebound by K. Durant,50,62
280,3,5:04.0,,D. Green misses 3-pt jump shot from 26 ft,50,62
281,3,5:02.0,Defensive rebound by Team,,50,62
282,3,4:49.0,Shooting foul by K. Looney (drawn by L. Aldridge),,50,62
283,3,4:49.0,L. Aldridge makes free throw 1 of 2,,51,62
284,3,4:49.0,,Golden State full timeout,51,62
285,3,4:49.0,L. Aldridge makes free throw 2 of 2,,52,62
286,3,4:33.0,,D. Green makes 2-pt jump shot from 13 ft (assist by K. Thompson),52,64
287,3,4:16.0,L. Aldridge makes 2-pt jump shot from 7 ft (assist by M. Ginóbili),,54,64
288,3,4:16.0,Shooting foul by K. Thompson (drawn by L. Aldridge),,54,64
289,3,4:16.0,,S. Livingston enters the game for A. Iguodala,54,64
290,3,4:16.0,,D. West enters the game for D. Green,54,64
291,3,4:16.0,L. Aldridge makes free throw 1 of 1,,55,64
292,3,4:05.0,,S. Livingston makes 2-pt jump shot from 11 ft,55,66
293,3,3:54.0,Turnover by M. Ginóbili (traveling),,55,66
294,3,3:41.0,,D. West makes 2-pt dunk from 2 ft (assist by S. Livingston),55,68
295,3,3:24.0,P. Mills makes 2-pt layup from 1 ft (assist by P. Gasol),,57,68
296,3,3:07.0,,K. Thompson misses 3-pt jump shot from 27 ft,57,68
297,3,3:04.0,Defensive rebound by P. Gasol,,57,68
298,3,2:58.0,Personal foul by K. Looney (drawn by L. Aldridge),,57,68
299,3,2:58.0,L. Aldridge makes free throw 1 of 2,,58,68
300,3,2:58.0,,N. Young enters the game for K. Thompson,58,68
301,3,2:58.0,K. Anderson enters the game for R. Gay,,58,68
302,3,2:58.0,L. Aldridge makes free throw 2 of 2,,59,68
303,3,2:48.0,,Personal foul by K. Anderson (drawn by K. Durant),59,68
304,3,2:40.0,,S. Livingston makes 2-pt dunk from 1 ft (assist by D. West),59,70
305,3,2:28.0,P. Mills misses 3-pt jump shot from 29 ft,,59,70
306,3,2:25.0,,Defensive rebound by D. West,59,70
307,3,2:21.0,,K. Looney misses 2-pt layup from 2 ft,59,70
308,3,2:17.0,Defensive rebound by M. Ginóbili,,59,70
309,3,2:10.0,M. Ginóbili makes 2-pt jump shot from 11 ft (assist by L. Aldridge),,61,70
310,3,1:54.0,,Turnover by K. Durant (bad pass; steal by K. Anderson),61,70
311,3,1:48.0,P. Mills misses 2-pt layup from 10 ft,,61,70
312,3,1:46.0,,Defensive rebound by D. West,61,70
313,3,1:43.0,,S. Livingston makes 2-pt jump shot from 12 ft,61,72
314,3,1:21.0,L. Aldridge misses 2-pt jump shot from 16 ft,,61,72
315,3,1:19.0,,Defensive rebound by K. Looney,61,72
316,3,1:14.0,,K. Durant misses 2-pt layup from 3 ft,61,72
317,3,1:13.0,,Offensive rebound by Team,61,72
318,3,1:13.0,Loose ball foul by P. Mills (drawn by K. Looney),,61,72
319,3,1:13.0,T. Parker enters the game for P. Mills,,61,72
320,3,1:13.0,,K. Looney makes free throw 1 of 2,61,73
321,3,1:13.0,,K. Looney makes free throw 2 of 2,61,74
322,3,0:56.0,P. Gasol misses 2-pt jump shot from 9 ft (block by K. Durant),,61,74
323,3,0:53.0,,Defensive rebound by D. West,61,74
324,3,0:53.0,,K. Durant makes 3-pt jump shot from 26 ft (assist by K. Looney),61,77
325,3,0:33.0,M. Ginóbili makes 2-pt layup from 1 ft,,63,77
326,3,0:23.0,,S. Livingston makes 2-pt jump shot from 12 ft,63,79
327,3,0:01.0,L. Aldridge makes 2-pt jump shot from 15 ft (assist by T. Parker),,65,79
328,4,11:39.0,,D. Green misses 3-pt jump shot from 25 ft,65,79
329,4,11:36.0,,Offensive rebound by K. Thompson,65,79
330,4,11:25.0,,K. Thompson misses 2-pt jump shot from 15 ft,65,79
331,4,11:23.0,,Offensive rebound by D. Green,65,79
332,4,11:10.0,,K. Thompson misses 2-pt jump shot from 23 ft,65,79
333,4,11:09.0,,Offensive rebound by S. Livingston,65,79
334,4,11:00.0,,K. Thompson misses 3-pt jump shot from 26 ft,65,79
335,4,10:58.0,Defensive rebound by P. Gasol,,65,79
336,4,10:50.0,Personal foul by D. Green (drawn by P. Gasol),,65,79
337,4,10:36.0,K. Anderson makes 2-pt layup from 1 ft (assist by P. Gasol),,67,79
338,4,10:20.0,,K. Thompson misses 2-pt jump shot from 6 ft,67,79
339,4,10:18.0,,Offensive rebound by D. Green,67,79
340,4,10:15.0,,N. Young misses 3-pt jump shot from 27 ft,67,79
341,4,10:13.0,Defensive rebound by T. Parker,,67,79
342,4,10:04.0,B. Forbes misses 2-pt jump shot from 14 ft,,67,79
343,4,10:02.0,,Defensive rebound by D. Green,67,79
344,4,10:00.0,,K. Thompson makes 2-pt layup from 2 ft (assist by D. Green),67,81
345,4,10:00.0,,Shooting foul by K. Anderson (drawn by K. Thompson),67,81
346,4,10:00.0,L. Aldridge enters the game for P. Gasol,,67,81
347,4,10:00.0,D. Bertāns enters the game for R. Gay,,67,81
348,4,10:00.0,,K. Thompson makes free throw 1 of 1,67,82
349,4,9:42.0,K. Anderson makes 2-pt layup from 2 ft,,69,82
350,4,9:30.0,,S. Livingston misses 2-pt jump shot from 12 ft,69,82
351,4,9:28.0,Defensive rebound by L. Aldridge,,69,82
352,4,9:15.0,B. Forbes misses 3-pt jump shot from 25 ft,,69,82
353,4,9:13.0,,Defensive rebound by D. Green,69,82
354,4,9:08.0,,S. Livingston misses 2-pt jump shot from 4 ft,69,82
355,4,9:06.0,Defensive rebound by L. Aldridge,,69,82
356,4,8:50.0,L. Aldridge makes 2-pt jump shot from 11 ft (assist by B. Forbes),,71,82
357,4,8:40.0,,Golden State full timeout,71,82
358,4,8:40.0,,K. Durant enters the game for N. Young,71,82
359,4,8:40.0,P. Mills enters the game for B. Forbes,,71,82
360,4,8:36.0,,D. West misses 2-pt jump shot from 19 ft,71,82
361,4,8:32.0,Defensive rebound by L. Aldridge,,71,82
362,4,8:21.0,Turnover by L. Aldridge (out of bounds lost ball),,71,82
363,4,8:06.0,,K. Thompson makes 2-pt layup from 2 ft (assist by D. West),71,84
364,4,7:46.0,P. Mills makes 2-pt layup from 4 ft (assist by L. Aldridge),,73,84
365,4,7:27.0,,Shooting foul by T. Parker (drawn by D. Green),73,84
366,4,7:27.0,,D. Green misses free throw 1 of 2,73,84
367,4,7:27.0,,Offensive rebound by Team,73,84
368,4,7:27.0,,A. Iguodala enters the game for S. Livingston,73,84
369,4,7:27.0,,D. Green makes free throw 2 of 2,73,85
370,4,7:15.0,P. Mills misses 2-pt jump shot from 16 ft,,73,85
371,4,7:13.0,,Defensive rebound by K. Thompson,73,85
372,4,7:06.0,,Turnover by D. Green (lost ball; steal by K. Anderson),73,85
373,4,7:01.0,T. Parker misses 2-pt layup from 1 ft,,73,85
374,4,6:59.0,,Defensive rebound by D. West,73,85
375,4,6:45.0,,Turnover by D. West (bad pass; steal by L. Aldridge),73,85
376,4,6:36.0,K. Anderson makes 2-pt layup from 2 ft (assist by D. Bertāns),,75,85
377,4,6:12.0,,K. Durant misses 2-pt jump shot from 10 ft,75,85
378,4,6:10.0,Defensive rebound by D. Bertāns,,75,85
379,4,6:07.0,Turnover by T. Parker (bad pass),,75,85
380,4,6:07.0,,K. Looney enters the game for D. West,75,85
381,4,6:07.0,M. Ginóbili enters the game for T. Parker,,75,85
382,4,5:52.0,,K. Durant makes 2-pt jump shot from 17 ft (assist by K. Thompson),75,87
383,4,5:36.0,K. Anderson makes 2-pt jump shot from 5 ft (assist by D. Bertāns),,77,87
384,4,5:13.0,,K. Durant makes 2-pt jump shot from 17 ft,77,89
385,4,5:12.0,San Antonio full timeout,,77,89
386,4,5:12.0,R. Gay enters the game for K. Anderson,,77,89
387,4,4:56.0,L. Aldridge makes 2-pt jump shot from 11 ft (assist by D. Bertāns),,79,89
388,4,4:33.0,,K. Durant misses 3-pt jump shot from 26 ft,79,89
389,4,4:31.0,Defensive rebound by M. Ginóbili,,79,89
