,QUARTER,TIME_REMAINING,ORLANDO_ACTION,PHILADELPHIA_ACTION,ORLANDO_SCORE,PHILADELPHIA_SCORE
83,1,1:54.0,E. Fournier misses 2-pt jump shot from 10 ft,,18,21
84,1,1:54.0,,Defensive rebound by Team,18,21
85,1,1:54.0,Loose ball foul by B. Biyombo (drawn by M. Belinelli),,18,21
86,1,1:38.0,,Personal foul by B. Biyombo (drawn by J. Embiid),18,21
87,1,1:38.0,,J. Embiid makes free throw 1 of 2,18,22
88,1,1:38.0,,J. Embiid makes free throw 2 of 2,18,23
89,1,1:24.0,M. Hezonja misses 2-pt jump shot from 18 ft,,18,23
90,1,1:22.0,,Defensive rebound by J. Embiid,18,23
91,1,1:10.0,,Shooting foul by B. Biyombo (drawn by J. Embiid),18,23
92,1,1:10.0,,J. Embiid makes free throw 1 of 2,18,24
93,1,1:10.0,K. Birch enters the game for B. Biyombo,,18,24
94,1,1:10.0,,J. Embiid makes free throw 2 of 2,18,25
95,1,0:53.0,E. Fournier misses 2-pt layup from 4 ft,,18,25
96,1,0:52.0,Offensive rebound by K. Birch,,18,25
97,1,0:52.0,Shooting foul by T. Booker (drawn by K. Birch),,18,25
98,1,0:52.0,K. Birch misses free throw 1 of 2,,18,25
99,1,0:52.0,Offensive rebound by Team,,18,25
100,1,0:52.0,K. Birch misses free throw 2 of 2,,18,25
101,1,0:50.0,,Defensive rebound by J. Embiid,18,25
102,1,0:34.0,,J. Redick makes 2-pt jump shot from 17 ft (assist by J. Embiid),18,27
103,1,0:13.0,S. Mack misses 2-pt jump shot from 12 ft,,18,27
104,1,0:11.0,,Defensive rebound by J. Embiid,18,27
105,2,11:47.0,,Shooting foul by M. Hezonja (drawn by J. Embiid),18,27
106,2,11:47.0,,J. Embiid makes free throw 1 of 2,18,28
107,2,11:47.0,,J. Embiid misses free throw 2 of 2,18,28
108,2,11:44.0,Defensive rebound by S. Mack,,18,28
109,2,11:32.0,M. Hezonja makes 2-pt jump shot from 7 ft (assist by S. Mack),,20,28
110,2,11:18.0,,M. Belinelli misses 2-pt jump shot from 19 ft,20,28
111,2,11:16.0,,Offensive rebound by T. Booker,20,28
112,2,11:14.0,,T. Booker makes 2-pt layup from 3 ft,20,30
113,2,11:01.0,Shooting foul by J. Embiid (drawn by K. Birch),,20,30
114,2,11:01.0,K. Birch misses free throw 1 of 2,,20,30
115,2,11:01.0,Offensive rebound by Team,,20,30
116,2,11:01.0,K. Birch makes free throw 2 of 2,,21,30
117,2,10:46.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by T. McConnell),21,33
118,2,10:32.0,S. Mack misses 2-pt jump shot from 12 ft,,21,33
119,2,10:26.0,,Defensive rebound by J. Embiid,21,33
120,2,10:09.0,,J. Redick makes 2-pt jump shot from 5 ft,21,35
121,2,9:53.0,W. Iwundu makes 2-pt jump shot from 13 ft (assist by K. Birch),,23,35
122,2,9:36.0,,Shooting foul by K. Birch (drawn by J. Embiid),23,35
123,2,9:36.0,,J. Embiid misses free throw 1 of 2,23,35
124,2,9:36.0,,Offensive rebound by Team,23,35
125,2,9:36.0,N. Vučević enters the game for M. Hezonja,,23,35
126,2,9:36.0,,J. Embiid makes free throw 2 of 2,23,36
127,2,9:13.0,A. Afflalo makes 3-pt jump shot from 24 ft (assist by K. Birch),,26,36
128,2,8:50.0,,J. Embiid makes 2-pt jump shot from 10 ft,26,38
129,2,8:32.0,Turnover by N. Vučević (out of bounds lost ball),,26,38
130,2,8:32.0,,B. Simmons enters the game for J. Redick,26,38
131,2,8:20.0,,Turnover by M. Belinelli (bad pass; steal by W. Iwundu),26,38
132,2,8:12.0,Personal foul by M. Belinelli (drawn by A. Afflalo),,26,38
133,2,8:12.0,,D. Šarić enters the game for T. Booker,26,38
134,2,8:12.0,M. Hezonja enters the game for K. Birch,,26,38
135,2,8:06.0,A. Afflalo misses 3-pt jump shot from 26 ft,,26,38
136,2,8:04.0,,Defensive rebound by Team,26,38
137,2,8:04.0,,R. Covington enters the game for M. Belinelli,26,38
138,2,7:51.0,,J. Embiid makes 3-pt jump shot from 26 ft (assist by B. Simmons),26,41
139,2,7:45.0,Orlando full timeout,,26,41
140,2,7:45.0,,R. Holmes enters the game for J. Embiid,26,41
141,2,7:37.0,N. Vučević misses 3-pt jump shot from 25 ft,,26,41
142,2,7:34.0,,Defensive rebound by B. Simmons,26,41
143,2,7:17.0,,T. McConnell misses 2-pt jump shot from 13 ft,26,41
144,2,7:08.0,,Offensive rebound by D. Šarić,26,41
145,2,7:08.0,,D. Šarić misses 2-pt layup at rim,26,41
146,2,7:06.0,Defensive rebound by N. Vučević,,26,41
147,2,6:57.0,N. Vučević misses 2-pt hook shot from 6 ft,,26,41
148,2,6:53.0,,Defensive rebound by D. Šarić,26,41
149,2,6:47.0,,D. Šarić misses 3-pt jump shot from 26 ft,26,41
150,2,6:43.0,Defensive rebound by N. Vučević,,26,41
151,2,6:34.0,N. Vučević makes 2-pt layup from 1 ft (assist by S. Mack),,28,41
152,2,6:27.0,,Shooting foul by A. Afflalo (drawn by B. Simmons),28,41
153,2,6:27.0,,B. Simmons makes free throw 1 of 2,28,42
154,2,6:27.0,,M. Belinelli enters the game for T. McConnell,28,42
155,2,6:27.0,J. Simmons enters the game for W. Iwundu,,28,42
156,2,6:27.0,,B. Simmons makes free throw 2 of 2,28,43
157,2,6:17.0,Turnover by S. Mack (bad pass; steal by R. Holmes),,28,43
158,2,6:13.0,,Turnover by R. Holmes (bad pass; steal by M. Hezonja),28,43
159,2,6:03.0,M. Hezonja makes 3-pt jump shot from 26 ft (assist by S. Mack),,31,43
160,2,5:50.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by D. Šarić),31,46
161,2,5:30.0,Shooting foul by R. Holmes (drawn by N. Vučević),,31,46
162,2,5:30.0,N. Vučević makes free throw 1 of 2,,32,46
163,2,5:30.0,A. Gordon enters the game for A. Afflalo,,32,46
164,2,5:30.0,D. Augustin enters the game for S. Mack,,32,46
165,2,5:30.0,N. Vučević makes free throw 2 of 2,,33,46
166,2,5:13.0,,R. Covington misses 3-pt jump shot from 27 ft,33,46
167,2,5:08.0,Defensive rebound by N. Vučević,,33,46
168,2,5:01.0,Turnover by N. Vučević (bad pass),,33,46
169,2,4:47.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by B. Simmons),33,49
170,2,4:26.0,Turnover by M. Hezonja (out of bounds lost ball),,33,49
171,2,4:26.0,,Philadelphia full timeout,33,49
172,2,4:26.0,E. Fournier enters the game for M. Hezonja,,33,49
173,2,4:12.0,,Turnover by M. Belinelli (bad pass; steal by N. Vučević),33,49
174,2,3:58.0,A. Gordon misses 2-pt jump shot from 20 ft,,33,49
175,2,3:54.0,,Defensive rebound by R. Holmes,33,49
176,2,3:46.0,,M. Belinelli makes 2-pt layup from 1 ft (assist by B. Simmons),33,51
177,2,3:23.0,J. Simmons misses 2-pt layup from 2 ft,,33,51
178,2,3:20.0,,Defensive rebound by B. Simmons,33,51
179,2,3:17.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by B. Simmons),33,54
180,2,2:50.0,N. Vučević misses 2-pt jump shot from 15 ft,,33,54
181,2,2:47.0,,Defensive rebound by D. Šarić,33,54
182,2,2:42.0,,Turnover by R. Covington (lost ball; steal by J. Simmons),33,54
183,2,2:40.0,Personal foul by B. Simmons (drawn by D. Augustin),,33,54
184,2,2:40.0,,J. Embiid enters the game for M. Belinelli,33,54
185,2,2:40.0,,J. Redick enters the game for R. Holmes,33,54
186,2,2:34.0,D. Augustin misses 2-pt jump shot from 7 ft,,33,54
187,2,2:30.0,,Defensive rebound by D. Šarić,33,54
188,2,2:19.0,,B. Simmons makes 2-pt hook shot from 4 ft,33,56
189,2,2:14.0,Orlando full timeout,,33,56
190,2,1:59.0,D. Augustin makes 3-pt jump shot from 25 ft (assist by N. Vučević),,36,56
191,2,1:46.0,,J. Embiid misses 2-pt jump shot from 8 ft (block by N. Vučević),36,56
192,2,1:43.0,Defensive rebound by J. Simmons,,36,56
193,2,1:39.0,N. Vučević misses 3-pt jump shot from 26 ft,,36,56
194,2,1:35.0,,Defensive rebound by R. Covington,36,56
195,2,1:27.0,,D. Šarić misses 3-pt jump shot from 26 ft,36,56
196,2,1:24.0,Defensive rebound by N. Vučević,,36,56
197,2,1:18.0,A. Gordon misses 3-pt jump shot from 26 ft,,36,56
198,2,1:15.0,,Defensive rebound by J. Embiid,36,56
199,2,1:08.0,,Turnover by B. Simmons (bad pass),36,56
200,2,0:58.0,Personal foul by J. Embiid (drawn by E. Fournier),,36,56
201,2,0:58.0,E. Fournier makes free throw 1 of 2,,37,56
202,2,0:58.0,E. Fournier makes free throw 2 of 2,,38,56
203,2,0:48.0,,Personal foul by E. Fournier (drawn by R. Covington),38,56
204,2,0:38.0,,J. Embiid makes 2-pt dunk at rim,38,58
205,2,0:18.0,D. Augustin misses 2-pt layup at rim,,38,58
206,2,0:18.0,,Defensive rebound by J. Embiid,38,58
207,2,0:14.0,,J. Redick misses 2-pt jump shot from 17 ft,38,58
208,2,0:14.0,Defensive rebound by N. Vučević,,38,58
209,2,0:02.0,Shooting foul by R. Covington (drawn by E. Fournier),,38,58
210,2,0:02.0,E. Fournier makes free throw 1 of 2,,39,58
211,2,0:02.0,E. Fournier makes free throw 2 of 2,,40,58
212,2,0:01.0,,R. Covington misses 3-pt jump shot from 49 ft,40,58
213,2,0:01.0,,Offensive rebound by Team,40,58
214,3,11:47.0,,Personal foul by D. Augustin (drawn by J. Embiid),40,58
215,3,11:37.0,,J. Embiid makes 2-pt layup from 1 ft (assist by J. Redick),40,60
216,3,11:18.0,E. Fournier makes 2-pt jump shot from 4 ft,,42,60
217,3,11:12.0,,D. Šarić makes 2-pt dunk from 1 ft (assist by B. Simmons),42,62
218,3,10:51.0,N. Vučević makes 3-pt jump shot from 27 ft (assist by A. Gordon),,45,62
219,3,10:34.0,,J. Redick makes 2-pt jump shot from 4 ft (assist by D. Šarić),45,64
220,3,10:22.0,D. Augustin makes 2-pt layup from 1 ft,,47,64
221,3,10:07.0,,D. Šarić makes 3-pt jump shot from 27 ft (assist by R. Covington),47,67
222,3,9:51.0,Turnover by E. Fournier (bad pass),,47,67
223,3,9:37.0,,J. Redick makes 2-pt jump shot from 17 ft (assist by D. Šarić),47,69
224,3,9:18.0,A. Gordon misses 2-pt jump shot from 13 ft,,47,69
225,3,9:15.0,,Defensive rebound by R. Covington,47,69
226,3,9:06.0,,J. Embiid misses 2-pt layup from 3 ft (block by A. Gordon),47,69
227,3,9:02.0,Defensive rebound by E. Fournier,,47,69
228,3,9:00.0,Personal foul by B. Simmons (drawn by E. Fournier),,47,69
229,3,8:56.0,A. Gordon misses 2-pt jump shot from 18 ft,,47,69
230,3,8:53.0,,Defensive rebound by J. Embiid,47,69
231,3,8:46.0,,J. Embiid misses 3-pt jump shot from 28 ft,47,69
232,3,8:42.0,Defensive rebound by J. Simmons,,47,69
233,3,8:35.0,N. Vučević misses 3-pt jump shot from 25 ft,,47,69
234,3,8:33.0,,Defensive rebound by J. Embiid,47,69
235,3,8:26.0,,D. Šarić misses 3-pt jump shot from 28 ft,47,69
236,3,8:24.0,Defensive rebound by Team,,47,69
237,3,8:24.0,,T. McConnell enters the game for J. Redick,47,69
238,3,8:13.0,N. Vučević makes 2-pt layup from 2 ft (assist by A. Gordon),,49,69
239,3,7:52.0,,Personal foul by E. Fournier (drawn by J. Embiid),49,69
240,3,7:35.0,,R. Covington misses 3-pt jump shot from 25 ft,49,69
241,3,7:34.0,,Offensive rebound by B. Simmons,49,69
242,3,7:34.0,,Shooting foul by N. Vučević (drawn by D. Šarić),49,69
243,3,7:34.0,,D. Šarić makes free throw 1 of 2,49,70
244,3,7:34.0,,R. Holmes enters the game for J. Embiid,49,70
245,3,7:34.0,B. Biyombo enters the game for N. Vučević,,49,70
246,3,7:34.0,,D. Šarić makes free throw 2 of 2,49,71
247,3,7:20.0,J. Simmons misses 2-pt layup from 8 ft (block by R. Holmes),,49,71
248,3,7:20.0,Offensive rebound by Team,,49,71
249,3,7:16.0,D. Augustin misses 3-pt jump shot from 23 ft,,49,71
250,3,7:13.0,Offensive rebound by A. Gordon,,49,71
251,3,7:12.0,A. Gordon makes 2-pt dunk at rim,,51,71
252,3,6:46.0,,D. Šarić misses 2-pt layup from 8 ft,51,71
253,3,6:45.0,Defensive rebound by E. Fournier,,51,71
254,3,6:41.0,E. Fournier misses 3-pt jump shot from 26 ft,,51,71
255,3,6:36.0,Offensive rebound by B. Biyombo,,51,71
256,3,6:34.0,A. Gordon makes 3-pt jump shot from 26 ft (assist by D. Augustin),,54,71
257,3,6:34.0,,Philadelphia full timeout,54,71
258,3,6:12.0,,B. Simmons makes 2-pt hook shot from 6 ft (assist by D. Šarić),54,73
259,3,5:56.0,E. Fournier makes 3-pt jump shot from 27 ft,,57,73
260,3,5:42.0,,D. Šarić misses 2-pt jump shot from 22 ft,57,73
261,3,5:39.0,Defensive rebound by B. Biyombo,,57,73
262,3,5:30.0,A. Gordon makes 3-pt jump shot from 25 ft,,60,73
263,3,5:08.0,,R. Covington misses 3-pt jump shot from 27 ft,60,73
264,3,5:06.0,Defensive rebound by Team,,60,73
265,3,4:53.0,D. Augustin misses 3-pt jump shot from 25 ft,,60,73
266,3,4:49.0,,Defensive rebound by R. Holmes,60,73
267,3,4:42.0,,Personal foul by E. Fournier (drawn by T. McConnell),60,73
268,3,4:42.0,,M. Belinelli enters the game for R. Covington,60,73
269,3,4:42.0,M. Hezonja enters the game for J. Simmons,,60,73
270,3,4:30.0,,M. Belinelli misses 2-pt jump shot from 19 ft,60,73
271,3,4:26.0,Defensive rebound by M. Hezonja,,60,73
272,3,4:19.0,E. Fournier misses 3-pt jump shot from 25 ft,,60,73
273,3,4:17.0,,Defensive rebound by R. Holmes,60,73
274,3,4:11.0,,M. Belinelli misses 3-pt jump shot from 28 ft,60,73
275,3,4:11.0,,Offensive rebound by R. Holmes,60,73
276,3,4:08.0,,Personal foul by A. Gordon (drawn by M. Belinelli),60,73
277,3,4:08.0,,M. Belinelli makes free throw 1 of 2,60,74
278,3,4:08.0,,T. Booker enters the game for D. Šarić,60,74
279,3,4:08.0,,J. Redick enters the game for R. Holmes,60,74
280,3,4:08.0,,J. Embiid enters the game for B. Simmons,60,74
281,3,4:08.0,S. Mack enters the game for D. Augustin,,60,74
282,3,4:08.0,,M. Belinelli makes free throw 2 of 2,60,75
283,3,3:48.0,S. Mack makes 2-pt jump shot from 18 ft (assist by B. Biyombo),,62,75
284,3,3:35.0,,J. Embiid makes 2-pt dunk from 1 ft (assist by J. Redick),62,77
285,3,3:35.0,Orlando full timeout,,62,77
286,3,3:18.0,M. Hezonja misses 2-pt jump shot from 13 ft,,62,77
287,3,3:16.0,,Defensive rebound by J. Embiid,62,77
288,3,3:09.0,,M. Belinelli makes 3-pt jump shot from 26 ft (assist by T. McConnell),62,80
289,3,2:51.0,S. Mack makes 3-pt jump shot from 26 ft (assist by M. Hezonja),,65,80
290,3,2:27.0,,Turnover by M. Belinelli (out of bounds lost ball),65,80
291,3,2:15.0,E. Fournier misses 3-pt jump shot from 28 ft,,65,80
292,3,2:13.0,,Defensive rebound by T. Booker,65,80
293,3,2:03.0,,J. Embiid makes 2-pt dunk from 1 ft (assist by T. McConnell),65,82
294,3,1:45.0,B. Biyombo makes 2-pt dunk from 1 ft (assist by A. Gordon),,67,82
295,3,1:28.0,,M. Belinelli misses 3-pt jump shot from 24 ft,67,82
296,3,1:25.0,,Offensive rebound by J. Embiid,67,82
297,3,1:10.0,,Shooting foul by B. Biyombo (drawn by J. Embiid),67,82
298,3,1:10.0,,J. Embiid misses free throw 1 of 2,67,82
299,3,1:10.0,,Offensive rebound by Team,67,82
300,3,1:10.0,A. Afflalo enters the game for A. Gordon,,67,82
301,3,1:10.0,W. Iwundu enters the game for E. Fournier,,67,82
302,3,1:10.0,,J. Embiid makes free throw 2 of 2,67,83
303,3,0:59.0,B. Biyombo makes 2-pt dunk at rim (assist by S. Mack),,69,83
304,3,0:49.0,,Turnover by T. McConnell (out of bounds lost ball),69,83
305,3,0:39.0,Shooting foul by T. Booker (drawn by M. Hezonja),,69,83
306,3,0:39.0,M. Hezonja makes free throw 1 of 2,,70,83
307,3,0:39.0,M. Hezonja makes free throw 2 of 2,,71,83
308,3,0:32.0,,T. McConnell misses 2-pt jump shot from 12 ft,71,83
309,3,0:31.0,,Offensive rebound by J. Embiid,71,83
310,3,0:28.0,,J. Embiid makes 2-pt jump shot from 14 ft,71,85
311,3,0:05.0,S. Mack misses 2-pt layup from 3 ft (block by J. Embiid),,71,85
312,3,0:05.0,Offensive rebound by Team,,71,85
313,3,0:03.0,M. Hezonja misses 2-pt jump shot from 15 ft (block by T. Booker),,71,85
314,3,0:03.0,Offensive rebound by Team,,71,85
315,3,0:03.0,Turnover by Team (shot clock),,71,85
316,3,0:00.0,,T. McConnell makes 2-pt layup from 1 ft,71,87
317,4,11:45.0,M. Hezonja misses 2-pt jump shot from 13 ft,,71,87
318,4,11:39.0,,Defensive rebound by T. Booker,71,87
319,4,11:33.0,,Turnover by T. Booker (traveling),71,87
320,4,11:17.0,M. Hezonja misses 2-pt jump shot from 20 ft,,71,87
321,4,11:14.0,,Defensive rebound by M. Belinelli,71,87
322,4,11:06.0,,Turnover by T. McConnell (bad pass; steal by M. Hezonja),71,87
323,4,10:57.0,S. Mack makes 2-pt jump shot from 15 ft (assist by M. Hezonja),,73,87
324,4,10:36.0,,J. Redick makes 2-pt jump shot from 21 ft (assist by T. McConnell),73,89
325,4,10:14.0,Shooting foul by T. Booker (drawn by W. Iwundu),,73,89
326,4,10:14.0,W. Iwundu makes free throw 1 of 2,,74,89
327,4,10:14.0,W. Iwundu makes free throw 2 of 2,,75,89
328,4,10:02.0,,J. Redick misses 3-pt jump shot from 26 ft,75,89
329,4,9:57.0,,Offensive rebound by J. Embiid,75,89
330,4,9:52.0,,Shooting foul by W. Iwundu (drawn by J. Redick),75,89
331,4,9:52.0,,J. Redick makes free throw 1 of 3,75,90
332,4,9:52.0,,J. Redick makes free throw 2 of 3,75,91
333,4,9:52.0,J. Simmons enters the game for W. Iwundu,,75,91
334,4,9:52.0,,J. Redick makes free throw 3 of 3,75,92
335,4,9:39.0,Turnover by S. Mack (bad pass; steal by T. McConnell),,75,92
336,4,9:31.0,,J. Embiid misses 3-pt jump shot from 26 ft,75,92
337,4,9:27.0,,Offensive rebound by T. McConnell,75,92
338,4,9:22.0,,T. Booker makes 3-pt jump shot from 26 ft (assist by J. Redick),75,95
339,4,8:58.0,Turnover by B. Biyombo (lost ball; steal by T. McConnell),,75,95
340,4,8:44.0,,J. Embiid misses 2-pt jump shot from 16 ft,75,95
341,4,8:41.0,Defensive rebound by J. Simmons,,75,95
342,4,8:39.0,M. Hezonja makes 2-pt layup from 1 ft (assist by J. Simmons),,77,95
343,4,8:39.0,N. Vučević enters the game for B. Biyombo,,77,95
344,4,8:39.0,,B. Simmons enters the game for T. McConnell,77,95
345,4,8:39.0,,R. Holmes enters the game for J. Redick,77,95
346,4,8:39.0,,R. Covington enters the game for J. Embiid,77,95
347,4,8:39.0,E. Fournier enters the game for M. Hezonja,,77,95
348,4,8:26.0,,B. Simmons makes 2-pt hook shot from 11 ft,77,97
349,4,8:06.0,Shooting foul by R. Covington (drawn by A. Afflalo),,77,97
350,4,8:06.0,A. Afflalo makes free throw 1 of 2,,78,97
351,4,8:06.0,A. Afflalo makes free throw 2 of 2,,79,97
352,4,7:55.0,,M. Belinelli makes 2-pt jump shot from 20 ft (assist by R. Holmes),79,99
353,4,7:40.0,J. Simmons misses 3-pt jump shot from 26 ft,,79,99
354,4,7:37.0,,Defensive rebound by R. Covington,79,99
355,4,7:29.0,,R. Holmes misses 2-pt layup from 3 ft (block by E. Fournier),79,99
356,4,7:25.0,Defensive rebound by E. Fournier,,79,99
357,4,7:22.0,A. Afflalo makes 3-pt jump shot from 24 ft (assist by E. Fournier),,82,99
358,4,7:12.0,,Shooting foul by J. Simmons (drawn by B. Simmons),82,99
359,4,7:12.0,,B. Simmons misses free throw 1 of 2,82,99
360,4,7:12.0,,Offensive rebound by Team,82,99
361,4,7:12.0,A. Gordon enters the game for S. Mack,,82,99
362,4,7:12.0,,B. Simmons makes free throw 2 of 2,82,100
363,4,6:52.0,J. Simmons makes 2-pt layup from 2 ft (assist by N. Vučević),,84,100
364,4,6:40.0,,B. Simmons makes 2-pt jump shot from 6 ft (assist by M. Belinelli),84,102
365,4,6:40.0,Orlando full timeout,,84,102
366,4,6:40.0,M. Hezonja enters the game for A. Afflalo,,84,102
367,4,6:28.0,Personal foul by M. Belinelli (drawn by M. Hezonja),,84,102
368,4,6:28.0,Turnover by E. Fournier (turnover),,84,102
369,4,6:18.0,,Personal foul by E. Fournier (drawn by R. Covington),84,102
370,4,6:15.0,,M. Belinelli makes 2-pt layup from 1 ft (assist by R. Covington),84,104
371,4,5:56.0,,T. Luwawu-Cabarrot enters the game for R. Covington,84,104
372,4,5:56.0,Turnover by J. Simmons (lost ball; steal by B. Simmons),,84,104
373,4,5:50.0,,M. Belinelli misses 2-pt layup from 9 ft (block by M. Hezonja),84,104
374,4,5:50.0,,Offensive rebound by Team,84,104
375,4,5:50.0,,T. McConnell enters the game for B. Simmons,84,104
376,4,5:45.0,,R. Holmes makes 2-pt jump shot from 15 ft (assist by M. Belinelli),84,106
377,4,5:30.0,A. Gordon misses 3-pt jump shot from 26 ft,,84,106
378,4,5:28.0,Offensive rebound by E. Fournier,,84,106
379,4,5:24.0,E. Fournier makes 2-pt layup from 2 ft,,86,106
