,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,BROOKLYN_ACTION,MILWAUKEE_SCORE,BROOKLYN_SCORE
121,2,11:43.0,Defensive rebound by T. Maker,,36,23
122,2,11:25.0,G. Antetokounmpo makes 2-pt layup from 3 ft,,38,23
123,2,11:10.0,,J. Webb misses 3-pt jump shot from 26 ft,38,23
124,2,11:06.0,Defensive rebound by S. Brown,,38,23
125,2,11:02.0,Turnover by J. Parker (bad pass),,38,23
126,2,11:02.0,S. Kilpatrick enters the game for J. Parker,,38,23
127,2,10:44.0,,S. Dinwiddie misses 3-pt jump shot from 24 ft,38,23
128,2,10:41.0,,Offensive rebound by J. Webb,38,23
129,2,10:25.0,,J. Webb misses 3-pt jump shot from 22 ft,38,23
130,2,10:22.0,Defensive rebound by G. Antetokounmpo,,38,23
131,2,10:05.0,Personal foul by C. LeVert (drawn by M. Dellavedova),,38,23
132,2,10:05.0,,Q. Acy enters the game for J. Okafor,38,23
133,2,10:02.0,T. Maker makes 2-pt jump shot from 19 ft (assist by G. Antetokounmpo),,40,23
134,2,9:45.0,,Personal foul by M. Dellavedova (drawn by C. LeVert),40,23
135,2,9:36.0,,J. Harris misses 2-pt layup from 1 ft,40,23
136,2,9:34.0,Defensive rebound by G. Antetokounmpo,,40,23
137,2,9:29.0,T. Maker makes 2-pt dunk from 1 ft (assist by G. Antetokounmpo),,42,23
138,2,9:15.0,,Turnover by S. Dinwiddie (step out of bounds),42,23
139,2,8:59.0,Turnover by S. Brown (bad pass; steal by S. Dinwiddie),,42,23
140,2,8:55.0,,C. LeVert makes 2-pt layup from 1 ft (assist by S. Dinwiddie),42,25
141,2,8:33.0,G. Antetokounmpo misses 2-pt jump shot from 15 ft,,42,25
142,2,8:31.0,,Defensive rebound by Q. Acy,42,25
143,2,8:21.0,,Q. Acy misses 3-pt jump shot from 25 ft,42,25
144,2,8:19.0,Defensive rebound by G. Antetokounmpo,,42,25
145,2,8:10.0,T. Maker misses 2-pt hook shot from 6 ft,,42,25
146,2,8:08.0,,Defensive rebound by J. Webb,42,25
147,2,7:57.0,,Q. Acy misses 2-pt jump shot from 21 ft,42,25
148,2,7:51.0,Defensive rebound by S. Kilpatrick,,42,25
149,2,7:44.0,,J. Allen enters the game for J. Webb,42,25
150,2,7:42.0,G. Antetokounmpo misses 2-pt layup from 5 ft,,42,25
151,2,7:39.0,,Defensive rebound by J. Allen,42,25
152,2,7:32.0,,S. Dinwiddie misses 2-pt layup from 5 ft,42,25
153,2,7:31.0,Defensive rebound by M. Dellavedova,,42,25
154,2,7:25.0,Turnover by M. Dellavedova (bad pass; steal by Q. Acy),,42,25
155,2,7:08.0,,C. LeVert makes 2-pt layup from 5 ft,42,27
156,2,6:49.0,S. Kilpatrick makes 2-pt jump shot from 20 ft,,44,27
157,2,6:48.0,,Brooklyn full timeout,44,27
158,2,6:48.0,,D. Russell enters the game for S. Dinwiddie,44,27
159,2,6:48.0,,A. Crabbe enters the game for J. Harris,44,27
160,2,6:48.0,J. Henson enters the game for T. Maker,,44,27
161,2,6:48.0,T. Snell enters the game for S. Brown,,44,27
162,2,6:41.0,,D. Carroll enters the game for C. LeVert,44,27
163,2,6:33.0,,J. Allen makes 2-pt dunk at rim (assist by D. Russell),44,29
164,2,6:16.0,S. Kilpatrick makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),,47,29
165,2,5:49.0,,D. Carroll misses 2-pt layup from 4 ft (block by J. Henson),47,29
166,2,5:46.0,Defensive rebound by J. Henson,,47,29
167,2,5:40.0,T. Snell misses 2-pt jump shot from 10 ft,,47,29
168,2,5:38.0,,Defensive rebound by J. Allen,47,29
169,2,5:30.0,,D. Carroll makes 2-pt layup from 3 ft (assist by D. Russell),47,31
170,2,5:20.0,Personal foul by D. Russell (drawn by S. Kilpatrick),,47,31
171,2,5:20.0,E. Bledsoe enters the game for M. Dellavedova,,47,31
172,2,5:16.0,G. Antetokounmpo makes 3-pt jump shot from 22 ft (assist by S. Kilpatrick),,50,31
173,2,4:55.0,,D. Carroll misses 3-pt jump shot from 25 ft,50,31
174,2,4:51.0,Defensive rebound by G. Antetokounmpo,,50,31
175,2,4:48.0,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,53,31
176,2,4:27.0,,J. Allen makes 2-pt layup from 1 ft (assist by D. Russell),53,33
177,2,4:11.0,Turnover by E. Bledsoe (traveling),,53,33
178,2,4:11.0,,S. Dinwiddie enters the game for D. Russell,53,33
179,2,4:11.0,K. Middleton enters the game for S. Kilpatrick,,53,33
180,2,4:11.0,J. Parker enters the game for G. Antetokounmpo,,53,33
181,2,3:58.0,,D. Carroll misses 2-pt hook shot from 6 ft,53,33
182,2,3:55.0,Defensive rebound by J. Henson,,53,33
183,2,3:44.0,E. Bledsoe makes 2-pt jump shot from 22 ft,,55,33
184,2,3:25.0,,A. Crabbe makes 2-pt jump shot from 15 ft,55,35
185,2,3:06.0,J. Parker misses 2-pt layup from 1 ft,,55,35
186,2,3:01.0,Offensive rebound by J. Henson,,55,35
187,2,3:01.0,J. Henson misses 2-pt layup at rim,,55,35
188,2,3:01.0,Offensive rebound by K. Middleton,,55,35
189,2,2:56.0,K. Middleton misses 2-pt jump shot from 13 ft (block by D. Carroll),,55,35
190,2,2:56.0,Offensive rebound by J. Henson,,55,35
191,2,2:50.0,J. Parker makes 3-pt jump shot from 23 ft (assist by J. Henson),,58,35
192,2,2:32.0,Milwaukee full timeout,,58,35
193,2,2:32.0,,J. Harris enters the game for Q. Acy,58,35
194,2,2:32.0,,C. LeVert enters the game for S. Dinwiddie,58,35
195,2,2:25.0,,A. Crabbe misses 2-pt jump shot from 20 ft,58,35
196,2,2:20.0,Defensive rebound by E. Bledsoe,,58,35
197,2,2:10.0,E. Bledsoe makes 2-pt layup from 2 ft,,60,35
198,2,1:53.0,,C. LeVert makes 2-pt jump shot from 10 ft,60,37
199,2,1:38.0,Turnover by E. Bledsoe (out of bounds lost ball),,60,37
200,2,1:26.0,,J. Allen makes 2-pt jump shot from 5 ft,60,39
201,2,1:07.0,J. Parker makes 2-pt jump shot from 9 ft,,62,39
202,2,0:50.0,,Personal foul by J. Parker (drawn by C. LeVert),62,39
203,2,0:46.0,,C. LeVert misses 2-pt layup from 3 ft (block by J. Parker),62,39
204,2,0:45.0,,Offensive rebound by J. Allen,62,39
205,2,0:44.0,,J. Allen misses 2-pt layup from 2 ft (block by J. Henson),62,39
206,2,0:42.0,Defensive rebound by J. Henson,,62,39
207,2,0:27.0,T. Snell misses 2-pt layup from 3 ft,,62,39
208,2,0:25.0,,Defensive rebound by J. Allen,62,39
209,2,0:21.0,,A. Crabbe makes 2-pt layup from 2 ft (assist by J. Harris),62,41
210,2,0:01.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,62,41
211,2,0:01.0,,Defensive rebound by A. Crabbe,62,41
212,2,0:01.0,,A. Crabbe misses 3-pt jump shot from 67 ft,62,41
213,2,0:00.0,,Offensive rebound by Team,62,41
214,3,11:44.0,,Turnover by A. Crabbe (out of bounds lost ball),62,41
215,3,11:28.0,K. Middleton misses 2-pt jump shot from 8 ft,,62,41
216,3,11:25.0,,Defensive rebound by J. Allen,62,41
217,3,11:06.0,,J. Harris misses 3-pt jump shot from 25 ft,62,41
218,3,11:04.0,Defensive rebound by G. Antetokounmpo,,62,41
219,3,10:48.0,K. Middleton makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),,65,41
220,3,10:30.0,,S. Dinwiddie misses 3-pt jump shot from 26 ft,65,41
221,3,10:28.0,Defensive rebound by J. Henson,,65,41
222,3,10:17.0,G. Antetokounmpo makes 2-pt dunk from 1 ft,,67,41
223,3,9:50.0,,D. Carroll misses 2-pt jump shot from 19 ft,67,41
224,3,9:48.0,Defensive rebound by E. Bledsoe,,67,41
225,3,9:28.0,E. Bledsoe misses 2-pt jump shot from 9 ft,,67,41
226,3,9:25.0,,Defensive rebound by A. Crabbe,67,41
227,3,9:18.0,,A. Crabbe misses 3-pt jump shot from 22 ft,67,41
228,3,9:16.0,Defensive rebound by T. Snell,,67,41
229,3,9:06.0,Personal foul by S. Dinwiddie (drawn by E. Bledsoe),,67,41
230,3,8:51.0,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by E. Bledsoe),,69,41
231,3,8:35.0,,J. Harris misses 2-pt jump shot from 12 ft,69,41
232,3,8:30.0,,Offensive rebound by J. Harris,69,41
233,3,8:29.0,,J. Harris makes 2-pt jump shot from 8 ft,69,43
234,3,8:16.0,T. Snell misses 2-pt layup from 3 ft,,69,43
235,3,8:13.0,Offensive rebound by J. Henson,,69,43
236,3,8:12.0,J. Henson makes 2-pt dunk at rim,,71,43
237,3,7:51.0,,J. Allen makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),71,45
238,3,7:37.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,71,45
239,3,7:35.0,,Defensive rebound by J. Harris,71,45
240,3,7:29.0,,S. Dinwiddie makes 2-pt layup from 1 ft,71,47
241,3,7:24.0,Turnover by G. Antetokounmpo (bad pass),,71,47
242,3,7:24.0,,D. Russell enters the game for J. Harris,71,47
243,3,7:18.0,,Shooting foul by K. Middleton (drawn by S. Dinwiddie),71,47
244,3,7:18.0,,S. Dinwiddie makes free throw 1 of 2,71,48
245,3,7:18.0,,S. Dinwiddie makes free throw 2 of 2,71,49
246,3,7:01.0,Turnover by G. Antetokounmpo (discontinued dribble),,71,49
247,3,6:40.0,,J. Allen misses 2-pt dunk from 2 ft (block by G. Antetokounmpo),71,49
248,3,6:37.0,Defensive rebound by T. Snell,,71,49
249,3,6:36.0,J. Henson makes 2-pt dunk from 1 ft (assist by K. Middleton),,73,49
250,3,6:16.0,,A. Crabbe misses 2-pt jump shot from 9 ft,73,49
251,3,6:14.0,Defensive rebound by J. Henson,,73,49
252,3,6:11.0,E. Bledsoe makes 2-pt layup from 1 ft (assist by J. Henson),,75,49
253,3,6:11.0,,Brooklyn full timeout,75,49
254,3,6:11.0,,Q. Acy enters the game for J. Allen,75,49
255,3,6:11.0,J. Parker enters the game for G. Antetokounmpo,,75,49
256,3,6:01.0,,Q. Acy makes 2-pt dunk at rim (assist by D. Russell),75,51
257,3,5:49.0,Turnover by E. Bledsoe (bad pass),,75,51
258,3,5:49.0,,C. LeVert enters the game for S. Dinwiddie,75,51
259,3,5:36.0,,D. Russell misses 2-pt jump shot from 6 ft,75,51
260,3,5:34.0,,Offensive rebound by D. Russell,75,51
261,3,5:33.0,,D. Russell misses 2-pt layup from 3 ft,75,51
262,3,5:33.0,,Offensive rebound by Q. Acy,75,51
263,3,5:33.0,,Shooting foul by J. Henson (drawn by Q. Acy),75,51
264,3,5:33.0,,Q. Acy makes free throw 1 of 2,75,52
265,3,5:33.0,,Q. Acy makes free throw 2 of 2,75,53
266,3,5:18.0,Personal foul by A. Crabbe (drawn by K. Middleton),,75,53
267,3,5:11.0,J. Henson misses 2-pt layup from 2 ft,,75,53
268,3,5:07.0,,Defensive rebound by D. Carroll,75,53
269,3,5:02.0,,A. Crabbe makes 3-pt jump shot from 23 ft (assist by Q. Acy),75,56
270,3,4:42.0,Shooting foul by A. Crabbe (drawn by K. Middleton),,75,56
271,3,4:42.0,K. Middleton misses free throw 1 of 2,,75,56
272,3,4:42.0,Offensive rebound by Team,,75,56
273,3,4:42.0,S. Brown enters the game for T. Snell,,75,56
274,3,4:42.0,K. Middleton misses free throw 2 of 2,,75,56
275,3,4:40.0,,Defensive rebound by D. Carroll,75,56
276,3,4:29.0,,D. Russell misses 2-pt layup from 3 ft,75,56
277,3,4:27.0,Defensive rebound by S. Brown,,75,56
278,3,4:19.0,K. Middleton makes 2-pt layup from 1 ft (assist by E. Bledsoe),,77,56
279,3,4:19.0,Personal foul by D. Russell (drawn by J. Henson),,77,56
280,3,4:19.0,,Turnover by D. Russell (turnover),77,56
281,3,4:19.0,J. Henson misses free throw 1 of 1,,77,56
282,3,4:19.0,,Defensive rebound by A. Crabbe,77,56
283,3,4:04.0,,D. Carroll makes 2-pt layup from 1 ft,77,58
284,3,4:04.0,Violation by J. Henson (def goaltending),,77,58
285,3,4:04.0,,Shooting foul by J. Henson (drawn by D. Carroll),77,58
286,3,4:04.0,,N. Stauskas enters the game for A. Crabbe,77,58
287,3,4:04.0,,D. Carroll misses free throw 1 of 1,77,58
288,3,4:04.0,Defensive rebound by J. Henson,,77,58
289,3,3:49.0,J. Henson makes 2-pt dunk from 1 ft (assist by J. Parker),,79,58
290,3,3:34.0,,Q. Acy makes 3-pt jump shot from 25 ft (assist by D. Russell),79,61
291,3,3:20.0,J. Henson misses 2-pt layup from 3 ft,,79,61
292,3,3:20.0,Offensive rebound by Team,,79,61
293,3,3:20.0,,Loose ball foul by C. LeVert (drawn by J. Parker),79,61
294,3,3:20.0,J. Parker makes free throw 1 of 2,,80,61
295,3,3:20.0,,J. Webb enters the game for D. Carroll,80,61
296,3,3:20.0,T. Maker enters the game for E. Bledsoe,,80,61
297,3,3:20.0,J. Parker makes free throw 2 of 2,,81,61
298,3,3:20.0,M. Dellavedova enters the game for J. Henson,,81,61
299,3,3:14.0,,Personal foul by S. Brown (drawn by N. Stauskas),81,61
300,3,3:06.0,,J. Webb makes 2-pt dunk from 1 ft (assist by C. LeVert),81,63
301,3,2:44.0,J. Parker misses 2-pt hook shot from 6 ft,,81,63
302,3,2:41.0,,Defensive rebound by J. Webb,81,63
303,3,2:29.0,,Personal foul by J. Parker (drawn by C. LeVert),81,63
304,3,2:29.0,,C. LeVert makes free throw 1 of 2,81,64
305,3,2:29.0,,C. LeVert makes free throw 2 of 2,81,65
306,3,2:21.0,,Offensive charge foul by K. Middleton (drawn by C. LeVert),81,65
307,3,2:21.0,Turnover by K. Middleton (offensive foul),,81,65
308,3,2:21.0,G. Antetokounmpo enters the game for K. Middleton,,81,65
309,3,2:09.0,,C. LeVert makes 2-pt layup from 2 ft,81,67
310,3,1:52.0,T. Maker misses 2-pt dunk from 3 ft,,81,67
311,3,1:49.0,,Defensive rebound by N. Stauskas,81,67
312,3,1:47.0,,C. LeVert makes 2-pt dunk from 1 ft (assist by N. Stauskas),81,69
313,3,1:26.0,S. Brown misses 2-pt layup from 10 ft,,81,69
314,3,1:21.0,Offensive rebound by S. Brown,,81,69
315,3,1:21.0,S. Brown misses 2-pt layup at rim,,81,69
316,3,1:20.0,,Defensive rebound by Q. Acy,81,69
317,3,1:16.0,,N. Stauskas makes 3-pt jump shot from 26 ft (assist by D. Russell),81,72
318,3,0:54.0,T. Maker misses 2-pt jump shot from 21 ft,,81,72
319,3,0:52.0,,Defensive rebound by Team,81,72
320,3,0:36.0,,Turnover by D. Russell (bad pass),81,72
321,3,0:28.0,S. Brown misses 3-pt jump shot from 24 ft,,81,72
322,3,0:24.0,Offensive rebound by T. Maker,,81,72
323,3,0:05.0,Personal foul by D. Russell (drawn by M. Dellavedova),,81,72
324,3,0:05.0,M. Dellavedova makes free throw 1 of 2,,82,72
325,3,0:05.0,M. Dellavedova makes free throw 2 of 2,,83,72
326,4,11:50.0,Shooting foul by N. Stauskas (drawn by S. Brown),,83,72
327,4,11:50.0,S. Brown makes free throw 1 of 2,,84,72
328,4,11:50.0,S. Brown makes free throw 2 of 2,,85,72
329,4,11:42.0,,D. Russell makes 3-pt jump shot from 26 ft,85,75
330,4,11:25.0,T. Snell misses 3-pt jump shot from 25 ft,,85,75
331,4,11:23.0,,Defensive rebound by N. Stauskas,85,75
332,4,11:15.0,,J. Webb misses 2-pt jump shot from 21 ft,85,75
333,4,11:12.0,Defensive rebound by T. Maker,,85,75
334,4,11:03.0,G. Antetokounmpo misses 2-pt jump shot from 19 ft,,85,75
335,4,11:00.0,Offensive rebound by T. Maker,,85,75
336,4,10:47.0,M. Dellavedova misses 3-pt jump shot from 23 ft,,85,75
337,4,10:44.0,Offensive rebound by T. Maker,,85,75
338,4,10:41.0,Personal foul by D. Russell (drawn by M. Dellavedova),,85,75
339,4,10:41.0,,J. Harris enters the game for D. Russell,85,75
340,4,10:41.0,,S. Dinwiddie enters the game for C. LeVert,85,75
341,4,10:41.0,E. Bledsoe enters the game for M. Dellavedova,,85,75
342,4,10:32.0,Def 3 sec tech foul by J. Allen,,85,75
343,4,10:32.0,E. Bledsoe makes technical free throw,,86,75
344,4,10:20.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,86,75
345,4,10:13.0,Offensive rebound by G. Antetokounmpo,,86,75
346,4,10:13.0,G. Antetokounmpo makes 2-pt dunk at rim,,88,75
347,4,9:57.0,,Personal foul by S. Brown (drawn by N. Stauskas),88,75
348,4,9:57.0,,D. Carroll enters the game for J. Webb,88,75
349,4,9:49.0,,J. Harris misses 3-pt jump shot from 25 ft,88,75
350,4,9:45.0,Defensive rebound by S. Brown,,88,75
351,4,9:37.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,88,75
352,4,9:32.0,,Defensive rebound by J. Harris,88,75
353,4,9:24.0,,J. Harris makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),88,78
354,4,9:03.0,G. Antetokounmpo misses 2-pt jump shot from 9 ft,,88,78
355,4,9:00.0,,Defensive rebound by J. Allen,88,78
356,4,8:56.0,,D. Carroll misses 2-pt layup from 4 ft (block by T. Snell),88,78
357,4,8:56.0,,Offensive rebound by Team,88,78
358,4,8:56.0,,A. Crabbe enters the game for N. Stauskas,88,78
359,4,8:56.0,J. Henson enters the game for T. Maker,,88,78
360,4,8:50.0,,S. Dinwiddie makes 3-pt jump shot from 27 ft (assist by J. Harris),88,81
361,4,8:32.0,Personal foul by S. Dinwiddie (drawn by E. Bledsoe),,88,81
362,4,8:32.0,K. Middleton enters the game for S. Brown,,88,81
363,4,8:18.0,J. Henson makes 2-pt jump shot from 19 ft,,90,81
364,4,8:00.0,,J. Allen misses 2-pt layup from 2 ft,90,81
365,4,7:58.0,Defensive rebound by J. Henson,,90,81
366,4,7:52.0,E. Bledsoe makes 2-pt jump shot from 17 ft,,92,81
367,4,7:52.0,,Brooklyn full timeout,92,81
368,4,7:38.0,,S. Dinwiddie misses 3-pt jump shot from 26 ft,92,81
369,4,7:36.0,Defensive rebound by E. Bledsoe,,92,81
370,4,7:34.0,Milwaukee full timeout,,92,81
371,4,7:34.0,,C. LeVert enters the game for J. Harris,92,81
372,4,7:34.0,S. Brown enters the game for G. Antetokounmpo,,92,81
373,4,7:21.0,K. Middleton makes 2-pt jump shot from 15 ft,,94,81
374,4,7:07.0,,D. Carroll misses 3-pt jump shot from 26 ft,94,81
375,4,7:04.0,Defensive rebound by J. Henson,,94,81
376,4,6:46.0,E. Bledsoe makes 2-pt jump shot from 20 ft,,96,81
377,4,6:33.0,,A. Crabbe misses 2-pt jump shot from 3 ft,96,81
378,4,6:31.0,,Offensive rebound by A. Crabbe,96,81
379,4,6:19.0,,C. LeVert makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),96,83
